English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Azerbaijani Word
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbiçi
lobe	0	0	0	0	0	0	0	0	0	0	lob
local	0	0	0	0	0	0	0	0	0	0	yerli
locale	0	0	0	0	0	0	0	0	0	0	yerli
locality	0	0	0	0	0	0	0	0	0	0	məhəllə
localization	0	0	0	0	0	0	0	0	0	0	lokalizasiya
localize	0	1	0	0	0	0	0	0	0	0	lokallaşdırmaq
locate	0	0	0	0	0	0	0	0	0	0	tapmaq
location	0	0	0	0	0	0	0	0	0	0	yer
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	bağlamaq
locker	0	0	0	0	0	0	0	0	0	0	şkaf
locksmith	0	0	0	0	0	0	0	0	0	0	çilingər
lockup	0	0	0	1	0	1	0	1	0	0	bağlamaq
locomotion	0	0	0	0	0	0	0	0	0	0	hərəkət
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotiv
locust	0	0	0	1	0	1	0	0	0	0	çəyirtkə
lodge	0	0	0	0	0	0	0	0	0	0	loja
lodger	0	0	0	0	0	0	0	0	0	0	kirayəçi
lodging	0	0	0	0	0	0	0	0	0	1	yaşayış yeri
loft	0	0	0	0	0	0	0	0	0	0	loft
lofty	0	0	0	0	0	1	0	0	0	0	uca
log	0	0	0	0	0	0	0	0	0	0	log
logarithm	0	0	0	0	0	0	0	0	0	0	loqarifm
logarithmic	0	0	0	0	0	0	0	0	0	0	loqarifmik
logic	0	0	0	0	0	0	0	0	0	0	məntiq
logical	0	0	0	0	0	0	1	0	0	0	məntiqi
logistics	0	0	0	0	0	0	0	0	0	0	logistika
logotype	0	0	0	0	0	0	0	0	0	0	loqotip
loin	0	0	0	0	0	0	0	0	0	0	bel
lollipop	0	0	0	0	0	0	0	0	0	0	lolipop
lone	0	0	0	0	0	0	0	1	0	0	tək
loneliness	0	0	0	1	0	1	0	1	0	0	təklik
lonely	1	0	1	1	0	1	0	1	0	0	tənha
lonesome	0	0	0	0	0	1	0	1	0	0	tənha
long	0	1	0	0	0	0	0	0	0	0	uzun
longevity	0	0	0	0	0	0	1	0	0	0	uzunömürlülük
longing	0	1	0	0	0	0	0	1	0	0	həsrət
longitude	0	0	0	0	0	0	0	0	0	0	uzunluq
longitudinal	0	0	0	0	0	0	0	0	0	0	uzununa
longitudinally	0	0	0	0	0	0	0	0	0	0	uzununa
loo	0	0	1	0	0	1	0	0	0	0	tualet
lookout	0	0	0	0	0	0	0	0	0	0	gözətçi
loom	0	1	0	1	0	1	0	0	0	0	dəzgahı
looming	0	0	0	0	0	0	0	0	0	0	yaxınlaşır
loon	0	0	1	0	0	1	0	0	0	0	loon
loony	0	0	0	0	0	1	0	0	0	0	axmaq
loop	0	0	0	0	0	0	0	0	0	0	döngə
loophole	0	0	0	0	0	0	0	0	0	0	boşluq
loosen	0	0	0	0	0	0	0	0	0	0	boşaltmaq
loosening	0	0	0	0	0	0	0	0	0	0	gevşetmə
loot	0	0	0	0	0	1	0	0	0	0	qənimət
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	əyri
lord	0	0	1	0	0	1	1	0	0	1	ağa
lords	0	0	0	0	0	0	0	0	0	0	lordlar
lordship	0	0	0	0	0	0	1	0	0	0	ağalıq
lore	0	0	0	0	0	0	0	0	0	0	irfan
lorry	0	0	0	0	0	0	0	0	0	0	Yük maşını
lose	1	0	1	1	0	1	0	1	1	0	itirmək
losing	1	0	0	0	0	1	0	1	0	0	itirmək
loss	1	0	0	1	0	1	0	1	0	0	zərər
lost	0	0	0	0	0	1	0	1	0	0	itirdi
lot	0	0	0	0	0	0	0	0	0	0	çox
lotion	0	0	0	0	0	0	0	0	0	0	losyon
lots	0	0	0	0	0	0	0	0	0	0	çoxlu
lottery	0	1	0	0	0	0	0	0	0	0	lotereya
lotto	0	0	0	0	0	0	0	0	0	0	loto
loud	0	0	0	0	0	0	0	0	0	0	ucadan
loudly	0	0	0	0	0	0	0	0	0	0	ucadan
loudness	1	0	0	0	0	1	0	0	0	0	ucalıq
lounge	0	0	0	0	0	1	0	0	0	0	salon
louse	0	0	1	0	0	1	0	0	0	0	bit
lovable	0	0	0	0	1	0	1	0	0	1	sevimli
love	0	0	0	0	1	0	1	0	0	0	sevgi
lovely	0	1	0	0	1	0	1	1	1	1	sevimli
lovemaking	0	0	0	0	1	0	1	0	0	1	sevişmə
lover	0	1	0	0	1	0	1	0	0	1	sevgili
loving	0	0	0	0	1	0	1	0	0	1	sevən
lower	0	0	0	0	0	1	0	1	0	0	aşağı
lowering	0	0	0	0	0	1	0	0	0	0	endirilməsi
lowest	0	0	0	0	0	1	0	1	0	0	ən aşağı
lowlands	0	0	0	0	0	1	0	0	0	0	ovalıqlar
lowly	0	0	0	0	0	1	0	1	0	0	alçaq
loyal	0	0	0	1	1	0	1	0	1	1	sadiq
loyalty	0	0	0	0	0	0	1	0	0	1	sədaqət
lubricate	0	0	0	0	0	0	0	0	0	0	yağlamaq
lubrication	0	0	0	0	0	0	0	0	0	0	yağlama
luck	0	1	0	0	1	0	1	0	1	0	uğurlar
lucky	0	0	0	0	1	0	1	0	1	0	şanslı
ludicrous	0	0	0	0	0	1	0	0	0	0	gülünc
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	baqaj
lull	0	1	0	0	0	0	0	0	0	0	susmaq
lullaby	0	0	0	0	0	0	0	0	0	0	layla
lumbar	0	0	0	0	0	0	0	0	0	0	bel
lumber	0	0	0	0	0	0	0	0	0	0	taxta
lumbering	0	0	0	0	0	1	0	0	0	0	odunçuluq
luminescent	0	0	0	0	0	0	0	0	0	0	luminescent
luminous	0	0	0	0	0	0	0	0	0	0	nurlu
lump	0	0	0	0	0	1	0	0	0	0	yumru
lumpy	0	0	1	0	0	1	0	0	0	0	yumru
lunacy	1	0	1	1	0	1	0	1	0	0	dəlilik
lunar	0	0	0	0	0	0	0	0	0	0	ay
lunatic	1	0	1	1	0	1	0	0	0	0	dəli
lunch	0	0	0	0	0	0	0	0	0	0	nahar
luncheon	0	0	0	0	0	0	0	0	0	0	nahar
lunge	0	0	0	0	0	0	0	0	1	0	lunge
lungs	0	0	0	0	0	0	0	0	0	0	ağciyərlər
lurch	0	0	0	0	0	1	0	0	0	0	yıxılmaq
lure	0	0	0	0	0	1	0	0	0	0	cazibə
lurid	0	0	1	0	0	1	0	0	0	0	qorxulu
lurk	0	0	0	0	0	1	0	0	0	0	pusuya yatmaq
lurking	0	0	0	0	0	1	0	0	0	0	gizlənən
luscious	0	1	0	0	1	0	1	0	0	0	dadlı
lush	0	0	1	0	0	1	0	1	0	0	sulu
lust	0	1	0	0	0	1	0	0	0	0	şəhvət
luster	0	0	0	0	1	0	1	0	0	0	parıltı
lustful	0	0	0	0	0	1	0	0	0	0	şəhvətli
lustrous	0	0	0	0	0	0	1	0	0	0	parlaq
lusty	0	0	1	0	0	0	0	0	0	0	şəhvətli
lute	0	0	0	0	0	0	0	0	0	0	ud
luxuriant	0	0	0	0	0	0	1	0	0	0	bərəkətli
luxurious	0	0	0	0	1	0	1	0	0	0	dəbdəbəli
luxury	0	0	0	0	1	0	1	0	0	0	dəbdəbəli
lying	1	0	1	0	0	1	0	0	0	0	yalan
lymph	0	0	0	0	0	0	0	0	0	0	limfa
lymphatic	0	0	0	0	0	0	0	0	0	0	limfatik
lynch	1	0	1	1	0	1	0	1	0	0	linç
lynx	0	0	0	0	0	0	0	0	0	0	vaşaq
lyre	0	0	0	0	1	0	1	0	0	0	lira
lyric	0	0	0	0	0	0	0	0	0	0	lirik
lyrical	0	0	0	0	1	0	1	0	0	0	lirik
mace	0	0	0	1	0	1	0	0	0	0	gürz
machine	0	0	0	0	0	0	0	0	0	1	maşın
machinery	0	0	0	0	0	0	0	0	0	0	maşın
machinist	0	0	0	0	0	0	0	0	0	0	maşinist
mackerel	0	0	0	0	0	0	0	0	0	0	skumbriya
mad	1	0	1	1	0	1	0	1	0	0	dəli
madam	0	0	0	0	0	0	0	0	0	0	xanım
madame	0	0	0	0	0	0	0	0	0	0	xanım
madden	1	0	0	1	0	1	0	0	0	0	dəli
madman	1	0	0	1	0	1	0	0	0	0	dəli
madness	1	0	0	1	0	1	0	0	0	0	dəlilik
mafia	0	0	0	1	0	1	0	0	0	0	mafiya
magazine	0	0	0	0	0	0	0	0	0	0	jurnal
mage	0	0	0	1	0	0	0	0	0	0	sehrbaz
magenta	0	0	0	0	0	0	0	0	0	0	qırmızı
maggot	0	0	1	0	0	1	0	0	0	0	qurd
magic	0	0	0	0	0	0	0	0	0	0	sehrli
magical	0	1	0	0	1	0	1	0	1	0	sehrli
magician	0	0	0	0	0	0	0	0	1	0	sehrbaz
magistrate	0	0	0	0	0	0	0	0	0	0	hakim
magma	0	0	0	0	0	0	0	0	0	0	maqma
magnate	0	0	0	0	0	0	0	0	0	0	maqnat
magnet	0	0	0	0	0	0	1	0	0	1	maqnit
magnetism	0	0	0	0	0	0	1	0	0	0	maqnetizm
magnetite	0	0	0	0	0	0	1	0	0	0	maqnit
magnificence	0	1	0	0	1	0	1	0	0	1	möhtəşəmlik
magnificent	0	1	0	0	1	0	1	0	1	1	möhtəşəm
magnifier	0	0	0	0	0	0	0	0	0	0	böyüdücü
magnify	0	0	0	0	0	0	0	0	0	0	böyütmək
magnitude	0	0	0	0	0	0	0	0	0	0	böyüklük
magpie	0	0	0	0	0	0	0	0	0	0	magpie
maid	0	0	0	0	0	0	0	0	0	0	qulluqçu
maiden	0	0	0	0	0	0	1	0	0	0	qız
mail	0	1	0	0	0	0	0	0	0	0	poçt
main	0	0	0	0	0	0	1	0	0	0	əsas
mainland	0	0	0	0	0	0	0	0	0	0	materik
mainstay	0	0	0	0	0	0	1	0	0	1	dayaq
maintenance	0	0	0	0	0	0	0	0	0	1	texniki qulluq
majestic	0	1	0	0	1	0	1	0	1	1	əzəmətli
majesty	0	0	0	0	0	0	1	0	0	1	əzəmət
major	0	0	0	0	0	0	1	0	0	0	mayor
majority	0	0	0	0	1	0	1	0	0	1	çoxluq
make	0	0	0	0	0	0	0	0	0	0	etmək
maker	0	0	0	0	0	0	0	0	0	0	yaradan
makeshift	0	0	0	0	0	1	0	0	0	0	müvəqqəti
makeup	0	0	0	0	0	0	0	0	0	0	makiyaj
malady	0	0	0	0	0	1	0	0	0	0	xəstəlik
malaise	0	0	0	0	0	1	0	1	0	0	halsızlıq
malaria	0	0	1	1	0	1	0	1	0	0	malyariya
malevolent	1	0	1	1	0	1	0	1	0	0	bədxah
malfeasance	0	0	1	0	0	1	0	0	0	0	sui-istifadə
malformation	0	0	0	0	0	1	0	0	0	0	malformasiya
malice	1	0	0	1	0	1	0	0	0	0	pislik
malicious	1	0	1	1	0	1	0	1	0	0	pis niyyətli
malign	1	0	1	0	0	1	0	0	0	0	bədxassəli
malignancy	0	0	0	1	0	1	0	1	0	0	bədxassəli xəstəlik
malignant	1	0	0	1	0	1	0	0	0	0	bədxassəli
mall	0	0	0	0	0	0	0	0	0	0	ticarət mərkəzi
malleable	0	0	0	0	0	0	0	0	0	0	elastik
mallet	0	0	0	0	0	0	0	0	0	0	toxmaq
malpractice	1	0	0	0	0	1	0	0	0	0	səhv hərəkət
mamma	0	0	0	0	0	0	0	0	0	1	anam
mammal	0	0	0	0	0	0	0	0	0	0	məməli
mammoth	0	0	0	0	0	0	0	0	0	0	mamont
manage	0	0	0	0	0	0	1	0	0	1	idarə et
management	0	0	0	0	0	0	1	0	0	1	idarəetmə
manager	0	0	0	0	0	0	0	0	0	0	menecer
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarin
mandate	0	0	0	0	0	0	0	0	0	0	mandat
mandible	0	0	0	0	0	0	0	0	0	0	alt çənə
mandolin	0	0	0	0	0	0	0	0	0	0	mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	yal
maneuver	0	0	0	0	0	0	0	0	0	0	manevr etmək
maneuvering	0	0	0	0	0	0	0	0	0	0	manevr
mange	0	0	1	1	0	1	0	0	0	0	qotur
manger	0	0	0	0	0	0	0	0	0	0	axur
mangle	1	0	1	1	0	1	0	1	0	0	manqurt
mango	0	0	0	0	0	0	0	0	0	0	manqo
mangosteen	0	0	0	0	0	0	0	0	0	0	manqostin
manhood	0	0	0	0	0	0	1	0	0	0	kişilik
mania	0	0	0	0	0	1	0	0	0	0	maniya
maniac	1	0	0	1	0	1	0	0	0	0	manyak
maniacal	0	0	0	0	0	1	0	0	0	0	manyak
manicure	0	0	0	0	0	0	0	0	0	0	manikür
manifest	0	0	0	0	0	0	0	0	0	0	aşkar
manifestation	0	0	0	1	0	0	0	0	0	0	təzahürü
manifested	0	0	0	0	0	0	1	0	0	0	təzahür etdi
manifestly	0	0	0	0	0	0	0	0	0	0	aşkar şəkildə
manifesto	0	0	0	0	0	0	0	0	0	0	manifest
manifold	0	0	0	0	0	0	0	0	0	0	cürbəcür
manipulate	0	0	0	0	0	1	0	0	0	0	manipulyasiya etmək
manipulation	1	0	0	1	0	1	0	0	0	0	manipulyasiya
mankind	0	0	0	0	0	0	0	0	0	0	bəşəriyyət
manly	0	0	0	0	0	0	1	0	0	0	kişilik
manna	0	0	0	0	0	0	1	0	0	0	manna
manner	0	0	0	0	0	0	0	0	0	0	tərzdə
mannered	0	0	0	0	0	0	1	0	0	0	ədəbli
manners	0	0	0	0	0	0	1	0	0	0	ədəb
manor	0	0	0	0	0	0	0	0	0	0	malikanə
mansion	0	0	0	0	0	0	0	0	0	0	malikanə
manslaughter	1	0	1	1	0	1	0	1	1	0	adam öldürmə
mantle	0	0	0	0	0	0	0	0	0	0	mantiya
manual	0	0	0	0	0	0	0	0	0	1	təlimat
manufacture	0	0	0	0	0	0	0	0	0	0	istehsal
manufacturer	0	0	0	0	0	0	1	0	0	0	istehsalçı
manure	0	0	1	0	0	1	0	0	0	0	peyin
manuscript	0	0	0	0	0	0	0	0	0	0	əlyazma
map	0	0	0	0	0	0	0	0	0	0	xəritə
mar	0	0	0	0	0	1	0	0	0	0	mart
marble	0	0	0	0	0	0	0	0	0	0	mərmər
marbled	0	0	0	0	0	0	0	0	0	0	mərmərli
marbles	0	0	0	0	0	0	0	0	0	0	mərmərlər
march	0	0	0	0	0	0	1	0	0	0	mart
mare	0	0	0	0	0	0	0	0	0	0	madyan
margin	0	0	0	0	0	1	0	1	0	0	marja
marginal	0	0	0	0	0	0	0	0	0	0	marjinal
marijuana	0	0	0	0	0	0	0	0	0	0	marixuana
marine	0	0	0	0	0	0	0	0	0	1	dəniz
mariner	0	0	0	0	0	0	0	0	0	0	dənizçi
maritime	0	0	0	0	0	0	0	0	0	0	dənizçilik
mark	0	0	0	0	0	0	0	0	0	0	işarələyin
marked	0	0	0	0	0	0	1	0	0	0	qeyd
market	0	0	0	0	0	0	0	0	0	0	bazar
marketable	0	0	0	0	0	0	1	0	0	0	satıla bilən
marketplace	0	0	0	0	0	0	0	0	0	0	bazar yeri
marks	0	0	0	0	0	0	0	0	0	0	işarələri
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	marmelad
maroon	0	0	0	0	0	1	0	0	0	0	tünd qırmızı
marquee	0	0	0	0	0	0	0	0	0	0	çadır
marquis	0	0	0	0	0	0	1	0	0	0	markiz
marriage	0	1	0	0	1	0	1	0	0	1	evlilik
married	0	0	0	0	0	0	0	0	0	0	evli
marrow	0	0	0	0	1	0	1	0	0	1	ilik
marry	0	1	0	1	1	0	1	0	1	1	evlənmək
marsh	0	0	0	0	0	0	0	0	0	0	bataqlıq
marshal	0	0	0	0	0	0	1	0	0	1	marşal
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	döyüş
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	şəhid
martyrdom	0	0	0	1	0	1	0	1	0	0	şəhidlik
marvel	0	0	0	0	0	0	1	0	1	0	heyrət
marvelous	0	0	0	0	1	0	1	0	0	0	ecazkar
marvelously	0	0	0	0	1	0	1	0	0	0	heyrətamiz şəkildə
masculine	0	0	0	0	0	0	1	0	0	0	kişi
masculinity	0	0	0	0	0	0	0	0	0	0	kişilik
mash	0	0	0	0	0	0	0	0	0	0	püresi
mask	0	0	0	0	0	0	0	0	0	0	maska
masochism	1	0	1	1	0	1	0	0	0	0	mazoxizm
mason	0	0	0	0	0	0	0	0	0	0	mason
masquerade	0	0	0	0	0	0	0	0	0	0	maskarad
mass	0	0	0	0	0	0	0	0	0	0	kütlə
massacre	1	0	1	1	0	1	0	1	0	0	qırğın
massage	0	0	0	0	1	0	1	0	0	0	masaj edin
massive	0	0	0	0	0	0	0	0	0	0	kütləvi
master	0	0	0	0	0	0	1	0	0	0	ustad
mastermind	0	0	0	0	0	0	0	0	0	0	beyin
masterpiece	0	0	0	0	1	0	1	0	0	0	şah əsəri
mastery	1	0	0	0	1	0	1	0	0	1	ustalıq
masturbate	0	0	0	0	0	0	0	0	0	0	masturbasiya etmək
masturbation	0	0	0	0	0	0	0	0	0	0	masturbasiya
mat	0	0	0	0	0	0	0	0	0	0	mat
match	0	0	0	0	0	0	0	0	0	0	uyğun
matching	0	0	0	0	0	0	0	0	0	0	uyğunluq
matchmaker	0	1	0	0	0	0	0	0	0	0	çöpçatan
mate	0	0	0	0	0	0	1	0	0	1	yoldaş
material	0	0	0	0	0	0	0	0	0	0	material
materialism	0	0	0	0	0	1	0	0	0	0	materializm
materialist	0	0	1	0	0	1	0	0	0	0	materialist
materialistic	0	0	0	0	0	0	0	0	0	0	materialist
materiality	0	0	0	0	0	0	0	0	0	0	maddilik
materialize	0	0	0	0	0	0	0	0	0	0	reallaşdırmaq
materially	0	0	0	0	0	0	0	0	0	0	maddi cəhətdən
materials	0	0	0	0	0	0	0	0	0	0	materiallar
materiel	0	0	0	0	0	0	0	0	0	0	material
maternal	0	1	0	0	0	1	1	0	0	0	ana
maternity	0	0	0	0	0	0	0	0	0	0	analıq
mathematical	0	0	0	0	0	0	0	0	0	1	riyazi
mathematician	0	0	0	0	0	0	0	0	0	0	riyaziyyatçı
mathematics	0	0	0	0	0	0	0	0	0	0	riyaziyyat
matriculation	0	0	0	0	0	0	0	0	0	0	qəbul
matrimony	0	1	0	0	1	0	1	0	0	1	nikah
matrix	0	0	0	0	0	0	0	0	0	0	matris
matron	0	0	0	0	0	0	1	0	0	1	matrona
matted	0	0	0	0	0	0	0	0	0	0	tutqun
matter	0	0	0	0	0	0	0	0	0	0	məsələ
matting	0	0	0	0	0	0	0	0	0	0	paspas
mattress	0	0	0	0	0	0	0	0	0	0	döşək
maturation	0	0	0	0	0	0	0	0	0	0	yetişmə
maturity	0	0	0	0	0	0	0	0	0	0	yetkinlik
mausoleum	0	0	0	0	0	0	0	1	0	0	məqbərə
mauve	0	0	0	0	0	0	0	0	0	0	bənövşəyi
maxim	0	0	0	0	0	0	0	0	0	1	maksimum
maximum	0	0	0	0	0	0	1	0	0	0	maksimum
mayor	0	0	0	0	0	0	1	0	0	0	mer
maze	0	0	0	0	0	0	0	0	0	0	labirint
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	çəmən
meal	0	0	0	0	0	0	0	0	0	0	yemək
meander	0	0	0	0	0	0	0	0	0	0	menderes
meandering	0	0	0	0	0	1	0	0	0	0	dolanma
meaning	0	0	0	0	0	0	0	0	0	0	məna
meaningless	0	0	0	0	0	1	0	1	0	0	mənasız
means	0	0	0	0	0	0	0	0	0	0	deməkdir
meantime	0	0	0	0	0	0	0	0	0	0	bu arada
measles	0	0	1	1	0	1	0	1	0	0	qızılca
measurable	0	0	0	0	0	0	0	0	0	0	ölçülə bilən
measure	0	0	0	0	0	0	0	0	0	1	ölçü
measured	0	0	0	0	0	0	1	0	0	1	ölçülür
measurement	0	0	0	0	0	0	0	0	0	0	ölçü
measuring	0	0	0	0	0	0	0	0	0	0	ölçmə
meat	0	0	0	0	0	0	0	0	0	0	ət
mechanic	0	0	0	0	0	0	0	0	0	0	mexanik
mechanical	0	0	0	0	0	0	0	0	0	0	mexaniki
mechanism	0	0	0	0	0	0	0	0	0	0	mexanizmi
medal	0	1	0	0	1	0	1	0	1	1	medal
medallion	0	0	0	0	0	0	0	0	0	0	medalyon
medallist	0	0	0	0	0	0	0	0	0	0	medalçı
meddle	1	0	0	0	0	1	0	0	0	0	qarışmaq
meddling	0	0	0	0	0	0	0	0	0	0	qarışmaq
media	0	0	0	0	0	0	0	0	0	0	media
medial	0	0	0	0	0	0	0	0	0	0	medial
median	0	0	0	0	0	0	0	0	0	0	median
mediate	0	1	0	0	0	0	1	0	0	1	vasitəçilik etmək
mediation	0	0	0	0	0	0	1	0	0	0	vasitəçilik
mediator	0	1	0	0	0	0	1	0	0	1	vasitəçi
medical	0	1	0	1	0	0	1	0	0	1	tibbi
medicinal	0	0	0	0	0	0	0	0	0	0	dərman
medicine	0	0	0	0	0	0	0	0	0	0	dərman
medieval	0	0	0	0	0	0	0	0	0	0	orta əsrlər
mediocre	0	0	0	0	0	1	0	0	0	0	orta səviyyəli
mediocrity	0	0	0	0	0	1	0	0	0	0	ortalıq
meditate	0	1	0	0	1	0	1	0	0	1	meditasiya etmək
meditation	0	0	0	0	0	0	0	0	0	0	meditasiya
meditative	0	0	0	0	0	0	0	0	0	0	meditativ
mediterranean	0	0	0	0	0	0	1	0	0	0	aralıq dənizi
medium	0	0	0	0	0	0	0	0	0	0	orta
medley	0	0	0	0	0	0	1	0	0	0	qarışıq
meek	0	0	0	0	0	0	0	1	0	0	həlim
meet	0	0	0	0	0	0	0	0	0	0	görüşmək
meeting	0	0	0	0	0	0	0	0	0	0	görüş
melancholic	0	0	0	0	0	1	0	1	0	0	melanxolik
melancholy	0	0	0	0	0	1	0	1	0	0	melanxolik
melee	0	0	0	1	0	1	0	0	0	0	döyüş
melodious	0	0	0	0	0	0	0	0	0	0	melodik
melodrama	1	0	0	0	0	1	0	1	0	0	melodram
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatik
melody	0	0	0	0	0	0	0	0	0	0	melodiya
melt	0	0	0	0	0	0	0	0	0	0	ərimək
meltdown	0	0	0	0	0	1	0	1	0	0	ərimə
melting	0	0	0	0	0	0	0	0	0	0	ərimə
member	0	0	0	0	0	0	0	0	0	0	üzv
membrane	0	0	0	0	0	0	0	0	0	0	membran
memento	0	0	0	0	0	0	1	0	0	0	xatirə
memo	0	0	0	0	0	0	0	0	0	0	memo
memoir	0	0	0	0	0	0	0	0	0	0	xatirə
memorabilia	0	0	0	0	0	0	0	0	0	0	xatirə əşyaları
memorable	0	0	0	0	1	0	1	0	1	1	yaddaqalan
memorandum	0	0	0	0	0	0	0	0	0	0	memorandum
memorial	0	0	0	0	0	0	0	0	0	0	xatirə
memorials	0	0	0	0	0	0	0	1	0	0	xatirələr
memorize	0	0	0	0	0	0	0	0	0	0	əzbərləmək
memory	0	0	0	0	0	0	0	0	0	0	yaddaş
menace	1	0	0	1	0	1	0	0	0	0	təhlükə
menacing	1	0	0	1	0	1	0	0	0	0	hədələyici
menagerie	0	0	0	0	0	0	0	0	0	0	heyvandarlıq
mend	0	0	0	0	0	0	0	0	0	0	düzəlt
mending	0	0	0	0	0	0	1	0	0	0	təmir
menial	0	0	0	0	0	1	0	0	0	0	qara
meniscus	0	0	0	0	0	0	0	0	0	0	menisk
menses	0	0	0	0	0	0	1	0	0	0	aybaşı
menstrual	0	0	0	0	0	0	0	0	0	0	menstrual
mental	0	0	0	0	0	0	0	0	0	0	psixi
mention	0	0	0	0	0	0	0	0	0	0	qeyd etmək
mentor	0	0	0	0	0	0	1	0	0	1	mentor
menu	0	0	0	0	0	0	0	0	0	0	menyu
meow	0	0	0	0	0	0	0	0	0	0	miyav
mercantile	0	0	0	0	0	0	0	0	0	0	ticarət
mercenary	0	0	0	1	0	1	0	0	0	0	muzdlu
merchandise	0	0	0	0	0	0	0	0	0	0	mal
merchant	0	0	0	0	0	0	0	0	0	1	tacir
merciful	0	0	0	0	0	0	1	0	0	0	mərhəmətli
merciless	0	0	0	1	0	1	0	0	0	0	amansız
mercurial	0	0	0	0	0	0	0	0	0	0	civə
mercy	0	0	0	0	0	0	1	0	0	0	mərhəmət
mere	0	0	0	0	0	0	0	0	0	0	sadəcə
merge	0	1	0	0	0	0	1	0	0	0	birləşdirin
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	ləyaqət
meritorious	0	0	0	0	1	0	1	0	0	1	ləyaqətli
mermaid	0	0	0	0	0	0	0	0	0	0	su pərisi
merriment	0	0	0	0	1	0	1	0	1	0	şənlik
merry	0	0	0	0	1	0	1	0	0	0	şən
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mesh
meshes	0	0	0	0	0	0	0	0	0	0	hörgülər
mesmerized	0	0	0	0	0	0	0	0	0	0	ovsunladı
mess	0	0	1	0	0	1	0	0	0	0	qarışıqlıq
message	0	0	0	0	0	0	0	0	0	0	mesaj
messenger	0	0	0	0	0	0	0	0	0	1	elçi
messy	0	0	1	0	0	1	0	0	0	0	dağınıq
metabolism	0	0	0	0	0	0	0	0	0	0	maddələr mübadiləsi
metal	0	0	0	0	0	0	0	0	0	0	Metal
metallurgy	0	0	0	0	0	0	0	0	0	0	metallurgiya
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorfoz
metaphor	0	0	0	0	0	0	0	0	0	0	metafora
metaphorical	0	0	0	0	0	0	0	0	0	0	metaforik
metaphysical	0	0	0	0	0	0	0	0	0	0	metafizik
metaphysics	0	0	0	0	0	0	0	0	0	0	metafizika
metastasis	0	0	0	0	0	1	0	0	0	0	metastaz
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	meteorik
meteorite	0	0	0	0	0	0	0	0	0	0	meteorit
meteorological	0	0	0	0	0	0	0	0	0	0	meteoroloji
meteorology	0	0	0	0	0	0	0	0	0	0	meteorologiya
meter	0	0	0	0	0	0	0	0	0	0	metr
methanol	0	0	0	0	0	1	0	0	0	0	metanol
method	0	0	0	0	0	0	0	0	0	0	üsul
methodical	0	0	0	0	0	0	0	0	0	0	metodik
meticulous	0	0	0	0	0	0	0	0	0	0	vasvası
metric	0	0	0	0	0	0	0	0	0	0	metrik
metrical	0	0	0	0	0	0	0	0	0	0	metrik
metrology	0	0	0	0	0	0	0	0	0	0	metrologiya
metropolis	0	0	0	0	0	0	0	0	0	0	metropolis
metropolitan	0	0	0	0	0	0	1	0	0	0	metropoliten
mettle	0	0	0	0	0	0	1	0	0	0	cəsarət
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	mika
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	mikrob
microbiology	0	0	0	0	0	0	0	0	0	0	mikrobiologiya
microcosm	0	0	0	0	0	0	0	0	0	0	mikrokosmos
microgram	0	0	0	0	0	0	0	0	0	0	mikroqram
micrometer	0	0	0	0	0	0	0	0	0	0	mikrometr
micron	0	0	0	0	0	0	0	0	0	0	mikron
microphone	0	0	0	0	0	0	0	0	0	0	mikrofon
microscope	0	0	0	0	0	0	0	0	0	1	mikroskop
microscopic	0	0	0	0	0	0	0	0	0	0	mikroskopik
microscopically	0	0	0	0	0	0	0	0	0	0	mikroskopik olaraq
