English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Estonian Word
impound	0	0	0	0	0	1	0	0	0	0	arestida
impracticable	0	0	0	0	0	1	0	0	0	0	teostamatu
impress	0	0	0	0	0	0	1	0	0	0	muljet avaldama
impression	0	0	0	0	0	0	1	0	0	0	mulje
impressionable	0	0	0	0	0	0	0	0	0	1	muljetavaldav
imprint	0	0	0	0	0	0	0	0	0	0	jäljend
imprison	0	0	0	0	0	1	0	0	0	0	vangistada
imprisoned	1	0	1	1	0	1	0	1	0	0	vangistatud
imprisonment	1	0	1	1	0	1	0	1	0	0	vangistus
improbable	0	0	0	0	0	0	0	0	0	0	ebatõenäoline
impromptu	0	0	0	0	0	0	0	0	0	0	eksprompt
impropriety	0	0	0	0	0	1	0	0	0	0	kohatust
improve	0	1	0	0	1	0	1	0	0	1	parandada
improved	0	0	0	0	0	0	1	0	0	0	paranenud
improvement	0	0	0	0	1	0	1	0	0	1	parandamine
improving	0	0	0	0	0	0	1	0	0	0	parandamine
improvisation	0	0	0	0	0	0	0	0	1	0	improvisatsioon
improvise	0	1	0	0	0	0	1	0	1	0	improviseerima
improvised	0	0	0	0	0	0	0	0	0	0	improviseeritud
imprudent	0	0	0	0	0	1	0	1	0	0	ettenägematu
impulse	0	0	0	0	0	0	0	0	0	0	impulss
impunity	0	0	0	0	0	0	0	0	0	0	karistamatus
impure	0	0	1	0	0	1	0	0	0	0	ebapuhas
impurity	0	0	1	0	0	1	0	0	0	0	ebapuhtus
imputation	0	0	0	0	0	1	0	0	0	0	imputeerimine
inability	0	0	0	0	0	1	0	1	0	0	võimetus
inaccessible	0	0	0	0	0	1	0	0	0	0	ligipääsmatuks
inaccurate	0	0	0	0	0	1	0	0	0	0	ebatäpne
inaction	0	0	0	0	0	1	0	0	0	0	tegevusetus
inactivate	0	0	0	0	0	0	0	0	0	0	inaktiveerida
inactivation	0	0	0	0	0	0	0	0	0	0	inaktiveerimine
inactive	0	0	0	0	0	0	0	0	0	0	mitteaktiivne
inactivity	0	0	0	0	0	1	0	0	0	0	tegevusetus
inadequacy	0	0	0	0	0	1	0	0	0	0	ebapiisavus
inadequate	0	0	0	0	0	1	0	1	0	0	ebapiisav
inadmissible	1	0	1	0	0	1	0	0	0	0	vastuvõetamatu
inadvertent	0	0	0	0	0	0	0	0	0	0	tahtmatu
inadvertently	0	0	0	0	0	0	0	0	0	0	tahtmatult
inalienable	0	0	0	0	0	0	1	0	0	0	võõrandamatu
inane	0	0	0	0	0	1	0	0	0	0	asjatu
inanimate	0	0	0	0	0	0	0	0	0	0	elutu
inapplicable	0	0	0	0	0	1	0	0	0	0	kohaldamatu
inappropriate	1	0	1	0	0	1	0	1	0	0	sobimatu
inattention	1	0	0	0	0	1	0	0	0	0	tähelepanematus
inaudible	0	0	0	0	0	1	0	0	0	0	kuuldamatu
inaugural	0	1	0	0	0	0	0	0	0	0	avamine
inaugurate	0	0	0	0	0	0	0	0	0	0	inaugureerima
inauguration	0	1	0	0	1	0	1	0	0	1	inauguratsioon
inborn	0	0	0	0	0	0	0	0	0	0	kaasasündinud
inbred	0	0	0	0	0	0	0	0	0	0	inbred
incalculable	0	0	0	0	0	1	0	0	0	0	ettearvamatu
incandescent	0	0	0	0	0	0	0	0	0	0	hõõglamp
incapable	0	0	0	0	0	0	0	0	0	0	võimetu
incapacity	0	0	0	0	0	1	0	0	0	0	töövõimetus
incarceration	1	0	1	1	0	1	0	1	0	0	vangistus
incase	1	0	1	1	0	1	0	1	0	0	juhul kui
incendiary	1	0	0	1	0	1	0	0	1	0	sütitav
incense	1	0	0	0	0	1	0	0	0	0	viiruk
incentive	0	0	0	0	0	0	0	0	0	0	stiimul
inception	0	0	0	0	0	0	0	0	0	0	algusest
incessant	0	0	0	0	0	1	0	0	0	0	lakkamatu
incessantly	0	0	0	0	0	0	0	0	0	0	lakkamatult
incest	1	0	1	1	0	1	0	1	0	0	intsest
incestuous	0	0	1	0	0	1	0	0	0	0	verepilastaja
inch	0	0	0	0	0	0	0	0	0	0	tolli
incidence	0	0	0	0	0	0	0	0	0	0	esinemissagedus
incident	0	0	0	0	0	0	0	0	1	0	intsident
incidentally	0	0	0	0	0	0	0	0	0	0	muide
incineration	0	0	0	0	0	1	0	0	0	0	põletamine
incipient	0	0	0	0	0	0	0	0	0	0	algav
incision	0	0	0	0	0	0	0	0	0	0	sisselõige
incisive	0	0	0	0	0	0	1	0	0	0	teravmeelne
incite	1	1	0	1	0	1	0	0	0	0	õhutama
incitement	0	0	0	0	0	0	0	0	0	0	õhutamine
inclement	0	0	0	0	0	1	0	0	0	0	halb
inclination	0	0	0	0	0	0	0	0	0	0	kalle
incline	0	0	0	0	0	0	0	0	0	1	kalle
inclined	0	0	0	0	0	0	0	0	0	0	kaldu
include	0	0	0	0	0	0	1	0	0	0	sisaldama
included	0	0	0	0	0	0	1	0	0	0	kaasatud
including	0	0	0	0	0	0	1	0	0	0	kaasa arvatud
inclusion	0	0	0	0	0	0	0	0	0	1	kaasamine
inclusive	0	0	0	0	0	0	1	0	0	0	kaasa arvatud
incognito	0	0	0	0	0	0	0	0	0	0	inkognito
incoherent	0	0	0	0	0	1	0	0	0	0	ebaühtlane
income	0	1	0	0	1	1	1	1	0	1	tulu
incoming	0	0	0	0	0	0	0	0	0	0	sissetulevad
incompatible	1	0	1	0	0	1	0	1	0	0	Sobimatu
incompetence	0	0	0	0	0	1	0	0	0	0	ebakompetentsus
incompetent	1	0	0	0	0	1	0	1	0	0	ebakompetentne
incompletely	0	0	0	0	0	0	0	0	0	0	mittetäielikult
incompleteness	0	0	0	0	0	1	0	0	0	0	ebatäielikkus
incomprehensible	0	0	0	0	0	1	0	0	0	0	arusaamatu
inconclusive	0	0	0	0	0	0	0	0	0	0	ebaselge
incongruous	1	0	0	0	0	1	0	0	0	0	kokkusobimatu
inconsequential	0	0	0	0	0	1	0	1	0	0	ebaoluline
inconsiderate	1	0	1	0	0	1	0	1	0	0	hoolimatu
inconsistency	0	0	0	0	0	1	0	0	0	0	ebakõla
inconspicuous	0	0	0	0	0	0	0	0	0	0	silmapaistmatu
incontinence	0	0	0	0	0	0	0	0	1	0	uriinipidamatus
inconvenient	1	0	1	0	0	1	0	1	0	0	ebamugav
incorporate	0	0	0	0	0	0	0	0	0	0	kaasata
incorporation	0	0	0	0	0	0	0	0	0	0	inkorporeerimine
incorrect	0	0	0	0	0	1	0	0	0	0	vale
increase	0	0	0	0	0	0	1	0	0	0	suurendama
increased	0	0	0	0	0	0	0	0	0	0	suurenenud
incredulous	1	0	1	0	0	1	0	0	0	0	uskmatu
increment	0	0	0	0	0	0	0	0	0	0	juurdekasv
incrimination	0	0	0	1	0	1	0	1	0	0	inkrimineerimine
incubation	0	0	0	0	0	0	0	0	0	0	inkubeerimine
incubus	0	0	1	1	0	1	0	0	0	0	inkubus
incur	0	0	0	0	0	1	0	0	0	0	tekkima
incurable	1	0	1	1	0	1	0	1	0	0	ravimatu
incursion	0	0	0	1	0	1	0	0	0	0	sissetung
indebted	0	0	0	0	0	0	0	0	0	0	võlgu
indecency	1	0	1	0	0	0	0	0	0	0	sündsusetust
indecent	0	0	1	0	0	1	0	0	0	0	sündsusetu
indecision	0	0	0	0	0	1	0	0	0	0	otsustamatus
indecisive	0	0	0	0	0	1	0	0	0	0	otsustusvõimetu
indefensible	0	0	0	1	0	1	0	0	0	0	kaitseta
indelible	0	0	0	0	0	0	1	0	0	1	kustumatu
indemnification	0	0	0	0	0	0	0	0	0	0	hüvitamine
indemnify	0	0	0	0	0	1	0	0	0	0	hüvitama
indemnity	0	0	0	0	0	0	1	0	0	1	hüvitis
indent	0	0	0	0	0	0	0	0	0	1	taane
indentation	0	0	0	0	0	0	0	0	0	0	taane
indenture	1	0	0	0	0	1	0	0	0	0	sissekanne
independence	0	1	0	0	1	0	1	0	1	1	iseseisvus
independent	0	0	0	0	0	0	0	0	0	0	sõltumatu
indescribable	0	0	0	0	0	0	0	0	0	0	kirjeldamatu
indestructible	0	0	0	0	0	0	1	0	0	1	hävimatu
indeterminate	0	0	0	0	0	1	0	0	0	0	määramatu
index	0	0	0	0	0	0	0	0	0	0	indeks
indicating	0	0	0	0	0	0	0	0	0	0	osutades
indication	0	0	0	0	0	0	0	0	0	0	näidustus
indicative	0	0	0	0	0	0	0	0	0	0	soovituslik
indicator	0	0	0	0	0	0	0	0	0	0	indikaator
indice	0	0	0	0	0	0	0	0	0	0	indeks
indict	1	0	0	1	0	1	0	0	0	0	süüdistama
indictment	0	0	0	1	0	1	0	0	0	0	süüdistus
indifference	1	0	1	1	0	1	0	1	0	0	ükskõiksus
indigenous	0	0	0	0	0	0	0	0	0	0	põlisrahvad
indigent	0	0	0	0	0	1	0	1	0	0	vähekindlustatud
indigestion	0	0	0	0	0	0	0	0	0	0	seedehäired
indignant	1	0	0	0	0	1	0	0	0	0	nördinud
indignation	1	0	1	0	0	1	0	0	0	0	nördimust
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	kaudne
indispensable	0	0	0	0	0	0	0	0	0	0	asendamatu
indistinct	0	0	0	0	0	1	0	0	0	0	ebaselge
indistinguishable	0	0	0	0	0	0	0	0	0	0	eristamatu
individuality	0	0	0	0	0	0	1	0	0	0	individuaalsus
indivisible	0	0	0	0	0	0	0	0	0	1	jagamatu
indoctrination	1	0	0	1	0	1	0	0	0	0	indoktrineerimine
indolent	0	0	0	0	0	1	0	0	0	0	laisk
indomitable	0	0	0	1	0	0	1	0	0	0	alistamatu
indoor	0	0	0	0	0	0	0	0	0	0	siseruumides
induce	0	0	0	0	0	0	0	0	0	0	esile kutsuda
induced	0	0	0	0	0	0	0	0	0	0	indutseeritud
inducement	0	0	0	0	0	0	0	0	0	0	ergutus
induction	0	0	0	0	0	0	0	0	0	0	induktsioon
indulge	0	0	0	0	0	0	0	0	0	0	anduma
indulgence	0	0	0	0	0	0	0	0	0	0	järeleandlikkus
indulgent	0	0	0	0	0	0	0	0	0	0	järeleandlik
industrious	0	0	0	0	0	0	0	0	0	0	töökas
industry	0	0	0	0	0	0	0	0	0	0	tööstusele
ineffable	0	0	0	0	0	0	1	0	0	0	sõnastamatu
ineffective	0	0	0	0	0	1	0	0	0	0	ebaefektiivne
ineffectual	0	0	1	0	0	1	0	0	0	0	ebaefektiivne
inefficiency	0	0	1	0	0	1	0	1	0	0	ebaefektiivsus
inefficient	0	0	0	0	0	1	0	1	0	0	ebaefektiivne
inelastic	0	0	0	0	0	0	0	0	0	0	mitteelastne
ineligible	0	0	0	0	0	0	0	0	0	0	abikõlbmatu
inept	1	0	1	0	0	1	0	0	0	0	saamatu
ineptitude	0	0	1	1	0	1	0	1	0	0	saamatus
inequality	1	0	0	1	0	1	0	1	0	0	ebavõrdsus
inequitable	0	0	0	0	0	1	0	0	0	0	ebaõiglane
inert	0	0	0	0	0	1	0	0	0	0	inertne
inertia	0	0	0	0	0	0	0	0	0	0	inerts
inevitable	0	0	0	0	0	0	0	0	0	0	vältimatu
inexact	0	0	0	0	0	0	0	0	0	0	ebatäpne
inexcusable	1	0	1	0	0	1	0	1	0	0	vabandamatu
inexhaustible	0	0	0	0	0	0	0	0	0	0	ammendamatu
inexpensive	0	0	0	0	0	0	1	0	0	0	odav
inexperience	0	0	0	0	0	1	0	0	0	0	kogenematus
inexperienced	0	0	0	0	0	1	0	0	0	0	kogenematu
inexplicable	0	0	0	0	0	1	0	0	1	0	seletamatu
infallibility	0	0	0	0	0	0	0	0	0	1	eksimatus
infallible	0	0	0	0	0	0	1	0	0	0	eksimatu
infamous	1	0	1	1	0	1	0	0	0	0	kurikuulus
infamy	0	0	0	0	0	1	0	1	0	0	kurikuulsus
infancy	0	0	0	0	0	0	0	0	0	0	imikueas
infant	0	1	0	1	1	0	1	0	1	0	imik
infanticide	1	1	1	1	0	1	0	1	0	0	lapsetapp
infantile	1	0	1	0	0	1	0	0	0	0	infantiilne
infantry	0	0	0	0	0	0	0	0	0	0	jalavägi
infarct	0	0	0	1	0	1	0	0	1	0	infarkt
infatuation	0	0	0	0	0	0	0	0	0	0	armumine
infeasible	0	0	0	0	0	0	0	0	0	0	teostamatu
infect	0	0	1	0	0	1	0	0	0	0	nakatada
infection	0	0	0	1	0	1	0	0	0	0	infektsioon
infectious	0	0	1	1	0	1	0	1	0	0	nakkav
infer	0	0	0	0	0	0	0	0	0	0	järeldada
inference	0	0	0	0	0	0	0	0	0	0	järeldus
inferential	0	0	0	0	0	0	0	0	0	0	järelduslik
inferior	0	0	0	0	0	1	0	1	0	0	kehvem
inferiority	0	0	0	0	0	1	0	0	0	0	alaväärsus
inferno	1	0	0	1	0	1	0	0	0	0	inferno
infertile	0	0	0	0	0	0	0	0	0	0	viljatu
infertility	0	0	0	0	0	1	0	1	0	0	viljatus
infestation	0	0	1	1	0	1	0	0	0	0	nakatumine
infidel	1	0	1	1	0	1	0	0	0	0	uskmatu
infidelity	1	0	1	1	0	1	0	1	0	0	truudusetus
infiltration	0	0	0	0	0	1	1	0	0	0	infiltratsioon
infinite	0	0	0	0	0	0	1	0	0	0	lõpmatu
infinitely	0	0	0	0	0	0	0	0	0	0	lõputult
infinitesimal	0	0	0	0	0	0	0	0	0	0	lõpmatult väike
infinity	0	1	0	0	1	0	1	0	0	1	lõpmatus
infirm	0	0	0	0	0	1	0	0	0	0	nõrk
infirmary	0	0	0	0	0	0	0	0	0	0	haigemaja
infirmity	0	0	0	1	0	1	0	0	0	0	nõrkus
inflammation	0	0	0	0	0	1	0	0	0	0	põletik
inflated	0	0	0	0	0	1	0	0	0	0	täispuhutud
inflation	0	0	0	1	0	1	0	0	0	0	inflatsiooni
inflection	0	0	0	0	0	0	0	0	0	0	kääne
inflict	1	0	0	1	0	1	0	1	0	0	tekitama
infliction	0	0	0	1	0	1	0	1	0	0	tekitamine
inflorescence	0	0	0	0	0	0	0	0	0	0	õisik
influence	0	0	0	0	0	1	1	0	0	0	mõju
influential	0	0	0	0	0	0	1	0	0	1	mõjukas
influenza	0	0	0	0	0	1	0	0	0	0	gripp
influx	0	0	0	0	0	0	0	0	0	0	sissevool
inform	0	0	0	0	0	0	0	0	0	1	teavitama
informal	0	0	0	0	0	0	0	0	0	0	mitteametlik
informant	0	0	0	0	0	0	0	0	0	0	informaator
information	0	0	0	0	0	0	1	0	0	0	teavet
informed	0	0	0	0	0	0	0	0	0	0	teavitatud
informer	0	0	0	0	0	1	0	0	0	0	informaator
infraction	1	0	0	0	0	1	0	0	0	0	rikkumine
infrequent	0	0	0	0	0	0	0	0	1	0	harva
infrequently	0	0	0	0	0	1	0	0	0	0	harva
infringement	0	0	0	0	0	1	0	0	0	0	rikkumine
infuse	0	0	0	0	0	0	0	0	0	0	infundeerida
infused	0	0	0	0	0	0	0	0	0	0	infundeeritud
infusion	0	0	0	0	0	0	0	0	0	0	infusioon
ingenious	0	0	0	0	0	0	1	0	0	0	geniaalne
ingenuity	0	0	0	0	0	0	0	0	0	0	leidlikkus
ingest	0	0	0	0	0	0	0	0	0	0	alla neelata
ingestion	0	0	0	0	0	0	0	0	0	0	allaneelamine
ingot	0	0	0	0	0	0	0	0	0	0	valuplokk
ingrained	0	0	0	0	0	0	0	0	0	0	juurdunud
ingredient	0	0	0	0	0	0	0	0	0	0	koostisosa
ingress	0	0	0	0	0	0	0	0	0	0	sissepääs
inhabit	0	0	0	0	0	0	0	0	0	0	elama
inhabitant	0	0	0	0	0	0	0	0	0	0	elanik
inhabited	0	0	0	0	0	0	0	0	0	0	asustatud
inhabiting	0	0	0	0	0	0	0	0	0	0	asustamine
inhalation	0	0	0	0	0	0	0	0	0	0	sissehingamine
inhale	0	0	0	0	0	0	0	0	0	0	sisse hingata
inherent	0	0	0	0	0	0	0	0	0	0	omane
inherit	0	0	0	0	0	0	0	0	0	0	pärida
inheritance	0	1	0	0	1	0	1	0	1	1	pärand
inhibit	1	0	1	0	0	1	0	1	0	0	pärssida
inhibition	0	0	0	0	0	0	0	0	0	0	pärssimine
inhospitable	0	0	0	0	0	1	0	1	0	0	külalislahke
inhuman	1	0	1	1	0	1	0	1	0	0	ebainimlik
inhumanity	0	0	0	0	0	1	0	1	0	0	ebainimlikkus
inimical	1	0	0	0	0	1	0	1	0	0	vaenulik
inimitable	0	0	0	0	0	0	1	0	0	1	jäljendamatu
iniquity	0	0	1	0	0	1	0	0	0	0	ülekohus
initial	0	0	0	0	0	0	0	0	0	0	esialgne
initiate	0	0	0	0	0	0	0	0	0	0	algatada
initiated	0	0	0	0	0	0	0	0	0	0	algatatud
initiative	0	0	0	0	0	0	0	0	0	0	algatus
inject	0	0	0	0	0	0	0	0	0	0	süstida
injection	0	0	0	1	0	0	0	0	0	0	süstimine
injunction	0	0	0	0	0	1	0	0	0	0	ettekirjutus
injure	1	0	0	1	0	1	0	1	0	0	vigastada
injured	0	0	0	1	0	1	0	1	0	0	vigastatud
injurious	1	0	0	1	0	1	0	1	0	0	kahjustav
injury	1	0	0	1	0	1	0	1	0	0	vigastus
injustice	1	0	0	0	0	1	0	0	0	0	ebaõiglus
ink	0	0	0	0	0	0	0	0	0	0	tint
inkling	0	0	0	0	0	0	0	0	0	0	aimamine
inland	0	0	0	0	0	0	0	0	0	0	sisemaa
inlay	0	0	0	0	0	0	0	0	0	0	inkrusteering
inlet	0	0	0	0	0	0	0	0	0	0	sisselaskeava
inmate	0	0	1	1	0	1	0	0	0	0	kinnipeetav
inn	0	0	0	0	0	0	0	0	0	0	kõrts
innate	0	0	0	0	0	0	0	0	0	0	kaasasündinud
innermost	0	0	0	0	0	0	0	0	0	0	sisimas
innings	0	0	0	0	0	0	0	0	0	0	inning
innkeeper	0	0	0	0	0	0	0	0	0	0	kõrtsmik
innocence	0	0	0	0	0	0	1	0	0	0	süütust
innocent	0	0	0	0	0	0	1	0	0	1	süütu
innocently	0	0	0	0	0	0	1	0	0	0	süütult
innocuous	0	0	0	0	0	0	1	0	0	0	kahjutu
innovate	0	0	0	0	0	0	1	0	0	0	uuendada
innovation	0	0	0	0	0	0	1	0	0	0	uuenduslikkust
innuendo	0	0	0	0	0	0	0	0	0	0	vihje
innumerable	0	0	0	0	0	0	0	0	0	0	lugematu arv
inoculation	0	1	0	0	0	0	0	0	0	1	nakatamine
inoperative	1	0	0	0	0	1	0	0	0	0	mittetoimiv
inordinate	0	0	0	0	0	0	0	0	0	0	ülemäärane
inorganic	0	0	0	0	0	0	0	0	0	0	anorgaaniline
inquest	0	0	0	0	0	0	0	0	0	0	uurimine
inquire	0	0	0	0	0	0	0	0	0	0	uurima
inquirer	0	0	0	0	0	0	1	0	0	0	küsija
inquiring	0	0	0	0	0	0	0	0	0	0	uurides
inquiry	0	1	0	0	0	0	1	0	0	0	päring
inquisitive	0	0	0	0	0	0	1	0	0	0	uudishimulik
insane	1	0	0	1	0	1	0	0	0	0	hull
insanity	1	0	1	1	0	1	0	1	0	0	hullumeelsus
inscription	0	0	0	0	0	0	0	0	0	0	pealdis
inscrutable	0	0	0	0	0	0	0	0	0	0	uurimatu
insect	0	0	0	0	0	0	0	0	0	0	putukas
insecure	1	0	0	1	0	1	0	1	0	0	ebakindel
insecurity	0	0	0	1	0	1	0	0	0	0	ebakindlus
inseparable	0	0	0	0	1	0	1	0	0	1	lahutamatu
insert	0	0	0	0	0	0	0	0	0	0	sisestada
inserted	0	0	0	0	0	0	0	0	0	0	sisestatud
insertion	0	0	0	0	0	0	0	0	0	0	sisestamine
inside	0	0	0	0	0	0	0	0	0	0	sees
insidious	1	0	1	1	0	1	0	0	0	0	salakaval
insight	0	0	0	0	0	0	0	0	0	0	arusaam
insignia	0	0	0	0	0	0	1	0	0	0	sümboolika
insignificance	0	0	0	0	0	1	0	0	0	0	tähtsusetus
insignificant	1	0	0	0	0	1	0	1	0	0	tähtsusetu
insipid	0	0	0	0	0	1	0	0	0	0	maitsetu
insist	0	0	0	0	0	0	0	0	0	0	nõudma
insolent	0	0	0	0	0	1	0	0	0	0	jultunud
insoluble	0	0	0	0	0	0	0	0	0	0	lahustumatu
insolvency	0	0	0	1	0	1	0	1	1	0	maksejõuetus
insolvent	0	0	0	1	0	1	0	1	0	1	maksejõuetu
inspect	0	0	0	0	0	0	0	0	0	0	üle vaadata
inspector	0	0	0	0	0	0	1	0	0	0	inspektor
inspiration	0	1	0	0	1	0	1	0	0	0	inspiratsiooni
inspire	0	1	0	0	1	0	1	0	0	1	inspireerima
inspired	0	0	0	0	1	0	1	0	1	1	inspireeritud
instability	0	0	1	1	0	1	0	0	0	0	ebastabiilsus
install	0	1	0	0	0	0	0	0	0	0	installida
installation	0	0	0	0	0	0	0	0	0	0	paigaldus
installment	0	0	0	0	0	0	0	0	0	0	järelmaks
instance	0	0	0	0	0	0	0	0	0	0	näiteks
instant	0	0	0	0	0	0	0	0	0	0	vahetu
instantaneous	0	0	0	0	0	0	0	0	0	0	hetkeline
instantaneously	0	0	0	0	0	0	0	0	0	0	silmapilkselt
instigate	0	0	0	0	0	1	0	0	0	0	õhutama
instigation	0	0	0	0	0	1	0	0	0	0	õhutus
instill	0	0	0	0	0	0	0	0	0	0	sisendama
instinct	0	0	0	0	0	0	0	0	0	0	instinkt
instinctive	1	0	1	1	0	0	1	0	0	0	instinktiivne
institute	0	0	0	0	0	0	0	0	0	1	instituut
institution	0	0	0	0	0	0	0	0	0	0	institutsioon
instruct	0	0	0	0	0	0	1	0	0	1	juhendama
instructed	0	0	0	0	0	0	0	0	0	0	juhendatud
instruction	0	0	0	0	0	0	1	0	0	1	juhendamine
instructional	0	0	0	0	0	0	0	0	0	0	õpetlik
instructions	0	1	0	0	0	0	0	0	0	1	juhiseid
instructive	0	0	0	0	0	0	0	0	0	0	õpetlik
instructor	0	1	0	0	0	0	1	0	0	1	juhendaja
instrument	0	0	0	0	0	0	0	0	0	0	instrument
instrumental	0	0	0	0	0	0	1	0	0	0	instrumentaalne
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalist
instrumentality	0	0	0	0	0	0	0	0	0	0	instrumentaalsus
insufficiency	1	0	0	0	0	1	0	0	0	0	puudulikkus
insufficient	0	0	0	0	0	1	0	0	0	0	ebapiisav
insufficiently	0	0	0	0	0	1	0	0	0	0	ebapiisavalt
insular	0	0	0	0	0	0	0	0	0	0	saareline
insulate	0	0	0	0	0	0	0	0	0	0	isoleerida
insulation	0	0	0	0	0	0	0	0	0	1	isolatsioon
insult	1	0	1	0	0	1	0	1	1	0	solvang
insulting	1	0	1	1	0	1	0	1	0	0	solvav
insurance	0	0	0	0	0	0	0	0	0	0	kindlustus
insure	0	0	0	0	0	0	1	0	0	1	kindlustama
insurgent	0	0	0	0	0	1	0	0	0	0	mässuline
insurmountable	0	0	0	1	0	1	0	1	0	0	ületamatu
insurrection	1	0	0	0	0	1	0	0	0	0	ülestõus
intact	0	0	0	0	0	0	1	0	0	1	terved
intangible	0	0	0	0	0	0	0	0	0	0	immateriaalne
integer	0	0	0	0	0	0	0	0	0	0	täisarv
integral	0	0	0	0	0	0	0	0	0	0	lahutamatu
integrate	0	0	0	0	0	0	0	0	0	0	integreerida
integration	0	0	0	0	0	0	0	0	0	0	integratsiooni
integrity	0	0	0	0	0	0	1	0	0	1	terviklikkus
intellect	0	0	0	0	0	0	1	0	0	0	intellekt
intellectual	0	0	0	0	0	0	1	0	0	0	intellektuaalne
intelligence	0	0	0	1	1	0	1	0	0	1	intelligentsus
intelligent	0	0	0	0	0	0	1	0	0	1	intelligentne
intelligibility	0	0	0	0	0	0	0	0	0	0	arusaadavus
intelligible	0	0	0	0	0	0	0	0	0	0	arusaadav
intend	0	0	0	0	0	0	0	0	0	1	kavatsema
intended	0	1	0	0	0	0	1	0	0	0	mõeldud
intending	0	0	0	0	0	0	0	0	0	0	kavatsevad
intense	1	0	1	1	1	1	1	0	1	1	intensiivne
intensely	0	0	0	0	0	0	0	0	0	0	intensiivselt
intensify	0	0	0	0	0	0	0	0	0	0	intensiivistada
intensity	0	0	0	0	0	0	0	0	0	0	intensiivsusega
intent	0	0	0	0	0	0	0	0	0	0	kavatsus
intention	0	0	0	0	0	0	0	0	0	0	kavatsus
intentional	0	0	0	0	0	0	0	0	0	0	tahtlik
intentionally	0	0	0	0	0	0	0	0	0	0	tahtlikult
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	interaktsiooni
intercede	0	0	0	1	0	0	0	1	0	0	eestkostma
intercept	0	0	0	0	0	0	0	0	0	0	pealtkuulamine
interception	0	0	0	0	0	0	0	0	0	0	pealtkuulamine
intercession	0	0	0	0	0	0	0	0	0	1	eestpalve
interchange	0	0	0	0	0	0	0	0	0	0	vahetus
interchangeable	0	0	0	0	0	0	0	0	0	0	vahetatavad
interchanged	0	0	0	0	0	0	0	0	0	0	vahetatud
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	vahekorda
interdependence	0	0	0	0	0	0	0	0	0	0	vastastikune sõltuvus
interdependent	0	0	0	0	0	0	0	0	0	0	vastastikku sõltuvad
interdiction	0	0	0	0	0	1	0	0	0	0	keelamine
interest	0	0	0	0	0	0	1	0	0	0	huvi
interested	0	0	1	0	0	0	1	1	0	0	huvitatud
interesting	0	0	0	0	0	0	1	0	0	0	huvitav
interference	0	0	0	0	0	1	0	0	0	0	sekkumine
interferometer	0	0	0	0	0	0	0	0	0	0	interferomeeter
interim	0	1	0	0	0	0	0	0	0	0	vahepealne
interior	0	0	1	0	0	0	1	0	0	1	interjöör
interlocutory	0	0	0	0	0	0	1	0	0	0	vahepealne
interlude	0	0	0	0	0	0	1	0	0	0	vahepala
intermediary	0	0	0	0	0	0	0	0	0	0	vahendaja
intermediate	0	0	0	0	0	0	0	0	0	0	vahepealne
interment	0	0	0	0	0	1	0	1	0	0	interment
interminable	1	1	0	0	0	1	1	0	0	0	lõputu
intermission	0	1	0	0	0	0	0	0	0	0	vaheaeg
intermittent	0	0	0	0	0	0	0	0	0	0	katkendlik
intern	0	0	0	0	0	0	0	0	0	0	intern
internal	0	0	0	0	0	0	0	0	0	0	sisemine
internally	0	0	0	0	0	0	0	0	0	0	sisemiselt
international	0	0	0	0	0	0	0	0	0	0	rahvusvaheline
interpolate	0	0	0	0	0	0	0	0	0	0	interpoleerida
interpolation	0	0	0	0	0	0	0	0	0	0	interpoleerimine
interpret	0	0	0	0	0	0	0	0	0	0	tõlgendada
interpretation	0	0	0	0	0	0	0	0	0	0	tõlgendus
interpreter	0	0	0	0	0	0	0	0	0	0	tõlk
interrelated	0	0	0	0	0	0	0	0	0	0	omavahel seotud
interrogate	0	0	0	1	0	0	0	0	0	0	üle kuulama
interrogation	0	0	0	1	0	0	0	0	0	0	ülekuulamine
interrupt	1	0	0	0	0	1	0	0	1	0	vahele segama
interrupted	0	0	0	0	0	1	0	1	0	0	katkestatud
interruption	0	0	0	0	0	0	0	0	0	0	katkestus
intersect	0	0	0	0	0	0	0	0	0	0	ristuvad
intersection	0	0	0	0	0	0	0	0	0	0	ristmik
interstitial	0	0	0	0	0	0	0	0	0	0	vaheleht
interval	0	0	0	0	0	0	0	0	0	0	intervall
intervening	0	0	0	0	0	0	0	0	0	0	sekkudes
intervention	0	0	0	0	0	1	1	1	0	0	sekkumine
interview	0	0	0	0	0	0	0	0	0	0	intervjuu
interviewer	0	0	0	1	0	0	0	0	0	0	intervjueerija
interworking	0	0	0	0	0	0	0	0	0	0	koostoimimine
intestate	0	0	0	0	0	1	0	0	0	0	testamendita
intestinal	0	0	1	0	0	0	0	0	0	0	soolestiku
intestine	0	0	0	0	0	0	0	0	0	0	soolestikku
intestines	0	0	0	0	0	0	0	0	0	0	sooled
