English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Basque Word
legible	0	0	0	0	0	0	1	0	0	0	irakurgarria
legion	0	0	0	0	0	0	0	0	0	0	legioa
legislate	0	0	0	0	0	0	0	0	0	0	legeratu
legislation	0	0	0	0	0	0	0	0	0	0	legedia
legislative	0	0	0	0	0	0	0	0	0	0	legegilea
legislator	0	0	0	0	0	0	0	0	0	1	legegilea
legislature	0	0	0	0	0	0	0	0	0	1	legegintzaldia
legitimacy	0	0	0	0	0	0	0	0	0	1	zilegitasuna
legs	0	0	0	0	0	0	0	0	0	0	hankak
legume	0	0	0	0	0	0	0	0	0	0	lekale
leisure	0	1	0	0	1	0	1	0	1	1	aisialdia
leisurely	0	0	0	0	0	0	1	0	0	0	patxadaz
lemma	0	0	0	0	0	0	1	0	0	0	lema
lemon	0	0	1	0	0	1	0	0	0	0	limoia
lend	0	0	0	0	0	0	0	0	0	0	mailegatu
lender	0	0	0	0	0	0	0	0	0	1	mailegu emailea
lending	0	0	0	0	0	0	0	0	0	0	maileguak ematea
length	0	0	0	0	0	0	0	0	0	0	luzera
lengthen	0	0	0	0	0	0	0	0	0	0	luzatu
lengthened	0	0	0	0	0	0	0	0	0	0	luzatu
lengthening	0	0	0	0	0	0	0	0	0	0	luzatzea
lengthwise	0	0	0	0	0	0	0	0	0	0	luzera
lengthy	0	0	0	0	0	0	0	0	0	0	luzea
leniency	0	0	0	0	0	0	0	0	0	0	leuntasuna
lenient	0	0	0	0	0	0	1	0	0	0	leuna
lens	0	0	0	0	0	0	0	0	0	0	lentea
leopard	0	0	0	0	0	0	0	0	0	0	lehoinabarra
leprosy	0	0	1	1	0	1	0	1	0	0	legenarra
lessee	0	0	0	0	0	0	0	0	0	0	errentatzailea
lessen	0	1	0	0	0	1	0	0	0	0	gutxitu
lessening	0	0	0	0	0	0	0	0	0	0	gutxitzea
lesser	0	0	1	0	0	1	0	0	0	0	txikiagoak
lesson	0	1	0	0	0	0	1	0	0	1	ikasgaia
lessor	0	0	0	0	0	0	0	0	0	0	errentatzailea
lethal	0	0	1	1	0	1	0	1	0	0	hilgarria
lethargic	0	0	0	0	0	0	0	0	0	0	letargikoa
lethargy	0	0	0	0	0	1	0	1	0	0	letargia
letter	0	1	0	0	0	0	0	0	0	0	gutuna
lettered	0	1	0	0	0	0	1	0	0	1	letraz
letters	0	0	0	0	0	0	0	0	0	0	letrak
lettuce	0	0	0	0	0	0	0	0	0	0	letxuga
leukemia	1	0	0	1	0	1	0	1	0	0	leuzemia
levee	0	0	0	0	0	0	0	0	0	1	dika
level	0	0	0	0	0	0	1	0	0	1	maila
lever	0	0	0	0	0	0	0	0	0	0	palanka
leverage	0	0	0	0	0	0	1	0	0	0	palanka
levy	0	0	0	0	0	1	0	0	0	0	kobratu
lewd	0	0	1	0	0	1	0	0	0	0	lizun
lexicon	0	0	0	0	0	0	0	0	0	0	lexikoa
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	pasiboak
liability	0	0	0	0	0	0	0	0	0	0	erantzukizuna
liaison	0	0	0	0	0	1	0	0	0	0	lotura
liar	0	0	1	0	0	1	0	0	0	0	gezurtia
libel	1	0	0	1	0	1	0	0	0	1	libeloa
libelous	0	0	0	0	0	0	0	0	0	0	difamatorioa
liberal	0	0	0	0	0	1	1	0	0	0	liberala
liberalism	0	0	0	0	0	0	0	0	0	0	liberalismoa
liberate	1	1	0	0	1	0	1	0	1	1	askatu
liberation	0	1	0	0	1	0	1	0	1	0	askapena
liberty	0	1	0	0	1	0	1	0	1	1	askatasuna
libido	0	0	0	0	0	0	0	0	0	0	libidoa
librarian	0	0	0	0	0	0	0	0	0	0	liburuzaina
library	0	0	0	0	0	0	1	0	0	0	liburutegia
libretto	0	0	0	0	0	0	0	0	0	0	libretoa
license	0	0	0	0	0	0	0	0	0	0	lizentzia
lichen	0	0	0	0	0	0	0	0	0	0	likena
lick	0	0	1	0	0	1	0	0	0	0	miazkatu
lid	0	0	0	0	0	0	0	0	0	0	tapa
lie	1	0	1	0	0	1	0	1	0	0	gezurra
liege	0	0	0	0	0	0	0	0	0	0	lieja
lien	0	0	0	0	0	0	0	0	0	0	lien
lieu	0	0	0	0	0	0	0	0	0	0	leku
lieutenant	0	0	0	0	0	0	0	0	0	1	teniente
life	0	0	0	0	0	0	0	0	0	0	bizitza
lifeblood	0	0	0	0	0	0	1	0	0	0	bizia
lifeboat	0	0	0	0	0	0	0	0	0	0	salbamendu-txalupa
lifeless	0	0	0	1	0	1	0	1	0	0	bizigabea
lifelike	0	0	0	0	0	0	0	0	0	0	biziduna
lifelong	0	0	0	0	0	0	0	0	0	0	bizitza osorako
lifetime	0	0	0	0	0	0	0	0	0	0	bizitza
lift	0	0	0	0	0	0	0	0	0	0	igogailua
ligament	0	0	0	0	0	0	0	0	0	0	lotailu
ligation	0	0	0	0	0	0	0	0	0	0	loketa
light	0	0	0	0	0	0	0	0	0	0	argia
lighten	0	0	0	0	0	0	0	0	0	0	argitu
lighthouse	0	0	0	0	0	0	1	0	0	0	itsasargia
lightness	0	0	0	0	0	0	0	0	0	0	arintasuna
lightning	1	0	0	1	0	0	0	0	1	0	tximista
likelihood	0	0	0	0	0	0	0	0	0	0	probabilitatea
likeness	0	0	0	0	0	0	0	0	0	0	antza
likewise	0	0	0	0	0	0	0	0	0	0	era berean
liking	0	0	0	0	1	0	1	0	0	1	gustura
lilac	0	0	0	0	0	0	0	0	0	0	lila
lily	0	0	0	0	0	0	0	0	0	0	lilia
limb	0	0	0	0	0	0	0	0	0	0	gorputz-adarra
limbo	0	0	0	0	0	0	0	0	0	0	linboa
limit	0	0	0	0	0	0	0	0	0	0	muga
limitation	0	0	0	0	0	0	0	0	0	0	mugaketa
limited	1	0	0	0	0	1	0	1	0	0	mugatua
limitless	0	0	0	0	0	0	0	0	0	0	mugagabea
limousine	0	0	0	0	0	0	0	0	0	0	limusina
limp	0	0	0	0	0	1	0	0	0	0	herren
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	lerroa
lineage	0	0	0	0	0	0	0	0	0	0	leinua
lineal	0	0	0	0	0	0	0	0	0	0	lineala
linear	0	0	0	0	0	0	0	0	0	0	lineala
lined	0	0	0	0	0	0	0	0	0	0	lerrokatuta
linen	0	0	0	0	0	0	0	0	0	0	lihoa
liner	0	0	0	0	0	0	0	0	0	0	atorra
lines	0	0	0	1	0	0	0	0	0	0	lerroak
linger	0	1	0	0	0	0	0	0	0	0	irauten
lingo	0	0	0	0	0	0	0	0	0	0	lengoaia
lingual	0	0	0	0	0	0	0	0	0	0	hizkuntzala
linguist	0	0	0	0	0	0	1	0	0	1	hizkuntzalaria
linguistic	0	0	0	0	0	0	0	0	0	0	linguistikoa
linguistics	0	0	0	0	0	0	0	0	0	0	hizkuntzalaritza
lining	0	0	0	0	0	0	0	0	0	0	forrua
link	0	0	0	0	0	0	0	0	0	0	esteka
linoleum	0	0	0	0	0	0	0	0	0	0	linoleoa
lint	0	0	0	0	0	1	0	0	0	0	lint
lion	0	0	0	1	0	0	1	0	0	0	lehoia
lip	0	0	0	0	0	0	0	0	0	0	ezpaina
lipstick	0	0	0	0	0	0	0	0	0	0	ezpainetakoa
liquefaction	0	0	0	0	0	0	0	0	0	0	likidotzea
liquefied	0	0	0	0	0	0	0	0	0	0	likidotua
liqueur	0	0	0	0	0	0	0	0	0	0	likorea
liquid	0	0	0	0	0	0	0	0	0	0	likidoa
liquidate	0	0	0	0	0	0	0	0	0	0	likidatu
liquidation	0	0	0	0	0	0	0	0	0	0	likidazioa
liquidator	0	0	0	0	0	0	0	0	0	0	likidatzailea
liquidity	0	0	0	0	0	0	0	0	0	0	likidezia
liquor	1	0	0	0	1	1	0	1	0	0	likoreak
lisp	0	0	0	0	0	0	0	0	0	0	lisp
list	0	0	0	0	0	0	0	0	0	0	zerrenda
listen	0	0	0	0	0	0	0	0	0	0	entzun
listener	0	0	0	0	0	0	0	0	0	0	entzule
listing	0	0	0	0	0	0	0	0	0	0	zerrendatzea
listless	0	0	0	0	0	1	0	1	0	0	zerrendagabe
litany	0	0	0	0	0	0	0	0	0	0	letania
literally	0	0	0	0	0	0	0	0	0	0	literalki
literary	0	0	0	0	0	0	0	0	0	0	literarioa
literature	0	0	0	0	0	0	0	0	0	0	literatura
lithe	0	0	0	0	0	0	1	0	0	0	arin
lithograph	0	0	0	0	0	0	0	0	0	0	litografia
lithography	0	0	0	0	0	0	0	0	0	0	litografia
lithology	0	0	0	0	0	0	0	0	0	0	litologia
lithosphere	0	0	0	0	0	0	0	0	0	0	litosfera
litigant	0	0	0	0	0	1	0	0	0	0	auzipetua
litigate	1	1	1	1	0	1	0	1	0	0	auzitan jarri
litigation	0	0	0	0	0	1	0	0	0	0	auzia
litigious	1	0	1	0	0	1	0	0	0	0	auzibidezkoak
litter	0	0	0	0	0	1	0	0	0	0	zaborra
littoral	0	0	0	0	0	0	0	0	0	0	kostaldea
liturgy	0	0	0	0	0	0	0	0	0	0	liturgia
livelihood	0	0	0	0	0	0	0	0	0	0	bizibidea
livery	0	0	0	0	0	0	0	0	0	0	librea
livid	1	0	1	0	0	1	0	0	0	0	lizun
living	0	0	0	0	0	0	0	0	0	0	bizi
llama	0	0	0	0	0	0	0	0	0	0	llama
load	0	0	0	0	0	0	0	0	0	0	zama
loaf	0	0	0	0	0	1	0	0	0	0	ogia
loafer	0	0	0	0	0	1	0	0	0	0	loafer
loam	0	0	0	0	0	0	0	0	0	0	baxua
loan	0	0	0	0	0	0	0	0	0	0	mailegu
loath	1	0	0	0	0	1	0	0	0	0	nazka
loathe	1	0	1	0	0	1	0	0	0	0	gaitzetsi
loathing	0	0	1	0	0	1	0	0	0	0	higuingarria
loathsome	1	0	1	0	0	1	0	0	0	0	higuingarria
lobby	0	0	0	0	0	0	0	0	0	0	atondoa
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbyista
lobe	0	0	0	0	0	0	0	0	0	0	lobulua
local	0	0	0	0	0	0	0	0	0	0	tokikoa
locale	0	0	0	0	0	0	0	0	0	0	lokala
locality	0	0	0	0	0	0	0	0	0	0	herria
localization	0	0	0	0	0	0	0	0	0	0	lokalizazioa
localize	0	1	0	0	0	0	0	0	0	0	lokalizatu
locate	0	0	0	0	0	0	0	0	0	0	kokatu
location	0	0	0	0	0	0	0	0	0	0	kokapena
loch	0	0	0	0	0	0	0	0	0	0	lakua
lock	0	0	0	0	0	0	0	0	0	0	blokeoa
locker	0	0	0	0	0	0	0	0	0	0	aldagela
locksmith	0	0	0	0	0	0	0	0	0	0	sarrailagile
lockup	0	0	0	1	0	1	0	1	0	0	blokeoa
locomotion	0	0	0	0	0	0	0	0	0	0	lokomozioa
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotora
locust	0	0	0	1	0	1	0	0	0	0	txitxarroa
lodge	0	0	0	0	0	0	0	0	0	0	ostatu
lodger	0	0	0	0	0	0	0	0	0	0	ostatu
lodging	0	0	0	0	0	0	0	0	0	1	ostatua
loft	0	0	0	0	0	0	0	0	0	0	ganbara
lofty	0	0	0	0	0	1	0	0	0	0	altua
log	0	0	0	0	0	0	0	0	0	0	erregistroa
logarithm	0	0	0	0	0	0	0	0	0	0	logaritmoa
logarithmic	0	0	0	0	0	0	0	0	0	0	logaritmikoa
logic	0	0	0	0	0	0	0	0	0	0	logika
logical	0	0	0	0	0	0	1	0	0	0	logikoa
logistics	0	0	0	0	0	0	0	0	0	0	logistika
logotype	0	0	0	0	0	0	0	0	0	0	logotipoa
loin	0	0	0	0	0	0	0	0	0	0	solomoa
lollipop	0	0	0	0	0	0	0	0	0	0	piruleta
lone	0	0	0	0	0	0	0	1	0	0	bakartia
loneliness	0	0	0	1	0	1	0	1	0	0	bakardadea
lonely	1	0	1	1	0	1	0	1	0	0	bakartia
lonesome	0	0	0	0	0	1	0	1	0	0	bakartia
long	0	1	0	0	0	0	0	0	0	0	luzea
longevity	0	0	0	0	0	0	1	0	0	0	iraupena
longing	0	1	0	0	0	0	0	1	0	0	irrika
longitude	0	0	0	0	0	0	0	0	0	0	longitudea
longitudinal	0	0	0	0	0	0	0	0	0	0	luzetarako
longitudinally	0	0	0	0	0	0	0	0	0	0	luzetara
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	talaia
loom	0	1	0	1	0	1	0	0	0	0	ehungailua
looming	0	0	0	0	0	0	0	0	0	0	begiratzen
loon	0	0	1	0	0	1	0	0	0	0	txirrindula
loony	0	0	0	0	0	1	0	0	0	0	erhoria
loop	0	0	0	0	0	0	0	0	0	0	begizta
loophole	0	0	0	0	0	0	0	0	0	0	zirrikitua
loosen	0	0	0	0	0	0	0	0	0	0	askatu
loosening	0	0	0	0	0	0	0	0	0	0	askatzea
loot	0	0	0	0	0	1	0	0	0	0	harrapakina
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	okertua
lord	0	0	1	0	0	1	1	0	0	1	jauna
lords	0	0	0	0	0	0	0	0	0	0	jauntxoak
lordship	0	0	0	0	0	0	1	0	0	0	jaurerria
lore	0	0	0	0	0	0	0	0	0	0	lore
lorry	0	0	0	0	0	0	0	0	0	0	kamioia
lose	1	0	1	1	0	1	0	1	1	0	galdu
losing	1	0	0	0	0	1	0	1	0	0	galtzen
loss	1	0	0	1	0	1	0	1	0	0	galera
lost	0	0	0	0	0	1	0	1	0	0	galdua
lot	0	0	0	0	0	0	0	0	0	0	asko
lotion	0	0	0	0	0	0	0	0	0	0	ukendua
lots	0	0	0	0	0	0	0	0	0	0	asko
lottery	0	1	0	0	0	0	0	0	0	0	loteria
lotto	0	0	0	0	0	0	0	0	0	0	loteria
loud	0	0	0	0	0	0	0	0	0	0	ozen
loudly	0	0	0	0	0	0	0	0	0	0	ozenki
loudness	1	0	0	0	0	1	0	0	0	0	ozentasuna
lounge	0	0	0	0	0	1	0	0	0	0	egongela
louse	0	0	1	0	0	1	0	0	0	0	zorria
lovable	0	0	0	0	1	0	1	0	0	1	maitagarria
love	0	0	0	0	1	0	1	0	0	0	maitasuna
lovely	0	1	0	0	1	0	1	1	1	1	ederra
lovemaking	0	0	0	0	1	0	1	0	0	1	maitasuna egitea
lover	0	1	0	0	1	0	1	0	0	1	maitalea
loving	0	0	0	0	1	0	1	0	0	1	maitagarria
lower	0	0	0	0	0	1	0	1	0	0	baxuagoa
lowering	0	0	0	0	0	1	0	0	0	0	jaistea
lowest	0	0	0	0	0	1	0	1	0	0	baxuena
lowlands	0	0	0	0	0	1	0	0	0	0	lur beheak
lowly	0	0	0	0	0	1	0	1	0	0	apala
loyal	0	0	0	1	1	0	1	0	1	1	leial
loyalty	0	0	0	0	0	0	1	0	0	1	leialtasuna
lubricate	0	0	0	0	0	0	0	0	0	0	lubrifikatu
lubrication	0	0	0	0	0	0	0	0	0	0	lubrifikazioa
luck	0	1	0	0	1	0	1	0	1	0	zortea
lucky	0	0	0	0	1	0	1	0	1	0	zortea
ludicrous	0	0	0	0	0	1	0	0	0	0	barregarria
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	ekipajea
lull	0	1	0	0	0	0	0	0	0	0	barealdia
lullaby	0	0	0	0	0	0	0	0	0	0	sehaska-kanta
lumbar	0	0	0	0	0	0	0	0	0	0	lumbar
lumber	0	0	0	0	0	0	0	0	0	0	egurra
lumbering	0	0	0	0	0	1	0	0	0	0	zurgintza
luminescent	0	0	0	0	0	0	0	0	0	0	luminiszenteak
luminous	0	0	0	0	0	0	0	0	0	0	argitsua
lump	0	0	0	0	0	1	0	0	0	0	pikor
lumpy	0	0	1	0	0	1	0	0	0	0	pikortsu
lunacy	1	0	1	1	0	1	0	1	0	0	erokeria
lunar	0	0	0	0	0	0	0	0	0	0	ilargia
lunatic	1	0	1	1	0	1	0	0	0	0	zoro
lunch	0	0	0	0	0	0	0	0	0	0	bazkaria
luncheon	0	0	0	0	0	0	0	0	0	0	bazkaria
lunge	0	0	0	0	0	0	0	0	1	0	sarraskia
lungs	0	0	0	0	0	0	0	0	0	0	birikak
lurch	0	0	0	0	0	1	0	0	0	0	zalaparta
lure	0	0	0	0	0	1	0	0	0	0	limurtu
lurid	0	0	1	0	0	1	0	0	0	0	xelebrea
lurk	0	0	0	0	0	1	0	0	0	0	ezkutatu
lurking	0	0	0	0	0	1	0	0	0	0	ezkutuan
luscious	0	1	0	0	1	0	1	0	0	0	goxoa
lush	0	0	1	0	0	1	0	1	0	0	oparoa
lust	0	1	0	0	0	1	0	0	0	0	lizunkeria
luster	0	0	0	0	1	0	1	0	0	0	distira
lustful	0	0	0	0	0	1	0	0	0	0	lizunkeria
lustrous	0	0	0	0	0	0	1	0	0	0	distiratsu
lusty	0	0	1	0	0	0	0	0	0	0	lizunkeria
lute	0	0	0	0	0	0	0	0	0	0	lautea
luxuriant	0	0	0	0	0	0	1	0	0	0	oparoa
luxurious	0	0	0	0	1	0	1	0	0	0	luxuzko
luxury	0	0	0	0	1	0	1	0	0	0	luxua
lying	1	0	1	0	0	1	0	0	0	0	etzanda
lymph	0	0	0	0	0	0	0	0	0	0	linfa
lymphatic	0	0	0	0	0	0	0	0	0	0	linfatikoa
lynch	1	0	1	1	0	1	0	1	0	0	lintxa
lynx	0	0	0	0	0	0	0	0	0	0	katamotza
lyre	0	0	0	0	1	0	1	0	0	0	lira
lyric	0	0	0	0	0	0	0	0	0	0	lirika
lyrical	0	0	0	0	1	0	1	0	0	0	lirikoa
mace	0	0	0	1	0	1	0	0	0	0	mazela
machine	0	0	0	0	0	0	0	0	0	1	makina
machinery	0	0	0	0	0	0	0	0	0	0	makineria
machinist	0	0	0	0	0	0	0	0	0	0	makinista
mackerel	0	0	0	0	0	0	0	0	0	0	berdela
mad	1	0	1	1	0	1	0	1	0	0	erotu
madam	0	0	0	0	0	0	0	0	0	0	andrea
madame	0	0	0	0	0	0	0	0	0	0	madame
madden	1	0	0	1	0	1	0	0	0	0	erotu
madman	1	0	0	1	0	1	0	0	0	0	eroa
madness	1	0	0	1	0	1	0	0	0	0	eromena
mafia	0	0	0	1	0	1	0	0	0	0	mafia
magazine	0	0	0	0	0	0	0	0	0	0	aldizkaria
mage	0	0	0	1	0	0	0	0	0	0	magoa
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	larderia
magic	0	0	0	0	0	0	0	0	0	0	magia
magical	0	1	0	0	1	0	1	0	1	0	magikoa
magician	0	0	0	0	0	0	0	0	1	0	magoa
magistrate	0	0	0	0	0	0	0	0	0	0	magistratua
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnate
magnet	0	0	0	0	0	0	1	0	0	1	imana
magnetism	0	0	0	0	0	0	1	0	0	0	magnetismoa
magnetite	0	0	0	0	0	0	1	0	0	0	magnetita
magnificence	0	1	0	0	1	0	1	0	0	1	handitasuna
magnificent	0	1	0	0	1	0	1	0	1	1	zoragarria
magnifier	0	0	0	0	0	0	0	0	0	0	lupa
magnify	0	0	0	0	0	0	0	0	0	0	handitu
magnitude	0	0	0	0	0	0	0	0	0	0	magnitudea
magpie	0	0	0	0	0	0	0	0	0	0	urraka
maid	0	0	0	0	0	0	0	0	0	0	neskamea
maiden	0	0	0	0	0	0	1	0	0	0	neskatxa
mail	0	1	0	0	0	0	0	0	0	0	posta
main	0	0	0	0	0	0	1	0	0	0	nagusia
mainland	0	0	0	0	0	0	0	0	0	0	kontinentea
mainstay	0	0	0	0	0	0	1	0	0	1	euskarria
maintenance	0	0	0	0	0	0	0	0	0	1	mantentzea
majestic	0	1	0	0	1	0	1	0	1	1	dotorea
majesty	0	0	0	0	0	0	1	0	0	1	maiestate
major	0	0	0	0	0	0	1	0	0	0	nagusi
majority	0	0	0	0	1	0	1	0	0	1	gehiengoa
make	0	0	0	0	0	0	0	0	0	0	egin
maker	0	0	0	0	0	0	0	0	0	0	egile
makeshift	0	0	0	0	0	1	0	0	0	0	behin-behinekoa
makeup	0	0	0	0	0	0	0	0	0	0	makillajea
malady	0	0	0	0	0	1	0	0	0	0	gaixotasuna
malaise	0	0	0	0	0	1	0	1	0	0	ondoeza
malaria	0	0	1	1	0	1	0	1	0	0	malaria
malevolent	1	0	1	1	0	1	0	1	0	0	gaiztoa
malfeasance	0	0	1	0	0	1	0	0	0	0	maltzurkeria
malformation	0	0	0	0	0	1	0	0	0	0	malformazioa
malice	1	0	0	1	0	1	0	0	0	0	maltzurkeria
malicious	1	0	1	1	0	1	0	1	0	0	gaiztoa
malign	1	0	1	0	0	1	0	0	0	0	gaiztoa
malignancy	0	0	0	1	0	1	0	1	0	0	gaiztotasuna
malignant	1	0	0	1	0	1	0	0	0	0	gaiztoa
mall	0	0	0	0	0	0	0	0	0	0	zentro komertziala
malleable	0	0	0	0	0	0	0	0	0	0	moldagarria
mallet	0	0	0	0	0	0	0	0	0	0	mazoa
malpractice	1	0	0	0	0	1	0	0	0	0	praktika okerra
mamma	0	0	0	0	0	0	0	0	0	1	ama
mammal	0	0	0	0	0	0	0	0	0	0	ugaztuna
mammoth	0	0	0	0	0	0	0	0	0	0	mamut
manage	0	0	0	0	0	0	1	0	0	1	kudeatu
management	0	0	0	0	0	0	1	0	0	1	kudeaketa
manager	0	0	0	0	0	0	0	0	0	0	kudeatzailea
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarina
mandate	0	0	0	0	0	0	0	0	0	0	agintaldia
mandible	0	0	0	0	0	0	0	0	0	0	mandibula
mandolin	0	0	0	0	0	0	0	0	0	0	mandolina
mandrel	0	0	0	0	0	0	0	0	0	0	mandrila
mane	0	0	0	0	0	0	0	0	0	0	zurda
maneuver	0	0	0	0	0	0	0	0	0	0	maniobra
maneuvering	0	0	0	0	0	0	0	0	0	0	maniobraz
mange	0	0	1	1	0	1	0	0	0	0	sarria
manger	0	0	0	0	0	0	0	0	0	0	geruza
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mangoa
mangosteen	0	0	0	0	0	0	0	0	0	0	mangostan
manhood	0	0	0	0	0	0	1	0	0	0	gizontasuna
mania	0	0	0	0	0	1	0	0	0	0	mania
maniac	1	0	0	1	0	1	0	0	0	0	maniakoa
maniacal	0	0	0	0	0	1	0	0	0	0	maniakoa
manicure	0	0	0	0	0	0	0	0	0	0	manikura
manifest	0	0	0	0	0	0	0	0	0	0	manifestua
manifestation	0	0	0	1	0	0	0	0	0	0	agerpena
manifested	0	0	0	0	0	0	1	0	0	0	manifestatu
manifestly	0	0	0	0	0	0	0	0	0	0	argi eta garbi
manifesto	0	0	0	0	0	0	0	0	0	0	manifestua
manifold	0	0	0	0	0	0	0	0	0	0	anitza
manipulate	0	0	0	0	0	1	0	0	0	0	manipulatu
manipulation	1	0	0	1	0	1	0	0	0	0	manipulazioa
mankind	0	0	0	0	0	0	0	0	0	0	gizadia
manly	0	0	0	0	0	0	1	0	0	0	gizona
manna	0	0	0	0	0	0	1	0	0	0	mana
manner	0	0	0	0	0	0	0	0	0	0	era
mannered	0	0	0	0	0	0	1	0	0	0	modukoa
manners	0	0	0	0	0	0	1	0	0	0	ohiturak
manor	0	0	0	0	0	0	0	0	0	0	jaurerria
mansion	0	0	0	0	0	0	0	0	0	0	jauregi
manslaughter	1	0	1	1	0	1	0	1	1	0	hilketa
mantle	0	0	0	0	0	0	0	0	0	0	mantua
manual	0	0	0	0	0	0	0	0	0	1	eskuliburua
manufacture	0	0	0	0	0	0	0	0	0	0	fabrikazioa
manufacturer	0	0	0	0	0	0	1	0	0	0	fabrikatzailea
manure	0	0	1	0	0	1	0	0	0	0	simaurra
manuscript	0	0	0	0	0	0	0	0	0	0	eskuizkribua
map	0	0	0	0	0	0	0	0	0	0	mapa
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	marmola
marbled	0	0	0	0	0	0	0	0	0	0	marmolatua
marbles	0	0	0	0	0	0	0	0	0	0	kanikak
march	0	0	0	0	0	0	1	0	0	0	martxoa
mare	0	0	0	0	0	0	0	0	0	0	behorra
margin	0	0	0	0	0	1	0	1	0	0	marjina
marginal	0	0	0	0	0	0	0	0	0	0	marjinala
marijuana	0	0	0	0	0	0	0	0	0	0	marihuana
marine	0	0	0	0	0	0	0	0	0	1	itsas
mariner	0	0	0	0	0	0	0	0	0	0	marinel
maritime	0	0	0	0	0	0	0	0	0	0	itsas
mark	0	0	0	0	0	0	0	0	0	0	markatu
marked	0	0	0	0	0	0	1	0	0	0	markatua
market	0	0	0	0	0	0	0	0	0	0	merkatua
marketable	0	0	0	0	0	0	1	0	0	0	merkaturatzeko modukoa
marketplace	0	0	0	0	0	0	0	0	0	0	merkatua
marks	0	0	0	0	0	0	0	0	0	0	markak
marl	0	0	0	0	0	0	0	0	0	0	marga
marmalade	0	0	0	0	0	0	0	0	0	0	marmelada
maroon	0	0	0	0	0	1	0	0	0	0	marroia
marquee	0	0	0	0	0	0	0	0	0	0	karpa
marquis	0	0	0	0	0	0	1	0	0	0	markesa
marriage	0	1	0	0	1	0	1	0	0	1	ezkontza
married	0	0	0	0	0	0	0	0	0	0	ezkondua
marrow	0	0	0	0	1	0	1	0	0	1	muina
marry	0	1	0	1	1	0	1	0	1	1	ezkondu
marsh	0	0	0	0	0	0	0	0	0	0	padura
marshal	0	0	0	0	0	0	1	0	0	1	mariskala
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	martziala
martingale	0	0	0	0	0	1	0	0	0	0	martingala
martyr	0	0	0	1	0	1	0	1	0	0	martiria
martyrdom	0	0	0	1	0	1	0	1	0	0	martirioa
marvel	0	0	0	0	0	0	1	0	1	0	harritu
marvelous	0	0	0	0	1	0	1	0	0	0	zoragarria
marvelously	0	0	0	0	1	0	1	0	0	0	zoragarria
masculine	0	0	0	0	0	0	1	0	0	0	maskulinoa
masculinity	0	0	0	0	0	0	0	0	0	0	maskulinitatea
mash	0	0	0	0	0	0	0	0	0	0	birrintzea
mask	0	0	0	0	0	0	0	0	0	0	maskara
masochism	1	0	1	1	0	1	0	0	0	0	masokismoa
mason	0	0	0	0	0	0	0	0	0	0	hargin
masquerade	0	0	0	0	0	0	0	0	0	0	maskarada
mass	0	0	0	0	0	0	0	0	0	0	masa
massacre	1	0	1	1	0	1	0	1	0	0	sarraskia
massage	0	0	0	0	1	0	1	0	0	0	masajea
massive	0	0	0	0	0	0	0	0	0	0	masiboa
master	0	0	0	0	0	0	1	0	0	0	maisu
mastermind	0	0	0	0	0	0	0	0	0	0	buruburua
masterpiece	0	0	0	0	1	0	1	0	0	0	maisulana
mastery	1	0	0	0	1	0	1	0	0	1	maisutasuna
masturbate	0	0	0	0	0	0	0	0	0	0	masturbatu
masturbation	0	0	0	0	0	0	0	0	0	0	masturbazioa
mat	0	0	0	0	0	0	0	0	0	0	mat
match	0	0	0	0	0	0	0	0	0	0	partida
matching	0	0	0	0	0	0	0	0	0	0	bat etortzea
matchmaker	0	1	0	0	0	0	0	0	0	0	bikotekidea
mate	0	0	0	0	0	0	1	0	0	1	lagun
material	0	0	0	0	0	0	0	0	0	0	materiala
materialism	0	0	0	0	0	1	0	0	0	0	materialismoa
materialist	0	0	1	0	0	1	0	0	0	0	materialista
materialistic	0	0	0	0	0	0	0	0	0	0	materialista
materiality	0	0	0	0	0	0	0	0	0	0	materialtasuna
materialize	0	0	0	0	0	0	0	0	0	0	gauzatu
materially	0	0	0	0	0	0	0	0	0	0	materialki
materials	0	0	0	0	0	0	0	0	0	0	materialak
