English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bosnian Word
pendency	0	0	0	0	0	0	0	0	0	0	zavisnost
pendent	0	0	0	0	0	0	0	0	0	0	privjesak
pending	0	0	0	0	0	0	0	0	0	0	na čekanju
pendulum	0	0	0	0	0	0	0	0	0	0	klatno
penetrate	0	0	0	0	0	0	0	0	0	0	penetrirati
penetrating	0	0	0	0	0	0	0	0	0	0	prodoran
penetration	1	0	0	1	0	1	0	0	0	0	penetracija
peninsula	0	0	0	0	0	0	0	0	0	0	poluotok
penitentiary	1	0	0	0	0	1	0	0	0	0	kazneno-popravni zavod
pennant	0	0	0	0	0	0	0	0	0	0	zastavica
penniless	0	0	0	0	0	0	0	0	0	0	bez novca
penny	0	0	0	0	0	0	0	0	0	0	novčić
pension	0	0	0	0	0	0	0	0	0	0	penzija
pensioner	0	0	0	0	0	0	0	0	0	0	penzioner
pensive	0	0	0	0	0	0	0	1	0	0	zamišljen
pentagon	0	0	0	0	0	0	0	0	0	0	pentagon
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	pretposljednji
people	0	0	0	0	0	0	0	0	0	0	ljudi
peopled	0	0	0	0	0	0	0	0	0	0	naseljen
pepper	0	0	0	0	0	0	0	0	0	0	biber
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	percipe
percentage	0	0	0	0	0	0	0	0	0	0	postotak
perceptible	0	0	0	0	0	0	1	0	0	0	perceptable
perception	0	0	0	0	0	0	0	0	0	0	percepcija
perceptive	0	0	0	0	0	0	0	0	0	0	perceptivan
perch	0	0	0	0	0	0	0	0	0	0	perch
perchance	0	0	0	0	0	0	0	0	1	0	verovatno
percolation	0	0	0	0	0	0	0	0	0	0	perkolacija
percussion	0	0	0	0	0	0	0	0	0	0	udaraljke
perdition	1	0	1	1	0	1	0	1	0	0	propast
peremptory	0	0	0	0	0	0	0	0	0	0	impresivan
perennial	0	0	0	0	0	0	1	0	0	1	višegodišnji
perfect	0	1	0	0	1	0	1	0	0	1	savršeno
perfection	0	1	0	0	1	0	1	0	1	1	savršenstvo
perforated	0	0	0	0	0	0	0	0	0	0	perforirani
perforation	0	0	0	0	0	0	0	0	0	0	perforacija
perforce	0	0	0	0	0	0	0	0	0	0	perforce
perform	0	0	0	0	0	0	0	0	0	0	izvoditi
performance	0	0	0	0	0	0	0	0	0	0	performanse
performer	0	0	0	0	0	0	1	0	0	0	izvođač
perfume	0	0	0	0	0	0	0	0	0	0	parfem
perfumed	0	0	0	0	0	0	0	0	0	0	parfimisan
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	opasnost
perilous	0	1	0	1	0	1	0	1	0	0	opasno
perimeter	0	0	0	0	0	0	0	0	0	0	perimetar
period	0	0	0	0	0	0	0	0	0	0	period
periodic	0	0	0	0	0	0	0	0	0	0	periodično
periodical	0	0	0	0	0	0	0	0	0	0	periodični
periodically	0	0	0	0	0	0	0	0	0	0	periodično
periodicity	0	0	0	0	0	0	0	0	0	1	periodičnost
periphery	0	0	0	0	0	0	0	0	0	0	periferiji
perish	0	0	0	1	0	1	0	1	0	0	propasti
perishable	0	0	0	0	0	1	0	0	0	0	kvarljiv
perished	0	0	0	0	0	1	0	1	0	0	poginuo
perishing	0	0	0	1	0	1	0	1	0	0	propadanje
perjury	0	0	0	1	0	1	0	0	1	0	krivokletstvo
perk	0	0	0	0	0	0	1	0	0	0	perk
permanence	0	0	0	0	0	0	0	0	0	0	postojanost
permeable	0	0	0	0	0	0	0	0	0	0	propusna
permeate	0	0	0	0	0	0	0	0	0	0	prožimati
permeation	0	0	0	0	0	0	0	0	0	0	prožimanje
permissible	0	0	0	0	0	0	0	0	0	0	dozvoljeno
permission	0	0	0	0	0	0	1	0	0	0	dozvolu
permissive	0	0	0	0	0	0	0	0	0	0	permisivan
permit	0	0	0	0	0	0	0	0	0	0	dozvola
permitted	0	0	0	0	0	0	0	0	0	0	dozvoljeno
permitting	0	0	0	0	0	0	0	0	0	0	dozvoljavajući
permutation	0	0	0	0	0	0	0	0	0	0	permutacija
pernicious	1	0	0	1	0	1	0	1	0	0	poguban
perpendicular	0	0	0	0	0	0	0	0	0	0	okomito
perpetrate	0	0	0	0	0	0	0	0	0	0	počiniti
perpetrator	1	0	1	1	0	1	0	1	0	0	izvršilac
perpetual	0	0	0	0	0	0	0	0	0	0	perpetual
perpetually	0	0	0	0	0	0	0	0	0	0	stalno
perpetuate	0	1	0	0	0	0	0	0	0	0	ovekovečiti
perpetuation	0	0	0	0	0	1	0	0	0	0	perpetuation
perpetuity	0	1	0	0	0	0	1	0	0	1	vječnost
perplexed	0	0	0	0	0	1	0	0	0	0	zbunjen
perplexing	0	0	0	0	0	0	0	0	0	0	zbunjujuće
perplexity	0	0	0	0	0	1	0	1	0	0	zbunjenost
persecute	1	0	0	1	0	1	0	0	0	0	progoniti
persecution	1	0	1	1	0	1	0	1	0	0	progon
perseverance	0	0	0	0	0	0	0	0	0	0	istrajnost
persevere	0	0	0	0	0	0	0	0	0	0	istrajati
persist	0	0	0	0	0	0	0	0	0	0	uporno
persistence	0	0	0	0	0	0	1	0	0	0	upornost
persistent	0	0	0	0	0	0	1	0	0	0	uporan
persisting	0	0	0	0	0	0	0	0	0	0	uporno
person	0	0	0	0	0	0	0	0	0	0	osoba
personable	0	0	0	0	0	0	1	0	0	0	personable
personage	0	0	0	0	0	0	0	0	0	0	personage
personal	0	0	0	0	0	0	0	0	0	1	lični
personification	0	0	0	0	0	0	0	0	0	0	personifikacija
personnel	0	0	0	0	0	0	0	0	0	0	osoblje
persons	0	0	0	0	0	0	0	0	0	0	osobe
perspective	0	0	0	0	0	0	0	0	0	0	perspektiva
perspiration	0	0	1	0	0	0	0	0	0	0	znojenje
persuade	0	0	0	0	0	0	0	0	0	1	uvjeriti
persuasion	0	0	0	0	0	0	0	0	0	0	uvjeravanje
persuasive	0	0	0	0	0	0	0	0	0	0	uvjerljivo
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	relevantno
perturbation	0	0	0	1	0	1	0	0	0	0	perturbacija
pertussis	0	0	0	0	0	1	0	0	0	0	pertussis
perusal	0	0	0	0	0	0	0	0	0	0	perusal
peruse	0	0	0	0	0	0	0	0	0	0	peruse
pervading	0	0	0	0	0	0	0	0	0	0	prožimajući
perverse	1	0	1	1	0	1	0	0	0	0	perverzno
perversion	1	0	1	0	0	1	0	1	0	0	perverzija
pervert	1	0	1	0	0	1	0	0	0	0	pervert
perverted	0	0	1	0	0	1	0	0	0	0	izopačen
pessimism	1	0	0	1	0	1	0	1	0	0	pesimizam
pessimist	0	0	0	1	0	1	0	1	0	0	pesimista
pest	1	0	1	1	0	1	0	0	0	0	štetočina
pestilence	0	0	1	1	0	1	0	0	0	0	kuga
pet	0	0	0	0	0	1	0	0	0	0	ljubimac
petition	0	0	0	0	0	0	0	0	0	0	peticija
petitioner	0	0	0	0	0	0	0	0	0	0	podnosilac peticije
petrol	0	0	0	0	0	0	0	0	0	0	benzin
petroleum	0	0	1	0	0	1	1	0	0	0	petroleum
petting	0	0	0	0	0	0	0	0	0	0	petting
petty	0	0	0	0	0	1	0	0	0	0	sitničav
pew	0	0	0	0	0	0	0	0	0	0	pew
pewter	0	0	0	0	0	0	0	0	0	0	kositar
phalanx	0	0	0	1	0	0	0	0	0	1	falanga
phantom	0	0	0	1	0	1	0	0	0	0	phantom
pharmaceutical	0	0	0	0	0	0	1	0	0	0	farmaceutski
pharmacist	0	0	0	0	0	0	0	0	0	0	farmaceut
pharmacology	0	0	0	0	0	0	0	0	0	0	farmakologija
pharmacy	0	0	0	0	0	0	0	0	0	0	apoteka
phase	0	0	0	0	0	0	0	0	0	0	faza
phenomenon	0	0	0	0	0	0	0	0	0	0	fenomen
philanthropic	0	0	0	0	0	0	0	0	0	1	filantropski
philanthropist	0	0	0	0	0	0	1	0	0	1	filantrop
philanthropy	0	0	0	0	0	0	1	0	0	0	filantropija
philosopher	0	0	0	0	0	0	1	0	0	1	filozof
philosophic	0	0	0	0	0	0	0	0	0	0	filozofski
philosophical	0	0	0	0	0	0	0	0	0	0	filozofski
philosophy	0	0	0	0	0	0	0	0	0	0	filozofija
phlegm	0	0	1	0	0	1	0	0	0	0	sluz
phoenix	0	0	0	0	0	0	1	0	0	0	feniks
phone	0	0	0	0	0	0	0	0	0	0	telefon
phonetic	0	0	0	0	0	0	1	0	0	0	fonetska
phonetics	0	0	0	0	0	0	0	0	0	0	fonetika
phonics	0	0	0	0	0	0	0	0	0	0	phonics
phonograph	0	0	0	0	0	0	0	0	0	0	fonograf
phonology	0	0	0	0	0	0	0	0	0	0	fonologija
phony	1	0	1	0	0	1	0	0	0	0	lažni
phosphor	0	0	0	0	0	0	0	0	0	0	fosfor
phosphorus	0	0	0	0	0	0	0	0	0	0	fosfor
photo	0	0	0	0	0	0	0	0	0	0	fotografija
photogenic	0	0	0	0	0	0	0	0	0	0	fotogeničan
photograph	0	0	0	0	0	0	0	0	0	0	fotografija
photographer	0	0	0	0	0	0	0	0	0	0	fotograf
photography	0	0	0	0	0	0	0	0	0	0	fotografija
photometry	0	0	0	0	0	0	0	0	0	0	fotometrija
phrase	0	0	0	0	0	0	0	0	0	0	fraza
phraseology	0	0	0	0	0	0	0	0	0	0	frazeologija
phylogeny	0	0	0	0	0	0	0	0	0	0	filogenija
physical	0	0	0	0	0	0	0	0	0	0	fizički
physician	0	0	0	0	0	0	1	0	0	1	lekar
physicist	0	0	0	0	0	0	0	0	0	1	fizičar
physics	0	0	0	0	0	0	1	0	0	0	fizike
physiology	0	0	0	0	0	0	1	0	0	0	fiziologija
physique	0	0	0	0	0	0	1	0	0	0	tjelesne građe
pianist	0	0	0	0	0	0	0	0	0	0	pijanista
piano	0	0	0	0	0	0	0	0	0	0	klavir
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	pick
picked	0	0	0	0	0	0	0	0	0	0	odabrao
picket	1	1	0	1	0	1	0	0	0	0	picket
picketing	1	0	0	0	0	1	0	0	0	0	picketing
pickle	0	0	0	0	0	1	0	0	0	0	kiseli krastavci
pickup	0	0	0	0	0	0	0	0	0	0	pokupiti
picnic	0	1	0	0	1	0	1	0	1	1	piknik
pictorial	0	0	0	0	0	0	0	0	0	0	slikovito
picture	0	0	0	0	0	0	0	0	0	0	slika
picturesque	0	0	0	0	1	0	1	0	0	0	slikovito
pie	0	0	0	0	0	0	0	0	0	0	pita
piecemeal	0	0	0	0	0	0	0	0	0	0	po komadu
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	pristanište
pierce	0	0	0	0	0	0	0	0	0	0	probušiti
piety	0	0	0	0	0	0	1	0	0	0	pobožnost
pig	0	0	1	0	0	1	0	0	0	0	svinja
pigeon	0	0	0	0	0	1	0	0	0	0	golub
pigment	0	0	0	0	0	0	0	0	0	0	pigment
pike	0	0	0	0	0	0	0	0	0	0	štuka
pile	0	0	0	0	0	0	0	0	0	0	gomila
piles	0	0	1	0	0	1	0	0	0	0	gomile
pilgrim	0	0	0	0	0	0	0	0	0	0	hodočasnik
pilgrimage	0	0	0	0	0	0	0	0	0	0	hodočašće
pill	0	0	0	0	0	0	1	0	0	1	pilula
pillage	1	0	1	1	0	1	0	0	0	0	pljačke
pillar	0	0	0	0	0	0	0	0	0	0	stub
pillow	0	0	0	0	0	0	1	0	0	0	jastuk
pillowcase	0	0	0	0	0	0	0	0	0	0	jastučnica
pilot	0	0	0	0	0	0	1	0	0	1	pilot
pimp	0	0	0	0	0	1	0	0	0	0	pimp
pimple	0	0	1	0	0	1	0	0	0	0	bubuljica
pin	0	0	0	0	0	0	0	0	0	0	pin
pinch	0	0	0	0	0	0	0	0	0	0	pinch
pinching	0	0	0	0	0	0	0	0	0	0	štipanje
pine	0	0	0	0	0	1	0	1	0	0	bor
pineapple	0	0	0	0	0	0	0	0	0	0	ananas
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	pinhole
pinion	0	0	0	1	0	1	0	0	0	0	zupčanik
pink	0	0	0	0	0	0	0	0	0	0	roze
pinnacle	0	0	0	0	0	0	1	0	0	0	vrhunac
pioneer	0	0	0	0	0	0	1	0	0	0	pionir
pious	0	0	1	0	0	0	1	1	0	1	pobožan
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	cijev
piped	0	0	0	0	0	0	0	0	0	0	piped
pipeline	0	0	0	0	0	0	0	0	0	0	cjevovod
piper	0	0	0	0	0	0	0	0	0	0	piper
pipette	0	0	0	0	0	0	0	0	0	0	pipeta
pique	1	0	0	0	0	1	0	0	0	0	pique
piracy	0	0	0	0	0	1	0	0	0	0	piraterije
pirate	1	0	0	0	0	1	0	0	0	0	gusar
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	pištolj
piston	0	0	0	0	0	0	0	0	0	0	klip
pit	0	0	0	0	0	0	0	0	0	0	pit
pitch	0	0	0	0	0	0	0	0	0	0	pitch
pitcher	0	0	0	0	0	0	0	0	0	0	bacač
pitfall	1	0	1	1	0	1	0	1	1	0	zamka
pith	0	0	0	0	0	0	1	0	0	1	srž
pithy	0	0	0	0	0	0	0	0	0	0	pithy
pitted	0	0	0	0	0	0	0	0	0	0	pitted
pity	0	0	0	0	0	0	0	1	0	0	sažaljenje
pivot	0	0	0	0	0	0	1	0	0	1	pivot
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	plakat
place	0	0	0	0	0	0	0	0	0	0	mjesto
placebo	0	0	0	0	0	0	0	0	0	0	placebo
placid	0	0	0	0	0	0	1	0	0	0	spokojno
placket	0	0	0	0	0	0	0	0	0	0	placket
plagiarism	0	0	1	0	0	1	0	0	0	0	plagijat
plague	0	0	1	1	0	1	0	1	0	0	kuga
plaid	0	0	0	0	0	0	0	0	0	0	kariran
plain	0	0	0	0	0	0	0	0	0	0	običan
plaintiff	0	0	0	0	0	1	0	0	0	0	tužitelj
plaintive	0	0	0	0	0	0	0	1	0	0	žalosna
plan	0	1	0	0	0	0	0	0	0	0	plan
plane	0	0	0	0	0	0	0	0	0	0	avion
planet	0	0	0	0	0	0	0	0	0	0	planeta
planetarium	0	0	0	0	0	0	0	0	0	0	planetarijum
planets	0	0	0	0	0	0	0	0	0	0	planete
plank	0	0	0	0	0	0	0	0	0	0	daska
planned	0	0	0	0	0	0	0	0	0	0	planirano
planning	0	1	0	0	0	0	1	0	0	1	planiranje
plant	0	0	0	0	0	0	0	0	0	0	biljka
plantation	0	0	0	0	0	0	0	0	0	0	plantaža
planter	0	0	0	0	0	0	0	0	0	0	sadilica
planting	0	0	0	0	0	0	0	0	0	0	sadnja
plasma	0	0	0	0	0	0	0	0	0	0	plazma
plaster	0	0	0	0	0	0	0	0	0	0	gips
plastic	0	0	0	0	0	0	0	0	0	0	plastika
plasticity	0	0	0	0	0	0	0	0	0	0	plastičnost
plat	0	0	0	0	0	0	0	0	0	0	plat
plate	0	0	0	0	0	0	0	0	0	0	ploča
plateau	0	0	0	0	0	0	0	0	0	0	plato
plated	0	0	0	0	0	1	0	0	0	0	plated
platform	0	0	0	0	0	0	0	0	0	0	platforma
plating	0	0	0	0	0	0	0	0	0	0	pozlaćivanje
platoon	0	0	0	0	0	0	0	0	0	0	vod
platter	0	0	0	0	0	0	0	0	0	0	tanjir
plausibility	0	0	0	0	0	0	0	0	0	0	uvjerljivost
play	0	0	0	0	0	0	0	0	0	0	igrati
playa	0	0	0	0	0	0	0	0	0	0	playa
player	0	0	0	0	0	1	0	0	0	0	igrač
playful	1	0	0	0	1	0	1	0	1	1	razigran
playground	0	1	0	0	1	0	1	0	1	1	igralište
playhouse	0	0	0	0	1	0	1	0	0	0	playhouse
playmate	0	0	0	0	0	0	0	0	0	0	playmate
playwright	0	0	0	0	0	0	0	0	0	0	dramaturg
plaza	0	0	0	0	0	0	0	0	0	0	plaza
plea	0	1	0	1	0	1	0	1	0	0	izjašnjavanje
pleasant	0	1	0	0	1	0	1	0	1	1	prijatno
pleased	0	0	0	0	1	0	1	0	0	0	zadovoljna
pleasurable	0	0	0	0	1	0	1	0	0	0	prijatno
pleat	0	0	0	0	0	0	0	0	0	0	nabor
pleated	0	0	0	0	0	0	0	0	0	0	nabrano
pledge	0	0	0	0	1	0	1	0	0	1	zalog
pledged	0	0	0	0	0	0	0	0	0	0	obećao
plenary	0	0	0	0	0	0	1	0	0	0	plenarni
plentiful	0	0	0	0	0	0	1	0	0	0	obilan
plenty	0	0	0	0	0	0	0	0	0	0	dosta
plenum	0	0	0	0	0	0	0	0	0	0	plenum
plethora	0	0	0	0	0	0	0	0	0	0	plethora
plexus	0	0	0	0	0	0	1	0	0	0	pleksus
pliable	0	0	0	0	0	0	0	0	0	0	savitljiv
plication	0	0	0	0	0	0	0	0	0	0	plication
pliers	0	0	0	0	0	0	0	0	0	0	kliješta
plight	0	1	1	1	0	1	0	1	0	0	nevolja
plinth	0	0	0	0	0	0	0	0	0	0	postolje
plodding	0	0	0	0	0	1	0	0	0	0	trudding
plot	0	0	0	0	0	0	0	0	0	0	plot
plough	0	0	0	0	0	0	0	0	0	0	plug
ploughed	0	0	0	0	0	0	0	0	0	0	orao
plover	0	0	0	0	0	0	0	0	0	0	plover
plow	0	0	0	0	0	0	0	0	0	0	plug
plowed	0	0	0	0	0	0	0	0	0	0	orao
plowing	0	0	0	0	0	0	0	0	0	0	oranje
pluck	0	0	0	0	0	0	0	0	0	0	čupati
plug	0	0	0	0	0	0	0	0	0	0	utikač
plum	0	0	0	0	0	0	1	0	0	0	šljiva
plumage	0	0	0	0	0	0	0	0	0	0	perje
plumb	0	0	0	0	0	0	1	0	0	0	plumb
plume	0	0	0	0	0	0	0	0	0	0	perjanica
plummet	0	0	0	1	0	1	0	0	0	0	strmoglavi
plump	0	1	0	0	0	0	0	0	0	0	plump
plumper	0	0	0	0	0	0	0	0	0	0	plumper
plunder	1	0	1	1	0	1	0	1	1	0	pljačkati
plunge	0	0	0	1	0	1	0	0	0	0	uroniti
plural	0	0	0	0	0	0	0	0	0	0	plural
plurality	0	0	0	0	0	0	0	0	0	0	pluralitet
plush	0	0	0	0	0	0	1	0	0	0	pliš
plutonium	0	0	0	0	0	0	0	0	0	0	plutonijum
ply	0	0	0	0	0	0	1	0	0	0	sloj
pneumonia	0	0	0	1	0	1	0	0	0	0	upala pluća
poaching	1	0	1	1	0	1	0	1	0	0	krivolov
pocket	0	0	0	0	0	0	0	0	0	0	džep
pocketbook	0	0	0	0	0	0	0	0	0	0	džepna knjižica
pod	0	0	0	0	0	0	0	0	0	0	pod
poem	0	0	0	0	0	0	0	0	0	0	poem
poet	0	0	0	0	0	0	0	0	0	0	pesnik
poetic	0	0	0	0	0	0	0	0	0	0	poetski
poetical	0	0	0	0	0	0	0	0	0	0	poetski
poetics	0	0	0	0	0	0	0	0	0	0	poetika
poetry	0	0	0	0	0	0	0	0	0	0	poezija
poignant	0	0	0	0	0	0	0	0	0	0	pointant
point	0	0	0	0	0	0	0	0	0	0	tačka
pointedly	0	0	0	0	0	0	1	0	0	0	naglašeno
pointer	0	0	0	0	0	0	0	0	0	0	pokazivač
pointless	0	0	0	0	0	1	0	1	0	0	besmisleno
poise	0	0	0	0	0	0	0	0	0	0	staloženost
poison	1	0	1	1	0	1	0	1	0	0	otrov
poisoned	1	0	1	1	0	1	0	1	0	0	otrovan
poisoning	0	0	1	0	0	1	0	0	0	0	trovanja
poisonous	1	0	1	1	0	1	0	1	0	0	otrovno
poke	0	1	0	0	0	1	0	0	0	0	poke
poker	0	0	0	0	0	0	0	0	0	0	poker
polar	0	0	0	0	0	0	0	0	0	0	polar
polarity	0	0	0	0	0	0	0	0	1	0	polaritet
pole	0	0	0	0	0	0	0	0	0	0	pole
polemic	1	0	1	0	0	1	0	0	0	0	polemika
police	0	0	0	1	0	0	1	0	0	1	policija
policeman	0	0	0	1	0	0	1	0	0	1	policajac
policy	0	0	0	0	0	0	0	0	0	1	politika
polio	0	0	0	1	0	1	0	1	0	0	dječja paraliza
polish	0	0	0	0	0	0	1	0	0	0	poljski
polished	0	0	0	0	0	0	1	0	0	0	uglačan
polite	0	0	0	0	0	0	1	0	0	0	pristojan
politeness	0	0	0	0	0	0	1	0	0	0	ljubaznost
politic	0	0	1	0	0	0	1	0	0	0	politika
politician	0	0	0	0	0	0	0	0	0	0	političar
politics	1	0	0	0	0	0	0	0	0	0	politika
polity	0	0	0	0	0	0	0	0	0	0	politika
poll	0	0	0	0	0	0	0	0	0	1	anketa
pollute	0	0	1	0	0	1	0	0	0	0	zagaditi
pollution	0	0	1	0	0	1	0	0	0	0	zagađenje
polo	0	0	0	0	0	0	0	0	0	0	polo
polygamy	0	0	1	0	0	1	0	0	0	0	poligamija
polygon	0	0	0	0	0	0	0	0	0	0	poligon
polygonal	0	0	0	0	0	0	0	0	0	0	poligonalno
polymer	0	0	0	0	0	0	0	0	0	0	polimer
polymorphism	0	0	0	0	0	0	0	0	0	0	polimorfizam
pomp	0	0	0	0	0	1	0	0	0	0	pomp
pompous	0	0	1	0	0	1	0	0	0	0	pompezan
poncho	0	0	0	0	0	0	0	0	0	0	pončo
pond	0	0	0	0	0	0	0	0	0	0	ribnjak
ponder	0	0	0	0	0	0	0	0	0	0	razmisli
ponderous	0	0	0	0	0	1	0	0	0	0	ponderous
pontiff	0	0	0	0	0	0	0	0	0	1	pontifik
pontificate	0	0	0	0	0	0	0	0	0	0	pontifikat
pontoon	0	0	0	0	0	0	0	0	0	0	ponton
pony	0	0	0	0	0	0	0	0	0	0	poni
poodle	0	0	0	0	0	0	0	0	0	0	pudlica
pool	0	0	0	0	0	0	1	0	0	0	bazen
poop	0	0	0	0	0	0	0	0	0	0	poop
poorly	0	0	0	0	0	1	0	0	0	0	loše
pop	0	0	0	0	0	1	0	0	1	0	pop
pope	0	0	0	0	0	0	1	0	0	0	papa
poppy	0	0	0	0	0	0	0	0	0	0	mak
popular	0	0	0	0	0	0	0	0	0	0	popularan
popularity	0	0	0	0	0	0	1	0	0	0	popularnost
popularized	0	0	0	0	0	0	1	0	0	0	popularizovan
population	0	0	0	0	0	0	1	0	0	0	stanovništva
populous	0	0	0	0	0	0	0	0	0	0	naseljen
porcelain	0	0	0	0	0	0	0	0	0	0	porcelan
porch	0	0	0	0	0	0	0	0	0	0	trijem
porcupine	0	0	0	0	0	1	0	0	0	0	dikobraz
pore	0	0	0	0	0	0	0	0	0	0	pore
pork	0	0	0	0	0	0	0	0	0	0	svinjetina
porn	0	0	1	0	0	1	0	0	0	0	porno
porno	0	0	0	0	0	1	0	0	0	0	porno
pornographic	0	0	0	0	0	1	0	0	0	0	pornografski
pornography	0	0	1	0	0	1	0	0	0	0	pornografija
porosity	0	0	0	0	0	0	0	0	0	0	poroznost
porous	0	0	0	0	0	0	0	0	0	0	porozna
porridge	0	0	0	0	0	0	0	0	0	0	kaša
port	0	0	0	0	0	0	0	0	0	0	luka
portable	0	0	0	0	0	0	1	0	0	0	prenosiv
portage	0	0	0	0	0	0	0	0	0	0	portage
portal	0	0	0	0	0	0	0	0	0	0	portal
porter	0	0	0	0	0	0	0	0	0	0	porter
portfolio	0	0	0	0	0	0	0	0	0	0	portfolio
portico	0	0	0	0	0	0	0	0	0	0	portico
portion	0	0	0	0	0	0	0	0	0	0	porcija
portrait	0	0	0	0	0	0	0	0	0	0	portret
portraiture	0	0	0	0	0	0	0	0	0	0	portret
portray	0	0	0	0	0	0	0	0	0	0	oslikati
pose	0	0	0	0	0	1	0	0	0	0	poza
poser	0	0	0	0	0	0	0	0	0	0	poser
posited	0	0	0	0	0	0	0	0	0	0	postavljeno
position	0	0	0	0	0	0	0	0	0	0	pozicija
posse	0	0	0	1	0	0	0	0	0	0	posse
possess	0	1	0	0	1	0	1	0	0	1	posjedovati
possessed	1	0	1	1	0	1	0	0	0	0	opsjednut
possessing	0	0	0	0	0	0	0	0	0	0	posjedovanje
possession	1	0	1	1	0	1	0	0	0	0	posjedovanje
possessor	0	0	0	0	0	0	0	0	0	0	posjednik
possibility	0	1	0	0	0	0	0	0	0	0	mogućnost
possibly	0	0	0	0	0	0	0	0	0	0	moguće
post	0	0	0	0	0	0	0	0	0	0	pošta
postal	0	0	0	0	0	0	0	0	0	0	poštanski
poster	0	0	0	0	0	0	0	0	0	0	poster
posterior	0	0	0	0	0	0	0	0	0	0	posterior
posterity	0	0	0	0	0	0	0	0	0	0	potomstvo
posthumous	0	0	0	0	0	1	0	1	0	0	posthumno
postpone	0	0	0	0	0	0	0	0	0	0	odgoditi
postponed	0	0	0	0	0	0	0	0	0	0	odloženo
postponement	0	0	0	0	0	1	0	0	1	0	odlaganje
postscript	0	0	0	0	0	0	0	0	0	0	postscript
postulate	0	0	0	0	0	0	0	0	0	0	postulat
posture	0	0	0	0	0	0	0	0	0	0	držanje
pot	0	0	0	0	0	0	0	0	0	0	pot
potable	0	0	0	0	0	0	1	0	0	0	pitko
potency	0	0	0	0	0	0	1	0	0	0	potenciju
potent	0	0	0	0	0	0	0	0	0	0	potentan
potential	0	0	0	0	0	0	0	0	0	0	potencijal
potion	0	0	0	0	0	0	0	0	0	0	napitak
potluck	0	0	0	0	0	0	0	0	0	0	potluck
potpourri	0	0	0	0	0	0	0	0	0	0	potpourri
potter	0	0	0	0	0	0	0	0	0	0	potter
pottery	0	0	0	0	0	0	0	0	0	0	keramika
pouch	0	0	0	0	0	0	0	0	0	0	torbica
poultry	0	0	0	0	0	0	0	0	0	0	perad
pound	1	0	0	0	0	1	0	0	0	0	funta
pour	0	0	0	0	0	0	0	0	0	0	pour
poverty	1	0	1	1	0	1	0	1	0	0	siromaštvo
pow	1	0	0	0	0	0	0	0	0	0	pow
powder	0	0	0	0	0	0	0	0	0	0	prah
powdered	0	0	0	0	0	0	0	0	0	0	u prahu
powdery	0	0	0	0	0	0	0	0	0	0	puderasta
powerful	1	1	1	1	1	0	1	0	0	1	moćan
powerfully	0	0	0	1	0	0	1	0	0	0	moćno
powerless	1	0	1	1	0	1	0	1	0	0	nemoćan
pox	0	0	0	0	0	0	0	0	0	0	boginje
practicable	0	0	0	0	0	0	0	0	0	0	izvodljivo
practical	0	0	0	0	0	0	0	0	0	0	praktično
practically	0	0	0	0	0	0	0	0	0	0	praktično
practice	0	0	0	0	0	0	1	0	0	0	praksa
practiced	0	0	0	0	1	0	1	0	1	1	praktikovano
practise	0	1	0	0	0	0	1	0	0	0	praksa
practitioner	0	0	0	0	0	0	0	0	0	0	praktičar
prairie	0	0	0	0	0	0	0	0	0	0	prerija
praise	0	0	0	0	1	0	1	0	0	1	pohvala
praised	0	0	0	0	1	0	1	0	0	0	pohvaljen
praiseworthy	0	1	0	0	1	0	1	0	1	1	pohvalno
prank	0	0	0	0	0	1	0	0	1	0	šala
praxis	0	0	0	0	0	0	0	0	0	0	praksa
pray	0	1	0	1	1	0	1	0	1	1	moli se
prayer	0	0	0	0	0	0	0	0	0	0	molitva
preach	0	0	0	0	0	0	0	0	0	0	propovedati
preacher	0	0	0	0	0	0	0	0	0	0	propovjednik
preaching	0	0	0	0	0	0	0	0	0	0	propovijedanje
preamble	0	0	0	0	0	0	0	0	0	0	preambula
precarious	0	1	0	1	0	1	0	1	0	0	nesigurno
precaution	0	0	0	0	0	0	1	0	0	0	mjera opreza
