English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Odia Word
identical	0	0	0	0	0	0	0	0	0	0	ସମାନ
identically	0	0	0	0	0	0	0	0	0	0	ସମାନ ଭାବରେ
identification	0	0	0	0	0	0	0	0	0	0	ପରିଚୟ
identify	0	0	0	0	0	0	0	0	0	0	ଚିହ୍ନଟ କର
identity	0	0	0	0	0	0	0	0	0	0	ପରିଚୟ
ideology	0	0	0	0	0	0	0	0	0	0	ଆଦର୍ଶ
idiocy	1	0	1	0	0	1	0	1	0	0	ମୂର୍ଖତା
idiom	0	0	0	0	0	0	0	0	0	0	ମୂର୍ଖ
idiomatic	0	0	0	0	0	0	0	0	0	0	ମୂର୍ଖ
idiot	0	0	1	0	0	1	0	0	0	0	ମୂର୍ଖ
idiotic	1	0	1	0	0	1	0	0	0	0	ମୂର୍ଖ
idle	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟ
idleness	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟତା
idler	0	0	0	0	0	1	0	0	0	0	ନିଷ୍କ୍ରିୟ
idol	0	0	0	0	0	0	1	0	0	0	ପ୍ରତିମା
idolatry	0	0	1	1	0	1	0	0	0	0	ମୂର୍ତ୍ତିପୂଜା
igloo	0	0	0	0	0	0	0	0	0	0	igloo
igneous	0	0	0	0	0	0	0	0	0	0	ଅବହେଳିତ |
ignite	0	0	0	0	0	0	0	0	0	0	ପ୍ରଜ୍ୱଳିତ କରନ୍ତୁ |
ignition	0	0	0	0	0	0	0	0	0	0	ଇଗ୍ନିସନ୍
ignorance	0	0	0	0	0	1	0	0	0	0	ଅଜ୍ଞତା
ignorant	0	0	1	0	0	1	0	0	0	0	ଅଜ୍ଞ
ignore	0	0	0	0	0	1	0	0	0	0	ଅବଜ୍ ignore ା କର |
ilk	0	0	0	0	0	0	0	0	0	0	ilk
ill	1	0	1	1	0	1	0	1	0	0	ଅସୁସ୍ଥ
illegal	1	0	1	1	0	1	0	1	0	0	ବେଆଇନ |
illegality	1	0	1	1	0	1	0	0	0	0	ବେଆଇନତା |
illegally	0	0	0	0	0	0	0	0	0	0	ବେଆଇନ ଭାବରେ |
illegible	0	0	0	0	0	1	0	0	0	0	ଅଯୋଗ୍ୟ
illegitimate	1	0	1	1	0	1	0	1	1	0	ଅବ ille ଧ |
illicit	1	0	1	1	0	1	0	0	0	0	ଅବ icit ଧ |
illiterate	0	0	1	0	0	1	0	0	0	0	ଅଶିକ୍ଷିତ |
illness	0	0	0	1	0	1	0	1	0	0	ରୋଗ
illogical	0	0	0	0	0	1	0	0	0	0	ଅଯ og କ୍ତିକ |
illuminate	0	1	0	0	1	0	1	0	1	0	ଆଲୋକିତ କର |
illumination	0	0	0	0	1	0	1	0	1	1	ଆଲୋକ
illuminator	0	0	0	0	0	0	0	0	0	0	ଆଲୋକିତକାରୀ
illusion	0	0	0	0	0	1	0	0	1	0	ଭ୍ରମ
illustrate	0	0	0	0	0	0	1	0	0	0	ବର୍ଣ୍ଣନା କର
illustration	0	0	0	0	0	0	0	0	0	0	ଦୃଷ୍ଟାନ୍ତ
illustrative	0	0	0	0	0	0	0	0	0	0	ଦୃଷ୍ଟାନ୍ତମୂଳକ
illustrious	0	0	0	0	0	0	1	0	0	0	ଉଦାହରଣ
image	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିଛବି |
imagery	0	0	0	0	0	0	0	0	0	0	ଚିତ୍ର
imaginary	0	0	0	0	0	0	0	0	0	0	କଳ୍ପନା
imagination	0	0	0	0	0	0	0	0	0	0	କଳ୍ପନା
imaginative	0	0	0	0	0	0	1	0	0	0	କଳ୍ପନାକାରୀ |
imagine	0	0	0	0	0	0	0	0	0	0	କଳ୍ପନା କର |
imagined	0	0	0	0	0	0	0	0	0	0	କଳ୍ପିତ |
imagining	0	0	0	0	0	0	0	0	0	0	କଳ୍ପନା
imam	0	0	0	0	0	0	0	0	0	0	ଇମାମ
imbedded	0	0	0	0	0	0	0	0	0	0	imbedded
imitate	0	0	0	0	0	0	0	0	0	0	ଅନୁକରଣ କର
imitated	0	0	0	0	0	1	0	0	0	0	ଅନୁକରଣ
imitation	0	0	0	0	0	1	0	0	0	0	ଅନୁକରଣ
immaculate	0	0	0	0	1	0	1	0	0	1	ଅମୃତ
immaterial	0	0	0	0	0	0	0	0	0	0	ଅପରିଚିତ
immature	0	1	0	0	0	1	0	0	0	0	ଅପରିପକ୍ୱ |
immaturity	1	1	0	0	0	1	0	0	0	0	ଅପରିପକ୍ୱତା
immeasurable	0	0	0	0	0	0	0	0	0	0	ଅସୀମ
immeasurably	0	0	0	0	0	0	0	0	0	0	ଅସମ୍ଭବ
immediacy	0	0	0	0	0	0	0	0	1	0	ତତକ୍ଷଣାତ୍
immediately	0	1	0	0	0	1	1	0	0	0	ତୁରନ୍ତ
immemorial	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଚୀନ କାଳ
immense	0	0	0	0	0	0	1	0	0	0	ଅପାର
immerse	0	1	0	1	1	0	1	0	1	1	ବୁଡ଼ ପକାନ୍ତୁ |
immersion	0	0	0	0	0	0	0	0	0	0	ବୁଡ ପକାଇବା |
immigrant	0	0	0	1	0	0	0	0	0	0	ପ୍ରବାସୀ
immigration	0	0	0	0	0	0	0	0	0	0	ଇମିଗ୍ରେସନ
imminent	0	1	0	1	0	0	0	0	0	0	ଆସୁଛି
immoral	1	0	1	1	0	1	0	1	0	0	ଅନ mo ତିକ |
immorality	1	0	1	0	0	1	0	0	0	0	ଅନ mo ତିକତା
immortal	0	0	0	0	0	0	1	0	0	0	ଅମର
immortality	0	1	0	0	0	0	0	0	0	0	ଅମରତା |
immovable	0	0	0	0	0	1	1	0	0	1	ଅସ୍ଥାବର |
immune	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିରକ୍ଷା
immunity	0	0	0	0	0	0	0	0	0	0	ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
immunization	0	0	0	0	0	0	0	0	0	1	ପ୍ରତିରୋପଣ
immutable	0	0	0	0	0	0	0	0	0	0	ଅକ୍ଷୟ
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବ
impair	0	0	0	0	0	1	0	0	0	0	ଦୁର୍ବଳତା |
impairment	0	0	0	0	0	1	0	0	0	0	ଦୁର୍ବଳତା |
impart	0	0	0	0	0	0	1	0	0	1	ପ୍ରଦାନ
impartial	0	0	0	0	0	0	1	0	0	1	ନିରପେକ୍ଷ |
impartiality	0	0	0	0	0	0	1	0	0	1	ନିରପେକ୍ଷତା |
impassable	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ଭବ
impassioned	0	0	0	0	0	0	0	0	0	0	ଅବାଧ
impatience	0	0	0	0	0	1	0	0	0	0	ଧ ati ର୍ଯ୍ୟ
impatient	0	1	0	0	0	1	0	0	0	0	ଧ ati ର୍ଯ୍ୟହରା |
impeach	0	0	1	1	0	1	0	0	0	0	ଅପରାଜିତା
impeachment	0	0	0	0	0	1	0	0	0	0	ଅପରାଜିତା
impeccable	0	0	0	0	0	0	1	0	0	1	ଅପରାଜିତା |
impede	0	0	0	0	0	1	0	0	0	0	ବାଧା
impediment	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିବନ୍ଧକ
impelled	0	0	0	0	0	0	0	0	0	0	ବାଧ୍ୟ
impending	0	1	0	1	0	0	0	0	0	0	ଆସୁଥିବା
impenetrable	0	0	0	0	0	0	0	0	0	1	ଅସମ୍ଭବ
imperative	0	0	0	0	0	0	0	0	0	0	ଅପରିହାର୍ଯ୍ୟ |
imperceptible	0	0	0	0	0	0	0	0	0	0	ଅବିସ୍ମରଣୀୟ |
imperfection	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ପୂର୍ଣ୍ଣତା |
imperfectly	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ପୂର୍ଣ୍ଣ
imperial	0	0	0	0	0	0	0	0	0	0	ସାମ୍ରାଜ୍ୟ
impermeable	1	0	0	1	0	0	0	0	0	0	ଅସମ୍ଭବ
impermissible	0	0	0	0	0	0	0	0	0	0	ଅସମ୍ଭବ
impersonal	0	0	0	0	0	0	0	0	0	0	ବ୍ୟକ୍ତିଗତ
impersonate	0	0	0	0	0	1	0	0	0	0	ଛଦ୍ମନାମ
impersonation	0	0	0	0	0	1	0	0	0	0	ଛଦ୍ମନାମ
impervious	0	0	0	0	0	0	1	0	0	0	ଅପ୍ରାକୃତିକ |
impetus	0	0	0	0	0	0	0	0	0	0	ପ୍ରେରଣା
implacable	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ଭବ
implant	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିରୋପଣ
implantation	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିରୋପଣ
implanted	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିରୋପିତ |
implement	0	0	0	0	0	0	0	0	0	0	କାର୍ଯ୍ୟକାରୀ କର |
implicate	1	0	0	0	0	1	0	0	0	0	ଅନ୍ତର୍ଭୁକ୍ତ
implicated	0	0	0	0	0	0	0	0	0	0	ଜଡିତ
implication	0	0	0	0	0	0	0	0	0	0	ପ୍ରଭାବ
implied	0	0	0	0	0	0	0	0	0	0	ସୂଚିତ
implore	0	0	0	0	0	0	0	0	0	0	ଅନୁରୋଧ
implosion	0	0	0	0	0	0	0	0	0	0	ପ୍ରତିରୋପଣ
imply	0	0	0	0	0	0	0	0	0	0	ବୁ ly ାନ୍ତୁ
impolite	0	0	1	0	0	1	0	0	0	0	ଅପାରଗତା |
import	0	0	0	0	0	0	0	0	0	0	ଆମଦାନି କରନ୍ତୁ |
importance	0	1	0	0	0	0	1	0	0	0	ଗୁରୁତ୍ୱ
important	0	0	0	0	0	0	1	0	0	1	ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
importation	0	0	0	0	0	0	0	0	0	0	ଆମଦାନି
impose	0	0	0	0	0	0	0	0	0	0	ଲଗାନ୍ତୁ |
imposing	0	0	0	0	0	0	0	0	0	0	ଲଗାଇବା
imposition	0	0	0	0	0	1	0	0	0	0	ପ୍ରତିବନ୍ଧକ
impossibility	0	0	0	0	0	0	0	0	0	0	ଅସମ୍ଭବତା
impossible	0	0	0	0	0	1	0	1	0	0	ଅସମ୍ଭବ
impotence	1	0	0	1	0	1	0	1	0	0	ଅପାରଗତା |
impotent	0	0	0	0	0	1	0	0	0	0	ଶକ୍ତିହୀନ
impound	0	0	0	0	0	1	0	0	0	0	impound
impracticable	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ଭବ
impress	0	0	0	0	0	0	1	0	0	0	ଇମ୍ପ୍ରେସ୍
impression	0	0	0	0	0	0	1	0	0	0	ପ୍ରଭାବ
impressionable	0	0	0	0	0	0	0	0	0	1	ପ୍ରଭାବଶାଳୀ
imprint	0	0	0	0	0	0	0	0	0	0	ଛାପ
imprison	0	0	0	0	0	1	0	0	0	0	କାରାଗାର
imprisoned	1	0	1	1	0	1	0	1	0	0	କାରାଗାରରେ
imprisonment	1	0	1	1	0	1	0	1	0	0	କାରାଗାର
improbable	0	0	0	0	0	0	0	0	0	0	ଅସମ୍ଭବ
impromptu	0	0	0	0	0	0	0	0	0	0	impromptu
impropriety	0	0	0	0	0	1	0	0	0	0	ଅନୁପଯୁକ୍ତ
improve	0	1	0	0	1	0	1	0	0	1	ଉନ୍ନତି କର |
improved	0	0	0	0	0	0	1	0	0	0	ଉନ୍ନତ ହୋଇଛି
improvement	0	0	0	0	1	0	1	0	0	1	ଉନ୍ନତି
improving	0	0	0	0	0	0	1	0	0	0	ଉନ୍ନତି
improvisation	0	0	0	0	0	0	0	0	1	0	ଇମ୍ପ୍ରୋଭାଇଜେସନ୍ |
improvise	0	1	0	0	0	0	1	0	1	0	ଇମ୍ପ୍ରୋଭାଇଜ୍ |
improvised	0	0	0	0	0	0	0	0	0	0	ଇମ୍ପ୍ରୋଭାଇଜଡ୍ |
imprudent	0	0	0	0	0	1	0	1	0	0	ଅସ୍ପଷ୍ଟ
impulse	0	0	0	0	0	0	0	0	0	0	ପ୍ରେରଣା
impunity	0	0	0	0	0	0	0	0	0	0	ଅପରାଧ
impure	0	0	1	0	0	1	0	0	0	0	ଅଶୁଦ୍ଧ
impurity	0	0	1	0	0	1	0	0	0	0	ଅଶୁଦ୍ଧତା
imputation	0	0	0	0	0	1	0	0	0	0	ଅପରାଧ
inability	0	0	0	0	0	1	0	1	0	0	ଅକ୍ଷମତା |
inaccessible	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ଭବ
inaccurate	0	0	0	0	0	1	0	0	0	0	ଭୁଲ
inaction	0	0	0	0	0	1	0	0	0	0	ନିଷ୍କ୍ରିୟତା |
inactivate	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟ କରନ୍ତୁ |
inactivation	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟ
inactive	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟ |
inactivity	0	0	0	0	0	1	0	0	0	0	ନିଷ୍କ୍ରିୟତା |
inadequacy	0	0	0	0	0	1	0	0	0	0	ଅପାରଗତା |
inadequate	0	0	0	0	0	1	0	1	0	0	ଅନୁପଯୁକ୍ତ |
inadmissible	1	0	1	0	0	1	0	0	0	0	ଗ୍ରହଣଯୋଗ୍ୟ ନୁହେଁ
inadvertent	0	0	0	0	0	0	0	0	0	0	ଅଜ୍ଞାତ |
inadvertently	0	0	0	0	0	0	0	0	0	0	ଅଜାଣତରେ |
inalienable	0	0	0	0	0	0	1	0	0	0	ଅବିସ୍ମରଣୀୟ |
inane	0	0	0	0	0	1	0	0	0	0	inane
inanimate	0	0	0	0	0	0	0	0	0	0	ଜୀବଜନ୍ତୁ |
inapplicable	0	0	0	0	0	1	0	0	0	0	ଅନୁପଯୁକ୍ତ
inappropriate	1	0	1	0	0	1	0	1	0	0	ଅନୁପଯୁକ୍ତ
inattention	1	0	0	0	0	1	0	0	0	0	ଅସାବଧାନତା |
inaudible	0	0	0	0	0	1	0	0	0	0	ଶୁଣାଯାଏ ନାହିଁ |
inaugural	0	1	0	0	0	0	0	0	0	0	ଉଦ୍ଘାଟନୀ
inaugurate	0	0	0	0	0	0	0	0	0	0	ଉଦ୍ଘାଟନ
inauguration	0	1	0	0	1	0	1	0	0	1	ଉଦ୍ଘାଟନ
inborn	0	0	0	0	0	0	0	0	0	0	ଜନ୍ମିତ
inbred	0	0	0	0	0	0	0	0	0	0	inbred
incalculable	0	0	0	0	0	1	0	0	0	0	ଅସଂଖ୍ୟ
incandescent	0	0	0	0	0	0	0	0	0	0	ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
incapable	0	0	0	0	0	0	0	0	0	0	ଅସମର୍ଥ
incapacity	0	0	0	0	0	1	0	0	0	0	ଅକ୍ଷମତା
incarceration	1	0	1	1	0	1	0	1	0	0	କାରାଗାର
incase	1	0	1	1	0	1	0	1	0	0	ଇନସେସ୍
incendiary	1	0	0	1	0	1	0	0	1	0	ଉତ୍ତେଜନା
incense	1	0	0	0	0	1	0	0	0	0	ଧୂପ
incentive	0	0	0	0	0	0	0	0	0	0	ପ୍ରୋତ୍ସାହନ
inception	0	0	0	0	0	0	0	0	0	0	ଆରମ୍ଭ
incessant	0	0	0	0	0	1	0	0	0	0	ନିରନ୍ତର |
incessantly	0	0	0	0	0	0	0	0	0	0	ନିରନ୍ତର
incest	1	0	1	1	0	1	0	1	0	0	ଯ est ନ ସମ୍ପର୍କ
incestuous	0	0	1	0	0	1	0	0	0	0	ଅବିନାଶ
inch	0	0	0	0	0	0	0	0	0	0	ଇଞ୍ଚ
incidence	0	0	0	0	0	0	0	0	0	0	ଘଟଣା
incident	0	0	0	0	0	0	0	0	1	0	ଘଟଣା
incidentally	0	0	0	0	0	0	0	0	0	0	ଘଟଣାକ୍ରମେ
incineration	0	0	0	0	0	1	0	0	0	0	ପ୍ରଜ୍ୱଳନ
incipient	0	0	0	0	0	0	0	0	0	0	ଅନୁକୂଳ
incision	0	0	0	0	0	0	0	0	0	0	ଛେଦନ
incisive	0	0	0	0	0	0	1	0	0	0	ଉତ୍ସାହଜନକ |
incite	1	1	0	1	0	1	0	0	0	0	ଉତ୍ତେଜିତ କର
incitement	0	0	0	0	0	0	0	0	0	0	ଉତ୍ତେଜନା
inclement	0	0	0	0	0	1	0	0	0	0	ଅସନ୍ତୋଷ
inclination	0	0	0	0	0	0	0	0	0	0	ପ୍ରବୃତ୍ତି
incline	0	0	0	0	0	0	0	0	0	1	ପ୍ରବୃତ୍ତି |
inclined	0	0	0	0	0	0	0	0	0	0	ପ୍ରବୃତ୍ତ
include	0	0	0	0	0	0	1	0	0	0	ଅନ୍ତର୍ଭୂକ୍ତ କରନ୍ତୁ |
included	0	0	0	0	0	0	1	0	0	0	ଅନ୍ତର୍ଭୁକ୍ତ |
including	0	0	0	0	0	0	1	0	0	0	ଅନ୍ତର୍ଭୁକ୍ତ କରି |
inclusion	0	0	0	0	0	0	0	0	0	1	ଅନ୍ତର୍ଭୂକ୍ତ
inclusive	0	0	0	0	0	0	1	0	0	0	ଅନ୍ତର୍ଭୂକ୍ତ
incognito	0	0	0	0	0	0	0	0	0	0	ଗୁପ୍ତ
incoherent	0	0	0	0	0	1	0	0	0	0	ଅସଙ୍ଗତ
income	0	1	0	0	1	1	1	1	0	1	ଆୟ
incoming	0	0	0	0	0	0	0	0	0	0	ଆସୁଥିବା
incompatible	1	0	1	0	0	1	0	1	0	0	ଅସଙ୍ଗତ
incompetence	0	0	0	0	0	1	0	0	0	0	ଅକ୍ଷମତା |
incompetent	1	0	0	0	0	1	0	1	0	0	ଅଯୋଗ୍ୟ
incompletely	0	0	0	0	0	0	0	0	0	0	ଅସମ୍ପୂର୍ଣ୍ଣ
incompleteness	0	0	0	0	0	1	0	0	0	0	ଅସମ୍ପୂର୍ଣ୍ଣତା
incomprehensible	0	0	0	0	0	1	0	0	0	0	ବୁ rehens ାମଣା
inconclusive	0	0	0	0	0	0	0	0	0	0	ଅସ୍ପଷ୍ଟ
incongruous	1	0	0	0	0	1	0	0	0	0	ଅସଙ୍ଗତ |
inconsequential	0	0	0	0	0	1	0	1	0	0	ଅପରିହାର୍ଯ୍ୟ |
inconsiderate	1	0	1	0	0	1	0	1	0	0	ଅବହେଳିତ |
inconsistency	0	0	0	0	0	1	0	0	0	0	ଅସଙ୍ଗତି |
inconspicuous	0	0	0	0	0	0	0	0	0	0	ଅସ୍ପଷ୍ଟ
incontinence	0	0	0	0	0	0	0	0	1	0	ଅସନ୍ତୋଷ |
inconvenient	1	0	1	0	0	1	0	1	0	0	ଅସୁବିଧାଜନକ |
incorporate	0	0	0	0	0	0	0	0	0	0	ସମ୍ମିଳିତ
incorporation	0	0	0	0	0	0	0	0	0	0	ଅନ୍ତର୍ଭୂକ୍ତ
incorrect	0	0	0	0	0	1	0	0	0	0	ଭୁଲ
increase	0	0	0	0	0	0	1	0	0	0	ବଢିବା
increased	0	0	0	0	0	0	0	0	0	0	ବୃଦ୍ଧି ପାଇଲା |
incredulous	1	0	1	0	0	1	0	0	0	0	ଅବିଶ୍ୱାସନୀୟ |
increment	0	0	0	0	0	0	0	0	0	0	ବୃଦ୍ଧି
incrimination	0	0	0	1	0	1	0	1	0	0	ଦୋଷ
incubation	0	0	0	0	0	0	0	0	0	0	ଇନକ୍ୟୁବେସନ
incubus	0	0	1	1	0	1	0	0	0	0	ଇନକ୍ୟୁବସ୍
incur	0	0	0	0	0	1	0	0	0	0	incur
incurable	1	0	1	1	0	1	0	1	0	0	ଅସୁସ୍ଥ
incursion	0	0	0	1	0	1	0	0	0	0	ଅନୁପ୍ରବେଶ
indebted	0	0	0	0	0	0	0	0	0	0	ted ଣଗ୍ରସ୍ତ
indecency	1	0	1	0	0	0	0	0	0	0	ଅଶ୍ଳୀଳତା
indecent	0	0	1	0	0	1	0	0	0	0	ଅଶ୍ଳୀଳ
indecision	0	0	0	0	0	1	0	0	0	0	ନିର୍ଣ୍ଣୟ
indecisive	0	0	0	0	0	1	0	0	0	0	ନିର୍ଣ୍ଣୟ
indefensible	0	0	0	1	0	1	0	0	0	0	ଅପରିହାର୍ଯ୍ୟ |
indelible	0	0	0	0	0	0	1	0	0	1	ଅବିସ୍ମରଣୀୟ |
indemnification	0	0	0	0	0	0	0	0	0	0	କ୍ଷତିପୂରଣ
indemnify	0	0	0	0	0	1	0	0	0	0	କ୍ଷତିପୂରଣ
indemnity	0	0	0	0	0	0	1	0	0	1	କ୍ଷତିପୂରଣ
indent	0	0	0	0	0	0	0	0	0	1	ଇଣ୍ଡେଣ୍ଟ୍ |
indentation	0	0	0	0	0	0	0	0	0	0	ଇଣ୍ଡେଣ୍ଟେସନ୍
indenture	1	0	0	0	0	1	0	0	0	0	ଇଣ୍ଡେଣ୍ଟର୍ |
independence	0	1	0	0	1	0	1	0	1	1	ସ୍ୱାଧୀନତା
independent	0	0	0	0	0	0	0	0	0	0	ସ୍ୱାଧୀନ
indescribable	0	0	0	0	0	0	0	0	0	0	ଅବିସ୍ମରଣୀୟ |
indestructible	0	0	0	0	0	0	1	0	0	1	ଅବିସ୍ମରଣୀୟ |
indeterminate	0	0	0	0	0	1	0	0	0	0	ଅନିର୍ଦ୍ଦିଷ୍ଟ |
index	0	0	0	0	0	0	0	0	0	0	ସୂଚକାଙ୍କ
indicating	0	0	0	0	0	0	0	0	0	0	ସୂଚାଉଛି
indication	0	0	0	0	0	0	0	0	0	0	ସୂଚକ
indicative	0	0	0	0	0	0	0	0	0	0	ସୂଚକ
indicator	0	0	0	0	0	0	0	0	0	0	ସୂଚକ
indice	0	0	0	0	0	0	0	0	0	0	ଇଣ୍ଡେକ୍ସ
indict	1	0	0	1	0	1	0	0	0	0	ଦୋଷ
indictment	0	0	0	1	0	1	0	0	0	0	ଦୋଷ
indifference	1	0	1	1	0	1	0	1	0	0	ଉଦାସୀନତା |
indigenous	0	0	0	0	0	0	0	0	0	0	ଆଦିବାସୀ
indigent	0	0	0	0	0	1	0	1	0	0	ଅସନ୍ତୁଷ୍ଟ
indigestion	0	0	0	0	0	0	0	0	0	0	ଅଦୃଶ୍ୟତା
indignant	1	0	0	0	0	1	0	0	0	0	କ୍ରୋଧିତ
indignation	1	0	1	0	0	1	0	0	0	0	କ୍ରୋଧ
indigo	0	0	0	0	0	0	0	0	0	0	ଇଣ୍ଡିଗୋ |
indirect	0	0	0	0	0	0	0	0	0	0	ପରୋକ୍ଷ |
indispensable	0	0	0	0	0	0	0	0	0	0	ଅପରିହାର୍ଯ୍ୟ |
indistinct	0	0	0	0	0	1	0	0	0	0	ନିର୍ଦ୍ଦିଷ୍ଟ |
indistinguishable	0	0	0	0	0	0	0	0	0	0	ଅବିସ୍ମରଣୀୟ |
individuality	0	0	0	0	0	0	1	0	0	0	ବ୍ୟକ୍ତିଗତତା
indivisible	0	0	0	0	0	0	0	0	0	1	ଅବିଚ୍ଛେଦ୍ୟ |
indoctrination	1	0	0	1	0	1	0	0	0	0	ଅନୁପ୍ରବେଶ
indolent	0	0	0	0	0	1	0	0	0	0	ଅସନ୍ତୁଷ୍ଟ |
indomitable	0	0	0	1	0	0	1	0	0	0	ଅବିସ୍ମରଣୀୟ |
indoor	0	0	0	0	0	0	0	0	0	0	ଘର ଭିତରେ
induce	0	0	0	0	0	0	0	0	0	0	ପ୍ରବର୍ତ୍ତାଇବା |
induced	0	0	0	0	0	0	0	0	0	0	ପ୍ରେରିତ
inducement	0	0	0	0	0	0	0	0	0	0	ପ୍ରେରଣା
induction	0	0	0	0	0	0	0	0	0	0	induction
indulge	0	0	0	0	0	0	0	0	0	0	ଭୋଗ କର |
indulgence	0	0	0	0	0	0	0	0	0	0	ଭୋକ
indulgent	0	0	0	0	0	0	0	0	0	0	ଅନିଷ୍ଟ
industrious	0	0	0	0	0	0	0	0	0	0	ପରିଶ୍ରମୀ
industry	0	0	0	0	0	0	0	0	0	0	ଶିଳ୍ପ
ineffable	0	0	0	0	0	0	1	0	0	0	ଅପାରଗ |
ineffective	0	0	0	0	0	1	0	0	0	0	ପ୍ରଭାବହୀନ
ineffectual	0	0	1	0	0	1	0	0	0	0	ପ୍ରଭାବହୀନ |
inefficiency	0	0	1	0	0	1	0	1	0	0	ଅପାରଗତା |
inefficient	0	0	0	0	0	1	0	1	0	0	ଅପାରଗ |
inelastic	0	0	0	0	0	0	0	0	0	0	ଇନଲେଷ୍ଟିକ୍ |
ineligible	0	0	0	0	0	0	0	0	0	0	ଅଯୋଗ୍ୟ
inept	1	0	1	0	0	1	0	0	0	0	ନିଷ୍କ୍ରିୟ
ineptitude	0	0	1	1	0	1	0	1	0	0	ଅପାରଗତା |
inequality	1	0	0	1	0	1	0	1	0	0	ଅସମାନତା
inequitable	0	0	0	0	0	1	0	0	0	0	ଅସମାନ
inert	0	0	0	0	0	1	0	0	0	0	ନିଷ୍କ୍ରିୟ |
inertia	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟତା |
inevitable	0	0	0	0	0	0	0	0	0	0	ଅପରିହାର୍ଯ୍ୟ |
inexact	0	0	0	0	0	0	0	0	0	0	ନିଷ୍କ୍ରିୟ |
inexcusable	1	0	1	0	0	1	0	1	0	0	ଅସହଯୋଗୀ |
inexhaustible	0	0	0	0	0	0	0	0	0	0	ଅବିସ୍ମରଣୀୟ |
inexpensive	0	0	0	0	0	0	1	0	0	0	ଶସ୍ତା
inexperience	0	0	0	0	0	1	0	0	0	0	ଅନଭିଜ୍ଞତା |
inexperienced	0	0	0	0	0	1	0	0	0	0	ଅନଭିଜ୍ଞ |
inexplicable	0	0	0	0	0	1	0	0	1	0	ଅସ୍ପଷ୍ଟ
infallibility	0	0	0	0	0	0	0	0	0	1	ଅସମ୍ପୂର୍ଣ୍ଣତା |
infallible	0	0	0	0	0	0	1	0	0	0	ଅସମ୍ପୂର୍ଣ୍ଣ
infamous	1	0	1	1	0	1	0	0	0	0	କୁଖ୍ୟାତ
infamy	0	0	0	0	0	1	0	1	0	0	କୁଖ୍ୟାତ
infancy	0	0	0	0	0	0	0	0	0	0	ଶିଶୁ
infant	0	1	0	1	1	0	1	0	1	0	ଶିଶୁ
infanticide	1	1	1	1	0	1	0	1	0	0	ଶିଶୁକନ୍ୟା
infantile	1	0	1	0	0	1	0	0	0	0	ଶିଶୁ
infantry	0	0	0	0	0	0	0	0	0	0	ପଦାତିକ
infarct	0	0	0	1	0	1	0	0	1	0	infarct
infatuation	0	0	0	0	0	0	0	0	0	0	ପ୍ରେମିକ
infeasible	0	0	0	0	0	0	0	0	0	0	ଅବିସ୍ମରଣୀୟ |
infect	0	0	1	0	0	1	0	0	0	0	ସଂକ୍ରମଣ
infection	0	0	0	1	0	1	0	0	0	0	ସଂକ୍ରମଣ
infectious	0	0	1	1	0	1	0	1	0	0	ସଂକ୍ରାମକ
infer	0	0	0	0	0	0	0	0	0	0	ଅନୁମାନ
inference	0	0	0	0	0	0	0	0	0	0	ଅନୁମାନ
inferential	0	0	0	0	0	0	0	0	0	0	ଅବ fer ଧ
inferior	0	0	0	0	0	1	0	1	0	0	ନିମ୍ନ
inferiority	0	0	0	0	0	1	0	0	0	0	ତୁଚ୍ଛତା
inferno	1	0	0	1	0	1	0	0	0	0	inferno
infertile	0	0	0	0	0	0	0	0	0	0	ବନ୍ଧ୍ୟା
infertility	0	0	0	0	0	1	0	1	0	0	ବନ୍ଧ୍ୟା
infestation	0	0	1	1	0	1	0	0	0	0	ସଂକ୍ରମଣ
infidel	1	0	1	1	0	1	0	0	0	0	ଅବିଶ୍ୱାସୀ |
infidelity	1	0	1	1	0	1	0	1	0	0	ଅବିଶ୍ୱାସ
