English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Gujarati Word
musk	0	0	0	0	0	0	0	0	0	0	કસ્તુરી
musket	0	0	0	1	0	0	0	0	0	0	મસ્કેટ
muslin	0	0	0	0	0	0	0	0	0	0	મલમલ
muss	0	0	0	0	0	1	0	0	0	0	મસ
mustang	0	0	0	0	0	0	0	0	0	0	મસ્ટંગ
mustard	0	0	0	0	0	0	0	0	0	0	સરસવ
muster	0	0	0	0	0	0	0	0	0	0	એકત્ર
musty	0	0	1	0	0	1	0	0	0	0	મસ્ટી
mutable	0	1	0	0	0	0	1	0	0	0	પરિવર્તનશીલ
mutant	0	0	0	0	0	1	0	0	0	0	મ્યુટન્ટ
mutation	0	0	0	0	0	0	0	0	0	0	પરિવર્તન
mutilated	0	0	1	0	0	1	0	0	0	0	વિકૃત
mutilation	1	0	1	1	0	1	0	1	0	0	અંગછેદન
mutiny	1	0	1	1	0	1	0	0	1	0	બળવો
mutter	1	0	0	0	0	1	0	0	0	0	ગણગણાટ
mutton	0	0	0	0	0	0	0	0	0	0	મટન
mutual	0	0	0	0	0	0	1	0	0	0	પરસ્પર
mutually	0	0	0	0	0	0	0	0	0	0	પરસ્પર
muzzle	0	0	0	1	0	1	0	0	0	0	થૂથ
myopia	1	0	0	0	0	1	0	1	0	0	મ્યોપિયા
myopic	0	0	0	0	0	0	0	0	0	0	માયોપિક
myriad	0	0	0	0	0	0	0	0	0	0	અસંખ્ય
mysterious	0	1	0	1	0	0	0	0	1	0	રહસ્યમય
mystery	0	1	0	0	0	0	0	0	1	0	રહસ્ય
mystic	0	0	0	0	0	0	0	0	1	0	રહસ્યવાદી
mystical	0	0	0	0	0	0	0	0	0	0	રહસ્યવાદી
mysticism	0	0	0	0	0	0	0	0	0	0	રહસ્યવાદ
myth	0	0	0	0	0	0	0	0	0	0	દંતકથા
mythic	0	0	0	0	0	0	0	0	0	0	પૌરાણિક
mythical	0	0	0	0	0	0	0	0	0	0	પૌરાણિક
mythological	0	0	0	0	0	0	0	0	0	0	પૌરાણિક
mythology	0	0	0	0	0	0	0	0	0	0	પૌરાણિક કથા
nab	0	0	0	0	0	1	0	0	1	0	પકડવું
nadir	0	0	0	0	0	1	0	0	0	0	નાદિર
nag	1	0	0	0	0	1	0	0	0	0	નાગ
nail	0	0	0	0	0	0	0	0	0	0	ખીલી
naive	0	0	0	0	0	1	0	0	0	0	નિષ્કપટ
naked	0	0	0	0	0	0	0	0	0	0	નગ્ન
named	0	0	0	0	0	0	0	0	0	0	નામ આપવામાં આવ્યું છે
nameless	0	0	1	0	0	1	0	0	0	0	નામહીન
namesake	0	0	0	0	0	0	0	0	0	0	નામ
naming	0	0	0	0	0	0	0	0	0	0	નામકરણ
nanny	0	0	0	0	0	0	0	0	0	0	આયા
nanometer	0	0	0	0	0	0	0	0	0	0	નેનોમીટર
nap	0	0	0	0	1	0	1	0	0	0	નિદ્રા
nape	0	0	0	0	0	0	0	0	0	0	નિસ્તેજ
napkin	0	0	0	0	0	0	0	1	0	0	નેપકિન
napping	0	0	0	0	0	0	0	0	0	0	નિદ્રા
nappy	0	0	1	0	0	1	0	0	0	0	લંગોટ
narcotic	0	0	0	0	0	1	0	0	0	0	માદક
narrate	0	0	0	0	0	0	0	0	0	0	વર્ણન
narration	0	0	0	0	0	0	0	0	0	0	વર્ણન
narrative	0	0	0	0	0	0	0	0	0	0	વર્ણનાત્મક
narrator	0	0	0	0	0	0	0	0	0	0	વાર્તાકાર
narrow	0	0	0	0	0	0	0	0	0	0	સાકડૂ
narrowing	0	0	0	0	0	0	0	0	0	0	સંકુચિત
nascent	0	1	0	0	0	0	0	0	0	0	નવજાત
nasty	1	0	1	1	0	1	0	1	0	0	બીભત્સ
natal	0	0	0	0	0	0	0	0	0	0	જન્મજાત
nation	0	0	0	0	0	0	0	0	0	1	રાષ્ટ્ર
national	0	0	0	0	0	0	0	0	0	0	રાષ્ટ્રીય
nationality	0	0	0	0	0	0	0	0	0	0	રાષ્ટ્રીયતા
native	0	0	0	0	0	0	0	0	0	0	મૂળ
nativity	0	0	0	0	0	0	0	0	0	0	જન્મ
naturalist	0	0	0	0	0	0	1	0	0	0	પ્રકૃતિવાદી
naturalization	0	0	0	0	0	0	0	0	0	0	નેચરલાઈઝેશન
naturalized	0	0	0	0	0	0	0	0	0	0	નેચરલાઈઝ્ડ
naturally	0	0	0	0	0	0	0	0	0	0	કુદરતી રીતે
nature	0	0	0	0	0	0	0	0	0	0	પ્રકૃતિ
naught	0	0	0	0	0	0	0	0	0	0	કંઈપણ
naughty	0	0	0	0	0	1	0	0	0	0	તોફાની
nausea	0	0	1	0	0	1	0	0	0	0	ઉબકા
nauseous	0	0	1	0	0	1	0	1	0	0	ઉબકા
nautical	0	0	0	0	0	0	0	0	0	0	દરિયાઈ
naval	0	0	0	0	0	0	0	0	0	0	નૌકાદળ
nave	0	0	0	0	0	0	0	0	0	0	નેવ
navel	0	0	0	0	0	0	0	0	0	0	નાભિ
navigable	0	1	0	0	0	0	1	0	0	0	નેવિગેબલ
navigate	0	0	0	0	0	0	0	0	0	0	શોધખોળ
navigation	0	0	0	0	0	0	0	0	0	0	સંશોધક
navigator	0	1	0	0	0	0	0	0	0	1	નેવિગેટર
navy	0	0	0	0	0	0	0	0	0	0	નૌસેના
nay	0	0	0	0	0	1	0	0	0	0	ના
neatly	0	0	0	0	0	0	1	0	0	0	સરસ રીતે
nebula	0	0	0	0	0	0	0	0	0	0	નિહારિકા
nebulae	0	0	0	0	0	0	0	0	0	0	નિહારિકા
nebulous	0	0	0	0	0	0	0	0	0	0	નેબ્યુલસ
necessarily	0	0	0	0	0	0	0	0	0	0	જરૂરી
necessitate	0	0	0	0	0	0	0	0	0	0	જરૂરી
necessities	0	0	0	0	0	0	0	0	0	0	જરૂરિયાતો
necessity	0	0	0	0	0	0	0	1	0	0	આવશ્યકતા
neck	0	0	0	0	0	0	0	0	0	0	ગરદન
necklace	0	0	0	0	0	0	0	0	0	0	ગળાનો હાર
necrosis	0	0	0	0	0	0	0	0	0	0	નેક્રોસિસ
nectar	0	0	0	0	0	0	1	0	0	0	અમૃત
needful	0	0	0	0	0	1	0	0	0	0	જરૂરી
needle	0	0	0	0	0	0	1	0	0	0	સોય
needless	0	0	0	0	0	0	0	0	0	0	બિનજરૂરી
needy	0	0	0	0	0	1	0	0	0	0	જરૂરિયાતમંદ
nefarious	0	0	1	1	0	1	0	1	1	0	ઘૃણાસ્પદ
negation	1	0	0	0	0	1	0	0	0	0	નકાર
negative	0	0	0	0	0	1	0	1	0	0	નકારાત્મક
neglect	0	0	0	0	0	1	0	0	0	0	ઉપેક્ષા
neglected	1	0	1	0	0	1	0	1	0	0	ઉપેક્ષિત
neglecting	0	0	0	0	0	1	0	0	0	0	ઉપેક્ષા
negligence	0	0	0	0	0	1	0	0	0	0	બેદરકારી
negligent	0	0	0	0	0	1	0	0	0	0	બેદરકારી
negligently	0	0	0	0	0	1	0	0	0	0	બેદરકારીથી
negligible	0	0	0	0	0	0	0	0	0	0	નગણ્ય
negotiate	0	0	0	0	0	0	1	0	0	1	વાટાઘાટો
negotiation	0	0	0	0	0	0	0	0	0	0	વાટાઘાટો
negotiator	0	0	0	0	0	0	1	0	0	0	વાટાઘાટકાર
negro	0	0	0	0	0	1	0	1	0	0	હબસી
neigh	0	0	0	0	0	0	0	0	0	0	પડોશી
neighbor	0	1	0	0	0	0	1	0	0	1	પાડોશી
neighborhood	0	1	0	0	0	0	0	0	0	0	પડોશી
neighboring	0	0	0	0	0	0	0	0	0	0	પડોશી
neonatal	0	0	0	0	0	0	0	0	0	0	નવજાત
neophyte	0	0	0	0	0	0	0	0	0	0	નિયોફાઇટ
neoprene	0	0	0	0	0	0	0	0	0	0	neoprene
nephew	0	0	0	0	0	0	0	0	0	0	ભત્રીજો
nepotism	1	0	1	0	0	1	0	1	0	0	ભત્રીજાવાદ
nerve	0	0	0	0	0	0	1	0	0	0	જ્ઞાનતંતુ
nervous	0	1	0	1	0	1	0	0	0	0	નર્વસ
nervousness	0	0	0	1	0	0	0	0	0	0	નર્વસનેસ
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	માળો
nestle	0	0	0	0	0	0	1	0	0	1	માળો
nestling	0	0	0	0	0	0	0	0	0	0	માળો
net	0	0	0	0	0	0	0	0	0	0	ચોખ્ખી
nether	1	0	0	1	0	1	0	1	0	0	નેતર
netting	0	0	0	0	0	0	0	0	0	0	જાળી
nettle	1	0	1	0	0	1	0	0	0	0	ખીજવવું
network	0	1	0	0	0	0	0	0	0	0	નેટવર્ક
neuralgia	0	0	0	1	0	1	0	1	0	0	ન્યુરલજીઆ
neurology	0	0	0	0	0	0	0	0	0	0	ન્યુરોલોજી
neurosis	0	0	0	1	0	1	0	1	0	0	ન્યુરોસિસ
neurotic	0	0	1	1	0	1	0	0	0	0	ન્યુરોટિક
neuter	0	0	0	0	0	0	0	0	0	0	ન્યુટર
neutral	0	1	0	0	0	0	0	0	0	1	તટસ્થ
neutrality	0	0	0	0	0	0	0	0	0	1	તટસ્થતા
neutralize	0	0	0	0	0	0	0	0	0	0	તટસ્થ
newborn	0	0	0	0	0	0	0	0	0	0	નવજાત
newcomer	0	0	0	1	0	0	0	0	1	0	નવોદિત
newly	0	0	0	0	0	0	0	0	0	0	નવા
newness	0	0	0	0	0	0	0	0	0	0	નવીનતા
news	0	0	0	0	0	0	0	0	0	0	સમાચાર
newspaper	0	0	0	0	0	0	0	0	0	0	અખબાર
newsstand	0	0	0	0	0	0	0	0	0	0	સમાચાર સ્ટેન્ડ
nib	0	0	0	0	0	0	0	0	0	0	નિબ
nibble	0	0	0	0	0	0	0	0	0	0	ચપટી વગાડવું
niche	0	0	0	0	0	0	0	0	0	0	વિશિષ્ટ
nichts	0	0	0	0	0	0	0	0	0	0	નિક્ટ્સ
nick	0	0	0	0	0	0	0	0	0	0	નિક
nickel	0	0	0	0	0	0	0	0	0	0	નિકલ
nickname	0	0	0	0	0	0	0	0	0	0	ઉપનામ
nicotine	0	0	1	0	0	1	0	0	0	0	નિકોટિન
niece	0	0	0	0	0	0	0	0	0	0	ભત્રીજી
nigh	0	0	0	0	0	0	0	0	0	0	નજીક
night	0	0	0	0	0	0	0	0	0	0	રાત
nightfall	0	0	0	0	0	0	0	0	0	0	સાંજ પડવી
nightingale	0	0	0	0	0	0	0	0	0	0	નાઇટિંગેલ
nightmare	0	0	0	1	0	1	0	0	0	0	દુઃસ્વપ્ન
nihilism	0	0	0	0	0	1	0	0	0	0	શૂન્યવાદ
nil	0	0	0	0	0	0	0	0	0	0	શૂન્ય
nimble	0	0	0	0	0	0	0	0	0	0	હરવાફરવામાં ચપળ કે ચાલાક
ninety	0	0	0	0	0	0	0	0	0	0	નેવું
ninth	0	0	0	0	0	0	0	0	0	0	નવમી
nip	0	0	0	0	0	0	0	0	0	0	નિપ
nipple	0	0	0	0	0	0	0	0	0	0	સ્તનની ડીંટડી
nix	0	0	0	0	0	0	0	0	0	0	નિક્સ
nobility	0	1	0	0	0	0	1	0	0	1	ખાનદાની
noble	0	0	0	0	0	0	1	0	0	1	ઉમદા
nobleman	0	0	0	0	0	0	1	0	0	1	ઉમદા માણસ
nocturnal	0	0	0	0	0	0	0	0	0	0	નિશાચર
nod	0	0	0	0	0	0	0	0	0	0	હકાર
nodding	0	0	0	0	0	0	0	0	0	0	હકાર
node	0	0	0	0	0	0	0	0	0	0	નોડ
nodular	0	0	0	0	0	0	0	0	0	0	નોડ્યુલર
nodule	0	0	0	0	0	0	0	0	0	0	નોડ્યુલ
noise	0	0	0	0	0	1	0	0	0	0	અવાજ
noisy	1	0	0	0	0	1	0	0	0	0	ઘોંઘાટીયા
nomad	0	0	0	0	0	0	0	0	0	0	વિચરતી
nomadic	0	0	0	0	0	0	0	0	0	0	વિચરતી
nomenclature	0	0	0	0	0	0	0	0	0	0	નામકરણ
nominal	0	0	0	0	0	0	0	0	0	0	નામાંકિત
nominate	0	0	0	0	0	0	0	0	0	0	નામાંકન
nomination	0	0	0	0	0	0	1	0	0	0	નામાંકન
nominee	0	0	0	0	0	0	0	0	0	0	નોમિની
nonce	0	0	0	0	0	0	0	0	0	0	નોન્સ
noncompliance	1	1	0	1	0	1	0	1	0	0	અનુપાલન
nondescript	0	0	0	0	0	0	0	0	0	0	બિન વર્ણન
nonexistent	0	0	0	0	0	0	0	0	0	0	અસ્તિત્વમાં નથી
nonpayment	0	0	0	0	0	0	0	0	0	0	બિનચુકવણી
nonresident	0	0	0	0	0	0	0	0	0	0	બિનનિવાસી
nonsense	0	0	0	0	0	1	0	0	0	0	બકવાસ
nonsensical	0	0	0	0	0	1	0	1	0	0	અર્થહીન
noodle	0	0	0	0	0	0	0	0	0	0	નૂડલ
nook	0	0	0	0	0	0	0	0	0	0	ખૂણો
noon	0	0	0	0	0	0	0	0	0	0	બપોર
noose	0	0	0	0	0	1	0	1	0	0	ફાંસો
norm	0	0	0	0	0	0	0	0	0	0	ધોરણ
normal	0	0	0	0	0	0	0	0	0	0	સામાન્ય
normalcy	0	0	0	0	0	0	0	0	0	0	સામાન્યતા
normality	0	0	0	0	0	0	1	0	0	0	સામાન્યતા
nose	0	0	1	0	0	0	0	0	0	0	નાક
nostalgia	0	0	0	0	0	0	0	0	0	0	નોસ્ટાલ્જીયા
nostril	0	0	0	0	0	0	0	0	0	0	નસકોરું
notable	0	0	0	0	1	0	1	0	0	1	નોંધપાત્ર
notables	0	0	0	0	0	0	1	0	0	0	નોંધપાત્ર
notably	0	0	0	0	0	0	0	0	0	0	ખાસ કરીને
notary	0	0	0	0	0	0	0	0	0	1	નોટરી
notation	0	0	0	0	0	0	0	0	0	0	નોટેશન
notch	0	0	0	0	0	0	0	0	0	0	ખાંચ
notched	0	0	0	0	0	0	0	0	0	0	ખાંચવાળું
note	0	0	0	0	0	0	0	0	0	0	નૉૅધ
notebook	0	0	0	0	0	0	0	0	0	0	નોટબુક
noted	0	0	0	0	0	0	1	0	0	0	નોંધ્યું
noteworthy	0	0	0	0	0	0	0	0	0	0	નોંધનીય
nothingness	0	0	0	0	0	1	0	1	0	0	શૂન્યતા
notice	0	0	0	0	0	0	0	0	0	0	નોટિસ
noticeable	0	0	0	0	0	0	0	0	0	0	નોંધનીય
notification	0	1	0	0	0	0	0	0	0	0	સૂચના
notify	0	0	0	0	0	0	0	0	0	0	સૂચિત કરો
notion	0	0	0	0	0	0	1	0	0	0	કલ્પના
notional	0	0	0	0	0	0	0	0	0	0	કાલ્પનિક
notoriety	1	0	1	1	0	1	1	0	0	0	કુખ્યાત
notwithstanding	0	0	0	0	0	0	0	0	0	0	તેમ છતાં
nought	0	0	0	0	0	0	0	0	0	0	કંઈપણ
noun	0	0	0	0	0	0	0	0	0	0	સંજ્ઞા
nourish	0	0	0	0	0	0	0	0	0	0	પોષણ
nourishment	0	0	0	0	0	0	1	0	0	0	પોષણ
nouveau	0	0	0	0	0	0	0	0	0	0	નુવુ
novelty	0	0	0	0	0	0	0	0	0	0	નવીનતા
novice	0	0	0	0	0	0	0	0	0	0	શિખાઉ
nowadays	0	0	0	0	0	0	0	0	0	0	આજકાલ
noxious	0	0	1	1	0	1	0	0	0	0	હાનિકારક
nozzle	0	0	0	0	0	0	0	0	0	0	નોઝલ
nuance	0	0	0	0	0	0	0	0	0	0	સૂક્ષ્મતા
nuances	0	0	0	0	0	0	0	0	0	0	ઘોંઘાટ
nucleus	0	0	0	0	0	0	0	0	0	0	ન્યુક્લિયસ
nude	0	0	0	0	0	0	0	0	0	0	નગ્ન
nudge	0	0	0	0	0	0	0	0	0	0	નજ
nudity	0	0	0	0	0	0	0	0	0	0	નગ્નતા
nugget	0	0	0	0	0	0	0	0	0	0	ગાંઠ
nuisance	1	0	0	0	0	1	0	0	0	0	ઉપદ્રવ
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	નલ
nullify	0	0	0	0	0	1	0	0	1	0	રદબાતલ કરવું
numb	0	0	0	0	0	1	0	0	0	0	જડ
number	0	0	0	0	0	0	0	0	0	0	સંખ્યા
numbering	0	0	0	0	0	0	0	0	0	0	નંબરિંગ
numbers	0	0	0	0	0	0	1	0	0	0	સંખ્યાઓ
numbness	0	0	0	0	0	1	0	1	0	0	સુન્નતા
numeral	0	0	0	0	0	0	0	0	0	0	સંખ્યા
numerator	0	0	0	0	0	0	0	0	0	0	અંશ
numerical	0	0	0	0	0	0	0	0	0	0	સંખ્યાત્મક
numerically	0	0	0	0	0	0	0	0	0	0	આંકડાકીય રીતે
numerous	0	0	0	0	0	0	0	0	0	0	અનેક
nun	0	0	0	0	0	1	0	0	0	1	સાધ્વી
nurse	0	0	0	0	0	0	1	0	0	1	નર્સ
nursery	0	0	0	0	1	0	1	0	0	1	નર્સરી
nurture	1	1	1	1	1	0	1	0	0	1	કુદરત
nutmeg	0	0	0	0	0	0	0	0	0	0	જાયફળ
nutrition	0	0	0	0	0	0	0	0	0	0	પોષણ
nutritious	0	0	0	0	0	0	1	1	0	0	પૌષ્ટિક
nutritive	0	0	0	0	0	0	0	0	0	0	પોષક
nuts	0	0	0	0	0	0	0	0	0	0	બદામ
nymph	0	0	0	0	0	0	0	0	0	0	અપ્સરા
oaf	0	0	0	0	0	1	0	0	0	0	oaf
oak	0	0	0	0	0	0	1	0	0	0	ઓક
oar	0	0	0	0	0	0	0	0	0	0	ઓર
oasis	0	1	0	0	1	0	1	0	0	1	ઓએસિસ
oath	0	0	0	0	0	0	1	0	0	1	શપથ
oatmeal	0	0	0	0	0	0	0	0	0	0	ઓટમીલ
obedience	0	0	0	0	0	0	1	0	0	1	આજ્ઞાપાલન
obedient	0	0	0	0	0	0	0	0	0	0	આજ્ઞાકારી
obediently	0	0	0	0	0	0	0	0	0	0	આજ્ઞાકારી રીતે
obelisk	0	0	0	0	0	0	0	0	0	0	ઓબેલિસ્ક
obese	0	0	1	0	0	1	0	0	0	0	મેદસ્વી
obesity	0	0	1	0	0	1	0	1	0	0	સ્થૂળતા
obey	0	0	0	1	0	0	0	0	0	1	પાલન
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	ઓબિટ
obituary	0	0	0	0	0	1	0	1	0	0	મૃત્યુપત્ર
object	0	0	0	0	0	0	0	0	0	0	પદાર્થ
objection	1	0	0	0	0	1	0	0	0	0	વાંધો
objectionable	0	0	0	0	0	1	0	0	0	0	વાંધાજનક
objective	0	1	0	0	0	0	1	0	0	1	ઉદ્દેશ્ય
obligation	0	0	0	0	0	0	0	0	0	0	જવાબદારી
obligatory	0	0	0	0	0	0	0	0	0	0	ફરજિયાત
oblige	0	0	0	0	0	1	0	0	0	1	બંધન
obliged	0	0	0	0	0	0	0	0	0	0	બંધાયેલ
obliging	1	1	1	1	1	0	1	0	1	1	બંધનકર્તા
obligor	0	0	0	1	0	1	0	0	0	0	ફરજિયાત
oblique	0	0	0	0	0	0	0	0	0	0	ત્રાંસુ
obliterate	1	0	0	1	0	1	0	1	0	0	નાબૂદ કરવું
obliterated	1	0	0	1	0	1	0	0	0	0	નાબૂદ
obliteration	0	0	0	1	0	1	0	1	0	0	નાબૂદ
oblivion	1	0	0	1	0	1	0	0	0	0	વિસ્મૃતિ
oblivious	0	0	0	0	0	0	0	0	0	0	બેધ્યાન
oblong	0	0	0	0	0	0	0	0	0	0	લંબચોરસ
obnoxious	1	0	1	0	0	1	0	1	0	0	ખરાબ
oboe	0	0	0	0	0	0	0	0	0	0	ઓબો
obscene	0	0	1	0	0	1	0	0	0	0	અશ્લીલ
obscenity	1	0	1	0	0	1	0	0	0	0	અશ્લીલતા
obscure	0	0	0	0	0	0	0	0	0	0	અસ્પષ્ટ
obscured	0	0	0	0	0	0	0	0	0	0	અસ્પષ્ટ
obscurity	0	0	0	0	0	1	0	0	0	0	અસ્પષ્ટતા
observance	0	0	0	0	0	0	0	0	0	0	પાલન
observant	0	0	0	0	0	0	1	0	0	0	સચેત
observation	0	0	0	0	0	0	0	0	0	0	અવલોકન
observatory	0	0	0	0	0	0	0	0	0	0	વેધશાળા
observe	0	0	0	0	0	0	0	0	0	0	અવલોકન
observer	0	0	0	0	0	0	0	0	0	0	નિરીક્ષક
observing	0	0	0	0	0	0	0	0	0	0	અવલોકન
obsession	0	0	0	0	0	0	0	0	0	0	વળગાડ
obsolescence	0	0	0	0	0	0	0	0	0	0	અપ્રચલિતતા
obstacle	1	0	0	1	0	1	0	1	0	0	અવરોધ
obstetrician	0	0	0	0	0	0	0	0	0	1	પ્રસૂતિ નિષ્ણાત
obstetrics	0	0	0	0	0	0	0	0	0	0	પ્રસૂતિશાસ્ત્ર
obstinate	0	0	0	0	0	1	0	0	0	0	જિદ્દી
obstruct	1	0	0	1	0	1	0	0	0	0	અવરોધ
obstruction	0	0	0	0	0	1	0	0	0	0	અવરોધ
obstructive	1	0	0	0	0	1	0	0	0	0	અવરોધક
obtain	0	0	0	0	0	0	0	0	0	0	મેળવો
obtainable	0	0	0	0	1	0	1	0	0	0	પ્રાપ્ય
obtuse	0	0	0	0	0	1	0	0	0	0	સ્થૂળ
obverse	0	0	0	0	0	0	0	0	0	0	સામે
obvious	0	0	0	0	0	0	1	0	0	1	સ્પષ્ટ
ocarina	0	0	0	0	0	0	0	0	0	0	ઓકારિના
occasion	0	0	0	0	0	0	0	0	0	0	પ્રસંગ
occasional	0	0	0	0	0	0	0	0	1	0	પ્રસંગોપાત
occasionally	0	0	0	0	0	0	0	0	0	0	ક્યારેક ક્યારેક
occlusion	0	0	0	0	0	0	0	0	0	0	અવરોધ
occult	0	0	1	1	0	1	0	0	0	0	ગુપ્ત
occupancy	0	0	0	0	0	0	0	0	0	0	ભોગવટો
occupant	0	0	0	0	0	0	1	0	0	1	કબજેદાર
occupation	0	0	0	0	0	0	1	0	0	0	વ્યવસાય
occupied	0	0	0	0	0	0	0	0	0	0	કબજો
occupier	0	0	0	0	0	0	0	0	0	0	કબજે કરનાર
occupy	0	0	0	0	0	0	1	0	0	0	કબજો કરવો
occupying	0	0	0	0	0	0	0	0	0	0	કબજો
occur	0	0	0	0	0	0	0	0	0	0	થાય છે
occurrence	0	0	0	0	0	0	0	0	0	0	ઘટના
ocean	0	0	0	0	0	0	0	0	0	0	મહાસાગર
oceanic	0	0	0	0	0	0	0	0	0	0	દરિયાઈ
octagon	0	0	0	0	0	0	0	0	0	0	અષ્ટકોણ
octave	0	0	0	0	0	0	0	0	0	0	ઓક્ટેવ
octopus	0	0	1	0	0	0	0	0	0	0	ઓક્ટોપસ
ocular	0	0	0	0	0	0	0	0	0	0	આંખ
oddity	0	0	1	0	0	1	0	1	1	0	વિચિત્રતા
odds	0	0	0	0	0	0	0	0	0	0	મતભેદ
ode	0	0	0	0	0	0	0	0	0	0	ઓડ
odious	1	0	1	1	0	1	0	0	0	0	ઘૃણાસ્પદ
odometer	0	0	0	0	0	0	0	0	0	0	ઓડોમીટર
odor	0	0	0	0	0	1	0	0	0	0	ગંધ
oestrogen	0	0	0	0	0	0	0	0	0	0	એસ્ટ્રોજન
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	ઓફલ
offend	1	0	1	0	0	1	0	0	0	0	અપરાધ
offended	1	0	0	0	0	1	0	1	0	0	નારાજ
offender	1	0	1	1	0	1	0	1	0	0	ગુનેગાર
offense	1	0	1	1	0	1	0	1	0	0	ગુનો
offensive	1	0	1	0	0	1	0	0	0	0	અપમાનજનક
offer	0	0	0	0	0	0	1	0	0	0	ઓફર
offered	0	0	0	0	0	0	0	0	0	0	ઓફર કરે છે
offering	0	0	0	0	0	0	0	0	0	1	અર્પણ
offhand	0	0	0	0	0	1	0	0	0	0	બંધ
office	0	0	0	0	0	0	0	0	0	0	ઓફિસ
officer	0	0	0	0	0	0	1	0	0	1	અધિકારી
offices	0	0	0	0	0	0	0	0	0	0	કચેરીઓ
official	0	0	0	0	0	0	0	0	0	1	અધિકારી
officiate	0	0	0	0	0	0	0	0	0	0	અધિકારી
offing	0	0	0	0	0	1	0	0	0	0	બંધ
offload	0	0	0	0	0	0	0	0	0	0	ઓફલોડ
offset	0	1	0	0	0	0	1	0	0	0	ઓફસેટ
offshoot	0	0	0	0	0	0	1	0	0	0	ઓફશૂટ
offside	0	0	0	0	0	0	0	0	0	0	ઓફસાઇડ
oft	0	0	0	0	0	0	0	0	0	0	ઘણી વાર
oftentimes	0	0	0	0	0	0	0	0	0	0	ઘણી વખત
ogre	0	0	1	1	0	1	0	0	0	0	ઓગ્રે
oil	0	0	0	0	0	0	0	0	0	0	તેલ
oils	0	0	0	0	0	0	0	0	0	0	તેલ
ointment	0	0	0	0	0	0	0	0	0	0	મલમ
olfactory	0	1	0	0	0	1	0	0	0	0	ઘ્રાણેન્દ્રિયને લગતું
oligarchy	0	0	0	0	0	1	0	0	0	0	અલ્પજનતંત્ર
olive	0	0	0	0	0	0	0	0	0	0	ઓલિવ
omega	0	0	0	0	0	0	0	0	0	0	ઓમેગા
omelet	0	0	0	0	0	0	0	0	0	0	આમલેટ
omen	0	1	0	1	0	1	0	0	0	0	શુકન
ominous	0	1	0	1	0	1	0	0	0	0	અપશુકનિયાળ
omission	0	0	0	0	0	0	0	0	0	0	બાદબાકી
omit	0	0	0	0	0	1	0	0	0	0	છોડી દો
omitted	0	0	0	0	0	0	0	0	0	0	અવગણવામાં
omnibus	0	0	0	0	0	0	0	0	0	0	સર્વગ્રાહી
omnipotence	0	0	0	1	0	1	1	0	0	0	સર્વશક્તિમાન
omnipotent	0	0	0	0	0	0	0	0	0	0	સર્વશક્તિમાન
omnipresent	0	0	0	0	0	0	0	0	0	0	સર્વવ્યાપી
omniscient	0	0	0	0	0	0	1	0	0	1	સર્વજ્ઞ
oncologist	0	0	0	0	0	0	0	0	0	0	ઓન્કોલોજિસ્ટ
oneness	0	0	0	0	0	0	0	0	0	0	એકતા
onerous	1	0	0	0	0	1	0	1	0	0	કઠોર
oneself	0	0	0	0	0	0	0	0	0	0	પોતાને
ongoing	0	1	0	0	0	0	0	0	0	0	ચાલુ
onion	0	0	0	0	0	0	0	0	0	0	ડુંગળી
onset	0	1	0	0	0	0	0	0	0	0	શરૂઆત
onslaught	0	0	0	0	0	0	0	0	0	0	આક્રમણ
ontology	0	0	0	0	0	0	0	0	0	0	ઓન્ટોલોજી
onus	0	0	0	0	0	1	0	0	0	0	જવાબદારી
onward	0	0	0	0	0	0	0	0	0	0	આગળ
onyx	0	0	0	0	0	0	0	0	0	0	ઓનીક્સ
ooze	0	0	1	0	0	1	0	0	0	0	સ્રાવ
oozing	0	0	0	0	0	0	0	0	0	0	ઝરવું
opacity	0	0	0	0	0	0	0	0	0	0	અસ્પષ્ટતા
opal	0	0	0	0	0	0	0	0	0	0	ઓપલ
opaque	0	0	0	0	0	1	0	0	0	0	અપારદર્શક
ope	0	0	0	0	0	0	0	0	0	0	ખુલ્લું
open	0	0	0	0	0	0	0	0	0	0	ખુલ્લા
opener	0	0	0	0	0	0	0	0	0	0	ઓપનર
opening	0	0	0	0	0	0	0	0	0	0	ઉદઘાટન
openly	0	0	0	0	0	0	0	0	0	0	ખુલ્લેઆમ
openness	0	0	0	0	0	0	1	0	0	0	નિખાલસતા
opera	1	1	0	1	1	0	1	1	1	1	ઓપેરા
operatic	0	0	0	0	0	1	0	0	0	0	ઓપરેટિક
operation	0	0	0	1	0	0	0	0	0	1	કામગીરી
operations	0	0	0	0	0	0	0	0	0	0	કામગીરી
operative	0	0	0	0	0	0	0	0	0	0	ઓપરેટિવ
operator	0	0	0	0	0	0	0	0	0	0	ઓપરેટર
