English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Czech Word
hydrographic	0	0	0	0	0	0	0	0	0	0	hydrografický
hydrology	0	0	0	0	0	0	0	0	0	0	hydrologie
hygiene	0	0	0	0	0	0	0	0	0	0	hygiena
hygienic	0	0	0	0	0	0	1	0	0	0	hygienický
hymn	0	1	0	0	1	0	1	1	0	1	hymnus
hype	0	1	0	0	0	1	0	0	0	0	humbuk
hyperbole	0	0	0	0	0	1	0	0	0	0	nadsázka
hypertrophy	0	0	1	1	0	0	0	0	1	0	hypertrofie
hyphen	0	0	0	0	0	0	0	0	0	0	pomlčka
hypnotic	0	0	0	0	0	0	0	0	0	0	hypnotický
hypnotized	0	0	0	0	0	0	0	0	0	0	zhypnotizovaný
hypocrisy	0	0	0	0	0	1	0	0	0	0	pokrytectví
hypocrite	0	0	1	0	0	1	0	0	0	0	pokrytec
hypocritical	0	0	1	0	0	1	0	0	0	0	pokrytecký
hypothesis	0	1	0	0	0	0	0	0	1	0	hypotéza
hypothetical	0	0	0	0	0	0	0	0	0	0	hypotetický
hysteria	0	0	0	1	0	1	0	0	0	0	hysterie
hysterical	1	0	0	1	0	1	0	0	0	0	hysterický
ice	0	0	0	0	0	0	0	0	0	0	led
iceberg	0	0	0	0	0	0	0	0	0	0	ledovec
icon	0	0	0	0	0	0	0	0	0	0	ikona
iconic	0	0	0	0	0	0	0	0	0	0	ikonický
iconography	0	0	0	0	0	0	0	0	0	0	ikonografie
icy	0	0	0	0	0	0	0	0	0	0	ledový
idea	0	0	0	0	0	0	0	0	0	0	idea
idealism	0	0	0	0	0	0	1	0	0	0	idealismus
idealist	0	0	0	0	0	0	0	0	0	0	idealista
identical	0	0	0	0	0	0	0	0	0	0	identické
identically	0	0	0	0	0	0	0	0	0	0	identický
identification	0	0	0	0	0	0	0	0	0	0	identifikace
identify	0	0	0	0	0	0	0	0	0	0	identifikovat
identity	0	0	0	0	0	0	0	0	0	0	identita
ideology	0	0	0	0	0	0	0	0	0	0	ideologie
idiocy	1	0	1	0	0	1	0	1	0	0	idiotství
idiom	0	0	0	0	0	0	0	0	0	0	idiom
idiomatic	0	0	0	0	0	0	0	0	0	0	idiomatický
idiot	0	0	1	0	0	1	0	0	0	0	idiot
idiotic	1	0	1	0	0	1	0	0	0	0	idiotský
idle	0	0	0	0	0	0	0	0	0	0	líný
idleness	0	0	0	0	0	0	0	0	0	0	zahálka
idler	0	0	0	0	0	1	0	0	0	0	nečinný
idol	0	0	0	0	0	0	1	0	0	0	modla
idolatry	0	0	1	1	0	1	0	0	0	0	modlářství
igloo	0	0	0	0	0	0	0	0	0	0	iglú
igneous	0	0	0	0	0	0	0	0	0	0	ohnivý
ignite	0	0	0	0	0	0	0	0	0	0	zapálit
ignition	0	0	0	0	0	0	0	0	0	0	zapalování
ignorance	0	0	0	0	0	1	0	0	0	0	neznalost
ignorant	0	0	1	0	0	1	0	0	0	0	neznalý
ignore	0	0	0	0	0	1	0	0	0	0	ignorovat
ilk	0	0	0	0	0	0	0	0	0	0	podobně
ill	1	0	1	1	0	1	0	1	0	0	nemocný
illegal	1	0	1	1	0	1	0	1	0	0	ilegální
illegality	1	0	1	1	0	1	0	0	0	0	nezákonnosti
illegally	0	0	0	0	0	0	0	0	0	0	nelegálně
illegible	0	0	0	0	0	1	0	0	0	0	nečitelný
illegitimate	1	0	1	1	0	1	0	1	1	0	nelegitimní
illicit	1	0	1	1	0	1	0	0	0	0	nedovolený
illiterate	0	0	1	0	0	1	0	0	0	0	negramotný
illness	0	0	0	1	0	1	0	1	0	0	nemoc
illogical	0	0	0	0	0	1	0	0	0	0	nelogický
illuminate	0	1	0	0	1	0	1	0	1	0	osvětlit
illumination	0	0	0	0	1	0	1	0	1	1	osvětlení
illuminator	0	0	0	0	0	0	0	0	0	0	osvětlovač
illusion	0	0	0	0	0	1	0	0	1	0	iluze
illustrate	0	0	0	0	0	0	1	0	0	0	ilustrovat
illustration	0	0	0	0	0	0	0	0	0	0	ilustrace
illustrative	0	0	0	0	0	0	0	0	0	0	ilustrativní
illustrious	0	0	0	0	0	0	1	0	0	0	proslulý
image	0	0	0	0	0	0	0	0	0	0	obraz
imagery	0	0	0	0	0	0	0	0	0	0	obraznost
imaginary	0	0	0	0	0	0	0	0	0	0	imaginární
imagination	0	0	0	0	0	0	0	0	0	0	představivost
imaginative	0	0	0	0	0	0	1	0	0	0	Nápaditý
imagine	0	0	0	0	0	0	0	0	0	0	Představte si
imagined	0	0	0	0	0	0	0	0	0	0	představil si
imagining	0	0	0	0	0	0	0	0	0	0	představovat si
imam	0	0	0	0	0	0	0	0	0	0	imám
imbedded	0	0	0	0	0	0	0	0	0	0	zapuštěné
imitate	0	0	0	0	0	0	0	0	0	0	napodobit
imitated	0	0	0	0	0	1	0	0	0	0	napodoboval
imitation	0	0	0	0	0	1	0	0	0	0	imitace
immaculate	0	0	0	0	1	0	1	0	0	1	neposkvrněné
immaterial	0	0	0	0	0	0	0	0	0	0	nehmotný
immature	0	1	0	0	0	1	0	0	0	0	nezralý
immaturity	1	1	0	0	0	1	0	0	0	0	nezralost
immeasurable	0	0	0	0	0	0	0	0	0	0	nezměřitelný
immeasurably	0	0	0	0	0	0	0	0	0	0	nezměřitelný
immediacy	0	0	0	0	0	0	0	0	1	0	bezprostřednost
immediately	0	1	0	0	0	1	1	0	0	0	ihned
immemorial	0	0	0	0	0	0	0	0	0	0	prastarý
immense	0	0	0	0	0	0	1	0	0	0	obrovský
immerse	0	1	0	1	1	0	1	0	1	1	ponořit
immersion	0	0	0	0	0	0	0	0	0	0	ponoření
immigrant	0	0	0	1	0	0	0	0	0	0	přistěhovalec
immigration	0	0	0	0	0	0	0	0	0	0	přistěhovalectví
imminent	0	1	0	1	0	0	0	0	0	0	bezprostřední
immoral	1	0	1	1	0	1	0	1	0	0	nemorální
immorality	1	0	1	0	0	1	0	0	0	0	nemorálnost
immortal	0	0	0	0	0	0	1	0	0	0	nesmrtelný
immortality	0	1	0	0	0	0	0	0	0	0	nesmrtelnost
immovable	0	0	0	0	0	1	1	0	0	1	nepojízdný
immune	0	0	0	0	0	0	0	0	0	0	imunní
immunity	0	0	0	0	0	0	0	0	0	0	imunita
immunization	0	0	0	0	0	0	0	0	0	1	imunizace
immutable	0	0	0	0	0	0	0	0	0	0	neměnný
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	dopad
impair	0	0	0	0	0	1	0	0	0	0	narušit
impairment	0	0	0	0	0	1	0	0	0	0	poškození
impart	0	0	0	0	0	0	1	0	0	1	předat
impartial	0	0	0	0	0	0	1	0	0	1	nestranný
impartiality	0	0	0	0	0	0	1	0	0	1	nestrannost
impassable	0	0	0	0	0	1	0	0	0	0	neprůchozí
impassioned	0	0	0	0	0	0	0	0	0	0	vášnivý
impatience	0	0	0	0	0	1	0	0	0	0	netrpělivost
impatient	0	1	0	0	0	1	0	0	0	0	netrpělivý
impeach	0	0	1	1	0	1	0	0	0	0	obvinit
impeachment	0	0	0	0	0	1	0	0	0	0	impeachment
impeccable	0	0	0	0	0	0	1	0	0	1	dokonalý
impede	0	0	0	0	0	1	0	0	0	0	překážet
impediment	0	0	0	0	0	0	0	0	0	0	překážka
impelled	0	0	0	0	0	0	0	0	0	0	popudil
impending	0	1	0	1	0	0	0	0	0	0	hrozící
impenetrable	0	0	0	0	0	0	0	0	0	1	neproniknutelný
imperative	0	0	0	0	0	0	0	0	0	0	rozkazovací způsob
imperceptible	0	0	0	0	0	0	0	0	0	0	neznatelný
imperfection	0	0	0	0	0	1	0	0	0	0	nedokonalost
imperfectly	0	0	0	0	0	1	0	0	0	0	nedokonale
imperial	0	0	0	0	0	0	0	0	0	0	císařský
impermeable	1	0	0	1	0	0	0	0	0	0	nepropustný
impermissible	0	0	0	0	0	0	0	0	0	0	nepřípustné
impersonal	0	0	0	0	0	0	0	0	0	0	neosobní
impersonate	0	0	0	0	0	1	0	0	0	0	vydávat se za
impersonation	0	0	0	0	0	1	0	0	0	0	zosobnění
impervious	0	0	0	0	0	0	1	0	0	0	nepropustný
impetus	0	0	0	0	0	0	0	0	0	0	impuls
implacable	0	0	0	0	0	1	0	0	0	0	nesmiřitelný
implant	0	0	0	0	0	0	0	0	0	0	implantát
implantation	0	0	0	0	0	0	0	0	0	0	implantace
implanted	0	0	0	0	0	0	0	0	0	0	implantován
implement	0	0	0	0	0	0	0	0	0	0	nářadí
implicate	1	0	0	0	0	1	0	0	0	0	zaplést
implicated	0	0	0	0	0	0	0	0	0	0	zapletený
implication	0	0	0	0	0	0	0	0	0	0	implikace
implied	0	0	0	0	0	0	0	0	0	0	implicitní
implore	0	0	0	0	0	0	0	0	0	0	prosit
implosion	0	0	0	0	0	0	0	0	0	0	imploze
imply	0	0	0	0	0	0	0	0	0	0	naznačovat
impolite	0	0	1	0	0	1	0	0	0	0	nezdvořilý
import	0	0	0	0	0	0	0	0	0	0	import
importance	0	1	0	0	0	0	1	0	0	0	důležitost
important	0	0	0	0	0	0	1	0	0	1	Důležité
importation	0	0	0	0	0	0	0	0	0	0	dovoz
impose	0	0	0	0	0	0	0	0	0	0	vnucovat
imposing	0	0	0	0	0	0	0	0	0	0	impozantní
imposition	0	0	0	0	0	1	0	0	0	0	uvalení
impossibility	0	0	0	0	0	0	0	0	0	0	nemožnost
impossible	0	0	0	0	0	1	0	1	0	0	nemožné
impotence	1	0	0	1	0	1	0	1	0	0	impotence
impotent	0	0	0	0	0	1	0	0	0	0	impotentní
impound	0	0	0	0	0	1	0	0	0	0	zabavit
impracticable	0	0	0	0	0	1	0	0	0	0	neproveditelné
impress	0	0	0	0	0	0	1	0	0	0	zapůsobit
impression	0	0	0	0	0	0	1	0	0	0	dojem
impressionable	0	0	0	0	0	0	0	0	0	1	vnímavý
imprint	0	0	0	0	0	0	0	0	0	0	otisk
imprison	0	0	0	0	0	1	0	0	0	0	uvěznit
imprisoned	1	0	1	1	0	1	0	1	0	0	uvězněn
imprisonment	1	0	1	1	0	1	0	1	0	0	odnětí svobody
improbable	0	0	0	0	0	0	0	0	0	0	nepravděpodobný
impromptu	0	0	0	0	0	0	0	0	0	0	improvizovaný
impropriety	0	0	0	0	0	1	0	0	0	0	nepatřičnost
improve	0	1	0	0	1	0	1	0	0	1	zlepšit
improved	0	0	0	0	0	0	1	0	0	0	zlepšila
improvement	0	0	0	0	1	0	1	0	0	1	zlepšení
improving	0	0	0	0	0	0	1	0	0	0	zlepšení
improvisation	0	0	0	0	0	0	0	0	1	0	improvizace
improvise	0	1	0	0	0	0	1	0	1	0	improvizovat
improvised	0	0	0	0	0	0	0	0	0	0	improvizovaný
imprudent	0	0	0	0	0	1	0	1	0	0	nerozvážný
impulse	0	0	0	0	0	0	0	0	0	0	impuls
impunity	0	0	0	0	0	0	0	0	0	0	beztrestnost
impure	0	0	1	0	0	1	0	0	0	0	nečistý
impurity	0	0	1	0	0	1	0	0	0	0	nečistota
imputation	0	0	0	0	0	1	0	0	0	0	imputace
inability	0	0	0	0	0	1	0	1	0	0	neschopnost
inaccessible	0	0	0	0	0	1	0	0	0	0	nepřístupný
inaccurate	0	0	0	0	0	1	0	0	0	0	nepřesné
inaction	0	0	0	0	0	1	0	0	0	0	nečinnost
inactivate	0	0	0	0	0	0	0	0	0	0	inaktivovat
inactivation	0	0	0	0	0	0	0	0	0	0	inaktivace
inactive	0	0	0	0	0	0	0	0	0	0	neaktivní
inactivity	0	0	0	0	0	1	0	0	0	0	nečinnost
inadequacy	0	0	0	0	0	1	0	0	0	0	nedostatečnost
inadequate	0	0	0	0	0	1	0	1	0	0	nedostačující
inadmissible	1	0	1	0	0	1	0	0	0	0	nepřípustný
inadvertent	0	0	0	0	0	0	0	0	0	0	neúmyslné
inadvertently	0	0	0	0	0	0	0	0	0	0	neúmyslně
inalienable	0	0	0	0	0	0	1	0	0	0	nezcizitelný
inane	0	0	0	0	0	1	0	0	0	0	hloupý
inanimate	0	0	0	0	0	0	0	0	0	0	neživý
inapplicable	0	0	0	0	0	1	0	0	0	0	nepoužitelné
inappropriate	1	0	1	0	0	1	0	1	0	0	nemístný
inattention	1	0	0	0	0	1	0	0	0	0	nepozornost
inaudible	0	0	0	0	0	1	0	0	0	0	neslyšitelný
inaugural	0	1	0	0	0	0	0	0	0	0	inaugurační
inaugurate	0	0	0	0	0	0	0	0	0	0	inaugurovat
inauguration	0	1	0	0	1	0	1	0	0	1	inaugurace
inborn	0	0	0	0	0	0	0	0	0	0	vrozený
inbred	0	0	0	0	0	0	0	0	0	0	inbrední
incalculable	0	0	0	0	0	1	0	0	0	0	nevyčíslitelné
incandescent	0	0	0	0	0	0	0	0	0	0	žhavící
incapable	0	0	0	0	0	0	0	0	0	0	neschopný
incapacity	0	0	0	0	0	1	0	0	0	0	neschopnost
incarceration	1	0	1	1	0	1	0	1	0	0	uvěznění
incase	1	0	1	1	0	1	0	1	0	0	v případě
incendiary	1	0	0	1	0	1	0	0	1	0	zápalný
incense	1	0	0	0	0	1	0	0	0	0	kadidlo
incentive	0	0	0	0	0	0	0	0	0	0	pobídka
inception	0	0	0	0	0	0	0	0	0	0	založení
incessant	0	0	0	0	0	1	0	0	0	0	neustálý
incessantly	0	0	0	0	0	0	0	0	0	0	neustále
incest	1	0	1	1	0	1	0	1	0	0	incest
incestuous	0	0	1	0	0	1	0	0	0	0	incestní
inch	0	0	0	0	0	0	0	0	0	0	palec
incidence	0	0	0	0	0	0	0	0	0	0	výskyt
incident	0	0	0	0	0	0	0	0	1	0	incident
incidentally	0	0	0	0	0	0	0	0	0	0	mimochodem
incineration	0	0	0	0	0	1	0	0	0	0	spalování
incipient	0	0	0	0	0	0	0	0	0	0	počáteční
incision	0	0	0	0	0	0	0	0	0	0	řez
incisive	0	0	0	0	0	0	1	0	0	0	pronikavý
incite	1	1	0	1	0	1	0	0	0	0	podněcovat
incitement	0	0	0	0	0	0	0	0	0	0	podněcování
inclement	0	0	0	0	0	1	0	0	0	0	nevlídný
inclination	0	0	0	0	0	0	0	0	0	0	sklon
incline	0	0	0	0	0	0	0	0	0	1	sklon
inclined	0	0	0	0	0	0	0	0	0	0	nakloněný
include	0	0	0	0	0	0	1	0	0	0	zahrnout
included	0	0	0	0	0	0	1	0	0	0	zahrnuta
including	0	0	0	0	0	0	1	0	0	0	počítaje v to
inclusion	0	0	0	0	0	0	0	0	0	1	zařazení
inclusive	0	0	0	0	0	0	1	0	0	0	včetně
incognito	0	0	0	0	0	0	0	0	0	0	inkognito
incoherent	0	0	0	0	0	1	0	0	0	0	nesouvislý
income	0	1	0	0	1	1	1	1	0	1	příjem
incoming	0	0	0	0	0	0	0	0	0	0	přicházející
incompatible	1	0	1	0	0	1	0	1	0	0	nekompatibilní
incompetence	0	0	0	0	0	1	0	0	0	0	neschopnost
incompetent	1	0	0	0	0	1	0	1	0	0	neschopný
incompletely	0	0	0	0	0	0	0	0	0	0	neúplně
incompleteness	0	0	0	0	0	1	0	0	0	0	neúplnost
incomprehensible	0	0	0	0	0	1	0	0	0	0	nepochopitelný
inconclusive	0	0	0	0	0	0	0	0	0	0	neprůkazné
incongruous	1	0	0	0	0	1	0	0	0	0	nesourodé
inconsequential	0	0	0	0	0	1	0	1	0	0	bezvýznamný
inconsiderate	1	0	1	0	0	1	0	1	0	0	bezohledný
inconsistency	0	0	0	0	0	1	0	0	0	0	nedůslednost
inconspicuous	0	0	0	0	0	0	0	0	0	0	nenápadný
incontinence	0	0	0	0	0	0	0	0	1	0	inkontinence
inconvenient	1	0	1	0	0	1	0	1	0	0	nevyhovující
incorporate	0	0	0	0	0	0	0	0	0	0	začlenit
incorporation	0	0	0	0	0	0	0	0	0	0	začlenění
incorrect	0	0	0	0	0	1	0	0	0	0	nesprávný
increase	0	0	0	0	0	0	1	0	0	0	zvýšit
increased	0	0	0	0	0	0	0	0	0	0	zvýšené
incredulous	1	0	1	0	0	1	0	0	0	0	nevěřící
increment	0	0	0	0	0	0	0	0	0	0	přírůstek
incrimination	0	0	0	1	0	1	0	1	0	0	obvinění
incubation	0	0	0	0	0	0	0	0	0	0	inkubace
incubus	0	0	1	1	0	1	0	0	0	0	upír
incur	0	0	0	0	0	1	0	0	0	0	způsobit
incurable	1	0	1	1	0	1	0	1	0	0	nevyléčitelný
incursion	0	0	0	1	0	1	0	0	0	0	vpád
indebted	0	0	0	0	0	0	0	0	0	0	zadlužený
indecency	1	0	1	0	0	0	0	0	0	0	neslušnost
indecent	0	0	1	0	0	1	0	0	0	0	sprostý
indecision	0	0	0	0	0	1	0	0	0	0	nerozhodnost
indecisive	0	0	0	0	0	1	0	0	0	0	nerozhodný
indefensible	0	0	0	1	0	1	0	0	0	0	neobhajitelné
indelible	0	0	0	0	0	0	1	0	0	1	nesmazatelný
indemnification	0	0	0	0	0	0	0	0	0	0	odškodnění
indemnify	0	0	0	0	0	1	0	0	0	0	odškodnit
indemnity	0	0	0	0	0	0	1	0	0	1	odškodnění
indent	0	0	0	0	0	0	0	0	0	1	Odrážka
indentation	0	0	0	0	0	0	0	0	0	0	odsazení
indenture	1	0	0	0	0	1	0	0	0	0	zavazek
independence	0	1	0	0	1	0	1	0	1	1	nezávislost
independent	0	0	0	0	0	0	0	0	0	0	nezávislý
indescribable	0	0	0	0	0	0	0	0	0	0	nepopsatelný
indestructible	0	0	0	0	0	0	1	0	0	1	nezničitelný
indeterminate	0	0	0	0	0	1	0	0	0	0	neurčitý
index	0	0	0	0	0	0	0	0	0	0	index
indicating	0	0	0	0	0	0	0	0	0	0	označující
indication	0	0	0	0	0	0	0	0	0	0	indikace
indicative	0	0	0	0	0	0	0	0	0	0	orientační
indicator	0	0	0	0	0	0	0	0	0	0	indikátor
indice	0	0	0	0	0	0	0	0	0	0	index
indict	1	0	0	1	0	1	0	0	0	0	obvinit
indictment	0	0	0	1	0	1	0	0	0	0	obžaloba
indifference	1	0	1	1	0	1	0	1	0	0	lhostejnost
indigenous	0	0	0	0	0	0	0	0	0	0	domorodý
indigent	0	0	0	0	0	1	0	1	0	0	nuzný
indigestion	0	0	0	0	0	0	0	0	0	0	špatné trávení
indignant	1	0	0	0	0	1	0	0	0	0	rozhořčený
indignation	1	0	1	0	0	1	0	0	0	0	rozhořčení
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	nepřímý
indispensable	0	0	0	0	0	0	0	0	0	0	nepostradatelný
indistinct	0	0	0	0	0	1	0	0	0	0	nejasný
indistinguishable	0	0	0	0	0	0	0	0	0	0	nerozeznatelný
individuality	0	0	0	0	0	0	1	0	0	0	osobitost
indivisible	0	0	0	0	0	0	0	0	0	1	nedělitelný
indoctrination	1	0	0	1	0	1	0	0	0	0	indoktrinace
indolent	0	0	0	0	0	1	0	0	0	0	indolentní
indomitable	0	0	0	1	0	0	1	0	0	0	nezkrotný
indoor	0	0	0	0	0	0	0	0	0	0	krytý
induce	0	0	0	0	0	0	0	0	0	0	vyvolat
induced	0	0	0	0	0	0	0	0	0	0	indukovaný
inducement	0	0	0	0	0	0	0	0	0	0	pobídka
induction	0	0	0	0	0	0	0	0	0	0	indukce
indulge	0	0	0	0	0	0	0	0	0	0	dopřát si
indulgence	0	0	0	0	0	0	0	0	0	0	shovívavost
indulgent	0	0	0	0	0	0	0	0	0	0	shovívavý
industrious	0	0	0	0	0	0	0	0	0	0	pracovitý
industry	0	0	0	0	0	0	0	0	0	0	průmysl
ineffable	0	0	0	0	0	0	1	0	0	0	nevýslovný
ineffective	0	0	0	0	0	1	0	0	0	0	neúčinné
ineffectual	0	0	1	0	0	1	0	0	0	0	neúčinné
inefficiency	0	0	1	0	0	1	0	1	0	0	neefektivnost
inefficient	0	0	0	0	0	1	0	1	0	0	neefektivní
inelastic	0	0	0	0	0	0	0	0	0	0	neelastický
ineligible	0	0	0	0	0	0	0	0	0	0	nezpůsobilý
inept	1	0	1	0	0	1	0	0	0	0	nešikovný
ineptitude	0	0	1	1	0	1	0	1	0	0	neschopnost
inequality	1	0	0	1	0	1	0	1	0	0	nerovnost
inequitable	0	0	0	0	0	1	0	0	0	0	nespravedlivý
inert	0	0	0	0	0	1	0	0	0	0	inertní
inertia	0	0	0	0	0	0	0	0	0	0	setrvačnost
inevitable	0	0	0	0	0	0	0	0	0	0	nevyhnutelný
inexact	0	0	0	0	0	0	0	0	0	0	nepřesný
inexcusable	1	0	1	0	0	1	0	1	0	0	neomluvitelné
inexhaustible	0	0	0	0	0	0	0	0	0	0	nevyčerpatelný
inexpensive	0	0	0	0	0	0	1	0	0	0	levný
inexperience	0	0	0	0	0	1	0	0	0	0	nezkušenost
inexperienced	0	0	0	0	0	1	0	0	0	0	nezkušený
inexplicable	0	0	0	0	0	1	0	0	1	0	nevysvětlitelný
infallibility	0	0	0	0	0	0	0	0	0	1	neomylnost
infallible	0	0	0	0	0	0	1	0	0	0	neomylný
infamous	1	0	1	1	0	1	0	0	0	0	nechvalně známý
infamy	0	0	0	0	0	1	0	1	0	0	hanba
infancy	0	0	0	0	0	0	0	0	0	0	dětství
infant	0	1	0	1	1	0	1	0	1	0	kojenec
infanticide	1	1	1	1	0	1	0	1	0	0	infanticida
infantile	1	0	1	0	0	1	0	0	0	0	infantilní
infantry	0	0	0	0	0	0	0	0	0	0	pěchota
infarct	0	0	0	1	0	1	0	0	1	0	infarkt
infatuation	0	0	0	0	0	0	0	0	0	0	poblouznění
infeasible	0	0	0	0	0	0	0	0	0	0	neproveditelné
infect	0	0	1	0	0	1	0	0	0	0	infikovat
infection	0	0	0	1	0	1	0	0	0	0	infekce
infectious	0	0	1	1	0	1	0	1	0	0	infekční
infer	0	0	0	0	0	0	0	0	0	0	usoudit
inference	0	0	0	0	0	0	0	0	0	0	odvození
inferential	0	0	0	0	0	0	0	0	0	0	vyvozující
inferior	0	0	0	0	0	1	0	1	0	0	nižší
inferiority	0	0	0	0	0	1	0	0	0	0	méněcennost
inferno	1	0	0	1	0	1	0	0	0	0	peklo
infertile	0	0	0	0	0	0	0	0	0	0	neplodný
infertility	0	0	0	0	0	1	0	1	0	0	neplodnost
infestation	0	0	1	1	0	1	0	0	0	0	zamoření
infidel	1	0	1	1	0	1	0	0	0	0	nevěřící
infidelity	1	0	1	1	0	1	0	1	0	0	nevěra
infiltration	0	0	0	0	0	1	1	0	0	0	infiltrace
infinite	0	0	0	0	0	0	1	0	0	0	nekonečný
infinitely	0	0	0	0	0	0	0	0	0	0	nekonečně
infinitesimal	0	0	0	0	0	0	0	0	0	0	infinitezimální
infinity	0	1	0	0	1	0	1	0	0	1	nekonečno
infirm	0	0	0	0	0	1	0	0	0	0	nemohoucí
infirmary	0	0	0	0	0	0	0	0	0	0	ošetřovna
infirmity	0	0	0	1	0	1	0	0	0	0	slabost
inflammation	0	0	0	0	0	1	0	0	0	0	zánět
inflated	0	0	0	0	0	1	0	0	0	0	nafouknutý
inflation	0	0	0	1	0	1	0	0	0	0	inflace
inflection	0	0	0	0	0	0	0	0	0	0	skloňování
inflict	1	0	0	1	0	1	0	1	0	0	způsobit
infliction	0	0	0	1	0	1	0	1	0	0	postižení
inflorescence	0	0	0	0	0	0	0	0	0	0	květenství
influence	0	0	0	0	0	1	1	0	0	0	vliv
influential	0	0	0	0	0	0	1	0	0	1	vlivný
influenza	0	0	0	0	0	1	0	0	0	0	chřipka
influx	0	0	0	0	0	0	0	0	0	0	příliv
inform	0	0	0	0	0	0	0	0	0	1	informovat
informal	0	0	0	0	0	0	0	0	0	0	neformální
informant	0	0	0	0	0	0	0	0	0	0	informátor
information	0	0	0	0	0	0	1	0	0	0	informace
informed	0	0	0	0	0	0	0	0	0	0	informovaný
informer	0	0	0	0	0	1	0	0	0	0	informátor
infraction	1	0	0	0	0	1	0	0	0	0	porušení
infrequent	0	0	0	0	0	0	0	0	1	0	málo časté
infrequently	0	0	0	0	0	1	0	0	0	0	zřídka
infringement	0	0	0	0	0	1	0	0	0	0	porušení
infuse	0	0	0	0	0	0	0	0	0	0	vyluhovat
infused	0	0	0	0	0	0	0	0	0	0	infuzí
infusion	0	0	0	0	0	0	0	0	0	0	infuze
ingenious	0	0	0	0	0	0	1	0	0	0	geniální
ingenuity	0	0	0	0	0	0	0	0	0	0	vynalézavost
ingest	0	0	0	0	0	0	0	0	0	0	spolknout
ingestion	0	0	0	0	0	0	0	0	0	0	požití
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	zakořeněný
ingredient	0	0	0	0	0	0	0	0	0	0	přísada
ingress	0	0	0	0	0	0	0	0	0	0	vniknutí
inhabit	0	0	0	0	0	0	0	0	0	0	obývat
inhabitant	0	0	0	0	0	0	0	0	0	0	obyvatel
inhabited	0	0	0	0	0	0	0	0	0	0	obydlený
inhabiting	0	0	0	0	0	0	0	0	0	0	obývající
inhalation	0	0	0	0	0	0	0	0	0	0	inhalace
inhale	0	0	0	0	0	0	0	0	0	0	inhalovat
inherent	0	0	0	0	0	0	0	0	0	0	vlastní
inherit	0	0	0	0	0	0	0	0	0	0	zdědit
inheritance	0	1	0	0	1	0	1	0	1	1	dědictví
inhibit	1	0	1	0	0	1	0	1	0	0	inhibovat
inhibition	0	0	0	0	0	0	0	0	0	0	inhibice
inhospitable	0	0	0	0	0	1	0	1	0	0	nehostinný
inhuman	1	0	1	1	0	1	0	1	0	0	nelidský
inhumanity	0	0	0	0	0	1	0	1	0	0	nelidskost
inimical	1	0	0	0	0	1	0	1	0	0	nepřátelský
inimitable	0	0	0	0	0	0	1	0	0	1	nenapodobitelný
iniquity	0	0	1	0	0	1	0	0	0	0	nepravost
initial	0	0	0	0	0	0	0	0	0	0	počáteční
initiate	0	0	0	0	0	0	0	0	0	0	zahájit
initiated	0	0	0	0	0	0	0	0	0	0	zahájeno
initiative	0	0	0	0	0	0	0	0	0	0	iniciativa
inject	0	0	0	0	0	0	0	0	0	0	injekci
injection	0	0	0	1	0	0	0	0	0	0	injekce
injunction	0	0	0	0	0	1	0	0	0	0	soudní příkaz
injure	1	0	0	1	0	1	0	1	0	0	zranit
injured	0	0	0	1	0	1	0	1	0	0	zraněný
injurious	1	0	0	1	0	1	0	1	0	0	zraňující
injury	1	0	0	1	0	1	0	1	0	0	zranění
injustice	1	0	0	0	0	1	0	0	0	0	bezpráví
ink	0	0	0	0	0	0	0	0	0	0	inkoust
inkling	0	0	0	0	0	0	0	0	0	0	tušení
inland	0	0	0	0	0	0	0	0	0	0	vnitrozemí
inlay	0	0	0	0	0	0	0	0	0	0	intarzie
inlet	0	0	0	0	0	0	0	0	0	0	vtok
inmate	0	0	1	1	0	1	0	0	0	0	chovanec
inn	0	0	0	0	0	0	0	0	0	0	hospoda
innate	0	0	0	0	0	0	0	0	0	0	vrozený
innermost	0	0	0	0	0	0	0	0	0	0	nejvnitřnější
innings	0	0	0	0	0	0	0	0	0	0	směny
innkeeper	0	0	0	0	0	0	0	0	0	0	hostinský
innocence	0	0	0	0	0	0	1	0	0	0	nevinnost
innocent	0	0	0	0	0	0	1	0	0	1	nevinný
innocently	0	0	0	0	0	0	1	0	0	0	nevinně
innocuous	0	0	0	0	0	0	1	0	0	0	neškodný
innovate	0	0	0	0	0	0	1	0	0	0	inovovat
innovation	0	0	0	0	0	0	1	0	0	0	inovace
innuendo	0	0	0	0	0	0	0	0	0	0	narážka
innumerable	0	0	0	0	0	0	0	0	0	0	nespočetný
inoculation	0	1	0	0	0	0	0	0	0	1	očkování
inoperative	1	0	0	0	0	1	0	0	0	0	nefunkční
inordinate	0	0	0	0	0	0	0	0	0	0	nadměrný
inorganic	0	0	0	0	0	0	0	0	0	0	anorganické
inquest	0	0	0	0	0	0	0	0	0	0	vyšetřování
