English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Ukrainian Word
nuts	0	0	0	0	0	0	0	0	0	0	горіхи
nymph	0	0	0	0	0	0	0	0	0	0	німфа
oaf	0	0	0	0	0	1	0	0	0	0	тупий
oak	0	0	0	0	0	0	1	0	0	0	дуб
oar	0	0	0	0	0	0	0	0	0	0	весло
oasis	0	1	0	0	1	0	1	0	0	1	оазис
oath	0	0	0	0	0	0	1	0	0	1	присяга
oatmeal	0	0	0	0	0	0	0	0	0	0	вівсяні пластівці
obedience	0	0	0	0	0	0	1	0	0	1	слухняність
obedient	0	0	0	0	0	0	0	0	0	0	слухняний
obediently	0	0	0	0	0	0	0	0	0	0	слухняно
obelisk	0	0	0	0	0	0	0	0	0	0	обеліск
obese	0	0	1	0	0	1	0	0	0	0	ожирінням
obesity	0	0	1	0	0	1	0	1	0	0	ожиріння
obey	0	0	0	1	0	0	0	0	0	1	підкорятися
obi	0	0	1	1	0	1	0	0	0	0	обі
obit	0	0	0	0	0	1	0	1	1	0	обіт
obituary	0	0	0	0	0	1	0	1	0	0	некролог
object	0	0	0	0	0	0	0	0	0	0	об'єкт
objection	1	0	0	0	0	1	0	0	0	0	заперечення
objectionable	0	0	0	0	0	1	0	0	0	0	небажаний
objective	0	1	0	0	0	0	1	0	0	1	об'єктивний
obligation	0	0	0	0	0	0	0	0	0	0	зобов'язання
obligatory	0	0	0	0	0	0	0	0	0	0	обов'язковий
oblige	0	0	0	0	0	1	0	0	0	1	зобов'язувати
obliged	0	0	0	0	0	0	0	0	0	0	зобов'язаний
obliging	1	1	1	1	1	0	1	0	1	1	зобов'язує
obligor	0	0	0	1	0	1	0	0	0	0	боржник
oblique	0	0	0	0	0	0	0	0	0	0	косий
obliterate	1	0	0	1	0	1	0	1	0	0	стерти
obliterated	1	0	0	1	0	1	0	0	0	0	стертий
obliteration	0	0	0	1	0	1	0	1	0	0	облітерація
oblivion	1	0	0	1	0	1	0	0	0	0	забуття
oblivious	0	0	0	0	0	0	0	0	0	0	непомітний
oblong	0	0	0	0	0	0	0	0	0	0	довгасті
obnoxious	1	0	1	0	0	1	0	1	0	0	огидний
oboe	0	0	0	0	0	0	0	0	0	0	гобой
obscene	0	0	1	0	0	1	0	0	0	0	непристойний
obscenity	1	0	1	0	0	1	0	0	0	0	непристойність
obscure	0	0	0	0	0	0	0	0	0	0	незрозумілий
obscured	0	0	0	0	0	0	0	0	0	0	затемнені
obscurity	0	0	0	0	0	1	0	0	0	0	невідомість
observance	0	0	0	0	0	0	0	0	0	0	дотримання
observant	0	0	0	0	0	0	1	0	0	0	спостережливий
observation	0	0	0	0	0	0	0	0	0	0	спостереження
observatory	0	0	0	0	0	0	0	0	0	0	обсерваторія
observe	0	0	0	0	0	0	0	0	0	0	спостерігати
observer	0	0	0	0	0	0	0	0	0	0	спостерігач
observing	0	0	0	0	0	0	0	0	0	0	спостерігаючи
obsession	0	0	0	0	0	0	0	0	0	0	одержимість
obsolescence	0	0	0	0	0	0	0	0	0	0	застарілість
obstacle	1	0	0	1	0	1	0	1	0	0	перешкода
obstetrician	0	0	0	0	0	0	0	0	0	1	акушер
obstetrics	0	0	0	0	0	0	0	0	0	0	акушерство
obstinate	0	0	0	0	0	1	0	0	0	0	впертий
obstruct	1	0	0	1	0	1	0	0	0	0	заважати
obstruction	0	0	0	0	0	1	0	0	0	0	обструкція
obstructive	1	0	0	0	0	1	0	0	0	0	обструктивний
obtain	0	0	0	0	0	0	0	0	0	0	отримати
obtainable	0	0	0	0	1	0	1	0	0	0	доступний
obtuse	0	0	0	0	0	1	0	0	0	0	тупий
obverse	0	0	0	0	0	0	0	0	0	0	аверс
obvious	0	0	0	0	0	0	1	0	0	1	очевидний
ocarina	0	0	0	0	0	0	0	0	0	0	окарина
occasion	0	0	0	0	0	0	0	0	0	0	нагода
occasional	0	0	0	0	0	0	0	0	1	0	випадковий
occasionally	0	0	0	0	0	0	0	0	0	0	час від часу
occlusion	0	0	0	0	0	0	0	0	0	0	оклюзія
occult	0	0	1	1	0	1	0	0	0	0	окультний
occupancy	0	0	0	0	0	0	0	0	0	0	зайнятість
occupant	0	0	0	0	0	0	1	0	0	1	мешканець
occupation	0	0	0	0	0	0	1	0	0	0	професія
occupied	0	0	0	0	0	0	0	0	0	0	зайнятий
occupier	0	0	0	0	0	0	0	0	0	0	окупант
occupy	0	0	0	0	0	0	1	0	0	0	займати
occupying	0	0	0	0	0	0	0	0	0	0	займаючи
occur	0	0	0	0	0	0	0	0	0	0	відбуваються
occurrence	0	0	0	0	0	0	0	0	0	0	виникнення
ocean	0	0	0	0	0	0	0	0	0	0	океан
oceanic	0	0	0	0	0	0	0	0	0	0	океанічний
octagon	0	0	0	0	0	0	0	0	0	0	восьмикутник
octave	0	0	0	0	0	0	0	0	0	0	октава
octopus	0	0	1	0	0	0	0	0	0	0	восьминіг
ocular	0	0	0	0	0	0	0	0	0	0	очні
oddity	0	0	1	0	0	1	0	1	1	0	дивацтво
odds	0	0	0	0	0	0	0	0	0	0	шанси
ode	0	0	0	0	0	0	0	0	0	0	ода
odious	1	0	1	1	0	1	0	0	0	0	одіозний
odometer	0	0	0	0	0	0	0	0	0	0	одометр
odor	0	0	0	0	0	1	0	0	0	0	запах
oestrogen	0	0	0	0	0	0	0	0	0	0	естроген
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	субпродукти
offend	1	0	1	0	0	1	0	0	0	0	образити
offended	1	0	0	0	0	1	0	1	0	0	ображений
offender	1	0	1	1	0	1	0	1	0	0	правопорушник
offense	1	0	1	1	0	1	0	1	0	0	правопорушення
offensive	1	0	1	0	0	1	0	0	0	0	образливий
offer	0	0	0	0	0	0	1	0	0	0	пропозиція
offered	0	0	0	0	0	0	0	0	0	0	пропонується
offering	0	0	0	0	0	0	0	0	0	1	пропозиція
offhand	0	0	0	0	0	1	0	0	0	0	навмання
office	0	0	0	0	0	0	0	0	0	0	офіс
officer	0	0	0	0	0	0	1	0	0	1	офіцер
offices	0	0	0	0	0	0	0	0	0	0	офіси
official	0	0	0	0	0	0	0	0	0	1	офіційний
officiate	0	0	0	0	0	0	0	0	0	0	служити
offing	0	0	0	0	0	1	0	0	0	0	відхід
offload	0	0	0	0	0	0	0	0	0	0	розвантажити
offset	0	1	0	0	0	0	1	0	0	0	зсув
offshoot	0	0	0	0	0	0	1	0	0	0	відгалуження
offside	0	0	0	0	0	0	0	0	0	0	поза грою
oft	0	0	0	0	0	0	0	0	0	0	часто
oftentimes	0	0	0	0	0	0	0	0	0	0	часто
ogre	0	0	1	1	0	1	0	0	0	0	огр
oil	0	0	0	0	0	0	0	0	0	0	масло
oils	0	0	0	0	0	0	0	0	0	0	олії
ointment	0	0	0	0	0	0	0	0	0	0	мазь
olfactory	0	1	0	0	0	1	0	0	0	0	нюховий
oligarchy	0	0	0	0	0	1	0	0	0	0	олігархія
olive	0	0	0	0	0	0	0	0	0	0	оливковий
omega	0	0	0	0	0	0	0	0	0	0	омега
omelet	0	0	0	0	0	0	0	0	0	0	омлет
omen	0	1	0	1	0	1	0	0	0	0	прикмета
ominous	0	1	0	1	0	1	0	0	0	0	зловісний
omission	0	0	0	0	0	0	0	0	0	0	пропуск
omit	0	0	0	0	0	1	0	0	0	0	пропускати
omitted	0	0	0	0	0	0	0	0	0	0	опущено
omnibus	0	0	0	0	0	0	0	0	0	0	омнібус
omnipotence	0	0	0	1	0	1	1	0	0	0	всемогутність
omnipotent	0	0	0	0	0	0	0	0	0	0	всемогутній
omnipresent	0	0	0	0	0	0	0	0	0	0	всюдисущий
omniscient	0	0	0	0	0	0	1	0	0	1	всезнаючий
oncologist	0	0	0	0	0	0	0	0	0	0	онколог
oneness	0	0	0	0	0	0	0	0	0	0	єдність
onerous	1	0	0	0	0	1	0	1	0	0	обтяжливий
oneself	0	0	0	0	0	0	0	0	0	0	себе
ongoing	0	1	0	0	0	0	0	0	0	0	триває
onion	0	0	0	0	0	0	0	0	0	0	цибуля
onset	0	1	0	0	0	0	0	0	0	0	початок
onslaught	0	0	0	0	0	0	0	0	0	0	натиск
ontology	0	0	0	0	0	0	0	0	0	0	онтологія
onus	0	0	0	0	0	1	0	0	0	0	тягар
onward	0	0	0	0	0	0	0	0	0	0	далі
onyx	0	0	0	0	0	0	0	0	0	0	онікс
ooze	0	0	1	0	0	1	0	0	0	0	сочитися
oozing	0	0	0	0	0	0	0	0	0	0	сочиться
opacity	0	0	0	0	0	0	0	0	0	0	непрозорість
opal	0	0	0	0	0	0	0	0	0	0	опал
opaque	0	0	0	0	0	1	0	0	0	0	непрозорий
ope	0	0	0	0	0	0	0	0	0	0	ope
open	0	0	0	0	0	0	0	0	0	0	ВІДЧИНЕНО
opener	0	0	0	0	0	0	0	0	0	0	відкривачка
opening	0	0	0	0	0	0	0	0	0	0	відкриття
openly	0	0	0	0	0	0	0	0	0	0	відкрито
openness	0	0	0	0	0	0	1	0	0	0	відкритість
opera	1	1	0	1	1	0	1	1	1	1	опера
operatic	0	0	0	0	0	1	0	0	0	0	оперний
operation	0	0	0	1	0	0	0	0	0	1	операція
operations	0	0	0	0	0	0	0	0	0	0	операції
operative	0	0	0	0	0	0	0	0	0	0	оперативний
operator	0	0	0	0	0	0	0	0	0	0	оператор
ophthalmic	0	0	0	0	0	0	0	0	0	0	офтальмологічний
ophthalmologist	0	0	0	0	0	0	0	0	0	0	офтальмолог
opiate	0	0	0	0	0	1	0	0	0	0	опіат
opinion	0	0	0	0	0	0	0	0	0	0	думка
opinionated	1	0	0	0	0	1	0	0	0	0	самовпевнений
opium	1	0	1	1	0	1	0	1	0	0	опіум
opponent	1	1	1	1	0	1	0	0	0	0	опонент
opportune	0	0	0	0	1	0	1	0	0	0	доречний
opportunism	0	0	0	0	0	0	0	0	0	0	опортунізм
opportunity	0	1	0	0	0	0	1	0	0	0	можливість
oppose	0	0	0	0	0	1	0	0	0	0	протистояти
opposed	1	0	0	1	0	1	0	0	0	0	виступив проти
opposing	0	0	0	0	0	0	0	0	0	0	протиставлення
opposite	0	0	0	0	0	0	0	0	0	0	протилежність
opposites	0	0	0	0	0	0	0	0	0	0	протилежності
opposition	1	0	0	0	0	1	0	0	0	0	опозиція
oppress	1	0	1	1	0	1	0	1	0	0	пригнічувати
oppression	1	0	1	1	0	1	0	1	0	0	гноблення
oppressive	1	0	1	1	0	1	0	1	0	0	гнітючий
oppressor	1	0	0	1	0	1	0	1	0	0	гнобитель
optic	0	0	0	0	0	0	0	0	0	0	оптичний
optical	0	0	0	0	0	0	0	0	0	0	оптичний
optics	0	0	0	0	0	0	0	0	0	0	оптика
optimism	0	1	0	0	1	0	1	0	1	1	оптимізм
optimist	0	0	0	0	0	0	1	0	0	1	оптиміст
option	0	0	0	0	0	0	1	0	0	0	варіант
optional	0	0	0	0	0	0	1	0	0	0	необов'язковий
optionally	0	0	0	0	0	0	0	0	0	0	за бажанням
options	0	0	0	0	0	0	0	0	0	0	параметри
optometrist	0	0	0	0	0	0	0	0	0	0	оптометрист
opulence	0	0	0	0	0	0	0	0	0	0	багатство
opulent	0	0	0	0	0	0	0	0	0	0	розкішний
opus	0	0	0	0	0	0	0	0	0	0	опус
oracle	0	1	0	0	0	0	1	0	0	1	оракул
oral	0	0	0	0	0	0	0	0	0	0	усний
orange	0	0	0	0	0	0	0	0	0	0	помаранчевий
oration	0	0	0	0	0	0	1	0	0	0	орація
orator	0	0	0	0	0	0	0	0	0	0	оратор
oratory	0	0	0	0	0	0	0	0	0	0	ораторське мистецтво
orb	0	0	0	0	0	0	0	0	0	0	орб
orbit	0	0	0	0	0	0	0	0	0	0	орбіта
orbiting	0	0	0	0	0	0	0	0	0	0	орбітальний
orbs	0	0	0	0	0	0	0	0	0	0	кулі
orc	1	0	1	1	0	1	0	0	0	0	орк
orchard	0	0	0	0	0	0	0	0	0	0	фруктовий сад
orchestra	1	0	0	0	1	0	1	1	0	1	оркестр
ordained	0	0	0	0	0	0	1	0	0	1	висвячений
ordeal	1	0	0	0	0	1	0	0	1	0	випробування
order	0	0	0	0	0	0	0	0	0	0	порядок
orderly	0	0	0	0	0	0	1	0	0	0	упорядкований
ordinance	0	0	0	0	0	0	0	0	0	1	розпорядження
ordinary	0	0	0	0	0	0	0	0	0	0	звичайний
ordination	0	1	0	0	1	0	1	0	0	1	рукоположення
ordnance	0	0	0	1	0	1	0	0	0	0	боєприпаси
ore	0	0	0	0	0	0	0	0	0	0	руда
oregano	0	0	0	0	0	0	0	0	0	0	орегано
organ	0	1	0	0	1	0	0	0	0	0	орган
organic	0	0	0	0	0	0	1	0	0	0	органічні
organism	0	0	0	0	0	0	0	0	0	0	організм
organist	0	0	0	0	0	0	0	0	0	0	органіст
organization	0	1	0	0	1	0	1	0	1	1	організації
organize	0	0	0	0	0	0	1	0	0	0	організовувати
organized	0	0	0	0	0	0	1	0	0	0	організовано
orgasm	0	1	0	0	1	0	1	0	0	0	оргазм
orgies	0	0	0	0	0	0	0	0	0	0	оргії
orient	0	0	0	0	0	0	0	0	0	0	схід
oriental	0	0	0	0	0	0	0	0	0	0	східний
orientation	0	0	0	0	0	0	0	0	0	0	орієнтація
orifice	0	0	0	0	0	0	0	0	0	0	отвір
origin	0	0	0	0	0	0	0	0	0	0	походження
originality	0	0	0	0	0	0	1	0	1	0	оригінальність
originate	0	0	0	0	0	0	0	0	0	0	походять
origination	0	0	0	0	0	0	0	0	0	0	виникнення
originator	0	0	0	0	0	0	0	0	0	0	ініціатор
ornament	0	0	0	0	0	0	0	0	0	0	орнамент
ornamental	0	0	0	0	0	0	0	0	0	0	декоративні
ornamentation	0	0	0	0	0	0	0	0	0	0	орнаментація
ornamented	0	0	0	0	0	0	1	0	0	0	орнаментований
ornate	0	0	0	0	0	0	1	0	0	0	багато прикрашений
orphan	0	0	0	1	0	1	0	1	0	0	сирота
orthodox	0	0	0	0	0	0	0	0	0	0	православний
orthodoxy	0	0	0	0	0	0	0	0	0	1	православ'я
orthogonal	0	0	0	0	0	0	0	0	0	0	ортогональний
oscillate	0	0	0	0	0	0	0	0	0	0	коливатися
oscillating	0	0	0	0	0	0	0	0	0	0	коливальний
oscillation	0	0	0	0	0	0	0	0	0	0	коливання
oscillatory	0	0	0	0	0	0	0	0	0	0	коливальний
ostensible	0	0	0	0	0	0	0	0	0	0	позірний
ostensibly	0	0	0	0	0	1	0	0	0	0	нібито
ostrich	0	0	0	0	0	0	0	0	0	0	страус
otto	0	0	0	0	0	0	0	0	0	0	Отто
ottoman	0	0	0	0	0	0	0	0	0	0	тахта
ounce	0	0	0	0	0	0	0	0	0	0	унція
oust	1	0	0	0	0	1	0	1	0	0	витісняти
outbreak	0	0	0	0	0	0	0	0	0	0	спалах
outburst	1	0	0	1	1	1	1	1	1	0	спалах
outcast	0	0	1	1	0	1	0	1	0	0	ізгой
outcome	0	0	0	0	0	0	1	0	0	0	результат
outcry	1	0	0	1	0	1	0	0	1	0	обурення
outdo	0	1	0	0	0	0	1	0	0	0	перевершити
outdoor	0	0	0	0	0	0	0	0	0	0	відкритий
outfit	0	0	0	0	0	0	0	0	0	0	наряд
outgrow	0	0	0	0	0	0	0	0	0	0	переростати
outgrowth	0	0	0	0	0	0	0	0	0	0	наріст
outhouse	0	0	1	0	0	1	0	0	0	0	флігель
outing	0	0	0	0	0	0	0	0	0	0	виїзд
outlandish	0	0	0	0	0	1	0	0	0	0	дивовижний
outlast	0	0	0	0	0	0	0	0	0	0	пережити
outlaw	0	0	0	0	0	1	0	0	0	0	поза законом
outlet	0	0	0	0	0	0	0	0	0	0	розетка
outline	0	0	0	0	0	0	0	0	0	0	контур
outlines	0	0	0	0	0	0	0	0	0	0	обриси
outlook	0	0	0	0	0	0	0	0	0	0	світогляд
outlying	0	0	0	0	0	0	0	0	0	0	віддалений
outnumber	0	0	0	0	0	0	0	0	0	0	переважати
outpost	0	0	0	1	0	0	0	0	0	0	форпост
outpouring	0	0	0	0	0	0	0	0	0	0	вилив
output	0	0	0	0	0	0	0	0	0	0	вихід
outrage	1	0	1	0	0	1	0	0	0	0	обурення
outrageous	0	0	0	0	0	0	0	0	1	0	обурливо
outright	0	0	0	0	0	0	0	0	0	0	прямо
outrun	0	0	0	0	0	0	0	0	0	0	випереджати
outset	0	0	0	0	0	0	0	0	0	0	початок
outsider	0	0	0	1	0	0	0	0	0	0	аутсайдер
outskirts	0	0	0	0	0	0	0	0	0	0	околиці
outspoken	0	0	0	0	0	0	0	0	0	0	відвертий
outstanding	0	0	0	0	1	1	1	0	0	0	видатний
outstretched	0	0	0	0	0	0	0	0	0	0	розпростертий
outward	0	0	0	0	0	0	1	0	0	0	назовні
outwards	0	0	0	0	0	0	0	0	0	0	назовні
outweigh	0	0	0	0	0	0	0	0	0	0	переважують
oval	0	0	0	0	0	0	0	0	0	0	овальний
ovary	0	0	0	0	0	0	0	0	0	0	яєчник
ovate	0	0	0	0	0	0	0	0	0	0	яйцеподібні
ovation	0	0	0	0	0	1	0	1	0	0	овації
oven	0	0	0	0	0	0	0	0	0	0	піч
overalls	0	0	0	0	0	0	0	0	0	0	спецодяг
overbearing	1	0	0	0	0	1	0	0	0	0	владний
overburden	0	0	0	0	0	1	0	0	0	0	розкривні породи
overcast	0	0	0	0	0	1	0	0	0	0	похмуро
overcharged	0	0	0	0	0	0	0	0	0	0	завищено
overcoat	0	0	0	0	0	0	0	0	0	0	пальто
overdo	0	0	0	0	0	1	0	0	0	0	перестаратися
overdose	0	0	0	0	0	1	0	0	0	0	передозування
overdue	0	1	0	0	0	1	0	1	1	0	прострочений
overestimate	0	0	0	0	0	0	0	0	1	0	переоцінити
overestimated	0	0	0	0	0	1	0	0	0	0	переоцінений
overflow	0	0	0	0	0	1	0	0	0	0	перелив
overflowing	0	0	0	0	0	0	0	0	0	0	переповнений
overgrown	0	0	0	0	0	1	0	0	0	0	зарослий
overgrowth	0	0	0	0	0	0	0	0	0	0	заростання
overhanging	0	0	0	0	0	0	0	0	0	0	нависання
overhaul	0	0	0	0	0	0	0	0	0	0	капітальний ремонт
overhead	0	0	0	0	0	0	0	0	0	0	накладні витрати
overjoyed	0	0	0	0	1	0	1	0	0	0	в захваті від радості
overlaid	0	0	0	0	0	0	0	0	0	0	накладений
overlap	0	0	0	0	0	0	0	0	0	0	перекриття
overlay	0	0	0	0	0	0	0	0	0	0	накладання
overload	0	0	0	0	0	1	0	1	0	0	перевантаження
overlying	0	0	0	0	0	0	0	0	0	0	перекриваючий
overpaid	0	0	0	0	0	1	0	0	0	0	переплачений
overpass	0	0	0	0	0	0	0	0	0	0	шляхопровід
overpower	0	0	0	0	0	1	0	0	0	0	пересилити
overpowering	1	0	0	1	0	1	0	0	0	0	непереборний
overpriced	1	0	1	0	0	1	0	1	0	0	завищена ціна
override	0	0	0	0	0	0	0	0	0	0	перевизначити
overrule	0	0	0	0	0	0	0	0	0	0	скасувати
overseer	0	0	0	0	0	0	0	0	0	0	наглядач
overshadow	0	0	0	0	0	0	0	0	0	0	затьмарити
oversight	0	0	0	0	0	1	0	0	0	0	нагляд
overstate	0	0	0	0	0	0	0	0	0	0	завищувати
overstock	0	0	0	0	0	0	0	0	0	0	надлишок
overt	0	0	0	1	0	0	0	0	0	0	відкритий
overtake	0	0	0	0	0	0	0	0	0	0	обганяти
overtaken	0	0	0	0	0	0	0	0	0	0	наздогнаний
overthrow	0	1	0	1	0	1	0	0	0	0	повалення
overture	0	1	0	0	0	0	0	0	0	0	увертюра
overturn	0	0	0	0	0	1	0	0	0	0	перевертати
overwhelm	0	0	0	0	0	1	0	0	0	0	переповнювати
overwhelmed	0	0	0	0	0	1	0	1	0	0	переповнений
overwhelming	0	0	0	0	0	0	1	0	0	0	переважна
overzealous	0	0	0	0	0	0	0	0	0	0	надмірно старанний
owe	0	0	0	0	0	0	0	0	0	0	заборгувати
owing	1	1	1	1	0	1	0	1	0	1	за рахунок
owner	0	0	0	0	0	0	0	0	0	0	власник
ownership	0	0	0	0	0	0	1	0	0	0	власність
ox	0	0	0	0	0	0	0	0	0	0	віл
oxidation	0	0	0	0	0	1	0	0	0	0	окислення
oxygen	0	0	0	0	0	0	0	0	0	0	кисень
oxymoron	0	0	0	0	0	0	0	0	0	0	оксюморон
oyster	0	0	0	0	0	0	0	0	0	0	устриця
pace	0	0	0	0	0	0	0	0	0	0	темп
pacific	0	0	0	0	0	0	1	0	0	0	тихий океан
pacify	0	0	0	0	0	0	0	0	0	0	заспокоїти
pack	0	0	0	0	0	0	0	0	0	0	упаковка
package	0	0	0	0	0	0	0	0	0	0	пакет
packer	0	0	0	0	0	0	0	0	0	0	пакувальник
packet	0	0	0	0	0	0	0	0	0	0	пакет
pact	0	0	0	0	0	0	0	0	0	1	пакт
pad	0	0	0	0	0	0	1	0	0	0	колодка
padding	0	0	0	0	0	0	1	0	0	0	оббивка
paddle	0	1	0	0	0	0	1	0	0	0	весло
paddock	0	0	0	0	0	0	0	0	0	0	загін
paddy	0	0	0	0	0	0	0	0	0	0	паді
padlock	0	0	0	0	0	0	0	0	0	0	навісний замок
padre	0	0	0	0	0	0	0	0	0	0	падре
pagan	0	0	0	0	0	0	0	0	0	0	язичницький
paganism	0	0	0	0	0	0	0	0	0	0	язичництво
page	0	0	0	0	0	0	0	0	0	0	сторінки
pageant	0	0	0	0	0	0	0	0	0	0	конкурс
pagination	0	0	0	0	0	0	0	0	0	0	пагінація
pagoda	0	0	0	0	0	0	0	0	0	0	пагода
pail	0	0	0	0	0	0	0	0	0	0	відро
pain	0	0	0	1	0	1	0	1	0	0	біль
pained	0	0	0	1	0	1	0	1	0	0	боляче
painful	1	0	1	1	0	1	0	1	0	0	хворобливий
painfully	0	0	0	0	0	1	0	1	0	0	болісно
painless	0	0	0	0	0	0	0	0	0	0	безболісно
pains	0	0	0	0	0	1	0	0	0	0	болі
painstaking	0	0	0	0	0	0	0	0	0	0	копітка
paint	0	0	0	0	0	0	0	0	0	0	фарба
painted	0	0	0	0	0	0	0	0	0	0	пофарбовані
painter	0	0	0	0	0	0	0	0	0	0	художник
painting	0	0	0	0	0	0	0	0	0	0	живопис
pair	0	0	0	0	0	0	0	0	0	0	пара
pajamas	0	0	0	0	0	0	0	0	0	0	піжами
pal	0	0	0	0	0	0	0	0	0	0	друг
palace	0	0	0	0	0	0	0	0	0	0	палац
palatable	0	0	0	0	0	0	1	0	0	0	приємний на смак
palate	0	0	0	0	0	0	0	0	0	0	смак
paleontology	0	0	0	0	0	0	0	0	0	0	палеонтологія
palette	0	0	0	0	0	0	0	0	0	0	палітра
pall	0	0	0	0	0	0	0	0	0	0	палл
palladium	0	0	0	0	0	0	0	0	0	0	паладій
pallet	0	0	0	0	0	0	0	0	0	0	піддон
palliative	0	0	0	0	0	0	1	0	0	0	паліативна
palm	0	0	0	0	0	0	0	0	0	0	долоня
palmer	0	0	0	0	0	0	0	0	0	0	palmer
palpable	0	0	0	0	0	0	0	0	1	0	відчутний
palsy	0	0	1	1	0	1	0	1	0	0	параліч
paltry	0	0	0	0	0	0	0	0	0	0	нікчемний
pamper	0	0	0	0	0	0	0	0	0	0	балувати
pamphlet	0	0	0	0	0	0	0	0	0	0	брошура
pan	0	0	0	0	0	0	0	0	0	0	каструля
panacea	0	0	0	0	0	0	1	0	0	0	панацея
panache	0	0	0	0	0	0	1	0	0	0	панаш
pancake	0	0	0	0	0	0	0	0	0	0	млинець
pandemic	0	0	0	1	0	1	0	1	0	0	пандемія
panel	0	0	0	0	0	0	0	0	0	0	панель
pang	0	0	0	0	0	1	0	0	1	0	панг
panic	0	0	0	1	0	1	0	0	0	0	паніка
panier	0	0	0	0	0	0	1	0	0	0	паньєра
panorama	0	0	0	0	0	0	0	0	0	0	панорама
panoramic	0	0	0	0	0	0	0	0	0	0	панорамний
pant	0	0	0	0	0	0	0	0	0	0	задихатися
pantheon	0	0	0	0	0	0	0	0	0	0	пантеон
panther	0	0	0	0	0	0	0	0	0	0	пантера
panties	0	0	0	0	0	0	0	0	0	0	трусики
pantomime	0	0	0	0	0	0	0	0	0	0	пантоміма
pantry	0	0	0	0	0	0	0	0	0	0	комора
pants	0	0	0	0	0	0	0	0	0	0	штани
pap	0	0	0	0	0	0	0	0	0	0	пап
papacy	0	0	0	0	0	0	0	0	0	0	папство
papal	0	0	0	0	0	0	0	0	0	0	папський
paper	0	0	0	0	0	0	0	0	0	0	папір
paprika	0	0	0	0	0	0	1	0	0	0	паприка
papyrus	0	0	0	0	0	0	0	0	0	0	папірус
par	0	0	0	0	0	0	0	0	0	0	пар
parable	0	0	0	0	0	0	0	0	0	0	притча
parabola	0	0	0	0	0	0	0	0	0	0	парабола
parabolic	0	0	0	0	0	0	0	0	0	0	параболічний
parachute	0	0	0	1	0	0	0	0	0	0	парашут
parade	0	1	0	1	1	1	1	0	1	0	парад
paradigm	0	0	0	0	0	0	0	0	0	0	парадигма
paradox	0	0	0	0	0	0	0	0	0	0	парадокс
paradoxical	0	0	0	0	0	0	0	0	0	0	парадоксальний
paraffin	0	0	0	0	0	0	0	0	0	0	парафін
paragon	0	1	0	0	1	0	1	0	0	1	зразком
paragraph	0	0	0	0	0	0	0	0	0	0	пункт
parallax	0	0	0	0	0	0	0	0	0	0	паралакс
parallel	0	0	0	0	0	0	0	0	0	0	паралельний
parallelism	0	0	0	0	0	0	0	0	0	0	паралелізм
paralysis	1	1	0	1	0	1	0	1	0	0	параліч
paramount	0	0	0	0	0	0	1	0	0	0	першорядне значення
paranoia	0	0	0	1	0	1	0	0	0	0	параноя
parapet	0	0	0	0	0	0	0	0	0	0	парапет
paraphernalia	0	0	0	0	0	0	0	0	0	0	атрибутика
paraphrase	0	0	0	0	0	1	1	0	0	0	перефразувати
parasite	0	0	1	1	0	1	0	0	0	0	паразит
parasol	0	0	0	0	0	0	0	0	0	0	парасолька
parcel	0	0	0	0	0	0	0	0	0	0	посилка
parcels	0	0	0	0	0	0	0	0	0	0	посилки
parchment	0	0	0	0	0	0	0	0	0	0	пергамент
pardon	0	0	0	0	0	0	1	0	0	0	помилування
pare	1	1	0	1	0	1	0	1	0	0	парити
parenchyma	0	0	0	0	0	0	0	0	0	0	паренхіма
parent	0	0	0	0	0	0	0	0	0	0	батькові
parentage	0	0	0	0	0	0	1	0	0	0	батьківство
parental	0	0	0	0	0	0	0	0	0	0	батьківський
parenthesis	0	0	0	0	0	0	0	0	0	0	дужка
parenthetical	0	0	0	0	0	0	0	0	0	0	круглі дужки
parietal	0	0	0	0	0	0	1	0	0	1	тім'яної
paring	0	0	0	0	0	0	0	0	0	0	обрізка
parish	0	0	0	0	0	0	0	0	0	1	парафія
parity	0	0	0	0	0	0	0	0	0	0	паритет
park	0	0	0	0	0	0	0	0	0	0	парк
parlance	0	0	0	0	0	0	0	0	0	0	мовою
parliament	0	0	0	0	0	0	0	0	0	1	парламент
parliamentary	0	0	0	0	0	0	0	0	0	0	парламентська
parlor	0	0	0	0	0	0	0	0	0	0	салон
parole	0	1	0	0	0	0	0	0	0	0	умовно-дострокове звільнення
parquet	0	0	0	0	0	0	0	0	0	0	паркет
parrot	0	0	1	0	0	1	0	0	0	0	папуга
parry	0	0	0	0	0	0	0	0	0	0	парирувати
parse	0	0	0	0	0	0	0	0	0	0	розібрати
parsimonious	0	0	0	0	0	1	0	0	0	0	скупий
parsimony	0	0	0	0	0	0	0	0	0	0	скупість
parsley	0	0	0	0	0	0	0	0	0	0	петрушка
parson	0	0	0	0	0	0	0	0	0	0	священик
part	0	0	0	0	0	0	0	0	0	0	частина
partake	0	0	0	0	0	0	1	0	0	1	причащатися
partiality	0	0	0	0	0	0	0	0	0	0	упередженість
partially	0	0	0	0	0	0	0	0	0	0	частково
