English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uzbek Word
navigation	0	0	0	0	0	0	0	0	0	0	navigatsiya
navigator	0	1	0	0	0	0	0	0	0	1	navigator
navy	0	0	0	0	0	0	0	0	0	0	dengiz floti
nay	0	0	0	0	0	1	0	0	0	0	yo'q
neatly	0	0	0	0	0	0	1	0	0	0	toza
nebula	0	0	0	0	0	0	0	0	0	0	tumanlik
nebulae	0	0	0	0	0	0	0	0	0	0	tumanliklar
nebulous	0	0	0	0	0	0	0	0	0	0	tumanli
necessarily	0	0	0	0	0	0	0	0	0	0	albatta
necessitate	0	0	0	0	0	0	0	0	0	0	talab qiladi
necessities	0	0	0	0	0	0	0	0	0	0	zaruriy narsalar
necessity	0	0	0	0	0	0	0	1	0	0	zaruriyat
neck	0	0	0	0	0	0	0	0	0	0	bo'yin
necklace	0	0	0	0	0	0	0	0	0	0	marjon
necrosis	0	0	0	0	0	0	0	0	0	0	nekroz
nectar	0	0	0	0	0	0	1	0	0	0	nektar
needful	0	0	0	0	0	1	0	0	0	0	zarur
needle	0	0	0	0	0	0	1	0	0	0	igna
needless	0	0	0	0	0	0	0	0	0	0	keraksiz
needy	0	0	0	0	0	1	0	0	0	0	muhtoj
nefarious	0	0	1	1	0	1	0	1	1	0	yomon
negation	1	0	0	0	0	1	0	0	0	0	inkor qilish
negative	0	0	0	0	0	1	0	1	0	0	salbiy
neglect	0	0	0	0	0	1	0	0	0	0	e'tiborsizlik
neglected	1	0	1	0	0	1	0	1	0	0	e'tibordan chetda qolgan
neglecting	0	0	0	0	0	1	0	0	0	0	e'tiborsizlik
negligence	0	0	0	0	0	1	0	0	0	0	beparvolik
negligent	0	0	0	0	0	1	0	0	0	0	beparvo
negligently	0	0	0	0	0	1	0	0	0	0	beparvolik bilan
negligible	0	0	0	0	0	0	0	0	0	0	ahamiyatsiz
negotiate	0	0	0	0	0	0	1	0	0	1	muzokara qilish
negotiation	0	0	0	0	0	0	0	0	0	0	muzokaralar
negotiator	0	0	0	0	0	0	1	0	0	0	muzokarachi
negro	0	0	0	0	0	1	0	1	0	0	negr
neigh	0	0	0	0	0	0	0	0	0	0	qo'shni
neighbor	0	1	0	0	0	0	1	0	0	1	qo'shni
neighborhood	0	1	0	0	0	0	0	0	0	0	Turar joy dahasi
neighboring	0	0	0	0	0	0	0	0	0	0	qo'shni
neonatal	0	0	0	0	0	0	0	0	0	0	neonatal
neophyte	0	0	0	0	0	0	0	0	0	0	neofit
neoprene	0	0	0	0	0	0	0	0	0	0	neopren
nephew	0	0	0	0	0	0	0	0	0	0	jiyani
nepotism	1	0	1	0	0	1	0	1	0	0	nepotizm
nerve	0	0	0	0	0	0	1	0	0	0	asab
nervous	0	1	0	1	0	1	0	0	0	0	asabiy
nervousness	0	0	0	1	0	0	0	0	0	0	asabiylashish
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	uyasi
nestle	0	0	0	0	0	0	1	0	0	1	nestle
nestling	0	0	0	0	0	0	0	0	0	0	nestling
net	0	0	0	0	0	0	0	0	0	0	to'r
nether	1	0	0	1	0	1	0	1	0	0	nether
netting	0	0	0	0	0	0	0	0	0	0	to'r
nettle	1	0	1	0	0	1	0	0	0	0	qichitqi o'ti
network	0	1	0	0	0	0	0	0	0	0	tarmoq
neuralgia	0	0	0	1	0	1	0	1	0	0	nevralgiya
neurology	0	0	0	0	0	0	0	0	0	0	nevrologiya
neurosis	0	0	0	1	0	1	0	1	0	0	nevroz
neurotic	0	0	1	1	0	1	0	0	0	0	nevrotik
neuter	0	0	0	0	0	0	0	0	0	0	neytral
neutral	0	1	0	0	0	0	0	0	0	1	neytral
neutrality	0	0	0	0	0	0	0	0	0	1	betaraflik
neutralize	0	0	0	0	0	0	0	0	0	0	neytrallash
newborn	0	0	0	0	0	0	0	0	0	0	yangi tug'ilgan
newcomer	0	0	0	1	0	0	0	0	1	0	yangi kelgan
newly	0	0	0	0	0	0	0	0	0	0	Yangi
newness	0	0	0	0	0	0	0	0	0	0	yangilik
news	0	0	0	0	0	0	0	0	0	0	Yangiliklar
newspaper	0	0	0	0	0	0	0	0	0	0	gazeta
newsstand	0	0	0	0	0	0	0	0	0	0	gazeta do'koni
nib	0	0	0	0	0	0	0	0	0	0	nib
nibble	0	0	0	0	0	0	0	0	0	0	tishlash
niche	0	0	0	0	0	0	0	0	0	0	joy
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	nik
nickel	0	0	0	0	0	0	0	0	0	0	nikel
nickname	0	0	0	0	0	0	0	0	0	0	taxallus
nicotine	0	0	1	0	0	1	0	0	0	0	nikotin
niece	0	0	0	0	0	0	0	0	0	0	jiyan
nigh	0	0	0	0	0	0	0	0	0	0	yaqin
night	0	0	0	0	0	0	0	0	0	0	tun
nightfall	0	0	0	0	0	0	0	0	0	0	tun tushishi
nightingale	0	0	0	0	0	0	0	0	0	0	bulbul
nightmare	0	0	0	1	0	1	0	0	0	0	dahshatli tush
nihilism	0	0	0	0	0	1	0	0	0	0	nigilizm
nil	0	0	0	0	0	0	0	0	0	0	nol
nimble	0	0	0	0	0	0	0	0	0	0	chaqqon
ninety	0	0	0	0	0	0	0	0	0	0	to'qson
ninth	0	0	0	0	0	0	0	0	0	0	to'qqizinchi
nip	0	0	0	0	0	0	0	0	0	0	nip
nipple	0	0	0	0	0	0	0	0	0	0	nipel
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	zodagonlik
noble	0	0	0	0	0	0	1	0	0	1	olijanob
nobleman	0	0	0	0	0	0	1	0	0	1	zodagon
nocturnal	0	0	0	0	0	0	0	0	0	0	tungi
nod	0	0	0	0	0	0	0	0	0	0	bosh irg'adi
nodding	0	0	0	0	0	0	0	0	0	0	bosh irg'adi
node	0	0	0	0	0	0	0	0	0	0	tugun
nodular	0	0	0	0	0	0	0	0	0	0	tugunli
nodule	0	0	0	0	0	0	0	0	0	0	tugun
noise	0	0	0	0	0	1	0	0	0	0	shovqin
noisy	1	0	0	0	0	1	0	0	0	0	shovqinli
nomad	0	0	0	0	0	0	0	0	0	0	ko'chmanchi
nomadic	0	0	0	0	0	0	0	0	0	0	ko'chmanchi
nomenclature	0	0	0	0	0	0	0	0	0	0	nomenklatura
nominal	0	0	0	0	0	0	0	0	0	0	nominal
nominate	0	0	0	0	0	0	0	0	0	0	nomzod qilib ko'rsatish
nomination	0	0	0	0	0	0	1	0	0	0	nominatsiya
nominee	0	0	0	0	0	0	0	0	0	0	nomzod
nonce	0	0	0	0	0	0	0	0	0	0	hech qachon
noncompliance	1	1	0	1	0	1	0	1	0	0	mos kelmaslik
nondescript	0	0	0	0	0	0	0	0	0	0	noaniq
nonexistent	0	0	0	0	0	0	0	0	0	0	mavjud emas
nonpayment	0	0	0	0	0	0	0	0	0	0	to'lamaslik
nonresident	0	0	0	0	0	0	0	0	0	0	norezident
nonsense	0	0	0	0	0	1	0	0	0	0	bema'nilik
nonsensical	0	0	0	0	0	1	0	1	0	0	bema'ni
noodle	0	0	0	0	0	0	0	0	0	0	noodle
nook	0	0	0	0	0	0	0	0	0	0	burchak
noon	0	0	0	0	0	0	0	0	0	0	peshin
noose	0	0	0	0	0	1	0	1	0	0	ilmoq
norm	0	0	0	0	0	0	0	0	0	0	norma
normal	0	0	0	0	0	0	0	0	0	0	normal
normalcy	0	0	0	0	0	0	0	0	0	0	normallik
normality	0	0	0	0	0	0	1	0	0	0	normallik
nose	0	0	1	0	0	0	0	0	0	0	burun
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalji
nostril	0	0	0	0	0	0	0	0	0	0	burun teshigi
notable	0	0	0	0	1	0	1	0	0	1	diqqatga sazovor
notables	0	0	0	0	0	0	1	0	0	0	taniqli shaxslar
notably	0	0	0	0	0	0	0	0	0	0	ayniqsa
notary	0	0	0	0	0	0	0	0	0	1	notarius
notation	0	0	0	0	0	0	0	0	0	0	yozuv
notch	0	0	0	0	0	0	0	0	0	0	çentik
notched	0	0	0	0	0	0	0	0	0	0	tishli
note	0	0	0	0	0	0	0	0	0	0	Eslatma
notebook	0	0	0	0	0	0	0	0	0	0	daftar
noted	0	0	0	0	0	0	1	0	0	0	qayd etdi
noteworthy	0	0	0	0	0	0	0	0	0	0	diqqatga sazovor
nothingness	0	0	0	0	0	1	0	1	0	0	hechlik
notice	0	0	0	0	0	0	0	0	0	0	xabarnoma
noticeable	0	0	0	0	0	0	0	0	0	0	sezilarli
notification	0	1	0	0	0	0	0	0	0	0	bildirishnoma
notify	0	0	0	0	0	0	0	0	0	0	xabar bering
notion	0	0	0	0	0	0	1	0	0	0	tushuncha
notional	0	0	0	0	0	0	0	0	0	0	taxminiy
notoriety	1	0	1	1	0	1	1	0	0	0	mashhurlik
notwithstanding	0	0	0	0	0	0	0	0	0	0	qaramay
nought	0	0	0	0	0	0	0	0	0	0	hech narsa
noun	0	0	0	0	0	0	0	0	0	0	ism
nourish	0	0	0	0	0	0	0	0	0	0	oziqlantirish
nourishment	0	0	0	0	0	0	1	0	0	0	oziqlanish
nouveau	0	0	0	0	0	0	0	0	0	0	nouveau
novelty	0	0	0	0	0	0	0	0	0	0	yangilik
novice	0	0	0	0	0	0	0	0	0	0	yangi boshlovchi
nowadays	0	0	0	0	0	0	0	0	0	0	shu kunlarda
noxious	0	0	1	1	0	1	0	0	0	0	zararli
nozzle	0	0	0	0	0	0	0	0	0	0	nozul
nuance	0	0	0	0	0	0	0	0	0	0	nuance
nuances	0	0	0	0	0	0	0	0	0	0	nuanslar
nucleus	0	0	0	0	0	0	0	0	0	0	yadro
nude	0	0	0	0	0	0	0	0	0	0	yalang'och
nudge	0	0	0	0	0	0	0	0	0	0	turtki
nudity	0	0	0	0	0	0	0	0	0	0	yalang'ochlik
nugget	0	0	0	0	0	0	0	0	0	0	nugget
nuisance	1	0	0	0	0	1	0	0	0	0	bezovtalik
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	null
nullify	0	0	0	0	0	1	0	0	1	0	bekor qilish
numb	0	0	0	0	0	1	0	0	0	0	xiralashgan
number	0	0	0	0	0	0	0	0	0	0	raqam
numbering	0	0	0	0	0	0	0	0	0	0	raqamlash
numbers	0	0	0	0	0	0	1	0	0	0	raqamlar
numbness	0	0	0	0	0	1	0	1	0	0	uyqusizlik
numeral	0	0	0	0	0	0	0	0	0	0	raqam
numerator	0	0	0	0	0	0	0	0	0	0	hisoblagich
numerical	0	0	0	0	0	0	0	0	0	0	raqamli
numerically	0	0	0	0	0	0	0	0	0	0	raqamli
numerous	0	0	0	0	0	0	0	0	0	0	ko'p
nun	0	0	0	0	0	1	0	0	0	1	rohiba
nurse	0	0	0	0	0	0	1	0	0	1	hamshira
nursery	0	0	0	0	1	0	1	0	0	1	bolalar bog'chasi
nurture	1	1	1	1	1	0	1	0	0	1	tarbiyalash
nutmeg	0	0	0	0	0	0	0	0	0	0	muskat yong'og'i
nutrition	0	0	0	0	0	0	0	0	0	0	oziqlanish
nutritious	0	0	0	0	0	0	1	1	0	0	to'yimli
nutritive	0	0	0	0	0	0	0	0	0	0	oziqlantiruvchi
nuts	0	0	0	0	0	0	0	0	0	0	yong'oqlar
nymph	0	0	0	0	0	0	0	0	0	0	nimfa
oaf	0	0	0	0	0	1	0	0	0	0	oh
oak	0	0	0	0	0	0	1	0	0	0	eman
oar	0	0	0	0	0	0	0	0	0	0	eshkak
oasis	0	1	0	0	1	0	1	0	0	1	voha
oath	0	0	0	0	0	0	1	0	0	1	qasam
oatmeal	0	0	0	0	0	0	0	0	0	0	jo'xori uni
obedience	0	0	0	0	0	0	1	0	0	1	itoatkorlik
obedient	0	0	0	0	0	0	0	0	0	0	itoatkor
obediently	0	0	0	0	0	0	0	0	0	0	itoatkorlik bilan
obelisk	0	0	0	0	0	0	0	0	0	0	obelisk
obese	0	0	1	0	0	1	0	0	0	0	semiz
obesity	0	0	1	0	0	1	0	1	0	0	semizlik
obey	0	0	0	1	0	0	0	0	0	1	itoat et
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	nekroloq
object	0	0	0	0	0	0	0	0	0	0	ob'ekt
objection	1	0	0	0	0	1	0	0	0	0	e'tiroz
objectionable	0	0	0	0	0	1	0	0	0	0	e'tirozli
objective	0	1	0	0	0	0	1	0	0	1	ob'ektiv
obligation	0	0	0	0	0	0	0	0	0	0	majburiyat
obligatory	0	0	0	0	0	0	0	0	0	0	majburiy
oblige	0	0	0	0	0	1	0	0	0	1	majburlamoq
obliged	0	0	0	0	0	0	0	0	0	0	majbur
obliging	1	1	1	1	1	0	1	0	1	1	majburiyat beruvchi
obligor	0	0	0	1	0	1	0	0	0	0	qarzdor
oblique	0	0	0	0	0	0	0	0	0	0	qiyshiq
obliterate	1	0	0	1	0	1	0	1	0	0	yo'q qilish
obliterated	1	0	0	1	0	1	0	0	0	0	yo'q qilingan
obliteration	0	0	0	1	0	1	0	1	0	0	yo'q qilish
oblivion	1	0	0	1	0	1	0	0	0	0	unutish
oblivious	0	0	0	0	0	0	0	0	0	0	e'tiborsiz
oblong	0	0	0	0	0	0	0	0	0	0	cho'zinchoq
obnoxious	1	0	1	0	0	1	0	1	0	0	jirkanch
oboe	0	0	0	0	0	0	0	0	0	0	goboy
obscene	0	0	1	0	0	1	0	0	0	0	odobsiz
obscenity	1	0	1	0	0	1	0	0	0	0	odobsizlik
obscure	0	0	0	0	0	0	0	0	0	0	noaniq
obscured	0	0	0	0	0	0	0	0	0	0	xiralashgan
obscurity	0	0	0	0	0	1	0	0	0	0	noaniqlik
observance	0	0	0	0	0	0	0	0	0	0	rioya qilish
observant	0	0	0	0	0	0	1	0	0	0	kuzatuvchi
observation	0	0	0	0	0	0	0	0	0	0	kuzatuv
observatory	0	0	0	0	0	0	0	0	0	0	rasadxona
observe	0	0	0	0	0	0	0	0	0	0	kuzating
observer	0	0	0	0	0	0	0	0	0	0	kuzatuvchi
observing	0	0	0	0	0	0	0	0	0	0	kuzatish
obsession	0	0	0	0	0	0	0	0	0	0	ta'qib qilish
obsolescence	0	0	0	0	0	0	0	0	0	0	eskirish
obstacle	1	0	0	1	0	1	0	1	0	0	to'siq
obstetrician	0	0	0	0	0	0	0	0	0	1	akusher
obstetrics	0	0	0	0	0	0	0	0	0	0	akusherlik
obstinate	0	0	0	0	0	1	0	0	0	0	qaysar
obstruct	1	0	0	1	0	1	0	0	0	0	to'sqinlik qilmoq
obstruction	0	0	0	0	0	1	0	0	0	0	yo'lni to'sish
obstructive	1	0	0	0	0	1	0	0	0	0	obstruktiv
obtain	0	0	0	0	0	0	0	0	0	0	olish
obtainable	0	0	0	0	1	0	1	0	0	0	olish mumkin
obtuse	0	0	0	0	0	1	0	0	0	0	o'tkir
obverse	0	0	0	0	0	0	0	0	0	0	old tomoni
obvious	0	0	0	0	0	0	1	0	0	1	aniq
ocarina	0	0	0	0	0	0	0	0	0	0	okarina
occasion	0	0	0	0	0	0	0	0	0	0	fursat
occasional	0	0	0	0	0	0	0	0	1	0	vaqti-vaqti bilan
occasionally	0	0	0	0	0	0	0	0	0	0	vaqti-vaqti bilan
occlusion	0	0	0	0	0	0	0	0	0	0	tiqilishi
occult	0	0	1	1	0	1	0	0	0	0	okkultiv
occupancy	0	0	0	0	0	0	0	0	0	0	bandlik
occupant	0	0	0	0	0	0	1	0	0	1	yashovchi
occupation	0	0	0	0	0	0	1	0	0	0	kasb
occupied	0	0	0	0	0	0	0	0	0	0	ishg'ol qilingan
occupier	0	0	0	0	0	0	0	0	0	0	bosqinchi
occupy	0	0	0	0	0	0	1	0	0	0	egallash
occupying	0	0	0	0	0	0	0	0	0	0	egallab turgan
occur	0	0	0	0	0	0	0	0	0	0	yuzaga keladi
occurrence	0	0	0	0	0	0	0	0	0	0	yuzaga kelishi
ocean	0	0	0	0	0	0	0	0	0	0	okean
oceanic	0	0	0	0	0	0	0	0	0	0	okeanik
octagon	0	0	0	0	0	0	0	0	0	0	sakkizburchak
octave	0	0	0	0	0	0	0	0	0	0	oktava
octopus	0	0	1	0	0	0	0	0	0	0	sakkizoyoq
ocular	0	0	0	0	0	0	0	0	0	0	ko'z
oddity	0	0	1	0	0	1	0	1	1	0	g'alati
odds	0	0	0	0	0	0	0	0	0	0	imkoniyatlar
ode	0	0	0	0	0	0	0	0	0	0	ode
odious	1	0	1	1	0	1	0	0	0	0	jirkanch
odometer	0	0	0	0	0	0	0	0	0	0	odometr
odor	0	0	0	0	0	1	0	0	0	0	hid
oestrogen	0	0	0	0	0	0	0	0	0	0	estrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	ijod
offal	0	0	0	0	0	0	0	0	0	0	sakatat
offend	1	0	1	0	0	1	0	0	0	0	xafa qilish
offended	1	0	0	0	0	1	0	1	0	0	xafa bo'lgan
offender	1	0	1	1	0	1	0	1	0	0	jinoyatchi
offense	1	0	1	1	0	1	0	1	0	0	jinoyat
offensive	1	0	1	0	0	1	0	0	0	0	hujumkor
offer	0	0	0	0	0	0	1	0	0	0	taklif
offered	0	0	0	0	0	0	0	0	0	0	taklif qildi
offering	0	0	0	0	0	0	0	0	0	1	taklif
offhand	0	0	0	0	0	1	0	0	0	0	oldindan
office	0	0	0	0	0	0	0	0	0	0	idora
officer	0	0	0	0	0	0	1	0	0	1	ofitser
offices	0	0	0	0	0	0	0	0	0	0	idoralar
official	0	0	0	0	0	0	0	0	0	1	rasmiy
officiate	0	0	0	0	0	0	0	0	0	0	amaldor
offing	0	0	0	0	0	1	0	0	0	0	chiqish
offload	0	0	0	0	0	0	0	0	0	0	tushirish
offset	0	1	0	0	0	0	1	0	0	0	ofset
offshoot	0	0	0	0	0	0	1	0	0	0	novda
offside	0	0	0	0	0	0	0	0	0	0	ofsayd
oft	0	0	0	0	0	0	0	0	0	0	tez-tez
oftentimes	0	0	0	0	0	0	0	0	0	0	tez-tez
ogre	0	0	1	1	0	1	0	0	0	0	ogre
oil	0	0	0	0	0	0	0	0	0	0	moy
oils	0	0	0	0	0	0	0	0	0	0	yog'lar
ointment	0	0	0	0	0	0	0	0	0	0	malham
olfactory	0	1	0	0	0	1	0	0	0	0	hidlash
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarxiya
olive	0	0	0	0	0	0	0	0	0	0	zaytun
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	omlet
omen	0	1	0	1	0	1	0	0	0	0	alomat
ominous	0	1	0	1	0	1	0	0	0	0	dahshatli
omission	0	0	0	0	0	0	0	0	0	0	e'tiborsizlik
omit	0	0	0	0	0	1	0	0	0	0	o'tkazib yubormang
omitted	0	0	0	0	0	0	0	0	0	0	o'tkazib yuborilgan
omnibus	0	0	0	0	0	0	0	0	0	0	omnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	hamma narsaga qodirlik
omnipotent	0	0	0	0	0	0	0	0	0	0	hamma narsaga qodir
omnipresent	0	0	0	0	0	0	0	0	0	0	hamma joyda mavjud
omniscient	0	0	0	0	0	0	1	0	0	1	hamma narsani biluvchi
oncologist	0	0	0	0	0	0	0	0	0	0	onkolog
oneness	0	0	0	0	0	0	0	0	0	0	birlik
onerous	1	0	0	0	0	1	0	1	0	0	mashaqqatli
oneself	0	0	0	0	0	0	0	0	0	0	o'zi
ongoing	0	1	0	0	0	0	0	0	0	0	davom etayotgan
onion	0	0	0	0	0	0	0	0	0	0	piyoz
onset	0	1	0	0	0	0	0	0	0	0	boshlanishi
onslaught	0	0	0	0	0	0	0	0	0	0	hujum
ontology	0	0	0	0	0	0	0	0	0	0	ontologiya
onus	0	0	0	0	0	1	0	0	0	0	yuk
onward	0	0	0	0	0	0	0	0	0	0	oldinga
onyx	0	0	0	0	0	0	0	0	0	0	oniks
ooze	0	0	1	0	0	1	0	0	0	0	oqish
oozing	0	0	0	0	0	0	0	0	0	0	oqish
opacity	0	0	0	0	0	0	0	0	0	0	shaffoflik
opal	0	0	0	0	0	0	0	0	0	0	opal
opaque	0	0	0	0	0	1	0	0	0	0	shaffof emas
ope	0	0	0	0	0	0	0	0	0	0	ope
open	0	0	0	0	0	0	0	0	0	0	ochiq
opener	0	0	0	0	0	0	0	0	0	0	ochuvchi
opening	0	0	0	0	0	0	0	0	0	0	ochilish
openly	0	0	0	0	0	0	0	0	0	0	ochiqchasiga
openness	0	0	0	0	0	0	1	0	0	0	ochiqlik
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	operativ
operation	0	0	0	1	0	0	0	0	0	1	operatsiya
operations	0	0	0	0	0	0	0	0	0	0	operatsiyalar
operative	0	0	0	0	0	0	0	0	0	0	operativ
operator	0	0	0	0	0	0	0	0	0	0	operator
ophthalmic	0	0	0	0	0	0	0	0	0	0	oftalmik
ophthalmologist	0	0	0	0	0	0	0	0	0	0	oftalmolog
opiate	0	0	0	0	0	1	0	0	0	0	opiat
opinion	0	0	0	0	0	0	0	0	0	0	fikr
opinionated	1	0	0	0	0	1	0	0	0	0	fikrli
opium	1	0	1	1	0	1	0	1	0	0	afyun
opponent	1	1	1	1	0	1	0	0	0	0	raqib
opportune	0	0	0	0	1	0	1	0	0	0	qulay
opportunism	0	0	0	0	0	0	0	0	0	0	opportunizm
opportunity	0	1	0	0	0	0	1	0	0	0	imkoniyat
oppose	0	0	0	0	0	1	0	0	0	0	qarshi
opposed	1	0	0	1	0	1	0	0	0	0	qarshi chiqdi
opposing	0	0	0	0	0	0	0	0	0	0	qarshi
opposite	0	0	0	0	0	0	0	0	0	0	qarama-qarshi
opposites	0	0	0	0	0	0	0	0	0	0	qarama-qarshiliklar
opposition	1	0	0	0	0	1	0	0	0	0	qarama-qarshilik
oppress	1	0	1	1	0	1	0	1	0	0	zulm qilish
oppression	1	0	1	1	0	1	0	1	0	0	zulm
oppressive	1	0	1	1	0	1	0	1	0	0	zolim
oppressor	1	0	0	1	0	1	0	1	0	0	zolim
optic	0	0	0	0	0	0	0	0	0	0	optik
optical	0	0	0	0	0	0	0	0	0	0	optik
optics	0	0	0	0	0	0	0	0	0	0	optika
optimism	0	1	0	0	1	0	1	0	1	1	optimizm
optimist	0	0	0	0	0	0	1	0	0	1	optimist
option	0	0	0	0	0	0	1	0	0	0	variant
optional	0	0	0	0	0	0	1	0	0	0	ixtiyoriy
optionally	0	0	0	0	0	0	0	0	0	0	ixtiyoriy
options	0	0	0	0	0	0	0	0	0	0	variantlari
optometrist	0	0	0	0	0	0	0	0	0	0	optometrist
opulence	0	0	0	0	0	0	0	0	0	0	boylik
opulent	0	0	0	0	0	0	0	0	0	0	boy
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	oracle
oral	0	0	0	0	0	0	0	0	0	0	og'zaki
orange	0	0	0	0	0	0	0	0	0	0	apelsin
oration	0	0	0	0	0	0	1	0	0	0	nutq
orator	0	0	0	0	0	0	0	0	0	0	notiq
oratory	0	0	0	0	0	0	0	0	0	0	notiqlik
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	orbita
orbiting	0	0	0	0	0	0	0	0	0	0	orbitada
orbs	0	0	0	0	0	0	0	0	0	0	sharlar
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	bog'
orchestra	1	0	0	0	1	0	1	1	0	1	orkestr
ordained	0	0	0	0	0	0	1	0	0	1	tayinlangan
ordeal	1	0	0	0	0	1	0	0	1	0	sinov
order	0	0	0	0	0	0	0	0	0	0	buyurtma
orderly	0	0	0	0	0	0	1	0	0	0	tartibli
ordinance	0	0	0	0	0	0	0	0	0	1	farmon
ordinary	0	0	0	0	0	0	0	0	0	0	oddiy
ordination	0	1	0	0	1	0	1	0	0	1	tayinlash
ordnance	0	0	0	1	0	1	0	0	0	0	o'q-dorilar
ore	0	0	0	0	0	0	0	0	0	0	ruda
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	organ
organic	0	0	0	0	0	0	1	0	0	0	organik
organism	0	0	0	0	0	0	0	0	0	0	organizm
organist	0	0	0	0	0	0	0	0	0	0	organist
organization	0	1	0	0	1	0	1	0	1	1	tashkilot
organize	0	0	0	0	0	0	1	0	0	0	tashkil qilish
organized	0	0	0	0	0	0	1	0	0	0	tashkil etilgan
orgasm	0	1	0	0	1	0	1	0	0	0	orgazm
orgies	0	0	0	0	0	0	0	0	0	0	orgiyalar
orient	0	0	0	0	0	0	0	0	0	0	orient
oriental	0	0	0	0	0	0	0	0	0	0	sharqona
orientation	0	0	0	0	0	0	0	0	0	0	orientatsiya
orifice	0	0	0	0	0	0	0	0	0	0	teshik
origin	0	0	0	0	0	0	0	0	0	0	kelib chiqishi
originality	0	0	0	0	0	0	1	0	1	0	originallik
originate	0	0	0	0	0	0	0	0	0	0	kelib chiqishi
origination	0	0	0	0	0	0	0	0	0	0	kelib chiqishi
originator	0	0	0	0	0	0	0	0	0	0	yaratuvchisi
ornament	0	0	0	0	0	0	0	0	0	0	bezak
ornamental	0	0	0	0	0	0	0	0	0	0	bezakli
ornamentation	0	0	0	0	0	0	0	0	0	0	bezak
ornamented	0	0	0	0	0	0	1	0	0	0	bezatilgan
ornate	0	0	0	0	0	0	1	0	0	0	bezakli
orphan	0	0	0	1	0	1	0	1	0	0	etim
orthodox	0	0	0	0	0	0	0	0	0	0	pravoslav
orthodoxy	0	0	0	0	0	0	0	0	0	1	pravoslavlik
orthogonal	0	0	0	0	0	0	0	0	0	0	ortogonal
oscillate	0	0	0	0	0	0	0	0	0	0	tebranish
oscillating	0	0	0	0	0	0	0	0	0	0	tebranuvchi
oscillation	0	0	0	0	0	0	0	0	0	0	tebranish
oscillatory	0	0	0	0	0	0	0	0	0	0	tebranish
ostensible	0	0	0	0	0	0	0	0	0	0	ko'rinadigan
ostensibly	0	0	0	0	0	1	0	0	0	0	go'yoki
ostrich	0	0	0	0	0	0	0	0	0	0	tuyaqush
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	usmonli
ounce	0	0	0	0	0	0	0	0	0	0	untsiya
oust	1	0	0	0	0	1	0	1	0	0	quvib chiqarish
outbreak	0	0	0	0	0	0	0	0	0	0	avj olish
outburst	1	0	0	1	1	1	1	1	1	0	portlash
outcast	0	0	1	1	0	1	0	1	0	0	chetlangan
outcome	0	0	0	0	0	0	1	0	0	0	natija
outcry	1	0	0	1	0	1	0	0	1	0	hayqiriq
outdo	0	1	0	0	0	0	1	0	0	0	tashqariga chiqish
outdoor	0	0	0	0	0	0	0	0	0	0	ochiq havoda
outfit	0	0	0	0	0	0	0	0	0	0	kiyim
outgrow	0	0	0	0	0	0	0	0	0	0	oshib ketish
outgrowth	0	0	0	0	0	0	0	0	0	0	o'sish
outhouse	0	0	1	0	0	1	0	0	0	0	tashqarida
outing	0	0	0	0	0	0	0	0	0	0	sayohat
outlandish	0	0	0	0	0	1	0	0	0	0	g'alati
outlast	0	0	0	0	0	0	0	0	0	0	uzoqroq
outlaw	0	0	0	0	0	1	0	0	0	0	qonundan tashqari
outlet	0	0	0	0	0	0	0	0	0	0	chiqish
outline	0	0	0	0	0	0	0	0	0	0	kontur
outlines	0	0	0	0	0	0	0	0	0	0	konturlar
outlook	0	0	0	0	0	0	0	0	0	0	dunyoqarash
outlying	0	0	0	0	0	0	0	0	0	0	tashqarida
outnumber	0	0	0	0	0	0	0	0	0	0	ko'p
outpost	0	0	0	1	0	0	0	0	0	0	forpost
