English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Somali Word
meal	0	0	0	0	0	0	0	0	0	0	cunto
meander	0	0	0	0	0	0	0	0	0	0	dhexdhexaadin
meandering	0	0	0	0	0	1	0	0	0	0	macangagnimo
meaning	0	0	0	0	0	0	0	0	0	0	macnaha
meaningless	0	0	0	0	0	1	0	1	0	0	macno la'aan
means	0	0	0	0	0	0	0	0	0	0	macneheedu waa
meantime	0	0	0	0	0	0	0	0	0	0	inta lagu guda jiro
measles	0	0	1	1	0	1	0	1	0	0	jadeeco
measurable	0	0	0	0	0	0	0	0	0	0	la qiyaasi karo
measure	0	0	0	0	0	0	0	0	0	1	cabbir
measured	0	0	0	0	0	0	1	0	0	1	cabbiray
measurement	0	0	0	0	0	0	0	0	0	0	cabbirid
measuring	0	0	0	0	0	0	0	0	0	0	cabbiridda
meat	0	0	0	0	0	0	0	0	0	0	hilib
mechanic	0	0	0	0	0	0	0	0	0	0	makaanik
mechanical	0	0	0	0	0	0	0	0	0	0	makaanik
mechanism	0	0	0	0	0	0	0	0	0	0	farsamaynta
medal	0	1	0	0	1	0	1	0	1	1	bilad
medallion	0	0	0	0	0	0	0	0	0	0	bilado
medallist	0	0	0	0	0	0	0	0	0	0	billad qaatay
meddle	1	0	0	0	0	1	0	0	0	0	faragelin
meddling	0	0	0	0	0	0	0	0	0	0	faragelin
media	0	0	0	0	0	0	0	0	0	0	warbaahinta
medial	0	0	0	0	0	0	0	0	0	0	dhexdhexaad ah
median	0	0	0	0	0	0	0	0	0	0	dhexdhexaadin
mediate	0	1	0	0	0	0	1	0	0	1	dhexdhexaadin
mediation	0	0	0	0	0	0	1	0	0	0	dhexdhexaadin
mediator	0	1	0	0	0	0	1	0	0	1	dhexdhexaadiye
medical	0	1	0	1	0	0	1	0	0	1	caafimaad
medicinal	0	0	0	0	0	0	0	0	0	0	daawo
medicine	0	0	0	0	0	0	0	0	0	0	daawo
medieval	0	0	0	0	0	0	0	0	0	0	dhexe
mediocre	0	0	0	0	0	1	0	0	0	0	dhexdhexaad ah
mediocrity	0	0	0	0	0	1	0	0	0	0	dhexdhexaadnimo
meditate	0	1	0	0	1	0	1	0	0	1	ka fiirso
meditation	0	0	0	0	0	0	0	0	0	0	fekerid
meditative	0	0	0	0	0	0	0	0	0	0	meditative
mediterranean	0	0	0	0	0	0	1	0	0	0	Mediterranean-ka
medium	0	0	0	0	0	0	0	0	0	0	dhexdhexaad ah
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	qabow
meet	0	0	0	0	0	0	0	0	0	0	kulmi
meeting	0	0	0	0	0	0	0	0	0	0	kulanka
melancholic	0	0	0	0	0	1	0	1	0	0	melancholic
melancholy	0	0	0	0	0	1	0	1	0	0	melancholy
melee	0	0	0	1	0	1	0	0	0	0	melee
melodious	0	0	0	0	0	0	0	0	0	0	macaan
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatic
melody	0	0	0	0	0	0	0	0	0	0	laxan
melt	0	0	0	0	0	0	0	0	0	0	dhalaali
meltdown	0	0	0	0	0	1	0	1	0	0	dhalaalid
melting	0	0	0	0	0	0	0	0	0	0	dhalaalid
member	0	0	0	0	0	0	0	0	0	0	xubin
membrane	0	0	0	0	0	0	0	0	0	0	xuubabka
memento	0	0	0	0	0	0	1	0	0	0	xusuus
memo	0	0	0	0	0	0	0	0	0	0	xusuus
memoir	0	0	0	0	0	0	0	0	0	0	xusuus qor
memorabilia	0	0	0	0	0	0	0	0	0	0	xusuus
memorable	0	0	0	0	1	0	1	0	1	1	xusuus leh
memorandum	0	0	0	0	0	0	0	0	0	0	qoraal
memorial	0	0	0	0	0	0	0	0	0	0	xusuus
memorials	0	0	0	0	0	0	0	1	0	0	xusuus
memorize	0	0	0	0	0	0	0	0	0	0	xafido
memory	0	0	0	0	0	0	0	0	0	0	xusuusta
menace	1	0	0	1	0	1	0	0	0	0	khatar
menacing	1	0	0	1	0	1	0	0	0	0	khatar gelin
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	hagaajin
mending	0	0	0	0	0	0	1	0	0	0	hagaajin
menial	0	0	0	0	0	1	0	0	0	0	hoose
meniscus	0	0	0	0	0	0	0	0	0	0	meniscus
menses	0	0	0	0	0	0	1	0	0	0	caadada
menstrual	0	0	0	0	0	0	0	0	0	0	caadada
mental	0	0	0	0	0	0	0	0	0	0	maskaxiyan
mention	0	0	0	0	0	0	0	0	0	0	xuso
mentor	0	0	0	0	0	0	1	0	0	1	lataliye
menu	0	0	0	0	0	0	0	0	0	0	menu
meow	0	0	0	0	0	0	0	0	0	0	meew
mercantile	0	0	0	0	0	0	0	0	0	0	baayacmushtar
mercenary	0	0	0	1	0	1	0	0	0	0	calooshood u shaqeystayaal
merchandise	0	0	0	0	0	0	0	0	0	0	badeeco
merchant	0	0	0	0	0	0	0	0	0	1	baayacmushtar
merciful	0	0	0	0	0	0	1	0	0	0	naxariista leh
merciless	0	0	0	1	0	1	0	0	0	0	aan naxariis lahayn
mercurial	0	0	0	0	0	0	0	0	0	0	meerkuri
mercy	0	0	0	0	0	0	1	0	0	0	naxariista
mere	0	0	0	0	0	0	0	0	0	0	kaliya
merge	0	1	0	0	0	0	1	0	0	0	isku biirid
meridian	0	0	0	0	0	0	0	0	0	0	meeriyaan
meridional	0	0	0	0	0	0	0	0	0	0	dhexdhexaadin
merit	0	0	0	0	0	0	1	0	0	1	mudnaan
meritorious	0	0	0	0	1	0	1	0	0	1	mudnaan leh
mermaid	0	0	0	0	0	0	0	0	0	0	meherad
merriment	0	0	0	0	1	0	1	0	1	0	farxad
merry	0	0	0	0	1	0	1	0	0	0	faraxsan
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mesh
meshes	0	0	0	0	0	0	0	0	0	0	meshes
mesmerized	0	0	0	0	0	0	0	0	0	0	kharabay
mess	0	0	1	0	0	1	0	0	0	0	qasan
message	0	0	0	0	0	0	0	0	0	0	fariinta
messenger	0	0	0	0	0	0	0	0	0	1	rasuulka
messy	0	0	1	0	0	1	0	0	0	0	qasan
metabolism	0	0	0	0	0	0	0	0	0	0	dheef-shiid kiimikaad
metal	0	0	0	0	0	0	0	0	0	0	biraha
metallurgy	0	0	0	0	0	0	0	0	0	0	biraha
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorphosis
metaphor	0	0	0	0	0	0	0	0	0	0	tusaale ahaan
metaphorical	0	0	0	0	0	0	0	0	0	0	sarbeeb ahaan
metaphysical	0	0	0	0	0	0	0	0	0	0	metaphysical
metaphysics	0	0	0	0	0	0	0	0	0	0	metaphysics
metastasis	0	0	0	0	0	1	0	0	0	0	metastasis
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	saadaasha hawada
meteorite	0	0	0	0	0	0	0	0	0	0	meteorite
meteorological	0	0	0	0	0	0	0	0	0	0	saadaasha hawada
meteorology	0	0	0	0	0	0	0	0	0	0	saadaasha hawada
meter	0	0	0	0	0	0	0	0	0	0	mitir
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	habka
methodical	0	0	0	0	0	0	0	0	0	0	habaysan
meticulous	0	0	0	0	0	0	0	0	0	0	taxadar leh
metric	0	0	0	0	0	0	0	0	0	0	cabbir
metrical	0	0	0	0	0	0	0	0	0	0	metrical
metrology	0	0	0	0	0	0	0	0	0	0	metrology
metropolis	0	0	0	0	0	0	0	0	0	0	magaalo-madaxda
metropolitan	0	0	0	0	0	0	1	0	0	0	magaalo weyn
mettle	0	0	0	0	0	0	1	0	0	0	xamaasad
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	miica
mick	0	0	0	0	0	0	0	0	0	0	maroojin
microbe	0	0	0	0	0	0	0	0	0	0	microbe
microbiology	0	0	0	0	0	0	0	0	0	0	microbiology
microcosm	0	0	0	0	0	0	0	0	0	0	microcosm
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	mikromitir
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	makarafoon
microscope	0	0	0	0	0	0	0	0	0	1	mikroskoob
microscopic	0	0	0	0	0	0	0	0	0	0	microscopic
microscopically	0	0	0	0	0	0	0	0	0	0	muuqaal ahaan
microscopy	0	0	0	0	0	0	1	0	0	0	microscopy
mid	0	0	0	0	0	0	0	0	0	0	dhexda
midday	0	0	0	0	0	0	0	0	0	0	duhurkii
middle	0	0	0	0	0	0	0	0	0	0	dhexe
middleman	0	0	0	0	0	0	0	0	0	0	dhexdhexaadiye
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	saqda dhexe
midst	0	0	0	0	0	0	0	0	0	0	dhexda
midsummer	0	0	0	0	0	0	0	0	0	0	bartamaha xagaaga
midway	0	0	0	0	0	0	0	0	0	0	bartamaha
midwife	0	1	0	0	1	1	1	0	0	1	umuliso
midwifery	0	0	0	0	0	0	1	0	0	0	umuliso
mien	0	0	0	0	0	0	0	0	0	0	miin
mighty	1	0	0	1	1	0	1	0	0	1	xoog badan
migrate	0	0	0	0	0	0	0	0	0	0	tahriib
migration	0	0	0	0	0	0	0	0	0	0	tahriib
migratory	0	0	0	0	0	0	0	0	0	0	tahriibe
mike	0	0	0	0	0	0	0	0	0	0	Mike
mildew	0	0	1	0	0	1	0	0	0	0	caariyaysi
mile	0	0	0	0	0	0	0	0	0	0	mayl
mileage	0	0	0	0	0	0	0	0	0	0	masaafada
milestone	0	0	0	0	0	0	0	0	0	0	guul
militant	0	0	0	0	0	0	0	0	0	0	mintid ah
military	0	0	0	1	0	0	0	0	0	0	ciidan
militia	1	0	0	1	0	1	0	1	0	0	maleeshiyo
milk	0	0	0	0	0	0	0	0	0	0	caano
milky	0	0	0	0	0	0	0	0	0	0	caano leh
mill	0	1	0	0	0	0	0	0	0	0	warshad
millennium	0	0	0	0	0	0	0	0	0	0	kun sano
milligram	0	0	0	0	0	0	0	0	0	0	milligram
millimeter	0	0	0	0	0	0	0	0	0	0	millimitir
million	0	0	0	0	0	0	0	0	0	0	milyan
millionaire	0	0	0	0	0	0	0	0	0	0	milyaneer
mime	0	0	0	0	0	0	1	0	0	0	mime
mimic	0	0	0	0	0	0	0	0	0	0	ku dayasho
mimicking	0	0	0	0	0	0	0	0	0	0	ku dayasho
mimicry	0	0	0	0	0	1	0	0	1	0	shaydaan
mind	0	0	0	0	0	0	0	0	0	0	maskaxda
minded	0	0	0	0	0	0	0	0	0	0	maskaxda ku haysa
mindful	0	0	0	0	0	0	1	0	0	0	digtoonow
mindfulness	0	0	0	0	0	0	1	0	0	0	digtoonaan
mine	0	0	0	0	0	0	0	0	0	0	anigaa iska leh
miner	0	0	0	0	0	0	0	0	0	0	macdanta
mineral	0	0	0	0	0	0	0	0	0	0	macdanta
mineralogy	0	0	0	0	0	0	0	0	0	0	macdanta
mingle	0	0	0	0	0	0	0	0	0	0	isku qas
mingled	0	0	0	0	0	0	0	0	0	0	isku qasan
miniature	0	0	0	0	0	0	0	0	0	0	yar
minibus	0	0	0	0	0	0	0	0	0	0	bas yar
minim	0	0	0	0	0	0	0	0	0	0	ugu yar
minimize	0	0	0	0	0	1	0	0	0	0	yaree
minimum	0	0	0	0	0	1	0	0	0	0	ugu yaraan
minister	0	0	0	0	0	0	0	0	0	0	wasiir
ministerial	0	0	0	0	0	0	0	0	0	0	wasiirnimo
ministry	0	0	0	0	1	0	1	0	0	1	wasaaradda
minivan	0	0	0	0	0	0	0	0	0	0	minivan
minnow	0	0	0	0	0	0	0	0	0	0	minnow
minor	0	0	0	0	0	0	0	0	0	0	yar
minority	0	0	0	0	0	1	0	0	0	0	tiro yar
minstrel	0	0	0	0	0	0	0	0	0	0	minstrel
mint	0	0	0	0	0	0	0	0	0	0	reexaanta
minuscule	0	0	0	0	0	0	0	0	0	0	yar
minute	0	0	0	0	0	0	0	0	0	0	daqiiqo
minutiae	0	0	0	0	0	0	0	0	0	0	daqiiqado
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	mucjiso
miraculous	0	0	0	0	1	0	1	0	1	0	mucjiso
mirage	0	0	0	0	0	0	0	0	0	0	miraag
mire	0	0	1	0	0	1	0	0	0	0	dhoobo
mirror	0	0	0	0	0	0	0	0	0	0	muraayad
mirth	0	0	0	0	1	0	1	0	0	0	rayrayn
misappropriation	0	0	0	0	0	0	0	0	0	0	lunsasho
misbehavior	1	0	1	0	0	1	0	0	1	0	dhaqan xumo
miscarriage	0	0	0	1	0	1	0	1	0	0	dhicin
miscellaneous	0	0	0	0	0	0	0	0	0	0	kala duwan
miscellany	0	0	0	0	0	0	0	0	0	0	kala duwan
mischief	0	0	0	0	0	1	0	0	0	0	xumaan
mischievous	0	0	0	0	0	1	0	0	0	0	xumaan
misconception	1	0	1	1	0	1	0	0	0	0	fikrad khaldan
misconduct	0	0	1	0	0	1	0	0	0	0	dhaqanxumo
misdemeanor	0	0	0	0	0	0	0	0	0	0	xumaan
miserable	1	0	1	0	0	1	0	1	0	0	murugaysan
miserably	0	0	0	0	0	1	0	1	0	0	si xun
misery	1	0	1	1	0	1	0	1	0	0	darxumo
misfortune	0	0	0	1	0	1	0	1	0	0	nasiib darro
misguided	0	0	1	0	0	1	0	0	0	0	la marin habaabiyay
mishap	0	0	1	1	0	1	0	1	1	0	xumaan
misinformed	0	0	0	0	0	0	0	0	0	0	si khaldan loo sheegay
misinterpretation	0	0	0	0	0	1	0	0	0	0	fasiraad qaldan
mislead	1	0	0	1	0	1	0	0	0	1	marin habaabin
misleading	1	0	1	0	0	1	0	0	0	0	marin habaabin
mismanagement	0	0	0	0	0	1	0	0	0	0	maamul xumo
mismatch	0	0	0	0	0	1	0	0	0	0	ismaandhaaf
mismatched	0	0	0	0	0	0	0	0	0	0	ismaandhaafin
misnomer	0	0	0	0	0	1	0	0	0	0	hadal khaldan
misplace	1	0	1	0	0	1	0	0	0	0	meel qaldan
misplaced	0	0	0	0	0	1	0	0	0	0	meel qaldan
misrepresent	0	0	0	0	0	1	0	0	0	0	been abuur
misrepresentation	0	0	0	0	0	1	0	1	0	0	been abuurasho
misrepresented	1	0	0	0	0	1	0	0	0	0	si khaldan loo sheegay
miss	0	0	0	0	0	0	0	0	0	0	seeg
missile	0	0	0	1	0	0	0	0	0	0	gantaal
missing	0	0	0	1	0	1	0	1	0	0	maqan
mission	0	0	0	0	0	0	0	0	0	0	hadaf
missionary	0	0	0	0	0	0	1	0	0	0	adeegayaal
misstatement	1	0	1	0	0	1	0	0	0	0	hadal khaldan
mist	0	0	0	0	0	0	0	0	0	0	ceeryaamo
mistake	0	0	0	0	0	1	0	1	0	0	qalad
mistaken	0	0	0	1	0	1	0	0	0	0	qalday
mister	0	0	0	0	0	0	0	0	0	0	mudane
mistress	1	0	1	0	0	1	0	0	0	0	marwada
mistrust	0	0	1	1	0	1	0	0	0	0	kalsooni darro
misty	0	0	0	0	0	0	0	0	0	0	ceeryaamo
misunderstand	0	0	0	0	0	1	0	0	0	0	isfaham la'aan
misunderstanding	1	0	0	0	0	1	0	1	0	0	ismaandhaaf
misuse	0	0	0	0	0	1	0	0	0	0	si xun u isticmaal
mite	0	0	1	0	0	1	0	0	0	0	caarada
miter	0	0	0	0	0	0	0	0	0	0	masar
mitigation	0	0	0	0	0	0	0	0	0	0	yaraynta
mix	0	0	0	0	0	0	0	0	0	0	isku dar
mixed	0	0	0	0	0	0	0	0	0	0	isku qasan
mixture	0	0	0	0	0	0	0	0	0	0	isku dar ah
moan	0	0	0	1	0	0	0	1	0	0	cabaad
moat	0	0	0	0	0	0	0	0	0	1	mooto
mob	1	0	0	1	0	1	0	0	0	0	mooryaan
mobile	0	1	0	0	0	0	0	0	0	0	mobilada
mobility	0	0	0	0	0	0	0	0	0	0	dhaqdhaqaaqa
mobilization	0	0	0	0	0	0	0	0	0	0	abaabulid
mobilize	0	0	0	0	0	0	0	0	0	0	abaabulid
mockery	0	0	1	0	0	1	0	0	0	0	jeesjees
mocking	1	0	1	0	0	1	0	1	0	0	jeesjees
modal	0	0	0	0	0	0	0	0	0	0	modal
modality	0	0	0	0	0	0	0	0	0	0	habdhaqanka
mode	0	0	0	0	0	0	0	0	0	0	hab
model	0	0	0	0	0	0	1	0	0	0	model
modeler	0	0	0	0	0	0	0	0	0	0	moodeeye
moderate	0	0	0	0	0	0	1	0	0	0	dhexdhexaad ah
moderately	0	0	0	0	0	0	0	0	0	0	dhexdhexaad ah
moderating	0	0	0	0	0	0	0	0	0	0	dhexdhexaadin
moderation	0	0	0	0	0	0	0	0	0	0	dhexdhexaadnimo
moderator	0	0	0	0	0	0	1	0	0	1	dhexdhexaadiye
modern	0	0	0	0	0	0	0	0	0	0	casri ah
modernism	0	0	0	0	0	0	0	0	0	0	casriyaynta
modest	0	0	0	0	0	0	1	0	0	1	suubban
modesty	0	0	0	0	0	0	1	0	0	0	xishood
modicum	0	0	0	0	0	0	0	0	0	0	modicum
modifiable	0	0	0	0	0	0	0	0	0	0	wax laga beddeli karo
modification	0	0	0	0	0	0	0	0	0	0	wax ka beddel
modified	0	0	0	0	0	0	0	0	0	0	wax laga beddelay
modify	0	0	0	0	0	0	0	0	1	0	wax ka beddel
modulate	0	0	0	0	0	0	0	0	0	0	habayn
modulation	0	0	0	0	0	0	0	0	0	0	habaynta
module	0	0	0	0	0	0	0	0	0	0	module
modulus	0	0	0	0	0	0	0	0	0	0	modules
mogul	0	0	0	0	0	0	0	0	0	0	mogul
moiety	0	0	0	0	0	0	0	0	0	0	qayb
moist	0	0	0	0	0	0	0	0	0	0	qoyan
moisture	0	0	0	0	0	0	0	0	0	0	qoyaanka
molar	0	0	0	0	0	0	0	0	0	0	molar
molasses	0	0	0	0	0	0	0	0	0	0	molasses
mold	0	0	0	0	0	0	0	0	0	0	caaryada
molded	0	0	0	0	0	0	0	0	0	0	qaabaysan
molding	0	0	0	0	0	0	0	0	0	0	qaabaynta
moldy	0	0	0	0	0	0	0	0	0	0	caaraysan
molecular	0	0	0	0	0	0	0	0	0	0	molecular
molecule	0	0	0	0	0	0	0	0	0	0	molecule
molestation	1	0	1	1	0	1	0	1	0	0	faraxumayn
molten	0	0	0	0	0	0	0	0	0	0	dhalaalid
moment	0	0	0	0	0	0	0	0	0	0	daqiiqad
momentary	0	0	0	0	0	0	0	0	0	0	daqiiqad yar
momentous	0	0	0	0	0	0	0	0	0	0	muhim ah
momentum	0	1	0	0	0	0	1	0	0	0	dardar
monad	0	0	0	0	0	0	0	0	0	0	monad
monarch	0	0	0	0	0	0	0	0	0	0	boqortooyo
monarchy	0	0	0	0	0	0	0	0	0	0	boqortooyo
monastery	0	0	0	0	0	0	0	0	0	0	keniisad
monastic	0	0	0	0	0	0	0	0	0	0	monastic
monetary	0	1	0	0	0	0	1	0	0	0	lacag
money	1	1	0	0	1	0	1	0	1	1	lacag
monk	0	0	0	0	0	0	1	0	0	1	rabbaani
monkey	0	0	0	0	0	0	0	0	0	0	daanyeer
monochrome	0	0	1	0	0	1	0	0	0	0	monochrome
monogamy	0	0	0	0	0	0	0	0	0	1	guur guur
monogram	0	0	0	0	0	0	0	0	0	0	monogram
monograph	0	0	0	0	0	0	0	0	0	0	monograph
monolayer	0	0	0	0	0	0	0	0	0	0	monolayer
monologue	0	0	0	0	0	0	0	0	0	0	hal-ku-dheg
monopolist	0	0	0	0	0	1	0	0	0	0	monopoliste
monopoly	0	0	0	0	0	0	0	0	0	0	monoboli
monotony	0	0	0	0	0	0	0	0	0	0	monotony
monsoon	0	0	0	0	0	1	0	1	0	0	monsoon
monster	0	0	0	1	0	1	0	0	0	0	bahalnimo
monstrosity	1	0	1	1	0	1	0	0	1	0	bahalnimo
monte	0	0	0	0	0	0	0	0	0	0	Monte
month	0	0	0	0	0	0	0	0	0	0	bil
monthly	0	0	0	0	0	0	0	0	0	0	bishiiba
monument	0	0	0	0	0	0	1	0	0	0	taallo
monumental	0	0	0	0	0	0	0	0	0	0	taallo
moo	0	0	0	0	0	0	0	0	0	0	moo
moods	0	0	0	0	0	0	0	0	0	0	niyadda
moody	1	0	0	0	0	1	0	1	0	0	niyad
moon	0	0	0	0	0	0	0	0	0	0	dayax
moonlight	0	0	0	0	0	0	0	0	0	0	dayaxa
moored	0	0	0	0	0	0	0	0	0	0	mooryaan
mooring	0	0	0	0	0	0	0	0	0	0	mooryaan
moorings	0	0	0	0	0	0	0	0	0	1	mooryaan
moorland	0	0	0	0	0	0	0	0	0	0	moorland
moose	0	0	0	0	0	0	0	0	0	0	moos
moot	0	0	0	0	0	1	0	0	0	0	mooryaan
mooted	0	0	0	0	0	0	0	0	0	0	calaacalaha
mop	0	0	0	0	0	0	0	0	0	0	xaaqid
moral	1	0	0	0	0	0	1	0	0	1	akhlaaqda
morality	0	0	0	0	0	0	1	0	0	1	anshaxa
morals	1	1	1	0	1	0	1	0	1	1	anshaxa
morass	0	0	0	0	0	0	0	0	0	0	mooryaan
moratorium	0	0	0	0	0	0	0	0	0	0	hakinta
morbid	0	0	0	0	0	1	0	1	0	0	cudurro
morbidity	1	0	1	1	0	1	0	1	0	0	jirrada
morgue	0	0	1	1	0	1	0	1	0	0	qolka meydka
moribund	0	0	0	0	0	1	0	1	0	0	moribund
morn	0	1	0	0	0	0	0	0	0	0	subax
morning	0	0	0	0	0	0	0	0	0	0	subax
moron	0	0	0	0	0	1	0	0	0	0	doqon
moronic	0	0	0	0	0	1	0	0	0	0	mooryaan
morphine	0	0	0	0	0	0	0	0	0	0	morphine
morphism	0	0	0	0	0	0	0	0	0	0	qaabdhismeed
morphology	0	0	0	0	0	0	0	0	0	0	morphology
morrow	0	1	0	0	0	0	0	0	0	0	berrito
morsel	0	0	0	0	0	1	0	0	0	0	xoogaa yar
mortal	0	0	0	0	0	1	0	0	0	0	dhimanaya
mortality	1	0	0	1	0	1	0	1	0	0	dhimashada
mortar	0	0	0	0	0	0	1	0	0	0	hoobiye
mortgage	0	0	0	1	0	0	0	0	0	0	dayn
mortgagee	0	0	0	0	0	0	0	0	0	1	mortgage
mortgagor	0	0	0	1	0	0	0	0	0	0	mortgagor
mortification	0	1	1	1	0	1	0	1	0	0	dilid
mortuary	0	0	0	1	0	1	0	1	0	0	qolka maydka
mosaic	0	0	0	0	0	0	0	0	0	0	mosaic
mosquito	1	0	1	0	0	1	0	0	0	0	kaneecada
moss	0	0	0	0	0	0	0	0	0	0	cawska
mossy	0	0	0	0	0	0	0	0	0	0	maroorsan
mote	0	0	0	0	0	0	0	0	0	0	jeexid
moth	0	0	0	0	0	0	0	0	0	0	aboor
mother	0	1	0	0	1	1	1	1	0	1	hooyo
motherhood	0	0	0	0	1	0	1	0	0	1	hooyonimo
motion	0	1	0	0	0	0	0	0	0	0	dhaqdhaqaaq
motionless	0	0	0	0	0	0	0	0	0	0	dhaqdhaqaaq la'aan
motive	0	0	0	0	0	0	1	0	0	0	ujeedo
motley	0	0	0	0	0	0	0	0	0	0	motley
motor	0	0	0	0	0	0	0	0	0	0	matoor
motorbike	0	0	0	0	0	0	0	0	0	0	mooto
motorcycle	0	0	0	0	0	0	0	0	0	0	mooto
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	mottled
motto	0	0	0	0	0	0	0	0	0	0	halku dhig
mould	0	0	0	0	0	0	0	0	0	0	caaryada
mound	0	0	0	0	0	0	0	0	0	0	tuulmo
mount	0	0	0	0	0	0	0	0	0	0	buurta
mountain	0	1	0	0	0	0	0	0	0	0	buur
mountaineer	0	0	0	0	0	0	0	0	0	0	buur fuule
mountainous	0	0	0	0	0	0	0	0	0	0	buuraley ah
mourn	0	0	0	0	0	1	0	1	0	0	baroordiiq
mournful	1	0	0	1	0	1	0	1	0	0	murugaysan
mourning	0	0	0	0	0	1	0	1	0	0	murugo
mouse	0	0	0	0	0	0	0	0	0	0	jiirka
moustache	0	0	0	0	0	0	0	0	0	0	shaarubaha
mouth	0	0	0	0	0	0	0	0	1	0	afka
mouthful	0	0	1	0	0	0	0	0	0	0	af leh
mouthpiece	0	0	0	0	0	0	0	0	0	0	af-xidheen
movable	0	0	0	0	0	0	1	0	0	0	dhaqaaqi karo
move	0	0	0	0	0	0	0	0	0	0	dhaqaaqid
movement	0	0	0	0	0	0	0	0	0	0	dhaqdhaqaaqa
mover	0	0	0	0	0	0	1	0	0	0	guure
movie	0	0	0	0	0	0	0	0	0	0	filim
moving	0	0	0	0	0	0	0	0	0	0	dhaqaaqid
mow	0	0	0	0	0	0	0	0	0	0	jar
muck	0	0	1	0	0	1	0	0	0	0	dhuuqid
mucous	0	0	1	0	0	0	0	0	0	0	xuub
mucus	0	0	1	0	0	0	0	0	0	0	xab
mud	0	0	0	0	0	1	0	0	0	0	dhoobo
muddle	0	0	0	0	0	1	0	0	0	0	dhoobo
muddled	0	0	0	0	0	1	0	0	0	0	dhooban
muddy	0	0	1	0	0	1	0	0	0	0	dhiiqo leh
muff	1	0	1	0	0	1	0	0	0	0	muff
muffled	0	0	0	0	0	0	0	0	0	0	aamusan
muffler	0	0	0	0	0	0	0	0	0	0	muffler
mug	1	0	0	1	0	1	1	1	0	0	koob
mule	1	0	0	0	0	1	0	0	0	1	baqal
multilateral	0	0	0	0	0	0	0	0	0	0	dhinacyo badan
multiple	0	0	0	0	0	0	0	0	0	0	badan
multiplex	0	0	0	0	0	0	0	0	0	0	multiplex
multiplication	0	0	0	0	0	0	0	0	0	0	isku dhufashada
multiplicity	0	0	0	0	0	0	0	0	0	0	badnayn
multiplied	0	0	0	0	0	0	0	0	0	0	batay
multiplier	0	0	0	0	0	0	0	0	0	0	badiyay
multiply	0	0	0	0	0	0	0	0	0	0	ku dhufo
multitude	0	0	0	0	0	0	0	0	0	0	dad badan
mum	0	0	0	1	0	1	0	0	0	0	hooyo
mumble	0	0	0	0	0	1	0	0	0	0	murmi
mummy	0	0	0	0	0	0	0	0	0	0	hooyo
mumps	0	0	0	0	0	1	0	0	0	0	qaamo-qashiir
munch	0	0	0	0	0	0	0	0	0	0	maanso
mundane	0	0	0	0	0	0	0	0	0	0	aan caadi ahayn
municipal	0	0	0	0	0	0	0	0	0	0	degmada
municipality	0	0	0	0	0	0	0	0	0	0	degmada
mural	0	0	0	0	0	0	0	0	0	0	muraayad
murder	1	0	1	1	0	1	0	1	1	0	dil
murderer	1	0	1	1	0	1	0	1	0	0	gacan ku dhiigle
murderous	1	0	1	1	0	1	0	1	1	0	dilaa ah
murky	0	0	1	0	0	1	0	1	0	0	mugdi badan
murmur	0	0	0	0	0	0	0	0	0	0	gunuunac
muscle	0	0	0	0	0	0	0	0	0	0	muruq
muscular	0	0	0	0	0	0	1	0	0	0	muruq
muse	0	0	0	0	0	0	0	0	0	0	muuse
muses	0	0	0	0	0	0	0	0	0	0	muusik
museum	0	0	0	0	0	0	0	0	0	0	madxaf
mush	0	0	0	0	0	0	0	0	0	0	mush
mushroom	0	0	0	0	0	0	0	0	0	0	likaha
music	0	0	0	0	1	0	1	1	0	0	muusik
musical	1	1	0	0	1	0	1	1	1	1	muusik
musician	0	0	0	0	0	0	0	0	0	0	muusikiiste
musing	0	0	0	0	0	0	0	0	0	0	maansada
musk	0	0	0	0	0	0	0	0	0	0	miski
musket	0	0	0	1	0	0	0	0	0	0	musket
muslin	0	0	0	0	0	0	0	0	0	0	muslin
muss	0	0	0	0	0	1	0	0	0	0	muuska
