English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Norwegian Word
increased	0	0	0	0	0	0	0	0	0	0	økt
incredulous	1	0	1	0	0	1	0	0	0	0	vantro
increment	0	0	0	0	0	0	0	0	0	0	øke
incrimination	0	0	0	1	0	1	0	1	0	0	inkriminering
incubation	0	0	0	0	0	0	0	0	0	0	inkubasjon
incubus	0	0	1	1	0	1	0	0	0	0	inkubus
incur	0	0	0	0	0	1	0	0	0	0	pådra seg
incurable	1	0	1	1	0	1	0	1	0	0	uhelbredelig
incursion	0	0	0	1	0	1	0	0	0	0	innfall
indebted	0	0	0	0	0	0	0	0	0	0	gjeld
indecency	1	0	1	0	0	0	0	0	0	0	uanstendighet
indecent	0	0	1	0	0	1	0	0	0	0	uanstendig
indecision	0	0	0	0	0	1	0	0	0	0	ubesluttsomhet
indecisive	0	0	0	0	0	1	0	0	0	0	ubesluttsom
indefensible	0	0	0	1	0	1	0	0	0	0	uforsvarlig
indelible	0	0	0	0	0	0	1	0	0	1	uutslettelig
indemnification	0	0	0	0	0	0	0	0	0	0	skadesløsholdelse
indemnify	0	0	0	0	0	1	0	0	0	0	skadesløs
indemnity	0	0	0	0	0	0	1	0	0	1	erstatning
indent	0	0	0	0	0	0	0	0	0	1	innrykk
indentation	0	0	0	0	0	0	0	0	0	0	innrykk
indenture	1	0	0	0	0	1	0	0	0	0	inndrag
independence	0	1	0	0	1	0	1	0	1	1	uavhengighet
independent	0	0	0	0	0	0	0	0	0	0	uavhengig
indescribable	0	0	0	0	0	0	0	0	0	0	ubeskrivelig
indestructible	0	0	0	0	0	0	1	0	0	1	uforgjengelig
indeterminate	0	0	0	0	0	1	0	0	0	0	ubestemt
index	0	0	0	0	0	0	0	0	0	0	indeks
indicating	0	0	0	0	0	0	0	0	0	0	indikerer
indication	0	0	0	0	0	0	0	0	0	0	indikasjon
indicative	0	0	0	0	0	0	0	0	0	0	veiledende
indicator	0	0	0	0	0	0	0	0	0	0	indikator
indice	0	0	0	0	0	0	0	0	0	0	indeks
indict	1	0	0	1	0	1	0	0	0	0	tiltale
indictment	0	0	0	1	0	1	0	0	0	0	tiltale
indifference	1	0	1	1	0	1	0	1	0	0	likegyldighet
indigenous	0	0	0	0	0	0	0	0	0	0	Urfolk
indigent	0	0	0	0	0	1	0	1	0	0	fattig
indigestion	0	0	0	0	0	0	0	0	0	0	fordøyelsesbesvær
indignant	1	0	0	0	0	1	0	0	0	0	indignert
indignation	1	0	1	0	0	1	0	0	0	0	indignasjon
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	indirekte
indispensable	0	0	0	0	0	0	0	0	0	0	uunnværlig
indistinct	0	0	0	0	0	1	0	0	0	0	utydelig
indistinguishable	0	0	0	0	0	0	0	0	0	0	umulig å skille
individuality	0	0	0	0	0	0	1	0	0	0	individualitet
indivisible	0	0	0	0	0	0	0	0	0	1	udelelig
indoctrination	1	0	0	1	0	1	0	0	0	0	indoktrinering
indolent	0	0	0	0	0	1	0	0	0	0	indolent
indomitable	0	0	0	1	0	0	1	0	0	0	ukuelig
indoor	0	0	0	0	0	0	0	0	0	0	innendørs
induce	0	0	0	0	0	0	0	0	0	0	indusere
induced	0	0	0	0	0	0	0	0	0	0	indusert
inducement	0	0	0	0	0	0	0	0	0	0	tilskyndelse
induction	0	0	0	0	0	0	0	0	0	0	induksjon
indulge	0	0	0	0	0	0	0	0	0	0	hengi
indulgence	0	0	0	0	0	0	0	0	0	0	overbærenhet
indulgent	0	0	0	0	0	0	0	0	0	0	overbærende
industrious	0	0	0	0	0	0	0	0	0	0	industriell
industry	0	0	0	0	0	0	0	0	0	0	industri
ineffable	0	0	0	0	0	0	1	0	0	0	ubeskrivelig
ineffective	0	0	0	0	0	1	0	0	0	0	ineffektiv
ineffectual	0	0	1	0	0	1	0	0	0	0	ineffektiv
inefficiency	0	0	1	0	0	1	0	1	0	0	ineffektivitet
inefficient	0	0	0	0	0	1	0	1	0	0	ineffektiv
inelastic	0	0	0	0	0	0	0	0	0	0	uelastisk
ineligible	0	0	0	0	0	0	0	0	0	0	ikke kvalifisert
inept	1	0	1	0	0	1	0	0	0	0	udugelig
ineptitude	0	0	1	1	0	1	0	1	0	0	udugelighet
inequality	1	0	0	1	0	1	0	1	0	0	ulikhet
inequitable	0	0	0	0	0	1	0	0	0	0	urettferdig
inert	0	0	0	0	0	1	0	0	0	0	inert
inertia	0	0	0	0	0	0	0	0	0	0	treghet
inevitable	0	0	0	0	0	0	0	0	0	0	uunngåelig
inexact	0	0	0	0	0	0	0	0	0	0	unøyaktig
inexcusable	1	0	1	0	0	1	0	1	0	0	utilgivelig
inexhaustible	0	0	0	0	0	0	0	0	0	0	uuttømmelig
inexpensive	0	0	0	0	0	0	1	0	0	0	rimelig
inexperience	0	0	0	0	0	1	0	0	0	0	uerfarenhet
inexperienced	0	0	0	0	0	1	0	0	0	0	uerfaren
inexplicable	0	0	0	0	0	1	0	0	1	0	uforklarlig
infallibility	0	0	0	0	0	0	0	0	0	1	ufeilbarlighet
infallible	0	0	0	0	0	0	1	0	0	0	ufeilbarlig
infamous	1	0	1	1	0	1	0	0	0	0	beryktet
infamy	0	0	0	0	0	1	0	1	0	0	infame
infancy	0	0	0	0	0	0	0	0	0	0	barndom
infant	0	1	0	1	1	0	1	0	1	0	spedbarn
infanticide	1	1	1	1	0	1	0	1	0	0	barnemord
infantile	1	0	1	0	0	1	0	0	0	0	infantil
infantry	0	0	0	0	0	0	0	0	0	0	infanteri
infarct	0	0	0	1	0	1	0	0	1	0	infarkt
infatuation	0	0	0	0	0	0	0	0	0	0	forelskelse
infeasible	0	0	0	0	0	0	0	0	0	0	umulig
infect	0	0	1	0	0	1	0	0	0	0	infisere
infection	0	0	0	1	0	1	0	0	0	0	infeksjon
infectious	0	0	1	1	0	1	0	1	0	0	smittsomt
infer	0	0	0	0	0	0	0	0	0	0	utlede
inference	0	0	0	0	0	0	0	0	0	0	slutning
inferential	0	0	0	0	0	0	0	0	0	0	inferensiell
inferior	0	0	0	0	0	1	0	1	0	0	mindreverdig
inferiority	0	0	0	0	0	1	0	0	0	0	underlegenhet
inferno	1	0	0	1	0	1	0	0	0	0	Helvete
infertile	0	0	0	0	0	0	0	0	0	0	ufruktbar
infertility	0	0	0	0	0	1	0	1	0	0	infertilitet
infestation	0	0	1	1	0	1	0	0	0	0	angrep
infidel	1	0	1	1	0	1	0	0	0	0	vantro
infidelity	1	0	1	1	0	1	0	1	0	0	utroskap
infiltration	0	0	0	0	0	1	1	0	0	0	infiltrasjon
infinite	0	0	0	0	0	0	1	0	0	0	uendelig
infinitely	0	0	0	0	0	0	0	0	0	0	uendelig
infinitesimal	0	0	0	0	0	0	0	0	0	0	uendelig liten
infinity	0	1	0	0	1	0	1	0	0	1	evighet
infirm	0	0	0	0	0	1	0	0	0	0	sykelig
infirmary	0	0	0	0	0	0	0	0	0	0	sykestue
infirmity	0	0	0	1	0	1	0	0	0	0	skrøpelighet
inflammation	0	0	0	0	0	1	0	0	0	0	betennelse
inflated	0	0	0	0	0	1	0	0	0	0	oppblåst
inflation	0	0	0	1	0	1	0	0	0	0	inflasjon
inflection	0	0	0	0	0	0	0	0	0	0	bøyning
inflict	1	0	0	1	0	1	0	1	0	0	påføre
infliction	0	0	0	1	0	1	0	1	0	0	påføring
inflorescence	0	0	0	0	0	0	0	0	0	0	blomsterstand
influence	0	0	0	0	0	1	1	0	0	0	innflytelse
influential	0	0	0	0	0	0	1	0	0	1	innflytelsesrik
influenza	0	0	0	0	0	1	0	0	0	0	influensa
influx	0	0	0	0	0	0	0	0	0	0	tilstrømning
inform	0	0	0	0	0	0	0	0	0	1	informere
informal	0	0	0	0	0	0	0	0	0	0	uformell
informant	0	0	0	0	0	0	0	0	0	0	informant
information	0	0	0	0	0	0	1	0	0	0	informasjon
informed	0	0	0	0	0	0	0	0	0	0	informert
informer	0	0	0	0	0	1	0	0	0	0	angiver
infraction	1	0	0	0	0	1	0	0	0	0	overtredelse
infrequent	0	0	0	0	0	0	0	0	1	0	sjelden
infrequently	0	0	0	0	0	1	0	0	0	0	sjelden
infringement	0	0	0	0	0	1	0	0	0	0	overtredelse
infuse	0	0	0	0	0	0	0	0	0	0	tilføre
infused	0	0	0	0	0	0	0	0	0	0	infundert
infusion	0	0	0	0	0	0	0	0	0	0	infusjon
ingenious	0	0	0	0	0	0	1	0	0	0	genialt
ingenuity	0	0	0	0	0	0	0	0	0	0	oppfinnsomhet
ingest	0	0	0	0	0	0	0	0	0	0	innta
ingestion	0	0	0	0	0	0	0	0	0	0	inntak
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	inngrodd
ingredient	0	0	0	0	0	0	0	0	0	0	ingrediens
ingress	0	0	0	0	0	0	0	0	0	0	inntrenging
inhabit	0	0	0	0	0	0	0	0	0	0	bebo
inhabitant	0	0	0	0	0	0	0	0	0	0	innbygger
inhabited	0	0	0	0	0	0	0	0	0	0	bebodd
inhabiting	0	0	0	0	0	0	0	0	0	0	bebo
inhalation	0	0	0	0	0	0	0	0	0	0	innånding
inhale	0	0	0	0	0	0	0	0	0	0	inhalere
inherent	0	0	0	0	0	0	0	0	0	0	iboende
inherit	0	0	0	0	0	0	0	0	0	0	arve
inheritance	0	1	0	0	1	0	1	0	1	1	arv
inhibit	1	0	1	0	0	1	0	1	0	0	hemme
inhibition	0	0	0	0	0	0	0	0	0	0	hemming
inhospitable	0	0	0	0	0	1	0	1	0	0	ugjestmilde
inhuman	1	0	1	1	0	1	0	1	0	0	umenneskelig
inhumanity	0	0	0	0	0	1	0	1	0	0	umenneskelighet
inimical	1	0	0	0	0	1	0	1	0	0	fiendtlig
inimitable	0	0	0	0	0	0	1	0	0	1	uforlignelig
iniquity	0	0	1	0	0	1	0	0	0	0	urettferdighet
initial	0	0	0	0	0	0	0	0	0	0	første
initiate	0	0	0	0	0	0	0	0	0	0	sette i gang
initiated	0	0	0	0	0	0	0	0	0	0	satt i gang
initiative	0	0	0	0	0	0	0	0	0	0	initiativ
inject	0	0	0	0	0	0	0	0	0	0	injisere
injection	0	0	0	1	0	0	0	0	0	0	injeksjon
injunction	0	0	0	0	0	1	0	0	0	0	kjennelse
injure	1	0	0	1	0	1	0	1	0	0	skade
injured	0	0	0	1	0	1	0	1	0	0	skadet
injurious	1	0	0	1	0	1	0	1	0	0	skadelig
injury	1	0	0	1	0	1	0	1	0	0	skade
injustice	1	0	0	0	0	1	0	0	0	0	urettferdighet
ink	0	0	0	0	0	0	0	0	0	0	blekk
inkling	0	0	0	0	0	0	0	0	0	0	anelse
inland	0	0	0	0	0	0	0	0	0	0	inn i landet
inlay	0	0	0	0	0	0	0	0	0	0	innlegg
inlet	0	0	0	0	0	0	0	0	0	0	innløp
inmate	0	0	1	1	0	1	0	0	0	0	innsatt
inn	0	0	0	0	0	0	0	0	0	0	vertshus
innate	0	0	0	0	0	0	0	0	0	0	medfødt
innermost	0	0	0	0	0	0	0	0	0	0	innerst
innings	0	0	0	0	0	0	0	0	0	0	omganger
innkeeper	0	0	0	0	0	0	0	0	0	0	gjestgiver
innocence	0	0	0	0	0	0	1	0	0	0	uskyld
innocent	0	0	0	0	0	0	1	0	0	1	uskyldig
innocently	0	0	0	0	0	0	1	0	0	0	uskyldig
innocuous	0	0	0	0	0	0	1	0	0	0	ufarlig
innovate	0	0	0	0	0	0	1	0	0	0	innovere
innovation	0	0	0	0	0	0	1	0	0	0	innovasjon
innuendo	0	0	0	0	0	0	0	0	0	0	insinuasjon
innumerable	0	0	0	0	0	0	0	0	0	0	utallig
inoculation	0	1	0	0	0	0	0	0	0	1	inokulering
inoperative	1	0	0	0	0	1	0	0	0	0	uvirksom
inordinate	0	0	0	0	0	0	0	0	0	0	overdreven
inorganic	0	0	0	0	0	0	0	0	0	0	uorganisk
inquest	0	0	0	0	0	0	0	0	0	0	undersøkelse
inquire	0	0	0	0	0	0	0	0	0	0	spørre
inquirer	0	0	0	0	0	0	1	0	0	0	spørre
inquiring	0	0	0	0	0	0	0	0	0	0	spørrende
inquiry	0	1	0	0	0	0	1	0	0	0	forespørsel
inquisitive	0	0	0	0	0	0	1	0	0	0	nysgjerrige
insane	1	0	0	1	0	1	0	0	0	0	sinnsyk
insanity	1	0	1	1	0	1	0	1	0	0	galskap
inscription	0	0	0	0	0	0	0	0	0	0	inskripsjon
inscrutable	0	0	0	0	0	0	0	0	0	0	uutgrunnelig
insect	0	0	0	0	0	0	0	0	0	0	insekt
insecure	1	0	0	1	0	1	0	1	0	0	utrygg
insecurity	0	0	0	1	0	1	0	0	0	0	usikkerhet
inseparable	0	0	0	0	1	0	1	0	0	1	uatskillelig
insert	0	0	0	0	0	0	0	0	0	0	sett inn
inserted	0	0	0	0	0	0	0	0	0	0	satt inn
insertion	0	0	0	0	0	0	0	0	0	0	innsetting
inside	0	0	0	0	0	0	0	0	0	0	innsiden
insidious	1	0	1	1	0	1	0	0	0	0	lumsk
insight	0	0	0	0	0	0	0	0	0	0	innsikt
insignia	0	0	0	0	0	0	1	0	0	0	insignier
insignificance	0	0	0	0	0	1	0	0	0	0	ubetydelighet
insignificant	1	0	0	0	0	1	0	1	0	0	ubetydelig
insipid	0	0	0	0	0	1	0	0	0	0	flau
insist	0	0	0	0	0	0	0	0	0	0	insistere
insolent	0	0	0	0	0	1	0	0	0	0	uforskammet
insoluble	0	0	0	0	0	0	0	0	0	0	uløselig
insolvency	0	0	0	1	0	1	0	1	1	0	insolvens
insolvent	0	0	0	1	0	1	0	1	0	1	insolvent
inspect	0	0	0	0	0	0	0	0	0	0	undersøke
inspector	0	0	0	0	0	0	1	0	0	0	inspektør
inspiration	0	1	0	0	1	0	1	0	0	0	inspirasjon
inspire	0	1	0	0	1	0	1	0	0	1	inspirere
inspired	0	0	0	0	1	0	1	0	1	1	inspirert
instability	0	0	1	1	0	1	0	0	0	0	ustabilitet
install	0	1	0	0	0	0	0	0	0	0	installere
installation	0	0	0	0	0	0	0	0	0	0	installasjon
installment	0	0	0	0	0	0	0	0	0	0	avdrag
instance	0	0	0	0	0	0	0	0	0	0	forekomst
instant	0	0	0	0	0	0	0	0	0	0	umiddelbar
instantaneous	0	0	0	0	0	0	0	0	0	0	øyeblikkelig
instantaneously	0	0	0	0	0	0	0	0	0	0	øyeblikkelig
instigate	0	0	0	0	0	1	0	0	0	0	iverksette
instigation	0	0	0	0	0	1	0	0	0	0	anstiftelse
instill	0	0	0	0	0	0	0	0	0	0	innpode
instinct	0	0	0	0	0	0	0	0	0	0	instinkt
instinctive	1	0	1	1	0	0	1	0	0	0	instinktiv
institute	0	0	0	0	0	0	0	0	0	1	institutt
institution	0	0	0	0	0	0	0	0	0	0	institusjon
instruct	0	0	0	0	0	0	1	0	0	1	undervise
instructed	0	0	0	0	0	0	0	0	0	0	instruert
instruction	0	0	0	0	0	0	1	0	0	1	instruksjon
instructional	0	0	0	0	0	0	0	0	0	0	lærerikt
instructions	0	1	0	0	0	0	0	0	0	1	bruksanvisning
instructive	0	0	0	0	0	0	0	0	0	0	lærerikt
instructor	0	1	0	0	0	0	1	0	0	1	instruktør
instrument	0	0	0	0	0	0	0	0	0	0	instrument
instrumental	0	0	0	0	0	0	1	0	0	0	instrumental
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalist
instrumentality	0	0	0	0	0	0	0	0	0	0	instrumentalitet
insufficiency	1	0	0	0	0	1	0	0	0	0	insuffisiens
insufficient	0	0	0	0	0	1	0	0	0	0	utilstrekkelig
insufficiently	0	0	0	0	0	1	0	0	0	0	utilstrekkelig
insular	0	0	0	0	0	0	0	0	0	0	øy
insulate	0	0	0	0	0	0	0	0	0	0	isolere
insulation	0	0	0	0	0	0	0	0	0	1	isolasjon
insult	1	0	1	0	0	1	0	1	1	0	fornærmelse
insulting	1	0	1	1	0	1	0	1	0	0	fornærmende
insurance	0	0	0	0	0	0	0	0	0	0	forsikring
insure	0	0	0	0	0	0	1	0	0	1	forsikre
insurgent	0	0	0	0	0	1	0	0	0	0	opprører
insurmountable	0	0	0	1	0	1	0	1	0	0	uoverkommelig
insurrection	1	0	0	0	0	1	0	0	0	0	opprør
intact	0	0	0	0	0	0	1	0	0	1	intakt
intangible	0	0	0	0	0	0	0	0	0	0	immateriell
integer	0	0	0	0	0	0	0	0	0	0	heltall
integral	0	0	0	0	0	0	0	0	0	0	integrert
integrate	0	0	0	0	0	0	0	0	0	0	integrere
integration	0	0	0	0	0	0	0	0	0	0	integrering
integrity	0	0	0	0	0	0	1	0	0	1	integritet
intellect	0	0	0	0	0	0	1	0	0	0	intellekt
intellectual	0	0	0	0	0	0	1	0	0	0	intellektuell
intelligence	0	0	0	1	1	0	1	0	0	1	intelligens
intelligent	0	0	0	0	0	0	1	0	0	1	intelligent
intelligibility	0	0	0	0	0	0	0	0	0	0	forståelighet
intelligible	0	0	0	0	0	0	0	0	0	0	forståelig
intend	0	0	0	0	0	0	0	0	0	1	har tenkt
intended	0	1	0	0	0	0	1	0	0	0	tiltenkt
intending	0	0	0	0	0	0	0	0	0	0	har til hensikt
intense	1	0	1	1	1	1	1	0	1	1	intens
intensely	0	0	0	0	0	0	0	0	0	0	intenst
intensify	0	0	0	0	0	0	0	0	0	0	intensivere
intensity	0	0	0	0	0	0	0	0	0	0	intensitet
intent	0	0	0	0	0	0	0	0	0	0	hensikt
intention	0	0	0	0	0	0	0	0	0	0	intensjon
intentional	0	0	0	0	0	0	0	0	0	0	bevisst
intentionally	0	0	0	0	0	0	0	0	0	0	med vilje
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	interaksjon
intercede	0	0	0	1	0	0	0	1	0	0	gå i forbønn
intercept	0	0	0	0	0	0	0	0	0	0	avskjære
interception	0	0	0	0	0	0	0	0	0	0	avlytting
intercession	0	0	0	0	0	0	0	0	0	1	forbønn
interchange	0	0	0	0	0	0	0	0	0	0	utveksling
interchangeable	0	0	0	0	0	0	0	0	0	0	utskiftbare
interchanged	0	0	0	0	0	0	0	0	0	0	byttet ut
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	samleie
interdependence	0	0	0	0	0	0	0	0	0	0	gjensidig avhengig
interdependent	0	0	0	0	0	0	0	0	0	0	gjensidig avhengig
interdiction	0	0	0	0	0	1	0	0	0	0	forbud
interest	0	0	0	0	0	0	1	0	0	0	renter
interested	0	0	1	0	0	0	1	1	0	0	interessert
interesting	0	0	0	0	0	0	1	0	0	0	interessant
interference	0	0	0	0	0	1	0	0	0	0	innblanding
interferometer	0	0	0	0	0	0	0	0	0	0	interferometer
interim	0	1	0	0	0	0	0	0	0	0	midlertidige
interior	0	0	1	0	0	0	1	0	0	1	interiør
interlocutory	0	0	0	0	0	0	1	0	0	0	foreløpig
interlude	0	0	0	0	0	0	1	0	0	0	mellomspill
intermediary	0	0	0	0	0	0	0	0	0	0	mellommann
intermediate	0	0	0	0	0	0	0	0	0	0	mellomliggende
interment	0	0	0	0	0	1	0	1	0	0	begravelse
interminable	1	1	0	0	0	1	1	0	0	0	uendelig
intermission	0	1	0	0	0	0	0	0	0	0	pause
intermittent	0	0	0	0	0	0	0	0	0	0	intermitterende
intern	0	0	0	0	0	0	0	0	0	0	turnuskandidat
internal	0	0	0	0	0	0	0	0	0	0	innvendig
internally	0	0	0	0	0	0	0	0	0	0	internt
international	0	0	0	0	0	0	0	0	0	0	internasjonal
interpolate	0	0	0	0	0	0	0	0	0	0	interpolere
interpolation	0	0	0	0	0	0	0	0	0	0	interpolasjon
interpret	0	0	0	0	0	0	0	0	0	0	tolke
interpretation	0	0	0	0	0	0	0	0	0	0	tolkning
interpreter	0	0	0	0	0	0	0	0	0	0	tolk
interrelated	0	0	0	0	0	0	0	0	0	0	sammenhengende
interrogate	0	0	0	1	0	0	0	0	0	0	forhøre
interrogation	0	0	0	1	0	0	0	0	0	0	forhør
interrupt	1	0	0	0	0	1	0	0	1	0	avbryte
interrupted	0	0	0	0	0	1	0	1	0	0	avbrutt
interruption	0	0	0	0	0	0	0	0	0	0	avbrudd
intersect	0	0	0	0	0	0	0	0	0	0	krysse
intersection	0	0	0	0	0	0	0	0	0	0	kryss
interstitial	0	0	0	0	0	0	0	0	0	0	interstitial
interval	0	0	0	0	0	0	0	0	0	0	intervall
intervening	0	0	0	0	0	0	0	0	0	0	gripe inn
intervention	0	0	0	0	0	1	1	1	0	0	innblanding
interview	0	0	0	0	0	0	0	0	0	0	intervju
interviewer	0	0	0	1	0	0	0	0	0	0	intervjuer
interworking	0	0	0	0	0	0	0	0	0	0	samvirkende
intestate	0	0	0	0	0	1	0	0	0	0	intestata
intestinal	0	0	1	0	0	0	0	0	0	0	tarm
intestine	0	0	0	0	0	0	0	0	0	0	tarm
intestines	0	0	0	0	0	0	0	0	0	0	tarmer
intimacy	0	0	0	0	0	0	0	0	0	0	fortrolighet
intimate	0	1	0	0	1	0	1	0	0	1	intimt
intimately	0	1	0	1	1	0	0	0	0	0	intimt
intimation	0	0	0	0	0	0	0	0	0	0	antydning
intimidate	0	0	0	1	0	1	0	0	0	0	skremme
intimidation	1	0	0	1	0	1	0	0	0	0	trusler
intolerable	1	0	0	0	0	1	0	0	0	0	uutholdelig
intolerance	1	0	1	1	0	1	0	0	0	0	intoleranse
intolerant	1	0	1	1	0	1	0	1	0	0	intolerant
intonation	0	0	0	0	0	0	1	0	0	0	intonasjon
intoxicated	0	0	1	0	0	1	0	0	0	0	beruset
intoxication	0	0	0	0	0	0	0	0	0	0	rus
intractable	1	0	0	0	0	1	0	0	0	0	uoverkommelig
intramural	0	0	0	0	0	0	0	0	0	0	intramuralt
intrepid	0	0	0	0	0	0	1	0	0	0	uforferdet
intricate	0	0	0	0	0	0	0	0	0	0	innviklet
intrigue	0	1	0	1	0	1	0	0	1	0	intrige
intriguing	0	0	0	0	0	0	0	0	0	0	fascinerende
intrinsic	0	0	0	0	0	0	0	0	0	0	iboende
intrinsically	0	0	0	0	0	0	0	0	0	0	i seg selv
introduction	0	0	0	0	0	0	0	0	0	0	introduksjon
introductory	0	0	0	0	0	0	0	0	0	0	innledende
introspection	0	0	0	0	0	0	0	0	0	0	introspeksjon
introspective	0	0	0	0	0	0	0	0	0	0	introspektiv
intruder	1	0	0	1	0	1	0	0	1	0	inntrenger
intrusion	0	0	0	1	0	1	0	0	0	0	inntrenging
intrusive	1	0	1	1	0	1	0	0	1	0	påtrengende
intuition	0	0	0	0	0	0	1	0	0	1	intuisjon
intuitive	0	0	0	0	0	0	1	0	0	0	intuitiv
intuitively	0	1	0	0	0	0	0	0	0	0	intuitivt
inundation	0	0	0	0	0	0	0	0	0	0	oversvømmelse
invade	1	0	0	1	0	1	0	1	1	0	invadere
invader	1	0	0	1	0	1	0	1	0	0	inntrenger
invalid	0	0	0	0	0	0	0	1	0	0	ugyldig
invalidate	0	0	0	0	0	1	0	0	0	0	ugyldiggjøre
invalidation	0	0	0	0	0	1	0	0	0	0	Ugyldighet
invalidity	0	0	0	0	0	1	0	0	0	0	ugyldighet
invaluable	0	0	0	0	0	0	0	0	0	0	uvurderlig
invariably	0	0	0	0	0	0	1	0	0	0	alltid
invasion	1	0	0	0	0	1	0	0	0	0	invasjon
invent	0	0	0	0	0	0	0	0	0	0	finne opp
invention	0	0	0	0	0	0	0	0	0	0	oppfinnelse
inventive	0	0	0	0	0	0	1	0	0	0	oppfinnsom
inventor	0	0	0	0	0	0	1	0	0	0	oppfinner
inventory	0	0	0	0	0	0	0	0	0	0	inventar
inverse	0	0	0	0	0	0	0	0	0	0	omvendt
inversely	0	0	0	0	0	0	0	0	0	0	omvendt
inversion	0	0	0	0	0	0	0	0	0	0	inversjon
invert	0	0	0	0	0	0	0	0	0	0	invertere
inverted	0	0	0	0	0	0	0	0	0	0	omvendt
investigate	0	0	0	0	0	0	1	0	0	0	undersøke
investigation	0	1	0	0	0	0	0	0	0	0	etterforskning
investigator	0	0	0	0	0	0	0	0	0	0	etterforsker
investor	0	0	0	0	0	0	0	0	0	0	investor
invigorate	0	0	0	0	0	0	1	0	0	0	styrke
invincible	0	0	0	0	0	0	0	0	0	0	uovervinnelig
invisibility	0	0	0	0	0	0	0	0	0	0	usynlighet
invisible	0	0	0	0	0	0	0	0	0	0	usynlig
invitation	0	1	0	0	0	0	1	0	0	0	invitasjon
invite	0	1	0	0	1	0	1	0	1	1	invitere
inviting	0	1	0	0	1	0	1	0	1	1	innbydende
invocation	0	1	0	0	0	0	0	0	0	1	påkallelse
invoice	0	0	0	0	0	0	0	0	0	0	faktura
invoke	0	1	0	0	0	0	0	0	0	0	påkalle
involuntary	0	0	0	0	0	1	0	0	0	0	ufrivillig
involution	1	0	0	0	0	1	0	0	0	0	involusjon
involvement	1	0	0	0	0	0	0	0	0	0	involvering
inwards	0	0	0	0	0	0	0	0	0	0	innover
iota	0	0	0	0	0	0	0	0	0	0	jota
irate	1	0	0	0	0	1	0	0	0	0	rasende
ire	1	0	0	0	0	1	0	0	0	0	ire
iridescent	0	0	0	0	0	0	0	0	0	0	iriserende
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	jern
ironic	0	0	0	0	0	0	0	0	0	0	ironisk
irons	0	0	0	0	0	1	0	0	0	0	strykejern
irony	0	0	0	0	0	0	0	0	0	0	ironi
irradiation	0	0	0	0	0	0	0	0	0	0	bestråling
irrational	0	0	1	1	0	1	0	0	0	0	irrasjonell
irrationality	0	0	0	0	0	1	0	0	0	0	irrasjonalitet
irreconcilable	1	0	0	1	0	1	0	1	0	0	uforsonlig
irreducible	0	0	0	0	0	0	1	0	0	0	irreduserbar
irrefutable	0	0	0	0	0	0	1	0	0	1	ugjendrivelig
irregular	0	0	0	0	0	1	0	0	0	0	uregelmessig
irregularity	0	0	0	0	0	1	0	0	0	0	uregelmessighet
irregularly	0	0	0	0	0	0	0	0	0	0	uregelmessig
irrelevant	0	0	0	0	0	1	0	0	0	0	irrelevant
irreparable	0	0	0	1	0	1	0	1	0	0	uopprettelig
irrepressible	0	0	0	0	0	0	0	0	0	0	ukuelig
irresistible	0	0	0	0	0	0	0	0	0	0	uimotståelig
irrespective	0	0	0	0	0	0	0	0	0	0	uansett
irresponsible	0	0	0	0	0	1	0	0	0	0	uansvarlig
irreverent	0	0	0	0	0	1	0	0	0	0	uærbødig
irreversible	0	0	0	0	0	0	0	0	0	0	irreversible
irrevocable	0	0	0	0	0	1	0	0	0	0	ugjenkallelig
irrigate	0	0	0	0	0	0	0	0	0	0	vanne
irrigation	0	0	0	0	0	0	0	0	0	0	irrigasjon
irritability	1	0	0	0	0	1	0	0	0	0	irritabilitet
irritable	1	0	0	0	0	1	0	0	0	0	irritabel
irritating	1	0	1	0	0	1	0	0	0	0	irriterende
irritation	1	0	1	0	0	1	0	1	0	0	irritasjon
island	0	0	0	0	0	0	0	0	0	0	øy
isle	0	0	0	0	0	0	0	0	0	0	isle
islet	0	0	0	0	0	0	0	0	0	0	holme
isolate	0	0	0	0	0	0	0	1	0	0	isolere
isolated	0	0	0	1	0	1	0	1	0	0	isolert
isolation	0	0	0	0	0	1	0	1	0	0	isolering
isomorphism	0	0	0	0	0	0	0	0	0	0	isomorfisme
isothermal	0	0	0	0	0	0	0	0	0	0	isotermisk
issue	0	0	0	0	0	0	0	0	0	0	utgave
itch	0	0	0	0	0	0	0	0	0	0	klø
itching	0	0	0	0	0	0	0	0	0	0	kløe
item	0	0	0	0	0	0	0	0	0	0	punkt
itemize	0	0	0	0	0	0	0	0	0	0	spesifisere
items	0	0	0	0	0	0	0	0	0	0	gjenstander
