English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Shona Word
overseer	0	0	0	0	0	0	0	0	0	0	mutariri
overshadow	0	0	0	0	0	0	0	0	0	0	mumvuri
oversight	0	0	0	0	0	1	0	0	0	0	oversight
overstate	0	0	0	0	0	0	0	0	0	0	overstate
overstock	0	0	0	0	0	0	0	0	0	0	overstock
overt	0	0	0	1	0	0	0	0	0	0	overt
overtake	0	0	0	0	0	0	0	0	0	0	overtake
overtaken	0	0	0	0	0	0	0	0	0	0	overtaken
overthrow	0	1	0	1	0	1	0	0	0	0	kupidigura
overture	0	1	0	0	0	0	0	0	0	0	overture
overturn	0	0	0	0	0	1	0	0	0	0	kupidigura
overwhelm	0	0	0	0	0	1	0	0	0	0	overwhelm
overwhelmed	0	0	0	0	0	1	0	1	0	0	kuremerwa
overwhelming	0	0	0	0	0	0	1	0	0	0	zvakanyanyisa
overzealous	0	0	0	0	0	0	0	0	0	0	kunyanya kushingaira
owe	0	0	0	0	0	0	0	0	0	0	chikwereti
owing	1	1	1	1	0	1	0	1	0	1	chikwereti
owner	0	0	0	0	0	0	0	0	0	0	muridzi
ownership	0	0	0	0	0	0	1	0	0	0	muridzi
ox	0	0	0	0	0	0	0	0	0	0	ox
oxidation	0	0	0	0	0	1	0	0	0	0	oxidation
oxygen	0	0	0	0	0	0	0	0	0	0	oxygen
oxymoron	0	0	0	0	0	0	0	0	0	0	oxymoron
oyster	0	0	0	0	0	0	0	0	0	0	oyster
pace	0	0	0	0	0	0	0	0	0	0	pace
pacific	0	0	0	0	0	0	1	0	0	0	pacific
pacify	0	0	0	0	0	0	0	0	0	0	pacify
pack	0	0	0	0	0	0	0	0	0	0	pack
package	0	0	0	0	0	0	0	0	0	0	package
packer	0	0	0	0	0	0	0	0	0	0	packer
packet	0	0	0	0	0	0	0	0	0	0	packet
pact	0	0	0	0	0	0	0	0	0	1	chibvumirano
pad	0	0	0	0	0	0	1	0	0	0	pad
padding	0	0	0	0	0	0	1	0	0	0	padding
paddle	0	1	0	0	0	0	1	0	0	0	paddle
paddock	0	0	0	0	0	0	0	0	0	0	paddock
paddy	0	0	0	0	0	0	0	0	0	0	paddy
padlock	0	0	0	0	0	0	0	0	0	0	padlock
padre	0	0	0	0	0	0	0	0	0	0	padre
pagan	0	0	0	0	0	0	0	0	0	0	vahedheni
paganism	0	0	0	0	0	0	0	0	0	0	chihedheni
page	0	0	0	0	0	0	0	0	0	0	peji
pageant	0	0	0	0	0	0	0	0	0	0	pageant
pagination	0	0	0	0	0	0	0	0	0	0	pagination
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	pail
pain	0	0	0	1	0	1	0	1	0	0	kurwadziwa
pained	0	0	0	1	0	1	0	1	0	0	kurwadziwa
painful	1	0	1	1	0	1	0	1	0	0	zvinorwadza
painfully	0	0	0	0	0	1	0	1	0	0	zvinorwadza
painless	0	0	0	0	0	0	0	0	0	0	isingarwadzi
pains	0	0	0	0	0	1	0	0	0	0	marwadzo
painstaking	0	0	0	0	0	0	0	0	0	0	zvinorwadza
paint	0	0	0	0	0	0	0	0	0	0	pendi
painted	0	0	0	0	0	0	0	0	0	0	painted
painter	0	0	0	0	0	0	0	0	0	0	pendi
painting	0	0	0	0	0	0	0	0	0	0	kupenda
pair	0	0	0	0	0	0	0	0	0	0	vaviri
pajamas	0	0	0	0	0	0	0	0	0	0	mapijama
pal	0	0	0	0	0	0	0	0	0	0	pal
palace	0	0	0	0	0	0	0	0	0	0	muzinda
palatable	0	0	0	0	0	0	1	0	0	0	zvinonaka
palate	0	0	0	0	0	0	0	0	0	0	mukanwa
paleontology	0	0	0	0	0	0	0	0	0	0	paleontology
palette	0	0	0	0	0	0	0	0	0	0	palette
pall	0	0	0	0	0	0	0	0	0	0	pall
palladium	0	0	0	0	0	0	0	0	0	0	palladium
pallet	0	0	0	0	0	0	0	0	0	0	pallet
palliative	0	0	0	0	0	0	1	0	0	0	palliative
palm	0	0	0	0	0	0	0	0	0	0	palm
palmer	0	0	0	0	0	0	0	0	0	0	Palmer
palpable	0	0	0	0	0	0	0	0	1	0	palpable
palsy	0	0	1	1	0	1	0	1	0	0	palsy
paltry	0	0	0	0	0	0	0	0	0	0	paltry
pamper	0	0	0	0	0	0	0	0	0	0	pamper
pamphlet	0	0	0	0	0	0	0	0	0	0	pamphlet
pan	0	0	0	0	0	0	0	0	0	0	pan
panacea	0	0	0	0	0	0	1	0	0	0	panacea
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	pancake
pandemic	0	0	0	1	0	1	0	1	0	0	denda
panel	0	0	0	0	0	0	0	0	0	0	panel
pang	0	0	0	0	0	1	0	0	1	0	pain
panic	0	0	0	1	0	1	0	0	0	0	kutya
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	panorama
panoramic	0	0	0	0	0	0	0	0	0	0	panoramic
pant	0	0	0	0	0	0	0	0	0	0	pant
pantheon	0	0	0	0	0	0	0	0	0	0	pantheon
panther	0	0	0	0	0	0	0	0	0	0	panther
panties	0	0	0	0	0	0	0	0	0	0	panty
pantomime	0	0	0	0	0	0	0	0	0	0	pantomime
pantry	0	0	0	0	0	0	0	0	0	0	pantry
pants	0	0	0	0	0	0	0	0	0	0	burugwa
pap	0	0	0	0	0	0	0	0	0	0	pap
papacy	0	0	0	0	0	0	0	0	0	0	upapa
papal	0	0	0	0	0	0	0	0	0	0	papal
paper	0	0	0	0	0	0	0	0	0	0	bepa
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	papyrus
par	0	0	0	0	0	0	0	0	0	0	ndima
parable	0	0	0	0	0	0	0	0	0	0	mufananidzo
parabola	0	0	0	0	0	0	0	0	0	0	parabola
parabolic	0	0	0	0	0	0	0	0	0	0	parabolic
parachute	0	0	0	1	0	0	0	0	0	0	parachute
parade	0	1	0	1	1	1	1	0	1	0	parade
paradigm	0	0	0	0	0	0	0	0	0	0	paradigm
paradox	0	0	0	0	0	0	0	0	0	0	paradox
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoxical
paraffin	0	0	0	0	0	0	0	0	0	0	parafini
paragon	0	1	0	0	1	0	1	0	0	1	paragon
paragraph	0	0	0	0	0	0	0	0	0	0	ndima
parallax	0	0	0	0	0	0	0	0	0	0	parallax
parallel	0	0	0	0	0	0	0	0	0	0	parallel
parallelism	0	0	0	0	0	0	0	0	0	0	parallelism
paralysis	1	1	0	1	0	1	0	1	0	0	kuoma mitezo
paramount	0	0	0	0	0	0	1	0	0	0	chikuru
paranoia	0	0	0	1	0	1	0	0	0	0	paranoia
parapet	0	0	0	0	0	0	0	0	0	0	parapet
paraphernalia	0	0	0	0	0	0	0	0	0	0	paraphernalia
paraphrase	0	0	0	0	0	1	1	0	0	0	tsanangura
parasite	0	0	1	1	0	1	0	0	0	0	utachiona
parasol	0	0	0	0	0	0	0	0	0	0	parasol
parcel	0	0	0	0	0	0	0	0	0	0	parcel
parcels	0	0	0	0	0	0	0	0	0	0	mapasuru
parchment	0	0	0	0	0	0	0	0	0	0	parchment
pardon	0	0	0	0	0	0	1	0	0	0	ruregerero
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchyma
parent	0	0	0	0	0	0	0	0	0	0	mubereki
parentage	0	0	0	0	0	0	1	0	0	0	mubereki
parental	0	0	0	0	0	0	0	0	0	0	mubereki
parenthesis	0	0	0	0	0	0	0	0	0	0	maparenthesis
parenthetical	0	0	0	0	0	0	0	0	0	0	vabereki
parietal	0	0	0	0	0	0	1	0	0	1	parietal
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	parish
parity	0	0	0	0	0	0	0	0	0	0	parity
park	0	0	0	0	0	0	0	0	0	0	park
parlance	0	0	0	0	0	0	0	0	0	0	kutaura
parliament	0	0	0	0	0	0	0	0	0	1	paramende
parliamentary	0	0	0	0	0	0	0	0	0	0	veparamende
parlor	0	0	0	0	0	0	0	0	0	0	parlor
parole	0	1	0	0	0	0	0	0	0	0	parole
parquet	0	0	0	0	0	0	0	0	0	0	parquet
parrot	0	0	1	0	0	1	0	0	0	0	parrot
parry	0	0	0	0	0	0	0	0	0	0	parry
parse	0	0	0	0	0	0	0	0	0	0	tsanangura
parsimonious	0	0	0	0	0	1	0	0	0	0	parimonious
parsimony	0	0	0	0	0	0	0	0	0	0	parsimony
parsley	0	0	0	0	0	0	0	0	0	0	parsley
parson	0	0	0	0	0	0	0	0	0	0	parson
part	0	0	0	0	0	0	0	0	0	0	chikamu
partake	0	0	0	0	0	0	1	0	0	1	share
partiality	0	0	0	0	0	0	0	0	0	0	rusarura
partially	0	0	0	0	0	0	0	0	0	0	zvishoma
participate	0	0	0	0	0	0	0	0	0	0	tora chikamu
participation	0	0	0	0	0	0	1	0	0	0	kutora chikamu
particle	0	0	0	0	0	0	0	0	0	0	particle
particularity	0	0	0	0	0	0	0	0	0	0	kunyanya
particulars	0	0	0	0	0	0	0	0	0	0	details
parting	0	0	0	0	0	0	0	1	0	0	kuparadzana
partisan	0	0	0	0	0	1	0	0	0	0	partisan
partisanship	0	0	0	0	0	0	0	0	0	0	kudyidzana
partition	0	0	0	0	0	0	0	0	0	0	partition
partly	0	0	0	0	0	0	0	0	0	0	chikamu
partner	0	0	0	0	0	0	1	0	0	0	shamwari
partnership	0	0	0	0	0	0	1	0	0	1	kudyidzana
parts	0	0	0	0	0	0	0	0	0	0	zvikamu
party	0	0	0	0	0	0	0	0	0	0	party
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	pass
passable	0	0	0	0	0	0	0	0	0	0	passable
passage	0	0	0	0	0	0	0	0	0	0	ndima
passageway	0	0	0	0	0	0	0	0	0	0	nzira
passe	0	0	0	0	0	1	0	0	0	0	pass
passenger	0	1	0	0	0	0	0	0	0	0	passenger
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	kupfuura
passion	0	1	0	0	1	0	1	0	0	1	chido
passionate	0	1	0	0	1	0	1	0	0	1	passionate
passive	0	0	0	0	0	1	0	0	0	0	passive
passivity	0	0	0	0	0	1	0	0	0	0	passivity
passport	0	0	0	0	0	0	0	0	0	0	pasipoti
past	0	0	0	0	0	0	0	0	0	0	yapfuura
paste	0	0	0	0	0	0	0	0	0	0	paste
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	varaidzo
pastor	0	0	0	0	1	0	1	0	0	1	mufundisi
pastry	0	0	0	0	1	0	1	0	0	0	pastry
pasture	0	0	0	0	0	0	1	0	0	0	mafuro
pasty	0	0	0	0	0	0	0	0	0	0	pasty
pat	0	0	0	0	0	0	0	0	0	0	pat
patch	0	0	0	0	0	1	0	0	0	0	chigamba
patchwork	0	0	0	0	0	0	0	0	0	0	patchwork
pate	0	0	0	0	0	0	0	0	0	0	pate
patella	0	0	0	0	0	0	0	0	0	0	patella
patent	0	0	0	0	0	0	1	0	0	0	patent
paternal	0	0	0	0	0	0	0	0	0	0	baba
paternity	0	0	0	0	0	0	0	0	0	0	baba
path	0	0	0	0	0	0	0	0	0	0	nzira
pathetic	0	0	1	0	0	1	0	1	0	0	pathetic
pathology	0	0	0	0	0	0	0	0	0	0	pathology
pathos	0	0	0	0	0	0	0	0	0	0	pathos
pathway	0	0	0	0	0	0	0	0	0	0	nzira
patience	0	1	0	0	0	0	1	0	0	1	mwoyo murefu
patient	0	1	0	0	0	0	1	0	0	0	murwere
patio	0	0	0	0	0	0	0	0	0	0	patio
patriarch	0	0	0	0	0	0	0	0	0	0	tateguru
patriarchal	0	0	0	0	0	0	1	0	0	1	madzibaba
patrimony	0	0	0	0	0	0	0	0	0	0	patrimony
patriot	0	0	0	0	0	0	0	0	0	0	patriot
patriotic	0	0	0	0	0	0	0	0	0	0	kuda nyika
patriotism	0	0	0	0	0	0	0	0	0	0	kuda nyika
patrol	0	0	0	0	0	0	0	0	0	1	patrol
patron	0	0	0	0	0	0	1	0	0	1	patron
patronage	0	0	0	0	0	0	1	0	0	1	patronage
patronize	0	0	0	0	0	0	0	0	0	0	patronize
patronizing	0	0	0	0	0	1	0	0	0	0	patronizing
patter	1	0	0	0	0	1	0	0	0	0	patter
pattern	0	0	0	0	0	0	0	0	0	0	muenzaniso
paucity	1	0	1	0	0	1	0	1	0	0	paucity
pauper	0	0	0	0	0	1	0	1	0	0	murombo
pause	0	0	0	0	0	0	0	0	0	0	pause
pave	0	0	0	0	0	0	0	0	0	0	pave
pavement	0	0	0	0	0	0	0	0	0	1	pavement
pavilion	0	0	0	0	0	0	0	0	0	0	pavilion
paving	0	0	0	0	0	0	0	0	0	0	paving
paw	0	0	0	0	0	0	0	0	0	0	paw
pawn	0	0	0	0	0	1	0	0	0	1	pawn
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	pay
payback	1	0	0	0	0	1	0	0	0	0	payback
payer	0	0	0	0	0	0	0	0	0	0	mubhadhari
payment	0	0	0	0	0	1	0	0	0	0	kubhadhara
pea	0	0	0	0	0	0	0	0	0	0	pea
peace	0	1	0	0	1	0	1	0	0	1	rugare
peaceable	0	0	0	0	0	0	1	0	0	0	vane rugare
peaceful	0	1	0	0	1	0	1	0	1	1	rugare
peacock	0	0	0	0	0	0	1	0	0	0	peacock
peak	0	0	0	0	0	0	0	0	0	0	peak
peaked	0	0	0	0	0	0	0	0	0	0	peaked
pearl	0	0	0	0	0	0	0	0	0	0	pearl
peasant	0	0	0	0	0	0	0	0	0	0	murombo
peat	0	0	0	0	0	0	0	0	0	0	peat
pebble	0	0	0	0	0	0	0	0	0	0	hurungudo
peck	0	0	0	0	0	0	1	0	0	0	peck
peculiar	0	0	0	0	0	0	0	0	0	0	peculiar
peculiarities	0	0	0	0	0	1	0	0	0	0	peculiarities
peculiarity	0	0	0	0	0	0	1	0	0	0	peculiarity
peculiarly	0	0	0	0	0	0	0	0	0	0	peculially
pecuniary	0	0	0	0	0	0	0	0	0	0	pecuniary
pedal	0	0	0	0	0	0	0	0	0	0	pedal
pedantic	0	0	0	0	0	0	0	0	0	0	pedantic
peddle	0	0	0	0	0	0	0	0	0	0	peddle
pedestal	0	0	0	0	0	0	0	0	0	0	pedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	anofamba netsoka
pediatrics	0	0	0	0	0	0	0	0	0	0	Pediatrics
pedigree	0	0	0	0	0	0	1	0	0	1	pedigree
pedometer	0	0	0	0	0	0	0	0	0	0	pedometer
peel	0	0	0	0	0	0	0	0	0	0	peel
peep	0	0	0	0	0	0	0	0	0	0	peep
peer	0	0	0	0	0	0	0	0	0	0	peer
peering	0	0	0	0	0	0	0	0	0	0	kudongorera
peerless	0	0	0	0	0	0	1	0	0	0	vasina peerless
peg	0	0	0	0	0	0	0	0	0	0	peg
pegs	0	0	0	0	0	0	0	0	0	0	pegs
pelagic	0	0	0	0	0	0	0	0	0	0	pelagic
pellet	0	0	0	0	0	0	0	0	0	0	pellet
pen	0	0	0	0	0	0	0	0	0	0	pen
penal	0	0	0	1	0	1	0	1	0	0	penal
penalty	1	0	0	1	0	1	0	1	0	0	chirango
penance	0	0	0	1	0	0	0	1	0	0	penance
penchant	0	0	0	0	0	0	1	0	0	0	penchant
pencil	0	0	0	0	0	0	0	0	0	0	penzura
pendant	0	0	0	0	0	0	0	0	0	0	pendant
pendency	0	0	0	0	0	0	0	0	0	0	pendency
pendent	0	0	0	0	0	0	0	0	0	0	pendent
pending	0	0	0	0	0	0	0	0	0	0	zvakamirira
pendulum	0	0	0	0	0	0	0	0	0	0	pendulum
penetrate	0	0	0	0	0	0	0	0	0	0	kupinda
penetrating	0	0	0	0	0	0	0	0	0	0	kupinda mukati
penetration	1	0	0	1	0	1	0	0	0	0	kupinda
peninsula	0	0	0	0	0	0	0	0	0	0	peninsula
penitentiary	1	0	0	0	0	1	0	0	0	0	jeri
pennant	0	0	0	0	0	0	0	0	0	0	pennant
penniless	0	0	0	0	0	0	0	0	0	0	vasina mari
penny	0	0	0	0	0	0	0	0	0	0	penny
pension	0	0	0	0	0	0	0	0	0	0	pension
pensioner	0	0	0	0	0	0	0	0	0	0	pensioner
pensive	0	0	0	0	0	0	0	1	0	0	pensive
pentagon	0	0	0	0	0	0	0	0	0	0	pentagon
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	peultimate
people	0	0	0	0	0	0	0	0	0	0	vanhu
peopled	0	0	0	0	0	0	0	0	0	0	peopled
pepper	0	0	0	0	0	0	0	0	0	0	mhiripiri
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	nzwisisa
percentage	0	0	0	0	0	0	0	0	0	0	muzana
perceptible	0	0	0	0	0	0	1	0	0	0	zvinonzwisisika
perception	0	0	0	0	0	0	0	0	0	0	maonero
perceptive	0	0	0	0	0	0	0	0	0	0	kunzwisisa
perch	0	0	0	0	0	0	0	0	0	0	perch
perchance	0	0	0	0	0	0	0	0	1	0	zvichida
percolation	0	0	0	0	0	0	0	0	0	0	percolation
percussion	0	0	0	0	0	0	0	0	0	0	percussion
perdition	1	0	1	1	0	1	0	1	0	0	kuparadzwa
peremptory	0	0	0	0	0	0	0	0	0	0	peremptory
perennial	0	0	0	0	0	0	1	0	0	1	perennial
perfect	0	1	0	0	1	0	1	0	0	1	zvakakwana
perfection	0	1	0	0	1	0	1	0	1	1	kukwana
perforated	0	0	0	0	0	0	0	0	0	0	perforated
perforation	0	0	0	0	0	0	0	0	0	0	perforation
perforce	0	0	0	0	0	0	0	0	0	0	perforce
perform	0	0	0	0	0	0	0	0	0	0	perform
performance	0	0	0	0	0	0	0	0	0	0	performance
performer	0	0	0	0	0	0	1	0	0	0	mutambi
perfume	0	0	0	0	0	0	0	0	0	0	perfume
perfumed	0	0	0	0	0	0	0	0	0	0	perfumed
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	njodzi
perilous	0	1	0	1	0	1	0	1	0	0	ngozi
perimeter	0	0	0	0	0	0	0	0	0	0	perimeter
period	0	0	0	0	0	0	0	0	0	0	period
periodic	0	0	0	0	0	0	0	0	0	0	periodic
periodical	0	0	0	0	0	0	0	0	0	0	periodical
periodically	0	0	0	0	0	0	0	0	0	0	nguva nenguva
periodicity	0	0	0	0	0	0	0	0	0	1	periodicity
periphery	0	0	0	0	0	0	0	0	0	0	periphery
perish	0	0	0	1	0	1	0	1	0	0	kuparara
perishable	0	0	0	0	0	1	0	0	0	0	zvinoparara
perished	0	0	0	0	0	1	0	1	0	0	vakaparara
perishing	0	0	0	1	0	1	0	1	0	0	kuparara
perjury	0	0	0	1	0	1	0	0	1	0	nhema
perk	0	0	0	0	0	0	1	0	0	0	perk
permanence	0	0	0	0	0	0	0	0	0	0	permanence
permeable	0	0	0	0	0	0	0	0	0	0	permeable
permeate	0	0	0	0	0	0	0	0	0	0	permeate
permeation	0	0	0	0	0	0	0	0	0	0	permeation
permissible	0	0	0	0	0	0	0	0	0	0	zvinotenderwa
permission	0	0	0	0	0	0	1	0	0	0	mvumo
permissive	0	0	0	0	0	0	0	0	0	0	bvumira
permit	0	0	0	0	0	0	0	0	0	0	permit
permitted	0	0	0	0	0	0	0	0	0	0	kubvumidzwa
permitting	0	0	0	0	0	0	0	0	0	0	kubvumira
permutation	0	0	0	0	0	0	0	0	0	0	permutation
pernicious	1	0	0	1	0	1	0	1	0	0	zvakaipa
perpendicular	0	0	0	0	0	0	0	0	0	0	perpendicular
perpetrate	0	0	0	0	0	0	0	0	0	0	perpetrate
perpetrator	1	0	1	1	0	1	0	1	0	0	mutadzi
perpetual	0	0	0	0	0	0	0	0	0	0	nokusingaperi
perpetually	0	0	0	0	0	0	0	0	0	0	nokusingaperi
perpetuate	0	1	0	0	0	0	0	0	0	0	perpetuate
perpetuation	0	0	0	0	0	1	0	0	0	0	perpetuation
perpetuity	0	1	0	0	0	0	1	0	0	1	nokusingaperi
perplexed	0	0	0	0	0	1	0	0	0	0	vakavhiringidzika
perplexing	0	0	0	0	0	0	0	0	0	0	kukangaidzika
perplexity	0	0	0	0	0	1	0	1	0	0	kuvhiringidzika
persecute	1	0	0	1	0	1	0	0	0	0	tambudzai
persecution	1	0	1	1	0	1	0	1	0	0	kutambudzwa
perseverance	0	0	0	0	0	0	0	0	0	0	kutsungirira
persevere	0	0	0	0	0	0	0	0	0	0	shingirira
persist	0	0	0	0	0	0	0	0	0	0	shingirira
persistence	0	0	0	0	0	0	1	0	0	0	kushingirira
persistent	0	0	0	0	0	0	1	0	0	0	persist
persisting	0	0	0	0	0	0	0	0	0	0	kuramba
person	0	0	0	0	0	0	0	0	0	0	munhu
personable	0	0	0	0	0	0	1	0	0	0	personable
personage	0	0	0	0	0	0	0	0	0	0	munhu
personal	0	0	0	0	0	0	0	0	0	1	personal
personification	0	0	0	0	0	0	0	0	0	0	munhu
personnel	0	0	0	0	0	0	0	0	0	0	vashandi
persons	0	0	0	0	0	0	0	0	0	0	vanhu
perspective	0	0	0	0	0	0	0	0	0	0	maonero
perspiration	0	0	1	0	0	0	0	0	0	0	dikita
persuade	0	0	0	0	0	0	0	0	0	1	kurudzira
persuasion	0	0	0	0	0	0	0	0	0	0	kunyengetedza
persuasive	0	0	0	0	0	0	0	0	0	0	kunyengetedza
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	zvakakodzera
perturbation	0	0	0	1	0	1	0	0	0	0	kukanganisa
pertussis	0	0	0	0	0	1	0	0	0	0	pertussis
perusal	0	0	0	0	0	0	0	0	0	0	perusal
peruse	0	0	0	0	0	0	0	0	0	0	peruse
pervading	0	0	0	0	0	0	0	0	0	0	pervading
perverse	1	0	1	1	0	1	0	0	0	0	kukanganisa
perversion	1	0	1	0	0	1	0	1	0	0	kutsveyamisa
pervert	1	0	1	0	0	1	0	0	0	0	kutsveyamisa
perverted	0	0	1	0	0	1	0	0	0	0	kutsveyamiswa
pessimism	1	0	0	1	0	1	0	1	0	0	kusava netariro
pessimist	0	0	0	1	0	1	0	1	0	0	pessimist
pest	1	0	1	1	0	1	0	0	0	0	pest
pestilence	0	0	1	1	0	1	0	0	0	0	denda
pet	0	0	0	0	0	1	0	0	0	0	pet
petition	0	0	0	0	0	0	0	0	0	0	chikumbiro
petitioner	0	0	0	0	0	0	0	0	0	0	petitioner
petrol	0	0	0	0	0	0	0	0	0	0	peturu
petroleum	0	0	1	0	0	1	1	0	0	0	peturu
petting	0	0	0	0	0	0	0	0	0	0	kupuruzira
petty	0	0	0	0	0	1	0	0	0	0	petty
pew	0	0	0	0	0	0	0	0	0	0	pew
pewter	0	0	0	0	0	0	0	0	0	0	pewter
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	phantom
pharmaceutical	0	0	0	0	0	0	1	0	0	0	mishonga
pharmacist	0	0	0	0	0	0	0	0	0	0	wemishonga
pharmacology	0	0	0	0	0	0	0	0	0	0	pharmacology
pharmacy	0	0	0	0	0	0	0	0	0	0	pharmacy
phase	0	0	0	0	0	0	0	0	0	0	phase
phenomenon	0	0	0	0	0	0	0	0	0	0	phenomenon
philanthropic	0	0	0	0	0	0	0	0	0	1	philanthropic
philanthropist	0	0	0	0	0	0	1	0	0	1	philanthropist
philanthropy	0	0	0	0	0	0	1	0	0	0	philanthropy
philosopher	0	0	0	0	0	0	1	0	0	1	muzivi
philosophic	0	0	0	0	0	0	0	0	0	0	uzivi
philosophical	0	0	0	0	0	0	0	0	0	0	uzivi
philosophy	0	0	0	0	0	0	0	0	0	0	uzivi
phlegm	0	0	1	0	0	1	0	0	0	0	phlegm
phoenix	0	0	0	0	0	0	1	0	0	0	phoenix
phone	0	0	0	0	0	0	0	0	0	0	foni
phonetic	0	0	0	0	0	0	1	0	0	0	phonetic
phonetics	0	0	0	0	0	0	0	0	0	0	phonetics
phonics	0	0	0	0	0	0	0	0	0	0	phonics
phonograph	0	0	0	0	0	0	0	0	0	0	giramufomu
phonology	0	0	0	0	0	0	0	0	0	0	phonology
phony	1	0	1	0	0	1	0	0	0	0	phony
phosphor	0	0	0	0	0	0	0	0	0	0	phosphor
phosphorus	0	0	0	0	0	0	0	0	0	0	phosphorus
photo	0	0	0	0	0	0	0	0	0	0	photo
photogenic	0	0	0	0	0	0	0	0	0	0	photogenic
photograph	0	0	0	0	0	0	0	0	0	0	mufananidzo
photographer	0	0	0	0	0	0	0	0	0	0	mufananidzo
photography	0	0	0	0	0	0	0	0	0	0	kutora mifananidzo
photometry	0	0	0	0	0	0	0	0	0	0	photoometry
phrase	0	0	0	0	0	0	0	0	0	0	chirevo
phraseology	0	0	0	0	0	0	0	0	0	0	phraseology
phylogeny	0	0	0	0	0	0	0	0	0	0	phylogeny
physical	0	0	0	0	0	0	0	0	0	0	zvenyama
physician	0	0	0	0	0	0	1	0	0	1	chiremba
physicist	0	0	0	0	0	0	0	0	0	1	nyanzvi yefizikisi
physics	0	0	0	0	0	0	1	0	0	0	physics
physiology	0	0	0	0	0	0	1	0	0	0	physiology
physique	0	0	0	0	0	0	1	0	0	0	muviri
pianist	0	0	0	0	0	0	0	0	0	0	pianist
piano	0	0	0	0	0	0	0	0	0	0	piyano
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	nhonga
picked	0	0	0	0	0	0	0	0	0	0	picked
picket	1	1	0	1	0	1	0	0	0	0	picket
picketing	1	0	0	0	0	1	0	0	0	0	picketing
pickle	0	0	0	0	0	1	0	0	0	0	pickle
pickup	0	0	0	0	0	0	0	0	0	0	simudza
picnic	0	1	0	0	1	0	1	0	1	1	pikiniki
pictorial	0	0	0	0	0	0	0	0	0	0	picture
picture	0	0	0	0	0	0	0	0	0	0	mufananidzo
picturesque	0	0	0	0	1	0	1	0	0	0	picturesque
pie	0	0	0	0	0	0	0	0	0	0	pie
piecemeal	0	0	0	0	0	0	0	0	0	0	piecemeal
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	pier
pierce	0	0	0	0	0	0	0	0	0	0	kuboora
piety	0	0	0	0	0	0	1	0	0	0	huMwari
pig	0	0	1	0	0	1	0	0	0	0	nguruve
pigeon	0	0	0	0	0	1	0	0	0	0	njiva
pigment	0	0	0	0	0	0	0	0	0	0	pigment
pike	0	0	0	0	0	0	0	0	0	0	pike
pile	0	0	0	0	0	0	0	0	0	0	murwi
piles	0	0	1	0	0	1	0	0	0	0	mirwi
pilgrim	0	0	0	0	0	0	0	0	0	0	pilgrim
pilgrimage	0	0	0	0	0	0	0	0	0	0	pilgrimage
pill	0	0	0	0	0	0	1	0	0	1	piritsi
pillage	1	0	1	1	0	1	0	0	0	0	kupamba
pillar	0	0	0	0	0	0	0	0	0	0	mbiru
pillow	0	0	0	0	0	0	1	0	0	0	piro
pillowcase	0	0	0	0	0	0	0	0	0	0	pillowcase
pilot	0	0	0	0	0	0	1	0	0	1	pilot
pimp	0	0	0	0	0	1	0	0	0	0	pimp
pimple	0	0	1	0	0	1	0	0	0	0	mburwa
pin	0	0	0	0	0	0	0	0	0	0	pin
pinch	0	0	0	0	0	0	0	0	0	0	pinch
pinching	0	0	0	0	0	0	0	0	0	0	pinching
pine	0	0	0	0	0	1	0	1	0	0	pine
