English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Korean Word
paring	0	0	0	0	0	0	0	0	0	0	껍질 벗기기
parish	0	0	0	0	0	0	0	0	0	1	교구
parity	0	0	0	0	0	0	0	0	0	0	동등
park	0	0	0	0	0	0	0	0	0	0	공원
parlance	0	0	0	0	0	0	0	0	0	0	말투
parliament	0	0	0	0	0	0	0	0	0	1	의회
parliamentary	0	0	0	0	0	0	0	0	0	0	국회의원
parlor	0	0	0	0	0	0	0	0	0	0	객실
parole	0	1	0	0	0	0	0	0	0	0	맹세
parquet	0	0	0	0	0	0	0	0	0	0	쪽매 세공
parrot	0	0	1	0	0	1	0	0	0	0	앵무새
parry	0	0	0	0	0	0	0	0	0	0	패리
parse	0	0	0	0	0	0	0	0	0	0	분석하다
parsimonious	0	0	0	0	0	1	0	0	0	0	지극히 검소한
parsimony	0	0	0	0	0	0	0	0	0	0	인색
parsley	0	0	0	0	0	0	0	0	0	0	파슬리
parson	0	0	0	0	0	0	0	0	0	0	교구 목사
part	0	0	0	0	0	0	0	0	0	0	부분
partake	0	0	0	0	0	0	1	0	0	1	함께 하다
partiality	0	0	0	0	0	0	0	0	0	0	편파
partially	0	0	0	0	0	0	0	0	0	0	부분적으로
participate	0	0	0	0	0	0	0	0	0	0	참가하다
participation	0	0	0	0	0	0	1	0	0	0	참여
particle	0	0	0	0	0	0	0	0	0	0	입자
particularity	0	0	0	0	0	0	0	0	0	0	상세
particulars	0	0	0	0	0	0	0	0	0	0	상세
parting	0	0	0	0	0	0	0	1	0	0	이별
partisan	0	0	0	0	0	1	0	0	0	0	도당
partisanship	0	0	0	0	0	0	0	0	0	0	가담
partition	0	0	0	0	0	0	0	0	0	0	분할
partly	0	0	0	0	0	0	0	0	0	0	부분적으로
partner	0	0	0	0	0	0	1	0	0	0	파트너
partnership	0	0	0	0	0	0	1	0	0	1	협력 관계
parts	0	0	0	0	0	0	0	0	0	0	부속
party	0	0	0	0	0	0	0	0	0	0	파티
pas	0	0	0	0	0	0	0	0	0	0	우선권
pass	0	0	0	0	0	0	0	0	0	0	통과하다
passable	0	0	0	0	0	0	0	0	0	0	상당한
passage	0	0	0	0	0	0	0	0	0	0	통로
passageway	0	0	0	0	0	0	0	0	0	0	복도
passe	0	0	0	0	0	1	0	0	0	0	패스
passenger	0	1	0	0	0	0	0	0	0	0	승객
passim	0	0	0	0	0	0	0	0	0	0	파심
passing	0	0	0	0	0	0	0	0	0	0	통과
passion	0	1	0	0	1	0	1	0	0	1	열정
passionate	0	1	0	0	1	0	1	0	0	1	열렬한
passive	0	0	0	0	0	1	0	0	0	0	수동적인
passivity	0	0	0	0	0	1	0	0	0	0	수동성
passport	0	0	0	0	0	0	0	0	0	0	여권
past	0	0	0	0	0	0	0	0	0	0	과거
paste	0	0	0	0	0	0	0	0	0	0	반죽
pastel	0	0	0	0	0	0	0	0	0	0	파스텔
pastime	0	0	0	0	0	0	1	0	0	0	오락
pastor	0	0	0	0	1	0	1	0	0	1	목사
pastry	0	0	0	0	1	0	1	0	0	0	패스트리
pasture	0	0	0	0	0	0	1	0	0	0	목장
pasty	0	0	0	0	0	0	0	0	0	0	풀 같은
pat	0	0	0	0	0	0	0	0	0	0	가볍게 두드리기
patch	0	0	0	0	0	1	0	0	0	0	반점
patchwork	0	0	0	0	0	0	0	0	0	0	덧붙여 대는 세공
pate	0	0	0	0	0	0	0	0	0	0	머리
patella	0	0	0	0	0	0	0	0	0	0	슬개골
patent	0	0	0	0	0	0	1	0	0	0	특허
paternal	0	0	0	0	0	0	0	0	0	0	부계
paternity	0	0	0	0	0	0	0	0	0	0	친자
path	0	0	0	0	0	0	0	0	0	0	길
pathetic	0	0	1	0	0	1	0	1	0	0	불쌍한
pathology	0	0	0	0	0	0	0	0	0	0	병리학
pathos	0	0	0	0	0	0	0	0	0	0	파토스
pathway	0	0	0	0	0	0	0	0	0	0	좁은 길
patience	0	1	0	0	0	0	1	0	0	1	인내심
patient	0	1	0	0	0	0	1	0	0	0	인내심 있는
patio	0	0	0	0	0	0	0	0	0	0	안마당
patriarch	0	0	0	0	0	0	0	0	0	0	가장
patriarchal	0	0	0	0	0	0	1	0	0	1	가부장적
patrimony	0	0	0	0	0	0	0	0	0	0	세습 재산
patriot	0	0	0	0	0	0	0	0	0	0	애국자
patriotic	0	0	0	0	0	0	0	0	0	0	애국심
patriotism	0	0	0	0	0	0	0	0	0	0	애국심
patrol	0	0	0	0	0	0	0	0	0	1	순찰
patron	0	0	0	0	0	0	1	0	0	1	후원자
patronage	0	0	0	0	0	0	1	0	0	1	후원
patronize	0	0	0	0	0	0	0	0	0	0	장사하다
patronizing	0	0	0	0	0	1	0	0	0	0	애용
patter	1	0	0	0	0	1	0	0	0	0	은어
pattern	0	0	0	0	0	0	0	0	0	0	무늬
paucity	1	0	1	0	0	1	0	1	0	0	소수
pauper	0	0	0	0	0	1	0	1	0	0	극빈자
pause	0	0	0	0	0	0	0	0	0	0	정지시키다
pave	0	0	0	0	0	0	0	0	0	0	포장길
pavement	0	0	0	0	0	0	0	0	0	1	포장
pavilion	0	0	0	0	0	0	0	0	0	0	누각
paving	0	0	0	0	0	0	0	0	0	0	포장
paw	0	0	0	0	0	0	0	0	0	0	앞발
pawn	0	0	0	0	0	1	0	0	0	1	폰
pax	0	0	0	0	0	0	0	0	0	0	팍스
pay	0	1	0	0	1	0	1	0	0	1	지불
payback	1	0	0	0	0	1	0	0	0	0	복수
payer	0	0	0	0	0	0	0	0	0	0	지불인
payment	0	0	0	0	0	1	0	0	0	0	지불
pea	0	0	0	0	0	0	0	0	0	0	완두콩
peace	0	1	0	0	1	0	1	0	0	1	평화
peaceable	0	0	0	0	0	0	1	0	0	0	평화로운
peaceful	0	1	0	0	1	0	1	0	1	1	평화로운
peacock	0	0	0	0	0	0	1	0	0	0	공작
peak	0	0	0	0	0	0	0	0	0	0	정점
peaked	0	0	0	0	0	0	0	0	0	0	뾰족한
pearl	0	0	0	0	0	0	0	0	0	0	진주
peasant	0	0	0	0	0	0	0	0	0	0	농부
peat	0	0	0	0	0	0	0	0	0	0	이탄
pebble	0	0	0	0	0	0	0	0	0	0	마노
peck	0	0	0	0	0	0	1	0	0	0	펙
peculiar	0	0	0	0	0	0	0	0	0	0	이상한
peculiarities	0	0	0	0	0	1	0	0	0	0	특색
peculiarity	0	0	0	0	0	0	1	0	0	0	특질
peculiarly	0	0	0	0	0	0	0	0	0	0	특히
pecuniary	0	0	0	0	0	0	0	0	0	0	금전적인
pedal	0	0	0	0	0	0	0	0	0	0	페달
pedantic	0	0	0	0	0	0	0	0	0	0	현학적
peddle	0	0	0	0	0	0	0	0	0	0	조금씩 잘라 팔다
pedestal	0	0	0	0	0	0	0	0	0	0	받침대
pedestrian	0	0	0	0	0	1	0	0	0	0	보행자
pediatrics	0	0	0	0	0	0	0	0	0	0	소아과
pedigree	0	0	0	0	0	0	1	0	0	1	유래
pedometer	0	0	0	0	0	0	0	0	0	0	보수계
peel	0	0	0	0	0	0	0	0	0	0	껍질
peep	0	0	0	0	0	0	0	0	0	0	출현
peer	0	0	0	0	0	0	0	0	0	0	또래
peering	0	0	0	0	0	0	0	0	0	0	피어링
peerless	0	0	0	0	0	0	1	0	0	0	비길 데 없는
peg	0	0	0	0	0	0	0	0	0	0	못
pegs	0	0	0	0	0	0	0	0	0	0	못
pelagic	0	0	0	0	0	0	0	0	0	0	원양의
pellet	0	0	0	0	0	0	0	0	0	0	작은 공
pen	0	0	0	0	0	0	0	0	0	0	펜
penal	0	0	0	1	0	1	0	1	0	0	형벌
penalty	1	0	0	1	0	1	0	1	0	0	패널티
penance	0	0	0	1	0	0	0	1	0	0	참회
penchant	0	0	0	0	0	0	1	0	0	0	경향
pencil	0	0	0	0	0	0	0	0	0	0	연필
pendant	0	0	0	0	0	0	0	0	0	0	펜던트
pendency	0	0	0	0	0	0	0	0	0	0	계속
pendent	0	0	0	0	0	0	0	0	0	0	펜던트
pending	0	0	0	0	0	0	0	0	0	0	보류 중
pendulum	0	0	0	0	0	0	0	0	0	0	흔들리는 추
penetrate	0	0	0	0	0	0	0	0	0	0	관통하다
penetrating	0	0	0	0	0	0	0	0	0	0	관통
penetration	1	0	0	1	0	1	0	0	0	0	침투
peninsula	0	0	0	0	0	0	0	0	0	0	반도
penitentiary	1	0	0	0	0	1	0	0	0	0	교도소
pennant	0	0	0	0	0	0	0	0	0	0	페넌트
penniless	0	0	0	0	0	0	0	0	0	0	무일푼
penny	0	0	0	0	0	0	0	0	0	0	페니
pension	0	0	0	0	0	0	0	0	0	0	연금
pensioner	0	0	0	0	0	0	0	0	0	0	연금 수령자
pensive	0	0	0	0	0	0	0	1	0	0	잠겨있는
pentagon	0	0	0	0	0	0	0	0	0	0	오각형
penthouse	0	0	0	0	0	0	0	0	0	0	옥상 창고
penultimate	0	0	0	0	0	0	0	0	0	0	끝에서 두 번째
people	0	0	0	0	0	0	0	0	0	0	사람들
peopled	0	0	0	0	0	0	0	0	0	0	사람이 많은
pepper	0	0	0	0	0	0	0	0	0	0	후추
peptic	0	0	0	0	0	0	0	0	0	0	소화제
perceive	0	0	0	0	0	0	1	0	0	1	인식하다
percentage	0	0	0	0	0	0	0	0	0	0	백분율
perceptible	0	0	0	0	0	0	1	0	0	0	감지할 수 있는
perception	0	0	0	0	0	0	0	0	0	0	지각
perceptive	0	0	0	0	0	0	0	0	0	0	지각하는
perch	0	0	0	0	0	0	0	0	0	0	퍼치
perchance	0	0	0	0	0	0	0	0	1	0	우연히
percolation	0	0	0	0	0	0	0	0	0	0	여과
percussion	0	0	0	0	0	0	0	0	0	0	충격
perdition	1	0	1	1	0	1	0	1	0	0	파멸
peremptory	0	0	0	0	0	0	0	0	0	0	단호한
perennial	0	0	0	0	0	0	1	0	0	1	다년생
perfect	0	1	0	0	1	0	1	0	0	1	완벽한
perfection	0	1	0	0	1	0	1	0	1	1	완전
perforated	0	0	0	0	0	0	0	0	0	0	천공
perforation	0	0	0	0	0	0	0	0	0	0	구멍 뚫기
perforce	0	0	0	0	0	0	0	0	0	0	억지로
perform	0	0	0	0	0	0	0	0	0	0	공연하다
performance	0	0	0	0	0	0	0	0	0	0	성능
performer	0	0	0	0	0	0	1	0	0	0	수행자
perfume	0	0	0	0	0	0	0	0	0	0	향수
perfumed	0	0	0	0	0	0	0	0	0	0	향긋한
peri	0	0	0	0	0	0	0	0	1	0	아름다운 요정
peridot	0	0	0	0	0	0	0	0	0	0	감람석
peril	0	1	0	1	0	1	0	1	0	0	위험
perilous	0	1	0	1	0	1	0	1	0	0	위험한
perimeter	0	0	0	0	0	0	0	0	0	0	둘레
period	0	0	0	0	0	0	0	0	0	0	기간
periodic	0	0	0	0	0	0	0	0	0	0	주기적
periodical	0	0	0	0	0	0	0	0	0	0	정기 간행물
periodically	0	0	0	0	0	0	0	0	0	0	주기적으로
periodicity	0	0	0	0	0	0	0	0	0	1	주기성
periphery	0	0	0	0	0	0	0	0	0	0	주위
perish	0	0	0	1	0	1	0	1	0	0	몹시 괴롭히다
perishable	0	0	0	0	0	1	0	0	0	0	부패하기 쉬운
perished	0	0	0	0	0	1	0	1	0	0	죽었다
perishing	0	0	0	1	0	1	0	1	0	0	죽는
perjury	0	0	0	1	0	1	0	0	1	0	위증
perk	0	0	0	0	0	0	1	0	0	0	여과기
permanence	0	0	0	0	0	0	0	0	0	0	영구
permeable	0	0	0	0	0	0	0	0	0	0	투과성
permeate	0	0	0	0	0	0	0	0	0	0	스며들다
permeation	0	0	0	0	0	0	0	0	0	0	침투
permissible	0	0	0	0	0	0	0	0	0	0	허용
permission	0	0	0	0	0	0	1	0	0	0	허가
permissive	0	0	0	0	0	0	0	0	0	0	관대한
permit	0	0	0	0	0	0	0	0	0	0	허용하다
permitted	0	0	0	0	0	0	0	0	0	0	허용
permitting	0	0	0	0	0	0	0	0	0	0	허락하다
permutation	0	0	0	0	0	0	0	0	0	0	순열
pernicious	1	0	0	1	0	1	0	1	0	0	유해한
perpendicular	0	0	0	0	0	0	0	0	0	0	수직
perpetrate	0	0	0	0	0	0	0	0	0	0	범하다
perpetrator	1	0	1	1	0	1	0	1	0	0	가해자
perpetual	0	0	0	0	0	0	0	0	0	0	빈번한
perpetually	0	0	0	0	0	0	0	0	0	0	영원히
perpetuate	0	1	0	0	0	0	0	0	0	0	영속시키다
perpetuation	0	0	0	0	0	1	0	0	0	0	영구화
perpetuity	0	1	0	0	0	0	1	0	0	1	영속
perplexed	0	0	0	0	0	1	0	0	0	0	황당한가요
perplexing	0	0	0	0	0	0	0	0	0	0	당혹스러운
perplexity	0	0	0	0	0	1	0	1	0	0	당황
persecute	1	0	0	1	0	1	0	0	0	0	박해하다
persecution	1	0	1	1	0	1	0	1	0	0	박해
perseverance	0	0	0	0	0	0	0	0	0	0	인내
persevere	0	0	0	0	0	0	0	0	0	0	인내하다
persist	0	0	0	0	0	0	0	0	0	0	지속하다
persistence	0	0	0	0	0	0	1	0	0	0	고집
persistent	0	0	0	0	0	0	1	0	0	0	지속성 있는
persisting	0	0	0	0	0	0	0	0	0	0	지속
person	0	0	0	0	0	0	0	0	0	0	사람
personable	0	0	0	0	0	0	1	0	0	0	개성있는
personage	0	0	0	0	0	0	0	0	0	0	인물
personal	0	0	0	0	0	0	0	0	0	1	개인의
personification	0	0	0	0	0	0	0	0	0	0	의인
personnel	0	0	0	0	0	0	0	0	0	0	인원
persons	0	0	0	0	0	0	0	0	0	0	명
perspective	0	0	0	0	0	0	0	0	0	0	관점
perspiration	0	0	1	0	0	0	0	0	0	0	발한
persuade	0	0	0	0	0	0	0	0	0	1	설득하다
persuasion	0	0	0	0	0	0	0	0	0	0	설득
persuasive	0	0	0	0	0	0	0	0	0	0	동기
pert	0	0	0	0	0	0	0	0	0	0	건방진
pertinent	0	0	0	0	0	0	1	0	0	1	적절한
perturbation	0	0	0	1	0	1	0	0	0	0	섭동
pertussis	0	0	0	0	0	1	0	0	0	0	백일해
perusal	0	0	0	0	0	0	0	0	0	0	숙독
peruse	0	0	0	0	0	0	0	0	0	0	정독
pervading	0	0	0	0	0	0	0	0	0	0	스며드는
perverse	1	0	1	1	0	1	0	0	0	0	변태
perversion	1	0	1	0	0	1	0	1	0	0	곡해
pervert	1	0	1	0	0	1	0	0	0	0	변태
perverted	0	0	1	0	0	1	0	0	0	0	이상의
pessimism	1	0	0	1	0	1	0	1	0	0	염세주의
pessimist	0	0	0	1	0	1	0	1	0	0	비관론자
pest	1	0	1	1	0	1	0	0	0	0	해충
pestilence	0	0	1	1	0	1	0	0	0	0	역병
pet	0	0	0	0	0	1	0	0	0	0	애완 동물
petition	0	0	0	0	0	0	0	0	0	0	청원
petitioner	0	0	0	0	0	0	0	0	0	0	청원인
petrol	0	0	0	0	0	0	0	0	0	0	가솔린
petroleum	0	0	1	0	0	1	1	0	0	0	석유
petting	0	0	0	0	0	0	0	0	0	0	쓰다듬다
petty	0	0	0	0	0	1	0	0	0	0	자그마한
pew	0	0	0	0	0	0	0	0	0	0	좌석
pewter	0	0	0	0	0	0	0	0	0	0	땜납
phalanx	0	0	0	1	0	0	0	0	0	1	지골
phantom	0	0	0	1	0	1	0	0	0	0	환상
pharmaceutical	0	0	0	0	0	0	1	0	0	0	제약
pharmacist	0	0	0	0	0	0	0	0	0	0	제약사
pharmacology	0	0	0	0	0	0	0	0	0	0	약리학
pharmacy	0	0	0	0	0	0	0	0	0	0	약국
phase	0	0	0	0	0	0	0	0	0	0	단계
phenomenon	0	0	0	0	0	0	0	0	0	0	현상
philanthropic	0	0	0	0	0	0	0	0	0	1	박애주의적인
philanthropist	0	0	0	0	0	0	1	0	0	1	자선가
philanthropy	0	0	0	0	0	0	1	0	0	0	박애
philosopher	0	0	0	0	0	0	1	0	0	1	철학자
philosophic	0	0	0	0	0	0	0	0	0	0	철학적
philosophical	0	0	0	0	0	0	0	0	0	0	철학적
philosophy	0	0	0	0	0	0	0	0	0	0	철학
phlegm	0	0	1	0	0	1	0	0	0	0	담
phoenix	0	0	0	0	0	0	1	0	0	0	불사조
phone	0	0	0	0	0	0	0	0	0	0	핸드폰
phonetic	0	0	0	0	0	0	1	0	0	0	발음
phonetics	0	0	0	0	0	0	0	0	0	0	음성학
phonics	0	0	0	0	0	0	0	0	0	0	파닉스
phonograph	0	0	0	0	0	0	0	0	0	0	축음기
phonology	0	0	0	0	0	0	0	0	0	0	음운론
phony	1	0	1	0	0	1	0	0	0	0	위조품
phosphor	0	0	0	0	0	0	0	0	0	0	인광 물질
phosphorus	0	0	0	0	0	0	0	0	0	0	인
photo	0	0	0	0	0	0	0	0	0	0	사진
photogenic	0	0	0	0	0	0	0	0	0	0	포토 제닉
photograph	0	0	0	0	0	0	0	0	0	0	사진
photographer	0	0	0	0	0	0	0	0	0	0	사진 작가
photography	0	0	0	0	0	0	0	0	0	0	사진술
photometry	0	0	0	0	0	0	0	0	0	0	측광
phrase	0	0	0	0	0	0	0	0	0	0	구절
phraseology	0	0	0	0	0	0	0	0	0	0	어법
phylogeny	0	0	0	0	0	0	0	0	0	0	계통발생
physical	0	0	0	0	0	0	0	0	0	0	물리적 인
physician	0	0	0	0	0	0	1	0	0	1	내과 의사
physicist	0	0	0	0	0	0	0	0	0	1	물리학 자
physics	0	0	0	0	0	0	1	0	0	0	물리학
physiology	0	0	0	0	0	0	1	0	0	0	생리학
physique	0	0	0	0	0	0	1	0	0	0	체
pianist	0	0	0	0	0	0	0	0	0	0	피아니스트
piano	0	0	0	0	0	0	0	0	0	0	피아노
piazza	0	0	0	0	0	0	0	0	0	0	광장
piccolo	0	0	0	0	0	0	0	0	0	0	피콜로
pick	0	0	0	0	0	0	1	0	0	0	선택하다
picked	0	0	0	0	0	0	0	0	0	0	고른
picket	1	1	0	1	0	1	0	0	0	0	피켓
picketing	1	0	0	0	0	1	0	0	0	0	피켓팅
pickle	0	0	0	0	0	1	0	0	0	0	간물
pickup	0	0	0	0	0	0	0	0	0	0	찾다
picnic	0	1	0	0	1	0	1	0	1	1	피크닉
pictorial	0	0	0	0	0	0	0	0	0	0	화보
picture	0	0	0	0	0	0	0	0	0	0	그림
picturesque	0	0	0	0	1	0	1	0	0	0	그림 같은
pie	0	0	0	0	0	0	0	0	0	0	파이
piecemeal	0	0	0	0	0	0	0	0	0	0	조금씩
pied	0	0	0	0	0	0	0	0	0	0	얼룩덜룩 한
pier	0	0	0	0	0	0	0	0	0	0	교각
pierce	0	0	0	0	0	0	0	0	0	0	내뚫다
piety	0	0	0	0	0	0	1	0	0	0	경건
pig	0	0	1	0	0	1	0	0	0	0	돼지
pigeon	0	0	0	0	0	1	0	0	0	0	비둘기
pigment	0	0	0	0	0	0	0	0	0	0	그림 물감
pike	0	0	0	0	0	0	0	0	0	0	단창
pile	0	0	0	0	0	0	0	0	0	0	말뚝
piles	0	0	1	0	0	1	0	0	0	0	말뚝
pilgrim	0	0	0	0	0	0	0	0	0	0	순례자
pilgrimage	0	0	0	0	0	0	0	0	0	0	순례 여행
pill	0	0	0	0	0	0	1	0	0	1	알약
pillage	1	0	1	1	0	1	0	0	0	0	약탈
pillar	0	0	0	0	0	0	0	0	0	0	기둥
pillow	0	0	0	0	0	0	1	0	0	0	베개
pillowcase	0	0	0	0	0	0	0	0	0	0	베갯잇
pilot	0	0	0	0	0	0	1	0	0	1	조종사
pimp	0	0	0	0	0	1	0	0	0	0	뚜쟁이
pimple	0	0	1	0	0	1	0	0	0	0	여드름
pin	0	0	0	0	0	0	0	0	0	0	핀
pinch	0	0	0	0	0	0	0	0	0	0	꼬집다
pinching	0	0	0	0	0	0	0	0	0	0	꼬집음
pine	0	0	0	0	0	1	0	1	0	0	소나무
pineapple	0	0	0	0	0	0	0	0	0	0	파인애플
ping	0	0	0	0	0	0	0	0	0	0	핑
pinhole	0	0	0	0	0	0	0	0	0	0	핀 홀
pinion	0	0	0	1	0	1	0	0	0	0	날개
pink	0	0	0	0	0	0	0	0	0	0	분홍색
pinnacle	0	0	0	0	0	0	1	0	0	0	작은 첨탑
pioneer	0	0	0	0	0	0	1	0	0	0	개척자
pious	0	0	1	0	0	0	1	1	0	1	경건한
pip	0	0	0	0	0	0	0	0	0	0	씨
pipe	0	0	0	0	0	0	0	0	0	0	파이프
piped	0	0	0	0	0	0	0	0	0	0	파이프
pipeline	0	0	0	0	0	0	0	0	0	0	관로
piper	0	0	0	0	0	0	0	0	0	0	피리 부는 사람
pipette	0	0	0	0	0	0	0	0	0	0	피펫
pique	1	0	0	0	0	1	0	0	0	0	돋우다
piracy	0	0	0	0	0	1	0	0	0	0	불법 복제
pirate	1	0	0	0	0	1	0	0	0	0	해적
piscina	0	0	0	0	0	0	0	0	0	0	피시나
pistol	0	0	0	0	0	1	0	0	0	0	권총
piston	0	0	0	0	0	0	0	0	0	0	피스톤
pit	0	0	0	0	0	0	0	0	0	0	피트
pitch	0	0	0	0	0	0	0	0	0	0	정점
pitcher	0	0	0	0	0	0	0	0	0	0	피처
pitfall	1	0	1	1	0	1	0	1	1	0	함정
pith	0	0	0	0	0	0	1	0	0	1	목수
pithy	0	0	0	0	0	0	0	0	0	0	속이 있는
pitted	0	0	0	0	0	0	0	0	0	0	움푹 들어간
pity	0	0	0	0	0	0	0	1	0	0	연민
pivot	0	0	0	0	0	0	1	0	0	1	피벗
pix	0	0	0	0	0	0	0	0	0	0	픽스
placard	0	0	0	0	0	0	0	0	1	0	방
place	0	0	0	0	0	0	0	0	0	0	장소
placebo	0	0	0	0	0	0	0	0	0	0	위약
placid	0	0	0	0	0	0	1	0	0	0	온화한
placket	0	0	0	0	0	0	0	0	0	0	플래킷
plagiarism	0	0	1	0	0	1	0	0	0	0	표절
plague	0	0	1	1	0	1	0	1	0	0	역병
plaid	0	0	0	0	0	0	0	0	0	0	격자 무늬
plain	0	0	0	0	0	0	0	0	0	0	솔직한
plaintiff	0	0	0	0	0	1	0	0	0	0	원고
plaintive	0	0	0	0	0	0	0	1	0	0	슬픈 듯한
plan	0	1	0	0	0	0	0	0	0	0	계획
plane	0	0	0	0	0	0	0	0	0	0	비행기
planet	0	0	0	0	0	0	0	0	0	0	행성
planetarium	0	0	0	0	0	0	0	0	0	0	별자리 투영기
planets	0	0	0	0	0	0	0	0	0	0	행성
plank	0	0	0	0	0	0	0	0	0	0	널빤지
planned	0	0	0	0	0	0	0	0	0	0	계획된
planning	0	1	0	0	0	0	1	0	0	1	계획
plant	0	0	0	0	0	0	0	0	0	0	공장
plantation	0	0	0	0	0	0	0	0	0	0	농원
planter	0	0	0	0	0	0	0	0	0	0	파종기
planting	0	0	0	0	0	0	0	0	0	0	심기
plasma	0	0	0	0	0	0	0	0	0	0	혈장
plaster	0	0	0	0	0	0	0	0	0	0	벽토
plastic	0	0	0	0	0	0	0	0	0	0	플라스틱
plasticity	0	0	0	0	0	0	0	0	0	0	가소성
plat	0	0	0	0	0	0	0	0	0	0	작은 지면
plate	0	0	0	0	0	0	0	0	0	0	그릇
plateau	0	0	0	0	0	0	0	0	0	0	고원
plated	0	0	0	0	0	1	0	0	0	0	도금
platform	0	0	0	0	0	0	0	0	0	0	플랫폼
plating	0	0	0	0	0	0	0	0	0	0	도금
platoon	0	0	0	0	0	0	0	0	0	0	소대
platter	0	0	0	0	0	0	0	0	0	0	플래터
plausibility	0	0	0	0	0	0	0	0	0	0	그럴듯함
play	0	0	0	0	0	0	0	0	0	0	플레이
playa	0	0	0	0	0	0	0	0	0	0	플라야
player	0	0	0	0	0	1	0	0	0	0	플레이어
playful	1	0	0	0	1	0	1	0	1	1	장난이 심하다
playground	0	1	0	0	1	0	1	0	1	1	운동장
playhouse	0	0	0	0	1	0	1	0	0	0	극장
playmate	0	0	0	0	0	0	0	0	0	0	놀이 친구
playwright	0	0	0	0	0	0	0	0	0	0	극작가
plaza	0	0	0	0	0	0	0	0	0	0	큰 광장
plea	0	1	0	1	0	1	0	1	0	0	항변
pleasant	0	1	0	0	1	0	1	0	1	1	즐거운
pleased	0	0	0	0	1	0	1	0	0	0	기쁜
pleasurable	0	0	0	0	1	0	1	0	0	0	즐거운
pleat	0	0	0	0	0	0	0	0	0	0	주름
pleated	0	0	0	0	0	0	0	0	0	0	주름진
pledge	0	0	0	0	1	0	1	0	0	1	약속
pledged	0	0	0	0	0	0	0	0	0	0	서약
plenary	0	0	0	0	0	0	1	0	0	0	완전한
plentiful	0	0	0	0	0	0	1	0	0	0	풍부한
plenty	0	0	0	0	0	0	0	0	0	0	풍부한
plenum	0	0	0	0	0	0	0	0	0	0	충분한
plethora	0	0	0	0	0	0	0	0	0	0	과다
plexus	0	0	0	0	0	0	1	0	0	0	총
pliable	0	0	0	0	0	0	0	0	0	0	휘기 쉬운
plication	0	0	0	0	0	0	0	0	0	0	습곡
pliers	0	0	0	0	0	0	0	0	0	0	펜치
plight	0	1	1	1	0	1	0	1	0	0	상태
plinth	0	0	0	0	0	0	0	0	0	0	주각
plodding	0	0	0	0	0	1	0	0	0	0	뚜벅뚜벅
plot	0	0	0	0	0	0	0	0	0	0	구성
plough	0	0	0	0	0	0	0	0	0	0	쟁기
ploughed	0	0	0	0	0	0	0	0	0	0	쟁기질
plover	0	0	0	0	0	0	0	0	0	0	물떼새
plow	0	0	0	0	0	0	0	0	0	0	쟁기
plowed	0	0	0	0	0	0	0	0	0	0	쟁기질
plowing	0	0	0	0	0	0	0	0	0	0	쟁기질
pluck	0	0	0	0	0	0	0	0	0	0	당기기
plug	0	0	0	0	0	0	0	0	0	0	플러그
plum	0	0	0	0	0	0	1	0	0	0	자두
plumage	0	0	0	0	0	0	0	0	0	0	깃털
plumb	0	0	0	0	0	0	1	0	0	0	추
plume	0	0	0	0	0	0	0	0	0	0	깃털
plummet	0	0	0	1	0	1	0	0	0	0	떨어지다
plump	0	1	0	0	0	0	0	0	0	0	통통한
plumper	0	0	0	0	0	0	0	0	0	0	플럼퍼
plunder	1	0	1	1	0	1	0	1	1	0	약탈
plunge	0	0	0	1	0	1	0	0	0	0	돌진
plural	0	0	0	0	0	0	0	0	0	0	복수형
plurality	0	0	0	0	0	0	0	0	0	0	복수
plush	0	0	0	0	0	0	1	0	0	0	봉제
plutonium	0	0	0	0	0	0	0	0	0	0	플루토늄
ply	0	0	0	0	0	0	1	0	0	0	주름
pneumonia	0	0	0	1	0	1	0	0	0	0	폐렴
poaching	1	0	1	1	0	1	0	1	0	0	밀렵
pocket	0	0	0	0	0	0	0	0	0	0	포켓
pocketbook	0	0	0	0	0	0	0	0	0	0	수첩
pod	0	0	0	0	0	0	0	0	0	0	현물 상환 지불
poem	0	0	0	0	0	0	0	0	0	0	시
poet	0	0	0	0	0	0	0	0	0	0	시인
poetic	0	0	0	0	0	0	0	0	0	0	시적인
poetical	0	0	0	0	0	0	0	0	0	0	시적
poetics	0	0	0	0	0	0	0	0	0	0	시학
poetry	0	0	0	0	0	0	0	0	0	0	시
poignant	0	0	0	0	0	0	0	0	0	0	신랄한
point	0	0	0	0	0	0	0	0	0	0	가리키다
pointedly	0	0	0	0	0	0	1	0	0	0	뾰족하게
pointer	0	0	0	0	0	0	0	0	0	0	바늘
pointless	0	0	0	0	0	1	0	1	0	0	무의미한
poise	0	0	0	0	0	0	0	0	0	0	평정
poison	1	0	1	1	0	1	0	1	0	0	독
poisoned	1	0	1	1	0	1	0	1	0	0	중독된
poisoning	0	0	1	0	0	1	0	0	0	0	중독
poisonous	1	0	1	1	0	1	0	1	0	0	유해한
poke	0	1	0	0	0	1	0	0	0	0	찌름
poker	0	0	0	0	0	0	0	0	0	0	포커
polar	0	0	0	0	0	0	0	0	0	0	극선
polarity	0	0	0	0	0	0	0	0	1	0	극성
pole	0	0	0	0	0	0	0	0	0	0	폴
polemic	1	0	1	0	0	1	0	0	0	0	논쟁
