English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chichewa Word
impropriety	0	0	0	0	0	1	0	0	0	0	zosayenera
improve	0	1	0	0	1	0	1	0	0	1	kusintha
improved	0	0	0	0	0	0	1	0	0	0	bwino
improvement	0	0	0	0	1	0	1	0	0	1	kusintha
improving	0	0	0	0	0	0	1	0	0	0	kukonza
improvisation	0	0	0	0	0	0	0	0	1	0	kusintha
improvise	0	1	0	0	0	0	1	0	1	0	konza
improvised	0	0	0	0	0	0	0	0	0	0	zokonzedwa bwino
imprudent	0	0	0	0	0	1	0	1	0	0	wosazindikira
impulse	0	0	0	0	0	0	0	0	0	0	chisonkhezero
impunity	0	0	0	0	0	0	0	0	0	0	kusalangidwa
impure	0	0	1	0	0	1	0	0	0	0	wosadetsedwa
impurity	0	0	1	0	0	1	0	0	0	0	chidetso
imputation	0	0	0	0	0	1	0	0	0	0	kutengera
inability	0	0	0	0	0	1	0	1	0	0	kulephera
inaccessible	0	0	0	0	0	1	0	0	0	0	osafikirika
inaccurate	0	0	0	0	0	1	0	0	0	0	zosalondola
inaction	0	0	0	0	0	1	0	0	0	0	kusachitapo kanthu
inactivate	0	0	0	0	0	0	0	0	0	0	yambitsa
inactivation	0	0	0	0	0	0	0	0	0	0	kusatsegula
inactive	0	0	0	0	0	0	0	0	0	0	osagwira ntchito
inactivity	0	0	0	0	0	1	0	0	0	0	kusachita chilichonse
inadequacy	0	0	0	0	0	1	0	0	0	0	kusakwanira
inadequate	0	0	0	0	0	1	0	1	0	0	zosakwanira
inadmissible	1	0	1	0	0	1	0	0	0	0	zosaloledwa
inadvertent	0	0	0	0	0	0	0	0	0	0	mosazindikira
inadvertently	0	0	0	0	0	0	0	0	0	0	mosadziwa
inalienable	0	0	0	0	0	0	1	0	0	0	chosatheka
inane	0	0	0	0	0	1	0	0	0	0	ine
inanimate	0	0	0	0	0	0	0	0	0	0	wopanda moyo
inapplicable	0	0	0	0	0	1	0	0	0	0	zosagwiritsidwa ntchito
inappropriate	1	0	1	0	0	1	0	1	0	0	zosayenera
inattention	1	0	0	0	0	1	0	0	0	0	kusasamala
inaudible	0	0	0	0	0	1	0	0	0	0	wosamveka
inaugural	0	1	0	0	0	0	0	0	0	0	kuyambitsa
inaugurate	0	0	0	0	0	0	0	0	0	0	yambitsa
inauguration	0	1	0	0	1	0	1	0	0	1	kutsegulira
inborn	0	0	0	0	0	0	0	0	0	0	wobadwa
inbred	0	0	0	0	0	0	0	0	0	0	inbred
incalculable	0	0	0	0	0	1	0	0	0	0	wosawerengeka
incandescent	0	0	0	0	0	0	0	0	0	0	incandescent
incapable	0	0	0	0	0	0	0	0	0	0	wosakhoza
incapacity	0	0	0	0	0	1	0	0	0	0	kusakhoza
incarceration	1	0	1	1	0	1	0	1	0	0	kutsekeredwa m’ndende
incase	1	0	1	1	0	1	0	1	0	0	kuti mwina
incendiary	1	0	0	1	0	1	0	0	1	0	chowotcha
incense	1	0	0	0	0	1	0	0	0	0	zofukiza
incentive	0	0	0	0	0	0	0	0	0	0	cholimbikitsa
inception	0	0	0	0	0	0	0	0	0	0	chiyambi
incessant	0	0	0	0	0	1	0	0	0	0	mosalekeza
incessantly	0	0	0	0	0	0	0	0	0	0	mosalekeza
incest	1	0	1	1	0	1	0	1	0	0	kugonana pachibale
incestuous	0	0	1	0	0	1	0	0	0	0	wachibale
inch	0	0	0	0	0	0	0	0	0	0	inchi
incidence	0	0	0	0	0	0	0	0	0	0	zochitika
incident	0	0	0	0	0	0	0	0	1	0	chochitika
incidentally	0	0	0	0	0	0	0	0	0	0	mwangozi
incineration	0	0	0	0	0	1	0	0	0	0	kuwotcha
incipient	0	0	0	0	0	0	0	0	0	0	chiyambi
incision	0	0	0	0	0	0	0	0	0	0	kudula
incisive	0	0	0	0	0	0	1	0	0	0	wosatekeseka
incite	1	1	0	1	0	1	0	0	0	0	yambitsa
incitement	0	0	0	0	0	0	0	0	0	0	cholimbikitsa
inclement	0	0	0	0	0	1	0	0	0	0	zoipa
inclination	0	0	0	0	0	0	0	0	0	0	malingaliro
incline	0	0	0	0	0	0	0	0	0	1	kutsata
inclined	0	0	0	0	0	0	0	0	0	0	kutsata
include	0	0	0	0	0	0	1	0	0	0	kuphatikiza
included	0	0	0	0	0	0	1	0	0	0	kuphatikizapo
including	0	0	0	0	0	0	1	0	0	0	kuphatikizapo
inclusion	0	0	0	0	0	0	0	0	0	1	kuphatikiza
inclusive	0	0	0	0	0	0	1	0	0	0	kuphatikiza
incognito	0	0	0	0	0	0	0	0	0	0	incognito
incoherent	0	0	0	0	0	1	0	0	0	0	wosagwirizana
income	0	1	0	0	1	1	1	1	0	1	ndalama
incoming	0	0	0	0	0	0	0	0	0	0	obwera
incompatible	1	0	1	0	0	1	0	1	0	0	zosagwirizana
incompetence	0	0	0	0	0	1	0	0	0	0	kusakhoza
incompetent	1	0	0	0	0	1	0	1	0	0	wosakhoza
incompletely	0	0	0	0	0	0	0	0	0	0	mosakwanira
incompleteness	0	0	0	0	0	1	0	0	0	0	kusakwanira
incomprehensible	0	0	0	0	0	1	0	0	0	0	zosamvetsetseka
inconclusive	0	0	0	0	0	0	0	0	0	0	osatsimikiza
incongruous	1	0	0	0	0	1	0	0	0	0	wosagwirizana
inconsequential	0	0	0	0	0	1	0	1	0	0	zosafunikira
inconsiderate	1	0	1	0	0	1	0	1	0	0	wosaganizira
inconsistency	0	0	0	0	0	1	0	0	0	0	kusagwirizana
inconspicuous	0	0	0	0	0	0	0	0	0	0	zosaoneka
incontinence	0	0	0	0	0	0	0	0	1	0	kusadziletsa
inconvenient	1	0	1	0	0	1	0	1	0	0	zosokoneza
incorporate	0	0	0	0	0	0	0	0	0	0	phatikiza
incorporation	0	0	0	0	0	0	0	0	0	0	kuphatikiza
incorrect	0	0	0	0	0	1	0	0	0	0	zolakwika
increase	0	0	0	0	0	0	1	0	0	0	wonjezani
increased	0	0	0	0	0	0	0	0	0	0	kuchuluka
incredulous	1	0	1	0	0	1	0	0	0	0	wosakhulupirira
increment	0	0	0	0	0	0	0	0	0	0	kuwonjezeka
incrimination	0	0	0	1	0	1	0	1	0	0	kuimbidwa mlandu
incubation	0	0	0	0	0	0	0	0	0	0	kuyamwitsa
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	bweretsani
incurable	1	0	1	1	0	1	0	1	0	0	osachiritsika
incursion	0	0	0	1	0	1	0	0	0	0	kulowerera
indebted	0	0	0	0	0	0	0	0	0	0	wangongole
indecency	1	0	1	0	0	0	0	0	0	0	zamanyazi
indecent	0	0	1	0	0	1	0	0	0	0	wopanda ulemu
indecision	0	0	0	0	0	1	0	0	0	0	kukayikakayika
indecisive	0	0	0	0	0	1	0	0	0	0	wosatsimikiza mtima
indefensible	0	0	0	1	0	1	0	0	0	0	wosadziteteza
indelible	0	0	0	0	0	0	1	0	0	1	osatha
indemnification	0	0	0	0	0	0	0	0	0	0	kubweza ngongole
indemnify	0	0	0	0	0	1	0	0	0	0	bweza
indemnity	0	0	0	0	0	0	1	0	0	1	malipiro
indent	0	0	0	0	0	0	0	0	0	1	indent
indentation	0	0	0	0	0	0	0	0	0	0	kulowetsa
indenture	1	0	0	0	0	1	0	0	0	0	mayendedwe
independence	0	1	0	0	1	0	1	0	1	1	kudziimira
independent	0	0	0	0	0	0	0	0	0	0	wodziyimira pawokha
indescribable	0	0	0	0	0	0	0	0	0	0	zosafotokozedwa
indestructible	0	0	0	0	0	0	1	0	0	1	chosawonongeka
indeterminate	0	0	0	0	0	1	0	0	0	0	osatsimikiza
index	0	0	0	0	0	0	0	0	0	0	index
indicating	0	0	0	0	0	0	0	0	0	0	kusonyeza
indication	0	0	0	0	0	0	0	0	0	0	chizindikiro
indicative	0	0	0	0	0	0	0	0	0	0	chosonyeza
indicator	0	0	0	0	0	0	0	0	0	0	chizindikiro
indice	0	0	0	0	0	0	0	0	0	0	indice
indict	1	0	0	1	0	1	0	0	0	0	mlandu
indictment	0	0	0	1	0	1	0	0	0	0	mlandu
indifference	1	0	1	1	0	1	0	1	0	0	mphwayi
indigenous	0	0	0	0	0	0	0	0	0	0	wamba
indigent	0	0	0	0	0	1	0	1	0	0	osauka
indigestion	0	0	0	0	0	0	0	0	0	0	kusadya bwino
indignant	1	0	0	0	0	1	0	0	0	0	wokwiya
indignation	1	0	1	0	0	1	0	0	0	0	mkwiyo
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	mosalunjika
indispensable	0	0	0	0	0	0	0	0	0	0	zofunika kwambiri
indistinct	0	0	0	0	0	1	0	0	0	0	wosadziwika bwino
indistinguishable	0	0	0	0	0	0	0	0	0	0	osazindikirika
individuality	0	0	0	0	0	0	1	0	0	0	munthu payekha
indivisible	0	0	0	0	0	0	0	0	0	1	zosaoneka
indoctrination	1	0	0	1	0	1	0	0	0	0	kuphunzitsa
indolent	0	0	0	0	0	1	0	0	0	0	waulesi
indomitable	0	0	0	1	0	0	1	0	0	0	wosagonjetseka
indoor	0	0	0	0	0	0	0	0	0	0	m'nyumba
induce	0	0	0	0	0	0	0	0	0	0	pangitsa
induced	0	0	0	0	0	0	0	0	0	0	kutengeka
inducement	0	0	0	0	0	0	0	0	0	0	kulimbikitsa
induction	0	0	0	0	0	0	0	0	0	0	kuphunzitsidwa
indulge	0	0	0	0	0	0	0	0	0	0	sangalala
indulgence	0	0	0	0	0	0	0	0	0	0	kudzikonda
indulgent	0	0	0	0	0	0	0	0	0	0	kulekerera
industrious	0	0	0	0	0	0	0	0	0	0	akhama
industry	0	0	0	0	0	0	0	0	0	0	makampani
ineffable	0	0	0	0	0	0	1	0	0	0	zosaneneka
ineffective	0	0	0	0	0	1	0	0	0	0	osathandiza
ineffectual	0	0	1	0	0	1	0	0	0	0	zosathandiza
inefficiency	0	0	1	0	0	1	0	1	0	0	kusachita bwino
inefficient	0	0	0	0	0	1	0	1	0	0	osathandiza
inelastic	0	0	0	0	0	0	0	0	0	0	zopanda pake
ineligible	0	0	0	0	0	0	0	0	0	0	osayenerera
inept	1	0	1	0	0	1	0	0	0	0	inept
ineptitude	0	0	1	1	0	1	0	1	0	0	kusachita bwino
inequality	1	0	0	1	0	1	0	1	0	0	kusalingana
inequitable	0	0	0	0	0	1	0	0	0	0	wosalungama
inert	0	0	0	0	0	1	0	0	0	0	ine
inertia	0	0	0	0	0	0	0	0	0	0	inertia
inevitable	0	0	0	0	0	0	0	0	0	0	zosapeweka
inexact	0	0	0	0	0	0	0	0	0	0	zenizeni
inexcusable	1	0	1	0	0	1	0	1	0	0	wosawiringula
inexhaustible	0	0	0	0	0	0	0	0	0	0	chosatha
inexpensive	0	0	0	0	0	0	1	0	0	0	zotsika mtengo
inexperience	0	0	0	0	0	1	0	0	0	0	sadziwa zambiri
inexperienced	0	0	0	0	0	1	0	0	0	0	wosadziwa zambiri
inexplicable	0	0	0	0	0	1	0	0	1	0	zosamveka
infallibility	0	0	0	0	0	0	0	0	0	1	kusalephera
infallible	0	0	0	0	0	0	1	0	0	0	wosalephera
infamous	1	0	1	1	0	1	0	0	0	0	wosatchuka
infamy	0	0	0	0	0	1	0	1	0	0	mbiri yoyipa
infancy	0	0	0	0	0	0	0	0	0	0	ukhanda
infant	0	1	0	1	1	0	1	0	1	0	khanda
infanticide	1	1	1	1	0	1	0	1	0	0	kupha ana
infantile	1	0	1	0	0	1	0	0	0	0	wakhanda
infantry	0	0	0	0	0	0	0	0	0	0	asilikali oyenda pansi
infarct	0	0	0	1	0	1	0	0	1	0	infarct
infatuation	0	0	0	0	0	0	0	0	0	0	kutengeka mtima
infeasible	0	0	0	0	0	0	0	0	0	0	chosatheka
infect	0	0	1	0	0	1	0	0	0	0	kupatsira
infection	0	0	0	1	0	1	0	0	0	0	matenda
infectious	0	0	1	1	0	1	0	1	0	0	opatsirana
infer	0	0	0	0	0	0	0	0	0	0	kunena
inference	0	0	0	0	0	0	0	0	0	0	kulingalira
inferential	0	0	0	0	0	0	0	0	0	0	zosawerengeka
inferior	0	0	0	0	0	1	0	1	0	0	otsika
inferiority	0	0	0	0	0	1	0	0	0	0	kutsika
inferno	1	0	0	1	0	1	0	0	0	0	inferno
infertile	0	0	0	0	0	0	0	0	0	0	wosabereka
infertility	0	0	0	0	0	1	0	1	0	0	kusabereka
infestation	0	0	1	1	0	1	0	0	0	0	kugwidwa
infidel	1	0	1	1	0	1	0	0	0	0	wosakhulupirira
infidelity	1	0	1	1	0	1	0	1	0	0	kusakhulupirika
infiltration	0	0	0	0	0	1	1	0	0	0	kulowetsa
infinite	0	0	0	0	0	0	1	0	0	0	wopandamalire
infinitely	0	0	0	0	0	0	0	0	0	0	mopanda malire
infinitesimal	0	0	0	0	0	0	0	0	0	0	wopandamalire
infinity	0	1	0	0	1	0	1	0	0	1	zopanda malire
infirm	0	0	0	0	0	1	0	0	0	0	odwala
infirmary	0	0	0	0	0	0	0	0	0	0	odwala
infirmity	0	0	0	1	0	1	0	0	0	0	kufooka
inflammation	0	0	0	0	0	1	0	0	0	0	kutupa
inflated	0	0	0	0	0	1	0	0	0	0	wokwezedwa
inflation	0	0	0	1	0	1	0	0	0	0	kukwera kwa mitengo
inflection	0	0	0	0	0	0	0	0	0	0	kugwedeza
inflict	1	0	0	1	0	1	0	1	0	0	bweretsa
infliction	0	0	0	1	0	1	0	1	0	0	kupha
inflorescence	0	0	0	0	0	0	0	0	0	0	inflorescence
influence	0	0	0	0	0	1	1	0	0	0	mphamvu
influential	0	0	0	0	0	0	1	0	0	1	wamphamvu
influenza	0	0	0	0	0	1	0	0	0	0	chimfine
influx	0	0	0	0	0	0	0	0	0	0	kuchuluka
inform	0	0	0	0	0	0	0	0	0	1	dziwitsa
informal	0	0	0	0	0	0	0	0	0	0	mwamwayi
informant	0	0	0	0	0	0	0	0	0	0	wodziwitsa
information	0	0	0	0	0	0	1	0	0	0	zambiri
informed	0	0	0	0	0	0	0	0	0	0	kudziwitsa
informer	0	0	0	0	0	1	0	0	0	0	wodziwitsa
infraction	1	0	0	0	0	1	0	0	0	0	kuphwanya
infrequent	0	0	0	0	0	0	0	0	1	0	osawerengeka
infrequently	0	0	0	0	0	1	0	0	0	0	pafupipafupi
infringement	0	0	0	0	0	1	0	0	0	0	kuphwanya malamulo
infuse	0	0	0	0	0	0	0	0	0	0	patsa
infused	0	0	0	0	0	0	0	0	0	0	kulowetsedwa
infusion	0	0	0	0	0	0	0	0	0	0	kulowetsedwa
ingenious	0	0	0	0	0	0	1	0	0	0	wanzeru
ingenuity	0	0	0	0	0	0	0	0	0	0	nzeru
ingest	0	0	0	0	0	0	0	0	0	0	kumeza
ingestion	0	0	0	0	0	0	0	0	0	0	kumeza
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	wokhazikika
ingredient	0	0	0	0	0	0	0	0	0	0	chopangira
ingress	0	0	0	0	0	0	0	0	0	0	ingress
inhabit	0	0	0	0	0	0	0	0	0	0	kukhala
inhabitant	0	0	0	0	0	0	0	0	0	0	wokhalamo
inhabited	0	0	0	0	0	0	0	0	0	0	okhalamo anthu
inhabiting	0	0	0	0	0	0	0	0	0	0	okhalamo
inhalation	0	0	0	0	0	0	0	0	0	0	pokoka mpweya
inhale	0	0	0	0	0	0	0	0	0	0	mpweya
inherent	0	0	0	0	0	0	0	0	0	0	chobadwa nacho
inherit	0	0	0	0	0	0	0	0	0	0	cholowa
inheritance	0	1	0	0	1	0	1	0	1	1	cholowa
inhibit	1	0	1	0	0	1	0	1	0	0	kuletsa
inhibition	0	0	0	0	0	0	0	0	0	0	kuletsa
inhospitable	0	0	0	0	0	1	0	1	0	0	wosachereza
inhuman	1	0	1	1	0	1	0	1	0	0	wopanda umunthu
inhumanity	0	0	0	0	0	1	0	1	0	0	nkhanza
inimical	1	0	0	0	0	1	0	1	0	0	woyipa
inimitable	0	0	0	0	0	0	1	0	0	1	wosayerekezeka
iniquity	0	0	1	0	0	1	0	0	0	0	kusaweruzika
initial	0	0	0	0	0	0	0	0	0	0	koyamba
initiate	0	0	0	0	0	0	0	0	0	0	yambitsa
initiated	0	0	0	0	0	0	0	0	0	0	anayambitsa
initiative	0	0	0	0	0	0	0	0	0	0	kanthu
inject	0	0	0	0	0	0	0	0	0	0	jekeseni
injection	0	0	0	1	0	0	0	0	0	0	jekeseni
injunction	0	0	0	0	0	1	0	0	0	0	lamulo
injure	1	0	0	1	0	1	0	1	0	0	kuvulaza
injured	0	0	0	1	0	1	0	1	0	0	ovulala
injurious	1	0	0	1	0	1	0	1	0	0	zovulaza
injury	1	0	0	1	0	1	0	1	0	0	kuvulala
injustice	1	0	0	0	0	1	0	0	0	0	kupanda chilungamo
ink	0	0	0	0	0	0	0	0	0	0	inki
inkling	0	0	0	0	0	0	0	0	0	0	inkling
inland	0	0	0	0	0	0	0	0	0	0	mkati
inlay	0	0	0	0	0	0	0	0	0	0	inlay
inlet	0	0	0	0	0	0	0	0	0	0	kulowa
inmate	0	0	1	1	0	1	0	0	0	0	wandende
inn	0	0	0	0	0	0	0	0	0	0	kogona kolipitsa
innate	0	0	0	0	0	0	0	0	0	0	chibadwa
innermost	0	0	0	0	0	0	0	0	0	0	mkati
innings	0	0	0	0	0	0	0	0	0	0	innings
innkeeper	0	0	0	0	0	0	0	0	0	0	woyang'anira nyumba ya alendo
innocence	0	0	0	0	0	0	1	0	0	0	wosalakwa
innocent	0	0	0	0	0	0	1	0	0	1	wosalakwa
innocently	0	0	0	0	0	0	1	0	0	0	wosalakwa
innocuous	0	0	0	0	0	0	1	0	0	0	wosalakwa
innovate	0	0	0	0	0	0	1	0	0	0	panga nzeru
innovation	0	0	0	0	0	0	1	0	0	0	luso
innuendo	0	0	0	0	0	0	0	0	0	0	malingaliro
innumerable	0	0	0	0	0	0	0	0	0	0	osawerengeka
inoculation	0	1	0	0	0	0	0	0	0	1	katemera
inoperative	1	0	0	0	0	1	0	0	0	0	osagwira ntchito
inordinate	0	0	0	0	0	0	0	0	0	0	mopitirira malire
inorganic	0	0	0	0	0	0	0	0	0	0	inorganic
inquest	0	0	0	0	0	0	0	0	0	0	kufunsa
inquire	0	0	0	0	0	0	0	0	0	0	funsani
inquirer	0	0	0	0	0	0	1	0	0	0	wofunsa
inquiring	0	0	0	0	0	0	0	0	0	0	kufunsa
inquiry	0	1	0	0	0	0	1	0	0	0	kufunsa
inquisitive	0	0	0	0	0	0	1	0	0	0	wofuna kudziwa
insane	1	0	0	1	0	1	0	0	0	0	wamisala
insanity	1	0	1	1	0	1	0	1	0	0	misala
inscription	0	0	0	0	0	0	0	0	0	0	zolemba
inscrutable	0	0	0	0	0	0	0	0	0	0	wosawerengeka
insect	0	0	0	0	0	0	0	0	0	0	tizilombo
insecure	1	0	0	1	0	1	0	1	0	0	osatetezeka
insecurity	0	0	0	1	0	1	0	0	0	0	kusatetezeka
inseparable	0	0	0	0	1	0	1	0	0	1	osalekanitsidwa
insert	0	0	0	0	0	0	0	0	0	0	lowetsani
inserted	0	0	0	0	0	0	0	0	0	0	analowetsedwa
insertion	0	0	0	0	0	0	0	0	0	0	kulowetsa
inside	0	0	0	0	0	0	0	0	0	0	mkati
insidious	1	0	1	1	0	1	0	0	0	0	wonyenga
insight	0	0	0	0	0	0	0	0	0	0	kuzindikira
insignia	0	0	0	0	0	0	1	0	0	0	chizindikiro
insignificance	0	0	0	0	0	1	0	0	0	0	zosafunika
insignificant	1	0	0	0	0	1	0	1	0	0	zosafunikira
insipid	0	0	0	0	0	1	0	0	0	0	wopanda pake
insist	0	0	0	0	0	0	0	0	0	0	kukakamira
insolent	0	0	0	0	0	1	0	0	0	0	wachipongwe
insoluble	0	0	0	0	0	0	0	0	0	0	osasungunuka
insolvency	0	0	0	1	0	1	0	1	1	0	kulephera
insolvent	0	0	0	1	0	1	0	1	0	1	wosalipirira
inspect	0	0	0	0	0	0	0	0	0	0	yendera
inspector	0	0	0	0	0	0	1	0	0	0	woyang'anira
inspiration	0	1	0	0	1	0	1	0	0	0	kudzoza
inspire	0	1	0	0	1	0	1	0	0	1	limbikitsa
inspired	0	0	0	0	1	0	1	0	1	1	owuziridwa
instability	0	0	1	1	0	1	0	0	0	0	kusakhazikika
install	0	1	0	0	0	0	0	0	0	0	kukhazikitsa
installation	0	0	0	0	0	0	0	0	0	0	kukhazikitsa
installment	0	0	0	0	0	0	0	0	0	0	gawo
instance	0	0	0	0	0	0	0	0	0	0	chitsanzo
instant	0	0	0	0	0	0	0	0	0	0	nthawi yomweyo
instantaneous	0	0	0	0	0	0	0	0	0	0	nthawi yomweyo
instantaneously	0	0	0	0	0	0	0	0	0	0	nthawi yomweyo
instigate	0	0	0	0	0	1	0	0	0	0	yambitsa
instigation	0	0	0	0	0	1	0	0	0	0	kuyambitsa
instill	0	0	0	0	0	0	0	0	0	0	khazikitsa
instinct	0	0	0	0	0	0	0	0	0	0	chibadwa
instinctive	1	0	1	1	0	0	1	0	0	0	wachibadwa
institute	0	0	0	0	0	0	0	0	0	1	bungwe
institution	0	0	0	0	0	0	0	0	0	0	bungwe
instruct	0	0	0	0	0	0	1	0	0	1	langiza
instructed	0	0	0	0	0	0	0	0	0	0	analangiza
instruction	0	0	0	0	0	0	1	0	0	1	malangizo
instructional	0	0	0	0	0	0	0	0	0	0	malangizo
instructions	0	1	0	0	0	0	0	0	0	1	malangizo
instructive	0	0	0	0	0	0	0	0	0	0	kuphunzitsa
instructor	0	1	0	0	0	0	1	0	0	1	mphunzitsi
instrument	0	0	0	0	0	0	0	0	0	0	chida
instrumental	0	0	0	0	0	0	1	0	0	0	zida
instrumentalist	0	0	0	0	0	0	0	0	0	0	woyimba zida
instrumentality	0	0	0	0	0	0	0	0	0	0	zida
insufficiency	1	0	0	0	0	1	0	0	0	0	kusakwanira
insufficient	0	0	0	0	0	1	0	0	0	0	osakwanira
insufficiently	0	0	0	0	0	1	0	0	0	0	mosakwanira
insular	0	0	0	0	0	0	0	0	0	0	osasunthika
insulate	0	0	0	0	0	0	0	0	0	0	kutsekereza
insulation	0	0	0	0	0	0	0	0	0	1	kutsekereza
insult	1	0	1	0	0	1	0	1	1	0	chipongwe
insulting	1	0	1	1	0	1	0	1	0	0	mwano
insurance	0	0	0	0	0	0	0	0	0	0	inshuwalansi
insure	0	0	0	0	0	0	1	0	0	1	insure
insurgent	0	0	0	0	0	1	0	0	0	0	woukira
insurmountable	0	0	0	1	0	1	0	1	0	0	chosagonjetseka
insurrection	1	0	0	0	0	1	0	0	0	0	kuwukira
intact	0	0	0	0	0	0	1	0	0	1	osasintha
intangible	0	0	0	0	0	0	0	0	0	0	zosaoneka
integer	0	0	0	0	0	0	0	0	0	0	chiwerengero
integral	0	0	0	0	0	0	0	0	0	0	zofunika
integrate	0	0	0	0	0	0	0	0	0	0	kuphatikiza
integration	0	0	0	0	0	0	0	0	0	0	kuphatikiza
integrity	0	0	0	0	0	0	1	0	0	1	umphumphu
intellect	0	0	0	0	0	0	1	0	0	0	nzeru
intellectual	0	0	0	0	0	0	1	0	0	0	waluntha
intelligence	0	0	0	1	1	0	1	0	0	1	nzeru
intelligent	0	0	0	0	0	0	1	0	0	1	wanzeru
intelligibility	0	0	0	0	0	0	0	0	0	0	kuzindikira
intelligible	0	0	0	0	0	0	0	0	0	0	zomveka
intend	0	0	0	0	0	0	0	0	0	1	funa
intended	0	1	0	0	0	0	1	0	0	0	anafuna
intending	0	0	0	0	0	0	0	0	0	0	kufuna
intense	1	0	1	1	1	1	1	0	1	1	kwambiri
intensely	0	0	0	0	0	0	0	0	0	0	mwamphamvu
intensify	0	0	0	0	0	0	0	0	0	0	limbitsa
intensity	0	0	0	0	0	0	0	0	0	0	mphamvu
intent	0	0	0	0	0	0	0	0	0	0	cholinga
intention	0	0	0	0	0	0	0	0	0	0	cholinga
intentional	0	0	0	0	0	0	0	0	0	0	mwadala
intentionally	0	0	0	0	0	0	0	0	0	0	mwadala
inter	0	0	0	0	0	1	0	1	0	0	pakati
interaction	0	0	0	0	0	0	0	0	0	0	kuyanjana
intercede	0	0	0	1	0	0	0	1	0	0	yimira pakati
intercept	0	0	0	0	0	0	0	0	0	0	chepetsa
interception	0	0	0	0	0	0	0	0	0	0	kutsekereza
intercession	0	0	0	0	0	0	0	0	0	1	kupembedzera
interchange	0	0	0	0	0	0	0	0	0	0	kusinthana
interchangeable	0	0	0	0	0	0	0	0	0	0	zosinthika
interchanged	0	0	0	0	0	0	0	0	0	0	kusinthana
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	kugonana
interdependence	0	0	0	0	0	0	0	0	0	0	kudalirana
interdependent	0	0	0	0	0	0	0	0	0	0	kudalirana
interdiction	0	0	0	0	0	1	0	0	0	0	kuletsa
interest	0	0	0	0	0	0	1	0	0	0	chidwi
interested	0	0	1	0	0	0	1	1	0	0	chidwi
interesting	0	0	0	0	0	0	1	0	0	0	chidwi
interference	0	0	0	0	0	1	0	0	0	0	kusokoneza
interferometer	0	0	0	0	0	0	0	0	0	0	interferometer
interim	0	1	0	0	0	0	0	0	0	0	pakanthawi
interior	0	0	1	0	0	0	1	0	0	1	mkati
interlocutory	0	0	0	0	0	0	1	0	0	0	interlocutory
interlude	0	0	0	0	0	0	1	0	0	0	pakati
intermediary	0	0	0	0	0	0	0	0	0	0	mkhalapakati
intermediate	0	0	0	0	0	0	0	0	0	0	wapakatikati
interment	0	0	0	0	0	1	0	1	0	0	kupemphera
interminable	1	1	0	0	0	1	1	0	0	0	chosalekeza
intermission	0	1	0	0	0	0	0	0	0	0	kupuma
intermittent	0	0	0	0	0	0	0	0	0	0	wapakatikati
intern	0	0	0	0	0	0	0	0	0	0	wophunzira
internal	0	0	0	0	0	0	0	0	0	0	mkati
internally	0	0	0	0	0	0	0	0	0	0	mkati
international	0	0	0	0	0	0	0	0	0	0	mayiko
interpolate	0	0	0	0	0	0	0	0	0	0	phatikiza
interpolation	0	0	0	0	0	0	0	0	0	0	kumasulira
interpret	0	0	0	0	0	0	0	0	0	0	kutanthauzira
interpretation	0	0	0	0	0	0	0	0	0	0	kutanthauzira
interpreter	0	0	0	0	0	0	0	0	0	0	womasulira
interrelated	0	0	0	0	0	0	0	0	0	0	zogwirizana
interrogate	0	0	0	1	0	0	0	0	0	0	funsa
interrogation	0	0	0	1	0	0	0	0	0	0	kufunsa
interrupt	1	0	0	0	0	1	0	0	1	0	sokoneza
interrupted	0	0	0	0	0	1	0	1	0	0	kusokonezedwa
interruption	0	0	0	0	0	0	0	0	0	0	kusokoneza
intersect	0	0	0	0	0	0	0	0	0	0	kudutsa
intersection	0	0	0	0	0	0	0	0	0	0	mphambano
interstitial	0	0	0	0	0	0	0	0	0	0	interstitial
interval	0	0	0	0	0	0	0	0	0	0	nthawi
intervening	0	0	0	0	0	0	0	0	0	0	kulowererapo
intervention	0	0	0	0	0	1	1	1	0	0	kulowererapo
interview	0	0	0	0	0	0	0	0	0	0	kuyankhulana
interviewer	0	0	0	1	0	0	0	0	0	0	wofunsa mafunso
interworking	0	0	0	0	0	0	0	0	0	0	kuyanjana
intestate	0	0	0	0	0	1	0	0	0	0	intestate
intestinal	0	0	1	0	0	0	0	0	0	0	m'mimba
intestine	0	0	0	0	0	0	0	0	0	0	matumbo
intestines	0	0	0	0	0	0	0	0	0	0	matumbo
intimacy	0	0	0	0	0	0	0	0	0	0	ubwenzi
intimate	0	1	0	0	1	0	1	0	0	1	wapamtima
intimately	0	1	0	1	1	0	0	0	0	0	mwachikondi
intimation	0	0	0	0	0	0	0	0	0	0	chidziwitso
intimidate	0	0	0	1	0	1	0	0	0	0	kuwopseza
