English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bengali Word
parachute	0	0	0	1	0	0	0	0	0	0	প্যারাসুট
parade	0	1	0	1	1	1	1	0	1	0	কুচকাওয়াজ
paradigm	0	0	0	0	0	0	0	0	0	0	দৃষ্টান্ত
paradox	0	0	0	0	0	0	0	0	0	0	প্যারাডক্স
paradoxical	0	0	0	0	0	0	0	0	0	0	প্যারাডক্সিক্যাল
paraffin	0	0	0	0	0	0	0	0	0	0	প্যারাফিন
paragon	0	1	0	0	1	0	1	0	0	1	প্যারাগন
paragraph	0	0	0	0	0	0	0	0	0	0	অনুচ্ছেদ
parallax	0	0	0	0	0	0	0	0	0	0	প্যারালাক্স
parallel	0	0	0	0	0	0	0	0	0	0	সমান্তরাল
parallelism	0	0	0	0	0	0	0	0	0	0	সমান্তরালতা
paralysis	1	1	0	1	0	1	0	1	0	0	পক্ষাঘাত
paramount	0	0	0	0	0	0	1	0	0	0	সর্বোপরি
paranoia	0	0	0	1	0	1	0	0	0	0	প্যারানয়া
parapet	0	0	0	0	0	0	0	0	0	0	প্যারাপেট
paraphernalia	0	0	0	0	0	0	0	0	0	0	সরঞ্জাম
paraphrase	0	0	0	0	0	1	1	0	0	0	প্যারাফ্রেজ
parasite	0	0	1	1	0	1	0	0	0	0	পরজীবী
parasol	0	0	0	0	0	0	0	0	0	0	প্যারাসল
parcel	0	0	0	0	0	0	0	0	0	0	পার্সেল
parcels	0	0	0	0	0	0	0	0	0	0	পার্সেল
parchment	0	0	0	0	0	0	0	0	0	0	পার্চমেন্ট
pardon	0	0	0	0	0	0	1	0	0	0	ক্ষমা
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	প্যারেনকাইমা
parent	0	0	0	0	0	0	0	0	0	0	অভিভাবক
parentage	0	0	0	0	0	0	1	0	0	0	পিতৃত্ব
parental	0	0	0	0	0	0	0	0	0	0	পিতামাতার
parenthesis	0	0	0	0	0	0	0	0	0	0	বন্ধনী
parenthetical	0	0	0	0	0	0	0	0	0	0	বন্ধনী সংক্রান্ত
parietal	0	0	0	0	0	0	1	0	0	1	প্যারিটাল
paring	0	0	0	0	0	0	0	0	0	0	প্যারিং
parish	0	0	0	0	0	0	0	0	0	1	প্যারিশ
parity	0	0	0	0	0	0	0	0	0	0	সমতা
park	0	0	0	0	0	0	0	0	0	0	পার্ক
parlance	0	0	0	0	0	0	0	0	0	0	কথাবার্তা
parliament	0	0	0	0	0	0	0	0	0	1	সংসদ
parliamentary	0	0	0	0	0	0	0	0	0	0	সংসদীয়
parlor	0	0	0	0	0	0	0	0	0	0	পার্লার
parole	0	1	0	0	0	0	0	0	0	0	প্যারোল
parquet	0	0	0	0	0	0	0	0	0	0	কাঠবাদাম
parrot	0	0	1	0	0	1	0	0	0	0	টিয়া পাখি
parry	0	0	0	0	0	0	0	0	0	0	প্যারি
parse	0	0	0	0	0	0	0	0	0	0	পার্স
parsimonious	0	0	0	0	0	1	0	0	0	0	parsimonious
parsimony	0	0	0	0	0	0	0	0	0	0	পার্সিমনি
parsley	0	0	0	0	0	0	0	0	0	0	পার্সলে
parson	0	0	0	0	0	0	0	0	0	0	পার্সন
part	0	0	0	0	0	0	0	0	0	0	অংশ
partake	0	0	0	0	0	0	1	0	0	1	অংশ গ্রহণ
partiality	0	0	0	0	0	0	0	0	0	0	পক্ষপাত
partially	0	0	0	0	0	0	0	0	0	0	আংশিকভাবে
participate	0	0	0	0	0	0	0	0	0	0	অংশগ্রহণ
participation	0	0	0	0	0	0	1	0	0	0	অংশগ্রহণ
particle	0	0	0	0	0	0	0	0	0	0	কণা
particularity	0	0	0	0	0	0	0	0	0	0	বিশেষত্ব
particulars	0	0	0	0	0	0	0	0	0	0	বিবরণ
parting	0	0	0	0	0	0	0	1	0	0	বিচ্ছেদ
partisan	0	0	0	0	0	1	0	0	0	0	পক্ষপাতমূলক
partisanship	0	0	0	0	0	0	0	0	0	0	পক্ষপাতিত্ব
partition	0	0	0	0	0	0	0	0	0	0	বিভাজন
partly	0	0	0	0	0	0	0	0	0	0	আংশিকভাবে
partner	0	0	0	0	0	0	1	0	0	0	অংশীদার
partnership	0	0	0	0	0	0	1	0	0	1	অংশীদারিত্ব
parts	0	0	0	0	0	0	0	0	0	0	অংশ
party	0	0	0	0	0	0	0	0	0	0	পার্টি
pas	0	0	0	0	0	0	0	0	0	0	পাস
pass	0	0	0	0	0	0	0	0	0	0	পাস
passable	0	0	0	0	0	0	0	0	0	0	পাসযোগ্য
passage	0	0	0	0	0	0	0	0	0	0	উত্তরণ
passageway	0	0	0	0	0	0	0	0	0	0	পথ
passe	0	0	0	0	0	1	0	0	0	0	পাস
passenger	0	1	0	0	0	0	0	0	0	0	যাত্রী
passim	0	0	0	0	0	0	0	0	0	0	পাসিম
passing	0	0	0	0	0	0	0	0	0	0	পাসিং
passion	0	1	0	0	1	0	1	0	0	1	আবেগ
passionate	0	1	0	0	1	0	1	0	0	1	অনুরাগী
passive	0	0	0	0	0	1	0	0	0	0	নিষ্ক্রিয়
passivity	0	0	0	0	0	1	0	0	0	0	নিষ্ক্রিয়তা
passport	0	0	0	0	0	0	0	0	0	0	পাসপোর্ট
past	0	0	0	0	0	0	0	0	0	0	অতীত
paste	0	0	0	0	0	0	0	0	0	0	পেস্ট
pastel	0	0	0	0	0	0	0	0	0	0	প্যাস্টেল
pastime	0	0	0	0	0	0	1	0	0	0	বিনোদন
pastor	0	0	0	0	1	0	1	0	0	1	যাজক
pastry	0	0	0	0	1	0	1	0	0	0	প্যাস্ট্রি
pasture	0	0	0	0	0	0	1	0	0	0	চারণভূমি
pasty	0	0	0	0	0	0	0	0	0	0	পেস্টি
pat	0	0	0	0	0	0	0	0	0	0	প্যাট
patch	0	0	0	0	0	1	0	0	0	0	প্যাচ
patchwork	0	0	0	0	0	0	0	0	0	0	প্যাচওয়ার্ক
pate	0	0	0	0	0	0	0	0	0	0	প্যাট
patella	0	0	0	0	0	0	0	0	0	0	প্যাটেলা
patent	0	0	0	0	0	0	1	0	0	0	পেটেন্ট
paternal	0	0	0	0	0	0	0	0	0	0	পৈতৃক
paternity	0	0	0	0	0	0	0	0	0	0	পিতৃত্ব
path	0	0	0	0	0	0	0	0	0	0	পথ
pathetic	0	0	1	0	0	1	0	1	0	0	করুণ
pathology	0	0	0	0	0	0	0	0	0	0	প্যাথলজি
pathos	0	0	0	0	0	0	0	0	0	0	প্যাথোস
pathway	0	0	0	0	0	0	0	0	0	0	পথ
patience	0	1	0	0	0	0	1	0	0	1	ধৈর্য
patient	0	1	0	0	0	0	1	0	0	0	রোগী
patio	0	0	0	0	0	0	0	0	0	0	বহিঃপ্রাঙ্গণ
patriarch	0	0	0	0	0	0	0	0	0	0	patriarch
patriarchal	0	0	0	0	0	0	1	0	0	1	পিতৃতান্ত্রিক
patrimony	0	0	0	0	0	0	0	0	0	0	patrimony
patriot	0	0	0	0	0	0	0	0	0	0	দেশপ্রেমিক
patriotic	0	0	0	0	0	0	0	0	0	0	দেশপ্রেমিক
patriotism	0	0	0	0	0	0	0	0	0	0	দেশপ্রেম
patrol	0	0	0	0	0	0	0	0	0	1	টহল
patron	0	0	0	0	0	0	1	0	0	1	পৃষ্ঠপোষক
patronage	0	0	0	0	0	0	1	0	0	1	পৃষ্ঠপোষকতা
patronize	0	0	0	0	0	0	0	0	0	0	পৃষ্ঠপোষকতা
patronizing	0	0	0	0	0	1	0	0	0	0	পৃষ্ঠপোষকতা
patter	1	0	0	0	0	1	0	0	0	0	প্যাটার
pattern	0	0	0	0	0	0	0	0	0	0	প্যাটার্ন
paucity	1	0	1	0	0	1	0	1	0	0	অভাব
pauper	0	0	0	0	0	1	0	1	0	0	দরিদ্র
pause	0	0	0	0	0	0	0	0	0	0	বিরতি
pave	0	0	0	0	0	0	0	0	0	0	পাকা
pavement	0	0	0	0	0	0	0	0	0	1	ফুটপাথ
pavilion	0	0	0	0	0	0	0	0	0	0	প্যাভিলিয়ন
paving	0	0	0	0	0	0	0	0	0	0	পাকা
paw	0	0	0	0	0	0	0	0	0	0	থাবা
pawn	0	0	0	0	0	1	0	0	0	1	প্যান
pax	0	0	0	0	0	0	0	0	0	0	প্যাক্স
pay	0	1	0	0	1	0	1	0	0	1	বেতন
payback	1	0	0	0	0	1	0	0	0	0	পরিশোধ
payer	0	0	0	0	0	0	0	0	0	0	প্রদানকারী
payment	0	0	0	0	0	1	0	0	0	0	পেমেন্ট
pea	0	0	0	0	0	0	0	0	0	0	মটর
peace	0	1	0	0	1	0	1	0	0	1	শান্তি
peaceable	0	0	0	0	0	0	1	0	0	0	শান্তিপূর্ণ
peaceful	0	1	0	0	1	0	1	0	1	1	শান্তিপূর্ণ
peacock	0	0	0	0	0	0	1	0	0	0	ময়ূর
peak	0	0	0	0	0	0	0	0	0	0	শিখর
peaked	0	0	0	0	0	0	0	0	0	0	চূড়া
pearl	0	0	0	0	0	0	0	0	0	0	মুক্তা
peasant	0	0	0	0	0	0	0	0	0	0	কৃষক
peat	0	0	0	0	0	0	0	0	0	0	পিট
pebble	0	0	0	0	0	0	0	0	0	0	নুড়ি
peck	0	0	0	0	0	0	1	0	0	0	পেক
peculiar	0	0	0	0	0	0	0	0	0	0	অদ্ভুত
peculiarities	0	0	0	0	0	1	0	0	0	0	অদ্ভুততা
peculiarity	0	0	0	0	0	0	1	0	0	0	অদ্ভুততা
peculiarly	0	0	0	0	0	0	0	0	0	0	অদ্ভুতভাবে
pecuniary	0	0	0	0	0	0	0	0	0	0	আর্থিক
pedal	0	0	0	0	0	0	0	0	0	0	প্যাডেল
pedantic	0	0	0	0	0	0	0	0	0	0	বৃত্তিমূলক
peddle	0	0	0	0	0	0	0	0	0	0	পেডেল
pedestal	0	0	0	0	0	0	0	0	0	0	পাদদেশ
pedestrian	0	0	0	0	0	1	0	0	0	0	পথচারী
pediatrics	0	0	0	0	0	0	0	0	0	0	শিশুরোগ
pedigree	0	0	0	0	0	0	1	0	0	1	বংশ
pedometer	0	0	0	0	0	0	0	0	0	0	পেডোমিটার
peel	0	0	0	0	0	0	0	0	0	0	খোসা
peep	0	0	0	0	0	0	0	0	0	0	উঁকি
peer	0	0	0	0	0	0	0	0	0	0	সমকক্ষ ব্যক্তি
peering	0	0	0	0	0	0	0	0	0	0	পিয়ারিং
peerless	0	0	0	0	0	0	1	0	0	0	পিয়ারলেস
peg	0	0	0	0	0	0	0	0	0	0	পেগ
pegs	0	0	0	0	0	0	0	0	0	0	খুঁটি
pelagic	0	0	0	0	0	0	0	0	0	0	পেলাজিক
pellet	0	0	0	0	0	0	0	0	0	0	গুলি
pen	0	0	0	0	0	0	0	0	0	0	কলম
penal	0	0	0	1	0	1	0	1	0	0	শাস্তি
penalty	1	0	0	1	0	1	0	1	0	0	শাস্তি
penance	0	0	0	1	0	0	0	1	0	0	তপস্যা
penchant	0	0	0	0	0	0	1	0	0	0	অনুরাগ
pencil	0	0	0	0	0	0	0	0	0	0	পেন্সিল
pendant	0	0	0	0	0	0	0	0	0	0	দুল
pendency	0	0	0	0	0	0	0	0	0	0	পেন্ডেন্সি
pendent	0	0	0	0	0	0	0	0	0	0	পেন্ডেন্ট
pending	0	0	0	0	0	0	0	0	0	0	বিচারাধীন
pendulum	0	0	0	0	0	0	0	0	0	0	পেন্ডুলাম
penetrate	0	0	0	0	0	0	0	0	0	0	পশা
penetrating	0	0	0	0	0	0	0	0	0	0	অনুপ্রবেশকারী
penetration	1	0	0	1	0	1	0	0	0	0	অনুপ্রবেশ
peninsula	0	0	0	0	0	0	0	0	0	0	উপদ্বীপ
penitentiary	1	0	0	0	0	1	0	0	0	0	pententiary
pennant	0	0	0	0	0	0	0	0	0	0	পেন্যান্ট
penniless	0	0	0	0	0	0	0	0	0	0	অর্থহীন
penny	0	0	0	0	0	0	0	0	0	0	পেনি
pension	0	0	0	0	0	0	0	0	0	0	পেনশন
pensioner	0	0	0	0	0	0	0	0	0	0	পেনশনভোগী
pensive	0	0	0	0	0	0	0	1	0	0	চিন্তাশীল
pentagon	0	0	0	0	0	0	0	0	0	0	পেন্টাগন
penthouse	0	0	0	0	0	0	0	0	0	0	পেন্টহাউস
penultimate	0	0	0	0	0	0	0	0	0	0	অন্তিম
people	0	0	0	0	0	0	0	0	0	0	মানুষ
peopled	0	0	0	0	0	0	0	0	0	0	জনগণ
pepper	0	0	0	0	0	0	0	0	0	0	মরিচ
peptic	0	0	0	0	0	0	0	0	0	0	পেপটিক
perceive	0	0	0	0	0	0	1	0	0	1	উপলব্ধি করা
percentage	0	0	0	0	0	0	0	0	0	0	শতাংশ
perceptible	0	0	0	0	0	0	1	0	0	0	উপলব্ধিযোগ্য
perception	0	0	0	0	0	0	0	0	0	0	উপলব্ধি
perceptive	0	0	0	0	0	0	0	0	0	0	উপলব্ধিমূলক
perch	0	0	0	0	0	0	0	0	0	0	পার্চ
perchance	0	0	0	0	0	0	0	0	1	0	সম্ভাবনা
percolation	0	0	0	0	0	0	0	0	0	0	ক্ষরণ
percussion	0	0	0	0	0	0	0	0	0	0	পারকাশন
perdition	1	0	1	1	0	1	0	1	0	0	সর্বনাশ
peremptory	0	0	0	0	0	0	0	0	0	0	অস্থায়ী
perennial	0	0	0	0	0	0	1	0	0	1	বহুবর্ষজীবী
perfect	0	1	0	0	1	0	1	0	0	1	নিখুঁত
perfection	0	1	0	0	1	0	1	0	1	1	পরিপূর্ণতা
perforated	0	0	0	0	0	0	0	0	0	0	ছিদ্রযুক্ত
perforation	0	0	0	0	0	0	0	0	0	0	ছিদ্র
perforce	0	0	0	0	0	0	0	0	0	0	জোর
perform	0	0	0	0	0	0	0	0	0	0	সঞ্চালন
performance	0	0	0	0	0	0	0	0	0	0	কর্মক্ষমতা
performer	0	0	0	0	0	0	1	0	0	0	অভিনয়কারী
perfume	0	0	0	0	0	0	0	0	0	0	সুগন্ধি
perfumed	0	0	0	0	0	0	0	0	0	0	সুগন্ধি
peri	0	0	0	0	0	0	0	0	1	0	পেরি
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	বিপদ
perilous	0	1	0	1	0	1	0	1	0	0	বিপদজনক
perimeter	0	0	0	0	0	0	0	0	0	0	পরিধি
period	0	0	0	0	0	0	0	0	0	0	সময়কাল
periodic	0	0	0	0	0	0	0	0	0	0	পর্যায়ক্রমিক
periodical	0	0	0	0	0	0	0	0	0	0	সাময়িক
periodically	0	0	0	0	0	0	0	0	0	0	পর্যায়ক্রমে
periodicity	0	0	0	0	0	0	0	0	0	1	পর্যায়ক্রমিকতা
periphery	0	0	0	0	0	0	0	0	0	0	পরিধি
perish	0	0	0	1	0	1	0	1	0	0	ধ্বংস
perishable	0	0	0	0	0	1	0	0	0	0	পচনশীল
perished	0	0	0	0	0	1	0	1	0	0	ধ্বংস
perishing	0	0	0	1	0	1	0	1	0	0	ধ্বংসপ্রাপ্ত
perjury	0	0	0	1	0	1	0	0	1	0	মিথ্যা কথা
perk	0	0	0	0	0	0	1	0	0	0	সুবিধা
permanence	0	0	0	0	0	0	0	0	0	0	স্থায়ীত্ব
permeable	0	0	0	0	0	0	0	0	0	0	প্রবেশযোগ্য
permeate	0	0	0	0	0	0	0	0	0	0	প্রবেশ করা
permeation	0	0	0	0	0	0	0	0	0	0	প্রবেশ
permissible	0	0	0	0	0	0	0	0	0	0	অনুমোদনযোগ্য
permission	0	0	0	0	0	0	1	0	0	0	অনুমতি
permissive	0	0	0	0	0	0	0	0	0	0	অনুমতিমূলক
permit	0	0	0	0	0	0	0	0	0	0	অনুমতি
permitted	0	0	0	0	0	0	0	0	0	0	অনুমোদিত
permitting	0	0	0	0	0	0	0	0	0	0	অনুমতি
permutation	0	0	0	0	0	0	0	0	0	0	স্থানান্তর
pernicious	1	0	0	1	0	1	0	1	0	0	ক্ষতিকর
perpendicular	0	0	0	0	0	0	0	0	0	0	খাড়া
perpetrate	0	0	0	0	0	0	0	0	0	0	অপরাধ করা
perpetrator	1	0	1	1	0	1	0	1	0	0	অপরাধী
perpetual	0	0	0	0	0	0	0	0	0	0	চিরস্থায়ী
perpetually	0	0	0	0	0	0	0	0	0	0	চিরকাল
perpetuate	0	1	0	0	0	0	0	0	0	0	চিরস্থায়ী করা
perpetuation	0	0	0	0	0	1	0	0	0	0	স্থায়ীকরণ
perpetuity	0	1	0	0	0	0	1	0	0	1	চিরস্থায়ীতা
perplexed	0	0	0	0	0	1	0	0	0	0	বিভ্রান্ত
perplexing	0	0	0	0	0	0	0	0	0	0	বিভ্রান্তিকর
perplexity	0	0	0	0	0	1	0	1	0	0	বিভ্রান্তি
persecute	1	0	0	1	0	1	0	0	0	0	তাড়না
persecution	1	0	1	1	0	1	0	1	0	0	নিপীড়ন
perseverance	0	0	0	0	0	0	0	0	0	0	অধ্যবসায়
persevere	0	0	0	0	0	0	0	0	0	0	অধ্যবসায়
persist	0	0	0	0	0	0	0	0	0	0	অবিরত
persistence	0	0	0	0	0	0	1	0	0	0	অধ্যবসায়
persistent	0	0	0	0	0	0	1	0	0	0	ক্রমাগত
persisting	0	0	0	0	0	0	0	0	0	0	অব্যাহত
person	0	0	0	0	0	0	0	0	0	0	ব্যক্তি
personable	0	0	0	0	0	0	1	0	0	0	ব্যক্তিত্বপূর্ণ
personage	0	0	0	0	0	0	0	0	0	0	ব্যক্তিত্ব
personal	0	0	0	0	0	0	0	0	0	1	ব্যক্তিগত
personification	0	0	0	0	0	0	0	0	0	0	ব্যক্তিত্ব
personnel	0	0	0	0	0	0	0	0	0	0	কর্মীদের
persons	0	0	0	0	0	0	0	0	0	0	ব্যক্তি
perspective	0	0	0	0	0	0	0	0	0	0	দৃষ্টিকোণ
perspiration	0	0	1	0	0	0	0	0	0	0	ঘাম
persuade	0	0	0	0	0	0	0	0	0	1	পটান
persuasion	0	0	0	0	0	0	0	0	0	0	প্ররোচনা
persuasive	0	0	0	0	0	0	0	0	0	0	প্ররোচিত
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	প্রাসঙ্গিক
perturbation	0	0	0	1	0	1	0	0	0	0	বিরক্তি
pertussis	0	0	0	0	0	1	0	0	0	0	পার্টুসিস
perusal	0	0	0	0	0	0	0	0	0	0	পড়ন
peruse	0	0	0	0	0	0	0	0	0	0	অধ্যয়ন
pervading	0	0	0	0	0	0	0	0	0	0	পরিব্যাপ্ত
perverse	1	0	1	1	0	1	0	0	0	0	বিকৃত
perversion	1	0	1	0	0	1	0	1	0	0	বিকৃতি
pervert	1	0	1	0	0	1	0	0	0	0	বিকৃত
perverted	0	0	1	0	0	1	0	0	0	0	বিকৃত
pessimism	1	0	0	1	0	1	0	1	0	0	হতাশাবাদ
pessimist	0	0	0	1	0	1	0	1	0	0	হতাশাবাদী
pest	1	0	1	1	0	1	0	0	0	0	কীটপতঙ্গ
pestilence	0	0	1	1	0	1	0	0	0	0	মহামারী
pet	0	0	0	0	0	1	0	0	0	0	পোষা প্রাণী
petition	0	0	0	0	0	0	0	0	0	0	আবেদন
petitioner	0	0	0	0	0	0	0	0	0	0	আবেদনকারী
petrol	0	0	0	0	0	0	0	0	0	0	পেট্রল
petroleum	0	0	1	0	0	1	1	0	0	0	পেট্রোলিয়াম
petting	0	0	0	0	0	0	0	0	0	0	পোষা
petty	0	0	0	0	0	1	0	0	0	0	ক্ষুদ্র
pew	0	0	0	0	0	0	0	0	0	0	পিউ
pewter	0	0	0	0	0	0	0	0	0	0	পিউটার
phalanx	0	0	0	1	0	0	0	0	0	1	ফ্যালানক্স
phantom	0	0	0	1	0	1	0	0	0	0	ফ্যান্টম
pharmaceutical	0	0	0	0	0	0	1	0	0	0	ফার্মাসিউটিক্যাল
pharmacist	0	0	0	0	0	0	0	0	0	0	ফার্মাসিস্ট
pharmacology	0	0	0	0	0	0	0	0	0	0	ফার্মাকোলজি
pharmacy	0	0	0	0	0	0	0	0	0	0	ফার্মেসি
phase	0	0	0	0	0	0	0	0	0	0	পর্যায়
phenomenon	0	0	0	0	0	0	0	0	0	0	ঘটমান বিষয়
philanthropic	0	0	0	0	0	0	0	0	0	1	পরোপকারী
philanthropist	0	0	0	0	0	0	1	0	0	1	পরোপকারী
philanthropy	0	0	0	0	0	0	1	0	0	0	মানবপ্রীতি
philosopher	0	0	0	0	0	0	1	0	0	1	দার্শনিক
philosophic	0	0	0	0	0	0	0	0	0	0	দার্শনিক
philosophical	0	0	0	0	0	0	0	0	0	0	দার্শনিক
philosophy	0	0	0	0	0	0	0	0	0	0	দর্শন
phlegm	0	0	1	0	0	1	0	0	0	0	কফ
phoenix	0	0	0	0	0	0	1	0	0	0	রূপকথার পক্ষি বিশেষ
phone	0	0	0	0	0	0	0	0	0	0	ফোন
phonetic	0	0	0	0	0	0	1	0	0	0	ফোনেটিক
phonetics	0	0	0	0	0	0	0	0	0	0	ধ্বনিতত্ত্ব
phonics	0	0	0	0	0	0	0	0	0	0	ধ্বনিবিদ্যা
phonograph	0	0	0	0	0	0	0	0	0	0	ফোনোগ্রাফ
phonology	0	0	0	0	0	0	0	0	0	0	ধ্বনিবিদ্যা
phony	1	0	1	0	0	1	0	0	0	0	নকল
phosphor	0	0	0	0	0	0	0	0	0	0	ফসফর
phosphorus	0	0	0	0	0	0	0	0	0	0	ফসফরাস
photo	0	0	0	0	0	0	0	0	0	0	ফটো
photogenic	0	0	0	0	0	0	0	0	0	0	ফটোজেনিক
photograph	0	0	0	0	0	0	0	0	0	0	আলোকচিত্র
photographer	0	0	0	0	0	0	0	0	0	0	ফটোগ্রাফার
photography	0	0	0	0	0	0	0	0	0	0	ফটোগ্রাফি
photometry	0	0	0	0	0	0	0	0	0	0	ফটোমেট্রি
phrase	0	0	0	0	0	0	0	0	0	0	বাক্যাংশ
phraseology	0	0	0	0	0	0	0	0	0	0	শব্দগুচ্ছ
phylogeny	0	0	0	0	0	0	0	0	0	0	ফাইলোজেনি
physical	0	0	0	0	0	0	0	0	0	0	শারীরিক
physician	0	0	0	0	0	0	1	0	0	1	চিকিত্সক
physicist	0	0	0	0	0	0	0	0	0	1	পদার্থবিজ্ঞানী
physics	0	0	0	0	0	0	1	0	0	0	পদার্থবিদ্যা
physiology	0	0	0	0	0	0	1	0	0	0	ফিজিওলজি
physique	0	0	0	0	0	0	1	0	0	0	শরীর
pianist	0	0	0	0	0	0	0	0	0	0	পিয়ানোবাদক
piano	0	0	0	0	0	0	0	0	0	0	পিয়ানো
piazza	0	0	0	0	0	0	0	0	0	0	পিয়াজা
piccolo	0	0	0	0	0	0	0	0	0	0	পিকোলো
pick	0	0	0	0	0	0	1	0	0	0	বাছাই
picked	0	0	0	0	0	0	0	0	0	0	বাছাই করা
picket	1	1	0	1	0	1	0	0	0	0	পিকেট
picketing	1	0	0	0	0	1	0	0	0	0	পিকেটিং
pickle	0	0	0	0	0	1	0	0	0	0	আচার
pickup	0	0	0	0	0	0	0	0	0	0	পিকআপ
picnic	0	1	0	0	1	0	1	0	1	1	চড়ুইভাতি
pictorial	0	0	0	0	0	0	0	0	0	0	সচিত্র
picture	0	0	0	0	0	0	0	0	0	0	ছবি
picturesque	0	0	0	0	1	0	1	0	0	0	মনোরম
pie	0	0	0	0	0	0	0	0	0	0	পাই
piecemeal	0	0	0	0	0	0	0	0	0	0	টুকরো টুকরো
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	ঘাট
pierce	0	0	0	0	0	0	0	0	0	0	ছিদ্র
piety	0	0	0	0	0	0	1	0	0	0	ধার্মিকতা
pig	0	0	1	0	0	1	0	0	0	0	শূকর
pigeon	0	0	0	0	0	1	0	0	0	0	কবুতর
pigment	0	0	0	0	0	0	0	0	0	0	রঙ্গক
pike	0	0	0	0	0	0	0	0	0	0	পাইক
pile	0	0	0	0	0	0	0	0	0	0	গাদা
piles	0	0	1	0	0	1	0	0	0	0	গাদা
pilgrim	0	0	0	0	0	0	0	0	0	0	তীর্থযাত্রী
pilgrimage	0	0	0	0	0	0	0	0	0	0	তীর্থযাত্রা
pill	0	0	0	0	0	0	1	0	0	1	বড়ি
pillage	1	0	1	1	0	1	0	0	0	0	লুটপাট
pillar	0	0	0	0	0	0	0	0	0	0	স্তম্ভ
pillow	0	0	0	0	0	0	1	0	0	0	বালিশ
pillowcase	0	0	0	0	0	0	0	0	0	0	বালিশ
pilot	0	0	0	0	0	0	1	0	0	1	বিমান - চালক
pimp	0	0	0	0	0	1	0	0	0	0	pimp
pimple	0	0	1	0	0	1	0	0	0	0	ব্রণ
pin	0	0	0	0	0	0	0	0	0	0	পিন
pinch	0	0	0	0	0	0	0	0	0	0	চিমটি
pinching	0	0	0	0	0	0	0	0	0	0	pinching
pine	0	0	0	0	0	1	0	1	0	0	পাইন
pineapple	0	0	0	0	0	0	0	0	0	0	আনারস
ping	0	0	0	0	0	0	0	0	0	0	পিং
pinhole	0	0	0	0	0	0	0	0	0	0	পিনহোল
pinion	0	0	0	1	0	1	0	0	0	0	পিনিয়ন
pink	0	0	0	0	0	0	0	0	0	0	গোলাপী
pinnacle	0	0	0	0	0	0	1	0	0	0	চূড়া
pioneer	0	0	0	0	0	0	1	0	0	0	অগ্রগামী
pious	0	0	1	0	0	0	1	1	0	1	ধার্মিক
pip	0	0	0	0	0	0	0	0	0	0	পিপ
pipe	0	0	0	0	0	0	0	0	0	0	পাইপ
piped	0	0	0	0	0	0	0	0	0	0	পাইপযুক্ত
pipeline	0	0	0	0	0	0	0	0	0	0	পাইপলাইন
piper	0	0	0	0	0	0	0	0	0	0	পাইপার
pipette	0	0	0	0	0	0	0	0	0	0	পাইপেট
pique	1	0	0	0	0	1	0	0	0	0	পিক
piracy	0	0	0	0	0	1	0	0	0	0	জলদস্যুতা
pirate	1	0	0	0	0	1	0	0	0	0	জলদস্যু
piscina	0	0	0	0	0	0	0	0	0	0	পিসিনা
pistol	0	0	0	0	0	1	0	0	0	0	পিস্তল
piston	0	0	0	0	0	0	0	0	0	0	পিস্টন
pit	0	0	0	0	0	0	0	0	0	0	গর্ত
pitch	0	0	0	0	0	0	0	0	0	0	পিচ
pitcher	0	0	0	0	0	0	0	0	0	0	কলস
pitfall	1	0	1	1	0	1	0	1	1	0	ক্ষতি
pith	0	0	0	0	0	0	1	0	0	1	পিথ
pithy	0	0	0	0	0	0	0	0	0	0	নির্বোধ
pitted	0	0	0	0	0	0	0	0	0	0	খদ্দের
pity	0	0	0	0	0	0	0	1	0	0	কৃপা
pivot	0	0	0	0	0	0	1	0	0	1	পিভট
pix	0	0	0	0	0	0	0	0	0	0	পিক্স
placard	0	0	0	0	0	0	0	0	1	0	প্ল্যাকার্ড
place	0	0	0	0	0	0	0	0	0	0	স্থান
placebo	0	0	0	0	0	0	0	0	0	0	প্লেসবো
placid	0	0	0	0	0	0	1	0	0	0	শান্ত
placket	0	0	0	0	0	0	0	0	0	0	প্ল্যাকেট
plagiarism	0	0	1	0	0	1	0	0	0	0	চুরি
plague	0	0	1	1	0	1	0	1	0	0	প্লেগ
plaid	0	0	0	0	0	0	0	0	0	0	প্লেড
plain	0	0	0	0	0	0	0	0	0	0	সমতল
plaintiff	0	0	0	0	0	1	0	0	0	0	বাদী
plaintive	0	0	0	0	0	0	0	1	0	0	বাদী
plan	0	1	0	0	0	0	0	0	0	0	পরিকল্পনা
plane	0	0	0	0	0	0	0	0	0	0	সমতল
planet	0	0	0	0	0	0	0	0	0	0	গ্রহ
planetarium	0	0	0	0	0	0	0	0	0	0	গ্রহমণ্ডল
planets	0	0	0	0	0	0	0	0	0	0	গ্রহ
plank	0	0	0	0	0	0	0	0	0	0	তক্তা
planned	0	0	0	0	0	0	0	0	0	0	পরিকল্পিত
