English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yoruba Word
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalgia
nostril	0	0	0	0	0	0	0	0	0	0	iho imu
notable	0	0	0	0	1	0	1	0	0	1	akiyesi
notables	0	0	0	0	0	0	1	0	0	0	awọn akiyesi
notably	0	0	0	0	0	0	0	0	0	0	pataki
notary	0	0	0	0	0	0	0	0	0	1	notary
notation	0	0	0	0	0	0	0	0	0	0	akiyesi
notch	0	0	0	0	0	0	0	0	0	0	ogbontarigi
notched	0	0	0	0	0	0	0	0	0	0	ogbontarigi
note	0	0	0	0	0	0	0	0	0	0	akiyesi
notebook	0	0	0	0	0	0	0	0	0	0	ajako
noted	0	0	0	0	0	0	1	0	0	0	woye
noteworthy	0	0	0	0	0	0	0	0	0	0	akiyesi
nothingness	0	0	0	0	0	1	0	1	0	0	asán
notice	0	0	0	0	0	0	0	0	0	0	akiyesi
noticeable	0	0	0	0	0	0	0	0	0	0	akiyesi
notification	0	1	0	0	0	0	0	0	0	0	iwifunni
notify	0	0	0	0	0	0	0	0	0	0	leti
notion	0	0	0	0	0	0	1	0	0	0	iroro
notional	0	0	0	0	0	0	0	0	0	0	ogbon inu
notoriety	1	0	1	1	0	1	1	0	0	0	ogbontarigi
notwithstanding	0	0	0	0	0	0	0	0	0	0	laibikita
nought	0	0	0	0	0	0	0	0	0	0	asan
noun	0	0	0	0	0	0	0	0	0	0	oruko
nourish	0	0	0	0	0	0	0	0	0	0	ounje
nourishment	0	0	0	0	0	0	1	0	0	0	ounje
nouveau	0	0	0	0	0	0	0	0	0	0	Nouveau
novelty	0	0	0	0	0	0	0	0	0	0	aratuntun
novice	0	0	0	0	0	0	0	0	0	0	alakobere
nowadays	0	0	0	0	0	0	0	0	0	0	lasiko yi
noxious	0	0	1	1	0	1	0	0	0	0	oloro
nozzle	0	0	0	0	0	0	0	0	0	0	nozzle
nuance	0	0	0	0	0	0	0	0	0	0	nuance
nuances	0	0	0	0	0	0	0	0	0	0	nuances
nucleus	0	0	0	0	0	0	0	0	0	0	arin
nude	0	0	0	0	0	0	0	0	0	0	ihoho
nudge	0	0	0	0	0	0	0	0	0	0	nuji
nudity	0	0	0	0	0	0	0	0	0	0	ihoho
nugget	0	0	0	0	0	0	0	0	0	0	nugget
nuisance	1	0	0	0	0	1	0	0	0	0	iparun
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	asan
nullify	0	0	0	0	0	1	0	0	1	0	asan
numb	0	0	0	0	0	1	0	0	0	0	parun
number	0	0	0	0	0	0	0	0	0	0	nọmba
numbering	0	0	0	0	0	0	0	0	0	0	nọmba
numbers	0	0	0	0	0	0	1	0	0	0	awọn nọmba
numbness	0	0	0	0	0	1	0	1	0	0	numbness
numeral	0	0	0	0	0	0	0	0	0	0	nọmba
numerator	0	0	0	0	0	0	0	0	0	0	oni nọmba
numerical	0	0	0	0	0	0	0	0	0	0	ìtúwò
numerically	0	0	0	0	0	0	0	0	0	0	nọmba
numerous	0	0	0	0	0	0	0	0	0	0	lọpọlọpọ
nun	0	0	0	0	0	1	0	0	0	1	obinrin obinrin
nurse	0	0	0	0	0	0	1	0	0	1	nọọsi
nursery	0	0	0	0	1	0	1	0	0	1	nọsìrì
nurture	1	1	1	1	1	0	1	0	0	1	tọ́jú
nutmeg	0	0	0	0	0	0	0	0	0	0	nutmeg
nutrition	0	0	0	0	0	0	0	0	0	0	ounje
nutritious	0	0	0	0	0	0	1	1	0	0	onjẹ
nutritive	0	0	0	0	0	0	0	0	0	0	nutritive
nuts	0	0	0	0	0	0	0	0	0	0	eso
nymph	0	0	0	0	0	0	0	0	0	0	nymph
oaf	0	0	0	0	0	1	0	0	0	0	oaf
oak	0	0	0	0	0	0	1	0	0	0	oaku
oar	0	0	0	0	0	0	0	0	0	0	oar
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	bura
oatmeal	0	0	0	0	0	0	0	0	0	0	oatmeal
obedience	0	0	0	0	0	0	1	0	0	1	igboran
obedient	0	0	0	0	0	0	0	0	0	0	onígbọràn
obediently	0	0	0	0	0	0	0	0	0	0	ìgbọràn
obelisk	0	0	0	0	0	0	0	0	0	0	obelisk
obese	0	0	1	0	0	1	0	0	0	0	sanra
obesity	0	0	1	0	0	1	0	1	0	0	isanraju
obey	0	0	0	1	0	0	0	0	0	1	gboran si
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	obisuari
object	0	0	0	0	0	0	0	0	0	0	nkan
objection	1	0	0	0	0	1	0	0	0	0	atako
objectionable	0	0	0	0	0	1	0	0	0	0	atako
objective	0	1	0	0	0	0	1	0	0	1	afojusun
obligation	0	0	0	0	0	0	0	0	0	0	ọranyan
obligatory	0	0	0	0	0	0	0	0	0	0	dandan
oblige	0	0	0	0	0	1	0	0	0	1	dandan
obliged	0	0	0	0	0	0	0	0	0	0	rọ
obliging	1	1	1	1	1	0	1	0	1	1	ọranyan
obligor	0	0	0	1	0	1	0	0	0	0	ọranyan
oblique	0	0	0	0	0	0	0	0	0	0	oblique
obliterate	1	0	0	1	0	1	0	1	0	0	parun
obliterated	1	0	0	1	0	1	0	0	0	0	parun
obliteration	0	0	0	1	0	1	0	1	0	0	iparun
oblivion	1	0	0	1	0	1	0	0	0	0	igbagbe
oblivious	0	0	0	0	0	0	0	0	0	0	igbagbe
oblong	0	0	0	0	0	0	0	0	0	0	oblong
obnoxious	1	0	1	0	0	1	0	1	0	0	irira
oboe	0	0	0	0	0	0	0	0	0	0	obo
obscene	0	0	1	0	0	1	0	0	0	0	alaimọkan
obscenity	1	0	1	0	0	1	0	0	0	0	àgbèrè
obscure	0	0	0	0	0	0	0	0	0	0	ti ko boju mu
obscured	0	0	0	0	0	0	0	0	0	0	ṣokunkun
obscurity	0	0	0	0	0	1	0	0	0	0	òkunkun
observance	0	0	0	0	0	0	0	0	0	0	akiyesi
observant	0	0	0	0	0	0	1	0	0	0	alakiyesi
observation	0	0	0	0	0	0	0	0	0	0	akiyesi
observatory	0	0	0	0	0	0	0	0	0	0	observatory
observe	0	0	0	0	0	0	0	0	0	0	ṣakiyesi
observer	0	0	0	0	0	0	0	0	0	0	oluwoye
observing	0	0	0	0	0	0	0	0	0	0	wíwo
obsession	0	0	0	0	0	0	0	0	0	0	aimọkan
obsolescence	0	0	0	0	0	0	0	0	0	0	obsolescence
obstacle	1	0	0	1	0	1	0	1	0	0	idiwo
obstetrician	0	0	0	0	0	0	0	0	0	1	alaboyun
obstetrics	0	0	0	0	0	0	0	0	0	0	obstetrics
obstinate	0	0	0	0	0	1	0	0	0	0	agidi
obstruct	1	0	0	1	0	1	0	0	0	0	idilọwọ
obstruction	0	0	0	0	0	1	0	0	0	0	idinamọ
obstructive	1	0	0	0	0	1	0	0	0	0	idiwo
obtain	0	0	0	0	0	0	0	0	0	0	gba
obtainable	0	0	0	0	1	0	1	0	0	0	gba
obtuse	0	0	0	0	0	1	0	0	0	0	obtuse
obverse	0	0	0	0	0	0	0	0	0	0	odindi
obvious	0	0	0	0	0	0	1	0	0	1	kedere
ocarina	0	0	0	0	0	0	0	0	0	0	ocarina
occasion	0	0	0	0	0	0	0	0	0	0	ayeye
occasional	0	0	0	0	0	0	0	0	1	0	lẹẹkọọkan
occasionally	0	0	0	0	0	0	0	0	0	0	Lẹẹkọọkan
occlusion	0	0	0	0	0	0	0	0	0	0	idiju
occult	0	0	1	1	0	1	0	0	0	0	òkùnkùn
occupancy	0	0	0	0	0	0	0	0	0	0	ibugbe
occupant	0	0	0	0	0	0	1	0	0	1	olugbe
occupation	0	0	0	0	0	0	1	0	0	0	ojúṣe
occupied	0	0	0	0	0	0	0	0	0	0	ti tẹdo
occupier	0	0	0	0	0	0	0	0	0	0	onigbese
occupy	0	0	0	0	0	0	1	0	0	0	gba sile
occupying	0	0	0	0	0	0	0	0	0	0	gbigbe
occur	0	0	0	0	0	0	0	0	0	0	ṣẹlẹ
occurrence	0	0	0	0	0	0	0	0	0	0	iṣẹlẹ
ocean	0	0	0	0	0	0	0	0	0	0	okun
oceanic	0	0	0	0	0	0	0	0	0	0	okun
octagon	0	0	0	0	0	0	0	0	0	0	octagon
octave	0	0	0	0	0	0	0	0	0	0	octave
octopus	0	0	1	0	0	0	0	0	0	0	ẹja ẹlẹsẹ mẹjọ
ocular	0	0	0	0	0	0	0	0	0	0	ocular
oddity	0	0	1	0	0	1	0	1	1	0	ajeji
odds	0	0	0	0	0	0	0	0	0	0	awọn aidọgba
ode	0	0	0	0	0	0	0	0	0	0	ode
odious	1	0	1	1	0	1	0	0	0	0	irira
odometer	0	0	0	0	0	0	0	0	0	0	odometer
odor	0	0	0	0	0	1	0	0	0	0	wònyí
oestrogen	0	0	0	0	0	0	0	0	0	0	estrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	euvre
offal	0	0	0	0	0	0	0	0	0	0	ofal
offend	1	0	1	0	0	1	0	0	0	0	ibinu
offended	1	0	0	0	0	1	0	1	0	0	ṣẹ
offender	1	0	1	1	0	1	0	1	0	0	ẹlẹṣẹ
offense	1	0	1	1	0	1	0	1	0	0	ẹṣẹ
offensive	1	0	1	0	0	1	0	0	0	0	ibinu
offer	0	0	0	0	0	0	1	0	0	0	ìfilọ
offered	0	0	0	0	0	0	0	0	0	0	ti a nṣe
offering	0	0	0	0	0	0	0	0	0	1	ẹbọ
offhand	0	0	0	0	0	1	0	0	0	0	aiṣedeede
office	0	0	0	0	0	0	0	0	0	0	ọfiisi
officer	0	0	0	0	0	0	1	0	0	1	Oṣiṣẹ
offices	0	0	0	0	0	0	0	0	0	0	awọn ọfiisi
official	0	0	0	0	0	0	0	0	0	1	osise
officiate	0	0	0	0	0	0	0	0	0	0	ṣiṣẹ
offing	0	0	0	0	0	1	0	0	0	0	silẹ
offload	0	0	0	0	0	0	0	0	0	0	gbejade
offset	0	1	0	0	0	0	1	0	0	0	aiṣedeede
offshoot	0	0	0	0	0	0	1	0	0	0	pipaṣẹ
offside	0	0	0	0	0	0	0	0	0	0	ita
oft	0	0	0	0	0	0	0	0	0	0	igba
oftentimes	0	0	0	0	0	0	0	0	0	0	igba
ogre	0	0	1	1	0	1	0	0	0	0	agba
oil	0	0	0	0	0	0	0	0	0	0	epo
oils	0	0	0	0	0	0	0	0	0	0	epo
ointment	0	0	0	0	0	0	0	0	0	0	ikunra
olfactory	0	1	0	0	0	1	0	0	0	0	olfato
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarchy
olive	0	0	0	0	0	0	0	0	0	0	olifi
omega	0	0	0	0	0	0	0	0	0	0	Omega
omelet	0	0	0	0	0	0	0	0	0	0	omelet
omen	0	1	0	1	0	1	0	0	0	0	oye
ominous	0	1	0	1	0	1	0	0	0	0	ominous
omission	0	0	0	0	0	0	0	0	0	0	yiyọ kuro
omit	0	0	0	0	0	1	0	0	0	0	fi silẹ
omitted	0	0	0	0	0	0	0	0	0	0	silẹ
omnibus	0	0	0	0	0	0	0	0	0	0	omnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	gbogbo agbara
omnipotent	0	0	0	0	0	0	0	0	0	0	olodumare
omnipresent	0	0	0	0	0	0	0	0	0	0	ibi gbogbo
omniscient	0	0	0	0	0	0	1	0	0	1	onimo gbogbo
oncologist	0	0	0	0	0	0	0	0	0	0	oncologist
oneness	0	0	0	0	0	0	0	0	0	0	isokan
onerous	1	0	0	0	0	1	0	1	0	0	onkan
oneself	0	0	0	0	0	0	0	0	0	0	funrararẹ
ongoing	0	1	0	0	0	0	0	0	0	0	ti nlọ lọwọ
onion	0	0	0	0	0	0	0	0	0	0	Alubosa
onset	0	1	0	0	0	0	0	0	0	0	ibẹrẹ
onslaught	0	0	0	0	0	0	0	0	0	0	ikọlu
ontology	0	0	0	0	0	0	0	0	0	0	ontology
onus	0	0	0	0	0	1	0	0	0	0	lori
onward	0	0	0	0	0	0	0	0	0	0	siwaju
onyx	0	0	0	0	0	0	0	0	0	0	oniki
ooze	0	0	1	0	0	1	0	0	0	0	yọ
oozing	0	0	0	0	0	0	0	0	0	0	njade lara
opacity	0	0	0	0	0	0	0	0	0	0	opasitet
opal	0	0	0	0	0	0	0	0	0	0	opal
opaque	0	0	0	0	0	1	0	0	0	0	akomo
ope	0	0	0	0	0	0	0	0	0	0	ṣii
open	0	0	0	0	0	0	0	0	0	0	ṣii
opener	0	0	0	0	0	0	0	0	0	0	olutayo
opening	0	0	0	0	0	0	0	0	0	0	ṣiṣi
openly	0	0	0	0	0	0	0	0	0	0	ni gbangba
openness	0	0	0	0	0	0	1	0	0	0	ìmọ
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	oniṣẹ ẹrọ
operation	0	0	0	1	0	0	0	0	0	1	isẹ
operations	0	0	0	0	0	0	0	0	0	0	awọn iṣẹ ṣiṣe
operative	0	0	0	0	0	0	0	0	0	0	iṣiṣẹ
operator	0	0	0	0	0	0	0	0	0	0	onišẹ
ophthalmic	0	0	0	0	0	0	0	0	0	0	oju oju
ophthalmologist	0	0	0	0	0	0	0	0	0	0	ophthalmologist
opiate	0	0	0	0	0	1	0	0	0	0	opiate
opinion	0	0	0	0	0	0	0	0	0	0	ero
opinionated	1	0	0	0	0	1	0	0	0	0	èrò
opium	1	0	1	1	0	1	0	1	0	0	opium
opponent	1	1	1	1	0	1	0	0	0	0	alatako
opportune	0	0	0	0	1	0	1	0	0	0	anfani
opportunism	0	0	0	0	0	0	0	0	0	0	anfani
opportunity	0	1	0	0	0	0	1	0	0	0	anfani
oppose	0	0	0	0	0	1	0	0	0	0	tako
opposed	1	0	0	1	0	1	0	0	0	0	ilodi si
opposing	0	0	0	0	0	0	0	0	0	0	ilodi si
opposite	0	0	0	0	0	0	0	0	0	0	idakeji
opposites	0	0	0	0	0	0	0	0	0	0	idakeji
opposition	1	0	0	0	0	1	0	0	0	0	atako
oppress	1	0	1	1	0	1	0	1	0	0	inilara
oppression	1	0	1	1	0	1	0	1	0	0	irẹjẹ
oppressive	1	0	1	1	0	1	0	1	0	0	aninilara
oppressor	1	0	0	1	0	1	0	1	0	0	aninilara
optic	0	0	0	0	0	0	0	0	0	0	opiki
optical	0	0	0	0	0	0	0	0	0	0	opitika
optics	0	0	0	0	0	0	0	0	0	0	opiki
optimism	0	1	0	0	1	0	1	0	1	1	ireti
optimist	0	0	0	0	0	0	1	0	0	1	ireti
option	0	0	0	0	0	0	1	0	0	0	aṣayan
optional	0	0	0	0	0	0	1	0	0	0	iyan
optionally	0	0	0	0	0	0	0	0	0	0	iyan
options	0	0	0	0	0	0	0	0	0	0	awọn aṣayan
optometrist	0	0	0	0	0	0	0	0	0	0	oniwosan oju oju
opulence	0	0	0	0	0	0	0	0	0	0	opulence
opulent	0	0	0	0	0	0	0	0	0	0	opulent
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	oriki
oral	0	0	0	0	0	0	0	0	0	0	ẹnu
orange	0	0	0	0	0	0	0	0	0	0	ọsan
oration	0	0	0	0	0	0	1	0	0	0	oration
orator	0	0	0	0	0	0	0	0	0	0	agbasọ
oratory	0	0	0	0	0	0	0	0	0	0	oratory
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	yipo
orbiting	0	0	0	0	0	0	0	0	0	0	orbiting
orbs	0	0	0	0	0	0	0	0	0	0	orbs
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	ọgba-ọgba
orchestra	1	0	0	0	1	0	1	1	0	1	onilu
ordained	0	0	0	0	0	0	1	0	0	1	yàn
ordeal	1	0	0	0	0	1	0	0	1	0	inira
order	0	0	0	0	0	0	0	0	0	0	ibere
orderly	0	0	0	0	0	0	1	0	0	0	létòlétò
ordinance	0	0	0	0	0	0	0	0	0	1	ofin
ordinary	0	0	0	0	0	0	0	0	0	0	lasan
ordination	0	1	0	0	1	0	1	0	0	1	isọdibilẹ
ordnance	0	0	0	1	0	1	0	0	0	0	ohun elo
ore	0	0	0	0	0	0	0	0	0	0	irin
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	ẹya ara
organic	0	0	0	0	0	0	1	0	0	0	Organic
organism	0	0	0	0	0	0	0	0	0	0	oni-aye
organist	0	0	0	0	0	0	0	0	0	0	eleto
organization	0	1	0	0	1	0	1	0	1	1	ajo
organize	0	0	0	0	0	0	1	0	0	0	ṣeto
organized	0	0	0	0	0	0	1	0	0	0	ṣeto
orgasm	0	1	0	0	1	0	1	0	0	0	orgasm
orgies	0	0	0	0	0	0	0	0	0	0	awọn ile aye
orient	0	0	0	0	0	0	0	0	0	0	ila-oorun
oriental	0	0	0	0	0	0	0	0	0	0	ila-oorun
orientation	0	0	0	0	0	0	0	0	0	0	iṣalaye
orifice	0	0	0	0	0	0	0	0	0	0	orifice
origin	0	0	0	0	0	0	0	0	0	0	ipilẹṣẹ
originality	0	0	0	0	0	0	1	0	1	0	atilẹba
originate	0	0	0	0	0	0	0	0	0	0	pilẹṣẹ
origination	0	0	0	0	0	0	0	0	0	0	ipilẹṣẹ
originator	0	0	0	0	0	0	0	0	0	0	olupilẹṣẹ
ornament	0	0	0	0	0	0	0	0	0	0	ohun ọṣọ
ornamental	0	0	0	0	0	0	0	0	0	0	ohun ọṣọ
ornamentation	0	0	0	0	0	0	0	0	0	0	ohun ọṣọ
ornamented	0	0	0	0	0	0	1	0	0	0	ohun ọṣọ
ornate	0	0	0	0	0	0	1	0	0	0	ọṣọ
orphan	0	0	0	1	0	1	0	1	0	0	orukan
orthodox	0	0	0	0	0	0	0	0	0	0	orthodox
orthodoxy	0	0	0	0	0	0	0	0	0	1	ortodoksi
orthogonal	0	0	0	0	0	0	0	0	0	0	orthogonal
oscillate	0	0	0	0	0	0	0	0	0	0	oscillate
oscillating	0	0	0	0	0	0	0	0	0	0	oscillating
oscillation	0	0	0	0	0	0	0	0	0	0	oscillation
oscillatory	0	0	0	0	0	0	0	0	0	0	oscillatory
ostensible	0	0	0	0	0	0	0	0	0	0	ostensible
ostensibly	0	0	0	0	0	1	0	0	0	0	ostensibly
ostrich	0	0	0	0	0	0	0	0	0	0	ògòngò
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	ottoman
ounce	0	0	0	0	0	0	0	0	0	0	iwon
oust	1	0	0	0	0	1	0	1	0	0	jade
outbreak	0	0	0	0	0	0	0	0	0	0	ìbújáde
outburst	1	0	0	1	1	1	1	1	1	0	ijade
outcast	0	0	1	1	0	1	0	1	0	0	atako
outcome	0	0	0	0	0	0	1	0	0	0	abajade
outcry	1	0	0	1	0	1	0	0	1	0	igbe
outdo	0	1	0	0	0	0	1	0	0	0	jade
outdoor	0	0	0	0	0	0	0	0	0	0	ita gbangba
outfit	0	0	0	0	0	0	0	0	0	0	aṣọ
outgrow	0	0	0	0	0	0	0	0	0	0	dagba
outgrowth	0	0	0	0	0	0	0	0	0	0	ìdàgbàsókè
outhouse	0	0	1	0	0	1	0	0	0	0	ita gbangba
outing	0	0	0	0	0	0	0	0	0	0	ijade
outlandish	0	0	0	0	0	1	0	0	0	0	ajeji
outlast	0	0	0	0	0	0	0	0	0	0	ti o kẹhin
outlaw	0	0	0	0	0	1	0	0	0	0	arufin
outlet	0	0	0	0	0	0	0	0	0	0	iṣan jade
outline	0	0	0	0	0	0	0	0	0	0	ìla
outlines	0	0	0	0	0	0	0	0	0	0	awọn ilana
outlook	0	0	0	0	0	0	0	0	0	0	irisi
outlying	0	0	0	0	0	0	0	0	0	0	outlying
outnumber	0	0	0	0	0	0	0	0	0	0	ju
outpost	0	0	0	1	0	0	0	0	0	0	outpost
outpouring	0	0	0	0	0	0	0	0	0	0	itujade
output	0	0	0	0	0	0	0	0	0	0	jade
outrage	1	0	1	0	0	1	0	0	0	0	ibinu
outrageous	0	0	0	0	0	0	0	0	1	0	outrageous
outright	0	0	0	0	0	0	0	0	0	0	patapata
outrun	0	0	0	0	0	0	0	0	0	0	ijakadi
outset	0	0	0	0	0	0	0	0	0	0	ibẹrẹ
outsider	0	0	0	1	0	0	0	0	0	0	ode
outskirts	0	0	0	0	0	0	0	0	0	0	igberiko
outspoken	0	0	0	0	0	0	0	0	0	0	sorosoro
outstanding	0	0	0	0	1	1	1	0	0	0	dayato
outstretched	0	0	0	0	0	0	0	0	0	0	ninà
outward	0	0	0	0	0	0	1	0	0	0	ita
outwards	0	0	0	0	0	0	0	0	0	0	ode
outweigh	0	0	0	0	0	0	0	0	0	0	ju
oval	0	0	0	0	0	0	0	0	0	0	ofali
ovary	0	0	0	0	0	0	0	0	0	0	ẹyin
ovate	0	0	0	0	0	0	0	0	0	0	ovate
ovation	0	0	0	0	0	1	0	1	0	0	ovation
oven	0	0	0	0	0	0	0	0	0	0	adiro
overalls	0	0	0	0	0	0	0	0	0	0	ìwò
overbearing	1	0	0	0	0	1	0	0	0	0	apọju
overburden	0	0	0	0	0	1	0	0	0	0	apọju
overcast	0	0	0	0	0	1	0	0	0	0	apọju
overcharged	0	0	0	0	0	0	0	0	0	0	gba agbara ju
overcoat	0	0	0	0	0	0	0	0	0	0	agbáda
overdo	0	0	0	0	0	1	0	0	0	0	apọju
overdose	0	0	0	0	0	1	0	0	0	0	apọju iwọn
overdue	0	1	0	0	0	1	0	1	1	0	ti pẹ
overestimate	0	0	0	0	0	0	0	0	1	0	overestimate
overestimated	0	0	0	0	0	1	0	0	0	0	overestimated
overflow	0	0	0	0	0	1	0	0	0	0	àkúnwọ́sílẹ̀
overflowing	0	0	0	0	0	0	0	0	0	0	àkúnwọ́sílẹ̀
overgrown	0	0	0	0	0	1	0	0	0	0	poju
overgrowth	0	0	0	0	0	0	0	0	0	0	apọju
overhanging	0	0	0	0	0	0	0	0	0	0	overhanging
overhaul	0	0	0	0	0	0	0	0	0	0	apọju
overhead	0	0	0	0	0	0	0	0	0	0	lori oke
overjoyed	0	0	0	0	1	0	1	0	0	0	inu didun
overlaid	0	0	0	0	0	0	0	0	0	0	bò
overlap	0	0	0	0	0	0	0	0	0	0	ni lqkan
overlay	0	0	0	0	0	0	0	0	0	0	agbekọja
overload	0	0	0	0	0	1	0	1	0	0	apọju
overlying	0	0	0	0	0	0	0	0	0	0	overlying
overpaid	0	0	0	0	0	1	0	0	0	0	apọju
overpass	0	0	0	0	0	0	0	0	0	0	overpass
overpower	0	0	0	0	0	1	0	0	0	0	bori
overpowering	1	0	0	1	0	1	0	0	0	0	alagbara
overpriced	1	0	1	0	0	1	0	1	0	0	overpriced
override	0	0	0	0	0	0	0	0	0	0	idojuk
overrule	0	0	0	0	0	0	0	0	0	0	overrule
overseer	0	0	0	0	0	0	0	0	0	0	alabojuto
overshadow	0	0	0	0	0	0	0	0	0	0	iboji
oversight	0	0	0	0	0	1	0	0	0	0	abojuto
overstate	0	0	0	0	0	0	0	0	0	0	overstate
overstock	0	0	0	0	0	0	0	0	0	0	overstock
overt	0	0	0	1	0	0	0	0	0	0	fojuhan
overtake	0	0	0	0	0	0	0	0	0	0	bori
overtaken	0	0	0	0	0	0	0	0	0	0	bori
overthrow	0	1	0	1	0	1	0	0	0	0	bì
overture	0	1	0	0	0	0	0	0	0	0	overture
overturn	0	0	0	0	0	1	0	0	0	0	danu
overwhelm	0	0	0	0	0	1	0	0	0	0	bori
overwhelmed	0	0	0	0	0	1	0	1	0	0	rẹwẹsi
overwhelming	0	0	0	0	0	0	1	0	0	0	lagbara
overzealous	0	0	0	0	0	0	0	0	0	0	overzealous
owe	0	0	0	0	0	0	0	0	0	0	gbese
owing	1	1	1	1	0	1	0	1	0	1	gbese
owner	0	0	0	0	0	0	0	0	0	0	eni
ownership	0	0	0	0	0	0	1	0	0	0	nini
ox	0	0	0	0	0	0	0	0	0	0	oks
oxidation	0	0	0	0	0	1	0	0	0	0	ifoyina
oxygen	0	0	0	0	0	0	0	0	0	0	atẹgun
oxymoron	0	0	0	0	0	0	0	0	0	0	oxymoron
oyster	0	0	0	0	0	0	0	0	0	0	gigei
pace	0	0	0	0	0	0	0	0	0	0	iyara
pacific	0	0	0	0	0	0	1	0	0	0	pasifiki
pacify	0	0	0	0	0	0	0	0	0	0	pacific
pack	0	0	0	0	0	0	0	0	0	0	akopọ
package	0	0	0	0	0	0	0	0	0	0	package
packer	0	0	0	0	0	0	0	0	0	0	apoti
packet	0	0	0	0	0	0	0	0	0	0	soso
pact	0	0	0	0	0	0	0	0	0	1	adehun
pad	0	0	0	0	0	0	1	0	0	0	paadi
padding	0	0	0	0	0	0	1	0	0	0	fifẹ
paddle	0	1	0	0	0	0	1	0	0	0	paddle
paddock	0	0	0	0	0	0	0	0	0	0	padock
paddy	0	0	0	0	0	0	0	0	0	0	paddy
padlock	0	0	0	0	0	0	0	0	0	0	padlock
padre	0	0	0	0	0	0	0	0	0	0	padre
pagan	0	0	0	0	0	0	0	0	0	0	keferi
paganism	0	0	0	0	0	0	0	0	0	0	keferi
page	0	0	0	0	0	0	0	0	0	0	oju-iwe
pageant	0	0	0	0	0	0	0	0	0	0	oju-iwe
pagination	0	0	0	0	0	0	0	0	0	0	oju-iwe
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	pail
pain	0	0	0	1	0	1	0	1	0	0	irora
pained	0	0	0	1	0	1	0	1	0	0	irora
painful	1	0	1	1	0	1	0	1	0	0	irora
painfully	0	0	0	0	0	1	0	1	0	0	irora
painless	0	0	0	0	0	0	0	0	0	0	irora
pains	0	0	0	0	0	1	0	0	0	0	irora
painstaking	0	0	0	0	0	0	0	0	0	0	irora
paint	0	0	0	0	0	0	0	0	0	0	kun
painted	0	0	0	0	0	0	0	0	0	0	ya
painter	0	0	0	0	0	0	0	0	0	0	oluyaworan
painting	0	0	0	0	0	0	0	0	0	0	kikun
pair	0	0	0	0	0	0	0	0	0	0	bata
pajamas	0	0	0	0	0	0	0	0	0	0	pajamas
pal	0	0	0	0	0	0	0	0	0	0	ọrẹ
palace	0	0	0	0	0	0	0	0	0	0	aafin
palatable	0	0	0	0	0	0	1	0	0	0	aladun
palate	0	0	0	0	0	0	0	0	0	0	palate
paleontology	0	0	0	0	0	0	0	0	0	0	paleontology
palette	0	0	0	0	0	0	0	0	0	0	paleti
pall	0	0	0	0	0	0	0	0	0	0	pall
palladium	0	0	0	0	0	0	0	0	0	0	palladium
pallet	0	0	0	0	0	0	0	0	0	0	pallet
palliative	0	0	0	0	0	0	1	0	0	0	palliative
palm	0	0	0	0	0	0	0	0	0	0	ọpẹ
palmer	0	0	0	0	0	0	0	0	0	0	ọpẹ
palpable	0	0	0	0	0	0	0	0	1	0	palpable
palsy	0	0	1	1	0	1	0	1	0	0	ẹlẹgba
paltry	0	0	0	0	0	0	0	0	0	0	paltry
pamper	0	0	0	0	0	0	0	0	0	0	pamper
pamphlet	0	0	0	0	0	0	0	0	0	0	panfuleti
pan	0	0	0	0	0	0	0	0	0	0	pan
panacea	0	0	0	0	0	0	1	0	0	0	panacea
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	pancake
pandemic	0	0	0	1	0	1	0	1	0	0	àjàkálẹ̀ àrùn tókárí-ayé
panel	0	0	0	0	0	0	0	0	0	0	nronu
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	ẹ̀rù
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	panorama
