English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Telugu Word
miserable	1	0	1	0	0	1	0	1	0	0	దయనీయమైన
miserably	0	0	0	0	0	1	0	1	0	0	దయనీయంగా
misery	1	0	1	1	0	1	0	1	0	0	కష్టాలు
misfortune	0	0	0	1	0	1	0	1	0	0	దురదృష్టం
misguided	0	0	1	0	0	1	0	0	0	0	దారి తప్పింది
mishap	0	0	1	1	0	1	0	1	1	0	ఆపద
misinformed	0	0	0	0	0	0	0	0	0	0	తప్పుడు సమాచారం ఇచ్చారు
misinterpretation	0	0	0	0	0	1	0	0	0	0	తప్పుడు వివరణ
mislead	1	0	0	1	0	1	0	0	0	1	తప్పుదారి పట్టించండి
misleading	1	0	1	0	0	1	0	0	0	0	తప్పుదారి
mismanagement	0	0	0	0	0	1	0	0	0	0	తప్పు నిర్వహణ
mismatch	0	0	0	0	0	1	0	0	0	0	అసమతుల్యత
mismatched	0	0	0	0	0	0	0	0	0	0	సరిపోలలేదు
misnomer	0	0	0	0	0	1	0	0	0	0	తప్పుడు పేరు
misplace	1	0	1	0	0	1	0	0	0	0	తప్పుగా
misplaced	0	0	0	0	0	1	0	0	0	0	తప్పిపోయిన
misrepresent	0	0	0	0	0	1	0	0	0	0	తప్పుగా సూచిస్తారు
misrepresentation	0	0	0	0	0	1	0	1	0	0	తప్పుగా సూచించడం
misrepresented	1	0	0	0	0	1	0	0	0	0	తప్పుగా చూపించారు
miss	0	0	0	0	0	0	0	0	0	0	మిస్
missile	0	0	0	1	0	0	0	0	0	0	క్షిపణి
missing	0	0	0	1	0	1	0	1	0	0	లేదు
mission	0	0	0	0	0	0	0	0	0	0	మిషన్
missionary	0	0	0	0	0	0	1	0	0	0	మిషనరీ
misstatement	1	0	1	0	0	1	0	0	0	0	తప్పు ప్రకటన
mist	0	0	0	0	0	0	0	0	0	0	పొగమంచు
mistake	0	0	0	0	0	1	0	1	0	0	పొరపాటు
mistaken	0	0	0	1	0	1	0	0	0	0	పొరబడ్డాను
mister	0	0	0	0	0	0	0	0	0	0	మిస్టర్
mistress	1	0	1	0	0	1	0	0	0	0	యజమానురాలు
mistrust	0	0	1	1	0	1	0	0	0	0	అపనమ్మకం
misty	0	0	0	0	0	0	0	0	0	0	పొగమంచు
misunderstand	0	0	0	0	0	1	0	0	0	0	అపార్థం చేసుకుంటారు
misunderstanding	1	0	0	0	0	1	0	1	0	0	అపార్థం
misuse	0	0	0	0	0	1	0	0	0	0	దుర్వినియోగం
mite	0	0	1	0	0	1	0	0	0	0	పురుగు
miter	0	0	0	0	0	0	0	0	0	0	మైటర్
mitigation	0	0	0	0	0	0	0	0	0	0	తీవ్రతను తగ్గించడం
mix	0	0	0	0	0	0	0	0	0	0	కలపాలి
mixed	0	0	0	0	0	0	0	0	0	0	మిశ్రమ
mixture	0	0	0	0	0	0	0	0	0	0	మిశ్రమం
moan	0	0	0	1	0	0	0	1	0	0	మూలుగులు
moat	0	0	0	0	0	0	0	0	0	1	కందకం
mob	1	0	0	1	0	1	0	0	0	0	గుంపు
mobile	0	1	0	0	0	0	0	0	0	0	మొబైల్
mobility	0	0	0	0	0	0	0	0	0	0	చలనశీలత
mobilization	0	0	0	0	0	0	0	0	0	0	సమీకరణ
mobilize	0	0	0	0	0	0	0	0	0	0	సమీకరించండి
mockery	0	0	1	0	0	1	0	0	0	0	అపహాస్యం
mocking	1	0	1	0	0	1	0	1	0	0	వెక్కిరిస్తున్నాడు
modal	0	0	0	0	0	0	0	0	0	0	మోడల్
modality	0	0	0	0	0	0	0	0	0	0	పద్ధతి
mode	0	0	0	0	0	0	0	0	0	0	మోడ్
model	0	0	0	0	0	0	1	0	0	0	మోడల్
modeler	0	0	0	0	0	0	0	0	0	0	మోడలర్
moderate	0	0	0	0	0	0	1	0	0	0	మోస్తరు
moderately	0	0	0	0	0	0	0	0	0	0	మధ్యస్తంగా
moderating	0	0	0	0	0	0	0	0	0	0	మోడరేట్
moderation	0	0	0	0	0	0	0	0	0	0	మోడరేషన్
moderator	0	0	0	0	0	0	1	0	0	1	మోడరేటర్
modern	0	0	0	0	0	0	0	0	0	0	ఆధునిక
modernism	0	0	0	0	0	0	0	0	0	0	ఆధునికత
modest	0	0	0	0	0	0	1	0	0	1	నిరాడంబరమైన
modesty	0	0	0	0	0	0	1	0	0	0	నిరాడంబరత
modicum	0	0	0	0	0	0	0	0	0	0	మోడికమ్
modifiable	0	0	0	0	0	0	0	0	0	0	సవరించదగిన
modification	0	0	0	0	0	0	0	0	0	0	సవరణ
modified	0	0	0	0	0	0	0	0	0	0	సవరించబడింది
modify	0	0	0	0	0	0	0	0	1	0	సవరించు
modulate	0	0	0	0	0	0	0	0	0	0	మాడ్యులేట్
modulation	0	0	0	0	0	0	0	0	0	0	మాడ్యులేషన్
module	0	0	0	0	0	0	0	0	0	0	మాడ్యూల్
modulus	0	0	0	0	0	0	0	0	0	0	మాడ్యులస్
mogul	0	0	0	0	0	0	0	0	0	0	మొగల్
moiety	0	0	0	0	0	0	0	0	0	0	మొయిటీ
moist	0	0	0	0	0	0	0	0	0	0	తేమ
moisture	0	0	0	0	0	0	0	0	0	0	తేమ
molar	0	0	0	0	0	0	0	0	0	0	మోలార్
molasses	0	0	0	0	0	0	0	0	0	0	మొలాసిస్
mold	0	0	0	0	0	0	0	0	0	0	అచ్చు
molded	0	0	0	0	0	0	0	0	0	0	మౌల్డ్
molding	0	0	0	0	0	0	0	0	0	0	మౌల్డింగ్
moldy	0	0	0	0	0	0	0	0	0	0	బూజుపట్టిన
molecular	0	0	0	0	0	0	0	0	0	0	పరమాణువు
molecule	0	0	0	0	0	0	0	0	0	0	అణువు
molestation	1	0	1	1	0	1	0	1	0	0	వేధింపులు
molten	0	0	0	0	0	0	0	0	0	0	కరిగించిన
moment	0	0	0	0	0	0	0	0	0	0	క్షణం
momentary	0	0	0	0	0	0	0	0	0	0	క్షణికమైన
momentous	0	0	0	0	0	0	0	0	0	0	ముఖ్యమైన
momentum	0	1	0	0	0	0	1	0	0	0	ఊపందుకుంటున్నది
monad	0	0	0	0	0	0	0	0	0	0	సోమము
monarch	0	0	0	0	0	0	0	0	0	0	చక్రవర్తి
monarchy	0	0	0	0	0	0	0	0	0	0	రాచరికం
monastery	0	0	0	0	0	0	0	0	0	0	మఠం
monastic	0	0	0	0	0	0	0	0	0	0	సన్యాసి
monetary	0	1	0	0	0	0	1	0	0	0	ద్రవ్య
money	1	1	0	0	1	0	1	0	1	1	డబ్బు
monk	0	0	0	0	0	0	1	0	0	1	సన్యాసి
monkey	0	0	0	0	0	0	0	0	0	0	కోతి
monochrome	0	0	1	0	0	1	0	0	0	0	మోనోక్రోమ్
monogamy	0	0	0	0	0	0	0	0	0	1	ఏకభార్యత్వం
monogram	0	0	0	0	0	0	0	0	0	0	మోనోగ్రామ్
monograph	0	0	0	0	0	0	0	0	0	0	మోనోగ్రాఫ్
monolayer	0	0	0	0	0	0	0	0	0	0	ఏక పొర
monologue	0	0	0	0	0	0	0	0	0	0	ఏకపాత్ర
monopolist	0	0	0	0	0	1	0	0	0	0	గుత్తేదారు
monopoly	0	0	0	0	0	0	0	0	0	0	గుత్తాధిపత్యం
monotony	0	0	0	0	0	0	0	0	0	0	ఏకాభిప్రాయం
monsoon	0	0	0	0	0	1	0	1	0	0	రుతుపవనాలు
monster	0	0	0	1	0	1	0	0	0	0	రాక్షసుడు
monstrosity	1	0	1	1	0	1	0	0	1	0	రాక్షసత్వం
monte	0	0	0	0	0	0	0	0	0	0	మోంటే
month	0	0	0	0	0	0	0	0	0	0	నెల
monthly	0	0	0	0	0	0	0	0	0	0	నెలవారీ
monument	0	0	0	0	0	0	1	0	0	0	స్మారక చిహ్నం
monumental	0	0	0	0	0	0	0	0	0	0	స్మారక
moo	0	0	0	0	0	0	0	0	0	0	మూ
moods	0	0	0	0	0	0	0	0	0	0	మనోభావాలు
moody	1	0	0	0	0	1	0	1	0	0	మూడీ
moon	0	0	0	0	0	0	0	0	0	0	చంద్రుడు
moonlight	0	0	0	0	0	0	0	0	0	0	చంద్రకాంతి
moored	0	0	0	0	0	0	0	0	0	0	లంగరు వేసింది
mooring	0	0	0	0	0	0	0	0	0	0	మూరింగ్
moorings	0	0	0	0	0	0	0	0	0	1	మూరింగ్స్
moorland	0	0	0	0	0	0	0	0	0	0	మూర్లాండ్
moose	0	0	0	0	0	0	0	0	0	0	దుప్పి
moot	0	0	0	0	0	1	0	0	0	0	మూట్
mooted	0	0	0	0	0	0	0	0	0	0	మూటగట్టాడు
mop	0	0	0	0	0	0	0	0	0	0	తుడుపు
moral	1	0	0	0	0	0	1	0	0	1	నైతిక
morality	0	0	0	0	0	0	1	0	0	1	నైతికత
morals	1	1	1	0	1	0	1	0	1	1	నీతులు
morass	0	0	0	0	0	0	0	0	0	0	మొరాస్
moratorium	0	0	0	0	0	0	0	0	0	0	తాత్కాలిక నిషేధం
morbid	0	0	0	0	0	1	0	1	0	0	వ్యాధిగ్రస్తులైన
morbidity	1	0	1	1	0	1	0	1	0	0	అనారోగ్యం
morgue	0	0	1	1	0	1	0	1	0	0	శవాగారం
moribund	0	0	0	0	0	1	0	1	0	0	అనారోగ్యంతో
morn	0	1	0	0	0	0	0	0	0	0	ఉదయం
morning	0	0	0	0	0	0	0	0	0	0	ఉదయం
moron	0	0	0	0	0	1	0	0	0	0	మూర్ఖుడు
moronic	0	0	0	0	0	1	0	0	0	0	మూర్ఖుడు
morphine	0	0	0	0	0	0	0	0	0	0	మార్ఫిన్
morphism	0	0	0	0	0	0	0	0	0	0	స్వరూపం
morphology	0	0	0	0	0	0	0	0	0	0	స్వరూపం
morrow	0	1	0	0	0	0	0	0	0	0	రేపు
morsel	0	0	0	0	0	1	0	0	0	0	మోర్సెల్
mortal	0	0	0	0	0	1	0	0	0	0	నైతిక
mortality	1	0	0	1	0	1	0	1	0	0	మరణము
mortar	0	0	0	0	0	0	1	0	0	0	మోర్టార్
mortgage	0	0	0	1	0	0	0	0	0	0	తాకట్టు
mortgagee	0	0	0	0	0	0	0	0	0	1	తనఖా
mortgagor	0	0	0	1	0	0	0	0	0	0	తనఖా పెట్టేవాడు
mortification	0	1	1	1	0	1	0	1	0	0	మృత్యువు
mortuary	0	0	0	1	0	1	0	1	0	0	మార్చురీ
mosaic	0	0	0	0	0	0	0	0	0	0	మొజాయిక్
mosquito	1	0	1	0	0	1	0	0	0	0	దోమ
moss	0	0	0	0	0	0	0	0	0	0	నాచు
mossy	0	0	0	0	0	0	0	0	0	0	నాచు
mote	0	0	0	0	0	0	0	0	0	0	మోటే
moth	0	0	0	0	0	0	0	0	0	0	చిమ్మట
mother	0	1	0	0	1	1	1	1	0	1	తల్లి
motherhood	0	0	0	0	1	0	1	0	0	1	మాతృత్వం
motion	0	1	0	0	0	0	0	0	0	0	చలనం
motionless	0	0	0	0	0	0	0	0	0	0	చలనం లేని
motive	0	0	0	0	0	0	1	0	0	0	ప్రేరణ
motley	0	0	0	0	0	0	0	0	0	0	రంగురంగుల
motor	0	0	0	0	0	0	0	0	0	0	మోటార్
motorbike	0	0	0	0	0	0	0	0	0	0	మోటార్ బైక్
motorcycle	0	0	0	0	0	0	0	0	0	0	మోటార్ సైకిల్
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	మచ్చల
motto	0	0	0	0	0	0	0	0	0	0	నినాదం
mould	0	0	0	0	0	0	0	0	0	0	అచ్చు
mound	0	0	0	0	0	0	0	0	0	0	దిబ్బ
mount	0	0	0	0	0	0	0	0	0	0	మౌంట్
mountain	0	1	0	0	0	0	0	0	0	0	పర్వతం
mountaineer	0	0	0	0	0	0	0	0	0	0	పర్వతారోహకుడు
mountainous	0	0	0	0	0	0	0	0	0	0	పర్వతమయమైన
mourn	0	0	0	0	0	1	0	1	0	0	దుఃఖించండి
mournful	1	0	0	1	0	1	0	1	0	0	దుఃఖించే
mourning	0	0	0	0	0	1	0	1	0	0	సంతాపం
mouse	0	0	0	0	0	0	0	0	0	0	మౌస్
moustache	0	0	0	0	0	0	0	0	0	0	మీసం
mouth	0	0	0	0	0	0	0	0	1	0	నోరు
mouthful	0	0	1	0	0	0	0	0	0	0	నోటికొచ్చినట్లు
mouthpiece	0	0	0	0	0	0	0	0	0	0	మౌత్ పీస్
movable	0	0	0	0	0	0	1	0	0	0	కదిలే
move	0	0	0	0	0	0	0	0	0	0	కదలిక
movement	0	0	0	0	0	0	0	0	0	0	ఉద్యమం
mover	0	0	0	0	0	0	1	0	0	0	తరలించేవాడు
movie	0	0	0	0	0	0	0	0	0	0	సినిమా
moving	0	0	0	0	0	0	0	0	0	0	కదులుతోంది
mow	0	0	0	0	0	0	0	0	0	0	కోసుకో
muck	0	0	1	0	0	1	0	0	0	0	బురద
mucous	0	0	1	0	0	0	0	0	0	0	శ్లేష్మం
mucus	0	0	1	0	0	0	0	0	0	0	శ్లేష్మం
mud	0	0	0	0	0	1	0	0	0	0	మట్టి
muddle	0	0	0	0	0	1	0	0	0	0	గజిబిజి
muddled	0	0	0	0	0	1	0	0	0	0	గజిబిజి
muddy	0	0	1	0	0	1	0	0	0	0	బురదమయం
muff	1	0	1	0	0	1	0	0	0	0	మఫ్
muffled	0	0	0	0	0	0	0	0	0	0	మూగబోయింది
muffler	0	0	0	0	0	0	0	0	0	0	మఫ్లర్
mug	1	0	0	1	0	1	1	1	0	0	కప్పు
mule	1	0	0	0	0	1	0	0	0	1	మ్యూల్
multilateral	0	0	0	0	0	0	0	0	0	0	బహుపాక్షిక
multiple	0	0	0	0	0	0	0	0	0	0	బహుళ
multiplex	0	0	0	0	0	0	0	0	0	0	మల్టీప్లెక్స్
multiplication	0	0	0	0	0	0	0	0	0	0	గుణకారం
multiplicity	0	0	0	0	0	0	0	0	0	0	బహుళత్వం
multiplied	0	0	0	0	0	0	0	0	0	0	గుణించబడింది
multiplier	0	0	0	0	0	0	0	0	0	0	గుణకం
multiply	0	0	0	0	0	0	0	0	0	0	గుణించాలి
multitude	0	0	0	0	0	0	0	0	0	0	సమూహము
mum	0	0	0	1	0	1	0	0	0	0	అమ్మ
mumble	0	0	0	0	0	1	0	0	0	0	గొణుగుడు
mummy	0	0	0	0	0	0	0	0	0	0	మమ్మీ
mumps	0	0	0	0	0	1	0	0	0	0	గవదబిళ్ళలు
munch	0	0	0	0	0	0	0	0	0	0	చప్పుడు చేయుచు నమలు
mundane	0	0	0	0	0	0	0	0	0	0	ప్రాపంచికమైన
municipal	0	0	0	0	0	0	0	0	0	0	పురపాలక
municipality	0	0	0	0	0	0	0	0	0	0	మున్సిపాలిటీ
mural	0	0	0	0	0	0	0	0	0	0	కుడ్యచిత్రం
murder	1	0	1	1	0	1	0	1	1	0	హత్య
murderer	1	0	1	1	0	1	0	1	0	0	హంతకుడు
murderous	1	0	1	1	0	1	0	1	1	0	హంతకుడు
murky	0	0	1	0	0	1	0	1	0	0	మురికిగా
murmur	0	0	0	0	0	0	0	0	0	0	గొణుగుడు
muscle	0	0	0	0	0	0	0	0	0	0	కండరము
muscular	0	0	0	0	0	0	1	0	0	0	కండర
muse	0	0	0	0	0	0	0	0	0	0	మ్యూజ్
muses	0	0	0	0	0	0	0	0	0	0	మ్యూసెస్
museum	0	0	0	0	0	0	0	0	0	0	మ్యూజియం
mush	0	0	0	0	0	0	0	0	0	0	ముద్ద
mushroom	0	0	0	0	0	0	0	0	0	0	పుట్టగొడుగు
music	0	0	0	0	1	0	1	1	0	0	సంగీతం
musical	1	1	0	0	1	0	1	1	1	1	సంగీతపరమైన
musician	0	0	0	0	0	0	0	0	0	0	సంగీతకారుడు
musing	0	0	0	0	0	0	0	0	0	0	మ్యూజింగ్
musk	0	0	0	0	0	0	0	0	0	0	కస్తూరి
musket	0	0	0	1	0	0	0	0	0	0	మస్కెట్
muslin	0	0	0	0	0	0	0	0	0	0	మస్లిన్
muss	0	0	0	0	0	1	0	0	0	0	ముద్ద
mustang	0	0	0	0	0	0	0	0	0	0	ముస్తాంగ్
mustard	0	0	0	0	0	0	0	0	0	0	ఆవాలు
muster	0	0	0	0	0	0	0	0	0	0	కూడబెట్టు
musty	0	0	1	0	0	1	0	0	0	0	ముద్దగా
mutable	0	1	0	0	0	0	1	0	0	0	మార్చగల
mutant	0	0	0	0	0	1	0	0	0	0	పరివర్తన చెందిన
mutation	0	0	0	0	0	0	0	0	0	0	మ్యుటేషన్
mutilated	0	0	1	0	0	1	0	0	0	0	వికలాంగులయ్యారు
mutilation	1	0	1	1	0	1	0	1	0	0	వికృతీకరణ
mutiny	1	0	1	1	0	1	0	0	1	0	తిరుగుబాటు
mutter	1	0	0	0	0	1	0	0	0	0	గొణుగుడు
mutton	0	0	0	0	0	0	0	0	0	0	మటన్
mutual	0	0	0	0	0	0	1	0	0	0	పరస్పరం
mutually	0	0	0	0	0	0	0	0	0	0	పరస్పరం
muzzle	0	0	0	1	0	1	0	0	0	0	మూతి
myopia	1	0	0	0	0	1	0	1	0	0	మయోపియా
myopic	0	0	0	0	0	0	0	0	0	0	మయోపిక్
myriad	0	0	0	0	0	0	0	0	0	0	అసంఖ్యాకమైన
mysterious	0	1	0	1	0	0	0	0	1	0	రహస్యమైన
mystery	0	1	0	0	0	0	0	0	1	0	రహస్యం
mystic	0	0	0	0	0	0	0	0	1	0	మార్మిక
mystical	0	0	0	0	0	0	0	0	0	0	మార్మిక
mysticism	0	0	0	0	0	0	0	0	0	0	ఆధ్యాత్మికత
myth	0	0	0	0	0	0	0	0	0	0	పురాణం
mythic	0	0	0	0	0	0	0	0	0	0	పౌరాణిక
mythical	0	0	0	0	0	0	0	0	0	0	పౌరాణిక
mythological	0	0	0	0	0	0	0	0	0	0	పౌరాణిక
mythology	0	0	0	0	0	0	0	0	0	0	పురాణశాస్త్రం
nab	0	0	0	0	0	1	0	0	1	0	నాబ్
nadir	0	0	0	0	0	1	0	0	0	0	నాదిర్
nag	1	0	0	0	0	1	0	0	0	0	నాగ్
nail	0	0	0	0	0	0	0	0	0	0	గోరు
naive	0	0	0	0	0	1	0	0	0	0	అమాయక
naked	0	0	0	0	0	0	0	0	0	0	నగ్నంగా
named	0	0	0	0	0	0	0	0	0	0	అనే
nameless	0	0	1	0	0	1	0	0	0	0	పేరులేని
namesake	0	0	0	0	0	0	0	0	0	0	నామకరణం
naming	0	0	0	0	0	0	0	0	0	0	నామకరణం
nanny	0	0	0	0	0	0	0	0	0	0	నానీ
nanometer	0	0	0	0	0	0	0	0	0	0	నానోమీటర్
nap	0	0	0	0	1	0	1	0	0	0	కునుకు
nape	0	0	0	0	0	0	0	0	0	0	మూపు
napkin	0	0	0	0	0	0	0	1	0	0	రుమాలు
napping	0	0	0	0	0	0	0	0	0	0	నిద్రపోవడం
nappy	0	0	1	0	0	1	0	0	0	0	న్యాపీ
narcotic	0	0	0	0	0	1	0	0	0	0	మత్తుమందు
narrate	0	0	0	0	0	0	0	0	0	0	వర్ణించు
narration	0	0	0	0	0	0	0	0	0	0	కథనం
narrative	0	0	0	0	0	0	0	0	0	0	కథనం
narrator	0	0	0	0	0	0	0	0	0	0	వ్యాఖ్యాత
narrow	0	0	0	0	0	0	0	0	0	0	ఇరుకైనది
narrowing	0	0	0	0	0	0	0	0	0	0	సంకుచితం
nascent	0	1	0	0	0	0	0	0	0	0	పుట్టిన
nasty	1	0	1	1	0	1	0	1	0	0	దుష్ట
natal	0	0	0	0	0	0	0	0	0	0	పుట్టిన
nation	0	0	0	0	0	0	0	0	0	1	దేశం
national	0	0	0	0	0	0	0	0	0	0	జాతీయ
nationality	0	0	0	0	0	0	0	0	0	0	జాతీయత
native	0	0	0	0	0	0	0	0	0	0	స్థానికుడు
nativity	0	0	0	0	0	0	0	0	0	0	నేటివిటీ
naturalist	0	0	0	0	0	0	1	0	0	0	ప్రకృతి శాస్త్రవేత్త
naturalization	0	0	0	0	0	0	0	0	0	0	సహజత్వం
naturalized	0	0	0	0	0	0	0	0	0	0	సహజసిద్ధమైంది
naturally	0	0	0	0	0	0	0	0	0	0	సహజంగా
nature	0	0	0	0	0	0	0	0	0	0	ప్రకృతి
naught	0	0	0	0	0	0	0	0	0	0	శూన్యం
naughty	0	0	0	0	0	1	0	0	0	0	కొంటెగా
nausea	0	0	1	0	0	1	0	0	0	0	వికారం
nauseous	0	0	1	0	0	1	0	1	0	0	వికారం
nautical	0	0	0	0	0	0	0	0	0	0	నాటికల్
naval	0	0	0	0	0	0	0	0	0	0	నౌకాదళం
nave	0	0	0	0	0	0	0	0	0	0	నావి
navel	0	0	0	0	0	0	0	0	0	0	నాభి
navigable	0	1	0	0	0	0	1	0	0	0	నౌకాయానము
navigate	0	0	0	0	0	0	0	0	0	0	నావిగేట్ చేయండి
navigation	0	0	0	0	0	0	0	0	0	0	నావిగేషన్
navigator	0	1	0	0	0	0	0	0	0	1	నావికుడు
navy	0	0	0	0	0	0	0	0	0	0	నౌకాదళం
nay	0	0	0	0	0	1	0	0	0	0	కాదు
neatly	0	0	0	0	0	0	1	0	0	0	చక్కగా
nebula	0	0	0	0	0	0	0	0	0	0	నిహారిక
nebulae	0	0	0	0	0	0	0	0	0	0	నిహారికలు
nebulous	0	0	0	0	0	0	0	0	0	0	నిహారిక
necessarily	0	0	0	0	0	0	0	0	0	0	తప్పనిసరిగా
necessitate	0	0	0	0	0	0	0	0	0	0	అవసరం
necessities	0	0	0	0	0	0	0	0	0	0	అవసరాలు
necessity	0	0	0	0	0	0	0	1	0	0	అవసరం
neck	0	0	0	0	0	0	0	0	0	0	మెడ
necklace	0	0	0	0	0	0	0	0	0	0	హారము
necrosis	0	0	0	0	0	0	0	0	0	0	నెక్రోసిస్
nectar	0	0	0	0	0	0	1	0	0	0	అమృతం
needful	0	0	0	0	0	1	0	0	0	0	అవసరమైన
needle	0	0	0	0	0	0	1	0	0	0	సూది
needless	0	0	0	0	0	0	0	0	0	0	అనవసరం
needy	0	0	0	0	0	1	0	0	0	0	అవసరమైన
nefarious	0	0	1	1	0	1	0	1	1	0	నీచమైన
negation	1	0	0	0	0	1	0	0	0	0	నిరాకరణ
negative	0	0	0	0	0	1	0	1	0	0	ప్రతికూల
neglect	0	0	0	0	0	1	0	0	0	0	నిర్లక్ష్యం
neglected	1	0	1	0	0	1	0	1	0	0	నిర్లక్ష్యం
neglecting	0	0	0	0	0	1	0	0	0	0	నిర్లక్ష్యం చేస్తున్నారు
negligence	0	0	0	0	0	1	0	0	0	0	నిర్లక్ష్యం
negligent	0	0	0	0	0	1	0	0	0	0	నిర్లక్ష్యం
negligently	0	0	0	0	0	1	0	0	0	0	నిర్లక్ష్యంగా
negligible	0	0	0	0	0	0	0	0	0	0	అతితక్కువ
negotiate	0	0	0	0	0	0	1	0	0	1	చర్చలు జరపండి
negotiation	0	0	0	0	0	0	0	0	0	0	చర్చలు
negotiator	0	0	0	0	0	0	1	0	0	0	సంధానకర్త
negro	0	0	0	0	0	1	0	1	0	0	నీగ్రో
neigh	0	0	0	0	0	0	0	0	0	0	పొరుగు
neighbor	0	1	0	0	0	0	1	0	0	1	పొరుగు
neighborhood	0	1	0	0	0	0	0	0	0	0	పొరుగు
neighboring	0	0	0	0	0	0	0	0	0	0	పొరుగు
neonatal	0	0	0	0	0	0	0	0	0	0	నవజాత శిశువు
neophyte	0	0	0	0	0	0	0	0	0	0	నియోఫైట్
neoprene	0	0	0	0	0	0	0	0	0	0	నియోప్రేన్
nephew	0	0	0	0	0	0	0	0	0	0	మేనల్లుడు
nepotism	1	0	1	0	0	1	0	1	0	0	బంధుప్రీతి
nerve	0	0	0	0	0	0	1	0	0	0	నరము
nervous	0	1	0	1	0	1	0	0	0	0	నాడీ
nervousness	0	0	0	1	0	0	0	0	0	0	భయము
ness	0	0	0	0	0	0	0	0	0	0	నెస్
nest	0	0	0	0	0	0	0	0	0	1	గూడు
nestle	0	0	0	0	0	0	1	0	0	1	గూడు
nestling	0	0	0	0	0	0	0	0	0	0	గూడుకట్టడం
net	0	0	0	0	0	0	0	0	0	0	నికర
nether	1	0	0	1	0	1	0	1	0	0	నెదర్
netting	0	0	0	0	0	0	0	0	0	0	వల వేయడం
nettle	1	0	1	0	0	1	0	0	0	0	రేగుట
network	0	1	0	0	0	0	0	0	0	0	నెట్వర్క్
neuralgia	0	0	0	1	0	1	0	1	0	0	నరాలవ్యాధి
neurology	0	0	0	0	0	0	0	0	0	0	న్యూరాలజీ
neurosis	0	0	0	1	0	1	0	1	0	0	న్యూరోసిస్
neurotic	0	0	1	1	0	1	0	0	0	0	న్యూరోటిక్
neuter	0	0	0	0	0	0	0	0	0	0	నపుంసకుడు
neutral	0	1	0	0	0	0	0	0	0	1	తటస్థ
neutrality	0	0	0	0	0	0	0	0	0	1	తటస్థత
neutralize	0	0	0	0	0	0	0	0	0	0	తటస్థీకరిస్తాయి
newborn	0	0	0	0	0	0	0	0	0	0	నవజాత
newcomer	0	0	0	1	0	0	0	0	1	0	కొత్తవాడు
newly	0	0	0	0	0	0	0	0	0	0	కొత్తగా
newness	0	0	0	0	0	0	0	0	0	0	కొత్తదనం
news	0	0	0	0	0	0	0	0	0	0	వార్తలు
newspaper	0	0	0	0	0	0	0	0	0	0	వార్తాపత్రిక
newsstand	0	0	0	0	0	0	0	0	0	0	న్యూస్‌స్టాండ్
nib	0	0	0	0	0	0	0	0	0	0	నిబ్
nibble	0	0	0	0	0	0	0	0	0	0	మెల్లగా కొట్టు
niche	0	0	0	0	0	0	0	0	0	0	గూడ
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	నిక్
nickel	0	0	0	0	0	0	0	0	0	0	నికెల్
nickname	0	0	0	0	0	0	0	0	0	0	మారుపేరు
nicotine	0	0	1	0	0	1	0	0	0	0	నికోటిన్
niece	0	0	0	0	0	0	0	0	0	0	మేనకోడలు
nigh	0	0	0	0	0	0	0	0	0	0	సమీపంలో
night	0	0	0	0	0	0	0	0	0	0	రాత్రి
nightfall	0	0	0	0	0	0	0	0	0	0	రాత్రివేళ
nightingale	0	0	0	0	0	0	0	0	0	0	నైటింగేల్
nightmare	0	0	0	1	0	1	0	0	0	0	పీడకల
nihilism	0	0	0	0	0	1	0	0	0	0	శూన్యవాదం
nil	0	0	0	0	0	0	0	0	0	0	శూన్యం
nimble	0	0	0	0	0	0	0	0	0	0	అతి చురుకైన
ninety	0	0	0	0	0	0	0	0	0	0	తొం బై
ninth	0	0	0	0	0	0	0	0	0	0	తొమ్మిదవ
nip	0	0	0	0	0	0	0	0	0	0	నిప్
nipple	0	0	0	0	0	0	0	0	0	0	చనుమొన
nix	0	0	0	0	0	0	0	0	0	0	నిక్స్
nobility	0	1	0	0	0	0	1	0	0	1	ప్రభువులు
noble	0	0	0	0	0	0	1	0	0	1	కీర్తిగల
nobleman	0	0	0	0	0	0	1	0	0	1	మహానుభావుడు
nocturnal	0	0	0	0	0	0	0	0	0	0	రాత్రిపూట
nod	0	0	0	0	0	0	0	0	0	0	తలవంచండి
nodding	0	0	0	0	0	0	0	0	0	0	తల ఊపుతోంది
node	0	0	0	0	0	0	0	0	0	0	నోడ్
nodular	0	0	0	0	0	0	0	0	0	0	నాడ్యులర్
nodule	0	0	0	0	0	0	0	0	0	0	నాడ్యూల్
noise	0	0	0	0	0	1	0	0	0	0	శబ్దం
noisy	1	0	0	0	0	1	0	0	0	0	సందడి
nomad	0	0	0	0	0	0	0	0	0	0	సంచార
nomadic	0	0	0	0	0	0	0	0	0	0	సంచార
nomenclature	0	0	0	0	0	0	0	0	0	0	నామకరణం
nominal	0	0	0	0	0	0	0	0	0	0	నామమాత్రం
nominate	0	0	0	0	0	0	0	0	0	0	నామినేట్
nomination	0	0	0	0	0	0	1	0	0	0	నామినేషన్
