English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Catalan Word
junction	0	0	0	0	0	0	0	0	0	0	cruïlla
juncture	0	0	0	0	0	0	0	0	0	0	conjuntura
jungle	0	0	0	1	0	0	0	0	0	0	Selva
junior	0	0	0	0	0	0	0	0	0	0	júnior
junk	0	0	0	0	0	1	0	0	0	0	escombraries
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	jurídica
jurisdiction	0	0	0	0	0	0	0	0	0	0	jurisdicció
jurisprudence	0	0	0	0	0	0	0	1	0	0	jurisprudència
jurist	0	0	0	0	0	0	0	0	0	1	jurista
jury	0	0	0	0	0	0	0	0	0	1	jurat
justice	0	0	0	0	0	0	1	0	0	1	justícia
justifiable	0	0	0	0	0	0	1	0	0	1	justificable
justification	0	0	0	0	0	0	1	0	0	0	justificació
justify	0	0	0	0	0	0	0	0	0	0	justificar
jute	0	0	0	0	0	0	0	0	0	0	jute
juvenile	0	0	0	0	0	1	0	0	0	0	juvenil
juxtaposition	0	0	0	0	0	0	0	0	0	0	juxtaposició
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	calidoscopi
kangaroo	0	0	0	0	0	0	0	0	0	0	cangur
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	caiac
keel	0	0	0	0	0	0	0	0	0	0	quilla
keeper	0	0	0	0	0	0	0	0	0	0	guardià
keeping	0	0	0	0	0	0	0	0	0	0	mantenint
keepsake	0	0	0	0	0	0	1	0	0	0	record
keg	0	0	0	0	0	0	0	0	0	0	barril
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	gossera
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	nucli
kerosene	0	0	0	1	0	0	0	0	0	0	querosè
kettle	0	0	0	0	0	0	0	0	0	0	bullidor
key	0	0	0	0	0	0	0	0	0	0	clau
keyhole	0	0	0	0	0	0	0	0	0	0	forat de la clau
keynote	0	0	0	0	0	0	1	0	0	0	conferència magistral
keystone	0	0	0	0	0	0	1	0	0	0	clau de volta
khaki	0	0	0	0	0	0	0	0	0	0	caqui
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	puntada
kicking	1	0	0	0	0	0	0	0	0	0	donant puntades
kid	0	0	0	0	0	0	0	0	0	0	nen
kidding	0	0	0	0	0	0	0	0	0	0	broma
kidnap	1	0	0	1	0	1	0	1	1	0	segrestar
kill	0	0	0	1	0	1	0	1	0	0	matar
killing	1	0	0	1	0	1	0	1	0	0	matar
kiln	0	0	0	0	0	0	0	0	0	0	forn
kilogram	0	0	0	0	0	0	0	0	0	0	quilogram
kilometer	0	0	0	0	0	0	0	0	0	0	quilòmetre
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	quimono
kin	0	0	0	0	0	0	0	0	0	0	parent
kind	0	0	0	0	1	0	1	0	0	1	amable
kindergarten	0	0	0	0	0	0	0	0	0	0	llar d'infants
kindness	0	0	0	0	0	0	1	0	0	0	bondat
kindred	0	1	0	0	1	0	1	0	0	1	afins
kinematics	0	0	0	0	0	0	0	0	0	0	cinemàtica
king	0	0	0	0	0	0	1	0	0	0	rei
kingdom	0	0	0	0	0	0	0	0	0	0	regne
kink	0	0	0	0	0	0	0	0	0	0	torçar
kinky	0	0	0	0	0	0	0	0	0	0	pervertit
kiosk	0	0	0	0	0	0	0	0	0	0	quiosc
kirk	0	0	0	0	0	0	0	0	0	0	kirk
kiss	0	1	0	0	1	0	1	0	1	0	petó
kit	0	0	0	0	0	0	0	0	0	0	kit
kitchen	0	0	0	0	0	0	0	0	0	0	cuina
kite	0	0	1	0	0	1	0	0	0	0	estel
kitten	0	0	0	0	1	0	1	0	0	1	gatet
knack	0	0	0	0	0	0	1	0	0	0	habilitat
knapsack	0	0	0	0	0	0	0	0	0	0	motxilla
knead	0	0	0	0	0	0	0	0	0	0	amassar
knee	0	0	0	0	0	0	0	0	0	0	genoll
kneel	0	0	0	0	0	0	0	0	0	0	agenollar-se
kneeling	0	0	0	0	0	0	0	0	0	0	de genolls
knell	0	0	0	1	0	1	0	1	0	0	toca
knickers	0	0	0	0	0	0	0	0	0	1	calçotets
knife	0	0	0	0	0	0	0	0	0	0	ganivet
knight	0	0	0	0	0	0	1	0	0	0	cavaller
knit	0	0	0	0	0	0	0	0	0	0	Teixir
knob	0	0	0	0	0	0	0	0	0	0	perilla
knock	0	0	0	0	0	0	0	0	0	0	toc
knoll	0	0	0	0	0	0	0	0	0	0	monticle
knot	0	0	0	0	0	0	0	0	0	0	nus
knotted	0	0	0	0	0	1	0	0	0	0	nusats
knowing	0	0	0	0	0	0	1	0	0	0	saber
knowingly	0	0	0	0	0	0	0	0	0	0	conscientment
knowledge	0	0	0	0	0	0	1	0	0	0	coneixement
knuckle	0	0	0	0	0	0	0	0	0	0	artells
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	kris
kudos	0	0	0	0	1	0	1	0	0	0	felicitats
lab	0	0	0	0	0	0	0	0	0	0	laboratori
label	0	0	0	0	0	0	0	0	0	1	etiqueta
labor	0	1	0	0	1	0	1	0	1	1	treball
laboratory	0	0	0	0	0	0	0	0	0	0	laboratori
labored	0	0	0	0	0	1	0	1	0	0	treballat
laborer	0	0	0	0	0	0	0	0	0	0	obrer
laboring	0	0	0	0	0	0	0	0	0	0	treballant
laborious	0	0	0	0	0	1	0	0	0	0	laboriosa
labyrinth	0	1	0	0	0	1	0	0	0	0	laberint
lac	0	0	0	0	0	0	0	0	0	0	lac
lace	1	0	0	1	0	1	1	1	0	1	encaix
lack	0	0	0	0	0	1	0	0	0	0	mancança
lacking	0	0	0	0	0	1	0	0	0	0	mancat
lackluster	0	0	0	0	0	1	0	0	0	0	sense brillantor
lacquer	0	0	0	0	0	0	0	0	0	0	laca
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	noi
ladder	0	0	0	0	0	0	0	0	0	0	escala
laden	0	0	0	0	0	1	0	0	0	0	carregat
lading	0	0	0	0	0	0	0	0	0	0	embarcament
ladle	0	0	0	0	0	0	0	0	0	0	cullerada
lady	0	0	0	0	0	0	0	0	0	0	senyora
lag	0	0	0	0	0	1	0	0	0	0	retard
lagging	1	1	1	0	0	1	0	1	0	0	endarrerit
lagoon	0	0	0	0	0	0	0	0	0	0	llacuna
lair	0	0	0	0	0	1	0	0	0	0	cau
laity	0	0	0	0	0	0	0	0	0	0	laics
lake	0	0	0	0	0	0	0	0	0	0	llac
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	xai
lament	0	0	1	1	0	1	0	1	0	0	lamentar
lamenting	0	0	0	0	0	0	0	1	0	0	lamentant
lamina	0	0	0	0	0	0	0	0	0	0	làmina
laminated	0	0	0	0	0	0	0	0	0	0	laminat
lamp	0	0	0	0	0	0	0	0	0	0	llum
lance	0	0	0	0	0	0	0	0	0	0	llança
lancer	0	0	0	0	0	0	0	0	0	0	llançador
land	0	0	0	0	0	0	1	0	0	0	terra
landed	0	0	0	0	0	0	1	0	0	0	aterrat
landing	0	0	0	0	0	0	0	0	0	0	aterratge
landlocked	0	0	0	0	0	0	0	0	0	0	sense sortida al mar
landlord	0	0	0	0	0	0	0	0	0	0	propietari
landmark	0	0	0	0	0	0	0	0	0	1	fita
lands	0	0	0	0	0	0	0	0	0	0	terres
landscape	0	0	0	0	0	0	0	0	0	0	paisatge
landscaping	0	0	0	0	0	0	0	0	0	0	paisatgisme
landslide	0	0	0	1	0	1	0	1	0	0	esllavissada
lane	0	0	0	0	0	0	0	0	0	0	carril
language	0	0	0	0	0	0	0	0	0	0	llenguatge
languid	0	0	0	0	0	1	0	0	0	0	lànguid
languish	0	0	0	0	0	1	0	0	0	0	llanguir
languishing	0	0	0	1	0	1	0	1	0	0	llanguijant
lanky	0	0	0	0	0	0	0	0	0	0	esquitxada
lantern	0	0	0	0	0	0	0	0	0	0	llanterna
lap	0	0	0	0	0	0	0	0	0	0	volta
lapel	0	0	0	0	0	0	0	0	0	0	solapa
lapse	0	0	0	0	0	1	0	0	0	0	lapse
lapsed	0	0	0	0	0	0	0	0	0	0	caducat
larceny	0	0	1	0	0	1	0	0	0	0	robatori
lard	0	0	0	0	0	0	0	0	0	0	llard de porc
larder	0	0	0	0	0	0	0	0	0	0	rebost
large	0	0	0	0	0	0	0	0	0	0	gran
larger	0	0	1	0	0	0	0	0	1	1	més gran
largo	0	0	0	0	0	0	0	0	0	0	llarg
lark	0	0	0	0	0	0	0	0	0	0	alosa
larva	0	0	0	0	0	0	0	0	0	0	larva
larynx	0	0	0	0	0	0	0	0	0	0	laringe
laser	0	0	0	0	0	0	1	0	0	1	làser
lash	1	0	0	1	0	1	0	0	0	0	pestanya
lass	0	0	0	0	0	0	0	0	0	0	noia
lasso	0	0	0	0	0	0	0	0	0	0	llaç
lasting	0	0	0	0	0	0	0	0	0	0	durador
latch	0	0	0	0	0	0	0	0	0	0	pestell
late	0	0	0	0	0	1	0	1	0	0	tard
lateness	0	0	0	0	0	1	0	0	0	0	tardança
latent	1	1	1	0	0	1	0	0	1	0	latent
lateral	0	0	0	0	0	0	0	0	0	0	lateral
laterally	0	0	0	0	0	0	0	0	0	0	lateralment
latex	0	0	0	0	0	0	0	0	0	0	làtex
lathe	0	0	0	0	0	0	0	0	0	0	torn
lather	0	0	0	0	0	0	0	0	0	0	escuma
latitude	0	0	0	0	0	0	0	0	0	0	latitud
latrines	0	0	1	0	0	1	0	0	0	0	latrines
lattice	0	0	0	0	0	0	0	0	0	0	gelosia
laudable	0	0	0	0	0	0	1	0	0	0	lloable
laugh	0	0	0	0	1	0	1	0	1	0	riure
laughable	0	0	1	0	0	1	0	0	0	0	risible
laughing	0	0	0	0	1	0	1	0	0	0	rient
laughter	0	1	0	0	1	0	1	0	1	0	riure
launch	0	1	0	0	0	0	1	0	0	0	llançament
laundry	0	0	0	0	0	0	0	0	0	0	bugaderia
laureate	0	0	0	0	0	0	1	0	0	1	laureat
laurel	0	0	0	0	0	0	1	0	0	0	llorer
laurels	0	0	0	0	1	0	1	0	0	0	llorers
lava	1	0	0	1	0	1	0	0	0	0	lava
lavage	0	0	0	0	0	0	0	0	0	0	rentat
lavatory	0	0	1	0	0	0	0	0	0	0	lavabo
lavender	0	0	0	0	0	0	0	0	0	0	lavanda
lavish	0	0	0	0	0	0	1	0	0	0	luxós
law	0	0	0	0	0	0	0	0	0	1	Llei
lawful	0	0	0	0	0	0	1	0	0	1	lícit
lawlessness	1	0	0	1	0	1	0	0	0	0	il·legalitat
lawn	0	0	0	0	0	0	0	0	0	0	gespa
lawsuit	1	0	1	1	0	1	0	1	1	0	plet
lawyer	1	0	1	1	0	1	0	0	0	0	advocat
lax	0	0	0	0	0	1	0	1	0	0	laxa
laxative	0	0	1	1	0	1	0	0	0	0	laxant
lay	0	0	0	0	0	0	0	0	0	0	estirar
layer	0	0	0	0	0	0	0	0	0	0	capa
layered	0	0	0	0	0	0	0	0	0	0	en capes
layman	0	0	0	0	0	0	0	0	0	0	profà
lazy	0	0	0	0	0	1	0	0	0	0	mandrós
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	dirigir
leader	0	0	0	0	0	0	1	0	0	1	líder
leading	0	0	0	0	0	0	0	0	0	1	liderant
leads	0	0	0	0	0	0	0	0	0	0	condueix
leaf	0	0	0	0	0	0	0	0	0	0	full
leaflet	0	0	0	0	0	0	0	0	0	0	fulletó
leafy	0	0	0	0	0	0	0	0	0	0	frondosa
league	0	0	0	0	0	0	1	0	0	0	lliga
leak	0	0	0	0	0	1	0	0	0	0	fugida
leakage	0	0	0	0	0	1	0	0	0	0	fuita
leaky	0	0	0	0	0	1	0	0	0	0	gotera
lean	0	0	0	0	0	0	0	0	0	0	magra
leaned	0	0	0	0	0	0	0	0	0	0	es va inclinar
leaning	0	0	0	0	0	0	0	0	0	1	inclinat
leap	0	0	0	0	0	0	0	0	0	0	Salt, saltar
learn	0	0	0	0	0	0	1	0	0	0	aprendre
learned	0	0	0	0	0	0	0	0	0	0	après
learner	0	0	0	0	0	0	0	0	0	0	aprenent
learning	0	0	0	0	0	0	1	0	0	0	aprenentatge
lease	0	0	0	0	0	0	0	0	0	0	arrendament
leash	0	0	0	0	0	0	0	0	0	0	corretja
leather	0	0	0	0	0	0	0	0	0	0	cuir
leathery	0	0	0	0	0	0	0	0	0	0	corià
leave	0	0	0	0	0	1	0	1	1	0	marxar
lecture	0	0	0	0	0	0	0	0	0	0	Conferència
lecturer	0	0	0	0	0	0	1	0	0	0	conferenciant
ledge	0	0	0	0	0	0	0	0	0	0	cornisa
ledger	0	0	0	0	0	0	0	0	0	0	llibre major
lee	0	0	0	0	0	0	0	0	0	0	Lee
leech	0	0	0	0	0	1	0	0	0	0	sangonera
leeches	0	0	1	1	0	1	0	0	0	0	sangoneres
leer	0	0	1	0	0	1	0	0	0	0	llegeix
leery	0	0	0	0	0	0	0	0	1	0	recelosos
lees	0	0	0	0	0	0	0	0	0	0	lies
leeway	0	0	0	0	0	0	1	0	0	0	marge de maniobra
left	0	0	0	0	0	0	0	0	0	0	esquerra
leg	0	0	0	0	0	0	0	0	0	0	cama
legacy	0	0	0	0	0	0	0	0	0	0	llegat
legal	0	0	0	0	0	0	1	0	0	1	legal
legality	0	0	0	0	0	0	0	0	0	0	legalitat
legalize	0	0	0	0	0	0	0	0	0	0	legalitzar
legalized	1	0	0	1	1	0	1	0	0	1	legalitzat
legally	0	0	0	0	0	0	0	0	0	0	legalment
legend	0	0	0	0	0	0	0	0	0	0	llegenda
legendary	0	0	0	0	0	0	1	0	0	0	llegendari
legibility	0	0	0	0	0	0	1	0	0	0	llegibilitat
legible	0	0	0	0	0	0	1	0	0	0	llegible
legion	0	0	0	0	0	0	0	0	0	0	legió
legislate	0	0	0	0	0	0	0	0	0	0	legislar
legislation	0	0	0	0	0	0	0	0	0	0	legislació
legislative	0	0	0	0	0	0	0	0	0	0	legislativa
legislator	0	0	0	0	0	0	0	0	0	1	legislador
legislature	0	0	0	0	0	0	0	0	0	1	legislatura
legitimacy	0	0	0	0	0	0	0	0	0	1	legitimitat
legs	0	0	0	0	0	0	0	0	0	0	cames
legume	0	0	0	0	0	0	0	0	0	0	llegum
leisure	0	1	0	0	1	0	1	0	1	1	oci
leisurely	0	0	0	0	0	0	1	0	0	0	pausadament
lemma	0	0	0	0	0	0	1	0	0	0	lema
lemon	0	0	1	0	0	1	0	0	0	0	llimona
lend	0	0	0	0	0	0	0	0	0	0	prestar
lender	0	0	0	0	0	0	0	0	0	1	prestador
lending	0	0	0	0	0	0	0	0	0	0	préstec
length	0	0	0	0	0	0	0	0	0	0	llargada
lengthen	0	0	0	0	0	0	0	0	0	0	allargar
lengthened	0	0	0	0	0	0	0	0	0	0	allargat
lengthening	0	0	0	0	0	0	0	0	0	0	allargament
lengthwise	0	0	0	0	0	0	0	0	0	0	longitudinalment
lengthy	0	0	0	0	0	0	0	0	0	0	llarg
leniency	0	0	0	0	0	0	0	0	0	0	clemència
lenient	0	0	0	0	0	0	1	0	0	0	indulgent
lens	0	0	0	0	0	0	0	0	0	0	lent
leopard	0	0	0	0	0	0	0	0	0	0	lleopard
leprosy	0	0	1	1	0	1	0	1	0	0	la lepra
lessee	0	0	0	0	0	0	0	0	0	0	arrendatari
lessen	0	1	0	0	0	1	0	0	0	0	disminuir
lessening	0	0	0	0	0	0	0	0	0	0	disminució
lesser	0	0	1	0	0	1	0	0	0	0	menor
lesson	0	1	0	0	0	0	1	0	0	1	lliçó
lessor	0	0	0	0	0	0	0	0	0	0	arrendador
lethal	0	0	1	1	0	1	0	1	0	0	letal
lethargic	0	0	0	0	0	0	0	0	0	0	letàrgic
lethargy	0	0	0	0	0	1	0	1	0	0	letargia
letter	0	1	0	0	0	0	0	0	0	0	carta
lettered	0	1	0	0	0	0	1	0	0	1	lletra
letters	0	0	0	0	0	0	0	0	0	0	lletres
lettuce	0	0	0	0	0	0	0	0	0	0	enciam
leukemia	1	0	0	1	0	1	0	1	0	0	leucèmia
levee	0	0	0	0	0	0	0	0	0	1	dic
level	0	0	0	0	0	0	1	0	0	1	nivell
lever	0	0	0	0	0	0	0	0	0	0	palanca
leverage	0	0	0	0	0	0	1	0	0	0	apalancament
levy	0	0	0	0	0	1	0	0	0	0	gravamen
lewd	0	0	1	0	0	1	0	0	0	0	lasciva
lexicon	0	0	0	0	0	0	0	0	0	0	lèxic
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	passius
liability	0	0	0	0	0	0	0	0	0	0	responsabilitat
liaison	0	0	0	0	0	1	0	0	0	0	enllaç
liar	0	0	1	0	0	1	0	0	0	0	mentider
libel	1	0	0	1	0	1	0	0	0	1	difamació
libelous	0	0	0	0	0	0	0	0	0	0	calumniós
liberal	0	0	0	0	0	1	1	0	0	0	liberal
liberalism	0	0	0	0	0	0	0	0	0	0	liberalisme
liberate	1	1	0	0	1	0	1	0	1	1	alliberar
liberation	0	1	0	0	1	0	1	0	1	0	alliberament
liberty	0	1	0	0	1	0	1	0	1	1	llibertat
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	bibliotecari
library	0	0	0	0	0	0	1	0	0	0	biblioteca
libretto	0	0	0	0	0	0	0	0	0	0	llibret
license	0	0	0	0	0	0	0	0	0	0	llicència
lichen	0	0	0	0	0	0	0	0	0	0	líquen
lick	0	0	1	0	0	1	0	0	0	0	llepar
lid	0	0	0	0	0	0	0	0	0	0	tapa
lie	1	0	1	0	0	1	0	1	0	0	mentida
liege	0	0	0	0	0	0	0	0	0	0	lieja
lien	0	0	0	0	0	0	0	0	0	0	gravamen
lieu	0	0	0	0	0	0	0	0	0	0	lloc
lieutenant	0	0	0	0	0	0	0	0	0	1	tinent
life	0	0	0	0	0	0	0	0	0	0	vida
lifeblood	0	0	0	0	0	0	1	0	0	0	sang vital
lifeboat	0	0	0	0	0	0	0	0	0	0	bot salvavides
lifeless	0	0	0	1	0	1	0	1	0	0	sense vida
lifelike	0	0	0	0	0	0	0	0	0	0	realista
lifelong	0	0	0	0	0	0	0	0	0	0	tota la vida
lifetime	0	0	0	0	0	0	0	0	0	0	tota una vida
lift	0	0	0	0	0	0	0	0	0	0	aixecar
ligament	0	0	0	0	0	0	0	0	0	0	lligament
ligation	0	0	0	0	0	0	0	0	0	0	lligadura
light	0	0	0	0	0	0	0	0	0	0	llum
lighten	0	0	0	0	0	0	0	0	0	0	alleugerir
lighthouse	0	0	0	0	0	0	1	0	0	0	far
lightness	0	0	0	0	0	0	0	0	0	0	lleugeresa
lightning	1	0	0	1	0	0	0	0	1	0	llamp
likelihood	0	0	0	0	0	0	0	0	0	0	probabilitat
likeness	0	0	0	0	0	0	0	0	0	0	semblança
likewise	0	0	0	0	0	0	0	0	0	0	igualment
liking	0	0	0	0	1	0	1	0	0	1	gust
lilac	0	0	0	0	0	0	0	0	0	0	lila
lily	0	0	0	0	0	0	0	0	0	0	lliri
limb	0	0	0	0	0	0	0	0	0	0	membre
limbo	0	0	0	0	0	0	0	0	0	0	llimbs
limit	0	0	0	0	0	0	0	0	0	0	límit
limitation	0	0	0	0	0	0	0	0	0	0	limitació
limited	1	0	0	0	0	1	0	1	0	0	limitada
limitless	0	0	0	0	0	0	0	0	0	0	il·limitat
limousine	0	0	0	0	0	0	0	0	0	0	limusina
limp	0	0	0	0	0	1	0	0	0	0	coix
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	línia
lineage	0	0	0	0	0	0	0	0	0	0	llinatge
lineal	0	0	0	0	0	0	0	0	0	0	lineal
linear	0	0	0	0	0	0	0	0	0	0	lineal
lined	0	0	0	0	0	0	0	0	0	0	folrat
linen	0	0	0	0	0	0	0	0	0	0	llençols
liner	0	0	0	0	0	0	0	0	0	0	folre
lines	0	0	0	1	0	0	0	0	0	0	línies
linger	0	1	0	0	0	0	0	0	0	0	perdurar
lingo	0	0	0	0	0	0	0	0	0	0	argot
lingual	0	0	0	0	0	0	0	0	0	0	lingual
linguist	0	0	0	0	0	0	1	0	0	1	lingüista
linguistic	0	0	0	0	0	0	0	0	0	0	lingüística
linguistics	0	0	0	0	0	0	0	0	0	0	lingüística
lining	0	0	0	0	0	0	0	0	0	0	folre
link	0	0	0	0	0	0	0	0	0	0	enllaç
linoleum	0	0	0	0	0	0	0	0	0	0	linòleum
lint	0	0	0	0	0	1	0	0	0	0	pelusa
lion	0	0	0	1	0	0	1	0	0	0	lleó
lip	0	0	0	0	0	0	0	0	0	0	llavi
lipstick	0	0	0	0	0	0	0	0	0	0	pintallavis
liquefaction	0	0	0	0	0	0	0	0	0	0	liqüefacció
liquefied	0	0	0	0	0	0	0	0	0	0	liquat
liqueur	0	0	0	0	0	0	0	0	0	0	licor
liquid	0	0	0	0	0	0	0	0	0	0	líquid
liquidate	0	0	0	0	0	0	0	0	0	0	liquidar
liquidation	0	0	0	0	0	0	0	0	0	0	liquidació
liquidator	0	0	0	0	0	0	0	0	0	0	liquidador
liquidity	0	0	0	0	0	0	0	0	0	0	liquiditat
liquor	1	0	0	0	1	1	0	1	0	0	licor
lisp	0	0	0	0	0	0	0	0	0	0	lisp
list	0	0	0	0	0	0	0	0	0	0	llista
listen	0	0	0	0	0	0	0	0	0	0	escolta
listener	0	0	0	0	0	0	0	0	0	0	oient
listing	0	0	0	0	0	0	0	0	0	0	llistat
listless	0	0	0	0	0	1	0	1	0	0	apagat
litany	0	0	0	0	0	0	0	0	0	0	lletania
literally	0	0	0	0	0	0	0	0	0	0	literalment
literary	0	0	0	0	0	0	0	0	0	0	literària
literature	0	0	0	0	0	0	0	0	0	0	literatura
lithe	0	0	0	0	0	0	1	0	0	0	àgil
lithograph	0	0	0	0	0	0	0	0	0	0	litografia
lithography	0	0	0	0	0	0	0	0	0	0	litografia
lithology	0	0	0	0	0	0	0	0	0	0	litologia
lithosphere	0	0	0	0	0	0	0	0	0	0	litosfera
litigant	0	0	0	0	0	1	0	0	0	0	litigante
litigate	1	1	1	1	0	1	0	1	0	0	litigar
litigation	0	0	0	0	0	1	0	0	0	0	litigi
litigious	1	0	1	0	0	1	0	0	0	0	litigiós
litter	0	0	0	0	0	1	0	0	0	0	escombraries
littoral	0	0	0	0	0	0	0	0	0	0	litoral
liturgy	0	0	0	0	0	0	0	0	0	0	litúrgia
livelihood	0	0	0	0	0	0	0	0	0	0	mitjà de vida
livery	0	0	0	0	0	0	0	0	0	0	lliurea
livid	1	0	1	0	0	1	0	0	0	0	lívid
living	0	0	0	0	0	0	0	0	0	0	vivent
llama	0	0	0	0	0	0	0	0	0	0	llama
load	0	0	0	0	0	0	0	0	0	0	càrrega
loaf	0	0	0	0	0	1	0	0	0	0	pa
loafer	0	0	0	0	0	1	0	0	0	0	mocassin
loam	0	0	0	0	0	0	0	0	0	0	marga
loan	0	0	0	0	0	0	0	0	0	0	préstec
loath	1	0	0	0	0	1	0	0	0	0	repugnant
loathe	1	0	1	0	0	1	0	0	0	0	detestar
loathing	0	0	1	0	0	1	0	0	0	0	odi
loathsome	1	0	1	0	0	1	0	0	0	0	repugnant
lobby	0	0	0	0	0	0	0	0	0	0	vestíbul
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbyista
lobe	0	0	0	0	0	0	0	0	0	0	lòbul
local	0	0	0	0	0	0	0	0	0	0	locals
locale	0	0	0	0	0	0	0	0	0	0	local
locality	0	0	0	0	0	0	0	0	0	0	localitat
localization	0	0	0	0	0	0	0	0	0	0	localització
localize	0	1	0	0	0	0	0	0	0	0	localitzar
locate	0	0	0	0	0	0	0	0	0	0	localitzar
location	0	0	0	0	0	0	0	0	0	0	ubicació
loch	0	0	0	0	0	0	0	0	0	0	llac
lock	0	0	0	0	0	0	0	0	0	0	pany
locker	0	0	0	0	0	0	0	0	0	0	taquilla
locksmith	0	0	0	0	0	0	0	0	0	0	serraller
lockup	0	0	0	1	0	1	0	1	0	0	tancar
locomotion	0	0	0	0	0	0	0	0	0	0	locomoció
locomotive	0	0	0	0	0	0	0	0	0	0	locomotora
locust	0	0	0	1	0	1	0	0	0	0	llagosta
lodge	0	0	0	0	0	0	0	0	0	0	albergar
lodger	0	0	0	0	0	0	0	0	0	0	hostal
lodging	0	0	0	0	0	0	0	0	0	1	allotjament
loft	0	0	0	0	0	0	0	0	0	0	golfes
lofty	0	0	0	0	0	1	0	0	0	0	altíssim
log	0	0	0	0	0	0	0	0	0	0	registre
logarithm	0	0	0	0	0	0	0	0	0	0	logaritme
logarithmic	0	0	0	0	0	0	0	0	0	0	logarítmica
logic	0	0	0	0	0	0	0	0	0	0	lògica
logical	0	0	0	0	0	0	1	0	0	0	lògic
logistics	0	0	0	0	0	0	0	0	0	0	logística
logotype	0	0	0	0	0	0	0	0	0	0	logotip
loin	0	0	0	0	0	0	0	0	0	0	llom
lollipop	0	0	0	0	0	0	0	0	0	0	piruleta
lone	0	0	0	0	0	0	0	1	0	0	solitària
loneliness	0	0	0	1	0	1	0	1	0	0	soledat
lonely	1	0	1	1	0	1	0	1	0	0	solitària
lonesome	0	0	0	0	0	1	0	1	0	0	solitària
long	0	1	0	0	0	0	0	0	0	0	llarg
longevity	0	0	0	0	0	0	1	0	0	0	longevitat
longing	0	1	0	0	0	0	0	1	0	0	enyorança
longitude	0	0	0	0	0	0	0	0	0	0	longitud
longitudinal	0	0	0	0	0	0	0	0	0	0	longitudinal
longitudinally	0	0	0	0	0	0	0	0	0	0	longitudinalment
loo	0	0	1	0	0	1	0	0	0	0	vaja
lookout	0	0	0	0	0	0	0	0	0	0	Estar atent
loom	0	1	0	1	0	1	0	0	0	0	teler
looming	0	0	0	0	0	0	0	0	0	0	s'acosta
loon	0	0	1	0	0	1	0	0	0	0	boig
loony	0	0	0	0	0	1	0	0	0	0	boig
loop	0	0	0	0	0	0	0	0	0	0	bucle
loophole	0	0	0	0	0	0	0	0	0	0	espitllera
loosen	0	0	0	0	0	0	0	0	0	0	afluixar
loosening	0	0	0	0	0	0	0	0	0	0	afluixar
loot	0	0	0	0	0	1	0	0	0	0	botí
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	desviat
lord	0	0	1	0	0	1	1	0	0	1	senyor
lords	0	0	0	0	0	0	0	0	0	0	senyors
lordship	0	0	0	0	0	0	1	0	0	0	senyoria
lore	0	0	0	0	0	0	0	0	0	0	tradició
lorry	0	0	0	0	0	0	0	0	0	0	camió
lose	1	0	1	1	0	1	0	1	1	0	perdre
losing	1	0	0	0	0	1	0	1	0	0	perdent
loss	1	0	0	1	0	1	0	1	0	0	pèrdua
lost	0	0	0	0	0	1	0	1	0	0	perdut
lot	0	0	0	0	0	0	0	0	0	0	lot
lotion	0	0	0	0	0	0	0	0	0	0	loció
lots	0	0	0	0	0	0	0	0	0	0	lots
lottery	0	1	0	0	0	0	0	0	0	0	loteria
lotto	0	0	0	0	0	0	0	0	0	0	loteria
loud	0	0	0	0	0	0	0	0	0	0	fort
loudly	0	0	0	0	0	0	0	0	0	0	en veu alta
loudness	1	0	0	0	0	1	0	0	0	0	sonoritat
lounge	0	0	0	0	0	1	0	0	0	0	saló
louse	0	0	1	0	0	1	0	0	0	0	poll
lovable	0	0	0	0	1	0	1	0	0	1	estimable
