English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Simplified Word
light	0	0	0	0	0	0	0	0	0	0	光
lighten	0	0	0	0	0	0	0	0	0	0	减轻
lighthouse	0	0	0	0	0	0	1	0	0	0	灯塔
lightness	0	0	0	0	0	0	0	0	0	0	亮度
lightning	1	0	0	1	0	0	0	0	1	0	闪电
likelihood	0	0	0	0	0	0	0	0	0	0	可能性
likeness	0	0	0	0	0	0	0	0	0	0	相似
likewise	0	0	0	0	0	0	0	0	0	0	同样地
liking	0	0	0	0	1	0	1	0	0	1	喜欢
lilac	0	0	0	0	0	0	0	0	0	0	紫丁香
lily	0	0	0	0	0	0	0	0	0	0	百合
limb	0	0	0	0	0	0	0	0	0	0	肢
limbo	0	0	0	0	0	0	0	0	0	0	冷漠
limit	0	0	0	0	0	0	0	0	0	0	限制
limitation	0	0	0	0	0	0	0	0	0	0	局限性
limited	1	0	0	0	0	1	0	1	0	0	有限的
limitless	0	0	0	0	0	0	0	0	0	0	无限
limousine	0	0	0	0	0	0	0	0	0	0	豪华轿车
limp	0	0	0	0	0	1	0	0	0	0	跛行
lin	0	0	0	0	0	0	0	0	0	0	林
line	0	0	0	0	0	0	0	0	0	0	线
lineage	0	0	0	0	0	0	0	0	0	0	血统
lineal	0	0	0	0	0	0	0	0	0	0	直系
linear	0	0	0	0	0	0	0	0	0	0	线性的
lined	0	0	0	0	0	0	0	0	0	0	内衬
linen	0	0	0	0	0	0	0	0	0	0	亚麻布
liner	0	0	0	0	0	0	0	0	0	0	衬垫
lines	0	0	0	1	0	0	0	0	0	0	线条
linger	0	1	0	0	0	0	0	0	0	0	萦绕
lingo	0	0	0	0	0	0	0	0	0	0	行话
lingual	0	0	0	0	0	0	0	0	0	0	语言的
linguist	0	0	0	0	0	0	1	0	0	1	语言学家
linguistic	0	0	0	0	0	0	0	0	0	0	语言的
linguistics	0	0	0	0	0	0	0	0	0	0	语言学
lining	0	0	0	0	0	0	0	0	0	0	衬垫
link	0	0	0	0	0	0	0	0	0	0	关联
linoleum	0	0	0	0	0	0	0	0	0	0	油布
lint	0	0	0	0	0	1	0	0	0	0	皮棉
lion	0	0	0	1	0	0	1	0	0	0	狮子
lip	0	0	0	0	0	0	0	0	0	0	唇
lipstick	0	0	0	0	0	0	0	0	0	0	口红
liquefaction	0	0	0	0	0	0	0	0	0	0	液化
liquefied	0	0	0	0	0	0	0	0	0	0	液化的
liqueur	0	0	0	0	0	0	0	0	0	0	酒
liquid	0	0	0	0	0	0	0	0	0	0	液体
liquidate	0	0	0	0	0	0	0	0	0	0	清算
liquidation	0	0	0	0	0	0	0	0	0	0	清算
liquidator	0	0	0	0	0	0	0	0	0	0	清盘人
liquidity	0	0	0	0	0	0	0	0	0	0	流动性
liquor	1	0	0	0	1	1	0	1	0	0	酒
lisp	0	0	0	0	0	0	0	0	0	0	口齿不清
list	0	0	0	0	0	0	0	0	0	0	列表
listen	0	0	0	0	0	0	0	0	0	0	听
listener	0	0	0	0	0	0	0	0	0	0	听众
listing	0	0	0	0	0	0	0	0	0	0	清单
listless	0	0	0	0	0	1	0	1	0	0	蔫
litany	0	0	0	0	0	0	0	0	0	0	长篇大论
literally	0	0	0	0	0	0	0	0	0	0	字面上地
literary	0	0	0	0	0	0	0	0	0	0	文学的
literature	0	0	0	0	0	0	0	0	0	0	文学
lithe	0	0	0	0	0	0	1	0	0	0	轻盈
lithograph	0	0	0	0	0	0	0	0	0	0	平版印刷
lithography	0	0	0	0	0	0	0	0	0	0	光刻
lithology	0	0	0	0	0	0	0	0	0	0	岩性
lithosphere	0	0	0	0	0	0	0	0	0	0	岩石圈
litigant	0	0	0	0	0	1	0	0	0	0	当事人
litigate	1	1	1	1	0	1	0	1	0	0	诉讼
litigation	0	0	0	0	0	1	0	0	0	0	诉讼
litigious	1	0	1	0	0	1	0	0	0	0	诉讼
litter	0	0	0	0	0	1	0	0	0	0	垃圾
littoral	0	0	0	0	0	0	0	0	0	0	沿海的
liturgy	0	0	0	0	0	0	0	0	0	0	礼仪
livelihood	0	0	0	0	0	0	0	0	0	0	生计
livery	0	0	0	0	0	0	0	0	0	0	制服
livid	1	0	1	0	0	1	0	0	0	0	铁青
living	0	0	0	0	0	0	0	0	0	0	活的
llama	0	0	0	0	0	0	0	0	0	0	骆驼
load	0	0	0	0	0	0	0	0	0	0	加载
loaf	0	0	0	0	0	1	0	0	0	0	面包
loafer	0	0	0	0	0	1	0	0	0	0	浪子
loam	0	0	0	0	0	0	0	0	0	0	壤土
loan	0	0	0	0	0	0	0	0	0	0	贷款
loath	1	0	0	0	0	1	0	0	0	0	厌恶
loathe	1	0	1	0	0	1	0	0	0	0	厌恶
loathing	0	0	1	0	0	1	0	0	0	0	厌恶
loathsome	1	0	1	0	0	1	0	0	0	0	讨厌的
lobby	0	0	0	0	0	0	0	0	0	0	大堂
lobbyist	0	0	0	0	0	1	0	0	0	0	说客
lobe	0	0	0	0	0	0	0	0	0	0	叶
local	0	0	0	0	0	0	0	0	0	0	当地的
locale	0	0	0	0	0	0	0	0	0	0	语言环境
locality	0	0	0	0	0	0	0	0	0	0	地方性
localization	0	0	0	0	0	0	0	0	0	0	本土化
localize	0	1	0	0	0	0	0	0	0	0	本地化
locate	0	0	0	0	0	0	0	0	0	0	定位
location	0	0	0	0	0	0	0	0	0	0	地点
loch	0	0	0	0	0	0	0	0	0	0	湖
lock	0	0	0	0	0	0	0	0	0	0	锁
locker	0	0	0	0	0	0	0	0	0	0	储物柜
locksmith	0	0	0	0	0	0	0	0	0	0	锁匠
lockup	0	0	0	1	0	1	0	1	0	0	锁起来
locomotion	0	0	0	0	0	0	0	0	0	0	运动
locomotive	0	0	0	0	0	0	0	0	0	0	机车
locust	0	0	0	1	0	1	0	0	0	0	刺槐
lodge	0	0	0	0	0	0	0	0	0	0	小屋
lodger	0	0	0	0	0	0	0	0	0	0	房客
lodging	0	0	0	0	0	0	0	0	0	1	住宿
loft	0	0	0	0	0	0	0	0	0	0	阁楼
lofty	0	0	0	0	0	1	0	0	0	0	崇高
log	0	0	0	0	0	0	0	0	0	0	日志
logarithm	0	0	0	0	0	0	0	0	0	0	对数
logarithmic	0	0	0	0	0	0	0	0	0	0	对数
logic	0	0	0	0	0	0	0	0	0	0	逻辑
logical	0	0	0	0	0	0	1	0	0	0	合乎逻辑的
logistics	0	0	0	0	0	0	0	0	0	0	后勤
logotype	0	0	0	0	0	0	0	0	0	0	标识
loin	0	0	0	0	0	0	0	0	0	0	腰部
lollipop	0	0	0	0	0	0	0	0	0	0	棒糖
lone	0	0	0	0	0	0	0	1	0	0	孤独
loneliness	0	0	0	1	0	1	0	1	0	0	寂寞
lonely	1	0	1	1	0	1	0	1	0	0	孤独
lonesome	0	0	0	0	0	1	0	1	0	0	寂寞
long	0	1	0	0	0	0	0	0	0	0	长
longevity	0	0	0	0	0	0	1	0	0	0	长寿
longing	0	1	0	0	0	0	0	1	0	0	渴望
longitude	0	0	0	0	0	0	0	0	0	0	经度
longitudinal	0	0	0	0	0	0	0	0	0	0	纵
longitudinally	0	0	0	0	0	0	0	0	0	0	纵向
loo	0	0	1	0	0	1	0	0	0	0	厕所
lookout	0	0	0	0	0	0	0	0	0	0	小心
loom	0	1	0	1	0	1	0	0	0	0	织机
looming	0	0	0	0	0	0	0	0	0	0	迫在眉睫
loon	0	0	1	0	0	1	0	0	0	0	龙
loony	0	0	0	0	0	1	0	0	0	0	疯子
loop	0	0	0	0	0	0	0	0	0	0	环形
loophole	0	0	0	0	0	0	0	0	0	0	漏洞
loosen	0	0	0	0	0	0	0	0	0	0	松开
loosening	0	0	0	0	0	0	0	0	0	0	松动
loot	0	0	0	0	0	1	0	0	0	0	抢劫
lop	0	0	0	0	0	0	0	0	0	0	垂耳
lopsided	0	0	0	0	0	0	0	0	0	0	片面
lord	0	0	1	0	0	1	1	0	0	1	主
lords	0	0	0	0	0	0	0	0	0	0	领主
lordship	0	0	0	0	0	0	1	0	0	0	主权
lore	0	0	0	0	0	0	0	0	0	0	知识
lorry	0	0	0	0	0	0	0	0	0	0	货车
lose	1	0	1	1	0	1	0	1	1	0	失去
losing	1	0	0	0	0	1	0	1	0	0	输
loss	1	0	0	1	0	1	0	1	0	0	失利
lost	0	0	0	0	0	1	0	1	0	0	丢失的
lot	0	0	0	0	0	0	0	0	0	0	很多
lotion	0	0	0	0	0	0	0	0	0	0	洗剂
lots	0	0	0	0	0	0	0	0	0	0	很多
lottery	0	1	0	0	0	0	0	0	0	0	彩票
lotto	0	0	0	0	0	0	0	0	0	0	乐透
loud	0	0	0	0	0	0	0	0	0	0	响亮的
loudly	0	0	0	0	0	0	0	0	0	0	高声
loudness	1	0	0	0	0	1	0	0	0	0	响度
lounge	0	0	0	0	0	1	0	0	0	0	休息室
louse	0	0	1	0	0	1	0	0	0	0	虱
lovable	0	0	0	0	1	0	1	0	0	1	可爱的
love	0	0	0	0	1	0	1	0	0	0	爱
lovely	0	1	0	0	1	0	1	1	1	1	迷人的
lovemaking	0	0	0	0	1	0	1	0	0	1	做爱
lover	0	1	0	0	1	0	1	0	0	1	情人
loving	0	0	0	0	1	0	1	0	0	1	爱的
lower	0	0	0	0	0	1	0	1	0	0	降低
lowering	0	0	0	0	0	1	0	0	0	0	降低
lowest	0	0	0	0	0	1	0	1	0	0	最低
lowlands	0	0	0	0	0	1	0	0	0	0	低地
lowly	0	0	0	0	0	1	0	1	0	0	卑微
loyal	0	0	0	1	1	0	1	0	1	1	忠诚
loyalty	0	0	0	0	0	0	1	0	0	1	忠诚
lubricate	0	0	0	0	0	0	0	0	0	0	润滑
lubrication	0	0	0	0	0	0	0	0	0	0	润滑
luck	0	1	0	0	1	0	1	0	1	0	运气
lucky	0	0	0	0	1	0	1	0	1	0	幸运的
ludicrous	0	0	0	0	0	1	0	0	0	0	可笑的
lug	0	0	0	0	0	0	0	0	0	0	耳
luggage	0	0	0	0	0	0	0	0	0	0	行李
lull	0	1	0	0	0	0	0	0	0	0	麻痹
lullaby	0	0	0	0	0	0	0	0	0	0	催眠曲
lumbar	0	0	0	0	0	0	0	0	0	0	腰椎
lumber	0	0	0	0	0	0	0	0	0	0	木材
lumbering	0	0	0	0	0	1	0	0	0	0	笨重
luminescent	0	0	0	0	0	0	0	0	0	0	发光的
luminous	0	0	0	0	0	0	0	0	0	0	发光的
lump	0	0	0	0	0	1	0	0	0	0	块
lumpy	0	0	1	0	0	1	0	0	0	0	块状
lunacy	1	0	1	1	0	1	0	1	0	0	疯癫
lunar	0	0	0	0	0	0	0	0	0	0	太阴
lunatic	1	0	1	1	0	1	0	0	0	0	疯子
lunch	0	0	0	0	0	0	0	0	0	0	午餐
luncheon	0	0	0	0	0	0	0	0	0	0	午餐
lunge	0	0	0	0	0	0	0	0	1	0	弓步
lungs	0	0	0	0	0	0	0	0	0	0	肺
lurch	0	0	0	0	0	1	0	0	0	0	困境
lure	0	0	0	0	0	1	0	0	0	0	饵
lurid	0	0	1	0	0	1	0	0	0	0	耸人听闻
lurk	0	0	0	0	0	1	0	0	0	0	潜伏
lurking	0	0	0	0	0	1	0	0	0	0	潜伏
luscious	0	1	0	0	1	0	1	0	0	0	甜美
lush	0	0	1	0	0	1	0	1	0	0	郁郁葱葱
lust	0	1	0	0	0	1	0	0	0	0	情欲
luster	0	0	0	0	1	0	1	0	0	0	光泽
lustful	0	0	0	0	0	1	0	0	0	0	好色的
lustrous	0	0	0	0	0	0	1	0	0	0	有光泽
lusty	0	0	1	0	0	0	0	0	0	0	精力充沛
lute	0	0	0	0	0	0	0	0	0	0	琵琶
luxuriant	0	0	0	0	0	0	1	0	0	0	繁茂
luxurious	0	0	0	0	1	0	1	0	0	0	豪华
luxury	0	0	0	0	1	0	1	0	0	0	奢华
lying	1	0	1	0	0	1	0	0	0	0	说谎
lymph	0	0	0	0	0	0	0	0	0	0	淋巴
lymphatic	0	0	0	0	0	0	0	0	0	0	淋巴
lynch	1	0	1	1	0	1	0	1	0	0	私刑
lynx	0	0	0	0	0	0	0	0	0	0	猞猁
lyre	0	0	0	0	1	0	1	0	0	0	七弦琴
lyric	0	0	0	0	0	0	0	0	0	0	歌词
lyrical	0	0	0	0	1	0	1	0	0	0	抒情的
mace	0	0	0	1	0	1	0	0	0	0	锤
machine	0	0	0	0	0	0	0	0	0	1	机器
machinery	0	0	0	0	0	0	0	0	0	0	机械
machinist	0	0	0	0	0	0	0	0	0	0	机械师
mackerel	0	0	0	0	0	0	0	0	0	0	鲭鱼
mad	1	0	1	1	0	1	0	1	0	0	疯狂的
madam	0	0	0	0	0	0	0	0	0	0	女士
madame	0	0	0	0	0	0	0	0	0	0	夫人
madden	1	0	0	1	0	1	0	0	0	0	疯了
madman	1	0	0	1	0	1	0	0	0	0	狂人
madness	1	0	0	1	0	1	0	0	0	0	疯狂
mafia	0	0	0	1	0	1	0	0	0	0	黑手党
magazine	0	0	0	0	0	0	0	0	0	0	杂志
mage	0	0	0	1	0	0	0	0	0	0	法师
magenta	0	0	0	0	0	0	0	0	0	0	品红
maggot	0	0	1	0	0	1	0	0	0	0	蛆
magic	0	0	0	0	0	0	0	0	0	0	魔法
magical	0	1	0	0	1	0	1	0	1	0	神奇
magician	0	0	0	0	0	0	0	0	1	0	魔术师
magistrate	0	0	0	0	0	0	0	0	0	0	治安官
magma	0	0	0	0	0	0	0	0	0	0	岩浆
magnate	0	0	0	0	0	0	0	0	0	0	巨头
magnet	0	0	0	0	0	0	1	0	0	1	磁铁
magnetism	0	0	0	0	0	0	1	0	0	0	磁性
magnetite	0	0	0	0	0	0	1	0	0	0	磁铁矿
magnificence	0	1	0	0	1	0	1	0	0	1	壮丽
magnificent	0	1	0	0	1	0	1	0	1	1	壮丽的
magnifier	0	0	0	0	0	0	0	0	0	0	放大镜
magnify	0	0	0	0	0	0	0	0	0	0	放大
magnitude	0	0	0	0	0	0	0	0	0	0	震级
magpie	0	0	0	0	0	0	0	0	0	0	鹊
maid	0	0	0	0	0	0	0	0	0	0	女佣
maiden	0	0	0	0	0	0	1	0	0	0	少女
mail	0	1	0	0	0	0	0	0	0	0	邮件
main	0	0	0	0	0	0	1	0	0	0	主要的
mainland	0	0	0	0	0	0	0	0	0	0	大陆
mainstay	0	0	0	0	0	0	1	0	0	1	支柱
maintenance	0	0	0	0	0	0	0	0	0	1	维护
majestic	0	1	0	0	1	0	1	0	1	1	雄伟
majesty	0	0	0	0	0	0	1	0	0	1	威严
major	0	0	0	0	0	0	1	0	0	0	重大的
majority	0	0	0	0	1	0	1	0	0	1	多数
make	0	0	0	0	0	0	0	0	0	0	制作
maker	0	0	0	0	0	0	0	0	0	0	制作者
makeshift	0	0	0	0	0	1	0	0	0	0	临时搭建
makeup	0	0	0	0	0	0	0	0	0	0	化妆品
malady	0	0	0	0	0	1	0	0	0	0	弊病
malaise	0	0	0	0	0	1	0	1	0	0	萎靡不振
malaria	0	0	1	1	0	1	0	1	0	0	疟疾
malevolent	1	0	1	1	0	1	0	1	0	0	恶毒的
malfeasance	0	0	1	0	0	1	0	0	0	0	渎职
malformation	0	0	0	0	0	1	0	0	0	0	畸形
malice	1	0	0	1	0	1	0	0	0	0	恶意
malicious	1	0	1	1	0	1	0	1	0	0	恶意的
malign	1	0	1	0	0	1	0	0	0	0	诽谤
malignancy	0	0	0	1	0	1	0	1	0	0	恶性肿瘤
malignant	1	0	0	1	0	1	0	0	0	0	恶性的
mall	0	0	0	0	0	0	0	0	0	0	购物中心
malleable	0	0	0	0	0	0	0	0	0	0	可塑的
mallet	0	0	0	0	0	0	0	0	0	0	槌
malpractice	1	0	0	0	0	1	0	0	0	0	弊端
mamma	0	0	0	0	0	0	0	0	0	1	妈妈
mammal	0	0	0	0	0	0	0	0	0	0	哺乳动物
mammoth	0	0	0	0	0	0	0	0	0	0	长毛象
manage	0	0	0	0	0	0	1	0	0	1	管理
management	0	0	0	0	0	0	1	0	0	1	管理
manager	0	0	0	0	0	0	0	0	0	0	经理
mandamus	0	0	0	1	0	1	0	0	0	0	执行任务
mandarin	0	0	0	0	0	0	1	0	0	1	普通话
mandate	0	0	0	0	0	0	0	0	0	0	授权
mandible	0	0	0	0	0	0	0	0	0	0	下颌骨
mandolin	0	0	0	0	0	0	0	0	0	0	曼陀林
mandrel	0	0	0	0	0	0	0	0	0	0	心轴
mane	0	0	0	0	0	0	0	0	0	0	鬃毛
maneuver	0	0	0	0	0	0	0	0	0	0	演习
maneuvering	0	0	0	0	0	0	0	0	0	0	机动
mange	0	0	1	1	0	1	0	0	0	0	疥疮
manger	0	0	0	0	0	0	0	0	0	0	马槽
mangle	1	0	1	1	0	1	0	1	0	0	破坏
mango	0	0	0	0	0	0	0	0	0	0	芒果
mangosteen	0	0	0	0	0	0	0	0	0	0	山竹
manhood	0	0	0	0	0	0	1	0	0	0	男子气概
mania	0	0	0	0	0	1	0	0	0	0	狂躁
maniac	1	0	0	1	0	1	0	0	0	0	疯子
maniacal	0	0	0	0	0	1	0	0	0	0	疯狂的
manicure	0	0	0	0	0	0	0	0	0	0	修指甲
manifest	0	0	0	0	0	0	0	0	0	0	显现
manifestation	0	0	0	1	0	0	0	0	0	0	表现
manifested	0	0	0	0	0	0	1	0	0	0	表现出来
manifestly	0	0	0	0	0	0	0	0	0	0	显然
manifesto	0	0	0	0	0	0	0	0	0	0	宣言
manifold	0	0	0	0	0	0	0	0	0	0	歧管
manipulate	0	0	0	0	0	1	0	0	0	0	操纵
manipulation	1	0	0	1	0	1	0	0	0	0	操纵
mankind	0	0	0	0	0	0	0	0	0	0	人类
manly	0	0	0	0	0	0	1	0	0	0	男子气概
manna	0	0	0	0	0	0	1	0	0	0	甘露
manner	0	0	0	0	0	0	0	0	0	0	方式
mannered	0	0	0	0	0	0	1	0	0	0	彬彬有礼
manners	0	0	0	0	0	0	1	0	0	0	礼仪
manor	0	0	0	0	0	0	0	0	0	0	庄园
mansion	0	0	0	0	0	0	0	0	0	0	大厦
manslaughter	1	0	1	1	0	1	0	1	1	0	误杀
mantle	0	0	0	0	0	0	0	0	0	0	地幔
manual	0	0	0	0	0	0	0	0	0	1	手动的
manufacture	0	0	0	0	0	0	0	0	0	0	生产
manufacturer	0	0	0	0	0	0	1	0	0	0	制造商
manure	0	0	1	0	0	1	0	0	0	0	肥料
manuscript	0	0	0	0	0	0	0	0	0	0	手稿
map	0	0	0	0	0	0	0	0	0	0	地图
mar	0	0	0	0	0	1	0	0	0	0	马尔
marble	0	0	0	0	0	0	0	0	0	0	大理石
marbled	0	0	0	0	0	0	0	0	0	0	大理石纹
marbles	0	0	0	0	0	0	0	0	0	0	弹珠
march	0	0	0	0	0	0	1	0	0	0	行进
mare	0	0	0	0	0	0	0	0	0	0	母马
margin	0	0	0	0	0	1	0	1	0	0	利润
marginal	0	0	0	0	0	0	0	0	0	0	边缘
marijuana	0	0	0	0	0	0	0	0	0	0	大麻
marine	0	0	0	0	0	0	0	0	0	1	海洋
mariner	0	0	0	0	0	0	0	0	0	0	水手
maritime	0	0	0	0	0	0	0	0	0	0	海上
mark	0	0	0	0	0	0	0	0	0	0	标记
marked	0	0	0	0	0	0	1	0	0	0	标记
market	0	0	0	0	0	0	0	0	0	0	市场
marketable	0	0	0	0	0	0	1	0	0	0	适销对路
marketplace	0	0	0	0	0	0	0	0	0	0	市场
marks	0	0	0	0	0	0	0	0	0	0	分数
marl	0	0	0	0	0	0	0	0	0	0	泥灰
marmalade	0	0	0	0	0	0	0	0	0	0	果酱
maroon	0	0	0	0	0	1	0	0	0	0	栗色
marquee	0	0	0	0	0	0	0	0	0	0	选框
marquis	0	0	0	0	0	0	1	0	0	0	侯爵
marriage	0	1	0	0	1	0	1	0	0	1	婚姻
married	0	0	0	0	0	0	0	0	0	0	已婚
marrow	0	0	0	0	1	0	1	0	0	1	骨髓
marry	0	1	0	1	1	0	1	0	1	1	结婚
marsh	0	0	0	0	0	0	0	0	0	0	沼泽
marshal	0	0	0	0	0	0	1	0	0	1	元帅
mart	0	0	0	0	0	0	0	0	0	0	市场
martial	1	0	0	0	0	0	0	0	0	0	武术
martingale	0	0	0	0	0	1	0	0	0	0	鞅
martyr	0	0	0	1	0	1	0	1	0	0	烈士
martyrdom	0	0	0	1	0	1	0	1	0	0	殉道
marvel	0	0	0	0	0	0	1	0	1	0	奇迹
marvelous	0	0	0	0	1	0	1	0	0	0	奇妙
marvelously	0	0	0	0	1	0	1	0	0	0	奇妙地
masculine	0	0	0	0	0	0	1	0	0	0	男性
masculinity	0	0	0	0	0	0	0	0	0	0	阳刚之气
mash	0	0	0	0	0	0	0	0	0	0	糊状物
mask	0	0	0	0	0	0	0	0	0	0	面具
masochism	1	0	1	1	0	1	0	0	0	0	受虐狂
mason	0	0	0	0	0	0	0	0	0	0	石匠
masquerade	0	0	0	0	0	0	0	0	0	0	化装舞会
mass	0	0	0	0	0	0	0	0	0	0	大量的
massacre	1	0	1	1	0	1	0	1	0	0	屠杀
massage	0	0	0	0	1	0	1	0	0	0	按摩
massive	0	0	0	0	0	0	0	0	0	0	大量的
master	0	0	0	0	0	0	1	0	0	0	掌握
mastermind	0	0	0	0	0	0	0	0	0	0	主谋
masterpiece	0	0	0	0	1	0	1	0	0	0	杰作
mastery	1	0	0	0	1	0	1	0	0	1	掌握
masturbate	0	0	0	0	0	0	0	0	0	0	手淫
masturbation	0	0	0	0	0	0	0	0	0	0	手淫
mat	0	0	0	0	0	0	0	0	0	0	垫
match	0	0	0	0	0	0	0	0	0	0	匹配
matching	0	0	0	0	0	0	0	0	0	0	匹配
matchmaker	0	1	0	0	0	0	0	0	0	0	媒人
mate	0	0	0	0	0	0	1	0	0	1	伴侣
material	0	0	0	0	0	0	0	0	0	0	材料
materialism	0	0	0	0	0	1	0	0	0	0	唯物主义
materialist	0	0	1	0	0	1	0	0	0	0	唯物主义者
materialistic	0	0	0	0	0	0	0	0	0	0	唯物主义的
materiality	0	0	0	0	0	0	0	0	0	0	物质性
materialize	0	0	0	0	0	0	0	0	0	0	实现
materially	0	0	0	0	0	0	0	0	0	0	重大
materials	0	0	0	0	0	0	0	0	0	0	材料
materiel	0	0	0	0	0	0	0	0	0	0	物料
maternal	0	1	0	0	0	1	1	0	0	0	母体
maternity	0	0	0	0	0	0	0	0	0	0	产假
mathematical	0	0	0	0	0	0	0	0	0	1	数学的
mathematician	0	0	0	0	0	0	0	0	0	0	数学家
mathematics	0	0	0	0	0	0	0	0	0	0	数学
matriculation	0	0	0	0	0	0	0	0	0	0	预科
matrimony	0	1	0	0	1	0	1	0	0	1	婚姻
matrix	0	0	0	0	0	0	0	0	0	0	矩阵
matron	0	0	0	0	0	0	1	0	0	1	护士长
matted	0	0	0	0	0	0	0	0	0	0	无光泽
matter	0	0	0	0	0	0	0	0	0	0	事情
matting	0	0	0	0	0	0	0	0	0	0	消光
mattress	0	0	0	0	0	0	0	0	0	0	床垫
maturation	0	0	0	0	0	0	0	0	0	0	成熟
maturity	0	0	0	0	0	0	0	0	0	0	到期
mausoleum	0	0	0	0	0	0	0	1	0	0	陵
mauve	0	0	0	0	0	0	0	0	0	0	紫红色
maxim	0	0	0	0	0	0	0	0	0	1	格言
maximum	0	0	0	0	0	0	1	0	0	0	最大
mayor	0	0	0	0	0	0	1	0	0	0	市长
maze	0	0	0	0	0	0	0	0	0	0	迷宫
mead	0	0	0	0	0	0	0	0	0	0	蜂蜜酒
meadow	0	0	0	0	0	0	1	0	0	0	草地
meal	0	0	0	0	0	0	0	0	0	0	一顿饭
meander	0	0	0	0	0	0	0	0	0	0	蜿蜒
meandering	0	0	0	0	0	1	0	0	0	0	弯曲
meaning	0	0	0	0	0	0	0	0	0	0	意义
meaningless	0	0	0	0	0	1	0	1	0	0	无意义的
means	0	0	0	0	0	0	0	0	0	0	方法
meantime	0	0	0	0	0	0	0	0	0	0	与此同时
measles	0	0	1	1	0	1	0	1	0	0	麻疹
measurable	0	0	0	0	0	0	0	0	0	0	可测量的
measure	0	0	0	0	0	0	0	0	0	1	措施
measured	0	0	0	0	0	0	1	0	0	1	测量的
measurement	0	0	0	0	0	0	0	0	0	0	测量
measuring	0	0	0	0	0	0	0	0	0	0	测量
meat	0	0	0	0	0	0	0	0	0	0	肉
mechanic	0	0	0	0	0	0	0	0	0	0	机械
mechanical	0	0	0	0	0	0	0	0	0	0	机械的
mechanism	0	0	0	0	0	0	0	0	0	0	机制
medal	0	1	0	0	1	0	1	0	1	1	勋章
medallion	0	0	0	0	0	0	0	0	0	0	奖章
medallist	0	0	0	0	0	0	0	0	0	0	奖牌获得者
meddle	1	0	0	0	0	1	0	0	0	0	插手
meddling	0	0	0	0	0	0	0	0	0	0	插手
media	0	0	0	0	0	0	0	0	0	0	媒体
medial	0	0	0	0	0	0	0	0	0	0	内侧
median	0	0	0	0	0	0	0	0	0	0	中位数
mediate	0	1	0	0	0	0	1	0	0	1	调解
mediation	0	0	0	0	0	0	1	0	0	0	调解
mediator	0	1	0	0	0	0	1	0	0	1	调解员
medical	0	1	0	1	0	0	1	0	0	1	医疗的
medicinal	0	0	0	0	0	0	0	0	0	0	药用
medicine	0	0	0	0	0	0	0	0	0	0	药物
medieval	0	0	0	0	0	0	0	0	0	0	中世纪
mediocre	0	0	0	0	0	1	0	0	0	0	平庸
mediocrity	0	0	0	0	0	1	0	0	0	0	平庸
meditate	0	1	0	0	1	0	1	0	0	1	幽思
meditation	0	0	0	0	0	0	0	0	0	0	冥想
meditative	0	0	0	0	0	0	0	0	0	0	沉思的
mediterranean	0	0	0	0	0	0	1	0	0	0	地中海
medium	0	0	0	0	0	0	0	0	0	0	中等的
medley	0	0	0	0	0	0	1	0	0	0	混合泳
meek	0	0	0	0	0	0	0	1	0	0	温顺
meet	0	0	0	0	0	0	0	0	0	0	遇见
meeting	0	0	0	0	0	0	0	0	0	0	会议
melancholic	0	0	0	0	0	1	0	1	0	0	忧郁的
melancholy	0	0	0	0	0	1	0	1	0	0	忧郁
melee	0	0	0	1	0	1	0	0	0	0	近战
melodious	0	0	0	0	0	0	0	0	0	0	悠扬的
melodrama	1	0	0	0	0	1	0	1	0	0	情节剧
melodramatic	0	0	0	0	0	0	0	0	0	0	情节剧
melody	0	0	0	0	0	0	0	0	0	0	旋律
melt	0	0	0	0	0	0	0	0	0	0	熔化
meltdown	0	0	0	0	0	1	0	1	0	0	崩溃
melting	0	0	0	0	0	0	0	0	0	0	融化
member	0	0	0	0	0	0	0	0	0	0	成员
membrane	0	0	0	0	0	0	0	0	0	0	膜
memento	0	0	0	0	0	0	1	0	0	0	纪念
memo	0	0	0	0	0	0	0	0	0	0	备忘录
memoir	0	0	0	0	0	0	0	0	0	0	回忆录
memorabilia	0	0	0	0	0	0	0	0	0	0	纪念品
memorable	0	0	0	0	1	0	1	0	1	1	难忘
memorandum	0	0	0	0	0	0	0	0	0	0	备忘录
memorial	0	0	0	0	0	0	0	0	0	0	纪念馆
memorials	0	0	0	0	0	0	0	1	0	0	纪念馆
memorize	0	0	0	0	0	0	0	0	0	0	记住
memory	0	0	0	0	0	0	0	0	0	0	记忆
menace	1	0	0	1	0	1	0	0	0	0	威胁
menacing	1	0	0	1	0	1	0	0	0	0	来势汹汹
menagerie	0	0	0	0	0	0	0	0	0	0	动物园
mend	0	0	0	0	0	0	0	0	0	0	修补
mending	0	0	0	0	0	0	1	0	0	0	修补
menial	0	0	0	0	0	1	0	0	0	0	卑微的
meniscus	0	0	0	0	0	0	0	0	0	0	弯月面
menses	0	0	0	0	0	0	1	0	0	0	月经
menstrual	0	0	0	0	0	0	0	0	0	0	月经
mental	0	0	0	0	0	0	0	0	0	0	精神的
mention	0	0	0	0	0	0	0	0	0	0	提到
mentor	0	0	0	0	0	0	1	0	0	1	导师
