English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swahili Word
palmer	0	0	0	0	0	0	0	0	0	0	kiganja
palpable	0	0	0	0	0	0	0	0	1	0	inayoeleweka
palsy	0	0	1	1	0	1	0	1	0	0	kupooza
paltry	0	0	0	0	0	0	0	0	0	0	kidogo
pamper	0	0	0	0	0	0	0	0	0	0	pamper
pamphlet	0	0	0	0	0	0	0	0	0	0	kijitabu
pan	0	0	0	0	0	0	0	0	0	0	sufuria
panacea	0	0	0	0	0	0	1	0	0	0	tiba
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	chapati
pandemic	0	0	0	1	0	1	0	1	0	0	janga kubwa
panel	0	0	0	0	0	0	0	0	0	0	paneli
pang	0	0	0	0	0	1	0	0	1	0	maumivu
panic	0	0	0	1	0	1	0	0	0	0	wasiwasi
panier	0	0	0	0	0	0	1	0	0	0	panya
panorama	0	0	0	0	0	0	0	0	0	0	panorama
panoramic	0	0	0	0	0	0	0	0	0	0	panoramiki
pant	0	0	0	0	0	0	0	0	0	0	suruali
pantheon	0	0	0	0	0	0	0	0	0	0	pantheon
panther	0	0	0	0	0	0	0	0	0	0	panther
panties	0	0	0	0	0	0	0	0	0	0	chupi
pantomime	0	0	0	0	0	0	0	0	0	0	pantomime
pantry	0	0	0	0	0	0	0	0	0	0	pantry
pants	0	0	0	0	0	0	0	0	0	0	suruali
pap	0	0	0	0	0	0	0	0	0	0	papa
papacy	0	0	0	0	0	0	0	0	0	0	upapa
papal	0	0	0	0	0	0	0	0	0	0	papa
paper	0	0	0	0	0	0	0	0	0	0	karatasi
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	mafunjo
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	mfano
parabola	0	0	0	0	0	0	0	0	0	0	parabola
parabolic	0	0	0	0	0	0	0	0	0	0	kimfano
parachute	0	0	0	1	0	0	0	0	0	0	parachuti
parade	0	1	0	1	1	1	1	0	1	0	gwaride
paradigm	0	0	0	0	0	0	0	0	0	0	dhana
paradox	0	0	0	0	0	0	0	0	0	0	kitendawili
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoxical
paraffin	0	0	0	0	0	0	0	0	0	0	mafuta ya taa
paragon	0	1	0	0	1	0	1	0	0	1	paragon
paragraph	0	0	0	0	0	0	0	0	0	0	aya
parallax	0	0	0	0	0	0	0	0	0	0	paralaksi
parallel	0	0	0	0	0	0	0	0	0	0	sambamba
parallelism	0	0	0	0	0	0	0	0	0	0	usambamba
paralysis	1	1	0	1	0	1	0	1	0	0	kupooza
paramount	0	0	0	0	0	0	1	0	0	0	kuu
paranoia	0	0	0	1	0	1	0	0	0	0	paranoia
parapet	0	0	0	0	0	0	0	0	0	0	ukingo
paraphernalia	0	0	0	0	0	0	0	0	0	0	vifaa
paraphrase	0	0	0	0	0	1	1	0	0	0	fafanua
parasite	0	0	1	1	0	1	0	0	0	0	vimelea
parasol	0	0	0	0	0	0	0	0	0	0	mwavuli
parcel	0	0	0	0	0	0	0	0	0	0	kifurushi
parcels	0	0	0	0	0	0	0	0	0	0	vifurushi
parchment	0	0	0	0	0	0	0	0	0	0	ngozi
pardon	0	0	0	0	0	0	1	0	0	0	msamaha
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenkaima
parent	0	0	0	0	0	0	0	0	0	0	mzazi
parentage	0	0	0	0	0	0	1	0	0	0	uzazi
parental	0	0	0	0	0	0	0	0	0	0	mzazi
parenthesis	0	0	0	0	0	0	0	0	0	0	mabano
parenthetical	0	0	0	0	0	0	0	0	0	0	mabano
parietal	0	0	0	0	0	0	1	0	0	1	parietali
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	parokia
parity	0	0	0	0	0	0	0	0	0	0	usawa
park	0	0	0	0	0	0	0	0	0	0	mbuga
parlance	0	0	0	0	0	0	0	0	0	0	lugha
parliament	0	0	0	0	0	0	0	0	0	1	bunge
parliamentary	0	0	0	0	0	0	0	0	0	0	ubunge
parlor	0	0	0	0	0	0	0	0	0	0	ukumbi
parole	0	1	0	0	0	0	0	0	0	0	parole
parquet	0	0	0	0	0	0	0	0	0	0	parquet
parrot	0	0	1	0	0	1	0	0	0	0	kasuku
parry	0	0	0	0	0	0	0	0	0	0	parry
parse	0	0	0	0	0	0	0	0	0	0	changanua
parsimonious	0	0	0	0	0	1	0	0	0	0	mbishi
parsimony	0	0	0	0	0	0	0	0	0	0	ufahari
parsley	0	0	0	0	0	0	0	0	0	0	parsley
parson	0	0	0	0	0	0	0	0	0	0	mchungaji
part	0	0	0	0	0	0	0	0	0	0	sehemu
partake	0	0	0	0	0	0	1	0	0	1	kushiriki
partiality	0	0	0	0	0	0	0	0	0	0	upendeleo
partially	0	0	0	0	0	0	0	0	0	0	kwa sehemu
participate	0	0	0	0	0	0	0	0	0	0	kushiriki
participation	0	0	0	0	0	0	1	0	0	0	ushiriki
particle	0	0	0	0	0	0	0	0	0	0	chembe
particularity	0	0	0	0	0	0	0	0	0	0	maalum
particulars	0	0	0	0	0	0	0	0	0	0	maelezo
parting	0	0	0	0	0	0	0	1	0	0	kuagana
partisan	0	0	0	0	0	1	0	0	0	0	mshiriki
partisanship	0	0	0	0	0	0	0	0	0	0	ushabiki
partition	0	0	0	0	0	0	0	0	0	0	kizigeu
partly	0	0	0	0	0	0	0	0	0	0	sehemu
partner	0	0	0	0	0	0	1	0	0	0	mshirika
partnership	0	0	0	0	0	0	1	0	0	1	ushirikiano
parts	0	0	0	0	0	0	0	0	0	0	sehemu
party	0	0	0	0	0	0	0	0	0	0	chama
pas	0	0	0	0	0	0	0	0	0	0	pasi
pass	0	0	0	0	0	0	0	0	0	0	kupita
passable	0	0	0	0	0	0	0	0	0	0	kupitika
passage	0	0	0	0	0	0	0	0	0	0	kifungu
passageway	0	0	0	0	0	0	0	0	0	0	njia ya kupita
passe	0	0	0	0	0	1	0	0	0	0	kupita
passenger	0	1	0	0	0	0	0	0	0	0	abiria
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	kupita
passion	0	1	0	0	1	0	1	0	0	1	shauku
passionate	0	1	0	0	1	0	1	0	0	1	mwenye shauku
passive	0	0	0	0	0	1	0	0	0	0	passiv
passivity	0	0	0	0	0	1	0	0	0	0	uzembe
passport	0	0	0	0	0	0	0	0	0	0	pasipoti
past	0	0	0	0	0	0	0	0	0	0	zilizopita
paste	0	0	0	0	0	0	0	0	0	0	kuweka
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	burudani
pastor	0	0	0	0	1	0	1	0	0	1	mchungaji
pastry	0	0	0	0	1	0	1	0	0	0	maandazi
pasture	0	0	0	0	0	0	1	0	0	0	malisho
pasty	0	0	0	0	0	0	0	0	0	0	keki
pat	0	0	0	0	0	0	0	0	0	0	pat
patch	0	0	0	0	0	1	0	0	0	0	kiraka
patchwork	0	0	0	0	0	0	0	0	0	0	viraka
pate	0	0	0	0	0	0	0	0	0	0	pate
patella	0	0	0	0	0	0	0	0	0	0	patella
patent	0	0	0	0	0	0	1	0	0	0	hati miliki
paternal	0	0	0	0	0	0	0	0	0	0	baba
paternity	0	0	0	0	0	0	0	0	0	0	ubaba
path	0	0	0	0	0	0	0	0	0	0	njia
pathetic	0	0	1	0	0	1	0	1	0	0	huzuni
pathology	0	0	0	0	0	0	0	0	0	0	patholojia
pathos	0	0	0	0	0	0	0	0	0	0	njia
pathway	0	0	0	0	0	0	0	0	0	0	njia
patience	0	1	0	0	0	0	1	0	0	1	subira
patient	0	1	0	0	0	0	1	0	0	0	mgonjwa
patio	0	0	0	0	0	0	0	0	0	0	patio
patriarch	0	0	0	0	0	0	0	0	0	0	mzalendo
patriarchal	0	0	0	0	0	0	1	0	0	1	mfumo dume
patrimony	0	0	0	0	0	0	0	0	0	0	urithi
patriot	0	0	0	0	0	0	0	0	0	0	mzalendo
patriotic	0	0	0	0	0	0	0	0	0	0	mzalendo
patriotism	0	0	0	0	0	0	0	0	0	0	uzalendo
patrol	0	0	0	0	0	0	0	0	0	1	doria
patron	0	0	0	0	0	0	1	0	0	1	mlinzi
patronage	0	0	0	0	0	0	1	0	0	1	udhamini
patronize	0	0	0	0	0	0	0	0	0	0	patronize
patronizing	0	0	0	0	0	1	0	0	0	0	kuunga mkono
patter	1	0	0	0	0	1	0	0	0	0	patter
pattern	0	0	0	0	0	0	0	0	0	0	muundo
paucity	1	0	1	0	0	1	0	1	0	0	uhaba
pauper	0	0	0	0	0	1	0	1	0	0	maskini
pause	0	0	0	0	0	0	0	0	0	0	pause
pave	0	0	0	0	0	0	0	0	0	0	weka lami
pavement	0	0	0	0	0	0	0	0	0	1	lami
pavilion	0	0	0	0	0	0	0	0	0	0	banda
paving	0	0	0	0	0	0	0	0	0	0	kutengeneza lami
paw	0	0	0	0	0	0	0	0	0	0	mguu
pawn	0	0	0	0	0	1	0	0	0	1	pauni
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	kulipa
payback	1	0	0	0	0	1	0	0	0	0	malipo
payer	0	0	0	0	0	0	0	0	0	0	mlipaji
payment	0	0	0	0	0	1	0	0	0	0	malipo
pea	0	0	0	0	0	0	0	0	0	0	pea
peace	0	1	0	0	1	0	1	0	0	1	amani
peaceable	0	0	0	0	0	0	1	0	0	0	mwenye amani
peaceful	0	1	0	0	1	0	1	0	1	1	yenye amani
peacock	0	0	0	0	0	0	1	0	0	0	tausi
peak	0	0	0	0	0	0	0	0	0	0	kilele
peaked	0	0	0	0	0	0	0	0	0	0	kilele
pearl	0	0	0	0	0	0	0	0	0	0	lulu
peasant	0	0	0	0	0	0	0	0	0	0	mkulima
peat	0	0	0	0	0	0	0	0	0	0	peti
pebble	0	0	0	0	0	0	0	0	0	0	kokoto
peck	0	0	0	0	0	0	1	0	0	0	peck
peculiar	0	0	0	0	0	0	0	0	0	0	ya kipekee
peculiarities	0	0	0	0	0	1	0	0	0	0	upekee
peculiarity	0	0	0	0	0	0	1	0	0	0	upekee
peculiarly	0	0	0	0	0	0	0	0	0	0	kipekee
pecuniary	0	0	0	0	0	0	0	0	0	0	Pecuniary
pedal	0	0	0	0	0	0	0	0	0	0	kanyagio
pedantic	0	0	0	0	0	0	0	0	0	0	pedantic
peddle	0	0	0	0	0	0	0	0	0	0	mchuuzi
pedestal	0	0	0	0	0	0	0	0	0	0	pedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	mtembea kwa miguu
pediatrics	0	0	0	0	0	0	0	0	0	0	magonjwa ya watoto
pedigree	0	0	0	0	0	0	1	0	0	1	ukoo
pedometer	0	0	0	0	0	0	0	0	0	0	pedometer
peel	0	0	0	0	0	0	0	0	0	0	peel
peep	0	0	0	0	0	0	0	0	0	0	peep
peer	0	0	0	0	0	0	0	0	0	0	rika
peering	0	0	0	0	0	0	0	0	0	0	kutazama
peerless	0	0	0	0	0	0	1	0	0	0	isiyo na rika
peg	0	0	0	0	0	0	0	0	0	0	Kigingi
pegs	0	0	0	0	0	0	0	0	0	0	vigingi
pelagic	0	0	0	0	0	0	0	0	0	0	pelagic
pellet	0	0	0	0	0	0	0	0	0	0	pellet
pen	0	0	0	0	0	0	0	0	0	0	kalamu
penal	0	0	0	1	0	1	0	1	0	0	adhabu
penalty	1	0	0	1	0	1	0	1	0	0	adhabu
penance	0	0	0	1	0	0	0	1	0	0	toba
penchant	0	0	0	0	0	0	1	0	0	0	penda
pencil	0	0	0	0	0	0	0	0	0	0	penseli
pendant	0	0	0	0	0	0	0	0	0	0	kishaufu
pendency	0	0	0	0	0	0	0	0	0	0	utegemezi
pendent	0	0	0	0	0	0	0	0	0	0	pendenti
pending	0	0	0	0	0	0	0	0	0	0	inasubiri
pendulum	0	0	0	0	0	0	0	0	0	0	pendulum
penetrate	0	0	0	0	0	0	0	0	0	0	kupenya
penetrating	0	0	0	0	0	0	0	0	0	0	kupenya
penetration	1	0	0	1	0	1	0	0	0	0	kupenya
peninsula	0	0	0	0	0	0	0	0	0	0	peninsula
penitentiary	1	0	0	0	0	1	0	0	0	0	gereza
pennant	0	0	0	0	0	0	0	0	0	0	pennant
penniless	0	0	0	0	0	0	0	0	0	0	bila senti
penny	0	0	0	0	0	0	0	0	0	0	senti
pension	0	0	0	0	0	0	0	0	0	0	pensheni
pensioner	0	0	0	0	0	0	0	0	0	0	Pensioner
pensive	0	0	0	0	0	0	0	1	0	0	mwenye kutafakari
pentagon	0	0	0	0	0	0	0	0	0	0	pentagoni
penthouse	0	0	0	0	0	0	0	0	0	0	upenu
penultimate	0	0	0	0	0	0	0	0	0	0	ya mwisho
people	0	0	0	0	0	0	0	0	0	0	watu
peopled	0	0	0	0	0	0	0	0	0	0	watu
pepper	0	0	0	0	0	0	0	0	0	0	pilipili
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	kutambua
percentage	0	0	0	0	0	0	0	0	0	0	asilimia
perceptible	0	0	0	0	0	0	1	0	0	0	inayoonekana
perception	0	0	0	0	0	0	0	0	0	0	mtazamo
perceptive	0	0	0	0	0	0	0	0	0	0	utambuzi
perch	0	0	0	0	0	0	0	0	0	0	sangara
perchance	0	0	0	0	0	0	0	0	1	0	uwezekano
percolation	0	0	0	0	0	0	0	0	0	0	utoboaji
percussion	0	0	0	0	0	0	0	0	0	0	mdundo
perdition	1	0	1	1	0	1	0	1	0	0	uharibifu
peremptory	0	0	0	0	0	0	0	0	0	0	peremptory
perennial	0	0	0	0	0	0	1	0	0	1	kudumu
perfect	0	1	0	0	1	0	1	0	0	1	kamili
perfection	0	1	0	0	1	0	1	0	1	1	ukamilifu
perforated	0	0	0	0	0	0	0	0	0	0	iliyotobolewa
perforation	0	0	0	0	0	0	0	0	0	0	utoboaji
perforce	0	0	0	0	0	0	0	0	0	0	fanya kazi
perform	0	0	0	0	0	0	0	0	0	0	fanya
performance	0	0	0	0	0	0	0	0	0	0	utendaji
performer	0	0	0	0	0	0	1	0	0	0	mwigizaji
perfume	0	0	0	0	0	0	0	0	0	0	manukato
perfumed	0	0	0	0	0	0	0	0	0	0	yenye manukato
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	hatari
perilous	0	1	0	1	0	1	0	1	0	0	hatari
perimeter	0	0	0	0	0	0	0	0	0	0	mzunguko
period	0	0	0	0	0	0	0	0	0	0	kipindi
periodic	0	0	0	0	0	0	0	0	0	0	mara kwa mara
periodical	0	0	0	0	0	0	0	0	0	0	mara kwa mara
periodically	0	0	0	0	0	0	0	0	0	0	mara kwa mara
periodicity	0	0	0	0	0	0	0	0	0	1	periodicity
periphery	0	0	0	0	0	0	0	0	0	0	pembezoni
perish	0	0	0	1	0	1	0	1	0	0	kuangamia
perishable	0	0	0	0	0	1	0	0	0	0	kuharibika
perished	0	0	0	0	0	1	0	1	0	0	kuangamia
perishing	0	0	0	1	0	1	0	1	0	0	kuangamia
perjury	0	0	0	1	0	1	0	0	1	0	uwongo
perk	0	0	0	0	0	0	1	0	0	0	manufaa
permanence	0	0	0	0	0	0	0	0	0	0	kudumu
permeable	0	0	0	0	0	0	0	0	0	0	kupenyeza
permeate	0	0	0	0	0	0	0	0	0	0	penya
permeation	0	0	0	0	0	0	0	0	0	0	upenyezaji
permissible	0	0	0	0	0	0	0	0	0	0	inaruhusiwa
permission	0	0	0	0	0	0	1	0	0	0	ruhusa
permissive	0	0	0	0	0	0	0	0	0	0	ruhusu
permit	0	0	0	0	0	0	0	0	0	0	kibali
permitted	0	0	0	0	0	0	0	0	0	0	kuruhusiwa
permitting	0	0	0	0	0	0	0	0	0	0	kuruhusu
permutation	0	0	0	0	0	0	0	0	0	0	ruhusa
pernicious	1	0	0	1	0	1	0	1	0	0	mbaya
perpendicular	0	0	0	0	0	0	0	0	0	0	perpendicular
perpetrate	0	0	0	0	0	0	0	0	0	0	fanya
perpetrator	1	0	1	1	0	1	0	1	0	0	mhalifu
perpetual	0	0	0	0	0	0	0	0	0	0	daima
perpetually	0	0	0	0	0	0	0	0	0	0	daima
perpetuate	0	1	0	0	0	0	0	0	0	0	kuendeleza
perpetuation	0	0	0	0	0	1	0	0	0	0	kudumu
perpetuity	0	1	0	0	0	0	1	0	0	1	kudumu
perplexed	0	0	0	0	0	1	0	0	0	0	kuchanganyikiwa
perplexing	0	0	0	0	0	0	0	0	0	0	kutatanisha
perplexity	0	0	0	0	0	1	0	1	0	0	kuchanganyikiwa
persecute	1	0	0	1	0	1	0	0	0	0	kutesa
persecution	1	0	1	1	0	1	0	1	0	0	mateso
perseverance	0	0	0	0	0	0	0	0	0	0	uvumilivu
persevere	0	0	0	0	0	0	0	0	0	0	Vumilia
persist	0	0	0	0	0	0	0	0	0	0	kuendelea
persistence	0	0	0	0	0	0	1	0	0	0	kuendelea
persistent	0	0	0	0	0	0	1	0	0	0	kuendelea
persisting	0	0	0	0	0	0	0	0	0	0	kuendelea
person	0	0	0	0	0	0	0	0	0	0	mtu
personable	0	0	0	0	0	0	1	0	0	0	mwenye utu
personage	0	0	0	0	0	0	0	0	0	0	mtu
personal	0	0	0	0	0	0	0	0	0	1	binafsi
personification	0	0	0	0	0	0	0	0	0	0	ubinafsishaji
personnel	0	0	0	0	0	0	0	0	0	0	wafanyakazi
persons	0	0	0	0	0	0	0	0	0	0	watu
perspective	0	0	0	0	0	0	0	0	0	0	mtazamo
perspiration	0	0	1	0	0	0	0	0	0	0	jasho
persuade	0	0	0	0	0	0	0	0	0	1	shawishi
persuasion	0	0	0	0	0	0	0	0	0	0	ushawishi
persuasive	0	0	0	0	0	0	0	0	0	0	kushawishi
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	muhimu
perturbation	0	0	0	1	0	1	0	0	0	0	usumbufu
pertussis	0	0	0	0	0	1	0	0	0	0	pertussis
perusal	0	0	0	0	0	0	0	0	0	0	kusoma
peruse	0	0	0	0	0	0	0	0	0	0	soma
pervading	0	0	0	0	0	0	0	0	0	0	zinazoenea
perverse	1	0	1	1	0	1	0	0	0	0	potovu
perversion	1	0	1	0	0	1	0	1	0	0	upotoshaji
pervert	1	0	1	0	0	1	0	0	0	0	kupotosha
perverted	0	0	1	0	0	1	0	0	0	0	kupotoshwa
pessimism	1	0	0	1	0	1	0	1	0	0	tamaa
pessimist	0	0	0	1	0	1	0	1	0	0	mwenye kukata tamaa
pest	1	0	1	1	0	1	0	0	0	0	wadudu
pestilence	0	0	1	1	0	1	0	0	0	0	tauni
pet	0	0	0	0	0	1	0	0	0	0	kipenzi
petition	0	0	0	0	0	0	0	0	0	0	dua
petitioner	0	0	0	0	0	0	0	0	0	0	mwombaji
petrol	0	0	0	0	0	0	0	0	0	0	petroli
petroleum	0	0	1	0	0	1	1	0	0	0	mafuta ya petroli
petting	0	0	0	0	0	0	0	0	0	0	kubeti
petty	0	0	0	0	0	1	0	0	0	0	ndogo
pew	0	0	0	0	0	0	0	0	0	0	kiti
pewter	0	0	0	0	0	0	0	0	0	0	pewter
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	mzuka
pharmaceutical	0	0	0	0	0	0	1	0	0	0	dawa
pharmacist	0	0	0	0	0	0	0	0	0	0	mfamasia
pharmacology	0	0	0	0	0	0	0	0	0	0	pharmacology
pharmacy	0	0	0	0	0	0	0	0	0	0	Apoteket
phase	0	0	0	0	0	0	0	0	0	0	awamu
phenomenon	0	0	0	0	0	0	0	0	0	0	jambo
philanthropic	0	0	0	0	0	0	0	0	0	1	uhisani
philanthropist	0	0	0	0	0	0	1	0	0	1	mfadhili
philanthropy	0	0	0	0	0	0	1	0	0	0	uhisani
philosopher	0	0	0	0	0	0	1	0	0	1	mwanafalsafa
philosophic	0	0	0	0	0	0	0	0	0	0	kifalsafa
philosophical	0	0	0	0	0	0	0	0	0	0	kifalsafa
philosophy	0	0	0	0	0	0	0	0	0	0	falsafa
phlegm	0	0	1	0	0	1	0	0	0	0	phlegm
phoenix	0	0	0	0	0	0	1	0	0	0	phoenix
phone	0	0	0	0	0	0	0	0	0	0	simu
phonetic	0	0	0	0	0	0	1	0	0	0	kifonetiki
phonetics	0	0	0	0	0	0	0	0	0	0	fonetiki
phonics	0	0	0	0	0	0	0	0	0	0	fonetiki
phonograph	0	0	0	0	0	0	0	0	0	0	santuri
phonology	0	0	0	0	0	0	0	0	0	0	fonolojia
phony	1	0	1	0	0	1	0	0	0	0	udanganyifu
phosphor	0	0	0	0	0	0	0	0	0	0	fosforasi
phosphorus	0	0	0	0	0	0	0	0	0	0	fosforasi
photo	0	0	0	0	0	0	0	0	0	0	picha
photogenic	0	0	0	0	0	0	0	0	0	0	picha
photograph	0	0	0	0	0	0	0	0	0	0	picha
photographer	0	0	0	0	0	0	0	0	0	0	mpiga picha
photography	0	0	0	0	0	0	0	0	0	0	upigaji picha
photometry	0	0	0	0	0	0	0	0	0	0	fotoometri
phrase	0	0	0	0	0	0	0	0	0	0	maneno
phraseology	0	0	0	0	0	0	0	0	0	0	phraseology
phylogeny	0	0	0	0	0	0	0	0	0	0	filojeni
physical	0	0	0	0	0	0	0	0	0	0	kimwili
physician	0	0	0	0	0	0	1	0	0	1	daktari
physicist	0	0	0	0	0	0	0	0	0	1	mwanafizikia
physics	0	0	0	0	0	0	1	0	0	0	fizikia
physiology	0	0	0	0	0	0	1	0	0	0	fiziolojia
physique	0	0	0	0	0	0	1	0	0	0	mwili
pianist	0	0	0	0	0	0	0	0	0	0	mpiga kinanda
piano	0	0	0	0	0	0	0	0	0	0	piano
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	chagua
picked	0	0	0	0	0	0	0	0	0	0	ilichukua
picket	1	1	0	1	0	1	0	0	0	0	kachumbari
picketing	1	0	0	0	0	1	0	0	0	0	kuchota
pickle	0	0	0	0	0	1	0	0	0	0	kachumbari
pickup	0	0	0	0	0	0	0	0	0	0	Inua
picnic	0	1	0	0	1	0	1	0	1	1	picnic
pictorial	0	0	0	0	0	0	0	0	0	0	picha
picture	0	0	0	0	0	0	0	0	0	0	picha
picturesque	0	0	0	0	1	0	1	0	0	0	picha nzuri
pie	0	0	0	0	0	0	0	0	0	0	mkate
piecemeal	0	0	0	0	0	0	0	0	0	0	kipande kidogo
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	gati
pierce	0	0	0	0	0	0	0	0	0	0	kutoboa
piety	0	0	0	0	0	0	1	0	0	0	uchamungu
pig	0	0	1	0	0	1	0	0	0	0	nguruwe
pigeon	0	0	0	0	0	1	0	0	0	0	njiwa
pigment	0	0	0	0	0	0	0	0	0	0	rangi
pike	0	0	0	0	0	0	0	0	0	0	pike
pile	0	0	0	0	0	0	0	0	0	0	rundo
piles	0	0	1	0	0	1	0	0	0	0	piles
pilgrim	0	0	0	0	0	0	0	0	0	0	mhujaji
pilgrimage	0	0	0	0	0	0	0	0	0	0	kuhiji
pill	0	0	0	0	0	0	1	0	0	1	kidonge
pillage	1	0	1	1	0	1	0	0	0	0	uporaji
pillar	0	0	0	0	0	0	0	0	0	0	nguzo
pillow	0	0	0	0	0	0	1	0	0	0	mto
pillowcase	0	0	0	0	0	0	0	0	0	0	foronya
pilot	0	0	0	0	0	0	1	0	0	1	rubani
pimp	0	0	0	0	0	1	0	0	0	0	pimp
pimple	0	0	1	0	0	1	0	0	0	0	chunusi
pin	0	0	0	0	0	0	0	0	0	0	pini
pinch	0	0	0	0	0	0	0	0	0	0	Bana
pinching	0	0	0	0	0	0	0	0	0	0	kubana
pine	0	0	0	0	0	1	0	1	0	0	pine
pineapple	0	0	0	0	0	0	0	0	0	0	nanasi
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	shimo la siri
pinion	0	0	0	1	0	1	0	0	0	0	pinion
pink	0	0	0	0	0	0	0	0	0	0	pink
pinnacle	0	0	0	0	0	0	1	0	0	0	kilele
pioneer	0	0	0	0	0	0	1	0	0	0	waanzilishi
pious	0	0	1	0	0	0	1	1	0	1	wachamungu
pip	0	0	0	0	0	0	0	0	0	0	bomba
pipe	0	0	0	0	0	0	0	0	0	0	bomba
piped	0	0	0	0	0	0	0	0	0	0	bomba
pipeline	0	0	0	0	0	0	0	0	0	0	bomba
piper	0	0	0	0	0	0	0	0	0	0	mpiga filimbi
pipette	0	0	0	0	0	0	0	0	0	0	pipette
pique	1	0	0	0	0	1	0	0	0	0	pique
piracy	0	0	0	0	0	1	0	0	0	0	uharamia
pirate	1	0	0	0	0	1	0	0	0	0	maharamia
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	bastola
piston	0	0	0	0	0	0	0	0	0	0	pistoni
pit	0	0	0	0	0	0	0	0	0	0	shimo
pitch	0	0	0	0	0	0	0	0	0	0	lami
pitcher	0	0	0	0	0	0	0	0	0	0	mtungi
pitfall	1	0	1	1	0	1	0	1	1	0	shimo
pith	0	0	0	0	0	0	1	0	0	1	pith
pithy	0	0	0	0	0	0	0	0	0	0	pithy
pitted	0	0	0	0	0	0	0	0	0	0	pitted
pity	0	0	0	0	0	0	0	1	0	0	huruma
pivot	0	0	0	0	0	0	1	0	0	1	egemeo
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	bango
place	0	0	0	0	0	0	0	0	0	0	mahali
placebo	0	0	0	0	0	0	0	0	0	0	placebo
placid	0	0	0	0	0	0	1	0	0	0	tulivu
placket	0	0	0	0	0	0	0	0	0	0	plaketi
plagiarism	0	0	1	0	0	1	0	0	0	0	wizi
plague	0	0	1	1	0	1	0	1	0	0	tauni
plaid	0	0	0	0	0	0	0	0	0	0	plaid
plain	0	0	0	0	0	0	0	0	0	0	wazi
plaintiff	0	0	0	0	0	1	0	0	0	0	mlalamikaji
plaintive	0	0	0	0	0	0	0	1	0	0	mwenye kulalamika
plan	0	1	0	0	0	0	0	0	0	0	mpango
plane	0	0	0	0	0	0	0	0	0	0	ndege
planet	0	0	0	0	0	0	0	0	0	0	sayari
planetarium	0	0	0	0	0	0	0	0	0	0	sayari
planets	0	0	0	0	0	0	0	0	0	0	sayari
plank	0	0	0	0	0	0	0	0	0	0	ubao
planned	0	0	0	0	0	0	0	0	0	0	iliyopangwa
planning	0	1	0	0	0	0	1	0	0	1	kupanga
plant	0	0	0	0	0	0	0	0	0	0	mmea
plantation	0	0	0	0	0	0	0	0	0	0	upandaji miti
planter	0	0	0	0	0	0	0	0	0	0	mpanzi
planting	0	0	0	0	0	0	0	0	0	0	kupanda
plasma	0	0	0	0	0	0	0	0	0	0	plasma
plaster	0	0	0	0	0	0	0	0	0	0	plasta
plastic	0	0	0	0	0	0	0	0	0	0	plastiki
plasticity	0	0	0	0	0	0	0	0	0	0	plastiki
plat	0	0	0	0	0	0	0	0	0	0	sahani
plate	0	0	0	0	0	0	0	0	0	0	sahani
plateau	0	0	0	0	0	0	0	0	0	0	uwanda
plated	0	0	0	0	0	1	0	0	0	0	iliyopambwa
platform	0	0	0	0	0	0	0	0	0	0	jukwaa
plating	0	0	0	0	0	0	0	0	0	0	mchovyo
platoon	0	0	0	0	0	0	0	0	0	0	kikosi
platter	0	0	0	0	0	0	0	0	0	0	sinia
