English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tajik Word
lute	0	0	0	0	0	0	0	0	0	0	люта
luxuriant	0	0	0	0	0	0	1	0	0	0	сероб
luxurious	0	0	0	0	1	0	1	0	0	0	боҳашамат
luxury	0	0	0	0	1	0	1	0	0	0	айшу ишрат
lying	1	0	1	0	0	1	0	0	0	0	дурӯғгӯй
lymph	0	0	0	0	0	0	0	0	0	0	лимфа
lymphatic	0	0	0	0	0	0	0	0	0	0	лимфавӣ
lynch	1	0	1	1	0	1	0	1	0	0	линч
lynx	0	0	0	0	0	0	0	0	0	0	линс
lyre	0	0	0	0	1	0	1	0	0	0	лира
lyric	0	0	0	0	0	0	0	0	0	0	лирика
lyrical	0	0	0	0	1	0	1	0	0	0	лирикй
mace	0	0	0	1	0	1	0	0	0	0	маза
machine	0	0	0	0	0	0	0	0	0	1	мошин
machinery	0	0	0	0	0	0	0	0	0	0	техника
machinist	0	0	0	0	0	0	0	0	0	0	машинист
mackerel	0	0	0	0	0	0	0	0	0	0	моҳии Холдор
mad	1	0	1	1	0	1	0	1	0	0	девона
madam	0	0	0	0	0	0	0	0	0	0	хонум
madame	0	0	0	0	0	0	0	0	0	0	хонум
madden	1	0	0	1	0	1	0	0	0	0	девона
madman	1	0	0	1	0	1	0	0	0	0	девона
madness	1	0	0	1	0	1	0	0	0	0	девонагӣ
mafia	0	0	0	1	0	1	0	0	0	0	мафия
magazine	0	0	0	0	0	0	0	0	0	0	журнал
mage	0	0	0	1	0	0	0	0	0	0	ҷодугар
magenta	0	0	0	0	0	0	0	0	0	0	магента
maggot	0	0	1	0	0	1	0	0	0	0	курт
magic	0	0	0	0	0	0	0	0	0	0	ҷодугарӣ
magical	0	1	0	0	1	0	1	0	1	0	ҷодугарӣ
magician	0	0	0	0	0	0	0	0	1	0	ҷодугар
magistrate	0	0	0	0	0	0	0	0	0	0	магистратура
magma	0	0	0	0	0	0	0	0	0	0	магма
magnate	0	0	0	0	0	0	0	0	0	0	магнат
magnet	0	0	0	0	0	0	1	0	0	1	магнит
magnetism	0	0	0	0	0	0	1	0	0	0	магнитизм
magnetite	0	0	0	0	0	0	1	0	0	0	магнетит
magnificence	0	1	0	0	1	0	1	0	0	1	азамат
magnificent	0	1	0	0	1	0	1	0	1	1	бошукӯҳ
magnifier	0	0	0	0	0	0	0	0	0	0	лупа
magnify	0	0	0	0	0	0	0	0	0	0	калон кардан
magnitude	0	0	0	0	0	0	0	0	0	0	бузургӣ
magpie	0	0	0	0	0	0	0	0	0	0	магпи
maid	0	0	0	0	0	0	0	0	0	0	каниз
maiden	0	0	0	0	0	0	1	0	0	0	духтар
mail	0	1	0	0	0	0	0	0	0	0	почта
main	0	0	0	0	0	0	1	0	0	0	асосй
mainland	0	0	0	0	0	0	0	0	0	0	материк
mainstay	0	0	0	0	0	0	1	0	0	1	такьягохи асосй
maintenance	0	0	0	0	0	0	0	0	0	1	нигоҳдорӣ
majestic	0	1	0	0	1	0	1	0	1	1	бузургвор
majesty	0	0	0	0	0	0	1	0	0	1	бузургвор
major	0	0	0	0	0	0	1	0	0	0	майор
majority	0	0	0	0	1	0	1	0	0	1	аксарият
make	0	0	0	0	0	0	0	0	0	0	созед
maker	0	0	0	0	0	0	0	0	0	0	созанда
makeshift	0	0	0	0	0	1	0	0	0	0	муваққатӣ
makeup	0	0	0	0	0	0	0	0	0	0	ороиш додан
malady	0	0	0	0	0	1	0	0	0	0	беморӣ
malaise	0	0	0	0	0	1	0	1	0	0	бехобӣ
malaria	0	0	1	1	0	1	0	1	0	0	вараҷа
malevolent	1	0	1	1	0	1	0	1	0	0	бадхоҳ
malfeasance	0	0	1	0	0	1	0	0	0	0	бадрафторӣ
malformation	0	0	0	0	0	1	0	0	0	0	вайроншавӣ
malice	1	0	0	1	0	1	0	0	0	0	кина
malicious	1	0	1	1	0	1	0	1	0	0	бадхоҳ
malign	1	0	1	0	0	1	0	0	0	0	бадном
malignancy	0	0	0	1	0	1	0	1	0	0	ашаддӣ
malignant	1	0	0	1	0	1	0	0	0	0	ашаддӣ
mall	0	0	0	0	0	0	0	0	0	0	маркази савдо
malleable	0	0	0	0	0	0	0	0	0	0	созанда
mallet	0	0	0	0	0	0	0	0	0	0	малла
malpractice	1	0	0	0	0	1	0	0	0	0	бадкорӣ
mamma	0	0	0	0	0	0	0	0	0	1	модар
mammal	0	0	0	0	0	0	0	0	0	0	ширхур
mammoth	0	0	0	0	0	0	0	0	0	0	мамонт
manage	0	0	0	0	0	0	1	0	0	1	идора
management	0	0	0	0	0	0	1	0	0	1	идоракунй
manager	0	0	0	0	0	0	0	0	0	0	мудири
mandamus	0	0	0	1	0	1	0	0	0	0	мандамус
mandarin	0	0	0	0	0	0	1	0	0	1	мандарин
mandate	0	0	0	0	0	0	0	0	0	0	мандат
mandible	0	0	0	0	0	0	0	0	0	0	манибул
mandolin	0	0	0	0	0	0	0	0	0	0	мандолин
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	мане
maneuver	0	0	0	0	0	0	0	0	0	0	манёвр
maneuvering	0	0	0	0	0	0	0	0	0	0	манёвр кардан
mange	0	0	1	1	0	1	0	0	0	0	манг
manger	0	0	0	0	0	0	0	0	0	0	охур
mangle	1	0	1	1	0	1	0	1	0	0	манга
mango	0	0	0	0	0	0	0	0	0	0	анбаҳ
mangosteen	0	0	0	0	0	0	0	0	0	0	мангустин
manhood	0	0	0	0	0	0	1	0	0	0	мардонагӣ
mania	0	0	0	0	0	1	0	0	0	0	мания
maniac	1	0	0	1	0	1	0	0	0	0	маньяк
maniacal	0	0	0	0	0	1	0	0	0	0	маниакал
manicure	0	0	0	0	0	0	0	0	0	0	маникюр
manifest	0	0	0	0	0	0	0	0	0	0	ошкор
manifestation	0	0	0	1	0	0	0	0	0	0	зухурот
manifested	0	0	0	0	0	0	1	0	0	0	зоҳир гардид
manifestly	0	0	0	0	0	0	0	0	0	0	ошкоро
manifesto	0	0	0	0	0	0	0	0	0	0	манифест
manifold	0	0	0	0	0	0	0	0	0	0	гуногунранг
manipulate	0	0	0	0	0	1	0	0	0	0	дасткорӣ кардан
manipulation	1	0	0	1	0	1	0	0	0	0	манипуляция
mankind	0	0	0	0	0	0	0	0	0	0	инсоният
manly	0	0	0	0	0	0	1	0	0	0	мардона
manna	0	0	0	0	0	0	1	0	0	0	манна
manner	0	0	0	0	0	0	0	0	0	0	тарз
mannered	0	0	0	0	0	0	1	0	0	0	боодоб
manners	0	0	0	0	0	0	1	0	0	0	одоб
manor	0	0	0	0	0	0	0	0	0	0	манора
mansion	0	0	0	0	0	0	0	0	0	0	иморат
manslaughter	1	0	1	1	0	1	0	1	1	0	одамкушй
mantle	0	0	0	0	0	0	0	0	0	0	мантия
manual	0	0	0	0	0	0	0	0	0	1	дастур
manufacture	0	0	0	0	0	0	0	0	0	0	истеҳсол
manufacturer	0	0	0	0	0	0	1	0	0	0	истехсолкунанда
manure	0	0	1	0	0	1	0	0	0	0	пору
manuscript	0	0	0	0	0	0	0	0	0	0	дастнавис
map	0	0	0	0	0	0	0	0	0	0	харита
mar	0	0	0	0	0	1	0	0	0	0	мар
marble	0	0	0	0	0	0	0	0	0	0	мармар
marbled	0	0	0	0	0	0	0	0	0	0	мармардор
marbles	0	0	0	0	0	0	0	0	0	0	мармар
march	0	0	0	0	0	0	1	0	0	0	марш
mare	0	0	0	0	0	0	0	0	0	0	модиён
margin	0	0	0	0	0	1	0	1	0	0	маржа
marginal	0	0	0	0	0	0	0	0	0	0	маржинал
marijuana	0	0	0	0	0	0	0	0	0	0	марихуана
marine	0	0	0	0	0	0	0	0	0	1	баҳрӣ
mariner	0	0	0	0	0	0	0	0	0	0	бахрнавард
maritime	0	0	0	0	0	0	0	0	0	0	баҳрӣ
mark	0	0	0	0	0	0	0	0	0	0	нишон додан
marked	0	0	0	0	0	0	1	0	0	0	нишон дода шудааст
market	0	0	0	0	0	0	0	0	0	0	бозор
marketable	0	0	0	0	0	0	1	0	0	0	бозоргир
marketplace	0	0	0	0	0	0	0	0	0	0	бозор
marks	0	0	0	0	0	0	0	0	0	0	аломатҳо
marl	0	0	0	0	0	0	0	0	0	0	марл
marmalade	0	0	0	0	0	0	0	0	0	0	мармелад
maroon	0	0	0	0	0	1	0	0	0	0	марун
marquee	0	0	0	0	0	0	0	0	0	0	марра
marquis	0	0	0	0	0	0	1	0	0	0	маркиз
marriage	0	1	0	0	1	0	1	0	0	1	издивоҷ
married	0	0	0	0	0	0	0	0	0	0	оиладор
marrow	0	0	0	0	1	0	1	0	0	1	иликҳо
marry	0	1	0	1	1	0	1	0	1	1	издивоҷ кардан
marsh	0	0	0	0	0	0	0	0	0	0	ботлоқ
marshal	0	0	0	0	0	0	1	0	0	1	маршал
mart	0	0	0	0	0	0	0	0	0	0	март
martial	1	0	0	0	0	0	0	0	0	0	ҳарбӣ
martingale	0	0	0	0	0	1	0	0	0	0	мартингал
martyr	0	0	0	1	0	1	0	1	0	0	шахид
martyrdom	0	0	0	1	0	1	0	1	0	0	шаходат
marvel	0	0	0	0	0	0	1	0	1	0	ҳайрат
marvelous	0	0	0	0	1	0	1	0	0	0	аҷиб
marvelously	0	0	0	0	1	0	1	0	0	0	аҷиб
masculine	0	0	0	0	0	0	1	0	0	0	мардона
masculinity	0	0	0	0	0	0	0	0	0	0	мардонагӣ
mash	0	0	0	0	0	0	0	0	0	0	маш
mask	0	0	0	0	0	0	0	0	0	0	ниқоб
masochism	1	0	1	1	0	1	0	0	0	0	мазохизм
mason	0	0	0	0	0	0	0	0	0	0	масон
masquerade	0	0	0	0	0	0	0	0	0	0	маскарад
mass	0	0	0	0	0	0	0	0	0	0	омма
massacre	1	0	1	1	0	1	0	1	0	0	қатли ом
massage	0	0	0	0	1	0	1	0	0	0	массаж
massive	0	0	0	0	0	0	0	0	0	0	оммавӣ
master	0	0	0	0	0	0	1	0	0	0	устод
mastermind	0	0	0	0	0	0	0	0	0	0	саркор
masterpiece	0	0	0	0	1	0	1	0	0	0	шоҳкор
mastery	1	0	0	0	1	0	1	0	0	1	махорат
masturbate	0	0	0	0	0	0	0	0	0	0	мастурбатсия кардан
masturbation	0	0	0	0	0	0	0	0	0	0	мастурбация
mat	0	0	0	0	0	0	0	0	0	0	мат
match	0	0	0	0	0	0	0	0	0	0	мувофиқат
matching	0	0	0	0	0	0	0	0	0	0	мувофиқат кардан
matchmaker	0	1	0	0	0	0	0	0	0	0	хостгор
mate	0	0	0	0	0	0	1	0	0	1	ҳамсар
material	0	0	0	0	0	0	0	0	0	0	материал
materialism	0	0	0	0	0	1	0	0	0	0	материализм
materialist	0	0	1	0	0	1	0	0	0	0	материалист
materialistic	0	0	0	0	0	0	0	0	0	0	материалистй
materiality	0	0	0	0	0	0	0	0	0	0	модиятй
materialize	0	0	0	0	0	0	0	0	0	0	ба амал бароварда шавад
materially	0	0	0	0	0	0	0	0	0	0	аз чихати моддй
materials	0	0	0	0	0	0	0	0	0	0	масолех
materiel	0	0	0	0	0	0	0	0	0	0	масолех
maternal	0	1	0	0	0	1	1	0	0	0	модарона
maternity	0	0	0	0	0	0	0	0	0	0	таваллуд
mathematical	0	0	0	0	0	0	0	0	0	1	математикӣ
mathematician	0	0	0	0	0	0	0	0	0	0	математик
mathematics	0	0	0	0	0	0	0	0	0	0	математика
matriculation	0	0	0	0	0	0	0	0	0	0	дохилшавӣ
matrimony	0	1	0	0	1	0	1	0	0	1	никоҳ
matrix	0	0	0	0	0	0	0	0	0	0	матритса
matron	0	0	0	0	0	0	1	0	0	1	матраҳ
matted	0	0	0	0	0	0	0	0	0	0	матои
matter	0	0	0	0	0	0	0	0	0	0	масъала
matting	0	0	0	0	0	0	0	0	0	0	матоъ
mattress	0	0	0	0	0	0	0	0	0	0	матрас
maturation	0	0	0	0	0	0	0	0	0	0	камолот
maturity	0	0	0	0	0	0	0	0	0	0	камолот
mausoleum	0	0	0	0	0	0	0	1	0	0	макбара
mauve	0	0	0	0	0	0	0	0	0	0	арғувон
maxim	0	0	0	0	0	0	0	0	0	1	максим
maximum	0	0	0	0	0	0	1	0	0	0	максимум
mayor	0	0	0	0	0	0	1	0	0	0	раиси шаҳр
maze	0	0	0	0	0	0	0	0	0	0	лабиринт
mead	0	0	0	0	0	0	0	0	0	0	мид
meadow	0	0	0	0	0	0	1	0	0	0	маргзор
meal	0	0	0	0	0	0	0	0	0	0	хӯрок
meander	0	0	0	0	0	0	0	0	0	0	мадор
meandering	0	0	0	0	0	1	0	0	0	0	печида
meaning	0	0	0	0	0	0	0	0	0	0	маънои
meaningless	0	0	0	0	0	1	0	1	0	0	бемаънӣ
means	0	0	0	0	0	0	0	0	0	0	маънои
meantime	0	0	0	0	0	0	0	0	0	0	дар ин миён
measles	0	0	1	1	0	1	0	1	0	0	сурхак
measurable	0	0	0	0	0	0	0	0	0	0	ченшаванда
measure	0	0	0	0	0	0	0	0	0	1	тадбир
measured	0	0	0	0	0	0	1	0	0	1	чен карда шудааст
measurement	0	0	0	0	0	0	0	0	0	0	андозагирӣ
measuring	0	0	0	0	0	0	0	0	0	0	андозагирӣ
meat	0	0	0	0	0	0	0	0	0	0	гушт
mechanic	0	0	0	0	0	0	0	0	0	0	механик
mechanical	0	0	0	0	0	0	0	0	0	0	механикй
mechanism	0	0	0	0	0	0	0	0	0	0	механизм
medal	0	1	0	0	1	0	1	0	1	1	медал
medallion	0	0	0	0	0	0	0	0	0	0	медальон
medallist	0	0	0	0	0	0	0	0	0	0	медальдор
meddle	1	0	0	0	0	1	0	0	0	0	дахолат кардан
meddling	0	0	0	0	0	0	0	0	0	0	дахолат кардан
media	0	0	0	0	0	0	0	0	0	0	ВАО
medial	0	0	0	0	0	0	0	0	0	0	миёнаравӣ
median	0	0	0	0	0	0	0	0	0	0	миёна
mediate	0	1	0	0	0	0	1	0	0	1	миёнарав
mediation	0	0	0	0	0	0	1	0	0	0	миёнаравӣ
mediator	0	1	0	0	0	0	1	0	0	1	миёнарав
medical	0	1	0	1	0	0	1	0	0	1	тиббй
medicinal	0	0	0	0	0	0	0	0	0	0	шифобахш
medicine	0	0	0	0	0	0	0	0	0	0	дорувори
medieval	0	0	0	0	0	0	0	0	0	0	асри миёна
mediocre	0	0	0	0	0	1	0	0	0	0	миёна
mediocrity	0	0	0	0	0	1	0	0	0	0	миёнаравӣ
meditate	0	1	0	0	1	0	1	0	0	1	мулоҳиза кунед
meditation	0	0	0	0	0	0	0	0	0	0	медитация
meditative	0	0	0	0	0	0	0	0	0	0	мулоҳизакор
mediterranean	0	0	0	0	0	0	1	0	0	0	бахри Миёназамин
medium	0	0	0	0	0	0	0	0	0	0	миёна
medley	0	0	0	0	0	0	1	0	0	0	омехта
meek	0	0	0	0	0	0	0	1	0	0	ҳалим
meet	0	0	0	0	0	0	0	0	0	0	вохӯред
meeting	0	0	0	0	0	0	0	0	0	0	вохӯрӣ
melancholic	0	0	0	0	0	1	0	1	0	0	меланхолик
melancholy	0	0	0	0	0	1	0	1	0	0	меланхолия
melee	0	0	0	1	0	1	0	0	0	0	ҷанг
melodious	0	0	0	0	0	0	0	0	0	0	охангангез
melodrama	1	0	0	0	0	1	0	1	0	0	мелодрама
melodramatic	0	0	0	0	0	0	0	0	0	0	мелодраматик
melody	0	0	0	0	0	0	0	0	0	0	оҳанг
melt	0	0	0	0	0	0	0	0	0	0	гудохта
meltdown	0	0	0	0	0	1	0	1	0	0	обхезӣ
melting	0	0	0	0	0	0	0	0	0	0	об шудан
member	0	0	0	0	0	0	0	0	0	0	аъзо
membrane	0	0	0	0	0	0	0	0	0	0	мембрана
memento	0	0	0	0	0	0	1	0	0	0	хотира
memo	0	0	0	0	0	0	0	0	0	0	ёддошт
memoir	0	0	0	0	0	0	0	0	0	0	ёддошт
memorabilia	0	0	0	0	0	0	0	0	0	0	хотиравӣ
memorable	0	0	0	0	1	0	1	0	1	1	хотирмон
memorandum	0	0	0	0	0	0	0	0	0	0	меморандум
memorial	0	0	0	0	0	0	0	0	0	0	ёдгорй
memorials	0	0	0	0	0	0	0	1	0	0	ёдгорй
memorize	0	0	0	0	0	0	0	0	0	0	ёд кардан
memory	0	0	0	0	0	0	0	0	0	0	хотира
menace	1	0	0	1	0	1	0	0	0	0	таҳдид
menacing	1	0	0	1	0	1	0	0	0	0	таҳдидкунанда
menagerie	0	0	0	0	0	0	0	0	0	0	хайвонот
mend	0	0	0	0	0	0	0	0	0	0	ислоҳ
mending	0	0	0	0	0	0	1	0	0	0	таъмир кардан
menial	0	0	0	0	0	1	0	0	0	0	паст
meniscus	0	0	0	0	0	0	0	0	0	0	мениск
menses	0	0	0	0	0	0	1	0	0	0	ҳайз
menstrual	0	0	0	0	0	0	0	0	0	0	ҳайз
mental	0	0	0	0	0	0	0	0	0	0	равонӣ
mention	0	0	0	0	0	0	0	0	0	0	зикр
mentor	0	0	0	0	0	0	1	0	0	1	мураббӣ
menu	0	0	0	0	0	0	0	0	0	0	меню
meow	0	0	0	0	0	0	0	0	0	0	мияв
mercantile	0	0	0	0	0	0	0	0	0	0	тичоратй
mercenary	0	0	0	1	0	1	0	0	0	0	зархарид
merchandise	0	0	0	0	0	0	0	0	0	0	мол
merchant	0	0	0	0	0	0	0	0	0	1	савдогар
merciful	0	0	0	0	0	0	1	0	0	0	меҳрубон
merciless	0	0	0	1	0	1	0	0	0	0	бераҳм
mercurial	0	0	0	0	0	0	0	0	0	0	симобӣ
mercy	0	0	0	0	0	0	1	0	0	0	раҳмат
mere	0	0	0	0	0	0	0	0	0	0	оддй
merge	0	1	0	0	0	0	1	0	0	0	якҷоя кардан
meridian	0	0	0	0	0	0	0	0	0	0	меридиан
meridional	0	0	0	0	0	0	0	0	0	0	меридиалӣ
merit	0	0	0	0	0	0	1	0	0	1	шоиста
meritorious	0	0	0	0	1	0	1	0	0	1	шоиста
mermaid	0	0	0	0	0	0	0	0	0	0	пари обӣ
merriment	0	0	0	0	1	0	1	0	1	0	шухй
merry	0	0	0	0	1	0	1	0	0	0	шод
mesa	0	0	0	0	0	0	0	0	0	0	меза
mesh	0	0	0	0	0	0	0	0	0	0	тор
meshes	0	0	0	0	0	0	0	0	0	0	торҳо
mesmerized	0	0	0	0	0	0	0	0	0	0	мафтуни
mess	0	0	1	0	0	1	0	0	0	0	бесарусомонӣ
message	0	0	0	0	0	0	0	0	0	0	паём
messenger	0	0	0	0	0	0	0	0	0	1	паёмбар
messy	0	0	1	0	0	1	0	0	0	0	бесарусомон
metabolism	0	0	0	0	0	0	0	0	0	0	мубодилаи моддаҳо
metal	0	0	0	0	0	0	0	0	0	0	металл
metallurgy	0	0	0	0	0	0	0	0	0	0	металлургия
metamorphosis	0	0	0	0	0	0	0	0	0	0	метаморфоз
metaphor	0	0	0	0	0	0	0	0	0	0	метафора
metaphorical	0	0	0	0	0	0	0	0	0	0	маҷозӣ
metaphysical	0	0	0	0	0	0	0	0	0	0	метафизикй
metaphysics	0	0	0	0	0	0	0	0	0	0	метафизика
metastasis	0	0	0	0	0	1	0	0	0	0	метастаз
meteor	0	0	0	0	0	0	0	0	0	0	метеор
meteoric	0	0	0	0	0	0	0	0	0	0	метеорик
meteorite	0	0	0	0	0	0	0	0	0	0	метеорит
meteorological	0	0	0	0	0	0	0	0	0	0	метеорологй
meteorology	0	0	0	0	0	0	0	0	0	0	метеорология
meter	0	0	0	0	0	0	0	0	0	0	метр
methanol	0	0	0	0	0	1	0	0	0	0	метанол
method	0	0	0	0	0	0	0	0	0	0	усул
methodical	0	0	0	0	0	0	0	0	0	0	методй
meticulous	0	0	0	0	0	0	0	0	0	0	бодиққат
metric	0	0	0	0	0	0	0	0	0	0	метрӣ
metrical	0	0	0	0	0	0	0	0	0	0	метрикӣ
metrology	0	0	0	0	0	0	0	0	0	0	метрология
metropolis	0	0	0	0	0	0	0	0	0	0	метрополия
metropolitan	0	0	0	0	0	0	1	0	0	0	метрополитен
mettle	0	0	0	0	0	0	1	0	0	0	матонат
mew	0	0	0	0	0	0	0	0	0	0	май
mica	0	0	0	0	0	0	0	0	0	0	слюда
mick	0	0	0	0	0	0	0	0	0	0	мик
microbe	0	0	0	0	0	0	0	0	0	0	микроб
microbiology	0	0	0	0	0	0	0	0	0	0	микробиология
microcosm	0	0	0	0	0	0	0	0	0	0	микрокосм
microgram	0	0	0	0	0	0	0	0	0	0	микрограмм
micrometer	0	0	0	0	0	0	0	0	0	0	микрометр
micron	0	0	0	0	0	0	0	0	0	0	микрон
microphone	0	0	0	0	0	0	0	0	0	0	микрофон
microscope	0	0	0	0	0	0	0	0	0	1	микроскоп
microscopic	0	0	0	0	0	0	0	0	0	0	микроскопӣ
microscopically	0	0	0	0	0	0	0	0	0	0	микроскопӣ
microscopy	0	0	0	0	0	0	1	0	0	0	микроскопия
mid	0	0	0	0	0	0	0	0	0	0	миёна
midday	0	0	0	0	0	0	0	0	0	0	нисфирӯзӣ
middle	0	0	0	0	0	0	0	0	0	0	миёна
middleman	0	0	0	0	0	0	0	0	0	0	миёнарав
midland	0	0	0	0	0	0	0	0	0	0	миёна
midnight	0	0	0	0	0	0	0	0	0	0	нисфи шаб
midst	0	0	0	0	0	0	0	0	0	0	миёна
midsummer	0	0	0	0	0	0	0	0	0	0	нимаи тобистон
midway	0	0	0	0	0	0	0	0	0	0	миёна
midwife	0	1	0	0	1	1	1	0	0	1	акушерка
midwifery	0	0	0	0	0	0	1	0	0	0	акушерка
mien	0	0	0	0	0	0	0	0	0	0	миен
mighty	1	0	0	1	1	0	1	0	0	1	тавоно
migrate	0	0	0	0	0	0	0	0	0	0	мухочират кардан
migration	0	0	0	0	0	0	0	0	0	0	муҳоҷират
migratory	0	0	0	0	0	0	0	0	0	0	мухочир
mike	0	0	0	0	0	0	0	0	0	0	майк
mildew	0	0	1	0	0	1	0	0	0	0	қолаб
mile	0	0	0	0	0	0	0	0	0	0	мил
mileage	0	0	0	0	0	0	0	0	0	0	километр
milestone	0	0	0	0	0	0	0	0	0	0	марҳалаи муҳим
militant	0	0	0	0	0	0	0	0	0	0	чанговар
military	0	0	0	1	0	0	0	0	0	0	харбй
militia	1	0	0	1	0	1	0	1	0	0	милиса
milk	0	0	0	0	0	0	0	0	0	0	шир
milky	0	0	0	0	0	0	0	0	0	0	шир
mill	0	1	0	0	0	0	0	0	0	0	осиёб
millennium	0	0	0	0	0	0	0	0	0	0	ҳазорсола
milligram	0	0	0	0	0	0	0	0	0	0	миллиграмм
millimeter	0	0	0	0	0	0	0	0	0	0	миллиметр
million	0	0	0	0	0	0	0	0	0	0	миллион
millionaire	0	0	0	0	0	0	0	0	0	0	миллионер
mime	0	0	0	0	0	0	1	0	0	0	мим
mimic	0	0	0	0	0	0	0	0	0	0	тақлид
mimicking	0	0	0	0	0	0	0	0	0	0	тақлид кардан
mimicry	0	0	0	0	0	1	0	0	1	0	тақлид
mind	0	0	0	0	0	0	0	0	0	0	ақл
minded	0	0	0	0	0	0	0	0	0	0	фикр мекард
mindful	0	0	0	0	0	0	1	0	0	0	хотирчамъ
mindfulness	0	0	0	0	0	0	1	0	0	0	хотирчамъй
mine	0	0	0	0	0	0	0	0	0	0	ман
miner	0	0	0	0	0	0	0	0	0	0	шахтёр
mineral	0	0	0	0	0	0	0	0	0	0	минералй
mineralogy	0	0	0	0	0	0	0	0	0	0	минералогия
mingle	0	0	0	0	0	0	0	0	0	0	омехта кардан
mingled	0	0	0	0	0	0	0	0	0	0	омехта
miniature	0	0	0	0	0	0	0	0	0	0	миниатюра
minibus	0	0	0	0	0	0	0	0	0	0	микроавтобус
minim	0	0	0	0	0	0	0	0	0	0	ҳадди ақал
minimize	0	0	0	0	0	1	0	0	0	0	кам кардан
minimum	0	0	0	0	0	1	0	0	0	0	ҳадди ақал
minister	0	0	0	0	0	0	0	0	0	0	вазир
ministerial	0	0	0	0	0	0	0	0	0	0	вазир
ministry	0	0	0	0	1	0	1	0	0	1	вазорат
minivan	0	0	0	0	0	0	0	0	0	0	микроавтобус
minnow	0	0	0	0	0	0	0	0	0	0	минов
minor	0	0	0	0	0	0	0	0	0	0	ноболиғ
minority	0	0	0	0	0	1	0	0	0	0	акаллият
minstrel	0	0	0	0	0	0	0	0	0	0	минстрел
mint	0	0	0	0	0	0	0	0	0	0	пудинагӣ
minuscule	0	0	0	0	0	0	0	0	0	0	ночиз
minute	0	0	0	0	0	0	0	0	0	0	дақиқа
minutiae	0	0	0	0	0	0	0	0	0	0	дақиқаҳо
mir	0	0	0	0	0	0	0	0	0	0	мир
miracle	0	1	0	0	1	0	1	0	1	1	мӯъҷиза
miraculous	0	0	0	0	1	0	1	0	1	0	мӯъҷизавӣ
mirage	0	0	0	0	0	0	0	0	0	0	сароб
mire	0	0	1	0	0	1	0	0	0	0	лой
mirror	0	0	0	0	0	0	0	0	0	0	оина
mirth	0	0	0	0	1	0	1	0	0	0	шух
misappropriation	0	0	0	0	0	0	0	0	0	0	азонихудкунй
misbehavior	1	0	1	0	0	1	0	0	1	0	рафтори нодуруст
miscarriage	0	0	0	1	0	1	0	1	0	0	бачапартоӣ
miscellaneous	0	0	0	0	0	0	0	0	0	0	гуногун
miscellany	0	0	0	0	0	0	0	0	0	0	гуногун
mischief	0	0	0	0	0	1	0	0	0	0	бади
mischievous	0	0	0	0	0	1	0	0	0	0	бадкор
misconception	1	0	1	1	0	1	0	0	0	0	тасаввуроти нодуруст
misconduct	0	0	1	0	0	1	0	0	0	0	рафтори нодуруст
misdemeanor	0	0	0	0	0	0	0	0	0	0	рафтори ношоиста
miserable	1	0	1	0	0	1	0	1	0	0	бадбахт
miserably	0	0	0	0	0	1	0	1	0	0	бадбахтона
misery	1	0	1	1	0	1	0	1	0	0	бадбахтӣ
misfortune	0	0	0	1	0	1	0	1	0	0	бадбахтӣ
misguided	0	0	1	0	0	1	0	0	0	0	гумроҳшуда
mishap	0	0	1	1	0	1	0	1	1	0	бадбахтӣ
misinformed	0	0	0	0	0	0	0	0	0	0	нодуруст маълумот додааст
misinterpretation	0	0	0	0	0	1	0	0	0	0	тафсири нодуруст
mislead	1	0	0	1	0	1	0	0	0	1	гумроҳ кардан
misleading	1	0	1	0	0	1	0	0	0	0	гумроҳкунанда
mismanagement	0	0	0	0	0	1	0	0	0	0	идоракунии нодуруст
mismatch	0	0	0	0	0	1	0	0	0	0	номувофиқӣ
mismatched	0	0	0	0	0	0	0	0	0	0	номувофиқ
misnomer	0	0	0	0	0	1	0	0	0	0	номи нодуруст
misplace	1	0	1	0	0	1	0	0	0	0	ҷои нодуруст
misplaced	0	0	0	0	0	1	0	0	0	0	нодуруст гузошта шудааст
misrepresent	0	0	0	0	0	1	0	0	0	0	нодуруст баён кардан
misrepresentation	0	0	0	0	0	1	0	1	0	0	таснифоти нодуруст
misrepresented	1	0	0	0	0	1	0	0	0	0	нодуруст нишон дода шудааст
miss	0	0	0	0	0	0	0	0	0	0	пазмон
missile	0	0	0	1	0	0	0	0	0	0	ракета
missing	0	0	0	1	0	1	0	1	0	0	гумшуда
mission	0	0	0	0	0	0	0	0	0	0	миссия
missionary	0	0	0	0	0	0	1	0	0	0	миссионер
misstatement	1	0	1	0	0	1	0	0	0	0	иштибох
mist	0	0	0	0	0	0	0	0	0	0	туман
mistake	0	0	0	0	0	1	0	1	0	0	хато
mistaken	0	0	0	1	0	1	0	0	0	0	хато
mister	0	0	0	0	0	0	0	0	0	0	ҷаноб
mistress	1	0	1	0	0	1	0	0	0	0	хонум
mistrust	0	0	1	1	0	1	0	0	0	0	нобоварй
misty	0	0	0	0	0	0	0	0	0	0	туман
misunderstand	0	0	0	0	0	1	0	0	0	0	нодуруст фаҳмидан
misunderstanding	1	0	0	0	0	1	0	1	0	0	нофаҳмӣ
