English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Samoan Word
paganism	0	0	0	0	0	0	0	0	0	0	faapaupau
page	0	0	0	0	0	0	0	0	0	0	itulau
pageant	0	0	0	0	0	0	0	0	0	0	tauvaga
pagination	0	0	0	0	0	0	0	0	0	0	fa'akomepiuta
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	fagu
pain	0	0	0	1	0	1	0	1	0	0	tiga
pained	0	0	0	1	0	1	0	1	0	0	tiga
painful	1	0	1	1	0	1	0	1	0	0	tiga
painfully	0	0	0	0	0	1	0	1	0	0	tiga
painless	0	0	0	0	0	0	0	0	0	0	leai se tiga
pains	0	0	0	0	0	1	0	0	0	0	tiga
painstaking	0	0	0	0	0	0	0	0	0	0	ma'elegā
paint	0	0	0	0	0	0	0	0	0	0	vali
painted	0	0	0	0	0	0	0	0	0	0	vali
painter	0	0	0	0	0	0	0	0	0	0	tusiata
painting	0	0	0	0	0	0	0	0	0	0	vali
pair	0	0	0	0	0	0	0	0	0	0	paga
pajamas	0	0	0	0	0	0	0	0	0	0	ofu moe
pal	0	0	0	0	0	0	0	0	0	0	uo
palace	0	0	0	0	0	0	0	0	0	0	maota
palatable	0	0	0	0	0	0	1	0	0	0	suamalie
palate	0	0	0	0	0	0	0	0	0	0	gutu
paleontology	0	0	0	0	0	0	0	0	0	0	paleontology
palette	0	0	0	0	0	0	0	0	0	0	paleti
pall	0	0	0	0	0	0	0	0	0	0	pall
palladium	0	0	0	0	0	0	0	0	0	0	palladium
pallet	0	0	0	0	0	0	0	0	0	0	fata
palliative	0	0	0	0	0	0	1	0	0	0	fa'afoliga
palm	0	0	0	0	0	0	0	0	0	0	alofilima
palmer	0	0	0	0	0	0	0	0	0	0	palmer
palpable	0	0	0	0	0	0	0	0	1	0	mafai ona lagonaina
palsy	0	0	1	1	0	1	0	1	0	0	supa
paltry	0	0	0	0	0	0	0	0	0	0	faatauvaa
pamper	0	0	0	0	0	0	0	0	0	0	fa'alelei
pamphlet	0	0	0	0	0	0	0	0	0	0	tamaitusi
pan	0	0	0	0	0	0	0	0	0	0	apa
panacea	0	0	0	0	0	0	1	0	0	0	fofo
panache	0	0	0	0	0	0	1	0	0	0	fanache
pancake	0	0	0	0	0	0	0	0	0	0	panikeke
pandemic	0	0	0	1	0	1	0	1	0	0	fa'ama'i pipisi i le lalolagi
panel	0	0	0	0	0	0	0	0	0	0	laulau
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	popole
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	panorama
panoramic	0	0	0	0	0	0	0	0	0	0	mata'utia
pant	0	0	0	0	0	0	0	0	0	0	ofuvae
pantheon	0	0	0	0	0	0	0	0	0	0	pantheon
panther	0	0	0	0	0	0	0	0	0	0	panther
panties	0	0	0	0	0	0	0	0	0	0	ofuvae
pantomime	0	0	0	0	0	0	0	0	0	0	taga fa'atino
pantry	0	0	0	0	0	0	0	0	0	0	faleoloa
pants	0	0	0	0	0	0	0	0	0	0	ofuvae
pap	0	0	0	0	0	0	0	0	0	0	pap
papacy	0	0	0	0	0	0	0	0	0	0	faapope
papal	0	0	0	0	0	0	0	0	0	0	pope
paper	0	0	0	0	0	0	0	0	0	0	pepa
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	papyrus
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	faataoto
parabola	0	0	0	0	0	0	0	0	0	0	parapolo
parabolic	0	0	0	0	0	0	0	0	0	0	fa'ata'oto
parachute	0	0	0	1	0	0	0	0	0	0	parachute
parade	0	1	0	1	1	1	1	0	1	0	solo
paradigm	0	0	0	0	0	0	0	0	0	0	fa'ata'ita'iga
paradox	0	0	0	0	0	0	0	0	0	0	fa'alavelave
paradoxical	0	0	0	0	0	0	0	0	0	0	fa'alavelave
paraffin	0	0	0	0	0	0	0	0	0	0	paraffin
paragon	0	1	0	0	1	0	1	0	0	1	fa'atusa
paragraph	0	0	0	0	0	0	0	0	0	0	parakalafa
parallax	0	0	0	0	0	0	0	0	0	0	parallax
parallel	0	0	0	0	0	0	0	0	0	0	tutusa
parallelism	0	0	0	0	0	0	0	0	0	0	tutusa
paralysis	1	1	0	1	0	1	0	1	0	0	pipili
paramount	0	0	0	0	0	0	1	0	0	0	silisili
paranoia	0	0	0	1	0	1	0	0	0	0	fa'anoanoa
parapet	0	0	0	0	0	0	0	0	0	0	puipui
paraphernalia	0	0	0	0	0	0	0	0	0	0	meafaitino
paraphrase	0	0	0	0	0	1	1	0	0	0	toe faaupu
parasite	0	0	1	1	0	1	0	0	0	0	parasite
parasol	0	0	0	0	0	0	0	0	0	0	faamalu
parcel	0	0	0	0	0	0	0	0	0	0	afifi
parcels	0	0	0	0	0	0	0	0	0	0	afifi
parchment	0	0	0	0	0	0	0	0	0	0	pa'u manu
pardon	0	0	0	0	0	0	1	0	0	0	fa'amagalo
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchyma
parent	0	0	0	0	0	0	0	0	0	0	matua
parentage	0	0	0	0	0	0	1	0	0	0	matua
parental	0	0	0	0	0	0	0	0	0	0	matua
parenthesis	0	0	0	0	0	0	0	0	0	0	puipui
parenthetical	0	0	0	0	0	0	0	0	0	0	faamatua
parietal	0	0	0	0	0	0	1	0	0	1	parietal
paring	0	0	0	0	0	0	0	0	0	0	tipi
parish	0	0	0	0	0	0	0	0	0	1	aulotu
parity	0	0	0	0	0	0	0	0	0	0	tutusa
park	0	0	0	0	0	0	0	0	0	0	paka
parlance	0	0	0	0	0	0	0	0	0	0	tautalaga
parliament	0	0	0	0	0	0	0	0	0	1	palemene
parliamentary	0	0	0	0	0	0	0	0	0	0	palemene
parlor	0	0	0	0	0	0	0	0	0	0	potu malolo
parole	0	1	0	0	0	0	0	0	0	0	palola
parquet	0	0	0	0	0	0	0	0	0	0	parquet
parrot	0	0	1	0	0	1	0	0	0	0	sega
parry	0	0	0	0	0	0	0	0	0	0	pale
parse	0	0	0	0	0	0	0	0	0	0	fa'amatala
parsimonious	0	0	0	0	0	1	0	0	0	0	fa'atauva'a
parsimony	0	0	0	0	0	0	0	0	0	0	parsimony
parsley	0	0	0	0	0	0	0	0	0	0	pasili
parson	0	0	0	0	0	0	0	0	0	0	faifeau
part	0	0	0	0	0	0	0	0	0	0	vaega
partake	0	0	0	0	0	0	1	0	0	1	taumamafa
partiality	0	0	0	0	0	0	0	0	0	0	fa'aituau
partially	0	0	0	0	0	0	0	0	0	0	vaega
participate	0	0	0	0	0	0	0	0	0	0	auai
participation	0	0	0	0	0	0	1	0	0	0	auai
particle	0	0	0	0	0	0	0	0	0	0	fasimea
particularity	0	0	0	0	0	0	0	0	0	0	fa'apitoa
particulars	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
parting	0	0	0	0	0	0	0	1	0	0	faamavaega
partisan	0	0	0	0	0	1	0	0	0	0	fa'aituau
partisanship	0	0	0	0	0	0	0	0	0	0	fa'aituau
partition	0	0	0	0	0	0	0	0	0	0	vaeluaga
partly	0	0	0	0	0	0	0	0	0	0	vaega
partner	0	0	0	0	0	0	1	0	0	0	paaga
partnership	0	0	0	0	0	0	1	0	0	1	faigapaaga
parts	0	0	0	0	0	0	0	0	0	0	vaega
party	0	0	0	0	0	0	0	0	0	0	pati
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	pasi
passable	0	0	0	0	0	0	0	0	0	0	pasi
passage	0	0	0	0	0	0	0	0	0	0	alafua
passageway	0	0	0	0	0	0	0	0	0	0	ala savali
passe	0	0	0	0	0	1	0	0	0	0	pasi
passenger	0	1	0	0	0	0	0	0	0	0	pasese
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	pasi
passion	0	1	0	0	1	0	1	0	0	1	tu'inanau
passionate	0	1	0	0	1	0	1	0	0	1	naunau
passive	0	0	0	0	0	1	0	0	0	0	fa'atalafu
passivity	0	0	0	0	0	1	0	0	0	0	tu'uvale
passport	0	0	0	0	0	0	0	0	0	0	tusi folau
past	0	0	0	0	0	0	0	0	0	0	ua mavae
paste	0	0	0	0	0	0	0	0	0	0	faapipii
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	tafaoga
pastor	0	0	0	0	1	0	1	0	0	1	faifeau
pastry	0	0	0	0	1	0	1	0	0	0	keke
pasture	0	0	0	0	0	0	1	0	0	0	lafumanu
pasty	0	0	0	0	0	0	0	0	0	0	pipii
pat	0	0	0	0	0	0	0	0	0	0	pati
patch	0	0	0	0	0	1	0	0	0	0	patch
patchwork	0	0	0	0	0	0	0	0	0	0	faife'au
pate	0	0	0	0	0	0	0	0	0	0	pate
patella	0	0	0	0	0	0	0	0	0	0	patela
patent	0	0	0	0	0	0	1	0	0	0	pateni
paternal	0	0	0	0	0	0	0	0	0	0	tamā
paternity	0	0	0	0	0	0	0	0	0	0	fa'atama
path	0	0	0	0	0	0	0	0	0	0	ala
pathetic	0	0	1	0	0	1	0	1	0	0	fa'anoanoa
pathology	0	0	0	0	0	0	0	0	0	0	gasegase
pathos	0	0	0	0	0	0	0	0	0	0	faanoanoaga
pathway	0	0	0	0	0	0	0	0	0	0	ala
patience	0	1	0	0	0	0	1	0	0	1	onosai
patient	0	1	0	0	0	0	1	0	0	0	onosai
patio	0	0	0	0	0	0	0	0	0	0	patio
patriarch	0	0	0	0	0	0	0	0	0	0	peteriaka
patriarchal	0	0	0	0	0	0	1	0	0	1	faapeteriaka
patrimony	0	0	0	0	0	0	0	0	0	0	tofi
patriot	0	0	0	0	0	0	0	0	0	0	lotonuu
patriotic	0	0	0	0	0	0	0	0	0	0	lotonuu
patriotism	0	0	0	0	0	0	0	0	0	0	lotonuu
patrol	0	0	0	0	0	0	0	0	0	1	leoleoga
patron	0	0	0	0	0	0	1	0	0	1	patron
patronage	0	0	0	0	0	0	1	0	0	1	lagolago
patronize	0	0	0	0	0	0	0	0	0	0	lagolago
patronizing	0	0	0	0	0	1	0	0	0	0	lagolago
patter	1	0	0	0	0	1	0	0	0	0	pate
pattern	0	0	0	0	0	0	0	0	0	0	mamanu
paucity	1	0	1	0	0	1	0	1	0	0	utiuti
pauper	0	0	0	0	0	1	0	1	0	0	tagata mativa
pause	0	0	0	0	0	0	0	0	0	0	taofi
pave	0	0	0	0	0	0	0	0	0	0	fola
pavement	0	0	0	0	0	0	0	0	0	1	ala savali
pavilion	0	0	0	0	0	0	0	0	0	0	faapaologa
paving	0	0	0	0	0	0	0	0	0	0	fa'amaina
paw	0	0	0	0	0	0	0	0	0	0	vae
pawn	0	0	0	0	0	1	0	0	0	1	pa'u
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	totogi
payback	1	0	0	0	0	1	0	0	0	0	toe totogi
payer	0	0	0	0	0	0	0	0	0	0	tagata totogi
payment	0	0	0	0	0	1	0	0	0	0	totogi
pea	0	0	0	0	0	0	0	0	0	0	pi
peace	0	1	0	0	1	0	1	0	0	1	filemu
peaceable	0	0	0	0	0	0	1	0	0	0	filemu
peaceful	0	1	0	0	1	0	1	0	1	1	filemu
peacock	0	0	0	0	0	0	1	0	0	0	paiko
peak	0	0	0	0	0	0	0	0	0	0	tumutumu
peaked	0	0	0	0	0	0	0	0	0	0	tumutumu
pearl	0	0	0	0	0	0	0	0	0	0	penina
peasant	0	0	0	0	0	0	0	0	0	0	faifa'ato'aga
peat	0	0	0	0	0	0	0	0	0	0	peat
pebble	0	0	0	0	0	0	0	0	0	0	ma'a
peck	0	0	0	0	0	0	1	0	0	0	tui
peculiar	0	0	0	0	0	0	0	0	0	0	uiga ese
peculiarities	0	0	0	0	0	1	0	0	0	0	uiga fa'apitoa
peculiarity	0	0	0	0	0	0	1	0	0	0	uiga ese
peculiarly	0	0	0	0	0	0	0	0	0	0	fa'apitoa
pecuniary	0	0	0	0	0	0	0	0	0	0	tupe
pedal	0	0	0	0	0	0	0	0	0	0	petala
pedantic	0	0	0	0	0	0	0	0	0	0	fa'atauva'a
peddle	0	0	0	0	0	0	0	0	0	0	fa'atau
pedestal	0	0	0	0	0	0	0	0	0	0	fa'avae
pedestrian	0	0	0	0	0	1	0	0	0	0	tagata savali
pediatrics	0	0	0	0	0	0	0	0	0	0	tamaiti
pedigree	0	0	0	0	0	0	1	0	0	1	gafa
pedometer	0	0	0	0	0	0	0	0	0	0	pedometer
peel	0	0	0	0	0	0	0	0	0	0	pa'u
peep	0	0	0	0	0	0	0	0	0	0	vaai
peer	0	0	0	0	0	0	0	0	0	0	tupulaga
peering	0	0	0	0	0	0	0	0	0	0	autilo
peerless	0	0	0	0	0	0	1	0	0	0	lē mafaatusalia
peg	0	0	0	0	0	0	0	0	0	0	pine
pegs	0	0	0	0	0	0	0	0	0	0	pine
pelagic	0	0	0	0	0	0	0	0	0	0	pelagic
pellet	0	0	0	0	0	0	0	0	0	0	pelleti
pen	0	0	0	0	0	0	0	0	0	0	peni
penal	0	0	0	1	0	1	0	1	0	0	fa'asalaga
penalty	1	0	0	1	0	1	0	1	0	0	fa'asalaga
penance	0	0	0	1	0	0	0	1	0	0	salamo
penchant	0	0	0	0	0	0	1	0	0	0	tu'inanau
pencil	0	0	0	0	0	0	0	0	0	0	penitala
pendant	0	0	0	0	0	0	0	0	0	0	tautau
pendency	0	0	0	0	0	0	0	0	0	0	fa'atalitali
pendent	0	0	0	0	0	0	0	0	0	0	tutu'i
pending	0	0	0	0	0	0	0	0	0	0	o lo'o fa'atali
pendulum	0	0	0	0	0	0	0	0	0	0	pendulum
penetrate	0	0	0	0	0	0	0	0	0	0	ulu atu
penetrating	0	0	0	0	0	0	0	0	0	0	atii
penetration	1	0	0	1	0	1	0	0	0	0	ulu
peninsula	0	0	0	0	0	0	0	0	0	0	peninsula
penitentiary	1	0	0	0	0	1	0	0	0	0	falepuipui
pennant	0	0	0	0	0	0	0	0	0	0	peni
penniless	0	0	0	0	0	0	0	0	0	0	leai se tupe
penny	0	0	0	0	0	0	0	0	0	0	pene
pension	0	0	0	0	0	0	0	0	0	0	penisione
pensioner	0	0	0	0	0	0	0	0	0	0	penisione
pensive	0	0	0	0	0	0	0	1	0	0	mafaufau loloto
pentagon	0	0	0	0	0	0	0	0	0	0	pentagon
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	pito mulimuli
people	0	0	0	0	0	0	0	0	0	0	tagata
peopled	0	0	0	0	0	0	0	0	0	0	tagata
pepper	0	0	0	0	0	0	0	0	0	0	pepa
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	iloa
percentage	0	0	0	0	0	0	0	0	0	0	pasene
perceptible	0	0	0	0	0	0	1	0	0	0	iloatino
perception	0	0	0	0	0	0	0	0	0	0	manatu
perceptive	0	0	0	0	0	0	0	0	0	0	malamalama
perch	0	0	0	0	0	0	0	0	0	0	pa'u
perchance	0	0	0	0	0	0	0	0	1	0	masalo
percolation	0	0	0	0	0	0	0	0	0	0	fa'atosina
percussion	0	0	0	0	0	0	0	0	0	0	tata'i
perdition	1	0	1	1	0	1	0	1	0	0	malaia
peremptory	0	0	0	0	0	0	0	0	0	0	fa'ato'a
perennial	0	0	0	0	0	0	1	0	0	1	fa'aletausaga
perfect	0	1	0	0	1	0	1	0	0	1	atoatoa
perfection	0	1	0	0	1	0	1	0	1	1	atoatoa
perforated	0	0	0	0	0	0	0	0	0	0	fa'apa
perforation	0	0	0	0	0	0	0	0	0	0	tu'u
perforce	0	0	0	0	0	0	0	0	0	0	fa'amalosi
perform	0	0	0	0	0	0	0	0	0	0	faatino
performance	0	0	0	0	0	0	0	0	0	0	faatinoga
performer	0	0	0	0	0	0	1	0	0	0	tagata fai pese
perfume	0	0	0	0	0	0	0	0	0	0	manogi
perfumed	0	0	0	0	0	0	0	0	0	0	manogi
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	fa'alavelave
perilous	0	1	0	1	0	1	0	1	0	0	mata'utia
perimeter	0	0	0	0	0	0	0	0	0	0	pitonuu
period	0	0	0	0	0	0	0	0	0	0	vaitaimi
periodic	0	0	0	0	0	0	0	0	0	0	faavaitaimi
periodical	0	0	0	0	0	0	0	0	0	0	faavaitaimi
periodically	0	0	0	0	0	0	0	0	0	0	i lea taimi ma lea taimi
periodicity	0	0	0	0	0	0	0	0	0	1	fa'avaitaimi
periphery	0	0	0	0	0	0	0	0	0	0	pito
perish	0	0	0	1	0	1	0	1	0	0	fano
perishable	0	0	0	0	0	1	0	0	0	0	pala
perished	0	0	0	0	0	1	0	1	0	0	fano
perishing	0	0	0	1	0	1	0	1	0	0	fano
perjury	0	0	0	1	0	1	0	0	1	0	pepelo pepelo
perk	0	0	0	0	0	0	1	0	0	0	manuia
permanence	0	0	0	0	0	0	0	0	0	0	tumau
permeable	0	0	0	0	0	0	0	0	0	0	fa'atosina
permeate	0	0	0	0	0	0	0	0	0	0	ulu atu
permeation	0	0	0	0	0	0	0	0	0	0	fa'atosina
permissible	0	0	0	0	0	0	0	0	0	0	fa'atagaina
permission	0	0	0	0	0	0	1	0	0	0	faatagaga
permissive	0	0	0	0	0	0	0	0	0	0	tuufau
permit	0	0	0	0	0	0	0	0	0	0	faataga
permitted	0	0	0	0	0	0	0	0	0	0	faatagaina
permitting	0	0	0	0	0	0	0	0	0	0	faatagaina
permutation	0	0	0	0	0	0	0	0	0	0	fesuia'iga
pernicious	1	0	0	1	0	1	0	1	0	0	fa'aleagaina
perpendicular	0	0	0	0	0	0	0	0	0	0	fa'atutusa
perpetrate	0	0	0	0	0	0	0	0	0	0	faia
perpetrator	1	0	1	1	0	1	0	1	0	0	tagata solitulafono
perpetual	0	0	0	0	0	0	0	0	0	0	fa'avavau
perpetually	0	0	0	0	0	0	0	0	0	0	e fa'avavau
perpetuate	0	1	0	0	0	0	0	0	0	0	fa'aauau
perpetuation	0	0	0	0	0	1	0	0	0	0	fa'aumau
perpetuity	0	1	0	0	0	0	1	0	0	1	fa'avavau
perplexed	0	0	0	0	0	1	0	0	0	0	fememea'i
perplexing	0	0	0	0	0	0	0	0	0	0	fa'alavelave
perplexity	0	0	0	0	0	1	0	1	0	0	fememea'i
persecute	1	0	0	1	0	1	0	0	0	0	sauāina
persecution	1	0	1	1	0	1	0	1	0	0	sauaga
perseverance	0	0	0	0	0	0	0	0	0	0	tutumau
persevere	0	0	0	0	0	0	0	0	0	0	tutumau
persist	0	0	0	0	0	0	0	0	0	0	tumau
persistence	0	0	0	0	0	0	1	0	0	0	tutumau
persistent	0	0	0	0	0	0	1	0	0	0	tumau
persisting	0	0	0	0	0	0	0	0	0	0	tumau
person	0	0	0	0	0	0	0	0	0	0	tagata
personable	0	0	0	0	0	0	1	0	0	0	fa'aletagata
personage	0	0	0	0	0	0	0	0	0	0	peresona
personal	0	0	0	0	0	0	0	0	0	1	patino
personification	0	0	0	0	0	0	0	0	0	0	fa'atagata
personnel	0	0	0	0	0	0	0	0	0	0	tagata faigaluega
persons	0	0	0	0	0	0	0	0	0	0	tagata
perspective	0	0	0	0	0	0	0	0	0	0	vaaiga
perspiration	0	0	1	0	0	0	0	0	0	0	afu
persuade	0	0	0	0	0	0	0	0	0	1	faatauanau
persuasion	0	0	0	0	0	0	0	0	0	0	faatauanau
persuasive	0	0	0	0	0	0	0	0	0	0	fa'atauanau
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	talafeagai
perturbation	0	0	0	1	0	1	0	0	0	0	fa'alavelave
pertussis	0	0	0	0	0	1	0	0	0	0	pertussis
perusal	0	0	0	0	0	0	0	0	0	0	su'esu'e
peruse	0	0	0	0	0	0	0	0	0	0	su'esu'e
pervading	0	0	0	0	0	0	0	0	0	0	lofia
perverse	1	0	1	1	0	1	0	0	0	0	fa'api'opi'o
perversion	1	0	1	0	0	1	0	1	0	0	fa'api'opi'o
pervert	1	0	1	0	0	1	0	0	0	0	fa'api'opi'o
perverted	0	0	1	0	0	1	0	0	0	0	fa'api'opi'o
pessimism	1	0	0	1	0	1	0	1	0	0	fa'aletonu
pessimist	0	0	0	1	0	1	0	1	0	0	fa'anoanoa
pest	1	0	1	1	0	1	0	0	0	0	fa'ama'i
pestilence	0	0	1	1	0	1	0	0	0	0	fa'ama'i
pet	0	0	0	0	0	1	0	0	0	0	fagafao
petition	0	0	0	0	0	0	0	0	0	0	talosaga
petitioner	0	0	0	0	0	0	0	0	0	0	tagata talosaga
petrol	0	0	0	0	0	0	0	0	0	0	penisini
petroleum	0	0	1	0	0	1	1	0	0	0	suauu
petting	0	0	0	0	0	0	0	0	0	0	fafaga
petty	0	0	0	0	0	1	0	0	0	0	faatauvaa
pew	0	0	0	0	0	0	0	0	0	0	nofoa
pewter	0	0	0	0	0	0	0	0	0	0	pa'u
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	fa'alilo
pharmaceutical	0	0	0	0	0	0	1	0	0	0	vaila'au
pharmacist	0	0	0	0	0	0	0	0	0	0	fale talavai
pharmacology	0	0	0	0	0	0	0	0	0	0	talavai
pharmacy	0	0	0	0	0	0	0	0	0	0	fale talavai
phase	0	0	0	0	0	0	0	0	0	0	vaega
phenomenon	0	0	0	0	0	0	0	0	0	0	fa'alavelave
philanthropic	0	0	0	0	0	0	0	0	0	1	agalelei
philanthropist	0	0	0	0	0	0	1	0	0	1	tagata alofa
philanthropy	0	0	0	0	0	0	1	0	0	0	agalelei
philosopher	0	0	0	0	0	0	1	0	0	1	faifilosofia
philosophic	0	0	0	0	0	0	0	0	0	0	filosofia
philosophical	0	0	0	0	0	0	0	0	0	0	filosofia
philosophy	0	0	0	0	0	0	0	0	0	0	filosofia
phlegm	0	0	1	0	0	1	0	0	0	0	flegm
phoenix	0	0	0	0	0	0	1	0	0	0	phoenix
phone	0	0	0	0	0	0	0	0	0	0	telefoni
phonetic	0	0	0	0	0	0	1	0	0	0	fa'alogo
phonetics	0	0	0	0	0	0	0	0	0	0	fa'aupuga
phonics	0	0	0	0	0	0	0	0	0	0	fa'alogo
phonograph	0	0	0	0	0	0	0	0	0	0	fonokalafi
phonology	0	0	0	0	0	0	0	0	0	0	fa'alogo
phony	1	0	1	0	0	1	0	0	0	0	pepelo
phosphor	0	0	0	0	0	0	0	0	0	0	phosphor
phosphorus	0	0	0	0	0	0	0	0	0	0	phosphorus
photo	0	0	0	0	0	0	0	0	0	0	ata
photogenic	0	0	0	0	0	0	0	0	0	0	photogenic
photograph	0	0	0	0	0	0	0	0	0	0	ata
photographer	0	0	0	0	0	0	0	0	0	0	pueata
photography	0	0	0	0	0	0	0	0	0	0	ata pue
photometry	0	0	0	0	0	0	0	0	0	0	photometry
phrase	0	0	0	0	0	0	0	0	0	0	fuaitau
phraseology	0	0	0	0	0	0	0	0	0	0	fa'aupuga
phylogeny	0	0	0	0	0	0	0	0	0	0	filogeni
physical	0	0	0	0	0	0	0	0	0	0	faaletino
physician	0	0	0	0	0	0	1	0	0	1	foma'i
physicist	0	0	0	0	0	0	0	0	0	1	physicist
physics	0	0	0	0	0	0	1	0	0	0	fisiki
physiology	0	0	0	0	0	0	1	0	0	0	physiology
physique	0	0	0	0	0	0	1	0	0	0	tino
pianist	0	0	0	0	0	0	0	0	0	0	ta piano
piano	0	0	0	0	0	0	0	0	0	0	piano
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	filifili
picked	0	0	0	0	0	0	0	0	0	0	filifilia
picket	1	1	0	1	0	1	0	0	0	0	piketi
picketing	1	0	0	0	0	1	0	0	0	0	palota
pickle	0	0	0	0	0	1	0	0	0	0	piko
pickup	0	0	0	0	0	0	0	0	0	0	piki i luga
picnic	0	1	0	0	1	0	1	0	1	1	pikiniki
pictorial	0	0	0	0	0	0	0	0	0	0	ata
picture	0	0	0	0	0	0	0	0	0	0	ata
picturesque	0	0	0	0	1	0	1	0	0	0	matagofie
pie	0	0	0	0	0	0	0	0	0	0	pai
piecemeal	0	0	0	0	0	0	0	0	0	0	fa'atasi
pied	0	0	0	0	0	0	0	0	0	0	pai
pier	0	0	0	0	0	0	0	0	0	0	uafu
pierce	0	0	0	0	0	0	0	0	0	0	tu'ia
piety	0	0	0	0	0	0	1	0	0	0	amioatua
pig	0	0	1	0	0	1	0	0	0	0	puaa
pigeon	0	0	0	0	0	1	0	0	0	0	lupe
pigment	0	0	0	0	0	0	0	0	0	0	pigmenti
pike	0	0	0	0	0	0	0	0	0	0	piko
pile	0	0	0	0	0	0	0	0	0	0	faaputuga
piles	0	0	1	0	0	1	0	0	0	0	faaputuga
pilgrim	0	0	0	0	0	0	0	0	0	0	tagata malaga
pilgrimage	0	0	0	0	0	0	0	0	0	0	malaga
pill	0	0	0	0	0	0	1	0	0	1	piliki
pillage	1	0	1	1	0	1	0	0	0	0	faomea
pillar	0	0	0	0	0	0	0	0	0	0	poutū
pillow	0	0	0	0	0	0	1	0	0	0	aluga
pillowcase	0	0	0	0	0	0	0	0	0	0	aluga
pilot	0	0	0	0	0	0	1	0	0	1	pailate
pimp	0	0	0	0	0	1	0	0	0	0	pimp
pimple	0	0	1	0	0	1	0	0	0	0	pimple
pin	0	0	0	0	0	0	0	0	0	0	pine
pinch	0	0	0	0	0	0	0	0	0	0	pine
pinching	0	0	0	0	0	0	0	0	0	0	pipii
pine	0	0	0	0	0	1	0	1	0	0	paina
pineapple	0	0	0	0	0	0	0	0	0	0	fa'amaina
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	pupuni
pinion	0	0	0	1	0	1	0	0	0	0	pinion
pink	0	0	0	0	0	0	0	0	0	0	piniki
pinnacle	0	0	0	0	0	0	1	0	0	0	tumutumu
pioneer	0	0	0	0	0	0	1	0	0	0	paionia
pious	0	0	1	0	0	0	1	1	0	1	amioatua
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	paipa
piped	0	0	0	0	0	0	0	0	0	0	paipa
pipeline	0	0	0	0	0	0	0	0	0	0	paipa
piper	0	0	0	0	0	0	0	0	0	0	paipa
pipette	0	0	0	0	0	0	0	0	0	0	paipa
pique	1	0	0	0	0	1	0	0	0	0	pique
piracy	0	0	0	0	0	1	0	0	0	0	faomea
pirate	1	0	0	0	0	1	0	0	0	0	tagata faomea
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	fana
piston	0	0	0	0	0	0	0	0	0	0	piston
pit	0	0	0	0	0	0	0	0	0	0	lua
pitch	0	0	0	0	0	0	0	0	0	0	pitch
pitcher	0	0	0	0	0	0	0	0	0	0	sioki
pitfall	1	0	1	1	0	1	0	1	1	0	mailei
pith	0	0	0	0	0	0	1	0	0	1	pith
pithy	0	0	0	0	0	0	0	0	0	0	fa'anoanoa
pitted	0	0	0	0	0	0	0	0	0	0	lua
pity	0	0	0	0	0	0	0	1	0	0	alofaga
pivot	0	0	0	0	0	0	1	0	0	1	pivote
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	fa'ailoga
place	0	0	0	0	0	0	0	0	0	0	nofoaga
placebo	0	0	0	0	0	0	0	0	0	0	placebo
