English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Maltese Word
maker	0	0	0	0	0	0	0	0	0	0	maker
makeshift	0	0	0	0	0	1	0	0	0	0	improvisat
makeup	0	0	0	0	0	0	0	0	0	0	tagħmel paċi
malady	0	0	0	0	0	1	0	0	0	0	mard
malaise	0	0	0	0	0	1	0	1	0	0	telqa
malaria	0	0	1	1	0	1	0	1	0	0	malarja
malevolent	1	0	1	1	0	1	0	1	0	0	malevoli
malfeasance	0	0	1	0	0	1	0	0	0	0	abbuż
malformation	0	0	0	0	0	1	0	0	0	0	malformazzjoni
malice	1	0	0	1	0	1	0	0	0	0	malizzja
malicious	1	0	1	1	0	1	0	1	0	0	malizzjuż
malign	1	0	1	0	0	1	0	0	0	0	malign
malignancy	0	0	0	1	0	1	0	1	0	0	tumuri malinni
malignant	1	0	0	1	0	1	0	0	0	0	malinn
mall	0	0	0	0	0	0	0	0	0	0	mall
malleable	0	0	0	0	0	0	0	0	0	0	malleabbli
mallet	0	0	0	0	0	0	0	0	0	0	mazza
malpractice	1	0	0	0	0	1	0	0	0	0	prattika ħażina
mamma	0	0	0	0	0	0	0	0	0	1	mamma
mammal	0	0	0	0	0	0	0	0	0	0	mammiferu
mammoth	0	0	0	0	0	0	0	0	0	0	mammut
manage	0	0	0	0	0	0	1	0	0	1	jimmaniġġjaw
management	0	0	0	0	0	0	1	0	0	1	ġestjoni
manager	0	0	0	0	0	0	0	0	0	0	maniġer
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandolin
mandate	0	0	0	0	0	0	0	0	0	0	mandat
mandible	0	0	0	0	0	0	0	0	0	0	mandibula
mandolin	0	0	0	0	0	0	0	0	0	0	mandolina
mandrel	0	0	0	0	0	0	0	0	0	0	mandrin
mane	0	0	0	0	0	0	0	0	0	0	mane
maneuver	0	0	0	0	0	0	0	0	0	0	manuvra
maneuvering	0	0	0	0	0	0	0	0	0	0	jimmanuvra
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	maxtura
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mango
mangosteen	0	0	0	0	0	0	0	0	0	0	mangostan
manhood	0	0	0	0	0	0	1	0	0	0	manhood
mania	0	0	0	0	0	1	0	0	0	0	manija
maniac	1	0	0	1	0	1	0	0	0	0	manijaku
maniacal	0	0	0	0	0	1	0	0	0	0	manijaku
manicure	0	0	0	0	0	0	0	0	0	0	manikjur
manifest	0	0	0	0	0	0	0	0	0	0	manifest
manifestation	0	0	0	1	0	0	0	0	0	0	manifestazzjoni
manifested	0	0	0	0	0	0	1	0	0	0	manifestat
manifestly	0	0	0	0	0	0	0	0	0	0	manifestament
manifesto	0	0	0	0	0	0	0	0	0	0	manifest
manifold	0	0	0	0	0	0	0	0	0	0	manifold
manipulate	0	0	0	0	0	1	0	0	0	0	jimmanipulaw
manipulation	1	0	0	1	0	1	0	0	0	0	manipulazzjoni
mankind	0	0	0	0	0	0	0	0	0	0	l'umanita
manly	0	0	0	0	0	0	1	0	0	0	manly
manna	0	0	0	0	0	0	1	0	0	0	manna
manner	0	0	0	0	0	0	0	0	0	0	mod
mannered	0	0	0	0	0	0	1	0	0	0	mannered
manners	0	0	0	0	0	0	1	0	0	0	manjieri
manor	0	0	0	0	0	0	0	0	0	0	Manor
mansion	0	0	0	0	0	0	0	0	0	0	Mansion
manslaughter	1	0	1	1	0	1	0	1	1	0	qtil involontarju
mantle	0	0	0	0	0	0	0	0	0	0	mantell
manual	0	0	0	0	0	0	0	0	0	1	manwal
manufacture	0	0	0	0	0	0	0	0	0	0	manifattura
manufacturer	0	0	0	0	0	0	1	0	0	0	manifattur
manure	0	0	1	0	0	1	0	0	0	0	demel
manuscript	0	0	0	0	0	0	0	0	0	0	manuskritt
map	0	0	0	0	0	0	0	0	0	0	mappa
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	irħam
marbled	0	0	0	0	0	0	0	0	0	0	irħam
marbles	0	0	0	0	0	0	0	0	0	0	irħam
march	0	0	0	0	0	0	1	0	0	0	marċ
mare	0	0	0	0	0	0	0	0	0	0	debba
margin	0	0	0	0	0	1	0	1	0	0	marġini
marginal	0	0	0	0	0	0	0	0	0	0	marġinali
marijuana	0	0	0	0	0	0	0	0	0	0	marijuana
marine	0	0	0	0	0	0	0	0	0	1	baħar
mariner	0	0	0	0	0	0	0	0	0	0	baħri
maritime	0	0	0	0	0	0	0	0	0	0	marittimu
mark	0	0	0	0	0	0	0	0	0	0	marka
marked	0	0	0	0	0	0	1	0	0	0	immarkat
market	0	0	0	0	0	0	0	0	0	0	suq
marketable	0	0	0	0	0	0	1	0	0	0	kummerċjabbli
marketplace	0	0	0	0	0	0	0	0	0	0	suq
marks	0	0	0	0	0	0	0	0	0	0	marki
marl	0	0	0	0	0	0	0	0	0	0	marna
marmalade	0	0	0	0	0	0	0	0	0	0	marmellata
maroon	0	0	0	0	0	1	0	0	0	0	marron
marquee	0	0	0	0	0	0	0	0	0	0	tinda
marquis	0	0	0	0	0	0	1	0	0	0	markizju
marriage	0	1	0	0	1	0	1	0	0	1	żwieġ
married	0	0	0	0	0	0	0	0	0	0	Miżżewweġ
marrow	0	0	0	0	1	0	1	0	0	1	mudullun
marry	0	1	0	1	1	0	1	0	1	1	jiżżewġu
marsh	0	0	0	0	0	0	0	0	0	0	il-bassasa
marshal	0	0	0	0	0	0	1	0	0	1	marixxall
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	marzjali
martingale	0	0	0	0	0	1	0	0	0	0	martingala
martyr	0	0	0	1	0	1	0	1	0	0	martri
martyrdom	0	0	0	1	0	1	0	1	0	0	martirju
marvel	0	0	0	0	0	0	1	0	1	0	meravilja
marvelous	0	0	0	0	1	0	1	0	0	0	meraviljuż
marvelously	0	0	0	0	1	0	1	0	0	0	meraviljuż
masculine	0	0	0	0	0	0	1	0	0	0	maskili
masculinity	0	0	0	0	0	0	0	0	0	0	maskilità
mash	0	0	0	0	0	0	0	0	0	0	maxx
mask	0	0	0	0	0	0	0	0	0	0	maskra
masochism	1	0	1	1	0	1	0	0	0	0	masochism
mason	0	0	0	0	0	0	0	0	0	0	mason
masquerade	0	0	0	0	0	0	0	0	0	0	masquerade
mass	0	0	0	0	0	0	0	0	0	0	massa
massacre	1	0	1	1	0	1	0	1	0	0	massakru
massage	0	0	0	0	1	0	1	0	0	0	massaġġi
massive	0	0	0	0	0	0	0	0	0	0	massiva
master	0	0	0	0	0	0	1	0	0	0	kaptan
mastermind	0	0	0	0	0	0	0	0	0	0	moħħ
masterpiece	0	0	0	0	1	0	1	0	0	0	kapulavur
mastery	1	0	0	0	1	0	1	0	0	1	ħakma
masturbate	0	0	0	0	0	0	0	0	0	0	masturba
masturbation	0	0	0	0	0	0	0	0	0	0	masturbazzjoni
mat	0	0	0	0	0	0	0	0	0	0	tapit
match	0	0	0	0	0	0	0	0	0	0	taqbila
matching	0	0	0	0	0	0	0	0	0	0	tqabbil
matchmaker	0	1	0	0	0	0	0	0	0	0	tlaqqigħ
mate	0	0	0	0	0	0	1	0	0	1	sieħeb
material	0	0	0	0	0	0	0	0	0	0	materjal
materialism	0	0	0	0	0	1	0	0	0	0	materjaliżmu
materialist	0	0	1	0	0	1	0	0	0	0	materjalista
materialistic	0	0	0	0	0	0	0	0	0	0	materjalistiku
materiality	0	0	0	0	0	0	0	0	0	0	materjalità
materialize	0	0	0	0	0	0	0	0	0	0	jimmaterjalizzaw
materially	0	0	0	0	0	0	0	0	0	0	materjalment
materials	0	0	0	0	0	0	0	0	0	0	materjali
materiel	0	0	0	0	0	0	0	0	0	0	materjal
maternal	0	1	0	0	0	1	1	0	0	0	materna
maternity	0	0	0	0	0	0	0	0	0	0	maternità
mathematical	0	0	0	0	0	0	0	0	0	1	matematiċi
mathematician	0	0	0	0	0	0	0	0	0	0	matematiku
mathematics	0	0	0	0	0	0	0	0	0	0	matematika
matriculation	0	0	0	0	0	0	0	0	0	0	matrikola
matrimony	0	1	0	0	1	0	1	0	0	1	żwieġ
matrix	0	0	0	0	0	0	0	0	0	0	matriċi
matron	0	0	0	0	0	0	1	0	0	1	matrona
matted	0	0	0	0	0	0	0	0	0	0	matted
matter	0	0	0	0	0	0	0	0	0	0	materja
matting	0	0	0	0	0	0	0	0	0	0	ħsajjar
mattress	0	0	0	0	0	0	0	0	0	0	saqqu
maturation	0	0	0	0	0	0	0	0	0	0	maturazzjoni
maturity	0	0	0	0	0	0	0	0	0	0	maturità
mausoleum	0	0	0	0	0	0	0	1	0	0	mausoleum
mauve	0	0	0	0	0	0	0	0	0	0	malva
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	massimu
mayor	0	0	0	0	0	0	1	0	0	0	sindku
maze	0	0	0	0	0	0	0	0	0	0	labirint
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	mergħa
meal	0	0	0	0	0	0	0	0	0	0	ikla
meander	0	0	0	0	0	0	0	0	0	0	meandru
meandering	0	0	0	0	0	1	0	0	0	0	meandring
meaning	0	0	0	0	0	0	0	0	0	0	tifsira
meaningless	0	0	0	0	0	1	0	1	0	0	bla sens
means	0	0	0	0	0	0	0	0	0	0	mezzi
meantime	0	0	0	0	0	0	0	0	0	0	sadanittant
measles	0	0	1	1	0	1	0	1	0	0	ħosba
measurable	0	0	0	0	0	0	0	0	0	0	jitkejlu
measure	0	0	0	0	0	0	0	0	0	1	miżura
measured	0	0	0	0	0	0	1	0	0	1	imkejla
measurement	0	0	0	0	0	0	0	0	0	0	kejl
measuring	0	0	0	0	0	0	0	0	0	0	kejl
meat	0	0	0	0	0	0	0	0	0	0	laħam
mechanic	0	0	0	0	0	0	0	0	0	0	mekkanik
mechanical	0	0	0	0	0	0	0	0	0	0	mekkaniċi
mechanism	0	0	0	0	0	0	0	0	0	0	mekkaniżmu
medal	0	1	0	0	1	0	1	0	1	1	midalja
medallion	0	0	0	0	0	0	0	0	0	0	midaljun
medallist	0	0	0	0	0	0	0	0	0	0	midalja
meddle	1	0	0	0	0	1	0	0	0	0	jindaħal
meddling	0	0	0	0	0	0	0	0	0	0	indħil
media	0	0	0	0	0	0	0	0	0	0	midja
medial	0	0	0	0	0	0	0	0	0	0	medjali
median	0	0	0	0	0	0	0	0	0	0	medjan
mediate	0	1	0	0	0	0	1	0	0	1	medjatur
mediation	0	0	0	0	0	0	1	0	0	0	medjazzjoni
mediator	0	1	0	0	0	0	1	0	0	1	medjatur
medical	0	1	0	1	0	0	1	0	0	1	mediku
medicinal	0	0	0	0	0	0	0	0	0	0	mediċinali
medicine	0	0	0	0	0	0	0	0	0	0	mediċina
medieval	0	0	0	0	0	0	0	0	0	0	medjevali
mediocre	0	0	0	0	0	1	0	0	0	0	medjokri
mediocrity	0	0	0	0	0	1	0	0	0	0	medjokrità
meditate	0	1	0	0	1	0	1	0	0	1	timmedita
meditation	0	0	0	0	0	0	0	0	0	0	meditazzjoni
meditative	0	0	0	0	0	0	0	0	0	0	meditattiv
mediterranean	0	0	0	0	0	0	1	0	0	0	mediterran
medium	0	0	0	0	0	0	0	0	0	0	medju
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	meek
meet	0	0	0	0	0	0	0	0	0	0	jiltaqgħu
meeting	0	0	0	0	0	0	0	0	0	0	laqgħa
melancholic	0	0	0	0	0	1	0	1	0	0	melankoniku
melancholy	0	0	0	0	0	1	0	1	0	0	melankoniku
melee	0	0	0	1	0	1	0	0	0	0	melee
melodious	0	0	0	0	0	0	0	0	0	0	melodiuża
melodrama	1	0	0	0	0	1	0	1	0	0	melodramma
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatiku
melody	0	0	0	0	0	0	0	0	0	0	melodija
melt	0	0	0	0	0	0	0	0	0	0	jiddewweb
meltdown	0	0	0	0	0	1	0	1	0	0	kollass
melting	0	0	0	0	0	0	0	0	0	0	tidwib
member	0	0	0	0	0	0	0	0	0	0	Membru
membrane	0	0	0	0	0	0	0	0	0	0	membrana
memento	0	0	0	0	0	0	1	0	0	0	tifkira
memo	0	0	0	0	0	0	0	0	0	0	memo
memoir	0	0	0	0	0	0	0	0	0	0	memorja
memorabilia	0	0	0	0	0	0	0	0	0	0	memorabilia
memorable	0	0	0	0	1	0	1	0	1	1	memorabbli
memorandum	0	0	0	0	0	0	0	0	0	0	memorandum
memorial	0	0	0	0	0	0	0	0	0	0	tifkira
memorials	0	0	0	0	0	0	0	1	0	0	tifkiriet
memorize	0	0	0	0	0	0	0	0	0	0	jimmemorizza
memory	0	0	0	0	0	0	0	0	0	0	memorja
menace	1	0	0	1	0	1	0	0	0	0	theddida
menacing	1	0	0	1	0	1	0	0	0	0	theddida
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	issewwi
mending	0	0	0	0	0	0	1	0	0	0	tissewwa
menial	0	0	0	0	0	1	0	0	0	0	menjali
meniscus	0	0	0	0	0	0	0	0	0	0	menisku
menses	0	0	0	0	0	0	1	0	0	0	menswali
menstrual	0	0	0	0	0	0	0	0	0	0	mestrwali
mental	0	0	0	0	0	0	0	0	0	0	mentali
mention	0	0	0	0	0	0	0	0	0	0	semmi
mentor	0	0	0	0	0	0	1	0	0	1	mentor
menu	0	0	0	0	0	0	0	0	0	0	menu
meow	0	0	0	0	0	0	0	0	0	0	mjaw
mercantile	0	0	0	0	0	0	0	0	0	0	merkantili
mercenary	0	0	0	1	0	1	0	0	0	0	merċenarju
merchandise	0	0	0	0	0	0	0	0	0	0	merkanzija
merchant	0	0	0	0	0	0	0	0	0	1	negozjant
merciful	0	0	0	0	0	0	1	0	0	0	ħanin
merciless	0	0	0	1	0	1	0	0	0	0	bla ħniena
mercurial	0	0	0	0	0	0	0	0	0	0	merkurjali
mercy	0	0	0	0	0	0	1	0	0	0	ħniena
mere	0	0	0	0	0	0	0	0	0	0	sempliċi
merge	0	1	0	0	0	0	1	0	0	0	jingħaqdu
meridian	0	0	0	0	0	0	0	0	0	0	meridjan
meridional	0	0	0	0	0	0	0	0	0	0	meridjan
merit	0	0	0	0	0	0	1	0	0	1	mertu
meritorious	0	0	0	0	1	0	1	0	0	1	meritevoli
mermaid	0	0	0	0	0	0	0	0	0	0	sirena
merriment	0	0	0	0	1	0	1	0	1	0	ferriment
merry	0	0	0	0	1	0	1	0	0	0	ferry
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	malji
meshes	0	0	0	0	0	0	0	0	0	0	malji
mesmerized	0	0	0	0	0	0	0	0	0	0	mesmerized
mess	0	0	1	0	0	1	0	0	0	0	mess
message	0	0	0	0	0	0	0	0	0	0	messaġġ
messenger	0	0	0	0	0	0	0	0	0	1	messaġġier
messy	0	0	1	0	0	1	0	0	0	0	messy
metabolism	0	0	0	0	0	0	0	0	0	0	metaboliżmu
metal	0	0	0	0	0	0	0	0	0	0	metall
metallurgy	0	0	0	0	0	0	0	0	0	0	metallurġija
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorfożi
metaphor	0	0	0	0	0	0	0	0	0	0	metafora
metaphorical	0	0	0	0	0	0	0	0	0	0	metaforika
metaphysical	0	0	0	0	0	0	0	0	0	0	metafiżiku
metaphysics	0	0	0	0	0	0	0	0	0	0	metafiżika
metastasis	0	0	0	0	0	1	0	0	0	0	metastasi
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	meteoriku
meteorite	0	0	0	0	0	0	0	0	0	0	meteorit
meteorological	0	0	0	0	0	0	0	0	0	0	meteoroloġiċi
meteorology	0	0	0	0	0	0	0	0	0	0	meteoroloġija
meter	0	0	0	0	0	0	0	0	0	0	metru
methanol	0	0	0	0	0	1	0	0	0	0	metanol
method	0	0	0	0	0	0	0	0	0	0	metodu
methodical	0	0	0	0	0	0	0	0	0	0	metodiku
meticulous	0	0	0	0	0	0	0	0	0	0	metikoluż
metric	0	0	0	0	0	0	0	0	0	0	metrika
metrical	0	0	0	0	0	0	0	0	0	0	metrika
metrology	0	0	0	0	0	0	0	0	0	0	metroloġija
metropolis	0	0	0	0	0	0	0	0	0	0	metropoli
metropolitan	0	0	0	0	0	0	1	0	0	0	metropolitani
mettle	0	0	0	0	0	0	1	0	0	0	kuraġġ
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	majka
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	mikrobu
microbiology	0	0	0	0	0	0	0	0	0	0	mikrobijoloġija
microcosm	0	0	0	0	0	0	0	0	0	0	mikrokożmu
microgram	0	0	0	0	0	0	0	0	0	0	mikrogramma
micrometer	0	0	0	0	0	0	0	0	0	0	mikrometru
micron	0	0	0	0	0	0	0	0	0	0	mikron
microphone	0	0	0	0	0	0	0	0	0	0	mikrofonu
microscope	0	0	0	0	0	0	0	0	0	1	mikroskopju
microscopic	0	0	0	0	0	0	0	0	0	0	mikroskopiku
microscopically	0	0	0	0	0	0	0	0	0	0	mikroskopikament
microscopy	0	0	0	0	0	0	1	0	0	0	mikroskopija
mid	0	0	0	0	0	0	0	0	0	0	nofs
midday	0	0	0	0	0	0	0	0	0	0	Nofsinhar
middle	0	0	0	0	0	0	0	0	0	0	nofs
middleman	0	0	0	0	0	0	0	0	0	0	pitkal
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	nofsillejl
midst	0	0	0	0	0	0	0	0	0	0	f’nofs
midsummer	0	0	0	0	0	0	0	0	0	0	nofs is-sajf
midway	0	0	0	0	0	0	0	0	0	0	nofs triq
midwife	0	1	0	0	1	1	1	0	0	1	qabla
midwifery	0	0	0	0	0	0	1	0	0	0	qwiebel
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	qawwi
migrate	0	0	0	0	0	0	0	0	0	0	jemigra
migration	0	0	0	0	0	0	0	0	0	0	migrazzjoni
migratory	0	0	0	0	0	0	0	0	0	0	migratorji
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	moffa
mile	0	0	0	0	0	0	0	0	0	0	mil
mileage	0	0	0	0	0	0	0	0	0	0	mili
milestone	0	0	0	0	0	0	0	0	0	0	tragward
militant	0	0	0	0	0	0	0	0	0	0	militanti
military	0	0	0	1	0	0	0	0	0	0	militari
militia	1	0	0	1	0	1	0	1	0	0	milizzja
milk	0	0	0	0	0	0	0	0	0	0	ħalib
milky	0	0	0	0	0	0	0	0	0	0	ħalib
mill	0	1	0	0	0	0	0	0	0	0	mitħna
millennium	0	0	0	0	0	0	0	0	0	0	millennju
milligram	0	0	0	0	0	0	0	0	0	0	milligramma
millimeter	0	0	0	0	0	0	0	0	0	0	millimetru
million	0	0	0	0	0	0	0	0	0	0	miljun
millionaire	0	0	0	0	0	0	0	0	0	0	miljunarju
mime	0	0	0	0	0	0	1	0	0	0	mima
mimic	0	0	0	0	0	0	0	0	0	0	jimitaw
mimicking	0	0	0	0	0	0	0	0	0	0	jimitaw
mimicry	0	0	0	0	0	1	0	0	1	0	imitazzjoni
mind	0	0	0	0	0	0	0	0	0	0	moħħ
minded	0	0	0	0	0	0	0	0	0	0	moħħom
mindful	0	0	0	0	0	0	1	0	0	0	konxju
mindfulness	0	0	0	0	0	0	1	0	0	0	mindfulness
mine	0	0	0	0	0	0	0	0	0	0	tiegħi
miner	0	0	0	0	0	0	0	0	0	0	minatur
mineral	0	0	0	0	0	0	0	0	0	0	minerali
mineralogy	0	0	0	0	0	0	0	0	0	0	mineraloġija
mingle	0	0	0	0	0	0	0	0	0	0	jitħalltu
mingled	0	0	0	0	0	0	0	0	0	0	imħallta
miniature	0	0	0	0	0	0	0	0	0	0	minjatura
minibus	0	0	0	0	0	0	0	0	0	0	minibus
minim	0	0	0	0	0	0	0	0	0	0	minimu
minimize	0	0	0	0	0	1	0	0	0	0	jimminimizzaw
minimum	0	0	0	0	0	1	0	0	0	0	minimu
minister	0	0	0	0	0	0	0	0	0	0	ministru
ministerial	0	0	0	0	0	0	0	0	0	0	ministerjali
ministry	0	0	0	0	1	0	1	0	0	1	ministeru
minivan	0	0	0	0	0	0	0	0	0	0	minivan
minnow	0	0	0	0	0	0	0	0	0	0	minnow
minor	0	0	0	0	0	0	0	0	0	0	minuri
minority	0	0	0	0	0	1	0	0	0	0	minoranza
minstrel	0	0	0	0	0	0	0	0	0	0	minstrel
mint	0	0	0	0	0	0	0	0	0	0	zekka
minuscule	0	0	0	0	0	0	0	0	0	0	minuskula
minute	0	0	0	0	0	0	0	0	0	0	minuta
minutiae	0	0	0	0	0	0	0	0	0	0	dettalji
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	miraklu
miraculous	0	0	0	0	1	0	1	0	1	0	mirakoluża
mirage	0	0	0	0	0	0	0	0	0	0	miraġġ
mire	0	0	1	0	0	1	0	0	0	0	mire
mirror	0	0	0	0	0	0	0	0	0	0	mera
mirth	0	0	0	0	1	0	1	0	0	0	ferħ
misappropriation	0	0	0	0	0	0	0	0	0	0	misapproprjazzjoni
misbehavior	1	0	1	0	0	1	0	0	1	0	imġieba ħażina
miscarriage	0	0	0	1	0	1	0	1	0	0	korriment
miscellaneous	0	0	0	0	0	0	0	0	0	0	mixxellanji
miscellany	0	0	0	0	0	0	0	0	0	0	mixxellanija
mischief	0	0	0	0	0	1	0	0	0	0	inkwiet
mischievous	0	0	0	0	0	1	0	0	0	0	ħażin
misconception	1	0	1	1	0	1	0	0	0	0	kunċett żbaljat
misconduct	0	0	1	0	0	1	0	0	0	0	imġieba ħażina
misdemeanor	0	0	0	0	0	0	0	0	0	0	delitt ħażin
miserable	1	0	1	0	0	1	0	1	0	0	miserable
miserably	0	0	0	0	0	1	0	1	0	0	miserably
misery	1	0	1	1	0	1	0	1	0	0	miżerja
misfortune	0	0	0	1	0	1	0	1	0	0	sfortuna
misguided	0	0	1	0	0	1	0	0	0	0	żbaljat
mishap	0	0	1	1	0	1	0	1	1	0	inċident
misinformed	0	0	0	0	0	0	0	0	0	0	misinformat
misinterpretation	0	0	0	0	0	1	0	0	0	0	interpretazzjoni ħażina
mislead	1	0	0	1	0	1	0	0	0	1	iqarraq
misleading	1	0	1	0	0	1	0	0	0	0	qarrieqa
mismanagement	0	0	0	0	0	1	0	0	0	0	ġestjoni ħażina
mismatch	0	0	0	0	0	1	0	0	0	0	nuqqas ta' qbil
mismatched	0	0	0	0	0	0	0	0	0	0	mhux imqabbla
misnomer	0	0	0	0	0	1	0	0	0	0	isem ħażin
misplace	1	0	1	0	0	1	0	0	0	0	ħażin
misplaced	0	0	0	0	0	1	0	0	0	0	mhux f’postu
misrepresent	0	0	0	0	0	1	0	0	0	0	misrappreżenta
misrepresentation	0	0	0	0	0	1	0	1	0	0	misrappreżentazzjoni
misrepresented	1	0	0	0	0	1	0	0	0	0	rappreżentat ħażin
miss	0	0	0	0	0	0	0	0	0	0	miss
missile	0	0	0	1	0	0	0	0	0	0	missila
missing	0	0	0	1	0	1	0	1	0	0	nieqsa
mission	0	0	0	0	0	0	0	0	0	0	missjoni
missionary	0	0	0	0	0	0	1	0	0	0	missjunarju
misstatement	1	0	1	0	0	1	0	0	0	0	dikjarazzjoni żbaljata
mist	0	0	0	0	0	0	0	0	0	0	ċpar
mistake	0	0	0	0	0	1	0	1	0	0	żball
mistaken	0	0	0	1	0	1	0	0	0	0	żbaljat
mister	0	0	0	0	0	0	0	0	0	0	sinjur
mistress	1	0	1	0	0	1	0	0	0	0	mistress
mistrust	0	0	1	1	0	1	0	0	0	0	nuqqas ta’ fiduċja
misty	0	0	0	0	0	0	0	0	0	0	ċpar
misunderstand	0	0	0	0	0	1	0	0	0	0	fehim ħażin
misunderstanding	1	0	0	0	0	1	0	1	0	0	nuqqas ta’ ftehim
misuse	0	0	0	0	0	1	0	0	0	0	użu ħażin
mite	0	0	1	0	0	1	0	0	0	0	dudu
miter	0	0	0	0	0	0	0	0	0	0	mitra
mitigation	0	0	0	0	0	0	0	0	0	0	mitigazzjoni
mix	0	0	0	0	0	0	0	0	0	0	ħallat
mixed	0	0	0	0	0	0	0	0	0	0	imħallat
mixture	0	0	0	0	0	0	0	0	0	0	taħlita
moan	0	0	0	1	0	0	0	1	0	0	moan
moat	0	0	0	0	0	0	0	0	0	1	foss
mob	1	0	0	1	0	1	0	0	0	0	mob
mobile	0	1	0	0	0	0	0	0	0	0	mobbli
mobility	0	0	0	0	0	0	0	0	0	0	mobilità
mobilization	0	0	0	0	0	0	0	0	0	0	mobilizzazzjoni
mobilize	0	0	0	0	0	0	0	0	0	0	timmobilizza
mockery	0	0	1	0	0	1	0	0	0	0	moqrija
mocking	1	0	1	0	0	1	0	1	0	0	mocking
modal	0	0	0	0	0	0	0	0	0	0	modali
modality	0	0	0	0	0	0	0	0	0	0	modalità
mode	0	0	0	0	0	0	0	0	0	0	mod
model	0	0	0	0	0	0	1	0	0	0	mudell
modeler	0	0	0	0	0	0	0	0	0	0	modeller
moderate	0	0	0	0	0	0	1	0	0	0	moderat
moderately	0	0	0	0	0	0	0	0	0	0	moderatament
moderating	0	0	0	0	0	0	0	0	0	0	jimmodera
moderation	0	0	0	0	0	0	0	0	0	0	moderazzjoni
moderator	0	0	0	0	0	0	1	0	0	1	moderatur
modern	0	0	0	0	0	0	0	0	0	0	moderni
modernism	0	0	0	0	0	0	0	0	0	0	moderniżmu
modest	0	0	0	0	0	0	1	0	0	1	modest
modesty	0	0	0	0	0	0	1	0	0	0	pudur
modicum	0	0	0	0	0	0	0	0	0	0	modicum
modifiable	0	0	0	0	0	0	0	0	0	0	modifikabbli
modification	0	0	0	0	0	0	0	0	0	0	modifika
modified	0	0	0	0	0	0	0	0	0	0	modifikat
modify	0	0	0	0	0	0	0	0	1	0	timmodifika
modulate	0	0	0	0	0	0	0	0	0	0	jimmodulaw
modulation	0	0	0	0	0	0	0	0	0	0	modulazzjoni
module	0	0	0	0	0	0	0	0	0	0	modulu
modulus	0	0	0	0	0	0	0	0	0	0	modulu
mogul	0	0	0	0	0	0	0	0	0	0	mogul
moiety	0	0	0	0	0	0	0	0	0	0	moety
moist	0	0	0	0	0	0	0	0	0	0	niedja
moisture	0	0	0	0	0	0	0	0	0	0	umdità
molar	0	0	0	0	0	0	0	0	0	0	molari
molasses	0	0	0	0	0	0	0	0	0	0	melassa
mold	0	0	0	0	0	0	0	0	0	0	moffa
molded	0	0	0	0	0	0	0	0	0	0	iffurmat
molding	0	0	0	0	0	0	0	0	0	0	iffurmar
moldy	0	0	0	0	0	0	0	0	0	0	moffa
molecular	0	0	0	0	0	0	0	0	0	0	molekulari
molecule	0	0	0	0	0	0	0	0	0	0	molekula
molestation	1	0	1	1	0	1	0	1	0	0	molestazzjoni
molten	0	0	0	0	0	0	0	0	0	0	imdewweb
moment	0	0	0	0	0	0	0	0	0	0	mument
momentary	0	0	0	0	0	0	0	0	0	0	momentarja
momentous	0	0	0	0	0	0	0	0	0	0	radikali
momentum	0	1	0	0	0	0	1	0	0	0	momentum
monad	0	0	0	0	0	0	0	0	0	0	monade
monarch	0	0	0	0	0	0	0	0	0	0	monarka
monarchy	0	0	0	0	0	0	0	0	0	0	monarkija
monastery	0	0	0	0	0	0	0	0	0	0	monasteru
monastic	0	0	0	0	0	0	0	0	0	0	monastiku
