English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hmong Word
matron	0	0	0	0	0	0	1	0	0	1	matron
matted	0	0	0	0	0	0	0	0	0	0	matted
matter	0	0	0	0	0	0	0	0	0	0	teeb meem
matting	0	0	0	0	0	0	0	0	0	0	matting
mattress	0	0	0	0	0	0	0	0	0	0	txaj
maturation	0	0	0	0	0	0	0	0	0	0	kev loj hlob
maturity	0	0	0	0	0	0	0	0	0	0	kev loj hlob
mausoleum	0	0	0	0	0	0	0	1	0	0	mausoleum
mauve	0	0	0	0	0	0	0	0	0	0	mauv
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	siab kawg
mayor	0	0	0	0	0	0	1	0	0	0	tus kav nroog
maze	0	0	0	0	0	0	0	0	0	0	maze
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	meadow
meal	0	0	0	0	0	0	0	0	0	0	noj mov
meander	0	0	0	0	0	0	0	0	0	0	txoj kev
meandering	0	0	0	0	0	1	0	0	0	0	taug kev
meaning	0	0	0	0	0	0	0	0	0	0	lub ntsiab lus
meaningless	0	0	0	0	0	1	0	1	0	0	tsis muaj qab hau
means	0	0	0	0	0	0	0	0	0	0	txhais tau tias
meantime	0	0	0	0	0	0	0	0	0	0	lub sijhawm ntawd
measles	0	0	1	1	0	1	0	1	0	0	qhua pias
measurable	0	0	0	0	0	0	0	0	0	0	ntsuas tau
measure	0	0	0	0	0	0	0	0	0	1	ntsuas
measured	0	0	0	0	0	0	1	0	0	1	ntsuas
measurement	0	0	0	0	0	0	0	0	0	0	ntsuas
measuring	0	0	0	0	0	0	0	0	0	0	ntsuas
meat	0	0	0	0	0	0	0	0	0	0	nqaij
mechanic	0	0	0	0	0	0	0	0	0	0	kws kho tsheb
mechanical	0	0	0	0	0	0	0	0	0	0	txhua yam
mechanism	0	0	0	0	0	0	0	0	0	0	tshuab
medal	0	1	0	0	1	0	1	0	1	1	khoom plig
medallion	0	0	0	0	0	0	0	0	0	0	khoom plig
medallist	0	0	0	0	0	0	0	0	0	0	tus yeej
meddle	1	0	0	0	0	1	0	0	0	0	sib tham
meddling	0	0	0	0	0	0	0	0	0	0	kev sib cav
media	0	0	0	0	0	0	0	0	0	0	xov xwm
medial	0	0	0	0	0	0	0	0	0	0	medial
median	0	0	0	0	0	0	0	0	0	0	nruab nrab
mediate	0	1	0	0	0	0	1	0	0	1	kho kom haum
mediation	0	0	0	0	0	0	1	0	0	0	kev sib kho
mediator	0	1	0	0	0	0	1	0	0	1	tus neeg nruab nrab
medical	0	1	0	1	0	0	1	0	0	1	kho mob
medicinal	0	0	0	0	0	0	0	0	0	0	tshuaj
medicine	0	0	0	0	0	0	0	0	0	0	tshuaj kho mob
medieval	0	0	0	0	0	0	0	0	0	0	nruab nrab
mediocre	0	0	0	0	0	1	0	0	0	0	nruab nrab
mediocrity	0	0	0	0	0	1	0	0	0	0	kev sib haum xeeb
meditate	0	1	0	0	1	0	1	0	0	1	xav txog
meditation	0	0	0	0	0	0	0	0	0	0	kev xav
meditative	0	0	0	0	0	0	0	0	0	0	kev xav
mediterranean	0	0	0	0	0	0	1	0	0	0	Mediterranean
medium	0	0	0	0	0	0	0	0	0	0	nruab nrab
medley	0	0	0	0	0	0	1	0	0	0	kev sib tw
meek	0	0	0	0	0	0	0	1	0	0	meek
meet	0	0	0	0	0	0	0	0	0	0	ntsib
meeting	0	0	0	0	0	0	0	0	0	0	kev sib ntsib
melancholic	0	0	0	0	0	1	0	1	0	0	melancholic
melancholy	0	0	0	0	0	1	0	1	0	0	melancholy
melee	0	0	0	1	0	1	0	0	0	0	melee
melodious	0	0	0	0	0	0	0	0	0	0	suab paj nruag
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatic
melody	0	0	0	0	0	0	0	0	0	0	suab paj nruag
melt	0	0	0	0	0	0	0	0	0	0	yaj
meltdown	0	0	0	0	0	1	0	1	0	0	meltdown
melting	0	0	0	0	0	0	0	0	0	0	yaj
member	0	0	0	0	0	0	0	0	0	0	tus tswv cuab
membrane	0	0	0	0	0	0	0	0	0	0	daim nyias nyias
memento	0	0	0	0	0	0	1	0	0	0	nco txog
memo	0	0	0	0	0	0	0	0	0	0	memo
memoir	0	0	0	0	0	0	0	0	0	0	memoir
memorabilia	0	0	0	0	0	0	0	0	0	0	nco
memorable	0	0	0	0	1	0	1	0	1	1	nco tau
memorandum	0	0	0	0	0	0	0	0	0	0	daim ntawv
memorial	0	0	0	0	0	0	0	0	0	0	nco txog
memorials	0	0	0	0	0	0	0	1	0	0	nco txog
memorize	0	0	0	0	0	0	0	0	0	0	nco
memory	0	0	0	0	0	0	0	0	0	0	nco
menace	1	0	0	1	0	1	0	0	0	0	ua phem
menacing	1	0	0	1	0	1	0	0	0	0	ua phem
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	kho
mending	0	0	0	0	0	0	1	0	0	0	kho
menial	0	0	0	0	0	1	0	0	0	0	menial
meniscus	0	0	0	0	0	0	0	0	0	0	meniscus
menses	0	0	0	0	0	0	1	0	0	0	menses
menstrual	0	0	0	0	0	0	0	0	0	0	kev coj khaub ncaws
mental	0	0	0	0	0	0	0	0	0	0	puas hlwb
mention	0	0	0	0	0	0	0	0	0	0	hais
mentor	0	0	0	0	0	0	1	0	0	1	tus cob qhia
menu	0	0	0	0	0	0	0	0	0	0	zaub mov
meow	0	0	0	0	0	0	0	0	0	0	mav
mercantile	0	0	0	0	0	0	0	0	0	0	khoom muag
mercenary	0	0	0	1	0	1	0	0	0	0	neeg ua hauj lwm
merchandise	0	0	0	0	0	0	0	0	0	0	khoom
merchant	0	0	0	0	0	0	0	0	0	1	tus tub luam
merciful	0	0	0	0	0	0	1	0	0	0	muaj siab hlub
merciless	0	0	0	1	0	1	0	0	0	0	tsis muaj kev hlub tshua
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	kev hlub tshua
mere	0	0	0	0	0	0	0	0	0	0	tsuas yog
merge	0	1	0	0	0	0	1	0	0	0	ua ke
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	ua tsaug
meritorious	0	0	0	0	1	0	1	0	0	1	ua zoo
mermaid	0	0	0	0	0	0	0	0	0	0	tus me nyuam mos
merriment	0	0	0	0	1	0	1	0	1	0	kev zoo siab
merry	0	0	0	0	1	0	1	0	0	0	zoo siab
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mesh
meshes	0	0	0	0	0	0	0	0	0	0	meshes
mesmerized	0	0	0	0	0	0	0	0	0	0	mesmerized
mess	0	0	1	0	0	1	0	0	0	0	mess
message	0	0	0	0	0	0	0	0	0	0	lus
messenger	0	0	0	0	0	0	0	0	0	1	tus tub txib
messy	0	0	1	0	0	1	0	0	0	0	ntxhov
metabolism	0	0	0	0	0	0	0	0	0	0	metabolism
metal	0	0	0	0	0	0	0	0	0	0	hlau
metallurgy	0	0	0	0	0	0	0	0	0	0	metallurgy
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorphosis
metaphor	0	0	0	0	0	0	0	0	0	0	piv txwv
metaphorical	0	0	0	0	0	0	0	0	0	0	piv txwv
metaphysical	0	0	0	0	0	0	0	0	0	0	metaphysical
metaphysics	0	0	0	0	0	0	0	0	0	0	metaphysics
metastasis	0	0	0	0	0	1	0	0	0	0	metastasis
meteor	0	0	0	0	0	0	0	0	0	0	huab cua
meteoric	0	0	0	0	0	0	0	0	0	0	huab cua
meteorite	0	0	0	0	0	0	0	0	0	0	meteorite
meteorological	0	0	0	0	0	0	0	0	0	0	huab cua
meteorology	0	0	0	0	0	0	0	0	0	0	huab cua
meter	0	0	0	0	0	0	0	0	0	0	meter
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	txoj kev
methodical	0	0	0	0	0	0	0	0	0	0	txheej txheem
meticulous	0	0	0	0	0	0	0	0	0	0	ceev faj
metric	0	0	0	0	0	0	0	0	0	0	ntsuas
metrical	0	0	0	0	0	0	0	0	0	0	ntsuas
metrology	0	0	0	0	0	0	0	0	0	0	metrology
metropolis	0	0	0	0	0	0	0	0	0	0	nroog loj
metropolitan	0	0	0	0	0	0	1	0	0	0	nroog loj
mettle	0	0	0	0	0	0	1	0	0	0	mettle
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	mica
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	microbe
microbiology	0	0	0	0	0	0	0	0	0	0	microbiology
microcosm	0	0	0	0	0	0	0	0	0	0	microcosm
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	micrometer
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	microphone
microscope	0	0	0	0	0	0	0	0	0	1	microscope
microscopic	0	0	0	0	0	0	0	0	0	0	microscopic
microscopically	0	0	0	0	0	0	0	0	0	0	microscopically
microscopy	0	0	0	0	0	0	1	0	0	0	microscopy
mid	0	0	0	0	0	0	0	0	0	0	nruab nrab
midday	0	0	0	0	0	0	0	0	0	0	nruab nrab
middle	0	0	0	0	0	0	0	0	0	0	nruab nrab
middleman	0	0	0	0	0	0	0	0	0	0	tus neeg nruab nrab
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	ib tag hmo
midst	0	0	0	0	0	0	0	0	0	0	nruab nrab
midsummer	0	0	0	0	0	0	0	0	0	0	lub caij ntuj sov
midway	0	0	0	0	0	0	0	0	0	0	nruab nrab
midwife	0	1	0	0	1	1	1	0	0	1	tus kws yug menyuam
midwifery	0	0	0	0	0	0	1	0	0	0	midwifery
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	muaj zog
migrate	0	0	0	0	0	0	0	0	0	0	tsiv teb tsaws
migration	0	0	0	0	0	0	0	0	0	0	kev tsiv teb tsaws chaw
migratory	0	0	0	0	0	0	0	0	0	0	tsiv teb tsaws chaw
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	kab mob
mile	0	0	0	0	0	0	0	0	0	0	mais
mileage	0	0	0	0	0	0	0	0	0	0	mais
milestone	0	0	0	0	0	0	0	0	0	0	tseem ceeb
militant	0	0	0	0	0	0	0	0	0	0	cov tub rog
military	0	0	0	1	0	0	0	0	0	0	tub rog
militia	1	0	0	1	0	1	0	1	0	0	tub rog
milk	0	0	0	0	0	0	0	0	0	0	mis nyuj
milky	0	0	0	0	0	0	0	0	0	0	mis nyuj
mill	0	1	0	0	0	0	0	0	0	0	zeb
millennium	0	0	0	0	0	0	0	0	0	0	xyoo txhiab
milligram	0	0	0	0	0	0	0	0	0	0	milligram
millimeter	0	0	0	0	0	0	0	0	0	0	hli
million	0	0	0	0	0	0	0	0	0	0	lab
millionaire	0	0	0	0	0	0	0	0	0	0	millionaire
mime	0	0	0	0	0	0	1	0	0	0	mime
mimic	0	0	0	0	0	0	0	0	0	0	mimic
mimicking	0	0	0	0	0	0	0	0	0	0	kev ua yeeb yam
mimicry	0	0	0	0	0	1	0	0	1	0	kev ua yeeb yam
mind	0	0	0	0	0	0	0	0	0	0	siab
minded	0	0	0	0	0	0	0	0	0	0	xav
mindful	0	0	0	0	0	0	1	0	0	0	nco ntsoov
mindfulness	0	0	0	0	0	0	1	0	0	0	kev nco qab
mine	0	0	0	0	0	0	0	0	0	0	kuv
miner	0	0	0	0	0	0	0	0	0	0	tus miner
mineral	0	0	0	0	0	0	0	0	0	0	ntxhia
mineralogy	0	0	0	0	0	0	0	0	0	0	mineralogy
mingle	0	0	0	0	0	0	0	0	0	0	sib koom ua ke
mingled	0	0	0	0	0	0	0	0	0	0	sib xyaws
miniature	0	0	0	0	0	0	0	0	0	0	yam me me
minibus	0	0	0	0	0	0	0	0	0	0	minibus
minim	0	0	0	0	0	0	0	0	0	0	yam tsawg
minimize	0	0	0	0	0	1	0	0	0	0	txo qis
minimum	0	0	0	0	0	1	0	0	0	0	yam tsawg kawg nkaus
minister	0	0	0	0	0	0	0	0	0	0	Minister
ministerial	0	0	0	0	0	0	0	0	0	0	thawj coj
ministry	0	0	0	0	1	0	1	0	0	1	txoj hauj lwm qhuab qhia
minivan	0	0	0	0	0	0	0	0	0	0	minivan
minnow	0	0	0	0	0	0	0	0	0	0	minnub
minor	0	0	0	0	0	0	0	0	0	0	me me
minority	0	0	0	0	0	1	0	0	0	0	haiv neeg tsawg
minstrel	0	0	0	0	0	0	0	0	0	0	minstrel
mint	0	0	0	0	0	0	0	0	0	0	mint
minuscule	0	0	0	0	0	0	0	0	0	0	minuscule
minute	0	0	0	0	0	0	0	0	0	0	feeb
minutiae	0	0	0	0	0	0	0	0	0	0	minutiae
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	txuj ci tseem ceeb
miraculous	0	0	0	0	1	0	1	0	1	0	txuj ci tseem ceeb
mirage	0	0	0	0	0	0	0	0	0	0	Mirage
mire	0	0	1	0	0	1	0	0	0	0	mire
mirror	0	0	0	0	0	0	0	0	0	0	iav
mirth	0	0	0	0	1	0	1	0	0	0	kev zoo siab
misappropriation	0	0	0	0	0	0	0	0	0	0	kev ua tsis ncaj ncees
misbehavior	1	0	1	0	0	1	0	0	1	0	kev coj tsis ncaj
miscarriage	0	0	0	1	0	1	0	1	0	0	nchuav menyuam
miscellaneous	0	0	0	0	0	0	0	0	0	0	lwm yam
miscellany	0	0	0	0	0	0	0	0	0	0	lwm yam
mischief	0	0	0	0	0	1	0	0	0	0	kev ua phem
mischievous	0	0	0	0	0	1	0	0	0	0	siab phem
misconception	1	0	1	1	0	1	0	0	0	0	kev xav yuam kev
misconduct	0	0	1	0	0	1	0	0	0	0	coj tsis ncaj
misdemeanor	0	0	0	0	0	0	0	0	0	0	ua txhaum cai
miserable	1	0	1	0	0	1	0	1	0	0	txom nyem
miserably	0	0	0	0	0	1	0	1	0	0	nyuaj siab
misery	1	0	1	1	0	1	0	1	0	0	kev nyuaj siab
misfortune	0	0	0	1	0	1	0	1	0	0	hmoov phem
misguided	0	0	1	0	0	1	0	0	0	0	yuam kev
mishap	0	0	1	1	0	1	0	1	1	0	teeb meem
misinformed	0	0	0	0	0	0	0	0	0	0	paub tsis tseeb
misinterpretation	0	0	0	0	0	1	0	0	0	0	txhais lus yuam kev
mislead	1	0	0	1	0	1	0	0	0	1	yuam kev
misleading	1	0	1	0	0	1	0	0	0	0	yuam kev
mismanagement	0	0	0	0	0	1	0	0	0	0	kev tswj tsis raug
mismatch	0	0	0	0	0	1	0	0	0	0	tsis sib haum
mismatched	0	0	0	0	0	0	0	0	0	0	tsis sib haum
misnomer	0	0	0	0	0	1	0	0	0	0	npe yuam kev
misplace	1	0	1	0	0	1	0	0	0	0	qhov chaw tsis raug
misplaced	0	0	0	0	0	1	0	0	0	0	yuam kev
misrepresent	0	0	0	0	0	1	0	0	0	0	qhia tsis tseeb
misrepresentation	0	0	0	0	0	1	0	1	0	0	kev qhia tsis tseeb
misrepresented	1	0	0	0	0	1	0	0	0	0	qhia tsis tseeb
miss	0	0	0	0	0	0	0	0	0	0	nco
missile	0	0	0	1	0	0	0	0	0	0	missile
missing	0	0	0	1	0	1	0	1	0	0	ploj lawm
mission	0	0	0	0	0	0	0	0	0	0	txoj haujlwm
missionary	0	0	0	0	0	0	1	0	0	0	tub txib
misstatement	1	0	1	0	0	1	0	0	0	0	hais lus tsis raug
mist	0	0	0	0	0	0	0	0	0	0	huab cua
mistake	0	0	0	0	0	1	0	1	0	0	yuam kev
mistaken	0	0	0	1	0	1	0	0	0	0	yuam kev
mister	0	0	0	0	0	0	0	0	0	0	tus tswv
mistress	1	0	1	0	0	1	0	0	0	0	poj niam
mistrust	0	0	1	1	0	1	0	0	0	0	tsis ntseeg
misty	0	0	0	0	0	0	0	0	0	0	huab cua
misunderstand	0	0	0	0	0	1	0	0	0	0	to taub yuam kev
misunderstanding	1	0	0	0	0	1	0	1	0	0	kev to taub yuam kev
misuse	0	0	0	0	0	1	0	0	0	0	siv yuam kev
mite	0	0	1	0	0	1	0	0	0	0	mite
miter	0	0	0	0	0	0	0	0	0	0	miter
mitigation	0	0	0	0	0	0	0	0	0	0	kev txo qis
mix	0	0	0	0	0	0	0	0	0	0	sib tov
mixed	0	0	0	0	0	0	0	0	0	0	sib xyaw
mixture	0	0	0	0	0	0	0	0	0	0	sib tov
moan	0	0	0	1	0	0	0	1	0	0	yws
moat	0	0	0	0	0	0	0	0	0	1	moat
mob	1	0	0	1	0	1	0	0	0	0	mob
mobile	0	1	0	0	0	0	0	0	0	0	txawb
mobility	0	0	0	0	0	0	0	0	0	0	kev txav mus los
mobilization	0	0	0	0	0	0	0	0	0	0	kev txhawb nqa
mobilize	0	0	0	0	0	0	0	0	0	0	txhawb nqa
mockery	0	0	1	0	0	1	0	0	0	0	kev thuam
mocking	1	0	1	0	0	1	0	1	0	0	thuam
modal	0	0	0	0	0	0	0	0	0	0	qauv
modality	0	0	0	0	0	0	0	0	0	0	qauv
mode	0	0	0	0	0	0	0	0	0	0	hom
model	0	0	0	0	0	0	1	0	0	0	qauv
modeler	0	0	0	0	0	0	0	0	0	0	tus qauv
moderate	0	0	0	0	0	0	1	0	0	0	nruab nrab
moderately	0	0	0	0	0	0	0	0	0	0	nruab nrab
moderating	0	0	0	0	0	0	0	0	0	0	kev saib xyuas
moderation	0	0	0	0	0	0	0	0	0	0	kev tsim nyog
moderator	0	0	0	0	0	0	1	0	0	1	tus neeg saib xyuas
modern	0	0	0	0	0	0	0	0	0	0	niaj hnub
modernism	0	0	0	0	0	0	0	0	0	0	modernism
modest	0	0	0	0	0	0	1	0	0	1	tus kheej
modesty	0	0	0	0	0	0	1	0	0	0	kev coj ncaj ncees
modicum	0	0	0	0	0	0	0	0	0	0	modicum
modifiable	0	0	0	0	0	0	0	0	0	0	hloov tau
modification	0	0	0	0	0	0	0	0	0	0	kev hloov kho
modified	0	0	0	0	0	0	0	0	0	0	hloov kho
modify	0	0	0	0	0	0	0	0	1	0	hloov kho
modulate	0	0	0	0	0	0	0	0	0	0	modulate
modulation	0	0	0	0	0	0	0	0	0	0	kev hloov kho
module	0	0	0	0	0	0	0	0	0	0	module
modulus	0	0	0	0	0	0	0	0	0	0	modulus
mogul	0	0	0	0	0	0	0	0	0	0	mogul
moiety	0	0	0	0	0	0	0	0	0	0	mooj
moist	0	0	0	0	0	0	0	0	0	0	moist
moisture	0	0	0	0	0	0	0	0	0	0	ya raws
molar	0	0	0	0	0	0	0	0	0	0	molar
molasses	0	0	0	0	0	0	0	0	0	0	molasses
mold	0	0	0	0	0	0	0	0	0	0	pwm
molded	0	0	0	0	0	0	0	0	0	0	molded
molding	0	0	0	0	0	0	0	0	0	0	molding
moldy	0	0	0	0	0	0	0	0	0	0	pwm
molecular	0	0	0	0	0	0	0	0	0	0	molecular
molecule	0	0	0	0	0	0	0	0	0	0	molecule
molestation	1	0	1	1	0	1	0	1	0	0	kev ua phem ua qias
molten	0	0	0	0	0	0	0	0	0	0	molten
moment	0	0	0	0	0	0	0	0	0	0	ib pliag
momentary	0	0	0	0	0	0	0	0	0	0	ib pliag
momentous	0	0	0	0	0	0	0	0	0	0	tseem ceeb
momentum	0	1	0	0	0	0	1	0	0	0	lub zog
monad	0	0	0	0	0	0	0	0	0	0	monad
monarch	0	0	0	0	0	0	0	0	0	0	huab tais
monarchy	0	0	0	0	0	0	0	0	0	0	huab tais
monastery	0	0	0	0	0	0	0	0	0	0	lub tsev teev ntuj
monastic	0	0	0	0	0	0	0	0	0	0	monastic
monetary	0	1	0	0	0	0	1	0	0	0	nyiaj txiag
money	1	1	0	0	1	0	1	0	1	1	nyiaj
monk	0	0	0	0	0	0	1	0	0	1	hauj sam
monkey	0	0	0	0	0	0	0	0	0	0	liab
monochrome	0	0	1	0	0	1	0	0	0	0	monochrome
monogamy	0	0	0	0	0	0	0	0	0	1	monogamy
monogram	0	0	0	0	0	0	0	0	0	0	monogram
monograph	0	0	0	0	0	0	0	0	0	0	monograph
monolayer	0	0	0	0	0	0	0	0	0	0	monolayer
monologue	0	0	0	0	0	0	0	0	0	0	monologue
monopolist	0	0	0	0	0	1	0	0	0	0	monopolist
monopoly	0	0	0	0	0	0	0	0	0	0	txoj cai
monotony	0	0	0	0	0	0	0	0	0	0	monotony
monsoon	0	0	0	0	0	1	0	1	0	0	monsoon
monster	0	0	0	1	0	1	0	0	0	0	dab
monstrosity	1	0	1	1	0	1	0	0	1	0	kev tsis ncaj ncees
monte	0	0	0	0	0	0	0	0	0	0	monte
month	0	0	0	0	0	0	0	0	0	0	hli
monthly	0	0	0	0	0	0	0	0	0	0	txhua hli
monument	0	0	0	0	0	0	1	0	0	0	monument
monumental	0	0	0	0	0	0	0	0	0	0	monumental
moo	0	0	0	0	0	0	0	0	0	0	moo
moods	0	0	0	0	0	0	0	0	0	0	kev xav
moody	1	0	0	0	0	1	0	1	0	0	siab zoo
moon	0	0	0	0	0	0	0	0	0	0	hli
moonlight	0	0	0	0	0	0	0	0	0	0	lub hli
moored	0	0	0	0	0	0	0	0	0	0	moored
mooring	0	0	0	0	0	0	0	0	0	0	mooring
moorings	0	0	0	0	0	0	0	0	0	1	moorings
moorland	0	0	0	0	0	0	0	0	0	0	moorland
moose	0	0	0	0	0	0	0	0	0	0	mooj
moot	0	0	0	0	0	1	0	0	0	0	moot
mooted	0	0	0	0	0	0	0	0	0	0	mooted
mop	0	0	0	0	0	0	0	0	0	0	mop
moral	1	0	0	0	0	0	1	0	0	1	kev ncaj ncees
morality	0	0	0	0	0	0	1	0	0	1	kev ncaj ncees
morals	1	1	1	0	1	0	1	0	1	1	kev ncaj ncees
morass	0	0	0	0	0	0	0	0	0	0	morass
moratorium	0	0	0	0	0	0	0	0	0	0	moratorium
morbid	0	0	0	0	0	1	0	1	0	0	mob
morbidity	1	0	1	1	0	1	0	1	0	0	mob mob
morgue	0	0	1	1	0	1	0	1	0	0	morgue
moribund	0	0	0	0	0	1	0	1	0	0	moribund
morn	0	1	0	0	0	0	0	0	0	0	tag kis
morning	0	0	0	0	0	0	0	0	0	0	sawv ntxov
moron	0	0	0	0	0	1	0	0	0	0	neeg pluag
moronic	0	0	0	0	0	1	0	0	0	0	moronic
morphine	0	0	0	0	0	0	0	0	0	0	tshuaj morphine
morphism	0	0	0	0	0	0	0	0	0	0	morphism
morphology	0	0	0	0	0	0	0	0	0	0	morphology
morrow	0	1	0	0	0	0	0	0	0	0	tag kis
morsel	0	0	0	0	0	1	0	0	0	0	morsel
mortal	0	0	0	0	0	1	0	0	0	0	neeg tuag
mortality	1	0	0	1	0	1	0	1	0	0	kev tuag
mortar	0	0	0	0	0	0	1	0	0	0	mortar
mortgage	0	0	0	1	0	0	0	0	0	0	qiv nyiaj
mortgagee	0	0	0	0	0	0	0	0	0	1	tsev txhab nyiaj
mortgagor	0	0	0	1	0	0	0	0	0	0	morgagor
mortification	0	1	1	1	0	1	0	1	0	0	kev tuag
mortuary	0	0	0	1	0	1	0	1	0	0	mortuary
mosaic	0	0	0	0	0	0	0	0	0	0	mosaic
mosquito	1	0	1	0	0	1	0	0	0	0	yoov tshaj cum
moss	0	0	0	0	0	0	0	0	0	0	moss
mossy	0	0	0	0	0	0	0	0	0	0	mosy
mote	0	0	0	0	0	0	0	0	0	0	mote
moth	0	0	0	0	0	0	0	0	0	0	npauj
mother	0	1	0	0	1	1	1	1	0	1	niam
motherhood	0	0	0	0	1	0	1	0	0	1	niam txiv
motion	0	1	0	0	0	0	0	0	0	0	tsab ntawv tsa suab
motionless	0	0	0	0	0	0	0	0	0	0	tsis muaj zog
motive	0	0	0	0	0	0	1	0	0	0	kev xav
motley	0	0	0	0	0	0	0	0	0	0	motley
motor	0	0	0	0	0	0	0	0	0	0	lub cev muaj zog
motorbike	0	0	0	0	0	0	0	0	0	0	maus taus
motorcycle	0	0	0	0	0	0	0	0	0	0	maus taus
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	mottled
motto	0	0	0	0	0	0	0	0	0	0	lus
mould	0	0	0	0	0	0	0	0	0	0	pwm
mound	0	0	0	0	0	0	0	0	0	0	puab
mount	0	0	0	0	0	0	0	0	0	0	Mount
mountain	0	1	0	0	0	0	0	0	0	0	roob
mountaineer	0	0	0	0	0	0	0	0	0	0	roob roob
mountainous	0	0	0	0	0	0	0	0	0	0	roob
mourn	0	0	0	0	0	1	0	1	0	0	kev quaj ntsuag
mournful	1	0	0	1	0	1	0	1	0	0	kev quaj ntsuag
mourning	0	0	0	0	0	1	0	1	0	0	kev quaj ntsuag
mouse	0	0	0	0	0	0	0	0	0	0	mus
moustache	0	0	0	0	0	0	0	0	0	0	hwj txwv
mouth	0	0	0	0	0	0	0	0	1	0	qhov ncauj
mouthful	0	0	1	0	0	0	0	0	0	0	lus
mouthpiece	0	0	0	0	0	0	0	0	0	0	qhov ncauj
movable	0	0	0	0	0	0	1	0	0	0	movable
move	0	0	0	0	0	0	0	0	0	0	txav
movement	0	0	0	0	0	0	0	0	0	0	kev txav mus los
mover	0	0	0	0	0	0	1	0	0	0	mover
movie	0	0	0	0	0	0	0	0	0	0	movie
moving	0	0	0	0	0	0	0	0	0	0	tsiv
mow	0	0	0	0	0	0	0	0	0	0	mow
muck	0	0	1	0	0	1	0	0	0	0	muck
mucous	0	0	1	0	0	0	0	0	0	0	mucous
mucus	0	0	1	0	0	0	0	0	0	0	qog
mud	0	0	0	0	0	1	0	0	0	0	av nkos
muddle	0	0	0	0	0	1	0	0	0	0	mudle
muddled	0	0	0	0	0	1	0	0	0	0	muddled
muddy	0	0	1	0	0	1	0	0	0	0	av nkos
muff	1	0	1	0	0	1	0	0	0	0	muf
muffled	0	0	0	0	0	0	0	0	0	0	muffled
muffler	0	0	0	0	0	0	0	0	0	0	muffler
mug	1	0	0	1	0	1	1	1	0	0	mug
mule	1	0	0	0	0	1	0	0	0	1	mul
multilateral	0	0	0	0	0	0	0	0	0	0	multilateral
multiple	0	0	0	0	0	0	0	0	0	0	ntau
multiplex	0	0	0	0	0	0	0	0	0	0	multiplex
multiplication	0	0	0	0	0	0	0	0	0	0	kev sib npaug
multiplicity	0	0	0	0	0	0	0	0	0	0	ntau ntau
multiplied	0	0	0	0	0	0	0	0	0	0	multiplied
multiplier	0	0	0	0	0	0	0	0	0	0	tus lej ntau
multiply	0	0	0	0	0	0	0	0	0	0	muab ntau ntau
multitude	0	0	0	0	0	0	0	0	0	0	neeg coob
mum	0	0	0	1	0	1	0	0	0	0	niam
mumble	0	0	0	0	0	1	0	0	0	0	mumble
mummy	0	0	0	0	0	0	0	0	0	0	niam
mumps	0	0	0	0	0	1	0	0	0	0	mumps
munch	0	0	0	0	0	0	0	0	0	0	munch
mundane	0	0	0	0	0	0	0	0	0	0	ntiaj teb no
municipal	0	0	0	0	0	0	0	0	0	0	municipal
municipality	0	0	0	0	0	0	0	0	0	0	lub nroog
mural	0	0	0	0	0	0	0	0	0	0	mural
murder	1	0	1	1	0	1	0	1	1	0	kev tua neeg
murderer	1	0	1	1	0	1	0	1	0	0	neeg tua neeg
murderous	1	0	1	1	0	1	0	1	1	0	tua neeg
murky	0	0	1	0	0	1	0	1	0	0	dheev
