English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kazakh Word
nocturnal	0	0	0	0	0	0	0	0	0	0	түнгі
nod	0	0	0	0	0	0	0	0	0	0	бас изеу
nodding	0	0	0	0	0	0	0	0	0	0	бас изеді
node	0	0	0	0	0	0	0	0	0	0	түйін
nodular	0	0	0	0	0	0	0	0	0	0	түйінді
nodule	0	0	0	0	0	0	0	0	0	0	түйін
noise	0	0	0	0	0	1	0	0	0	0	шу
noisy	1	0	0	0	0	1	0	0	0	0	шулы
nomad	0	0	0	0	0	0	0	0	0	0	көшпенді
nomadic	0	0	0	0	0	0	0	0	0	0	көшпелі
nomenclature	0	0	0	0	0	0	0	0	0	0	номенклатура
nominal	0	0	0	0	0	0	0	0	0	0	номиналды
nominate	0	0	0	0	0	0	0	0	0	0	ұсыну
nomination	0	0	0	0	0	0	1	0	0	0	номинация
nominee	0	0	0	0	0	0	0	0	0	0	кандидат
nonce	0	0	0	0	0	0	0	0	0	0	жоқ
noncompliance	1	1	0	1	0	1	0	1	0	0	сәйкессіздік
nondescript	0	0	0	0	0	0	0	0	0	0	сипатталмаған
nonexistent	0	0	0	0	0	0	0	0	0	0	жоқ
nonpayment	0	0	0	0	0	0	0	0	0	0	төлемеу
nonresident	0	0	0	0	0	0	0	0	0	0	резидент емес
nonsense	0	0	0	0	0	1	0	0	0	0	бос сөз
nonsensical	0	0	0	0	0	1	0	1	0	0	мағынасыз
noodle	0	0	0	0	0	0	0	0	0	0	кеспе
nook	0	0	0	0	0	0	0	0	0	0	бұрыш
noon	0	0	0	0	0	0	0	0	0	0	түс
noose	0	0	0	0	0	1	0	1	0	0	ілмек
norm	0	0	0	0	0	0	0	0	0	0	норма
normal	0	0	0	0	0	0	0	0	0	0	қалыпты
normalcy	0	0	0	0	0	0	0	0	0	0	қалыптылық
normality	0	0	0	0	0	0	1	0	0	0	қалыптылық
nose	0	0	1	0	0	0	0	0	0	0	мұрын
nostalgia	0	0	0	0	0	0	0	0	0	0	ностальгия
nostril	0	0	0	0	0	0	0	0	0	0	танау
notable	0	0	0	0	1	0	1	0	0	1	көрнекті
notables	0	0	0	0	0	0	1	0	0	0	атақты адамдар
notably	0	0	0	0	0	0	0	0	0	0	атап айтқанда
notary	0	0	0	0	0	0	0	0	0	1	нотариус
notation	0	0	0	0	0	0	0	0	0	0	белгілеу
notch	0	0	0	0	0	0	0	0	0	0	ойық
notched	0	0	0	0	0	0	0	0	0	0	тісті
note	0	0	0	0	0	0	0	0	0	0	Ескерту
notebook	0	0	0	0	0	0	0	0	0	0	дәптер
noted	0	0	0	0	0	0	1	0	0	0	атап өтті
noteworthy	0	0	0	0	0	0	0	0	0	0	назар аударарлық
nothingness	0	0	0	0	0	1	0	1	0	0	жоқтық
notice	0	0	0	0	0	0	0	0	0	0	ескерту
noticeable	0	0	0	0	0	0	0	0	0	0	байқалатын
notification	0	1	0	0	0	0	0	0	0	0	хабарландыру
notify	0	0	0	0	0	0	0	0	0	0	хабарлау
notion	0	0	0	0	0	0	1	0	0	0	ұғым
notional	0	0	0	0	0	0	0	0	0	0	шартты
notoriety	1	0	1	1	0	1	1	0	0	0	атақтылық
notwithstanding	0	0	0	0	0	0	0	0	0	0	қарамастан
nought	0	0	0	0	0	0	0	0	0	0	жоқ
noun	0	0	0	0	0	0	0	0	0	0	зат есім
nourish	0	0	0	0	0	0	0	0	0	0	нәрлендіреді
nourishment	0	0	0	0	0	0	1	0	0	0	тамақтану
nouveau	0	0	0	0	0	0	0	0	0	0	жаңадан
novelty	0	0	0	0	0	0	0	0	0	0	жаңалық
novice	0	0	0	0	0	0	0	0	0	0	бастаушы
nowadays	0	0	0	0	0	0	0	0	0	0	қазіргі уақытта
noxious	0	0	1	1	0	1	0	0	0	0	зиянды
nozzle	0	0	0	0	0	0	0	0	0	0	саптама
nuance	0	0	0	0	0	0	0	0	0	0	нюанс
nuances	0	0	0	0	0	0	0	0	0	0	нюанстар
nucleus	0	0	0	0	0	0	0	0	0	0	ядро
nude	0	0	0	0	0	0	0	0	0	0	жалаңаш
nudge	0	0	0	0	0	0	0	0	0	0	түрту
nudity	0	0	0	0	0	0	0	0	0	0	жалаңаштық
nugget	0	0	0	0	0	0	0	0	0	0	түйіршік
nuisance	1	0	0	0	0	1	0	0	0	0	қолайсыздық
nul	0	0	0	0	0	1	0	0	0	0	нөл
null	0	0	0	0	0	0	0	0	0	0	null
nullify	0	0	0	0	0	1	0	0	1	0	күшін жою
numb	0	0	0	0	0	1	0	0	0	0	жансыз
number	0	0	0	0	0	0	0	0	0	0	саны
numbering	0	0	0	0	0	0	0	0	0	0	нөмірлеу
numbers	0	0	0	0	0	0	1	0	0	0	сандар
numbness	0	0	0	0	0	1	0	1	0	0	ұю
numeral	0	0	0	0	0	0	0	0	0	0	сан
numerator	0	0	0	0	0	0	0	0	0	0	алым
numerical	0	0	0	0	0	0	0	0	0	0	сандық
numerically	0	0	0	0	0	0	0	0	0	0	сандық түрде
numerous	0	0	0	0	0	0	0	0	0	0	көп
nun	0	0	0	0	0	1	0	0	0	1	монах
nurse	0	0	0	0	0	0	1	0	0	1	медбике
nursery	0	0	0	0	1	0	1	0	0	1	питомник
nurture	1	1	1	1	1	0	1	0	0	1	тәрбиелеу
nutmeg	0	0	0	0	0	0	0	0	0	0	мускат жаңғағы
nutrition	0	0	0	0	0	0	0	0	0	0	тамақтану
nutritious	0	0	0	0	0	0	1	1	0	0	қоректік
nutritive	0	0	0	0	0	0	0	0	0	0	қоректік
nuts	0	0	0	0	0	0	0	0	0	0	жаңғақтар
nymph	0	0	0	0	0	0	0	0	0	0	нимфа
oaf	0	0	0	0	0	1	0	0	0	0	әф
oak	0	0	0	0	0	0	1	0	0	0	емен
oar	0	0	0	0	0	0	0	0	0	0	ескек
oasis	0	1	0	0	1	0	1	0	0	1	оазис
oath	0	0	0	0	0	0	1	0	0	1	ант
oatmeal	0	0	0	0	0	0	0	0	0	0	сұлы жармасы
obedience	0	0	0	0	0	0	1	0	0	1	мойынсұну
obedient	0	0	0	0	0	0	0	0	0	0	мойынсұнғыш
obediently	0	0	0	0	0	0	0	0	0	0	мойынсұнушылықпен
obelisk	0	0	0	0	0	0	0	0	0	0	обелиск
obese	0	0	1	0	0	1	0	0	0	0	семіздік
obesity	0	0	1	0	0	1	0	1	0	0	семіздік
obey	0	0	0	1	0	0	0	0	0	1	бағыну
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	некролог
object	0	0	0	0	0	0	0	0	0	0	объект
objection	1	0	0	0	0	1	0	0	0	0	қарсылық
objectionable	0	0	0	0	0	1	0	0	0	0	қарсы
objective	0	1	0	0	0	0	1	0	0	1	объективті
obligation	0	0	0	0	0	0	0	0	0	0	міндеттеме
obligatory	0	0	0	0	0	0	0	0	0	0	міндетті
oblige	0	0	0	0	0	1	0	0	0	1	міндеттеу
obliged	0	0	0	0	0	0	0	0	0	0	міндетті
obliging	1	1	1	1	1	0	1	0	1	1	міндеттеу
obligor	0	0	0	1	0	1	0	0	0	0	міндетті
oblique	0	0	0	0	0	0	0	0	0	0	қиғаш
obliterate	1	0	0	1	0	1	0	1	0	0	жою
obliterated	1	0	0	1	0	1	0	0	0	0	жойылған
obliteration	0	0	0	1	0	1	0	1	0	0	жою
oblivion	1	0	0	1	0	1	0	0	0	0	ұмыту
oblivious	0	0	0	0	0	0	0	0	0	0	ұмытшақ
oblong	0	0	0	0	0	0	0	0	0	0	ұзынша
obnoxious	1	0	1	0	0	1	0	1	0	0	жағымсыз
oboe	0	0	0	0	0	0	0	0	0	0	гобой
obscene	0	0	1	0	0	1	0	0	0	0	әдепсіз
obscenity	1	0	1	0	0	1	0	0	0	0	ұятсыздық
obscure	0	0	0	0	0	0	0	0	0	0	түсініксіз
obscured	0	0	0	0	0	0	0	0	0	0	көмескіленген
obscurity	0	0	0	0	0	1	0	0	0	0	күңгірттік
observance	0	0	0	0	0	0	0	0	0	0	сақтау
observant	0	0	0	0	0	0	1	0	0	0	бақылаушы
observation	0	0	0	0	0	0	0	0	0	0	бақылау
observatory	0	0	0	0	0	0	0	0	0	0	обсерватория
observe	0	0	0	0	0	0	0	0	0	0	байқау
observer	0	0	0	0	0	0	0	0	0	0	бақылаушы
observing	0	0	0	0	0	0	0	0	0	0	байқау
obsession	0	0	0	0	0	0	0	0	0	0	обсессия
obsolescence	0	0	0	0	0	0	0	0	0	0	ескіру
obstacle	1	0	0	1	0	1	0	1	0	0	кедергі
obstetrician	0	0	0	0	0	0	0	0	0	1	акушер
obstetrics	0	0	0	0	0	0	0	0	0	0	акушерлік
obstinate	0	0	0	0	0	1	0	0	0	0	қыңыр
obstruct	1	0	0	1	0	1	0	0	0	0	кедергі жасау
obstruction	0	0	0	0	0	1	0	0	0	0	кедергі
obstructive	1	0	0	0	0	1	0	0	0	0	обструктивті
obtain	0	0	0	0	0	0	0	0	0	0	алу
obtainable	0	0	0	0	1	0	1	0	0	0	алуға болады
obtuse	0	0	0	0	0	1	0	0	0	0	доғал
obverse	0	0	0	0	0	0	0	0	0	0	бет жағы
obvious	0	0	0	0	0	0	1	0	0	1	анық
ocarina	0	0	0	0	0	0	0	0	0	0	окарина
occasion	0	0	0	0	0	0	0	0	0	0	жағдай
occasional	0	0	0	0	0	0	0	0	1	0	кездейсоқ
occasionally	0	0	0	0	0	0	0	0	0	0	анда-санда
occlusion	0	0	0	0	0	0	0	0	0	0	окклюзия
occult	0	0	1	1	0	1	0	0	0	0	оккульт
occupancy	0	0	0	0	0	0	0	0	0	0	тұру
occupant	0	0	0	0	0	0	1	0	0	1	тұрғын
occupation	0	0	0	0	0	0	1	0	0	0	кәсіп
occupied	0	0	0	0	0	0	0	0	0	0	басып алған
occupier	0	0	0	0	0	0	0	0	0	0	басып алушы
occupy	0	0	0	0	0	0	1	0	0	0	басып алу
occupying	0	0	0	0	0	0	0	0	0	0	басып алу
occur	0	0	0	0	0	0	0	0	0	0	орын алады
occurrence	0	0	0	0	0	0	0	0	0	0	пайда болуы
ocean	0	0	0	0	0	0	0	0	0	0	мұхит
oceanic	0	0	0	0	0	0	0	0	0	0	мұхиттық
octagon	0	0	0	0	0	0	0	0	0	0	сегізбұрыш
octave	0	0	0	0	0	0	0	0	0	0	октава
octopus	0	0	1	0	0	0	0	0	0	0	сегізаяқ
ocular	0	0	0	0	0	0	0	0	0	0	көз
oddity	0	0	1	0	0	1	0	1	1	0	оғаштық
odds	0	0	0	0	0	0	0	0	0	0	коэффициенттер
ode	0	0	0	0	0	0	0	0	0	0	ода
odious	1	0	1	1	0	1	0	0	0	0	жексұрын
odometer	0	0	0	0	0	0	0	0	0	0	одометр
odor	0	0	0	0	0	1	0	0	0	0	иіс
oestrogen	0	0	0	0	0	0	0	0	0	0	эстроген
oeuvre	0	0	0	0	0	0	0	0	0	0	шығарма
offal	0	0	0	0	0	0	0	0	0	0	ішімдік
offend	1	0	1	0	0	1	0	0	0	0	ренжіту
offended	1	0	0	0	0	1	0	1	0	0	ренжіткен
offender	1	0	1	1	0	1	0	1	0	0	қылмыскер
offense	1	0	1	1	0	1	0	1	0	0	құқық бұзушылық
offensive	1	0	1	0	0	1	0	0	0	0	шабуылдаушы
offer	0	0	0	0	0	0	1	0	0	0	ұсыныс
offered	0	0	0	0	0	0	0	0	0	0	ұсынылды
offering	0	0	0	0	0	0	0	0	0	1	ұсыну
offhand	0	0	0	0	0	1	0	0	0	0	алдын ала
office	0	0	0	0	0	0	0	0	0	0	кеңсе
officer	0	0	0	0	0	0	1	0	0	1	офицер
offices	0	0	0	0	0	0	0	0	0	0	кеңселер
official	0	0	0	0	0	0	0	0	0	1	ресми
officiate	0	0	0	0	0	0	0	0	0	0	қызмет ету
offing	0	0	0	0	0	1	0	0	0	0	шығу
offload	0	0	0	0	0	0	0	0	0	0	түсіру
offset	0	1	0	0	0	0	1	0	0	0	офсет
offshoot	0	0	0	0	0	0	1	0	0	0	бұтақ
offside	0	0	0	0	0	0	0	0	0	0	офсайд
oft	0	0	0	0	0	0	0	0	0	0	жиі
oftentimes	0	0	0	0	0	0	0	0	0	0	жиі
ogre	0	0	1	1	0	1	0	0	0	0	дәу
oil	0	0	0	0	0	0	0	0	0	0	май
oils	0	0	0	0	0	0	0	0	0	0	майлар
ointment	0	0	0	0	0	0	0	0	0	0	жақпа
olfactory	0	1	0	0	0	1	0	0	0	0	иіс сезу
oligarchy	0	0	0	0	0	1	0	0	0	0	олигархия
olive	0	0	0	0	0	0	0	0	0	0	зәйтүн
omega	0	0	0	0	0	0	0	0	0	0	омега
omelet	0	0	0	0	0	0	0	0	0	0	омлет
omen	0	1	0	1	0	1	0	0	0	0	белгі
ominous	0	1	0	1	0	1	0	0	0	0	қатерлі
omission	0	0	0	0	0	0	0	0	0	0	қалдыру
omit	0	0	0	0	0	1	0	0	0	0	өткізіп жіберіңіз
omitted	0	0	0	0	0	0	0	0	0	0	келтірілмесе
omnibus	0	0	0	0	0	0	0	0	0	0	омнибус
omnipotence	0	0	0	1	0	1	1	0	0	0	құдіреттілік
omnipotent	0	0	0	0	0	0	0	0	0	0	құдіретті
omnipresent	0	0	0	0	0	0	0	0	0	0	барлық жерде
omniscient	0	0	0	0	0	0	1	0	0	1	бәрін білуші
oncologist	0	0	0	0	0	0	0	0	0	0	онколог
oneness	0	0	0	0	0	0	0	0	0	0	бірлік
onerous	1	0	0	0	0	1	0	1	0	0	ауыр
oneself	0	0	0	0	0	0	0	0	0	0	өзі
ongoing	0	1	0	0	0	0	0	0	0	0	жалғасуда
onion	0	0	0	0	0	0	0	0	0	0	пияз
onset	0	1	0	0	0	0	0	0	0	0	басталуы
onslaught	0	0	0	0	0	0	0	0	0	0	шабуыл
ontology	0	0	0	0	0	0	0	0	0	0	онтология
onus	0	0	0	0	0	1	0	0	0	0	жүк
onward	0	0	0	0	0	0	0	0	0	0	ары қарай
onyx	0	0	0	0	0	0	0	0	0	0	оникс
ooze	0	0	1	0	0	1	0	0	0	0	ағын
oozing	0	0	0	0	0	0	0	0	0	0	ағу
opacity	0	0	0	0	0	0	0	0	0	0	мөлдірлік
opal	0	0	0	0	0	0	0	0	0	0	опал
opaque	0	0	0	0	0	1	0	0	0	0	мөлдір емес
ope	0	0	0	0	0	0	0	0	0	0	ашу
open	0	0	0	0	0	0	0	0	0	0	ашық
opener	0	0	0	0	0	0	0	0	0	0	ашқыш
opening	0	0	0	0	0	0	0	0	0	0	ашу
openly	0	0	0	0	0	0	0	0	0	0	ашық
openness	0	0	0	0	0	0	1	0	0	0	ашықтық
opera	1	1	0	1	1	0	1	1	1	1	опера
operatic	0	0	0	0	0	1	0	0	0	0	оперативті
operation	0	0	0	1	0	0	0	0	0	1	операция
operations	0	0	0	0	0	0	0	0	0	0	операциялар
operative	0	0	0	0	0	0	0	0	0	0	жедел
operator	0	0	0	0	0	0	0	0	0	0	оператор
ophthalmic	0	0	0	0	0	0	0	0	0	0	офтальмологиялық
ophthalmologist	0	0	0	0	0	0	0	0	0	0	офтальмолог
opiate	0	0	0	0	0	1	0	0	0	0	опиат
opinion	0	0	0	0	0	0	0	0	0	0	пікір
opinionated	1	0	0	0	0	1	0	0	0	0	пікір білдірген
opium	1	0	1	1	0	1	0	1	0	0	апиын
opponent	1	1	1	1	0	1	0	0	0	0	қарсылас
opportune	0	0	0	0	1	0	1	0	0	0	қолайлы
opportunism	0	0	0	0	0	0	0	0	0	0	оппортунизм
opportunity	0	1	0	0	0	0	1	0	0	0	мүмкіндік
oppose	0	0	0	0	0	1	0	0	0	0	қарсы
opposed	1	0	0	1	0	1	0	0	0	0	қарсы шықты
opposing	0	0	0	0	0	0	0	0	0	0	қарсы
opposite	0	0	0	0	0	0	0	0	0	0	қарама-қарсы
opposites	0	0	0	0	0	0	0	0	0	0	қарама-қайшылықтар
opposition	1	0	0	0	0	1	0	0	0	0	қарсылық
oppress	1	0	1	1	0	1	0	1	0	0	қысым жасау
oppression	1	0	1	1	0	1	0	1	0	0	езгі
oppressive	1	0	1	1	0	1	0	1	0	0	қысымшылық
oppressor	1	0	0	1	0	1	0	1	0	0	жәбірлеуші
optic	0	0	0	0	0	0	0	0	0	0	оптикалық
optical	0	0	0	0	0	0	0	0	0	0	оптикалық
optics	0	0	0	0	0	0	0	0	0	0	оптика
optimism	0	1	0	0	1	0	1	0	1	1	оптимизм
optimist	0	0	0	0	0	0	1	0	0	1	оптимист
option	0	0	0	0	0	0	1	0	0	0	опция
optional	0	0	0	0	0	0	1	0	0	0	міндетті емес
optionally	0	0	0	0	0	0	0	0	0	0	таңдау бойынша
options	0	0	0	0	0	0	0	0	0	0	опциялар
optometrist	0	0	0	0	0	0	0	0	0	0	оптометр
opulence	0	0	0	0	0	0	0	0	0	0	байлық
opulent	0	0	0	0	0	0	0	0	0	0	бай
opus	0	0	0	0	0	0	0	0	0	0	опус
oracle	0	1	0	0	0	0	1	0	0	1	oracle
oral	0	0	0	0	0	0	0	0	0	0	ауызша
orange	0	0	0	0	0	0	0	0	0	0	апельсин
oration	0	0	0	0	0	0	1	0	0	0	шешендік сөз
orator	0	0	0	0	0	0	0	0	0	0	шешен
oratory	0	0	0	0	0	0	0	0	0	0	шешендік өнер
orb	0	0	0	0	0	0	0	0	0	0	орб
orbit	0	0	0	0	0	0	0	0	0	0	орбита
orbiting	0	0	0	0	0	0	0	0	0	0	орбитада
orbs	0	0	0	0	0	0	0	0	0	0	шарлар
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	бау-бақша
orchestra	1	0	0	0	1	0	1	1	0	1	оркестр
ordained	0	0	0	0	0	0	1	0	0	1	тағайындалған
ordeal	1	0	0	0	0	1	0	0	1	0	сынақ
order	0	0	0	0	0	0	0	0	0	0	тапсырыс
orderly	0	0	0	0	0	0	1	0	0	0	ретті
ordinance	0	0	0	0	0	0	0	0	0	1	жарлық
ordinary	0	0	0	0	0	0	0	0	0	0	кәдімгі
ordination	0	1	0	0	1	0	1	0	0	1	тағайындау
ordnance	0	0	0	1	0	1	0	0	0	0	оқ-дәрі
ore	0	0	0	0	0	0	0	0	0	0	кен
oregano	0	0	0	0	0	0	0	0	0	0	орегано
organ	0	1	0	0	1	0	0	0	0	0	орган
organic	0	0	0	0	0	0	1	0	0	0	органикалық
organism	0	0	0	0	0	0	0	0	0	0	организм
organist	0	0	0	0	0	0	0	0	0	0	органист
organization	0	1	0	0	1	0	1	0	1	1	ұйымдастыру
organize	0	0	0	0	0	0	1	0	0	0	ұйымдастыру
organized	0	0	0	0	0	0	1	0	0	0	ұйымдастырылған
orgasm	0	1	0	0	1	0	1	0	0	0	оргазм
orgies	0	0	0	0	0	0	0	0	0	0	оргиялар
orient	0	0	0	0	0	0	0	0	0	0	бағдарлау
oriental	0	0	0	0	0	0	0	0	0	0	шығыстық
orientation	0	0	0	0	0	0	0	0	0	0	бағдарлау
orifice	0	0	0	0	0	0	0	0	0	0	тесік
origin	0	0	0	0	0	0	0	0	0	0	шығу тегі
originality	0	0	0	0	0	0	1	0	1	0	түпнұсқалық
originate	0	0	0	0	0	0	0	0	0	0	туындайды
origination	0	0	0	0	0	0	0	0	0	0	пайда болуы
originator	0	0	0	0	0	0	0	0	0	0	бастаушы
ornament	0	0	0	0	0	0	0	0	0	0	ою-өрнек
ornamental	0	0	0	0	0	0	0	0	0	0	сәндік
ornamentation	0	0	0	0	0	0	0	0	0	0	ою-өрнек
ornamented	0	0	0	0	0	0	1	0	0	0	әшекейленген
ornate	0	0	0	0	0	0	1	0	0	0	әшекейлі
orphan	0	0	0	1	0	1	0	1	0	0	жетім
orthodox	0	0	0	0	0	0	0	0	0	0	православиелік
orthodoxy	0	0	0	0	0	0	0	0	0	1	православие
orthogonal	0	0	0	0	0	0	0	0	0	0	ортогональды
oscillate	0	0	0	0	0	0	0	0	0	0	тербеліс
oscillating	0	0	0	0	0	0	0	0	0	0	тербелмелі
oscillation	0	0	0	0	0	0	0	0	0	0	тербеліс
oscillatory	0	0	0	0	0	0	0	0	0	0	тербелмелі
ostensible	0	0	0	0	0	0	0	0	0	0	көрінетін
ostensibly	0	0	0	0	0	1	0	0	0	0	көрінетіндей
ostrich	0	0	0	0	0	0	0	0	0	0	түйеқұс
otto	0	0	0	0	0	0	0	0	0	0	отто
ottoman	0	0	0	0	0	0	0	0	0	0	османлы
ounce	0	0	0	0	0	0	0	0	0	0	унция
oust	1	0	0	0	0	1	0	1	0	0	қуып жіберу
outbreak	0	0	0	0	0	0	0	0	0	0	індет
outburst	1	0	0	1	1	1	1	1	1	0	жарылыс
outcast	0	0	1	1	0	1	0	1	0	0	қуылған
outcome	0	0	0	0	0	0	1	0	0	0	нәтиже
outcry	1	0	0	1	0	1	0	0	1	0	айқай
outdo	0	1	0	0	0	0	1	0	0	0	асып кету
outdoor	0	0	0	0	0	0	0	0	0	0	ашық
outfit	0	0	0	0	0	0	0	0	0	0	киім
outgrow	0	0	0	0	0	0	0	0	0	0	асып кету
outgrowth	0	0	0	0	0	0	0	0	0	0	өсім
outhouse	0	0	1	0	0	1	0	0	0	0	үйден тыс
outing	0	0	0	0	0	0	0	0	0	0	саяхат
outlandish	0	0	0	0	0	1	0	0	0	0	оғаш
outlast	0	0	0	0	0	0	0	0	0	0	ұзағырақ
outlaw	0	0	0	0	0	1	0	0	0	0	заңсыз
outlet	0	0	0	0	0	0	0	0	0	0	розетка
outline	0	0	0	0	0	0	0	0	0	0	контур
outlines	0	0	0	0	0	0	0	0	0	0	контурлар
outlook	0	0	0	0	0	0	0	0	0	0	көзқарас
outlying	0	0	0	0	0	0	0	0	0	0	шеткі
outnumber	0	0	0	0	0	0	0	0	0	0	артық
outpost	0	0	0	1	0	0	0	0	0	0	застава
outpouring	0	0	0	0	0	0	0	0	0	0	төгілу
output	0	0	0	0	0	0	0	0	0	0	шығару
outrage	1	0	1	0	0	1	0	0	0	0	ашу
outrageous	0	0	0	0	0	0	0	0	1	0	шектен шыққан
outright	0	0	0	0	0	0	0	0	0	0	тікелей
outrun	0	0	0	0	0	0	0	0	0	0	асып кету
outset	0	0	0	0	0	0	0	0	0	0	басы
outsider	0	0	0	1	0	0	0	0	0	0	аутсайдер
outskirts	0	0	0	0	0	0	0	0	0	0	шеттері
outspoken	0	0	0	0	0	0	0	0	0	0	ашық
outstanding	0	0	0	0	1	1	1	0	0	0	көрнекті
outstretched	0	0	0	0	0	0	0	0	0	0	созылған
outward	0	0	0	0	0	0	1	0	0	0	сыртқа
outwards	0	0	0	0	0	0	0	0	0	0	сыртқа қарай
outweigh	0	0	0	0	0	0	0	0	0	0	басым
oval	0	0	0	0	0	0	0	0	0	0	сопақ
ovary	0	0	0	0	0	0	0	0	0	0	аналық без
ovate	0	0	0	0	0	0	0	0	0	0	жұмыртқа тәрізді
ovation	0	0	0	0	0	1	0	1	0	0	қол шапалақтау
oven	0	0	0	0	0	0	0	0	0	0	пеш
overalls	0	0	0	0	0	0	0	0	0	0	комбинезон
overbearing	1	0	0	0	0	1	0	0	0	0	басым
overburden	0	0	0	0	0	1	0	0	0	0	артық жүк
overcast	0	0	0	0	0	1	0	0	0	0	бұлтты
overcharged	0	0	0	0	0	0	0	0	0	0	артық төленген
overcoat	0	0	0	0	0	0	0	0	0	0	шинель
overdo	0	0	0	0	0	1	0	0	0	0	асып кету
overdose	0	0	0	0	0	1	0	0	0	0	артық дозалану
overdue	0	1	0	0	0	1	0	1	1	0	мерзімі өткен
overestimate	0	0	0	0	0	0	0	0	1	0	асыра бағалау
overestimated	0	0	0	0	0	1	0	0	0	0	артық бағаланған
overflow	0	0	0	0	0	1	0	0	0	0	толып кету
overflowing	0	0	0	0	0	0	0	0	0	0	толып жатыр
overgrown	0	0	0	0	0	1	0	0	0	0	өсіп кеткен
overgrowth	0	0	0	0	0	0	0	0	0	0	шамадан тыс өсу
overhanging	0	0	0	0	0	0	0	0	0	0	асып кету
overhaul	0	0	0	0	0	0	0	0	0	0	күрделі жөндеу
overhead	0	0	0	0	0	0	0	0	0	0	үстеме
overjoyed	0	0	0	0	1	0	1	0	0	0	қуанышында шек болмады
overlaid	0	0	0	0	0	0	0	0	0	0	қабатталған
overlap	0	0	0	0	0	0	0	0	0	0	қабаттасу
overlay	0	0	0	0	0	0	0	0	0	0	қабаттасу
overload	0	0	0	0	0	1	0	1	0	0	шамадан тыс жүктеме
overlying	0	0	0	0	0	0	0	0	0	0	үстемелеу
overpaid	0	0	0	0	0	1	0	0	0	0	артық төленген
overpass	0	0	0	0	0	0	0	0	0	0	эстакада
overpower	0	0	0	0	0	1	0	0	0	0	басым
overpowering	1	0	0	1	0	1	0	0	0	0	басым
overpriced	1	0	1	0	0	1	0	1	0	0	артық баға
override	0	0	0	0	0	0	0	0	0	0	қайта анықтау
overrule	0	0	0	0	0	0	0	0	0	0	жоққа шығару
overseer	0	0	0	0	0	0	0	0	0	0	бақылаушы
overshadow	0	0	0	0	0	0	0	0	0	0	көлеңкелеу
oversight	0	0	0	0	0	1	0	0	0	0	қадағалау
overstate	0	0	0	0	0	0	0	0	0	0	артық айту
overstock	0	0	0	0	0	0	0	0	0	0	артық қойма
overt	0	0	0	1	0	0	0	0	0	0	ашық
overtake	0	0	0	0	0	0	0	0	0	0	басып озу
overtaken	0	0	0	0	0	0	0	0	0	0	басып озды
overthrow	0	1	0	1	0	1	0	0	0	0	лақтыру
overture	0	1	0	0	0	0	0	0	0	0	увертюра
overturn	0	0	0	0	0	1	0	0	0	0	төңкеру
overwhelm	0	0	0	0	0	1	0	0	0	0	басып кету
overwhelmed	0	0	0	0	0	1	0	1	0	0	басып қалды
overwhelming	0	0	0	0	0	0	1	0	0	0	басым
overzealous	0	0	0	0	0	0	0	0	0	0	тым ынталы
owe	0	0	0	0	0	0	0	0	0	0	қарыз
owing	1	1	1	1	0	1	0	1	0	1	қарыз
owner	0	0	0	0	0	0	0	0	0	0	иесі
ownership	0	0	0	0	0	0	1	0	0	0	меншік
ox	0	0	0	0	0	0	0	0	0	0	өгіз
oxidation	0	0	0	0	0	1	0	0	0	0	тотығу
oxygen	0	0	0	0	0	0	0	0	0	0	оттегі
oxymoron	0	0	0	0	0	0	0	0	0	0	оксиморон
oyster	0	0	0	0	0	0	0	0	0	0	устрица
pace	0	0	0	0	0	0	0	0	0	0	қарқын
pacific	0	0	0	0	0	0	1	0	0	0	тынық мұхиты
pacify	0	0	0	0	0	0	0	0	0	0	тыныштандыру
pack	0	0	0	0	0	0	0	0	0	0	бума
package	0	0	0	0	0	0	0	0	0	0	пакет
packer	0	0	0	0	0	0	0	0	0	0	ораушы
packet	0	0	0	0	0	0	0	0	0	0	пакет
pact	0	0	0	0	0	0	0	0	0	1	пакт
pad	0	0	0	0	0	0	1	0	0	0	төсем
padding	0	0	0	0	0	0	1	0	0	0	төсеу
paddle	0	1	0	0	0	0	1	0	0	0	қалақ
paddock	0	0	0	0	0	0	0	0	0	0	паддок
paddy	0	0	0	0	0	0	0	0	0	0	күріш
padlock	0	0	0	0	0	0	0	0	0	0	құлып
padre	0	0	0	0	0	0	0	0	0	0	падре
pagan	0	0	0	0	0	0	0	0	0	0	пұтқа табынушы
paganism	0	0	0	0	0	0	0	0	0	0	пұтқа табынушылық
page	0	0	0	0	0	0	0	0	0	0	бет
pageant	0	0	0	0	0	0	0	0	0	0	байқау
pagination	0	0	0	0	0	0	0	0	0	0	беттеу
pagoda	0	0	0	0	0	0	0	0	0	0	пагода
pail	0	0	0	0	0	0	0	0	0	0	шелек
pain	0	0	0	1	0	1	0	1	0	0	ауырсыну
pained	0	0	0	1	0	1	0	1	0	0	ауырды
painful	1	0	1	1	0	1	0	1	0	0	ауыртады
