English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Galician Word
mystic	0	0	0	0	0	0	0	0	1	0	místico
mystical	0	0	0	0	0	0	0	0	0	0	místico
mysticism	0	0	0	0	0	0	0	0	0	0	misticismo
myth	0	0	0	0	0	0	0	0	0	0	mito
mythic	0	0	0	0	0	0	0	0	0	0	mítico
mythical	0	0	0	0	0	0	0	0	0	0	mítico
mythological	0	0	0	0	0	0	0	0	0	0	mitolóxico
mythology	0	0	0	0	0	0	0	0	0	0	mitoloxía
nab	0	0	0	0	0	1	0	0	1	0	nab
nadir	0	0	0	0	0	1	0	0	0	0	nadir
nag	1	0	0	0	0	1	0	0	0	0	nag
nail	0	0	0	0	0	0	0	0	0	0	unha
naive	0	0	0	0	0	1	0	0	0	0	inxenuo
naked	0	0	0	0	0	0	0	0	0	0	espido
named	0	0	0	0	0	0	0	0	0	0	nomeada
nameless	0	0	1	0	0	1	0	0	0	0	sen nome
namesake	0	0	0	0	0	0	0	0	0	0	homónimo
naming	0	0	0	0	0	0	0	0	0	0	nomeamento
nanny	0	0	0	0	0	0	0	0	0	0	babá
nanometer	0	0	0	0	0	0	0	0	0	0	nanómetro
nap	0	0	0	0	1	0	1	0	0	0	sesta
nape	0	0	0	0	0	0	0	0	0	0	caluga
napkin	0	0	0	0	0	0	0	1	0	0	servilleta
napping	0	0	0	0	0	0	0	0	0	0	sesta
nappy	0	0	1	0	0	1	0	0	0	0	cueiro
narcotic	0	0	0	0	0	1	0	0	0	0	estupefaciente
narrate	0	0	0	0	0	0	0	0	0	0	narrar
narration	0	0	0	0	0	0	0	0	0	0	narración
narrative	0	0	0	0	0	0	0	0	0	0	narrativa
narrator	0	0	0	0	0	0	0	0	0	0	narrador
narrow	0	0	0	0	0	0	0	0	0	0	estreito
narrowing	0	0	0	0	0	0	0	0	0	0	estreitando
nascent	0	1	0	0	0	0	0	0	0	0	nacente
nasty	1	0	1	1	0	1	0	1	0	0	desagradable
natal	0	0	0	0	0	0	0	0	0	0	natal
nation	0	0	0	0	0	0	0	0	0	1	nación
national	0	0	0	0	0	0	0	0	0	0	nacional
nationality	0	0	0	0	0	0	0	0	0	0	nacionalidade
native	0	0	0	0	0	0	0	0	0	0	nativo
nativity	0	0	0	0	0	0	0	0	0	0	nacemento
naturalist	0	0	0	0	0	0	1	0	0	0	naturalista
naturalization	0	0	0	0	0	0	0	0	0	0	naturalización
naturalized	0	0	0	0	0	0	0	0	0	0	naturalizado
naturally	0	0	0	0	0	0	0	0	0	0	naturalmente
nature	0	0	0	0	0	0	0	0	0	0	natureza
naught	0	0	0	0	0	0	0	0	0	0	nada
naughty	0	0	0	0	0	1	0	0	0	0	impertinente
nausea	0	0	1	0	0	1	0	0	0	0	náuseas
nauseous	0	0	1	0	0	1	0	1	0	0	náuseas
nautical	0	0	0	0	0	0	0	0	0	0	náutico
naval	0	0	0	0	0	0	0	0	0	0	naval
nave	0	0	0	0	0	0	0	0	0	0	nave
navel	0	0	0	0	0	0	0	0	0	0	embigo
navigable	0	1	0	0	0	0	1	0	0	0	navegable
navigate	0	0	0	0	0	0	0	0	0	0	navegar
navigation	0	0	0	0	0	0	0	0	0	0	navegación
navigator	0	1	0	0	0	0	0	0	0	1	navegador
navy	0	0	0	0	0	0	0	0	0	0	mariña
nay	0	0	0	0	0	1	0	0	0	0	non
neatly	0	0	0	0	0	0	1	0	0	0	ordenadamente
nebula	0	0	0	0	0	0	0	0	0	0	nebulosa
nebulae	0	0	0	0	0	0	0	0	0	0	nebulosas
nebulous	0	0	0	0	0	0	0	0	0	0	nebulosa
necessarily	0	0	0	0	0	0	0	0	0	0	necesariamente
necessitate	0	0	0	0	0	0	0	0	0	0	precisar
necessities	0	0	0	0	0	0	0	0	0	0	necesidades
necessity	0	0	0	0	0	0	0	1	0	0	necesidade
neck	0	0	0	0	0	0	0	0	0	0	pescozo
necklace	0	0	0	0	0	0	0	0	0	0	colar
necrosis	0	0	0	0	0	0	0	0	0	0	necrose
nectar	0	0	0	0	0	0	1	0	0	0	néctar
needful	0	0	0	0	0	1	0	0	0	0	necesario
needle	0	0	0	0	0	0	1	0	0	0	agulla
needless	0	0	0	0	0	0	0	0	0	0	innecesario
needy	0	0	0	0	0	1	0	0	0	0	necesitado
nefarious	0	0	1	1	0	1	0	1	1	0	nefasto
negation	1	0	0	0	0	1	0	0	0	0	negación
negative	0	0	0	0	0	1	0	1	0	0	negativa
neglect	0	0	0	0	0	1	0	0	0	0	neglixencia
neglected	1	0	1	0	0	1	0	1	0	0	descoidada
neglecting	0	0	0	0	0	1	0	0	0	0	descoidando
negligence	0	0	0	0	0	1	0	0	0	0	neglixencia
negligent	0	0	0	0	0	1	0	0	0	0	neglixente
negligently	0	0	0	0	0	1	0	0	0	0	neglixente
negligible	0	0	0	0	0	0	0	0	0	0	insignificante
negotiate	0	0	0	0	0	0	1	0	0	1	negociar
negotiation	0	0	0	0	0	0	0	0	0	0	negociación
negotiator	0	0	0	0	0	0	1	0	0	0	negociador
negro	0	0	0	0	0	1	0	1	0	0	negro
neigh	0	0	0	0	0	0	0	0	0	0	relixiar
neighbor	0	1	0	0	0	0	1	0	0	1	veciño
neighborhood	0	1	0	0	0	0	0	0	0	0	barrio
neighboring	0	0	0	0	0	0	0	0	0	0	veciña
neonatal	0	0	0	0	0	0	0	0	0	0	neonatal
neophyte	0	0	0	0	0	0	0	0	0	0	neófito
neoprene	0	0	0	0	0	0	0	0	0	0	neopreno
nephew	0	0	0	0	0	0	0	0	0	0	sobriño
nepotism	1	0	1	0	0	1	0	1	0	0	nepotismo
nerve	0	0	0	0	0	0	1	0	0	0	Nervio
nervous	0	1	0	1	0	1	0	0	0	0	nervioso
nervousness	0	0	0	1	0	0	0	0	0	0	nerviosismo
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	niño
nestle	0	0	0	0	0	0	1	0	0	1	aniñar
nestling	0	0	0	0	0	0	0	0	0	0	aniño
net	0	0	0	0	0	0	0	0	0	0	rede
nether	1	0	0	1	0	1	0	1	0	0	abaixo
netting	0	0	0	0	0	0	0	0	0	0	rede
nettle	1	0	1	0	0	1	0	0	0	0	ortiga
network	0	1	0	0	0	0	0	0	0	0	rede
neuralgia	0	0	0	1	0	1	0	1	0	0	neuralxia
neurology	0	0	0	0	0	0	0	0	0	0	neuroloxía
neurosis	0	0	0	1	0	1	0	1	0	0	neurose
neurotic	0	0	1	1	0	1	0	0	0	0	neurótico
neuter	0	0	0	0	0	0	0	0	0	0	neutro
neutral	0	1	0	0	0	0	0	0	0	1	neutro
neutrality	0	0	0	0	0	0	0	0	0	1	neutralidade
neutralize	0	0	0	0	0	0	0	0	0	0	neutralizar
newborn	0	0	0	0	0	0	0	0	0	0	recén nacido
newcomer	0	0	0	1	0	0	0	0	1	0	recén chegado
newly	0	0	0	0	0	0	0	0	0	0	recentemente
newness	0	0	0	0	0	0	0	0	0	0	novidade
news	0	0	0	0	0	0	0	0	0	0	noticias
newspaper	0	0	0	0	0	0	0	0	0	0	xornal
newsstand	0	0	0	0	0	0	0	0	0	0	quiosco
nib	0	0	0	0	0	0	0	0	0	0	plumín
nibble	0	0	0	0	0	0	0	0	0	0	picar
niche	0	0	0	0	0	0	0	0	0	0	nicho
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	nick
nickel	0	0	0	0	0	0	0	0	0	0	níquel
nickname	0	0	0	0	0	0	0	0	0	0	alcume
nicotine	0	0	1	0	0	1	0	0	0	0	nicotina
niece	0	0	0	0	0	0	0	0	0	0	sobriña
nigh	0	0	0	0	0	0	0	0	0	0	preto
night	0	0	0	0	0	0	0	0	0	0	noite
nightfall	0	0	0	0	0	0	0	0	0	0	anoitecer
nightingale	0	0	0	0	0	0	0	0	0	0	ruiseñor
nightmare	0	0	0	1	0	1	0	0	0	0	pesadelo
nihilism	0	0	0	0	0	1	0	0	0	0	nihilismo
nil	0	0	0	0	0	0	0	0	0	0	nulo
nimble	0	0	0	0	0	0	0	0	0	0	áxil
ninety	0	0	0	0	0	0	0	0	0	0	noventa
ninth	0	0	0	0	0	0	0	0	0	0	novena
nip	0	0	0	0	0	0	0	0	0	0	nip
nipple	0	0	0	0	0	0	0	0	0	0	pezón
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	nobreza
noble	0	0	0	0	0	0	1	0	0	1	nobre
nobleman	0	0	0	0	0	0	1	0	0	1	fidalgo
nocturnal	0	0	0	0	0	0	0	0	0	0	nocturno
nod	0	0	0	0	0	0	0	0	0	0	aceno
nodding	0	0	0	0	0	0	0	0	0	0	asentindo
node	0	0	0	0	0	0	0	0	0	0	nodo
nodular	0	0	0	0	0	0	0	0	0	0	nodular
nodule	0	0	0	0	0	0	0	0	0	0	nódulo
noise	0	0	0	0	0	1	0	0	0	0	ruído
noisy	1	0	0	0	0	1	0	0	0	0	ruidoso
nomad	0	0	0	0	0	0	0	0	0	0	nómade
nomadic	0	0	0	0	0	0	0	0	0	0	nómade
nomenclature	0	0	0	0	0	0	0	0	0	0	nomenclatura
nominal	0	0	0	0	0	0	0	0	0	0	nominal
nominate	0	0	0	0	0	0	0	0	0	0	nomear
nomination	0	0	0	0	0	0	1	0	0	0	nomeamento
nominee	0	0	0	0	0	0	0	0	0	0	nomeado
nonce	0	0	0	0	0	0	0	0	0	0	nonce
noncompliance	1	1	0	1	0	1	0	1	0	0	incumprimento
nondescript	0	0	0	0	0	0	0	0	0	0	indescriptible
nonexistent	0	0	0	0	0	0	0	0	0	0	inexistente
nonpayment	0	0	0	0	0	0	0	0	0	0	impago
nonresident	0	0	0	0	0	0	0	0	0	0	non residente
nonsense	0	0	0	0	0	1	0	0	0	0	tonterías
nonsensical	0	0	0	0	0	1	0	1	0	0	absurdo
noodle	0	0	0	0	0	0	0	0	0	0	fideos
nook	0	0	0	0	0	0	0	0	0	0	recanto
noon	0	0	0	0	0	0	0	0	0	0	Mediodía
noose	0	0	0	0	0	1	0	1	0	0	lazo
norm	0	0	0	0	0	0	0	0	0	0	norma
normal	0	0	0	0	0	0	0	0	0	0	normal
normalcy	0	0	0	0	0	0	0	0	0	0	normalidade
normality	0	0	0	0	0	0	1	0	0	0	normalidade
nose	0	0	1	0	0	0	0	0	0	0	nariz
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalxia
nostril	0	0	0	0	0	0	0	0	0	0	fosa nasal
notable	0	0	0	0	1	0	1	0	0	1	notable
notables	0	0	0	0	0	0	1	0	0	0	notables
notably	0	0	0	0	0	0	0	0	0	0	notablemente
notary	0	0	0	0	0	0	0	0	0	1	notario
notation	0	0	0	0	0	0	0	0	0	0	cualificación
notch	0	0	0	0	0	0	0	0	0	0	muesca
notched	0	0	0	0	0	0	0	0	0	0	entallado
note	0	0	0	0	0	0	0	0	0	0	Nota
notebook	0	0	0	0	0	0	0	0	0	0	caderno
noted	0	0	0	0	0	0	1	0	0	0	sinalado
noteworthy	0	0	0	0	0	0	0	0	0	0	salientable
nothingness	0	0	0	0	0	1	0	1	0	0	nada
notice	0	0	0	0	0	0	0	0	0	0	aviso
noticeable	0	0	0	0	0	0	0	0	0	0	perceptible
notification	0	1	0	0	0	0	0	0	0	0	notificación
notify	0	0	0	0	0	0	0	0	0	0	notificar
notion	0	0	0	0	0	0	1	0	0	0	noción
notional	0	0	0	0	0	0	0	0	0	0	nocional
notoriety	1	0	1	1	0	1	1	0	0	0	notoriedade
notwithstanding	0	0	0	0	0	0	0	0	0	0	non obstante
nought	0	0	0	0	0	0	0	0	0	0	nada
noun	0	0	0	0	0	0	0	0	0	0	substantivo
nourish	0	0	0	0	0	0	0	0	0	0	nutrir
nourishment	0	0	0	0	0	0	1	0	0	0	nutrición
nouveau	0	0	0	0	0	0	0	0	0	0	novo
novelty	0	0	0	0	0	0	0	0	0	0	novidade
novice	0	0	0	0	0	0	0	0	0	0	novato
nowadays	0	0	0	0	0	0	0	0	0	0	hoxe en día
noxious	0	0	1	1	0	1	0	0	0	0	nocivo
nozzle	0	0	0	0	0	0	0	0	0	0	boquilla
nuance	0	0	0	0	0	0	0	0	0	0	matiz
nuances	0	0	0	0	0	0	0	0	0	0	matices
nucleus	0	0	0	0	0	0	0	0	0	0	núcleo
nude	0	0	0	0	0	0	0	0	0	0	espido
nudge	0	0	0	0	0	0	0	0	0	0	empuxe
nudity	0	0	0	0	0	0	0	0	0	0	nudez
nugget	0	0	0	0	0	0	0	0	0	0	pepita
nuisance	1	0	0	0	0	1	0	0	0	0	molestia
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	nulo
nullify	0	0	0	0	0	1	0	0	1	0	anular
numb	0	0	0	0	0	1	0	0	0	0	entumecido
number	0	0	0	0	0	0	0	0	0	0	número
numbering	0	0	0	0	0	0	0	0	0	0	numeración
numbers	0	0	0	0	0	0	1	0	0	0	números
numbness	0	0	0	0	0	1	0	1	0	0	entumecimiento
numeral	0	0	0	0	0	0	0	0	0	0	numeral
numerator	0	0	0	0	0	0	0	0	0	0	numerador
numerical	0	0	0	0	0	0	0	0	0	0	numérico
numerically	0	0	0	0	0	0	0	0	0	0	numericamente
numerous	0	0	0	0	0	0	0	0	0	0	numerosos
nun	0	0	0	0	0	1	0	0	0	1	monxa
nurse	0	0	0	0	0	0	1	0	0	1	enfermeira
nursery	0	0	0	0	1	0	1	0	0	1	viveiro
nurture	1	1	1	1	1	0	1	0	0	1	nutrir
nutmeg	0	0	0	0	0	0	0	0	0	0	noz moscada
nutrition	0	0	0	0	0	0	0	0	0	0	nutrición
nutritious	0	0	0	0	0	0	1	1	0	0	nutritivo
nutritive	0	0	0	0	0	0	0	0	0	0	nutritivo
nuts	0	0	0	0	0	0	0	0	0	0	noces
nymph	0	0	0	0	0	0	0	0	0	0	ninfa
oaf	0	0	0	0	0	1	0	0	0	0	oaf
oak	0	0	0	0	0	0	1	0	0	0	carballo
oar	0	0	0	0	0	0	0	0	0	0	remo
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	xuramento
oatmeal	0	0	0	0	0	0	0	0	0	0	fariña de avea
obedience	0	0	0	0	0	0	1	0	0	1	obediencia
obedient	0	0	0	0	0	0	0	0	0	0	obediente
obediently	0	0	0	0	0	0	0	0	0	0	obedientemente
obelisk	0	0	0	0	0	0	0	0	0	0	obelisco
obese	0	0	1	0	0	1	0	0	0	0	Obeso
obesity	0	0	1	0	0	1	0	1	0	0	obesidade
obey	0	0	0	1	0	0	0	0	0	1	obedecer
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	obituario
object	0	0	0	0	0	0	0	0	0	0	obxecto
objection	1	0	0	0	0	1	0	0	0	0	obxección
objectionable	0	0	0	0	0	1	0	0	0	0	censurable
objective	0	1	0	0	0	0	1	0	0	1	obxectivo
obligation	0	0	0	0	0	0	0	0	0	0	obriga
obligatory	0	0	0	0	0	0	0	0	0	0	obrigatorio
oblige	0	0	0	0	0	1	0	0	0	1	obrigar
obliged	0	0	0	0	0	0	0	0	0	0	obrigado
obliging	1	1	1	1	1	0	1	0	1	1	obrigado
obligor	0	0	0	1	0	1	0	0	0	0	obrigado
oblique	0	0	0	0	0	0	0	0	0	0	oblicuo
obliterate	1	0	0	1	0	1	0	1	0	0	borrar
obliterated	1	0	0	1	0	1	0	0	0	0	borrado
obliteration	0	0	0	1	0	1	0	1	0	0	obliteración
oblivion	1	0	0	1	0	1	0	0	0	0	esquecemento
oblivious	0	0	0	0	0	0	0	0	0	0	alleo
oblong	0	0	0	0	0	0	0	0	0	0	oblongo
obnoxious	1	0	1	0	0	1	0	1	0	0	desagradable
oboe	0	0	0	0	0	0	0	0	0	0	óboe
obscene	0	0	1	0	0	1	0	0	0	0	obsceno
obscenity	1	0	1	0	0	1	0	0	0	0	obscenidade
obscure	0	0	0	0	0	0	0	0	0	0	escuro
obscured	0	0	0	0	0	0	0	0	0	0	escurecido
obscurity	0	0	0	0	0	1	0	0	0	0	escuridade
observance	0	0	0	0	0	0	0	0	0	0	observancia
observant	0	0	0	0	0	0	1	0	0	0	observador
observation	0	0	0	0	0	0	0	0	0	0	observación
observatory	0	0	0	0	0	0	0	0	0	0	observatorio
observe	0	0	0	0	0	0	0	0	0	0	observar
observer	0	0	0	0	0	0	0	0	0	0	observador
observing	0	0	0	0	0	0	0	0	0	0	observando
obsession	0	0	0	0	0	0	0	0	0	0	obsesión
obsolescence	0	0	0	0	0	0	0	0	0	0	obsolescencia
obstacle	1	0	0	1	0	1	0	1	0	0	obstáculo
obstetrician	0	0	0	0	0	0	0	0	0	1	obstetra
obstetrics	0	0	0	0	0	0	0	0	0	0	obstetricia
obstinate	0	0	0	0	0	1	0	0	0	0	obstinado
obstruct	1	0	0	1	0	1	0	0	0	0	obstruír
obstruction	0	0	0	0	0	1	0	0	0	0	obstrución
obstructive	1	0	0	0	0	1	0	0	0	0	obstrutivo
obtain	0	0	0	0	0	0	0	0	0	0	obter
obtainable	0	0	0	0	1	0	1	0	0	0	obtenible
obtuse	0	0	0	0	0	1	0	0	0	0	obtuso
obverse	0	0	0	0	0	0	0	0	0	0	anverso
obvious	0	0	0	0	0	0	1	0	0	1	obvio
ocarina	0	0	0	0	0	0	0	0	0	0	ocarina
occasion	0	0	0	0	0	0	0	0	0	0	ocasión
occasional	0	0	0	0	0	0	0	0	1	0	ocasional
occasionally	0	0	0	0	0	0	0	0	0	0	ocasionalmente
occlusion	0	0	0	0	0	0	0	0	0	0	oclusión
occult	0	0	1	1	0	1	0	0	0	0	ocultismo
occupancy	0	0	0	0	0	0	0	0	0	0	ocupación
occupant	0	0	0	0	0	0	1	0	0	1	ocupante
occupation	0	0	0	0	0	0	1	0	0	0	ocupación
occupied	0	0	0	0	0	0	0	0	0	0	ocupado
occupier	0	0	0	0	0	0	0	0	0	0	ocupante
occupy	0	0	0	0	0	0	1	0	0	0	ocupar
occupying	0	0	0	0	0	0	0	0	0	0	ocupando
occur	0	0	0	0	0	0	0	0	0	0	ocorrer
occurrence	0	0	0	0	0	0	0	0	0	0	ocorrencia
ocean	0	0	0	0	0	0	0	0	0	0	océano
oceanic	0	0	0	0	0	0	0	0	0	0	oceánica
octagon	0	0	0	0	0	0	0	0	0	0	octógono
octave	0	0	0	0	0	0	0	0	0	0	oitava
octopus	0	0	1	0	0	0	0	0	0	0	polbo
ocular	0	0	0	0	0	0	0	0	0	0	ocular
oddity	0	0	1	0	0	1	0	1	1	0	estrañeza
odds	0	0	0	0	0	0	0	0	0	0	probabilidades
ode	0	0	0	0	0	0	0	0	0	0	oda
odious	1	0	1	1	0	1	0	0	0	0	odioso
odometer	0	0	0	0	0	0	0	0	0	0	odómetro
odor	0	0	0	0	0	1	0	0	0	0	cheiro
oestrogen	0	0	0	0	0	0	0	0	0	0	estróxenos
oeuvre	0	0	0	0	0	0	0	0	0	0	obra
offal	0	0	0	0	0	0	0	0	0	0	despoxos
offend	1	0	1	0	0	1	0	0	0	0	ofender
offended	1	0	0	0	0	1	0	1	0	0	ofendido
offender	1	0	1	1	0	1	0	1	0	0	delincuente
offense	1	0	1	1	0	1	0	1	0	0	ofensa
offensive	1	0	1	0	0	1	0	0	0	0	ofensivo
offer	0	0	0	0	0	0	1	0	0	0	oferta
offered	0	0	0	0	0	0	0	0	0	0	ofrecido
offering	0	0	0	0	0	0	0	0	0	1	ofrenda
offhand	0	0	0	0	0	1	0	0	0	0	descoñecido
office	0	0	0	0	0	0	0	0	0	0	oficina
officer	0	0	0	0	0	0	1	0	0	1	oficial
offices	0	0	0	0	0	0	0	0	0	0	oficinas
official	0	0	0	0	0	0	0	0	0	1	Oficial
officiate	0	0	0	0	0	0	0	0	0	0	oficiar
offing	0	0	0	0	0	1	0	0	0	0	despegando
offload	0	0	0	0	0	0	0	0	0	0	descargar
offset	0	1	0	0	0	0	1	0	0	0	compensar
offshoot	0	0	0	0	0	0	1	0	0	0	ramificación
offside	0	0	0	0	0	0	0	0	0	0	fóra de xogo
oft	0	0	0	0	0	0	0	0	0	0	moitas veces
oftentimes	0	0	0	0	0	0	0	0	0	0	moitas veces
ogre	0	0	1	1	0	1	0	0	0	0	ogro
oil	0	0	0	0	0	0	0	0	0	0	aceite
oils	0	0	0	0	0	0	0	0	0	0	aceites
ointment	0	0	0	0	0	0	0	0	0	0	ungüento
olfactory	0	1	0	0	0	1	0	0	0	0	olfativo
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarquía
olive	0	0	0	0	0	0	0	0	0	0	oliveira
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	tortilla
omen	0	1	0	1	0	1	0	0	0	0	presaxio
ominous	0	1	0	1	0	1	0	0	0	0	sinistro
omission	0	0	0	0	0	0	0	0	0	0	omisión
omit	0	0	0	0	0	1	0	0	0	0	omitir
omitted	0	0	0	0	0	0	0	0	0	0	omitido
omnibus	0	0	0	0	0	0	0	0	0	0	ómnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	omnipotencia
omnipotent	0	0	0	0	0	0	0	0	0	0	omnipotente
omnipresent	0	0	0	0	0	0	0	0	0	0	omnipresente
omniscient	0	0	0	0	0	0	1	0	0	1	omnisciente
oncologist	0	0	0	0	0	0	0	0	0	0	oncólogo
oneness	0	0	0	0	0	0	0	0	0	0	unidade
onerous	1	0	0	0	0	1	0	1	0	0	oneroso
oneself	0	0	0	0	0	0	0	0	0	0	un mesmo
ongoing	0	1	0	0	0	0	0	0	0	0	en curso
onion	0	0	0	0	0	0	0	0	0	0	cebola
onset	0	1	0	0	0	0	0	0	0	0	inicio
onslaught	0	0	0	0	0	0	0	0	0	0	embestida
ontology	0	0	0	0	0	0	0	0	0	0	ontoloxía
onus	0	0	0	0	0	1	0	0	0	0	carga
onward	0	0	0	0	0	0	0	0	0	0	adiante
onyx	0	0	0	0	0	0	0	0	0	0	ónix
ooze	0	0	1	0	0	1	0	0	0	0	rezumar
oozing	0	0	0	0	0	0	0	0	0	0	rezumando
opacity	0	0	0	0	0	0	0	0	0	0	opacidade
opal	0	0	0	0	0	0	0	0	0	0	ópalo
opaque	0	0	0	0	0	1	0	0	0	0	opaco
ope	0	0	0	0	0	0	0	0	0	0	ope
open	0	0	0	0	0	0	0	0	0	0	aberto
opener	0	0	0	0	0	0	0	0	0	0	abridor
opening	0	0	0	0	0	0	0	0	0	0	apertura
openly	0	0	0	0	0	0	0	0	0	0	abertamente
openness	0	0	0	0	0	0	1	0	0	0	apertura
opera	1	1	0	1	1	0	1	1	1	1	ópera
operatic	0	0	0	0	0	1	0	0	0	0	operístico
operation	0	0	0	1	0	0	0	0	0	1	operación
operations	0	0	0	0	0	0	0	0	0	0	operacións
operative	0	0	0	0	0	0	0	0	0	0	operativo
operator	0	0	0	0	0	0	0	0	0	0	operador
ophthalmic	0	0	0	0	0	0	0	0	0	0	oftálmica
ophthalmologist	0	0	0	0	0	0	0	0	0	0	oftalmólogo
opiate	0	0	0	0	0	1	0	0	0	0	opiáceo
opinion	0	0	0	0	0	0	0	0	0	0	opinión
opinionated	1	0	0	0	0	1	0	0	0	0	opinado
opium	1	0	1	1	0	1	0	1	0	0	opio
opponent	1	1	1	1	0	1	0	0	0	0	opoñente
opportune	0	0	0	0	1	0	1	0	0	0	oportuno
opportunism	0	0	0	0	0	0	0	0	0	0	oportunismo
opportunity	0	1	0	0	0	0	1	0	0	0	oportunidade
oppose	0	0	0	0	0	1	0	0	0	0	opoñerse
opposed	1	0	0	1	0	1	0	0	0	0	oposto
opposing	0	0	0	0	0	0	0	0	0	0	opoñendo
opposite	0	0	0	0	0	0	0	0	0	0	oposto
opposites	0	0	0	0	0	0	0	0	0	0	opostos
opposition	1	0	0	0	0	1	0	0	0	0	oposición
oppress	1	0	1	1	0	1	0	1	0	0	oprimir
oppression	1	0	1	1	0	1	0	1	0	0	opresión
oppressive	1	0	1	1	0	1	0	1	0	0	opresivo
oppressor	1	0	0	1	0	1	0	1	0	0	opresor
optic	0	0	0	0	0	0	0	0	0	0	óptica
optical	0	0	0	0	0	0	0	0	0	0	óptico
optics	0	0	0	0	0	0	0	0	0	0	óptica
optimism	0	1	0	0	1	0	1	0	1	1	optimismo
optimist	0	0	0	0	0	0	1	0	0	1	optimista
option	0	0	0	0	0	0	1	0	0	0	opción
optional	0	0	0	0	0	0	1	0	0	0	opcional
optionally	0	0	0	0	0	0	0	0	0	0	opcionalmente
options	0	0	0	0	0	0	0	0	0	0	opcións
optometrist	0	0	0	0	0	0	0	0	0	0	optometrista
opulence	0	0	0	0	0	0	0	0	0	0	opulencia
opulent	0	0	0	0	0	0	0	0	0	0	opulento
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	oráculo
oral	0	0	0	0	0	0	0	0	0	0	oral
orange	0	0	0	0	0	0	0	0	0	0	laranxa
oration	0	0	0	0	0	0	1	0	0	0	oración
orator	0	0	0	0	0	0	0	0	0	0	orador
oratory	0	0	0	0	0	0	0	0	0	0	oratoria
orb	0	0	0	0	0	0	0	0	0	0	orbe
orbit	0	0	0	0	0	0	0	0	0	0	órbita
orbiting	0	0	0	0	0	0	0	0	0	0	orbitando
orbs	0	0	0	0	0	0	0	0	0	0	orbes
orc	1	0	1	1	0	1	0	0	0	0	orco
orchard	0	0	0	0	0	0	0	0	0	0	horta
orchestra	1	0	0	0	1	0	1	1	0	1	Orquestra
ordained	0	0	0	0	0	0	1	0	0	1	ordenado
ordeal	1	0	0	0	0	1	0	0	1	0	calvario
order	0	0	0	0	0	0	0	0	0	0	orde
orderly	0	0	0	0	0	0	1	0	0	0	ordenado
ordinance	0	0	0	0	0	0	0	0	0	1	ordenanza
ordinary	0	0	0	0	0	0	0	0	0	0	ordinario
ordination	0	1	0	0	1	0	1	0	0	1	ordenación
ordnance	0	0	0	1	0	1	0	0	0	0	artillería
ore	0	0	0	0	0	0	0	0	0	0	mineral
oregano	0	0	0	0	0	0	0	0	0	0	ourego
organ	0	1	0	0	1	0	0	0	0	0	órgano
organic	0	0	0	0	0	0	1	0	0	0	orgánico
organism	0	0	0	0	0	0	0	0	0	0	organismo
organist	0	0	0	0	0	0	0	0	0	0	organista
organization	0	1	0	0	1	0	1	0	1	1	organización
organize	0	0	0	0	0	0	1	0	0	0	organizar
organized	0	0	0	0	0	0	1	0	0	0	organizado
orgasm	0	1	0	0	1	0	1	0	0	0	orgasmo
orgies	0	0	0	0	0	0	0	0	0	0	orxías
orient	0	0	0	0	0	0	0	0	0	0	orientar
oriental	0	0	0	0	0	0	0	0	0	0	oriental
orientation	0	0	0	0	0	0	0	0	0	0	orientación
orifice	0	0	0	0	0	0	0	0	0	0	orificio
origin	0	0	0	0	0	0	0	0	0	0	orixe
originality	0	0	0	0	0	0	1	0	1	0	orixinalidade
originate	0	0	0	0	0	0	0	0	0	0	orixinar
origination	0	0	0	0	0	0	0	0	0	0	orixe
originator	0	0	0	0	0	0	0	0	0	0	orixinario
ornament	0	0	0	0	0	0	0	0	0	0	adorno
ornamental	0	0	0	0	0	0	0	0	0	0	ornamental
ornamentation	0	0	0	0	0	0	0	0	0	0	ornamentación
ornamented	0	0	0	0	0	0	1	0	0	0	adornado
ornate	0	0	0	0	0	0	1	0	0	0	adornado
orphan	0	0	0	1	0	1	0	1	0	0	orfo
orthodox	0	0	0	0	0	0	0	0	0	0	ortodoxos
orthodoxy	0	0	0	0	0	0	0	0	0	1	ortodoxia
orthogonal	0	0	0	0	0	0	0	0	0	0	ortogonais
oscillate	0	0	0	0	0	0	0	0	0	0	oscilar
