English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Croatian Word
paraphrase	0	0	0	0	0	1	1	0	0	0	parafraza
parasite	0	0	1	1	0	1	0	0	0	0	parazit
parasol	0	0	0	0	0	0	0	0	0	0	suncobran
parcel	0	0	0	0	0	0	0	0	0	0	parcela
parcels	0	0	0	0	0	0	0	0	0	0	parcele
parchment	0	0	0	0	0	0	0	0	0	0	pergament
pardon	0	0	0	0	0	0	1	0	0	0	oprostiti
pare	1	1	0	1	0	1	0	1	0	0	oljuštiti
parenchyma	0	0	0	0	0	0	0	0	0	0	parenhim
parent	0	0	0	0	0	0	0	0	0	0	roditelj
parentage	0	0	0	0	0	0	1	0	0	0	podrijetlo
parental	0	0	0	0	0	0	0	0	0	0	roditeljski
parenthesis	0	0	0	0	0	0	0	0	0	0	zagrada
parenthetical	0	0	0	0	0	0	0	0	0	0	zagrada
parietal	0	0	0	0	0	0	1	0	0	1	parijetalni
paring	0	0	0	0	0	0	0	0	0	0	paranje
parish	0	0	0	0	0	0	0	0	0	1	župa
parity	0	0	0	0	0	0	0	0	0	0	paritet
park	0	0	0	0	0	0	0	0	0	0	park
parlance	0	0	0	0	0	0	0	0	0	0	način govora
parliament	0	0	0	0	0	0	0	0	0	1	parlament
parliamentary	0	0	0	0	0	0	0	0	0	0	parlamentarni
parlor	0	0	0	0	0	0	0	0	0	0	salon
parole	0	1	0	0	0	0	0	0	0	0	uvjetni otpust
parquet	0	0	0	0	0	0	0	0	0	0	parket
parrot	0	0	1	0	0	1	0	0	0	0	papiga
parry	0	0	0	0	0	0	0	0	0	0	parirati
parse	0	0	0	0	0	0	0	0	0	0	raščlaniti
parsimonious	0	0	0	0	0	1	0	0	0	0	štedljiv
parsimony	0	0	0	0	0	0	0	0	0	0	škrtost
parsley	0	0	0	0	0	0	0	0	0	0	peršin
parson	0	0	0	0	0	0	0	0	0	0	župnik
part	0	0	0	0	0	0	0	0	0	0	dio
partake	0	0	0	0	0	0	1	0	0	1	sudjelovati
partiality	0	0	0	0	0	0	0	0	0	0	pristranost
partially	0	0	0	0	0	0	0	0	0	0	djelomično
participate	0	0	0	0	0	0	0	0	0	0	sudjelovati
participation	0	0	0	0	0	0	1	0	0	0	sudjelovanje
particle	0	0	0	0	0	0	0	0	0	0	čestica
particularity	0	0	0	0	0	0	0	0	0	0	posebnost
particulars	0	0	0	0	0	0	0	0	0	0	pojedinosti
parting	0	0	0	0	0	0	0	1	0	0	rastanak
partisan	0	0	0	0	0	1	0	0	0	0	partizanski
partisanship	0	0	0	0	0	0	0	0	0	0	partizanstvo
partition	0	0	0	0	0	0	0	0	0	0	pregrada
partly	0	0	0	0	0	0	0	0	0	0	djelomično
partner	0	0	0	0	0	0	1	0	0	0	partner
partnership	0	0	0	0	0	0	1	0	0	1	partnerstvo
parts	0	0	0	0	0	0	0	0	0	0	dijelovi
party	0	0	0	0	0	0	0	0	0	0	Zabava
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	proći
passable	0	0	0	0	0	0	0	0	0	0	prolazan
passage	0	0	0	0	0	0	0	0	0	0	prolaz
passageway	0	0	0	0	0	0	0	0	0	0	prolaz
passe	0	0	0	0	0	1	0	0	0	0	proći
passenger	0	1	0	0	0	0	0	0	0	0	putnik
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	pretjecanje
passion	0	1	0	0	1	0	1	0	0	1	strast
passionate	0	1	0	0	1	0	1	0	0	1	strastvena
passive	0	0	0	0	0	1	0	0	0	0	pasivno
passivity	0	0	0	0	0	1	0	0	0	0	pasivnost
passport	0	0	0	0	0	0	0	0	0	0	putovnica
past	0	0	0	0	0	0	0	0	0	0	prošlost
paste	0	0	0	0	0	0	0	0	0	0	zalijepiti
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	razonoda
pastor	0	0	0	0	1	0	1	0	0	1	pastor
pastry	0	0	0	0	1	0	1	0	0	0	tijesto
pasture	0	0	0	0	0	0	1	0	0	0	pašnjak
pasty	0	0	0	0	0	0	0	0	0	0	pastozan
pat	0	0	0	0	0	0	0	0	0	0	pogladiti
patch	0	0	0	0	0	1	0	0	0	0	zakrpa
patchwork	0	0	0	0	0	0	0	0	0	0	patchwork
pate	0	0	0	0	0	0	0	0	0	0	pašteta
patella	0	0	0	0	0	0	0	0	0	0	čašica
patent	0	0	0	0	0	0	1	0	0	0	patent
paternal	0	0	0	0	0	0	0	0	0	0	očinski
paternity	0	0	0	0	0	0	0	0	0	0	očinstvo
path	0	0	0	0	0	0	0	0	0	0	staza
pathetic	0	0	1	0	0	1	0	1	0	0	patetičan
pathology	0	0	0	0	0	0	0	0	0	0	patologija
pathos	0	0	0	0	0	0	0	0	0	0	patos
pathway	0	0	0	0	0	0	0	0	0	0	put
patience	0	1	0	0	0	0	1	0	0	1	strpljenje
patient	0	1	0	0	0	0	1	0	0	0	pacijent
patio	0	0	0	0	0	0	0	0	0	0	otvoreno dvorište
patriarch	0	0	0	0	0	0	0	0	0	0	patrijarh
patriarchal	0	0	0	0	0	0	1	0	0	1	patrijarhalni
patrimony	0	0	0	0	0	0	0	0	0	0	baština
patriot	0	0	0	0	0	0	0	0	0	0	patriota
patriotic	0	0	0	0	0	0	0	0	0	0	patriotski
patriotism	0	0	0	0	0	0	0	0	0	0	patriotizam
patrol	0	0	0	0	0	0	0	0	0	1	ophodnja
patron	0	0	0	0	0	0	1	0	0	1	pokrovitelj
patronage	0	0	0	0	0	0	1	0	0	1	pokroviteljstvo
patronize	0	0	0	0	0	0	0	0	0	0	patronizirati
patronizing	0	0	0	0	0	1	0	0	0	0	pokroviteljski
patter	1	0	0	0	0	1	0	0	0	0	brbljati
pattern	0	0	0	0	0	0	0	0	0	0	uzorak
paucity	1	0	1	0	0	1	0	1	0	0	oskudica
pauper	0	0	0	0	0	1	0	1	0	0	siromah
pause	0	0	0	0	0	0	0	0	0	0	pauza
pave	0	0	0	0	0	0	0	0	0	0	popločiti
pavement	0	0	0	0	0	0	0	0	0	1	pločnik
pavilion	0	0	0	0	0	0	0	0	0	0	paviljon
paving	0	0	0	0	0	0	0	0	0	0	asfaltiranje
paw	0	0	0	0	0	0	0	0	0	0	šapa
pawn	0	0	0	0	0	1	0	0	0	1	založiti
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	platiti
payback	1	0	0	0	0	1	0	0	0	0	osveta
payer	0	0	0	0	0	0	0	0	0	0	platitelj
payment	0	0	0	0	0	1	0	0	0	0	plaćanje
pea	0	0	0	0	0	0	0	0	0	0	grašak
peace	0	1	0	0	1	0	1	0	0	1	mir
peaceable	0	0	0	0	0	0	1	0	0	0	miroljubiv
peaceful	0	1	0	0	1	0	1	0	1	1	mirno
peacock	0	0	0	0	0	0	1	0	0	0	paun
peak	0	0	0	0	0	0	0	0	0	0	vrh
peaked	0	0	0	0	0	0	0	0	0	0	vrhunac
pearl	0	0	0	0	0	0	0	0	0	0	biser
peasant	0	0	0	0	0	0	0	0	0	0	seljak
peat	0	0	0	0	0	0	0	0	0	0	treset
pebble	0	0	0	0	0	0	0	0	0	0	kamenčić
peck	0	0	0	0	0	0	1	0	0	0	poljubac
peculiar	0	0	0	0	0	0	0	0	0	0	svojstven
peculiarities	0	0	0	0	0	1	0	0	0	0	osobitosti
peculiarity	0	0	0	0	0	0	1	0	0	0	osebujnost
peculiarly	0	0	0	0	0	0	0	0	0	0	osebujno
pecuniary	0	0	0	0	0	0	0	0	0	0	novčani
pedal	0	0	0	0	0	0	0	0	0	0	pedala
pedantic	0	0	0	0	0	0	0	0	0	0	pedantan
peddle	0	0	0	0	0	0	0	0	0	0	torbariti
pedestal	0	0	0	0	0	0	0	0	0	0	pijedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	pješak
pediatrics	0	0	0	0	0	0	0	0	0	0	pedijatrije
pedigree	0	0	0	0	0	0	1	0	0	1	pedigre
pedometer	0	0	0	0	0	0	0	0	0	0	pedometar
peel	0	0	0	0	0	0	0	0	0	0	guliti
peep	0	0	0	0	0	0	0	0	0	0	proviriti
peer	0	0	0	0	0	0	0	0	0	0	vršnjak
peering	0	0	0	0	0	0	0	0	0	0	vireći
peerless	0	0	0	0	0	0	1	0	0	0	bez premca
peg	0	0	0	0	0	0	0	0	0	0	klin
pegs	0	0	0	0	0	0	0	0	0	0	klinovi
pelagic	0	0	0	0	0	0	0	0	0	0	pelagički
pellet	0	0	0	0	0	0	0	0	0	0	kuglica
pen	0	0	0	0	0	0	0	0	0	0	olovka
penal	0	0	0	1	0	1	0	1	0	0	kazneni
penalty	1	0	0	1	0	1	0	1	0	0	kazna
penance	0	0	0	1	0	0	0	1	0	0	pokora
penchant	0	0	0	0	0	0	1	0	0	0	sklonost
pencil	0	0	0	0	0	0	0	0	0	0	olovka
pendant	0	0	0	0	0	0	0	0	0	0	privjesak
pendency	0	0	0	0	0	0	0	0	0	0	ovisnost
pendent	0	0	0	0	0	0	0	0	0	0	viseći
pending	0	0	0	0	0	0	0	0	0	0	u tijeku
pendulum	0	0	0	0	0	0	0	0	0	0	njihalo
penetrate	0	0	0	0	0	0	0	0	0	0	prodrijeti
penetrating	0	0	0	0	0	0	0	0	0	0	prodoran
penetration	1	0	0	1	0	1	0	0	0	0	prodiranje
peninsula	0	0	0	0	0	0	0	0	0	0	poluotok
penitentiary	1	0	0	0	0	1	0	0	0	0	kaznionica
pennant	0	0	0	0	0	0	0	0	0	0	plamenac
penniless	0	0	0	0	0	0	0	0	0	0	bez novca
penny	0	0	0	0	0	0	0	0	0	0	peni
pension	0	0	0	0	0	0	0	0	0	0	mirovina
pensioner	0	0	0	0	0	0	0	0	0	0	umirovljenik
pensive	0	0	0	0	0	0	0	1	0	0	zamišljena
pentagon	0	0	0	0	0	0	0	0	0	0	peterokut
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	pretposljednji
people	0	0	0	0	0	0	0	0	0	0	narod
peopled	0	0	0	0	0	0	0	0	0	0	napučen
pepper	0	0	0	0	0	0	0	0	0	0	papar
peptic	0	0	0	0	0	0	0	0	0	0	peptički
perceive	0	0	0	0	0	0	1	0	0	1	percipirati
percentage	0	0	0	0	0	0	0	0	0	0	postotak
perceptible	0	0	0	0	0	0	1	0	0	0	zamjetan
perception	0	0	0	0	0	0	0	0	0	0	percepcija
perceptive	0	0	0	0	0	0	0	0	0	0	perceptivan
perch	0	0	0	0	0	0	0	0	0	0	smuđ
perchance	0	0	0	0	0	0	0	0	1	0	možda
percolation	0	0	0	0	0	0	0	0	0	0	cijeđenje
percussion	0	0	0	0	0	0	0	0	0	0	udaraljke
perdition	1	0	1	1	0	1	0	1	0	0	propast
peremptory	0	0	0	0	0	0	0	0	0	0	imperativni
perennial	0	0	0	0	0	0	1	0	0	1	trajnica
perfect	0	1	0	0	1	0	1	0	0	1	savršen
perfection	0	1	0	0	1	0	1	0	1	1	savršenstvo
perforated	0	0	0	0	0	0	0	0	0	0	perforiran
perforation	0	0	0	0	0	0	0	0	0	0	perforacija
perforce	0	0	0	0	0	0	0	0	0	0	silom
perform	0	0	0	0	0	0	0	0	0	0	izvoditi
performance	0	0	0	0	0	0	0	0	0	0	izvođenje
performer	0	0	0	0	0	0	1	0	0	0	izvođač
perfume	0	0	0	0	0	0	0	0	0	0	parfem
perfumed	0	0	0	0	0	0	0	0	0	0	naparfumiran
peri	0	0	0	0	0	0	0	0	1	0	periferija
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	opasnost
perilous	0	1	0	1	0	1	0	1	0	0	opasan
perimeter	0	0	0	0	0	0	0	0	0	0	perimetar
period	0	0	0	0	0	0	0	0	0	0	razdoblje
periodic	0	0	0	0	0	0	0	0	0	0	periodički
periodical	0	0	0	0	0	0	0	0	0	0	časopis
periodically	0	0	0	0	0	0	0	0	0	0	povremeno
periodicity	0	0	0	0	0	0	0	0	0	1	periodičnost
periphery	0	0	0	0	0	0	0	0	0	0	periferija
perish	0	0	0	1	0	1	0	1	0	0	poginuti
perishable	0	0	0	0	0	1	0	0	0	0	kvarljiv
perished	0	0	0	0	0	1	0	1	0	0	stradao
perishing	0	0	0	1	0	1	0	1	0	0	propadajući
perjury	0	0	0	1	0	1	0	0	1	0	krivokletstvo
perk	0	0	0	0	0	0	1	0	0	0	povlastica
permanence	0	0	0	0	0	0	0	0	0	0	postojanost
permeable	0	0	0	0	0	0	0	0	0	0	propusna
permeate	0	0	0	0	0	0	0	0	0	0	prodrijeti
permeation	0	0	0	0	0	0	0	0	0	0	prožimanje
permissible	0	0	0	0	0	0	0	0	0	0	dopušteno
permission	0	0	0	0	0	0	1	0	0	0	dozvola
permissive	0	0	0	0	0	0	0	0	0	0	popustljiv
permit	0	0	0	0	0	0	0	0	0	0	dozvola
permitted	0	0	0	0	0	0	0	0	0	0	dopuštena
permitting	0	0	0	0	0	0	0	0	0	0	dopuštajući
permutation	0	0	0	0	0	0	0	0	0	0	permutacija
pernicious	1	0	0	1	0	1	0	1	0	0	opasan
perpendicular	0	0	0	0	0	0	0	0	0	0	okomito
perpetrate	0	0	0	0	0	0	0	0	0	0	počiniti
perpetrator	1	0	1	1	0	1	0	1	0	0	počinitelj
perpetual	0	0	0	0	0	0	0	0	0	0	vječni
perpetually	0	0	0	0	0	0	0	0	0	0	trajno
perpetuate	0	1	0	0	0	0	0	0	0	0	ovjekovječiti
perpetuation	0	0	0	0	0	1	0	0	0	0	ovjekovječenje
perpetuity	0	1	0	0	0	0	1	0	0	1	vječnost
perplexed	0	0	0	0	0	1	0	0	0	0	kompliciran
perplexing	0	0	0	0	0	0	0	0	0	0	zbunjujući
perplexity	0	0	0	0	0	1	0	1	0	0	zbunjenost
persecute	1	0	0	1	0	1	0	0	0	0	progoniti
persecution	1	0	1	1	0	1	0	1	0	0	progon
perseverance	0	0	0	0	0	0	0	0	0	0	ustrajnost
persevere	0	0	0	0	0	0	0	0	0	0	ustrajati
persist	0	0	0	0	0	0	0	0	0	0	ustrajati
persistence	0	0	0	0	0	0	1	0	0	0	upornost
persistent	0	0	0	0	0	0	1	0	0	0	uporan
persisting	0	0	0	0	0	0	0	0	0	0	ustrajan
person	0	0	0	0	0	0	0	0	0	0	osoba
personable	0	0	0	0	0	0	1	0	0	0	lijep
personage	0	0	0	0	0	0	0	0	0	0	osoba
personal	0	0	0	0	0	0	0	0	0	1	osobni
personification	0	0	0	0	0	0	0	0	0	0	personifikacija
personnel	0	0	0	0	0	0	0	0	0	0	osoblje
persons	0	0	0	0	0	0	0	0	0	0	osobe
perspective	0	0	0	0	0	0	0	0	0	0	perspektiva
perspiration	0	0	1	0	0	0	0	0	0	0	znojenje
persuade	0	0	0	0	0	0	0	0	0	1	uvjeriti
persuasion	0	0	0	0	0	0	0	0	0	0	uvjeravanje
persuasive	0	0	0	0	0	0	0	0	0	0	uvjerljiv
pert	0	0	0	0	0	0	0	0	0	0	otresit
pertinent	0	0	0	0	0	0	1	0	0	1	primjeran, vazan
perturbation	0	0	0	1	0	1	0	0	0	0	uznemirenost
pertussis	0	0	0	0	0	1	0	0	0	0	hripavac
perusal	0	0	0	0	0	0	0	0	0	0	čitanje
peruse	0	0	0	0	0	0	0	0	0	0	prostudirati
pervading	0	0	0	0	0	0	0	0	0	0	prožimajući
perverse	1	0	1	1	0	1	0	0	0	0	perverzan
perversion	1	0	1	0	0	1	0	1	0	0	izopačenost
pervert	1	0	1	0	0	1	0	0	0	0	razvratnik
perverted	0	0	1	0	0	1	0	0	0	0	izopačen
pessimism	1	0	0	1	0	1	0	1	0	0	pesimizam
pessimist	0	0	0	1	0	1	0	1	0	0	pesimista
pest	1	0	1	1	0	1	0	0	0	0	štetočina
pestilence	0	0	1	1	0	1	0	0	0	0	kuga
pet	0	0	0	0	0	1	0	0	0	0	ljubimac
petition	0	0	0	0	0	0	0	0	0	0	peticija
petitioner	0	0	0	0	0	0	0	0	0	0	molitelj
petrol	0	0	0	0	0	0	0	0	0	0	benzin
petroleum	0	0	1	0	0	1	1	0	0	0	nafta
petting	0	0	0	0	0	0	0	0	0	0	maženje
petty	0	0	0	0	0	1	0	0	0	0	sitna
pew	0	0	0	0	0	0	0	0	0	0	klupa
pewter	0	0	0	0	0	0	0	0	0	0	kositar
phalanx	0	0	0	1	0	0	0	0	0	1	falanga
phantom	0	0	0	1	0	1	0	0	0	0	fantom
pharmaceutical	0	0	0	0	0	0	1	0	0	0	farmaceutski
pharmacist	0	0	0	0	0	0	0	0	0	0	farmaceut
pharmacology	0	0	0	0	0	0	0	0	0	0	farmakologija
pharmacy	0	0	0	0	0	0	0	0	0	0	ljekarna
phase	0	0	0	0	0	0	0	0	0	0	faza
phenomenon	0	0	0	0	0	0	0	0	0	0	fenomen
philanthropic	0	0	0	0	0	0	0	0	0	1	filantropski
philanthropist	0	0	0	0	0	0	1	0	0	1	filantrop
philanthropy	0	0	0	0	0	0	1	0	0	0	filantropija
philosopher	0	0	0	0	0	0	1	0	0	1	filozof
philosophic	0	0	0	0	0	0	0	0	0	0	filozofski
philosophical	0	0	0	0	0	0	0	0	0	0	filozofski
philosophy	0	0	0	0	0	0	0	0	0	0	filozofija
phlegm	0	0	1	0	0	1	0	0	0	0	flegma
phoenix	0	0	0	0	0	0	1	0	0	0	Feniks
phone	0	0	0	0	0	0	0	0	0	0	telefon
phonetic	0	0	0	0	0	0	1	0	0	0	fonetski
phonetics	0	0	0	0	0	0	0	0	0	0	fonetika
phonics	0	0	0	0	0	0	0	0	0	0	fonacija
phonograph	0	0	0	0	0	0	0	0	0	0	fonograf
phonology	0	0	0	0	0	0	0	0	0	0	fonologija
phony	1	0	1	0	0	1	0	0	0	0	lažan
phosphor	0	0	0	0	0	0	0	0	0	0	fosfor
phosphorus	0	0	0	0	0	0	0	0	0	0	fosfor
photo	0	0	0	0	0	0	0	0	0	0	fotografija
photogenic	0	0	0	0	0	0	0	0	0	0	fotogeničan
photograph	0	0	0	0	0	0	0	0	0	0	fotografirati
photographer	0	0	0	0	0	0	0	0	0	0	fotograf
photography	0	0	0	0	0	0	0	0	0	0	fotografija
photometry	0	0	0	0	0	0	0	0	0	0	fotometrija
phrase	0	0	0	0	0	0	0	0	0	0	izraz
phraseology	0	0	0	0	0	0	0	0	0	0	frazeologija
phylogeny	0	0	0	0	0	0	0	0	0	0	filogenija
physical	0	0	0	0	0	0	0	0	0	0	fizički
physician	0	0	0	0	0	0	1	0	0	1	liječnik
physicist	0	0	0	0	0	0	0	0	0	1	fizičar
physics	0	0	0	0	0	0	1	0	0	0	fizika
physiology	0	0	0	0	0	0	1	0	0	0	fiziologija
physique	0	0	0	0	0	0	1	0	0	0	stas
pianist	0	0	0	0	0	0	0	0	0	0	pijanist
piano	0	0	0	0	0	0	0	0	0	0	klavir
piazza	0	0	0	0	0	0	0	0	0	0	trg
piccolo	0	0	0	0	0	0	0	0	0	0	pikolo
pick	0	0	0	0	0	0	1	0	0	0	odabrati
picked	0	0	0	0	0	0	0	0	0	0	ubran
picket	1	1	0	1	0	1	0	0	0	0	kolac
picketing	1	0	0	0	0	1	0	0	0	0	piketanje
pickle	0	0	0	0	0	1	0	0	0	0	kiseli krastavac
pickup	0	0	0	0	0	0	0	0	0	0	pokupiti
picnic	0	1	0	0	1	0	1	0	1	1	piknik
pictorial	0	0	0	0	0	0	0	0	0	0	slikovni
picture	0	0	0	0	0	0	0	0	0	0	slika
picturesque	0	0	0	0	1	0	1	0	0	0	slikovit
pie	0	0	0	0	0	0	0	0	0	0	pita
piecemeal	0	0	0	0	0	0	0	0	0	0	po komadu
pied	0	0	0	0	0	0	0	0	0	0	šaren
pier	0	0	0	0	0	0	0	0	0	0	pristanište
pierce	0	0	0	0	0	0	0	0	0	0	probušiti
piety	0	0	0	0	0	0	1	0	0	0	pobožnost
pig	0	0	1	0	0	1	0	0	0	0	svinja
pigeon	0	0	0	0	0	1	0	0	0	0	Golub
pigment	0	0	0	0	0	0	0	0	0	0	pigment
pike	0	0	0	0	0	0	0	0	0	0	štuka
pile	0	0	0	0	0	0	0	0	0	0	gomila
piles	0	0	1	0	0	1	0	0	0	0	hrpe
pilgrim	0	0	0	0	0	0	0	0	0	0	hodočasnik
pilgrimage	0	0	0	0	0	0	0	0	0	0	hodočašće
pill	0	0	0	0	0	0	1	0	0	1	pilula
pillage	1	0	1	1	0	1	0	0	0	0	pljačka
pillar	0	0	0	0	0	0	0	0	0	0	stup
pillow	0	0	0	0	0	0	1	0	0	0	jastuk
pillowcase	0	0	0	0	0	0	0	0	0	0	jastučnica
pilot	0	0	0	0	0	0	1	0	0	1	pilot
pimp	0	0	0	0	0	1	0	0	0	0	svodnik
pimple	0	0	1	0	0	1	0	0	0	0	bubuljica
pin	0	0	0	0	0	0	0	0	0	0	pribadača
pinch	0	0	0	0	0	0	0	0	0	0	prstohvat
pinching	0	0	0	0	0	0	0	0	0	0	štipanje
pine	0	0	0	0	0	1	0	1	0	0	bor
pineapple	0	0	0	0	0	0	0	0	0	0	ananas
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	iglena rupica
pinion	0	0	0	1	0	1	0	0	0	0	zupčanik
pink	0	0	0	0	0	0	0	0	0	0	ružičasta
pinnacle	0	0	0	0	0	0	1	0	0	0	vrhunac
pioneer	0	0	0	0	0	0	1	0	0	0	pionir
pious	0	0	1	0	0	0	1	1	0	1	pobožan
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	cijev
piped	0	0	0	0	0	0	0	0	0	0	cijevima
pipeline	0	0	0	0	0	0	0	0	0	0	cjevovod
piper	0	0	0	0	0	0	0	0	0	0	gajdaš
pipette	0	0	0	0	0	0	0	0	0	0	pipeta
pique	1	0	0	0	0	1	0	0	0	0	uvrijeđenost
piracy	0	0	0	0	0	1	0	0	0	0	piratstvo
pirate	1	0	0	0	0	1	0	0	0	0	pirat
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	pištolj
piston	0	0	0	0	0	0	0	0	0	0	klip
pit	0	0	0	0	0	0	0	0	0	0	jama
pitch	0	0	0	0	0	0	0	0	0	0	nagib
pitcher	0	0	0	0	0	0	0	0	0	0	bacač
pitfall	1	0	1	1	0	1	0	1	1	0	zamka
pith	0	0	0	0	0	0	1	0	0	1	suština
pithy	0	0	0	0	0	0	0	0	0	0	jezgrovit
pitted	0	0	0	0	0	0	0	0	0	0	bez koštice
pity	0	0	0	0	0	0	0	1	0	0	šteta
pivot	0	0	0	0	0	0	1	0	0	1	stožer
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	plakat
place	0	0	0	0	0	0	0	0	0	0	mjesto
placebo	0	0	0	0	0	0	0	0	0	0	placebo
placid	0	0	0	0	0	0	1	0	0	0	miran
placket	0	0	0	0	0	0	0	0	0	0	placket
plagiarism	0	0	1	0	0	1	0	0	0	0	plagijat
plague	0	0	1	1	0	1	0	1	0	0	kuga
plaid	0	0	0	0	0	0	0	0	0	0	pokrivač
plain	0	0	0	0	0	0	0	0	0	0	običan
plaintiff	0	0	0	0	0	1	0	0	0	0	tužitelj
plaintive	0	0	0	0	0	0	0	1	0	0	žalobna
plan	0	1	0	0	0	0	0	0	0	0	plan
plane	0	0	0	0	0	0	0	0	0	0	avion
planet	0	0	0	0	0	0	0	0	0	0	planeta
planetarium	0	0	0	0	0	0	0	0	0	0	planetarij
planets	0	0	0	0	0	0	0	0	0	0	planeti
plank	0	0	0	0	0	0	0	0	0	0	daska
planned	0	0	0	0	0	0	0	0	0	0	planirani
planning	0	1	0	0	0	0	1	0	0	1	planiranje
plant	0	0	0	0	0	0	0	0	0	0	biljka
plantation	0	0	0	0	0	0	0	0	0	0	plantaža
planter	0	0	0	0	0	0	0	0	0	0	sadilica
planting	0	0	0	0	0	0	0	0	0	0	sađenje
plasma	0	0	0	0	0	0	0	0	0	0	plazma
plaster	0	0	0	0	0	0	0	0	0	0	žbuka
plastic	0	0	0	0	0	0	0	0	0	0	plastični
plasticity	0	0	0	0	0	0	0	0	0	0	plastičnost
plat	0	0	0	0	0	0	0	0	0	0	plat
plate	0	0	0	0	0	0	0	0	0	0	tanjur
plateau	0	0	0	0	0	0	0	0	0	0	plato
plated	0	0	0	0	0	1	0	0	0	0	pozlaćen
platform	0	0	0	0	0	0	0	0	0	0	platforma
plating	0	0	0	0	0	0	0	0	0	0	pozlaćivanje
platoon	0	0	0	0	0	0	0	0	0	0	vod
platter	0	0	0	0	0	0	0	0	0	0	pladanj
plausibility	0	0	0	0	0	0	0	0	0	0	vjerodostojnost
play	0	0	0	0	0	0	0	0	0	0	igra
playa	0	0	0	0	0	0	0	0	0	0	Playa
player	0	0	0	0	0	1	0	0	0	0	igrač
playful	1	0	0	0	1	0	1	0	1	1	razigran
playground	0	1	0	0	1	0	1	0	1	1	igralište
playhouse	0	0	0	0	1	0	1	0	0	0	kazalište
playmate	0	0	0	0	0	0	0	0	0	0	saigrač
playwright	0	0	0	0	0	0	0	0	0	0	dramatičar
plaza	0	0	0	0	0	0	0	0	0	0	trg
plea	0	1	0	1	0	1	0	1	0	0	molba
pleasant	0	1	0	0	1	0	1	0	1	1	ugodan
pleased	0	0	0	0	1	0	1	0	0	0	zadovoljan
pleasurable	0	0	0	0	1	0	1	0	0	0	ugodan
pleat	0	0	0	0	0	0	0	0	0	0	naborati
pleated	0	0	0	0	0	0	0	0	0	0	nabrane
pledge	0	0	0	0	1	0	1	0	0	1	zalog
pledged	0	0	0	0	0	0	0	0	0	0	založeno
plenary	0	0	0	0	0	0	1	0	0	0	plenarno
plentiful	0	0	0	0	0	0	1	0	0	0	obilan
plenty	0	0	0	0	0	0	0	0	0	0	dosta
plenum	0	0	0	0	0	0	0	0	0	0	plenum
plethora	0	0	0	0	0	0	0	0	0	0	pletora
plexus	0	0	0	0	0	0	1	0	0	0	pleksus
pliable	0	0	0	0	0	0	0	0	0	0	povodljiv
plication	0	0	0	0	0	0	0	0	0	0	plikacija
pliers	0	0	0	0	0	0	0	0	0	0	kliješta
plight	0	1	1	1	0	1	0	1	0	0	nevolja
plinth	0	0	0	0	0	0	0	0	0	0	postolje
plodding	0	0	0	0	0	1	0	0	0	0	uporan
plot	0	0	0	0	0	0	0	0	0	0	zemljište
plough	0	0	0	0	0	0	0	0	0	0	plug
ploughed	0	0	0	0	0	0	0	0	0	0	izorano
plover	0	0	0	0	0	0	0	0	0	0	plovak
plow	0	0	0	0	0	0	0	0	0	0	plug
plowed	0	0	0	0	0	0	0	0	0	0	izorano
plowing	0	0	0	0	0	0	0	0	0	0	oranje
pluck	0	0	0	0	0	0	0	0	0	0	čupati
plug	0	0	0	0	0	0	0	0	0	0	utikač
plum	0	0	0	0	0	0	1	0	0	0	šljiva
plumage	0	0	0	0	0	0	0	0	0	0	perje
plumb	0	0	0	0	0	0	1	0	0	0	visak
plume	0	0	0	0	0	0	0	0	0	0	perjanica
plummet	0	0	0	1	0	1	0	0	0	0	oboriti se
plump	0	1	0	0	0	0	0	0	0	0	bucmast
plumper	0	0	0	0	0	0	0	0	0	0	punašniji
plunder	1	0	1	1	0	1	0	1	1	0	pljačkati
plunge	0	0	0	1	0	1	0	0	0	0	poniranje
plural	0	0	0	0	0	0	0	0	0	0	plural
plurality	0	0	0	0	0	0	0	0	0	0	pluralnost
plush	0	0	0	0	0	0	1	0	0	0	pliš
plutonium	0	0	0	0	0	0	0	0	0	0	plutonij
ply	0	0	0	0	0	0	1	0	0	0	prometovati
