English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Danish Word
inspector	0	0	0	0	0	0	1	0	0	0	inspektør
inspiration	0	1	0	0	1	0	1	0	0	0	inspiration
inspire	0	1	0	0	1	0	1	0	0	1	inspirere
inspired	0	0	0	0	1	0	1	0	1	1	inspireret
instability	0	0	1	1	0	1	0	0	0	0	ustabilitet
install	0	1	0	0	0	0	0	0	0	0	installere
installation	0	0	0	0	0	0	0	0	0	0	installation
installment	0	0	0	0	0	0	0	0	0	0	rate
instance	0	0	0	0	0	0	0	0	0	0	eksempel
instant	0	0	0	0	0	0	0	0	0	0	øjeblikkelig
instantaneous	0	0	0	0	0	0	0	0	0	0	øjeblikkelig
instantaneously	0	0	0	0	0	0	0	0	0	0	øjeblikkeligt
instigate	0	0	0	0	0	1	0	0	0	0	anstifte
instigation	0	0	0	0	0	1	0	0	0	0	anstiftelse
instill	0	0	0	0	0	0	0	0	0	0	indgyde
instinct	0	0	0	0	0	0	0	0	0	0	instinkt
instinctive	1	0	1	1	0	0	1	0	0	0	instinktiv
institute	0	0	0	0	0	0	0	0	0	1	institut
institution	0	0	0	0	0	0	0	0	0	0	institution
instruct	0	0	0	0	0	0	1	0	0	1	instruere
instructed	0	0	0	0	0	0	0	0	0	0	instrueret
instruction	0	0	0	0	0	0	1	0	0	1	instruktion
instructional	0	0	0	0	0	0	0	0	0	0	instruktions
instructions	0	1	0	0	0	0	0	0	0	1	instruktioner
instructive	0	0	0	0	0	0	0	0	0	0	lærerigt
instructor	0	1	0	0	0	0	1	0	0	1	instruktør
instrument	0	0	0	0	0	0	0	0	0	0	instrument
instrumental	0	0	0	0	0	0	1	0	0	0	medvirkende
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalist
instrumentality	0	0	0	0	0	0	0	0	0	0	instrumentalitet
insufficiency	1	0	0	0	0	1	0	0	0	0	insufficiens
insufficient	0	0	0	0	0	1	0	0	0	0	utilstrækkelig
insufficiently	0	0	0	0	0	1	0	0	0	0	utilstrækkeligt
insular	0	0	0	0	0	0	0	0	0	0	ø
insulate	0	0	0	0	0	0	0	0	0	0	isolere
insulation	0	0	0	0	0	0	0	0	0	1	isolering
insult	1	0	1	0	0	1	0	1	1	0	fornærme
insulting	1	0	1	1	0	1	0	1	0	0	fornærmende
insurance	0	0	0	0	0	0	0	0	0	0	forsikring
insure	0	0	0	0	0	0	1	0	0	1	forsikre
insurgent	0	0	0	0	0	1	0	0	0	0	oprører
insurmountable	0	0	0	1	0	1	0	1	0	0	uoverkommelig
insurrection	1	0	0	0	0	1	0	0	0	0	opstand
intact	0	0	0	0	0	0	1	0	0	1	intakt
intangible	0	0	0	0	0	0	0	0	0	0	immaterielle
integer	0	0	0	0	0	0	0	0	0	0	heltal
integral	0	0	0	0	0	0	0	0	0	0	integral
integrate	0	0	0	0	0	0	0	0	0	0	integrere
integration	0	0	0	0	0	0	0	0	0	0	integration
integrity	0	0	0	0	0	0	1	0	0	1	integritet
intellect	0	0	0	0	0	0	1	0	0	0	intellekt
intellectual	0	0	0	0	0	0	1	0	0	0	intellektuelle
intelligence	0	0	0	1	1	0	1	0	0	1	intelligens
intelligent	0	0	0	0	0	0	1	0	0	1	intelligent
intelligibility	0	0	0	0	0	0	0	0	0	0	forståelighed
intelligible	0	0	0	0	0	0	0	0	0	0	forståelig
intend	0	0	0	0	0	0	0	0	0	1	har til hensigt
intended	0	1	0	0	0	0	1	0	0	0	tilsigtet
intending	0	0	0	0	0	0	0	0	0	0	har til hensigt
intense	1	0	1	1	1	1	1	0	1	1	intens
intensely	0	0	0	0	0	0	0	0	0	0	intenst
intensify	0	0	0	0	0	0	0	0	0	0	intensivere
intensity	0	0	0	0	0	0	0	0	0	0	intensitet
intent	0	0	0	0	0	0	0	0	0	0	hensigt
intention	0	0	0	0	0	0	0	0	0	0	hensigt
intentional	0	0	0	0	0	0	0	0	0	0	forsætlig
intentionally	0	0	0	0	0	0	0	0	0	0	med vilje
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	interaktion
intercede	0	0	0	1	0	0	0	1	0	0	gå i forbøn
intercept	0	0	0	0	0	0	0	0	0	0	opsnappe
interception	0	0	0	0	0	0	0	0	0	0	aflytning
intercession	0	0	0	0	0	0	0	0	0	1	forbøn
interchange	0	0	0	0	0	0	0	0	0	0	udveksling
interchangeable	0	0	0	0	0	0	0	0	0	0	udskiftelig
interchanged	0	0	0	0	0	0	0	0	0	0	ombyttet
intercom	0	0	0	0	0	0	0	0	0	0	samtaleanlæg
intercourse	0	0	0	0	0	0	1	0	0	0	samleje
interdependence	0	0	0	0	0	0	0	0	0	0	gensidig afhængighed
interdependent	0	0	0	0	0	0	0	0	0	0	indbyrdes afhængige
interdiction	0	0	0	0	0	1	0	0	0	0	forbud
interest	0	0	0	0	0	0	1	0	0	0	interesse
interested	0	0	1	0	0	0	1	1	0	0	interesseret
interesting	0	0	0	0	0	0	1	0	0	0	interessant
interference	0	0	0	0	0	1	0	0	0	0	interferens
interferometer	0	0	0	0	0	0	0	0	0	0	interferometer
interim	0	1	0	0	0	0	0	0	0	0	midlertidig
interior	0	0	1	0	0	0	1	0	0	1	interiør
interlocutory	0	0	0	0	0	0	1	0	0	0	foreløbig
interlude	0	0	0	0	0	0	1	0	0	0	mellemspil
intermediary	0	0	0	0	0	0	0	0	0	0	mellemmand
intermediate	0	0	0	0	0	0	0	0	0	0	mellemliggende
interment	0	0	0	0	0	1	0	1	0	0	bisættelse
interminable	1	1	0	0	0	1	1	0	0	0	uendelig
intermission	0	1	0	0	0	0	0	0	0	0	pause
intermittent	0	0	0	0	0	0	0	0	0	0	sporadisk
intern	0	0	0	0	0	0	0	0	0	0	praktikant
internal	0	0	0	0	0	0	0	0	0	0	indre
internally	0	0	0	0	0	0	0	0	0	0	internt
international	0	0	0	0	0	0	0	0	0	0	international
interpolate	0	0	0	0	0	0	0	0	0	0	interpolere
interpolation	0	0	0	0	0	0	0	0	0	0	interpolation
interpret	0	0	0	0	0	0	0	0	0	0	fortolke
interpretation	0	0	0	0	0	0	0	0	0	0	fortolkning
interpreter	0	0	0	0	0	0	0	0	0	0	tolk
interrelated	0	0	0	0	0	0	0	0	0	0	indbyrdes forbundne
interrogate	0	0	0	1	0	0	0	0	0	0	forhøre
interrogation	0	0	0	1	0	0	0	0	0	0	forhør
interrupt	1	0	0	0	0	1	0	0	1	0	afbryde
interrupted	0	0	0	0	0	1	0	1	0	0	afbrudt
interruption	0	0	0	0	0	0	0	0	0	0	afbrydelse
intersect	0	0	0	0	0	0	0	0	0	0	krydse
intersection	0	0	0	0	0	0	0	0	0	0	vejkryds
interstitial	0	0	0	0	0	0	0	0	0	0	mellemliggende
interval	0	0	0	0	0	0	0	0	0	0	interval
intervening	0	0	0	0	0	0	0	0	0	0	griber ind
intervention	0	0	0	0	0	1	1	1	0	0	intervention
interview	0	0	0	0	0	0	0	0	0	0	interview
interviewer	0	0	0	1	0	0	0	0	0	0	Interviewer
interworking	0	0	0	0	0	0	0	0	0	0	samvirkende
intestate	0	0	0	0	0	1	0	0	0	0	intestate
intestinal	0	0	1	0	0	0	0	0	0	0	tarm
intestine	0	0	0	0	0	0	0	0	0	0	tarm
intestines	0	0	0	0	0	0	0	0	0	0	tarme
intimacy	0	0	0	0	0	0	0	0	0	0	intimitet
intimate	0	1	0	0	1	0	1	0	0	1	intim
intimately	0	1	0	1	1	0	0	0	0	0	intimt
intimation	0	0	0	0	0	0	0	0	0	0	antydning
intimidate	0	0	0	1	0	1	0	0	0	0	skræmme
intimidation	1	0	0	1	0	1	0	0	0	0	intimidering
intolerable	1	0	0	0	0	1	0	0	0	0	utålelig
intolerance	1	0	1	1	0	1	0	0	0	0	intolerance
intolerant	1	0	1	1	0	1	0	1	0	0	intolerant
intonation	0	0	0	0	0	0	1	0	0	0	intonation
intoxicated	0	0	1	0	0	1	0	0	0	0	beruset
intoxication	0	0	0	0	0	0	0	0	0	0	forgiftning
intractable	1	0	0	0	0	1	0	0	0	0	umedgørlige
intramural	0	0	0	0	0	0	0	0	0	0	intramural
intrepid	0	0	0	0	0	0	1	0	0	0	uforfærdet
intricate	0	0	0	0	0	0	0	0	0	0	indviklet
intrigue	0	1	0	1	0	1	0	0	1	0	intrige
intriguing	0	0	0	0	0	0	0	0	0	0	spændende
intrinsic	0	0	0	0	0	0	0	0	0	0	iboende
intrinsically	0	0	0	0	0	0	0	0	0	0	iboende
introduction	0	0	0	0	0	0	0	0	0	0	introduktion
introductory	0	0	0	0	0	0	0	0	0	0	indledende
introspection	0	0	0	0	0	0	0	0	0	0	introspektion
introspective	0	0	0	0	0	0	0	0	0	0	indadvendt
intruder	1	0	0	1	0	1	0	0	1	0	ubuden gæst
intrusion	0	0	0	1	0	1	0	0	0	0	indtrængen
intrusive	1	0	1	1	0	1	0	0	1	0	påtrængende
intuition	0	0	0	0	0	0	1	0	0	1	intuition
intuitive	0	0	0	0	0	0	1	0	0	0	intuitiv
intuitively	0	1	0	0	0	0	0	0	0	0	intuitivt
inundation	0	0	0	0	0	0	0	0	0	0	oversvømmelse
invade	1	0	0	1	0	1	0	1	1	0	invadere
invader	1	0	0	1	0	1	0	1	0	0	angriber
invalid	0	0	0	0	0	0	0	1	0	0	ugyldig
invalidate	0	0	0	0	0	1	0	0	0	0	ugyldiggøre
invalidation	0	0	0	0	0	1	0	0	0	0	ugyldiggørelse
invalidity	0	0	0	0	0	1	0	0	0	0	ugyldighed
invaluable	0	0	0	0	0	0	0	0	0	0	uvurderlig
invariably	0	0	0	0	0	0	1	0	0	0	uvægerligt
invasion	1	0	0	0	0	1	0	0	0	0	invasion
invent	0	0	0	0	0	0	0	0	0	0	opfinde
invention	0	0	0	0	0	0	0	0	0	0	opfindelse
inventive	0	0	0	0	0	0	1	0	0	0	opfindsom
inventor	0	0	0	0	0	0	1	0	0	0	opfinder
inventory	0	0	0	0	0	0	0	0	0	0	beholdning
inverse	0	0	0	0	0	0	0	0	0	0	omvendt
inversely	0	0	0	0	0	0	0	0	0	0	omvendt
inversion	0	0	0	0	0	0	0	0	0	0	inversion
invert	0	0	0	0	0	0	0	0	0	0	vende om
inverted	0	0	0	0	0	0	0	0	0	0	omvendt
investigate	0	0	0	0	0	0	1	0	0	0	undersøge
investigation	0	1	0	0	0	0	0	0	0	0	efterforskning
investigator	0	0	0	0	0	0	0	0	0	0	efterforsker
investor	0	0	0	0	0	0	0	0	0	0	investor
invigorate	0	0	0	0	0	0	1	0	0	0	oplive
invincible	0	0	0	0	0	0	0	0	0	0	uovervindelig
invisibility	0	0	0	0	0	0	0	0	0	0	usynlighed
invisible	0	0	0	0	0	0	0	0	0	0	usynlig
invitation	0	1	0	0	0	0	1	0	0	0	invitation
invite	0	1	0	0	1	0	1	0	1	1	invitere
inviting	0	1	0	0	1	0	1	0	1	1	indbydende
invocation	0	1	0	0	0	0	0	0	0	1	påkaldelse
invoice	0	0	0	0	0	0	0	0	0	0	faktura
invoke	0	1	0	0	0	0	0	0	0	0	påberåbe sig
involuntary	0	0	0	0	0	1	0	0	0	0	ufrivillig
involution	1	0	0	0	0	1	0	0	0	0	involution
involvement	1	0	0	0	0	0	0	0	0	0	involvering
inwards	0	0	0	0	0	0	0	0	0	0	indad
iota	0	0	0	0	0	0	0	0	0	0	jota
irate	1	0	0	0	0	1	0	0	0	0	rasende
ire	1	0	0	0	0	1	0	0	0	0	ire
iridescent	0	0	0	0	0	0	0	0	0	0	i alle regnbuens farver
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	jern
ironic	0	0	0	0	0	0	0	0	0	0	ironisk
irons	0	0	0	0	0	1	0	0	0	0	strygejern
irony	0	0	0	0	0	0	0	0	0	0	ironi
irradiation	0	0	0	0	0	0	0	0	0	0	bestråling
irrational	0	0	1	1	0	1	0	0	0	0	irrationel
irrationality	0	0	0	0	0	1	0	0	0	0	irrationalitet
irreconcilable	1	0	0	1	0	1	0	1	0	0	uforenelige
irreducible	0	0	0	0	0	0	1	0	0	0	irreducerbar
irrefutable	0	0	0	0	0	0	1	0	0	1	uigendrivelig
irregular	0	0	0	0	0	1	0	0	0	0	uregelmæssig
irregularity	0	0	0	0	0	1	0	0	0	0	uregelmæssighed
irregularly	0	0	0	0	0	0	0	0	0	0	uregelmæssigt
irrelevant	0	0	0	0	0	1	0	0	0	0	irrelevant
irreparable	0	0	0	1	0	1	0	1	0	0	uoprettelig
irrepressible	0	0	0	0	0	0	0	0	0	0	ukuelig
irresistible	0	0	0	0	0	0	0	0	0	0	uimodståelig
irrespective	0	0	0	0	0	0	0	0	0	0	uanset
irresponsible	0	0	0	0	0	1	0	0	0	0	uansvarlig
irreverent	0	0	0	0	0	1	0	0	0	0	uærbødig
irreversible	0	0	0	0	0	0	0	0	0	0	irreversible
irrevocable	0	0	0	0	0	1	0	0	0	0	uigenkaldelig
irrigate	0	0	0	0	0	0	0	0	0	0	overrisle
irrigation	0	0	0	0	0	0	0	0	0	0	vanding
irritability	1	0	0	0	0	1	0	0	0	0	irritabilitet
irritable	1	0	0	0	0	1	0	0	0	0	irritabel
irritating	1	0	1	0	0	1	0	0	0	0	irriterende
irritation	1	0	1	0	0	1	0	1	0	0	irritation
island	0	0	0	0	0	0	0	0	0	0	ø
isle	0	0	0	0	0	0	0	0	0	0	ø
islet	0	0	0	0	0	0	0	0	0	0	holm
isolate	0	0	0	0	0	0	0	1	0	0	isolere
isolated	0	0	0	1	0	1	0	1	0	0	isoleret
isolation	0	0	0	0	0	1	0	1	0	0	isolation
isomorphism	0	0	0	0	0	0	0	0	0	0	isomorfisme
isothermal	0	0	0	0	0	0	0	0	0	0	isotermisk
issue	0	0	0	0	0	0	0	0	0	0	problem
itch	0	0	0	0	0	0	0	0	0	0	kløe
itching	0	0	0	0	0	0	0	0	0	0	kløe
item	0	0	0	0	0	0	0	0	0	0	vare
itemize	0	0	0	0	0	0	0	0	0	0	specificere
items	0	0	0	0	0	0	0	0	0	0	genstande
iterate	0	0	0	0	0	0	0	0	0	0	gentage
iteration	0	0	0	0	0	0	0	0	0	0	iteration
iterative	0	0	0	0	0	0	0	0	0	0	iterativ
itinerant	0	0	0	0	0	0	0	0	0	0	omrejsende
itinerary	0	0	0	0	0	0	0	0	0	0	rute
ivory	0	0	0	0	0	0	0	0	0	0	elfenben
jab	1	0	0	0	0	0	0	0	0	0	jab
jabber	0	0	0	0	0	1	0	0	0	0	jabber
jack	0	0	0	0	0	0	0	0	0	0	stik
jackass	0	0	0	0	0	0	0	0	0	0	tøser
jackpot	0	1	0	0	1	0	1	0	1	0	jackpot
jacks	0	0	0	0	0	0	0	0	0	0	stik
jade	0	0	0	0	0	0	0	0	0	0	jade
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	takkede
jaguar	0	0	0	0	0	0	0	0	0	0	jaguar
jail	0	0	0	1	0	1	0	1	0	0	fængsel
jam	0	0	0	0	0	0	1	0	0	0	marmelade
jammed	0	0	0	0	0	0	0	0	0	0	fastklemt
janitor	0	0	1	0	0	0	0	0	0	0	pedel
japan	0	0	0	0	0	0	0	0	0	0	japan
jar	0	0	0	0	0	0	0	0	0	0	krukke
jargon	0	0	0	0	0	1	0	0	0	0	jargon
jarring	0	0	0	1	0	1	0	1	0	0	skurrende
jasper	0	0	0	0	0	0	0	0	0	0	jaspis
jaundice	0	0	0	1	0	1	0	0	0	0	gulsot
jaunt	0	0	0	0	0	0	0	0	0	0	udflugt
javelin	0	0	0	0	0	0	0	0	0	0	spydkast
jaw	0	0	0	0	0	0	0	0	0	0	kæbe
jaws	0	0	0	1	0	0	0	0	0	0	kæber
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	jaloux
jealousy	1	0	1	1	0	1	0	1	0	0	misundelse
jeans	0	0	0	0	0	0	0	0	0	0	jeans
jeep	0	0	0	0	0	0	0	0	0	0	jeep
jelly	0	0	0	0	0	0	0	0	0	0	gele
jenny	0	0	0	0	0	0	0	0	0	0	jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	bringe i fare
jeopardy	0	1	0	1	0	1	0	0	0	0	fare
jerk	1	0	0	0	0	0	0	0	1	0	fjols
jersey	0	0	0	0	0	0	0	0	0	0	trøje
jest	0	0	0	0	1	0	1	0	1	0	spøg
jester	0	0	0	0	0	0	0	0	0	0	nar
jet	0	0	0	0	0	0	0	0	0	0	Jet
jetty	0	0	0	0	0	0	0	0	0	0	anløbsbro
jewel	0	0	0	0	0	0	0	0	0	0	juvel
jeweler	0	0	0	0	0	0	0	0	0	0	guldsmed
jewelry	0	0	0	0	0	0	0	0	0	0	smykker
jib	0	0	0	0	0	0	0	0	0	0	fok
jiffy	0	0	0	0	0	0	0	0	0	0	jiffy
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	jingle
job	0	0	0	0	0	0	1	0	0	0	job
jock	0	0	0	0	0	0	0	0	0	0	jock
jockey	0	0	0	0	0	0	0	0	0	0	jockey
jog	0	0	0	0	0	0	0	0	0	0	jogge
john	0	0	1	0	0	1	0	0	0	0	John
join	0	0	0	0	0	0	1	0	0	0	tilslutte
joined	0	0	0	0	0	0	1	0	0	0	sluttede sig til
joining	0	0	0	0	0	0	0	0	0	0	tilslutte sig
joint	0	0	0	0	0	0	0	0	0	0	samling
jointly	0	0	0	0	0	0	0	0	0	0	fællesskab
joke	0	0	0	0	0	1	0	0	0	0	joke
joker	0	0	0	0	1	0	1	0	1	0	joker
joking	0	0	0	0	0	0	1	0	0	0	laver sjov
jolt	0	0	0	0	0	0	0	0	1	0	stød
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	jot
journal	0	0	0	0	0	0	0	0	0	0	tidsskrift
journalism	0	0	0	0	0	0	0	0	0	1	journalistik
journalist	0	0	0	0	0	0	1	0	0	0	journalist
journey	0	1	0	1	1	0	1	0	0	0	rejse
journeyman	0	0	0	0	0	0	0	0	0	1	svend
jovial	0	0	0	0	1	0	1	0	0	0	jovial
joy	0	0	0	0	1	0	1	0	0	0	glæde
joyful	0	0	0	0	1	0	1	0	0	1	glad
joyous	0	0	0	0	1	0	1	0	0	0	glad
jubilant	0	0	0	0	1	0	1	0	1	1	jublende
jubilee	0	0	0	0	1	0	1	0	1	0	jubilæum
judge	0	0	0	0	0	0	0	0	0	0	dommer
judging	0	0	0	0	0	0	0	0	0	0	dømme
judgment	0	0	0	0	0	0	0	0	1	0	dom
judicial	0	1	0	0	0	0	1	0	0	1	retslige
judiciary	0	1	0	0	0	0	0	0	0	1	retsvæsen
judicious	0	0	0	0	0	0	1	0	0	1	velovervejet
jug	0	0	0	0	0	0	0	0	0	0	kande
juggle	0	0	0	0	0	0	0	0	0	0	jonglere
juggling	0	0	0	0	0	0	0	0	0	0	jonglere
juice	0	0	0	0	0	0	0	0	0	0	Juice
juicy	0	0	0	0	0	0	0	0	0	0	saftig
jumble	0	0	0	0	0	1	0	0	0	0	virvar
jumbled	0	0	0	0	0	0	0	0	0	0	rodet
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	hoppe
junction	0	0	0	0	0	0	0	0	0	0	knudepunkt
juncture	0	0	0	0	0	0	0	0	0	0	tidspunkt
jungle	0	0	0	1	0	0	0	0	0	0	jungle
junior	0	0	0	0	0	0	0	0	0	0	junior-
junk	0	0	0	0	0	1	0	0	0	0	skrammel
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	juridiske
jurisdiction	0	0	0	0	0	0	0	0	0	0	jurisdiktion
jurisprudence	0	0	0	0	0	0	0	1	0	0	retspraksis
jurist	0	0	0	0	0	0	0	0	0	1	jurist
jury	0	0	0	0	0	0	0	0	0	1	jury
justice	0	0	0	0	0	0	1	0	0	1	retfærdighed
justifiable	0	0	0	0	0	0	1	0	0	1	forsvarligt
justification	0	0	0	0	0	0	1	0	0	0	begrundelse
justify	0	0	0	0	0	0	0	0	0	0	retfærdiggøre
jute	0	0	0	0	0	0	0	0	0	0	jute
juvenile	0	0	0	0	0	1	0	0	0	0	ungdoms
juxtaposition	0	0	0	0	0	0	0	0	0	0	sidestilling
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	kalejdoskop
kangaroo	0	0	0	0	0	0	0	0	0	0	kænguru
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	kajak
keel	0	0	0	0	0	0	0	0	0	0	køl
keeper	0	0	0	0	0	0	0	0	0	0	keeper
keeping	0	0	0	0	0	0	0	0	0	0	beholde
keepsake	0	0	0	0	0	0	1	0	0	0	minde
keg	0	0	0	0	0	0	0	0	0	0	tønde
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	kennel
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	kerne
kerosene	0	0	0	1	0	0	0	0	0	0	petroleum
kettle	0	0	0	0	0	0	0	0	0	0	kedel
key	0	0	0	0	0	0	0	0	0	0	nøgle
keyhole	0	0	0	0	0	0	0	0	0	0	nøglehul
keynote	0	0	0	0	0	0	1	0	0	0	keynote
keystone	0	0	0	0	0	0	1	0	0	0	keystone
khaki	0	0	0	0	0	0	0	0	0	0	kaki
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	sparke
kicking	1	0	0	0	0	0	0	0	0	0	sparker
kid	0	0	0	0	0	0	0	0	0	0	barn
kidding	0	0	0	0	0	0	0	0	0	0	sjov
kidnap	1	0	0	1	0	1	0	1	1	0	kidnappe
kill	0	0	0	1	0	1	0	1	0	0	dræbe
killing	1	0	0	1	0	1	0	1	0	0	drab
kiln	0	0	0	0	0	0	0	0	0	0	ovn
kilogram	0	0	0	0	0	0	0	0	0	0	kilogram
kilometer	0	0	0	0	0	0	0	0	0	0	kilometer
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	kimono
kin	0	0	0	0	0	0	0	0	0	0	pårørende
kind	0	0	0	0	1	0	1	0	0	1	venlig
kindergarten	0	0	0	0	0	0	0	0	0	0	børnehave
kindness	0	0	0	0	0	0	1	0	0	0	venlighed
kindred	0	1	0	0	1	0	1	0	0	1	slægtning
kinematics	0	0	0	0	0	0	0	0	0	0	kinematik
king	0	0	0	0	0	0	1	0	0	0	konge
kingdom	0	0	0	0	0	0	0	0	0	0	Kongerige
kink	0	0	0	0	0	0	0	0	0	0	knæk
kinky	0	0	0	0	0	0	0	0	0	0	kinky
kiosk	0	0	0	0	0	0	0	0	0	0	kiosk
kirk	0	0	0	0	0	0	0	0	0	0	kirk
kiss	0	1	0	0	1	0	1	0	1	0	kys
kit	0	0	0	0	0	0	0	0	0	0	sæt
kitchen	0	0	0	0	0	0	0	0	0	0	køkken
kite	0	0	1	0	0	1	0	0	0	0	glente
kitten	0	0	0	0	1	0	1	0	0	1	killing
knack	0	0	0	0	0	0	1	0	0	0	dygtighed
knapsack	0	0	0	0	0	0	0	0	0	0	rygsæk
knead	0	0	0	0	0	0	0	0	0	0	ælte
knee	0	0	0	0	0	0	0	0	0	0	knæ
kneel	0	0	0	0	0	0	0	0	0	0	knæle
kneeling	0	0	0	0	0	0	0	0	0	0	knælende
knell	0	0	0	1	0	1	0	1	0	0	knæle
knickers	0	0	0	0	0	0	0	0	0	1	trusser
knife	0	0	0	0	0	0	0	0	0	0	kniv
knight	0	0	0	0	0	0	1	0	0	0	ridder
knit	0	0	0	0	0	0	0	0	0	0	strikke
knob	0	0	0	0	0	0	0	0	0	0	knop
knock	0	0	0	0	0	0	0	0	0	0	banke
knoll	0	0	0	0	0	0	0	0	0	0	knold
knot	0	0	0	0	0	0	0	0	0	0	knude
knotted	0	0	0	0	0	1	0	0	0	0	knyttet
knowing	0	0	0	0	0	0	1	0	0	0	vide
knowingly	0	0	0	0	0	0	0	0	0	0	bevidst
knowledge	0	0	0	0	0	0	1	0	0	0	viden
knuckle	0	0	0	0	0	0	0	0	0	0	kno
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	kris
kudos	0	0	0	0	1	0	1	0	0	0	kudos
lab	0	0	0	0	0	0	0	0	0	0	lab
label	0	0	0	0	0	0	0	0	0	1	etiket
labor	0	1	0	0	1	0	1	0	1	1	arbejdskraft
laboratory	0	0	0	0	0	0	0	0	0	0	laboratorium
labored	0	0	0	0	0	1	0	1	0	0	arbejdet
laborer	0	0	0	0	0	0	0	0	0	0	arbejder
laboring	0	0	0	0	0	0	0	0	0	0	arbejdende
laborious	0	0	0	0	0	1	0	0	0	0	besværligt
labyrinth	0	1	0	0	0	1	0	0	0	0	labyrint
lac	0	0	0	0	0	0	0	0	0	0	lac
lace	1	0	0	1	0	1	1	1	0	1	blonder
lack	0	0	0	0	0	1	0	0	0	0	mangel
lacking	0	0	0	0	0	1	0	0	0	0	mangler
lackluster	0	0	0	0	0	1	0	0	0	0	glansløs
lacquer	0	0	0	0	0	0	0	0	0	0	lak
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	knægt
ladder	0	0	0	0	0	0	0	0	0	0	stige
laden	0	0	0	0	0	1	0	0	0	0	ladet
lading	0	0	0	0	0	0	0	0	0	0	fragt
ladle	0	0	0	0	0	0	0	0	0	0	slev
lady	0	0	0	0	0	0	0	0	0	0	dame
lag	0	0	0	0	0	1	0	0	0	0	forsinkelse
lagging	1	1	1	0	0	1	0	1	0	0	halter
lagoon	0	0	0	0	0	0	0	0	0	0	lagune
lair	0	0	0	0	0	1	0	0	0	0	hule
laity	0	0	0	0	0	0	0	0	0	0	lægfolk
lake	0	0	0	0	0	0	0	0	0	0	sø
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	lam
lament	0	0	1	1	0	1	0	1	0	0	beklage
lamenting	0	0	0	0	0	0	0	1	0	0	beklagende
lamina	0	0	0	0	0	0	0	0	0	0	lamina
laminated	0	0	0	0	0	0	0	0	0	0	lamineret
lamp	0	0	0	0	0	0	0	0	0	0	lampe
lance	0	0	0	0	0	0	0	0	0	0	lanse
lancer	0	0	0	0	0	0	0	0	0	0	lancer
land	0	0	0	0	0	0	1	0	0	0	jord
landed	0	0	0	0	0	0	1	0	0	0	landede
landing	0	0	0	0	0	0	0	0	0	0	landing
landlocked	0	0	0	0	0	0	0	0	0	0	landfast
landlord	0	0	0	0	0	0	0	0	0	0	udlejer
landmark	0	0	0	0	0	0	0	0	0	1	milepæl
lands	0	0	0	0	0	0	0	0	0	0	lander
landscape	0	0	0	0	0	0	0	0	0	0	landskab
landscaping	0	0	0	0	0	0	0	0	0	0	landskabspleje
landslide	0	0	0	1	0	1	0	1	0	0	jordskred
lane	0	0	0	0	0	0	0	0	0	0	bane
language	0	0	0	0	0	0	0	0	0	0	Sprog
languid	0	0	0	0	0	1	0	0	0	0	træt
languish	0	0	0	0	0	1	0	0	0	0	sygne hen
languishing	0	0	0	1	0	1	0	1	0	0	sygnende
lanky	0	0	0	0	0	0	0	0	0	0	ranglet
lantern	0	0	0	0	0	0	0	0	0	0	lanterne
lap	0	0	0	0	0	0	0	0	0	0	skød
lapel	0	0	0	0	0	0	0	0	0	0	revers
lapse	0	0	0	0	0	1	0	0	0	0	bortfalde
lapsed	0	0	0	0	0	0	0	0	0	0	bortfaldt
