English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Scots-Gaelic Word
lack	0	0	0	0	0	1	0	0	0	0	dìth
lacking	0	0	0	0	0	1	0	0	0	0	dìth
lackluster	0	0	0	0	0	1	0	0	0	0	neo-ghlaine
lacquer	0	0	0	0	0	0	0	0	0	0	lacquer
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	gille
ladder	0	0	0	0	0	0	0	0	0	0	àradh
laden	0	0	0	0	0	1	0	0	0	0	loma-làn
lading	0	0	0	0	0	0	0	0	0	0	luidhe
ladle	0	0	0	0	0	0	0	0	0	0	liag
lady	0	0	0	0	0	0	0	0	0	0	bean-uasal
lag	0	0	0	0	0	1	0	0	0	0	lag
lagging	1	1	1	0	0	1	0	1	0	0	lagachadh
lagoon	0	0	0	0	0	0	0	0	0	0	lagan
lair	0	0	0	0	0	1	0	0	0	0	lair
laity	0	0	0	0	0	0	0	0	0	0	laghalachd
lake	0	0	0	0	0	0	0	0	0	0	loch
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	uan
lament	0	0	1	1	0	1	0	1	0	0	cumha
lamenting	0	0	0	0	0	0	0	1	0	0	a' caoidh
lamina	0	0	0	0	0	0	0	0	0	0	lann
laminated	0	0	0	0	0	0	0	0	0	0	lannaichte
lamp	0	0	0	0	0	0	0	0	0	0	lampa
lance	0	0	0	0	0	0	0	0	0	0	lann
lancer	0	0	0	0	0	0	0	0	0	0	lannsair
land	0	0	0	0	0	0	1	0	0	0	tìr
landed	0	0	0	0	0	0	1	0	0	0	air tìr
landing	0	0	0	0	0	0	0	0	0	0	tighinn air tìr
landlocked	0	0	0	0	0	0	0	0	0	0	talamh
landlord	0	0	0	0	0	0	0	0	0	0	uachdaran
landmark	0	0	0	0	0	0	0	0	0	1	comharra-tìre
lands	0	0	0	0	0	0	0	0	0	0	tìrean
landscape	0	0	0	0	0	0	0	0	0	0	cruth-tìre
landscaping	0	0	0	0	0	0	0	0	0	0	cruth-tìre
landslide	0	0	0	1	0	1	0	1	0	0	maoim-slèibhe
lane	0	0	0	0	0	0	0	0	0	0	lain
language	0	0	0	0	0	0	0	0	0	0	cànain
languid	0	0	0	0	0	1	0	0	0	0	lag
languish	0	0	0	0	0	1	0	0	0	0	langanaich
languishing	0	0	0	1	0	1	0	1	0	0	claoidhte
lanky	0	0	0	0	0	0	0	0	0	0	lannach
lantern	0	0	0	0	0	0	0	0	0	0	lanntair
lap	0	0	0	0	0	0	0	0	0	0	uchd
lapel	0	0	0	0	0	0	0	0	0	0	lapel
lapse	0	0	0	0	0	1	0	0	0	0	laigh
lapsed	0	0	0	0	0	0	0	0	0	0	dh' fhalbh
larceny	0	0	1	0	0	1	0	0	0	0	larceny
lard	0	0	0	0	0	0	0	0	0	0	lard
larder	0	0	0	0	0	0	0	0	0	0	larach
large	0	0	0	0	0	0	0	0	0	0	mòr
larger	0	0	1	0	0	0	0	0	1	1	nas motha
largo	0	0	0	0	0	0	0	0	0	0	largo
lark	0	0	0	0	0	0	0	0	0	0	uiseag
larva	0	0	0	0	0	0	0	0	0	0	larbha
larynx	0	0	0	0	0	0	0	0	0	0	larynx
laser	0	0	0	0	0	0	1	0	0	1	leusair
lash	1	0	0	1	0	1	0	0	0	0	lasadh
lass	0	0	0	0	0	0	0	0	0	0	caileag
lasso	0	0	0	0	0	0	0	0	0	0	lasso
lasting	0	0	0	0	0	0	0	0	0	0	maireannach
latch	0	0	0	0	0	0	0	0	0	0	latch
late	0	0	0	0	0	1	0	1	0	0	anmoch
lateness	0	0	0	0	0	1	0	0	0	0	fadalach
latent	1	1	1	0	0	1	0	0	1	0	falaichte
lateral	0	0	0	0	0	0	0	0	0	0	taobhach
laterally	0	0	0	0	0	0	0	0	0	0	taobh thall
latex	0	0	0	0	0	0	0	0	0	0	latex
lathe	0	0	0	0	0	0	0	0	0	0	deil
lather	0	0	0	0	0	0	0	0	0	0	lath
latitude	0	0	0	0	0	0	0	0	0	0	leud
latrines	0	0	1	0	0	1	0	0	0	0	taighean-beaga
lattice	0	0	0	0	0	0	0	0	0	0	leusair
laudable	0	0	0	0	0	0	1	0	0	0	ionmholta
laugh	0	0	0	0	1	0	1	0	1	0	gàire
laughable	0	0	1	0	0	1	0	0	0	0	gàireach
laughing	0	0	0	0	1	0	1	0	0	0	a' gàireachdainn
laughter	0	1	0	0	1	0	1	0	1	0	gàire
launch	0	1	0	0	0	0	1	0	0	0	cur air bhog
laundry	0	0	0	0	0	0	0	0	0	0	nigheadaireachd
laureate	0	0	0	0	0	0	1	0	0	1	laureate
laurel	0	0	0	0	0	0	1	0	0	0	labhrais
laurels	0	0	0	0	1	0	1	0	0	0	laurels
lava	1	0	0	1	0	1	0	0	0	0	làbha
lavage	0	0	0	0	0	0	0	0	0	0	lagan
lavatory	0	0	1	0	0	0	0	0	0	0	taigh-beag
lavender	0	0	0	0	0	0	0	0	0	0	lavender
lavish	0	0	0	0	0	0	1	0	0	0	aoibhneach
law	0	0	0	0	0	0	0	0	0	1	lagh
lawful	0	0	0	0	0	0	1	0	0	1	laghail
lawlessness	1	0	0	1	0	1	0	0	0	0	aingidheachd
lawn	0	0	0	0	0	0	0	0	0	0	faiche
lawsuit	1	0	1	1	0	1	0	1	1	0	lagha
lawyer	1	0	1	1	0	1	0	0	0	0	neach-lagh
lax	0	0	0	0	0	1	0	1	0	0	leisg
laxative	0	0	1	1	0	1	0	0	0	0	laxative
lay	0	0	0	0	0	0	0	0	0	0	laigh
layer	0	0	0	0	0	0	0	0	0	0	còmhdach
layered	0	0	0	0	0	0	0	0	0	0	sìnte
layman	0	0	0	0	0	0	0	0	0	0	fear-laighe
lazy	0	0	0	0	0	1	0	0	0	0	leisg
lea	0	0	0	0	0	0	0	0	0	0	leam
lead	0	0	0	0	0	0	1	0	0	0	luaidhe
leader	0	0	0	0	0	0	1	0	0	1	ceannard
leading	0	0	0	0	0	0	0	0	0	1	a' stiùireadh
leads	0	0	0	0	0	0	0	0	0	0	stiùir
leaf	0	0	0	0	0	0	0	0	0	0	duilleach
leaflet	0	0	0	0	0	0	0	0	0	0	bileag
leafy	0	0	0	0	0	0	0	0	0	0	duilleach
league	0	0	0	0	0	0	1	0	0	0	lìog
leak	0	0	0	0	0	1	0	0	0	0	aoidion
leakage	0	0	0	0	0	1	0	0	0	0	aoidionachd
leaky	0	0	0	0	0	1	0	0	0	0	aoidionach
lean	0	0	0	0	0	0	0	0	0	0	leanmhainn
leaned	0	0	0	0	0	0	0	0	0	0	leantuinn
leaning	0	0	0	0	0	0	0	0	0	1	a' leantuinn
leap	0	0	0	0	0	0	0	0	0	0	leum
learn	0	0	0	0	0	0	1	0	0	0	ionnsachadh
learned	0	0	0	0	0	0	0	0	0	0	dh'ionnsaich
learner	0	0	0	0	0	0	0	0	0	0	neach-ionnsachaidh
learning	0	0	0	0	0	0	1	0	0	0	ionnsachadh
lease	0	0	0	0	0	0	0	0	0	0	màl
leash	0	0	0	0	0	0	0	0	0	0	leas
leather	0	0	0	0	0	0	0	0	0	0	leathar
leathery	0	0	0	0	0	0	0	0	0	0	leathar
leave	0	0	0	0	0	1	0	1	1	0	falbh
lecture	0	0	0	0	0	0	0	0	0	0	òraid
lecturer	0	0	0	0	0	0	1	0	0	0	òraidiche
ledge	0	0	0	0	0	0	0	0	0	0	leac
ledger	0	0	0	0	0	0	0	0	0	0	leabhar-cunntais
lee	0	0	0	0	0	0	0	0	0	0	leidh
leech	0	0	0	0	0	1	0	0	0	0	leach
leeches	0	0	1	1	0	1	0	0	0	0	leeches
leer	0	0	1	0	0	1	0	0	0	0	leer
leery	0	0	0	0	0	0	0	0	1	0	leery
lees	0	0	0	0	0	0	0	0	0	0	leas
leeway	0	0	0	0	0	0	1	0	0	0	slighe
left	0	0	0	0	0	0	0	0	0	0	clì
leg	0	0	0	0	0	0	0	0	0	0	cas
legacy	0	0	0	0	0	0	0	0	0	0	dìleab
legal	0	0	0	0	0	0	1	0	0	1	laghail
legality	0	0	0	0	0	0	0	0	0	0	laghail
legalize	0	0	0	0	0	0	0	0	0	0	laghail
legalized	1	0	0	1	1	0	1	0	0	1	laghail
legally	0	0	0	0	0	0	0	0	0	0	gu laghail
legend	0	0	0	0	0	0	0	0	0	0	uirsgeul
legendary	0	0	0	0	0	0	1	0	0	0	uirsgeulach
legibility	0	0	0	0	0	0	1	0	0	0	so-leughaidh
legible	0	0	0	0	0	0	1	0	0	0	so-leughaidh
legion	0	0	0	0	0	0	0	0	0	0	legion
legislate	0	0	0	0	0	0	0	0	0	0	reachdachadh
legislation	0	0	0	0	0	0	0	0	0	0	reachd
legislative	0	0	0	0	0	0	0	0	0	0	reachdmhor
legislator	0	0	0	0	0	0	0	0	0	1	reachdair
legislature	0	0	0	0	0	0	0	0	0	1	reachdadaireachd
legitimacy	0	0	0	0	0	0	0	0	0	1	dligheachas
legs	0	0	0	0	0	0	0	0	0	0	casan
legume	0	0	0	0	0	0	0	0	0	0	lusag
leisure	0	1	0	0	1	0	1	0	1	1	cur-seachad
leisurely	0	0	0	0	0	0	1	0	0	0	gu cur-seachadach
lemma	0	0	0	0	0	0	1	0	0	0	leama
lemon	0	0	1	0	0	1	0	0	0	0	leamain
lend	0	0	0	0	0	0	0	0	0	0	iasad
lender	0	0	0	0	0	0	0	0	0	1	neach-iasaid
lending	0	0	0	0	0	0	0	0	0	0	iasad
length	0	0	0	0	0	0	0	0	0	0	fad
lengthen	0	0	0	0	0	0	0	0	0	0	leudaich
lengthened	0	0	0	0	0	0	0	0	0	0	air a leudachadh
lengthening	0	0	0	0	0	0	0	0	0	0	a' leudachadh
lengthwise	0	0	0	0	0	0	0	0	0	0	faid
lengthy	0	0	0	0	0	0	0	0	0	0	fada
leniency	0	0	0	0	0	0	0	0	0	0	tròcair
lenient	0	0	0	0	0	0	1	0	0	0	tròcaireach
lens	0	0	0	0	0	0	0	0	0	0	lionsa
leopard	0	0	0	0	0	0	0	0	0	0	leopard
leprosy	0	0	1	1	0	1	0	1	0	0	luibhre
lessee	0	0	0	0	0	0	0	0	0	0	neach-gabhail
lessen	0	1	0	0	0	1	0	0	0	0	lughdaich
lessening	0	0	0	0	0	0	0	0	0	0	lùghdachadh
lesser	0	0	1	0	0	1	0	0	0	0	nas lugha
lesson	0	1	0	0	0	0	1	0	0	1	leasan
lessor	0	0	0	0	0	0	0	0	0	0	leusair
lethal	0	0	1	1	0	1	0	1	0	0	marbhtach
lethargic	0	0	0	0	0	0	0	0	0	0	lethargic
lethargy	0	0	0	0	0	1	0	1	0	0	lethargy
letter	0	1	0	0	0	0	0	0	0	0	litir
lettered	0	1	0	0	0	0	1	0	0	1	litrichean
letters	0	0	0	0	0	0	0	0	0	0	litrichean
lettuce	0	0	0	0	0	0	0	0	0	0	leatas
leukemia	1	0	0	1	0	1	0	1	0	0	leucemia
levee	0	0	0	0	0	0	0	0	0	1	leibheis
level	0	0	0	0	0	0	1	0	0	1	ìre
lever	0	0	0	0	0	0	0	0	0	0	luamhan
leverage	0	0	0	0	0	0	1	0	0	0	luamhan
levy	0	0	0	0	0	1	0	0	0	0	cìs
lewd	0	0	1	0	0	1	0	0	0	0	lag
lexicon	0	0	0	0	0	0	0	0	0	0	faclair
ley	0	0	0	0	0	0	0	0	0	0	leamhan
liabilities	0	0	0	0	0	0	0	0	0	0	buailteachdan
liability	0	0	0	0	0	0	0	0	0	0	buailteachd
liaison	0	0	0	0	0	1	0	0	0	0	ceangal
liar	0	0	1	0	0	1	0	0	0	0	breugaire
libel	1	0	0	1	0	1	0	0	0	1	leabhal
libelous	0	0	0	0	0	0	0	0	0	0	mi-chreideach
liberal	0	0	0	0	0	1	1	0	0	0	libearalach
liberalism	0	0	0	0	0	0	0	0	0	0	libearalach
liberate	1	1	0	0	1	0	1	0	1	1	shaoradh
liberation	0	1	0	0	1	0	1	0	1	0	saoradh
liberty	0	1	0	0	1	0	1	0	1	1	saorsa
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	leabharlannaiche
library	0	0	0	0	0	0	1	0	0	0	leabharlann
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	ceadachd
lichen	0	0	0	0	0	0	0	0	0	0	crotal
lick	0	0	1	0	0	1	0	0	0	0	lighich
lid	0	0	0	0	0	0	0	0	0	0	mullach
lie	1	0	1	0	0	1	0	1	0	0	breugan
liege	0	0	0	0	0	0	0	0	0	0	breugan
lien	0	0	0	0	0	0	0	0	0	0	lien
lieu	0	0	0	0	0	0	0	0	0	0	lieu
lieutenant	0	0	0	0	0	0	0	0	0	1	leifteanant
life	0	0	0	0	0	0	0	0	0	0	beatha
lifeblood	0	0	0	0	0	0	1	0	0	0	fuil-bheatha
lifeboat	0	0	0	0	0	0	0	0	0	0	bàta-teasairginn
lifeless	0	0	0	1	0	1	0	1	0	0	gun bheatha
lifelike	0	0	0	0	0	0	0	0	0	0	coltach ri beatha
lifelong	0	0	0	0	0	0	0	0	0	0	fad-beatha
lifetime	0	0	0	0	0	0	0	0	0	0	beatha
lift	0	0	0	0	0	0	0	0	0	0	tog
ligament	0	0	0	0	0	0	0	0	0	0	ligam
ligation	0	0	0	0	0	0	0	0	0	0	ligation
light	0	0	0	0	0	0	0	0	0	0	aotrom
lighten	0	0	0	0	0	0	0	0	0	0	lasadh
lighthouse	0	0	0	0	0	0	1	0	0	0	taigh-solais
lightness	0	0	0	0	0	0	0	0	0	0	aotromachd
lightning	1	0	0	1	0	0	0	0	1	0	dealanach
likelihood	0	0	0	0	0	0	0	0	0	0	coltachd
likeness	0	0	0	0	0	0	0	0	0	0	coltas
likewise	0	0	0	0	0	0	0	0	0	0	mar an ceudna
liking	0	0	0	0	1	0	1	0	0	1	a' còrdadh
lilac	0	0	0	0	0	0	0	0	0	0	lilac
lily	0	0	0	0	0	0	0	0	0	0	lili
limb	0	0	0	0	0	0	0	0	0	0	ball
limbo	0	0	0	0	0	0	0	0	0	0	limbo
limit	0	0	0	0	0	0	0	0	0	0	crìoch
limitation	0	0	0	0	0	0	0	0	0	0	cuingealachadh
limited	1	0	0	0	0	1	0	1	0	0	cuingealaichte
limitless	0	0	0	0	0	0	0	0	0	0	gun chrìoch
limousine	0	0	0	0	0	0	0	0	0	0	limousine
limp	0	0	0	0	0	1	0	0	0	0	glan
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	loidhne
lineage	0	0	0	0	0	0	0	0	0	0	sliochd
lineal	0	0	0	0	0	0	0	0	0	0	sreathach
linear	0	0	0	0	0	0	0	0	0	0	sreathach
lined	0	0	0	0	0	0	0	0	0	0	lìnigeadh
linen	0	0	0	0	0	0	0	0	0	0	anart
liner	0	0	0	0	0	0	0	0	0	0	lìnn
lines	0	0	0	1	0	0	0	0	0	0	sreathan
linger	0	1	0	0	0	0	0	0	0	0	fantainn
lingo	0	0	0	0	0	0	0	0	0	0	cànanachas
lingual	0	0	0	0	0	0	0	0	0	0	cànanach
linguist	0	0	0	0	0	0	1	0	0	1	cànanaiche
linguistic	0	0	0	0	0	0	0	0	0	0	cànanach
linguistics	0	0	0	0	0	0	0	0	0	0	cànanachas
lining	0	0	0	0	0	0	0	0	0	0	lìnigeadh
link	0	0	0	0	0	0	0	0	0	0	ceangal
linoleum	0	0	0	0	0	0	0	0	0	0	linóleum
lint	0	0	0	0	0	1	0	0	0	0	lint
lion	0	0	0	1	0	0	1	0	0	0	leòmhann
lip	0	0	0	0	0	0	0	0	0	0	bilean
lipstick	0	0	0	0	0	0	0	0	0	0	lipstick
liquefaction	0	0	0	0	0	0	0	0	0	0	liquefaction
liquefied	0	0	0	0	0	0	0	0	0	0	lionta
liqueur	0	0	0	0	0	0	0	0	0	0	liotair
liquid	0	0	0	0	0	0	0	0	0	0	leaghan
liquidate	0	0	0	0	0	0	0	0	0	0	leaghadh
liquidation	0	0	0	0	0	0	0	0	0	0	leaghadh
liquidator	0	0	0	0	0	0	0	0	0	0	leaghadair
liquidity	0	0	0	0	0	0	0	0	0	0	leachtachd
liquor	1	0	0	0	1	1	0	1	0	0	deoch-làidir
lisp	0	0	0	0	0	0	0	0	0	0	lisp
list	0	0	0	0	0	0	0	0	0	0	liosta
listen	0	0	0	0	0	0	0	0	0	0	èisdeachd
listener	0	0	0	0	0	0	0	0	0	0	èisdeachd
listing	0	0	0	0	0	0	0	0	0	0	liostadh
listless	0	0	0	0	0	1	0	1	0	0	gun liosta
litany	0	0	0	0	0	0	0	0	0	0	litanaidh
literally	0	0	0	0	0	0	0	0	0	0	gu litireil
literary	0	0	0	0	0	0	0	0	0	0	litreachail
literature	0	0	0	0	0	0	0	0	0	0	litreachas
lithe	0	0	0	0	0	0	1	0	0	0	lithe
lithograph	0	0	0	0	0	0	0	0	0	0	lithograph
lithography	0	0	0	0	0	0	0	0	0	0	lithography
lithology	0	0	0	0	0	0	0	0	0	0	litheòlas
lithosphere	0	0	0	0	0	0	0	0	0	0	lithosphere
litigant	0	0	0	0	0	1	0	0	0	0	neach-lagha
litigate	1	1	1	1	0	1	0	1	0	0	laghalachd
litigation	0	0	0	0	0	1	0	0	0	0	cùis-lagha
litigious	1	0	1	0	0	1	0	0	0	0	laghail
litter	0	0	0	0	0	1	0	0	0	0	sgudal
littoral	0	0	0	0	0	0	0	0	0	0	gu tuath
liturgy	0	0	0	0	0	0	0	0	0	0	liturgy
livelihood	0	0	0	0	0	0	0	0	0	0	bith-beò
livery	0	0	0	0	0	0	0	0	0	0	lionmhorachd
livid	1	0	1	0	0	1	0	0	0	0	liobhta
living	0	0	0	0	0	0	0	0	0	0	a' fuireach
llama	0	0	0	0	0	0	0	0	0	0	lama
load	0	0	0	0	0	0	0	0	0	0	luchdaich
loaf	0	0	0	0	0	1	0	0	0	0	buain
loafer	0	0	0	0	0	1	0	0	0	0	loafer
loam	0	0	0	0	0	0	0	0	0	0	lom
loan	0	0	0	0	0	0	0	0	0	0	iasad
loath	1	0	0	0	0	1	0	0	0	0	gràin
loathe	1	0	1	0	0	1	0	0	0	0	gràin
loathing	0	0	1	0	0	1	0	0	0	0	gràin
loathsome	1	0	1	0	0	1	0	0	0	0	gràineil
lobby	0	0	0	0	0	0	0	0	0	0	lobaidh
lobbyist	0	0	0	0	0	1	0	0	0	0	neach-coiteachaidh
lobe	0	0	0	0	0	0	0	0	0	0	lobe
local	0	0	0	0	0	0	0	0	0	0	ionadail
locale	0	0	0	0	0	0	0	0	0	0	sgìre
locality	0	0	0	0	0	0	0	0	0	0	sgìreachd
localization	0	0	0	0	0	0	0	0	0	0	sgìreachd
localize	0	1	0	0	0	0	0	0	0	0	ionadail
locate	0	0	0	0	0	0	0	0	0	0	suidhich
location	0	0	0	0	0	0	0	0	0	0	àite
loch	0	0	0	0	0	0	0	0	0	0	lochan
lock	0	0	0	0	0	0	0	0	0	0	glasadh
locker	0	0	0	0	0	0	0	0	0	0	locair
locksmith	0	0	0	0	0	0	0	0	0	0	glas-ghlais
lockup	0	0	0	1	0	1	0	1	0	0	glasadh
locomotion	0	0	0	0	0	0	0	0	0	0	locomotion
locomotive	0	0	0	0	0	0	0	0	0	0	locomotaibh
locust	0	0	0	1	0	1	0	0	0	0	locust
lodge	0	0	0	0	0	0	0	0	0	0	loidse
lodger	0	0	0	0	0	0	0	0	0	0	loidseir
lodging	0	0	0	0	0	0	0	0	0	1	loidsidh
loft	0	0	0	0	0	0	0	0	0	0	lobhta
lofty	0	0	0	0	0	1	0	0	0	0	àrd
log	0	0	0	0	0	0	0	0	0	0	loga
logarithm	0	0	0	0	0	0	0	0	0	0	logarithm
logarithmic	0	0	0	0	0	0	0	0	0	0	logarithmach
logic	0	0	0	0	0	0	0	0	0	0	loidsig
logical	0	0	0	0	0	0	1	0	0	0	loidsigeach
logistics	0	0	0	0	0	0	0	0	0	0	loidsistigs
logotype	0	0	0	0	0	0	0	0	0	0	suaicheantas
loin	0	0	0	0	0	0	0	0	0	0	loin
lollipop	0	0	0	0	0	0	0	0	0	0	lollipop
lone	0	0	0	0	0	0	0	1	0	0	aonar
loneliness	0	0	0	1	0	1	0	1	0	0	aonaranachd
lonely	1	0	1	1	0	1	0	1	0	0	aonaranach
lonesome	0	0	0	0	0	1	0	1	0	0	uaigneach
long	0	1	0	0	0	0	0	0	0	0	fada
longevity	0	0	0	0	0	0	1	0	0	0	fad-beatha
longing	0	1	0	0	0	0	0	1	0	0	cianalas
longitude	0	0	0	0	0	0	0	0	0	0	domhan-leud
longitudinal	0	0	0	0	0	0	0	0	0	0	fad-ùine
longitudinally	0	0	0	0	0	0	0	0	0	0	fad-ùine
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	Coimhead a-mach
loom	0	1	0	1	0	1	0	0	0	0	beairt
looming	0	0	0	0	0	0	0	0	0	0	a' teannadh
loon	0	0	1	0	0	1	0	0	0	0	leann
loony	0	0	0	0	0	1	0	0	0	0	leasg
loop	0	0	0	0	0	0	0	0	0	0	lùb
loophole	0	0	0	0	0	0	0	0	0	0	beàrn
loosen	0	0	0	0	0	0	0	0	0	0	fuasgail
loosening	0	0	0	0	0	0	0	0	0	0	fuasgailte
loot	0	0	0	0	0	1	0	0	0	0	loot
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	leth-taobh
lord	0	0	1	0	0	1	1	0	0	1	tighearna
lords	0	0	0	0	0	0	0	0	0	0	tighearnan
lordship	0	0	0	0	0	0	1	0	0	0	tighearnas
lore	0	0	0	0	0	0	0	0	0	0	beul-aithris
lorry	0	0	0	0	0	0	0	0	0	0	làraidh
lose	1	0	1	1	0	1	0	1	1	0	caill
losing	1	0	0	0	0	1	0	1	0	0	a' call
loss	1	0	0	1	0	1	0	1	0	0	call
lost	0	0	0	0	0	1	0	1	0	0	air chall
lot	0	0	0	0	0	0	0	0	0	0	lot
lotion	0	0	0	0	0	0	0	0	0	0	lotion
lots	0	0	0	0	0	0	0	0	0	0	lotaichean
lottery	0	1	0	0	0	0	0	0	0	0	crannchur
lotto	0	0	0	0	0	0	0	0	0	0	lotto
loud	0	0	0	0	0	0	0	0	0	0	àrd
loudly	0	0	0	0	0	0	0	0	0	0	gu h-ard
loudness	1	0	0	0	0	1	0	0	0	0	neart
lounge	0	0	0	0	0	1	0	0	0	0	seòmar-suidhe
louse	0	0	1	0	0	1	0	0	0	0	luis
lovable	0	0	0	0	1	0	1	0	0	1	gràdhach
love	0	0	0	0	1	0	1	0	0	0	gaol
lovely	0	1	0	0	1	0	1	1	1	1	ghrinn
lovemaking	0	0	0	0	1	0	1	0	0	1	gaol
lover	0	1	0	0	1	0	1	0	0	1	leannan
loving	0	0	0	0	1	0	1	0	0	1	gaolach
lower	0	0	0	0	0	1	0	1	0	0	ìosal
lowering	0	0	0	0	0	1	0	0	0	0	ìsleachadh
lowest	0	0	0	0	0	1	0	1	0	0	as ìsle
lowlands	0	0	0	0	0	1	0	0	0	0	Ghalldachd
lowly	0	0	0	0	0	1	0	1	0	0	gu h-ìosal
loyal	0	0	0	1	1	0	1	0	1	1	dìleas
loyalty	0	0	0	0	0	0	1	0	0	1	dìlseachd
lubricate	0	0	0	0	0	0	0	0	0	0	lubricate
lubrication	0	0	0	0	0	0	0	0	0	0	lubrication
luck	0	1	0	0	1	0	1	0	1	0	fortan
lucky	0	0	0	0	1	0	1	0	1	0	fortanach
ludicrous	0	0	0	0	0	1	0	0	0	0	gòrach
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	bagannan
lull	0	1	0	0	0	0	0	0	0	0	tàladh
lullaby	0	0	0	0	0	0	0	0	0	0	tàlaidh
lumbar	0	0	0	0	0	0	0	0	0	0	lumbar
lumber	0	0	0	0	0	0	0	0	0	0	lumber
lumbering	0	0	0	0	0	1	0	0	0	0	lubadh
luminescent	0	0	0	0	0	0	0	0	0	0	solasach
luminous	0	0	0	0	0	0	0	0	0	0	lurach
lump	0	0	0	0	0	1	0	0	0	0	cnap
lumpy	0	0	1	0	0	1	0	0	0	0	cnapach
lunacy	1	0	1	1	0	1	0	1	0	0	gealtachd
lunar	0	0	0	0	0	0	0	0	0	0	gealaich
lunatic	1	0	1	1	0	1	0	0	0	0	gealaich
lunch	0	0	0	0	0	0	0	0	0	0	lòn
luncheon	0	0	0	0	0	0	0	0	0	0	lòn
lunge	0	0	0	0	0	0	0	0	1	0	sgamhan
lungs	0	0	0	0	0	0	0	0	0	0	sgamhanan
lurch	0	0	0	0	0	1	0	0	0	0	lurch
lure	0	0	0	0	0	1	0	0	0	0	tàladh
lurid	0	0	1	0	0	1	0	0	0	0	lurid
lurk	0	0	0	0	0	1	0	0	0	0	lurcach
lurking	0	0	0	0	0	1	0	0	0	0	a' falach
luscious	0	1	0	0	1	0	1	0	0	0	lusach
lush	0	0	1	0	0	1	0	1	0	0	lus
lust	0	1	0	0	0	1	0	0	0	0	miann
luster	0	0	0	0	1	0	1	0	0	0	luster
lustful	0	0	0	0	0	1	0	0	0	0	lurach
lustrous	0	0	0	0	0	0	1	0	0	0	lurach
lusty	0	0	1	0	0	0	0	0	0	0	lurach
lute	0	0	0	0	0	0	0	0	0	0	luid
luxuriant	0	0	0	0	0	0	1	0	0	0	sòghmhor
luxurious	0	0	0	0	1	0	1	0	0	0	sòghail
luxury	0	0	0	0	1	0	1	0	0	0	sòghalachd
lying	1	0	1	0	0	1	0	0	0	0	luidhe
lymph	0	0	0	0	0	0	0	0	0	0	luim
lymphatic	0	0	0	0	0	0	0	0	0	0	lymphatic
lynch	1	0	1	1	0	1	0	1	0	0	lus
lynx	0	0	0	0	0	0	0	0	0	0	lioncs
lyre	0	0	0	0	1	0	1	0	0	0	lire
lyric	0	0	0	0	0	0	0	0	0	0	liriceach
lyrical	0	0	0	0	1	0	1	0	0	0	liriceach
mace	0	0	0	1	0	1	0	0	0	0	mace
machine	0	0	0	0	0	0	0	0	0	1	inneal
machinery	0	0	0	0	0	0	0	0	0	0	innealan
machinist	0	0	0	0	0	0	0	0	0	0	innealaiche
mackerel	0	0	0	0	0	0	0	0	0	0	rionnach
mad	1	0	1	1	0	1	0	1	0	0	cuthach
madam	0	0	0	0	0	0	0	0	0	0	madam
madame	0	0	0	0	0	0	0	0	0	0	madam
madden	1	0	0	1	0	1	0	0	0	0	madadh
madman	1	0	0	1	0	1	0	0	0	0	madman
madness	1	0	0	1	0	1	0	0	0	0	cuthach
mafia	0	0	0	1	0	1	0	0	0	0	mafia
magazine	0	0	0	0	0	0	0	0	0	0	iris
mage	0	0	0	1	0	0	0	0	0	0	magaidh
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	maggot
magic	0	0	0	0	0	0	0	0	0	0	draoidheachd
magical	0	1	0	0	1	0	1	0	1	0	draoidheil
magician	0	0	0	0	0	0	0	0	1	0	draoidh
magistrate	0	0	0	0	0	0	0	0	0	0	maighstir-lagha
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magaidh
magnet	0	0	0	0	0	0	1	0	0	1	magnet
magnetism	0	0	0	0	0	0	1	0	0	0	magnetachd
magnetite	0	0	0	0	0	0	1	0	0	0	magnetite
magnificence	0	1	0	0	1	0	1	0	0	1	maise
magnificent	0	1	0	0	1	0	1	0	1	1	eireachdail
magnifier	0	0	0	0	0	0	0	0	0	0	meudadair
magnify	0	0	0	0	0	0	0	0	0	0	meudaich
magnitude	0	0	0	0	0	0	0	0	0	0	meudachd
magpie	0	0	0	0	0	0	0	0	0	0	piobaire
