English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hungarian Word
oblivion	1	0	0	1	0	1	0	0	0	0	feledés
oblivious	0	0	0	0	0	0	0	0	0	0	feledékeny
oblong	0	0	0	0	0	0	0	0	0	0	hosszúkás
obnoxious	1	0	1	0	0	1	0	1	0	0	kellemetlen
oboe	0	0	0	0	0	0	0	0	0	0	oboa
obscene	0	0	1	0	0	1	0	0	0	0	obszcén
obscenity	1	0	1	0	0	1	0	0	0	0	trágárság
obscure	0	0	0	0	0	0	0	0	0	0	homályos
obscured	0	0	0	0	0	0	0	0	0	0	eltakarta
obscurity	0	0	0	0	0	1	0	0	0	0	homály
observance	0	0	0	0	0	0	0	0	0	0	betartását
observant	0	0	0	0	0	0	1	0	0	0	figyelmes
observation	0	0	0	0	0	0	0	0	0	0	megfigyelés
observatory	0	0	0	0	0	0	0	0	0	0	obszervatórium
observe	0	0	0	0	0	0	0	0	0	0	megfigyelni
observer	0	0	0	0	0	0	0	0	0	0	megfigyelő
observing	0	0	0	0	0	0	0	0	0	0	megfigyelése
obsession	0	0	0	0	0	0	0	0	0	0	megszállottság, rögeszme
obsolescence	0	0	0	0	0	0	0	0	0	0	avulás
obstacle	1	0	0	1	0	1	0	1	0	0	akadály
obstetrician	0	0	0	0	0	0	0	0	0	1	szülész
obstetrics	0	0	0	0	0	0	0	0	0	0	szülészet
obstinate	0	0	0	0	0	1	0	0	0	0	makacs
obstruct	1	0	0	1	0	1	0	0	0	0	akadályozza
obstruction	0	0	0	0	0	1	0	0	0	0	akadály
obstructive	1	0	0	0	0	1	0	0	0	0	akadályozó
obtain	0	0	0	0	0	0	0	0	0	0	szerezni
obtainable	0	0	0	0	1	0	1	0	0	0	megszerezhető
obtuse	0	0	0	0	0	1	0	0	0	0	tompa
obverse	0	0	0	0	0	0	0	0	0	0	előlap
obvious	0	0	0	0	0	0	1	0	0	1	nyilvánvaló
ocarina	0	0	0	0	0	0	0	0	0	0	okarína
occasion	0	0	0	0	0	0	0	0	0	0	alkalom
occasional	0	0	0	0	0	0	0	0	1	0	alkalmi
occasionally	0	0	0	0	0	0	0	0	0	0	néha
occlusion	0	0	0	0	0	0	0	0	0	0	okklúzió
occult	0	0	1	1	0	1	0	0	0	0	okkult
occupancy	0	0	0	0	0	0	0	0	0	0	foglaltság
occupant	0	0	0	0	0	0	1	0	0	1	lakója
occupation	0	0	0	0	0	0	1	0	0	0	Foglalkozása
occupied	0	0	0	0	0	0	0	0	0	0	megszállt
occupier	0	0	0	0	0	0	0	0	0	0	bérlő
occupy	0	0	0	0	0	0	1	0	0	0	elfoglalni
occupying	0	0	0	0	0	0	0	0	0	0	elfoglaló
occur	0	0	0	0	0	0	0	0	0	0	előfordul
occurrence	0	0	0	0	0	0	0	0	0	0	esemény
ocean	0	0	0	0	0	0	0	0	0	0	óceán
oceanic	0	0	0	0	0	0	0	0	0	0	óceáni
octagon	0	0	0	0	0	0	0	0	0	0	nyolcszög
octave	0	0	0	0	0	0	0	0	0	0	oktáv
octopus	0	0	1	0	0	0	0	0	0	0	polip
ocular	0	0	0	0	0	0	0	0	0	0	szem
oddity	0	0	1	0	0	1	0	1	1	0	furcsaság
odds	0	0	0	0	0	0	0	0	0	0	esély
ode	0	0	0	0	0	0	0	0	0	0	óda
odious	1	0	1	1	0	1	0	0	0	0	utálatos
odometer	0	0	0	0	0	0	0	0	0	0	úthosszmérő
odor	0	0	0	0	0	1	0	0	0	0	szag
oestrogen	0	0	0	0	0	0	0	0	0	0	ösztrogén
oeuvre	0	0	0	0	0	0	0	0	0	0	életművet
offal	0	0	0	0	0	0	0	0	0	0	belsőségek
offend	1	0	1	0	0	1	0	0	0	0	megbántani
offended	1	0	0	0	0	1	0	1	0	0	megsértődött
offender	1	0	1	1	0	1	0	1	0	0	szabálysértő
offense	1	0	1	1	0	1	0	1	0	0	vétség
offensive	1	0	1	0	0	1	0	0	0	0	támadó
offer	0	0	0	0	0	0	1	0	0	0	ajánlat
offered	0	0	0	0	0	0	0	0	0	0	felajánlott
offering	0	0	0	0	0	0	0	0	0	1	ajánlat
offhand	0	0	0	0	0	1	0	0	0	0	rögtönzött
office	0	0	0	0	0	0	0	0	0	0	hivatal
officer	0	0	0	0	0	0	1	0	0	1	tiszt
offices	0	0	0	0	0	0	0	0	0	0	irodák
official	0	0	0	0	0	0	0	0	0	1	hivatalos
officiate	0	0	0	0	0	0	0	0	0	0	ténykedik
offing	0	0	0	0	0	1	0	0	0	0	nyílt tenger
offload	0	0	0	0	0	0	0	0	0	0	tehermentesítése
offset	0	1	0	0	0	0	1	0	0	0	beszámítás
offshoot	0	0	0	0	0	0	1	0	0	0	ága
offside	0	0	0	0	0	0	0	0	0	0	les-
oft	0	0	0	0	0	0	0	0	0	0	gyakran
oftentimes	0	0	0	0	0	0	0	0	0	0	gyakorta
ogre	0	0	1	1	0	1	0	0	0	0	emberevő óriás
oil	0	0	0	0	0	0	0	0	0	0	olaj
oils	0	0	0	0	0	0	0	0	0	0	olajok
ointment	0	0	0	0	0	0	0	0	0	0	kenőcs
olfactory	0	1	0	0	0	1	0	0	0	0	szaglószervi
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarchia
olive	0	0	0	0	0	0	0	0	0	0	olajbogyó
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	omlett
omen	0	1	0	1	0	1	0	0	0	0	ómen
ominous	0	1	0	1	0	1	0	0	0	0	baljóslatú
omission	0	0	0	0	0	0	0	0	0	0	mulasztás
omit	0	0	0	0	0	1	0	0	0	0	kihagyni
omitted	0	0	0	0	0	0	0	0	0	0	kimaradt
omnibus	0	0	0	0	0	0	0	0	0	0	omnibusz
omnipotence	0	0	0	1	0	1	1	0	0	0	mindenhatóság
omnipotent	0	0	0	0	0	0	0	0	0	0	mindenható
omnipresent	0	0	0	0	0	0	0	0	0	0	mindenütt jelenvaló
omniscient	0	0	0	0	0	0	1	0	0	1	mindentudó
oncologist	0	0	0	0	0	0	0	0	0	0	onkológus
oneness	0	0	0	0	0	0	0	0	0	0	egység
onerous	1	0	0	0	0	1	0	1	0	0	terhes
oneself	0	0	0	0	0	0	0	0	0	0	magát
ongoing	0	1	0	0	0	0	0	0	0	0	folyamatban lévő
onion	0	0	0	0	0	0	0	0	0	0	hagyma
onset	0	1	0	0	0	0	0	0	0	0	fellépő
onslaught	0	0	0	0	0	0	0	0	0	0	támadás
ontology	0	0	0	0	0	0	0	0	0	0	ontológia
onus	0	0	0	0	0	1	0	0	0	0	teher
onward	0	0	0	0	0	0	0	0	0	0	tovább
onyx	0	0	0	0	0	0	0	0	0	0	ónix
ooze	0	0	1	0	0	1	0	0	0	0	szivárog
oozing	0	0	0	0	0	0	0	0	0	0	szivárog
opacity	0	0	0	0	0	0	0	0	0	0	átlátszatlanság
opal	0	0	0	0	0	0	0	0	0	0	opál
opaque	0	0	0	0	0	1	0	0	0	0	áttetsző
ope	0	0	0	0	0	0	0	0	0	0	op
open	0	0	0	0	0	0	0	0	0	0	nyisd ki
opener	0	0	0	0	0	0	0	0	0	0	nyitó
opening	0	0	0	0	0	0	0	0	0	0	Nyítás
openly	0	0	0	0	0	0	0	0	0	0	nyíltan
openness	0	0	0	0	0	0	1	0	0	0	nyitottság
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	operai
operation	0	0	0	1	0	0	0	0	0	1	művelet
operations	0	0	0	0	0	0	0	0	0	0	tevékenységek
operative	0	0	0	0	0	0	0	0	0	0	működő
operator	0	0	0	0	0	0	0	0	0	0	operátor
ophthalmic	0	0	0	0	0	0	0	0	0	0	szemészeti
ophthalmologist	0	0	0	0	0	0	0	0	0	0	szemész
opiate	0	0	0	0	0	1	0	0	0	0	opiát
opinion	0	0	0	0	0	0	0	0	0	0	vélemény
opinionated	1	0	0	0	0	1	0	0	0	0	nagyképű
opium	1	0	1	1	0	1	0	1	0	0	ópium
opponent	1	1	1	1	0	1	0	0	0	0	ellenfél
opportune	0	0	0	0	1	0	1	0	0	0	időszerű
opportunism	0	0	0	0	0	0	0	0	0	0	opportunizmus
opportunity	0	1	0	0	0	0	1	0	0	0	lehetőség
oppose	0	0	0	0	0	1	0	0	0	0	ellenkezik
opposed	1	0	0	1	0	1	0	0	0	0	ellentétes
opposing	0	0	0	0	0	0	0	0	0	0	szemben álló
opposite	0	0	0	0	0	0	0	0	0	0	szemben
opposites	0	0	0	0	0	0	0	0	0	0	ellentéteket
opposition	1	0	0	0	0	1	0	0	0	0	ellenzék
oppress	1	0	1	1	0	1	0	1	0	0	elnyomni
oppression	1	0	1	1	0	1	0	1	0	0	elnyomás
oppressive	1	0	1	1	0	1	0	1	0	0	elnyomó
oppressor	1	0	0	1	0	1	0	1	0	0	zsarnok
optic	0	0	0	0	0	0	0	0	0	0	optikai
optical	0	0	0	0	0	0	0	0	0	0	optikai
optics	0	0	0	0	0	0	0	0	0	0	optika
optimism	0	1	0	0	1	0	1	0	1	1	optimizmus
optimist	0	0	0	0	0	0	1	0	0	1	optimista
option	0	0	0	0	0	0	1	0	0	0	választási lehetőség
optional	0	0	0	0	0	0	1	0	0	0	választható
optionally	0	0	0	0	0	0	0	0	0	0	opcionálisan
options	0	0	0	0	0	0	0	0	0	0	lehetőségek
optometrist	0	0	0	0	0	0	0	0	0	0	optometrista
opulence	0	0	0	0	0	0	0	0	0	0	gazdagság
opulent	0	0	0	0	0	0	0	0	0	0	fényűző
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	jóslat
oral	0	0	0	0	0	0	0	0	0	0	orális
orange	0	0	0	0	0	0	0	0	0	0	narancssárga
oration	0	0	0	0	0	0	1	0	0	0	szónoklat
orator	0	0	0	0	0	0	0	0	0	0	szónok
oratory	0	0	0	0	0	0	0	0	0	0	ékesszólás
orb	0	0	0	0	0	0	0	0	0	0	gömb
orbit	0	0	0	0	0	0	0	0	0	0	pálya
orbiting	0	0	0	0	0	0	0	0	0	0	keringő
orbs	0	0	0	0	0	0	0	0	0	0	gömbök
orc	1	0	1	1	0	1	0	0	0	0	ork
orchard	0	0	0	0	0	0	0	0	0	0	gyümölcsöskert
orchestra	1	0	0	0	1	0	1	1	0	1	zenekar
ordained	0	0	0	0	0	0	1	0	0	1	elrendelte
ordeal	1	0	0	0	0	1	0	0	1	0	megpróbáltatás
order	0	0	0	0	0	0	0	0	0	0	rendelés
orderly	0	0	0	0	0	0	1	0	0	0	szabályos
ordinance	0	0	0	0	0	0	0	0	0	1	rendelet
ordinary	0	0	0	0	0	0	0	0	0	0	rendes
ordination	0	1	0	0	1	0	1	0	0	1	felszentelés
ordnance	0	0	0	1	0	1	0	0	0	0	lőszer
ore	0	0	0	0	0	0	0	0	0	0	érc
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	szerv
organic	0	0	0	0	0	0	1	0	0	0	organikus
organism	0	0	0	0	0	0	0	0	0	0	szervezet
organist	0	0	0	0	0	0	0	0	0	0	orgonista
organization	0	1	0	0	1	0	1	0	1	1	szervezet
organize	0	0	0	0	0	0	1	0	0	0	szervez
organized	0	0	0	0	0	0	1	0	0	0	szervezett
orgasm	0	1	0	0	1	0	1	0	0	0	orgazmus
orgies	0	0	0	0	0	0	0	0	0	0	orgiák
orient	0	0	0	0	0	0	0	0	0	0	hajnal
oriental	0	0	0	0	0	0	0	0	0	0	keleti
orientation	0	0	0	0	0	0	0	0	0	0	orientáció
orifice	0	0	0	0	0	0	0	0	0	0	nyílás
origin	0	0	0	0	0	0	0	0	0	0	eredet
originality	0	0	0	0	0	0	1	0	1	0	eredetiség
originate	0	0	0	0	0	0	0	0	0	0	származik
origination	0	0	0	0	0	0	0	0	0	0	keletkezését
originator	0	0	0	0	0	0	0	0	0	0	kezdeményező
ornament	0	0	0	0	0	0	0	0	0	0	dísz
ornamental	0	0	0	0	0	0	0	0	0	0	díszítő
ornamentation	0	0	0	0	0	0	0	0	0	0	díszítés
ornamented	0	0	0	0	0	0	1	0	0	0	díszes
ornate	0	0	0	0	0	0	1	0	0	0	díszes
orphan	0	0	0	1	0	1	0	1	0	0	árva
orthodox	0	0	0	0	0	0	0	0	0	0	ortodox
orthodoxy	0	0	0	0	0	0	0	0	0	1	ortodoxia
orthogonal	0	0	0	0	0	0	0	0	0	0	ortogonális
oscillate	0	0	0	0	0	0	0	0	0	0	oszcillál
oscillating	0	0	0	0	0	0	0	0	0	0	oszcilláló
oscillation	0	0	0	0	0	0	0	0	0	0	rezgés
oscillatory	0	0	0	0	0	0	0	0	0	0	oszcilláló
ostensible	0	0	0	0	0	0	0	0	0	0	látszólagos
ostensibly	0	0	0	0	0	1	0	0	0	0	látszólag
ostrich	0	0	0	0	0	0	0	0	0	0	strucc
otto	0	0	0	0	0	0	0	0	0	0	ottó
ottoman	0	0	0	0	0	0	0	0	0	0	török
ounce	0	0	0	0	0	0	0	0	0	0	uncia
oust	1	0	0	0	0	1	0	1	0	0	elűz
outbreak	0	0	0	0	0	0	0	0	0	0	kitörés
outburst	1	0	0	1	1	1	1	1	1	0	kitörés
outcast	0	0	1	1	0	1	0	1	0	0	kitaszított
outcome	0	0	0	0	0	0	1	0	0	0	eredmény
outcry	1	0	0	1	0	1	0	0	1	0	felháborodás
outdo	0	1	0	0	0	0	1	0	0	0	lepipál
outdoor	0	0	0	0	0	0	0	0	0	0	szabadtéri
outfit	0	0	0	0	0	0	0	0	0	0	felszerelés
outgrow	0	0	0	0	0	0	0	0	0	0	kinövi
outgrowth	0	0	0	0	0	0	0	0	0	0	kinövés
outhouse	0	0	1	0	0	1	0	0	0	0	melléképület
outing	0	0	0	0	0	0	0	0	0	0	kirándulás
outlandish	0	0	0	0	0	1	0	0	0	0	furcsa
outlast	0	0	0	0	0	0	0	0	0	0	túlél
outlaw	0	0	0	0	0	1	0	0	0	0	törvényen kívüli
outlet	0	0	0	0	0	0	0	0	0	0	kimenet
outline	0	0	0	0	0	0	0	0	0	0	vázlat
outlines	0	0	0	0	0	0	0	0	0	0	körvonalai
outlook	0	0	0	0	0	0	0	0	0	0	kilátások
outlying	0	0	0	0	0	0	0	0	0	0	távoli
outnumber	0	0	0	0	0	0	0	0	0	0	túlerőben van
outpost	0	0	0	1	0	0	0	0	0	0	előőrs
outpouring	0	0	0	0	0	0	0	0	0	0	kiáradás
output	0	0	0	0	0	0	0	0	0	0	Kimenet
outrage	1	0	1	0	0	1	0	0	0	0	merénylet
outrageous	0	0	0	0	0	0	0	0	1	0	felháborító
outright	0	0	0	0	0	0	0	0	0	0	nyílt
outrun	0	0	0	0	0	0	0	0	0	0	lehagyni
outset	0	0	0	0	0	0	0	0	0	0	kezdet
outsider	0	0	0	1	0	0	0	0	0	0	kívülálló
outskirts	0	0	0	0	0	0	0	0	0	0	külvárosában
outspoken	0	0	0	0	0	0	0	0	0	0	szókimondó
outstanding	0	0	0	0	1	1	1	0	0	0	kiemelkedő
outstretched	0	0	0	0	0	0	0	0	0	0	kinyújtott
outward	0	0	0	0	0	0	1	0	0	0	kifelé
outwards	0	0	0	0	0	0	0	0	0	0	kifelé
outweigh	0	0	0	0	0	0	0	0	0	0	meghaladják
oval	0	0	0	0	0	0	0	0	0	0	ovális
ovary	0	0	0	0	0	0	0	0	0	0	petefészek
ovate	0	0	0	0	0	0	0	0	0	0	tojásdad
ovation	0	0	0	0	0	1	0	1	0	0	ováció
oven	0	0	0	0	0	0	0	0	0	0	sütő
overalls	0	0	0	0	0	0	0	0	0	0	overall
overbearing	1	0	0	0	0	1	0	0	0	0	erőszakos
overburden	0	0	0	0	0	1	0	0	0	0	túlterhelés
overcast	0	0	0	0	0	1	0	0	0	0	felhős
overcharged	0	0	0	0	0	0	0	0	0	0	túltöltött
overcoat	0	0	0	0	0	0	0	0	0	0	felöltő
overdo	0	0	0	0	0	1	0	0	0	0	túlzásba
overdose	0	0	0	0	0	1	0	0	0	0	túladagolás
overdue	0	1	0	0	0	1	0	1	1	0	lejárt
overestimate	0	0	0	0	0	0	0	0	1	0	túlbecslés
overestimated	0	0	0	0	0	1	0	0	0	0	túlbecsülték
overflow	0	0	0	0	0	1	0	0	0	0	túlcsordulás
overflowing	0	0	0	0	0	0	0	0	0	0	túláradó
overgrown	0	0	0	0	0	1	0	0	0	0	nyurga
overgrowth	0	0	0	0	0	0	0	0	0	0	túlnövekedés
overhanging	0	0	0	0	0	0	0	0	0	0	túlnyúló
overhaul	0	0	0	0	0	0	0	0	0	0	nagyjavítás
overhead	0	0	0	0	0	0	0	0	0	0	felső
overjoyed	0	0	0	0	1	0	1	0	0	0	elragadtatott
overlaid	0	0	0	0	0	0	0	0	0	0	átfedve
overlap	0	0	0	0	0	0	0	0	0	0	átfedés
overlay	0	0	0	0	0	0	0	0	0	0	átfedés
overload	0	0	0	0	0	1	0	1	0	0	túlterhelés
overlying	0	0	0	0	0	0	0	0	0	0	fedő
overpaid	0	0	0	0	0	1	0	0	0	0	túlfizetett
overpass	0	0	0	0	0	0	0	0	0	0	felüljáró
overpower	0	0	0	0	0	1	0	0	0	0	túlerő
overpowering	1	0	0	1	0	1	0	0	0	0	ellenállhatatlan
overpriced	1	0	1	0	0	1	0	1	0	0	túlárazott
override	0	0	0	0	0	0	0	0	0	0	felülbírálni
overrule	0	0	0	0	0	0	0	0	0	0	felülbírálni
overseer	0	0	0	0	0	0	0	0	0	0	felügyelő
overshadow	0	0	0	0	0	0	0	0	0	0	háttérbe szorít
oversight	0	0	0	0	0	1	0	0	0	0	felügyelet
overstate	0	0	0	0	0	0	0	0	0	0	túlbecsülni
overstock	0	0	0	0	0	0	0	0	0	0	elhalmoz
overt	0	0	0	1	0	0	0	0	0	0	nyílt
overtake	0	0	0	0	0	0	0	0	0	0	előzni
overtaken	0	0	0	0	0	0	0	0	0	0	megelőzve
overthrow	0	1	0	1	0	1	0	0	0	0	megdönteni
overture	0	1	0	0	0	0	0	0	0	0	nyitány
overturn	0	0	0	0	0	1	0	0	0	0	felborulni
overwhelm	0	0	0	0	0	1	0	0	0	0	elborít
overwhelmed	0	0	0	0	0	1	0	1	0	0	túlterhelt
overwhelming	0	0	0	0	0	0	1	0	0	0	túlnyomó
overzealous	0	0	0	0	0	0	0	0	0	0	túlbuzgó
owe	0	0	0	0	0	0	0	0	0	0	tartozik
owing	1	1	1	1	0	1	0	1	0	1	fizetendő
owner	0	0	0	0	0	0	0	0	0	0	tulajdonos
ownership	0	0	0	0	0	0	1	0	0	0	tulajdonjog
ox	0	0	0	0	0	0	0	0	0	0	ökör
oxidation	0	0	0	0	0	1	0	0	0	0	oxidáció
oxygen	0	0	0	0	0	0	0	0	0	0	oxigén
oxymoron	0	0	0	0	0	0	0	0	0	0	ellentmondásos
oyster	0	0	0	0	0	0	0	0	0	0	osztriga
pace	0	0	0	0	0	0	0	0	0	0	ütemben
pacific	0	0	0	0	0	0	1	0	0	0	békés
pacify	0	0	0	0	0	0	0	0	0	0	kibékít
pack	0	0	0	0	0	0	0	0	0	0	csomag
package	0	0	0	0	0	0	0	0	0	0	csomag
packer	0	0	0	0	0	0	0	0	0	0	csomagoló
packet	0	0	0	0	0	0	0	0	0	0	csomag
pact	0	0	0	0	0	0	0	0	0	1	egyezmény
pad	0	0	0	0	0	0	1	0	0	0	párna
padding	0	0	0	0	0	0	1	0	0	0	párnázás
paddle	0	1	0	0	0	0	1	0	0	0	lapát
paddock	0	0	0	0	0	0	0	0	0	0	kifutókorlát
paddy	0	0	0	0	0	0	0	0	0	0	hántolatlan
padlock	0	0	0	0	0	0	0	0	0	0	lakat
padre	0	0	0	0	0	0	0	0	0	0	padre
pagan	0	0	0	0	0	0	0	0	0	0	pogány
paganism	0	0	0	0	0	0	0	0	0	0	pogányság
page	0	0	0	0	0	0	0	0	0	0	oldalon
pageant	0	0	0	0	0	0	0	0	0	0	parádé
pagination	0	0	0	0	0	0	0	0	0	0	lapszámozás
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	vödör
pain	0	0	0	1	0	1	0	1	0	0	fájdalom
pained	0	0	0	1	0	1	0	1	0	0	fájdalmas
painful	1	0	1	1	0	1	0	1	0	0	fájdalmas
painfully	0	0	0	0	0	1	0	1	0	0	fájdalmasan
painless	0	0	0	0	0	0	0	0	0	0	fájdalommentes
pains	0	0	0	0	0	1	0	0	0	0	fájdalmak
painstaking	0	0	0	0	0	0	0	0	0	0	fáradságos
paint	0	0	0	0	0	0	0	0	0	0	festék
painted	0	0	0	0	0	0	0	0	0	0	festett
painter	0	0	0	0	0	0	0	0	0	0	festő
painting	0	0	0	0	0	0	0	0	0	0	festmény
pair	0	0	0	0	0	0	0	0	0	0	pár
pajamas	0	0	0	0	0	0	0	0	0	0	pizsama
pal	0	0	0	0	0	0	0	0	0	0	haver
palace	0	0	0	0	0	0	0	0	0	0	palota
palatable	0	0	0	0	0	0	1	0	0	0	ízletes
palate	0	0	0	0	0	0	0	0	0	0	szájpadlás
paleontology	0	0	0	0	0	0	0	0	0	0	paleontológia
palette	0	0	0	0	0	0	0	0	0	0	paletta
pall	0	0	0	0	0	0	0	0	0	0	takaró
palladium	0	0	0	0	0	0	0	0	0	0	palládium
pallet	0	0	0	0	0	0	0	0	0	0	raklap
palliative	0	0	0	0	0	0	1	0	0	0	enyhítő
palm	0	0	0	0	0	0	0	0	0	0	tenyér
palmer	0	0	0	0	0	0	0	0	0	0	zarándok
palpable	0	0	0	0	0	0	0	0	1	0	kézzelfogható
palsy	0	0	1	1	0	1	0	1	0	0	bénulás
paltry	0	0	0	0	0	0	0	0	0	0	csekély
pamper	0	0	0	0	0	0	0	0	0	0	elkényeztet
pamphlet	0	0	0	0	0	0	0	0	0	0	röpirat
pan	0	0	0	0	0	0	0	0	0	0	Pán
panacea	0	0	0	0	0	0	1	0	0	0	csodaszer
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	palacsinta
pandemic	0	0	0	1	0	1	0	1	0	0	világjárvány
panel	0	0	0	0	0	0	0	0	0	0	panel
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	pánik
panier	0	0	0	0	0	0	1	0	0	0	páncélszekrény
panorama	0	0	0	0	0	0	0	0	0	0	panoráma
panoramic	0	0	0	0	0	0	0	0	0	0	panorámás
pant	0	0	0	0	0	0	0	0	0	0	liheg
pantheon	0	0	0	0	0	0	0	0	0	0	panteon
panther	0	0	0	0	0	0	0	0	0	0	párduc
panties	0	0	0	0	0	0	0	0	0	0	bugyi
pantomime	0	0	0	0	0	0	0	0	0	0	pantomim
pantry	0	0	0	0	0	0	0	0	0	0	éléskamra
pants	0	0	0	0	0	0	0	0	0	0	nadrág
pap	0	0	0	0	0	0	0	0	0	0	pép
papacy	0	0	0	0	0	0	0	0	0	0	pápaság
papal	0	0	0	0	0	0	0	0	0	0	pápai
paper	0	0	0	0	0	0	0	0	0	0	papír
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	papirusz
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	példázat
parabola	0	0	0	0	0	0	0	0	0	0	parabola
parabolic	0	0	0	0	0	0	0	0	0	0	parabolikus
parachute	0	0	0	1	0	0	0	0	0	0	ejtőernyő
parade	0	1	0	1	1	1	1	0	1	0	felvonulás
paradigm	0	0	0	0	0	0	0	0	0	0	paradigma
paradox	0	0	0	0	0	0	0	0	0	0	paradoxon
paradoxical	0	0	0	0	0	0	0	0	0	0	paradox
paraffin	0	0	0	0	0	0	0	0	0	0	paraffin
paragon	0	1	0	0	1	0	1	0	0	1	eszménykép
paragraph	0	0	0	0	0	0	0	0	0	0	bekezdés
parallax	0	0	0	0	0	0	0	0	0	0	parallaxis
parallel	0	0	0	0	0	0	0	0	0	0	párhuzamos
parallelism	0	0	0	0	0	0	0	0	0	0	párhuzamosság
paralysis	1	1	0	1	0	1	0	1	0	0	bénulás
paramount	0	0	0	0	0	0	1	0	0	0	mindennél fontosabb
paranoia	0	0	0	1	0	1	0	0	0	0	üldözési mánia
parapet	0	0	0	0	0	0	0	0	0	0	mellvéd
paraphernalia	0	0	0	0	0	0	0	0	0	0	cucc, felszerelés
paraphrase	0	0	0	0	0	1	1	0	0	0	parafrázis
parasite	0	0	1	1	0	1	0	0	0	0	élősködő
parasol	0	0	0	0	0	0	0	0	0	0	napernyő
parcel	0	0	0	0	0	0	0	0	0	0	csomag
parcels	0	0	0	0	0	0	0	0	0	0	csomagokat
parchment	0	0	0	0	0	0	0	0	0	0	pergament
pardon	0	0	0	0	0	0	1	0	0	0	Bocsánat
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchima
parent	0	0	0	0	0	0	0	0	0	0	szülő
parentage	0	0	0	0	0	0	1	0	0	0	szülők
parental	0	0	0	0	0	0	0	0	0	0	szülői
parenthesis	0	0	0	0	0	0	0	0	0	0	zárójel
parenthetical	0	0	0	0	0	0	0	0	0	0	zárójeles
parietal	0	0	0	0	0	0	1	0	0	1	fali
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	plébánia
parity	0	0	0	0	0	0	0	0	0	0	paritás
park	0	0	0	0	0	0	0	0	0	0	park
parlance	0	0	0	0	0	0	0	0	0	0	beszéd
parliament	0	0	0	0	0	0	0	0	0	1	parlament
parliamentary	0	0	0	0	0	0	0	0	0	0	parlamenti
parlor	0	0	0	0	0	0	0	0	0	0	társalgó
parole	0	1	0	0	0	0	0	0	0	0	feltételes szabadságra bocsátás
parquet	0	0	0	0	0	0	0	0	0	0	parkett
parrot	0	0	1	0	0	1	0	0	0	0	papagáj
parry	0	0	0	0	0	0	0	0	0	0	elhárít
parse	0	0	0	0	0	0	0	0	0	0	elemezni
parsimonious	0	0	0	0	0	1	0	0	0	0	takarékos
parsimony	0	0	0	0	0	0	0	0	0	0	takarékosság
parsley	0	0	0	0	0	0	0	0	0	0	petrezselyem
parson	0	0	0	0	0	0	0	0	0	0	lelkész
part	0	0	0	0	0	0	0	0	0	0	rész
partake	0	0	0	0	0	0	1	0	0	1	részt venni
partiality	0	0	0	0	0	0	0	0	0	0	elfogultság
partially	0	0	0	0	0	0	0	0	0	0	részben
participate	0	0	0	0	0	0	0	0	0	0	részt venni
participation	0	0	0	0	0	0	1	0	0	0	részvétel
particle	0	0	0	0	0	0	0	0	0	0	részecske
particularity	0	0	0	0	0	0	0	0	0	0	sajátosság
particulars	0	0	0	0	0	0	0	0	0	0	részleteket
parting	0	0	0	0	0	0	0	1	0	0	elválás
partisan	0	0	0	0	0	1	0	0	0	0	partizán
partisanship	0	0	0	0	0	0	0	0	0	0	pártoskodás
partition	0	0	0	0	0	0	0	0	0	0	partíció
partly	0	0	0	0	0	0	0	0	0	0	részben
partner	0	0	0	0	0	0	1	0	0	0	partner
partnership	0	0	0	0	0	0	1	0	0	1	partnerség
parts	0	0	0	0	0	0	0	0	0	0	alkatrészek
party	0	0	0	0	0	0	0	0	0	0	buli
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	pass
passable	0	0	0	0	0	0	0	0	0	0	járható
passage	0	0	0	0	0	0	0	0	0	0	átjáró, átkelés
passageway	0	0	0	0	0	0	0	0	0	0	folyosó
passe	0	0	0	0	0	1	0	0	0	0	ódivatú
passenger	0	1	0	0	0	0	0	0	0	0	utas
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	elhaladó
