English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hindi Word
nutritive	0	0	0	0	0	0	0	0	0	0	पुष्टिकर
nuts	0	0	0	0	0	0	0	0	0	0	पागल
nymph	0	0	0	0	0	0	0	0	0	0	अप्सरा
oaf	0	0	0	0	0	1	0	0	0	0	भद्दा
oak	0	0	0	0	0	0	1	0	0	0	बलूत
oar	0	0	0	0	0	0	0	0	0	0	चप्पू
oasis	0	1	0	0	1	0	1	0	0	1	शाद्वल
oath	0	0	0	0	0	0	1	0	0	1	क़सम
oatmeal	0	0	0	0	0	0	0	0	0	0	जई का दलिया
obedience	0	0	0	0	0	0	1	0	0	1	आज्ञाकारिता
obedient	0	0	0	0	0	0	0	0	0	0	आज्ञाकारी
obediently	0	0	0	0	0	0	0	0	0	0	आज्ञाकारी
obelisk	0	0	0	0	0	0	0	0	0	0	स्मारक-स्तंभ
obese	0	0	1	0	0	1	0	0	0	0	मोटा
obesity	0	0	1	0	0	1	0	1	0	0	मोटापा
obey	0	0	0	1	0	0	0	0	0	1	आज्ञा का पालन
obi	0	0	1	1	0	1	0	0	0	0	ओबी
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	शोक सन्देश
object	0	0	0	0	0	0	0	0	0	0	वस्तु
objection	1	0	0	0	0	1	0	0	0	0	आपत्ति
objectionable	0	0	0	0	0	1	0	0	0	0	आपत्तिजनक
objective	0	1	0	0	0	0	1	0	0	1	उद्देश्य
obligation	0	0	0	0	0	0	0	0	0	0	बाध्यता
obligatory	0	0	0	0	0	0	0	0	0	0	अनिवार्य
oblige	0	0	0	0	0	1	0	0	0	1	उपकृत
obliged	0	0	0	0	0	0	0	0	0	0	बाध्य
obliging	1	1	1	1	1	0	1	0	1	1	ऋणी
obligor	0	0	0	1	0	1	0	0	0	0	बाध्यताधारी
oblique	0	0	0	0	0	0	0	0	0	0	परोक्ष
obliterate	1	0	0	1	0	1	0	1	0	0	काटना
obliterated	1	0	0	1	0	1	0	0	0	0	का नामोनिशान
obliteration	0	0	0	1	0	1	0	1	0	0	विस्मृति
oblivion	1	0	0	1	0	1	0	0	0	0	विस्मरण
oblivious	0	0	0	0	0	0	0	0	0	0	बेख़बर
oblong	0	0	0	0	0	0	0	0	0	0	लंबाकार
obnoxious	1	0	1	0	0	1	0	1	0	0	अप्रिय
oboe	0	0	0	0	0	0	0	0	0	0	ओबाउ
obscene	0	0	1	0	0	1	0	0	0	0	गंदा
obscenity	1	0	1	0	0	1	0	0	0	0	बेहूदापन
obscure	0	0	0	0	0	0	0	0	0	0	दुर्बोध
obscured	0	0	0	0	0	0	0	0	0	0	अस्पष्ट
obscurity	0	0	0	0	0	1	0	0	0	0	अंधकार
observance	0	0	0	0	0	0	0	0	0	0	पालन
observant	0	0	0	0	0	0	1	0	0	0	तेज़नज़र
observation	0	0	0	0	0	0	0	0	0	0	अवलोकन
observatory	0	0	0	0	0	0	0	0	0	0	बेधशाला
observe	0	0	0	0	0	0	0	0	0	0	निरीक्षण करना
observer	0	0	0	0	0	0	0	0	0	0	देखने वाला
observing	0	0	0	0	0	0	0	0	0	0	अवलोकन
obsession	0	0	0	0	0	0	0	0	0	0	जुनून
obsolescence	0	0	0	0	0	0	0	0	0	0	पुराना पड़ जाना
obstacle	1	0	0	1	0	1	0	1	0	0	व्यवधान
obstetrician	0	0	0	0	0	0	0	0	0	1	दाई
obstetrics	0	0	0	0	0	0	0	0	0	0	दाई का काम
obstinate	0	0	0	0	0	1	0	0	0	0	जिद्दी
obstruct	1	0	0	1	0	1	0	0	0	0	बाधा डालती
obstruction	0	0	0	0	0	1	0	0	0	0	बाधा
obstructive	1	0	0	0	0	1	0	0	0	0	प्रतिरोधी
obtain	0	0	0	0	0	0	0	0	0	0	प्राप्त
obtainable	0	0	0	0	1	0	1	0	0	0	प्राप्य
obtuse	0	0	0	0	0	1	0	0	0	0	कुंठित
obverse	0	0	0	0	0	0	0	0	0	0	अग्र
obvious	0	0	0	0	0	0	1	0	0	1	ज़ाहिर
ocarina	0	0	0	0	0	0	0	0	0	0	ओकारिना
occasion	0	0	0	0	0	0	0	0	0	0	अवसर
occasional	0	0	0	0	0	0	0	0	1	0	प्रासंगिक
occasionally	0	0	0	0	0	0	0	0	0	0	कभी-कभी
occlusion	0	0	0	0	0	0	0	0	0	0	रोड़ा
occult	0	0	1	1	0	1	0	0	0	0	रहस्यमय
occupancy	0	0	0	0	0	0	0	0	0	0	अधिभोग
occupant	0	0	0	0	0	0	1	0	0	1	निवासी
occupation	0	0	0	0	0	0	1	0	0	0	व्यवसाय
occupied	0	0	0	0	0	0	0	0	0	0	व्यस्त
occupier	0	0	0	0	0	0	0	0	0	0	ठेकेदार
occupy	0	0	0	0	0	0	1	0	0	0	पर कब्जा
occupying	0	0	0	0	0	0	0	0	0	0	कब्जे
occur	0	0	0	0	0	0	0	0	0	0	घटित होना
occurrence	0	0	0	0	0	0	0	0	0	0	घटना
ocean	0	0	0	0	0	0	0	0	0	0	सागर
oceanic	0	0	0	0	0	0	0	0	0	0	समुद्री
octagon	0	0	0	0	0	0	0	0	0	0	अष्टकोना
octave	0	0	0	0	0	0	0	0	0	0	सप्टक
octopus	0	0	1	0	0	0	0	0	0	0	ऑक्टोपस
ocular	0	0	0	0	0	0	0	0	0	0	आंख का
oddity	0	0	1	0	0	1	0	1	1	0	विषमता
odds	0	0	0	0	0	0	0	0	0	0	कठिनाइयाँ
ode	0	0	0	0	0	0	0	0	0	0	स्तोत्र
odious	1	0	1	1	0	1	0	0	0	0	घिनौना
odometer	0	0	0	0	0	0	0	0	0	0	ओडोमीटर
odor	0	0	0	0	0	1	0	0	0	0	गंध
oestrogen	0	0	0	0	0	0	0	0	0	0	एस्ट्रोजन
oeuvre	0	0	0	0	0	0	0	0	0	0	कृति
offal	0	0	0	0	0	0	0	0	0	0	आंतरिक अंगों
offend	1	0	1	0	0	1	0	0	0	0	कष्ट पहुंचाना
offended	1	0	0	0	0	1	0	1	0	0	अपमानित
offender	1	0	1	1	0	1	0	1	0	0	अपराधी
offense	1	0	1	1	0	1	0	1	0	0	अपराध
offensive	1	0	1	0	0	1	0	0	0	0	आक्रामक
offer	0	0	0	0	0	0	1	0	0	0	प्रस्ताव
offered	0	0	0	0	0	0	0	0	0	0	की पेशकश की
offering	0	0	0	0	0	0	0	0	0	1	प्रस्ताव
offhand	0	0	0	0	0	1	0	0	0	0	बेतकल्लुफ़
office	0	0	0	0	0	0	0	0	0	0	कार्यालय
officer	0	0	0	0	0	0	1	0	0	1	अफ़सर
offices	0	0	0	0	0	0	0	0	0	0	कार्यालयों
official	0	0	0	0	0	0	0	0	0	1	अधिकारी
officiate	0	0	0	0	0	0	0	0	0	0	कर्तव्य
offing	0	0	0	0	0	1	0	0	0	0	समुद्र का किनारा
offload	0	0	0	0	0	0	0	0	0	0	बोझ उतार लेना
offset	0	1	0	0	0	0	1	0	0	0	ओफ़्सेट
offshoot	0	0	0	0	0	0	1	0	0	0	शाखा
offside	0	0	0	0	0	0	0	0	0	0	ऑफसाइड
oft	0	0	0	0	0	0	0	0	0	0	बहुधा
oftentimes	0	0	0	0	0	0	0	0	0	0	अक्सर
ogre	0	0	1	1	0	1	0	0	0	0	आदमख़ोर
oil	0	0	0	0	0	0	0	0	0	0	तेल
oils	0	0	0	0	0	0	0	0	0	0	तेलों
ointment	0	0	0	0	0	0	0	0	0	0	मलहम
olfactory	0	1	0	0	0	1	0	0	0	0	सूंघनेवाला
oligarchy	0	0	0	0	0	1	0	0	0	0	कुलीनतंत्र
olive	0	0	0	0	0	0	0	0	0	0	जैतून
omega	0	0	0	0	0	0	0	0	0	0	ओमेगा
omelet	0	0	0	0	0	0	0	0	0	0	आमलेट
omen	0	1	0	1	0	1	0	0	0	0	शकुन
ominous	0	1	0	1	0	1	0	0	0	0	अमंगल
omission	0	0	0	0	0	0	0	0	0	0	चूक
omit	0	0	0	0	0	1	0	0	0	0	न आना
omitted	0	0	0	0	0	0	0	0	0	0	छोड़े गए
omnibus	0	0	0	0	0	0	0	0	0	0	Omnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	सर्व-शक्ति
omnipotent	0	0	0	0	0	0	0	0	0	0	सर्वशक्तिमान
omnipresent	0	0	0	0	0	0	0	0	0	0	सर्व-भूत
omniscient	0	0	0	0	0	0	1	0	0	1	सर्वज्ञ
oncologist	0	0	0	0	0	0	0	0	0	0	ऑन्कोलॉजिस्ट
oneness	0	0	0	0	0	0	0	0	0	0	एकता
onerous	1	0	0	0	0	1	0	1	0	0	कष्टदायक
oneself	0	0	0	0	0	0	0	0	0	0	स्वयं
ongoing	0	1	0	0	0	0	0	0	0	0	चल रहे
onion	0	0	0	0	0	0	0	0	0	0	प्याज़
onset	0	1	0	0	0	0	0	0	0	0	शुरुआत
onslaught	0	0	0	0	0	0	0	0	0	0	हमला
ontology	0	0	0	0	0	0	0	0	0	0	आंटलजी
onus	0	0	0	0	0	1	0	0	0	0	भार
onward	0	0	0	0	0	0	0	0	0	0	आगे
onyx	0	0	0	0	0	0	0	0	0	0	गोमेद
ooze	0	0	1	0	0	1	0	0	0	0	रसना
oozing	0	0	0	0	0	0	0	0	0	0	बह
opacity	0	0	0	0	0	0	0	0	0	0	अस्पष्टता
opal	0	0	0	0	0	0	0	0	0	0	दूधिया पत्थर
opaque	0	0	0	0	0	1	0	0	0	0	अस्पष्ट
ope	0	0	0	0	0	0	0	0	0	0	ओप
open	0	0	0	0	0	0	0	0	0	0	खोलना
opener	0	0	0	0	0	0	0	0	0	0	ओपनर
opening	0	0	0	0	0	0	0	0	0	0	प्रारंभिक
openly	0	0	0	0	0	0	0	0	0	0	खुले तौर पर
openness	0	0	0	0	0	0	1	0	0	0	खुलापन
opera	1	1	0	1	1	0	1	1	1	1	ओपेरा
operatic	0	0	0	0	0	1	0	0	0	0	ओपेरा का
operation	0	0	0	1	0	0	0	0	0	1	संचालन
operations	0	0	0	0	0	0	0	0	0	0	संचालन
operative	0	0	0	0	0	0	0	0	0	0	ऑपरेटिव
operator	0	0	0	0	0	0	0	0	0	0	ऑपरेटर
ophthalmic	0	0	0	0	0	0	0	0	0	0	आंख का
ophthalmologist	0	0	0	0	0	0	0	0	0	0	नेत्र-विशेषज्ञ
opiate	0	0	0	0	0	1	0	0	0	0	नशा
opinion	0	0	0	0	0	0	0	0	0	0	राय
opinionated	1	0	0	0	0	1	0	0	0	0	स्वच्छंद
opium	1	0	1	1	0	1	0	1	0	0	अफ़ीम
opponent	1	1	1	1	0	1	0	0	0	0	प्रतिद्वंद्वी
opportune	0	0	0	0	1	0	1	0	0	0	सामयिक
opportunism	0	0	0	0	0	0	0	0	0	0	अवसरवाद
opportunity	0	1	0	0	0	0	1	0	0	0	अवसर
oppose	0	0	0	0	0	1	0	0	0	0	का विरोध
opposed	1	0	0	1	0	1	0	0	0	0	विरोध
opposing	0	0	0	0	0	0	0	0	0	0	विरोध करने
opposite	0	0	0	0	0	0	0	0	0	0	विलोम
opposites	0	0	0	0	0	0	0	0	0	0	विपरीत
opposition	1	0	0	0	0	1	0	0	0	0	विरोध
oppress	1	0	1	1	0	1	0	1	0	0	अन्धेर
oppression	1	0	1	1	0	1	0	1	0	0	उत्पीड़न
oppressive	1	0	1	1	0	1	0	1	0	0	दमनकारी
oppressor	1	0	0	1	0	1	0	1	0	0	जालिम
optic	0	0	0	0	0	0	0	0	0	0	ऑप्टिक
optical	0	0	0	0	0	0	0	0	0	0	ऑप्टिकल
optics	0	0	0	0	0	0	0	0	0	0	प्रकाशिकी
optimism	0	1	0	0	1	0	1	0	1	1	आशावाद
optimist	0	0	0	0	0	0	1	0	0	1	आशावादी
option	0	0	0	0	0	0	1	0	0	0	विकल्प
optional	0	0	0	0	0	0	1	0	0	0	वैकल्पिक
optionally	0	0	0	0	0	0	0	0	0	0	वैकल्पिक रूप से
options	0	0	0	0	0	0	0	0	0	0	विकल्प
optometrist	0	0	0	0	0	0	0	0	0	0	ऑप्टोमेट्रिस्ट
opulence	0	0	0	0	0	0	0	0	0	0	अधिकता
opulent	0	0	0	0	0	0	0	0	0	0	धनी
opus	0	0	0	0	0	0	0	0	0	0	ओपुस
oracle	0	1	0	0	0	0	1	0	0	1	आकाशवाणी
oral	0	0	0	0	0	0	0	0	0	0	मौखिक
orange	0	0	0	0	0	0	0	0	0	0	संतरा
oration	0	0	0	0	0	0	1	0	0	0	भाषण
orator	0	0	0	0	0	0	0	0	0	0	वक्ता
oratory	0	0	0	0	0	0	0	0	0	0	वक्तृत्व
orb	0	0	0	0	0	0	0	0	0	0	गोला
orbit	0	0	0	0	0	0	0	0	0	0	की परिक्रमा
orbiting	0	0	0	0	0	0	0	0	0	0	परिक्रमा
orbs	0	0	0	0	0	0	0	0	0	0	orbs
orc	1	0	1	1	0	1	0	0	0	0	ओआरसी
orchard	0	0	0	0	0	0	0	0	0	0	बगीचे
orchestra	1	0	0	0	1	0	1	1	0	1	ऑर्केस्ट्रा
ordained	0	0	0	0	0	0	1	0	0	1	ठहराया
ordeal	1	0	0	0	0	1	0	0	1	0	परख
order	0	0	0	0	0	0	0	0	0	0	गण
orderly	0	0	0	0	0	0	1	0	0	0	व्यवस्थित
ordinance	0	0	0	0	0	0	0	0	0	1	अध्यादेश
ordinary	0	0	0	0	0	0	0	0	0	0	साधारण
ordination	0	1	0	0	1	0	1	0	0	1	समन्वय
ordnance	0	0	0	1	0	1	0	0	0	0	तोपें
ore	0	0	0	0	0	0	0	0	0	0	अयस्क
oregano	0	0	0	0	0	0	0	0	0	0	ओरिगैनो
organ	0	1	0	0	1	0	0	0	0	0	अंग
organic	0	0	0	0	0	0	1	0	0	0	कार्बनिक
organism	0	0	0	0	0	0	0	0	0	0	जीव
organist	0	0	0	0	0	0	0	0	0	0	अरगनिस्ट
organization	0	1	0	0	1	0	1	0	1	1	संगठन
organize	0	0	0	0	0	0	1	0	0	0	व्यवस्थित
organized	0	0	0	0	0	0	1	0	0	0	का आयोजन किया
orgasm	0	1	0	0	1	0	1	0	0	0	ओगाज़्म
orgies	0	0	0	0	0	0	0	0	0	0	व्यभिचार
orient	0	0	0	0	0	0	0	0	0	0	पूरबी
oriental	0	0	0	0	0	0	0	0	0	0	ओरिएंटल
orientation	0	0	0	0	0	0	0	0	0	0	अभिविन्यास
orifice	0	0	0	0	0	0	0	0	0	0	छिद्र
origin	0	0	0	0	0	0	0	0	0	0	मूल
originality	0	0	0	0	0	0	1	0	1	0	मोलिकता
originate	0	0	0	0	0	0	0	0	0	0	उत्पन्न करना
origination	0	0	0	0	0	0	0	0	0	0	व्युत्पत्ति
originator	0	0	0	0	0	0	0	0	0	0	लेखक
ornament	0	0	0	0	0	0	0	0	0	0	आभूषण
ornamental	0	0	0	0	0	0	0	0	0	0	सजावटी
ornamentation	0	0	0	0	0	0	0	0	0	0	अलंकरण
ornamented	0	0	0	0	0	0	1	0	0	0	अलंकृत
ornate	0	0	0	0	0	0	1	0	0	0	सरूप
orphan	0	0	0	1	0	1	0	1	0	0	अनाथ
orthodox	0	0	0	0	0	0	0	0	0	0	रूढ़िवादी
orthodoxy	0	0	0	0	0	0	0	0	0	1	ओथडोक्सी
orthogonal	0	0	0	0	0	0	0	0	0	0	ओर्थोगोनल
oscillate	0	0	0	0	0	0	0	0	0	0	हिलाना
oscillating	0	0	0	0	0	0	0	0	0	0	दोलन
oscillation	0	0	0	0	0	0	0	0	0	0	कंपन
oscillatory	0	0	0	0	0	0	0	0	0	0	oscillatory
ostensible	0	0	0	0	0	0	0	0	0	0	ख़याली
ostensibly	0	0	0	0	0	1	0	0	0	0	जाहिरा तौर पर
ostrich	0	0	0	0	0	0	0	0	0	0	शुतुरमुर्ग
otto	0	0	0	0	0	0	0	0	0	0	ओटो
ottoman	0	0	0	0	0	0	0	0	0	0	तुर्क
ounce	0	0	0	0	0	0	0	0	0	0	औंस
oust	1	0	0	0	0	1	0	1	0	0	बाहर निकालना
outbreak	0	0	0	0	0	0	0	0	0	0	प्रकोप
outburst	1	0	0	1	1	1	1	1	1	0	विस्फोट
outcast	0	0	1	1	0	1	0	1	0	0	जाति से निकाला हुआ
outcome	0	0	0	0	0	0	1	0	0	0	नतीजा
outcry	1	0	0	1	0	1	0	0	1	0	चिल्लाहट
outdo	0	1	0	0	0	0	1	0	0	0	आगे बढ़ना
outdoor	0	0	0	0	0	0	0	0	0	0	घर के बाहर
outfit	0	0	0	0	0	0	0	0	0	0	पोशाक
outgrow	0	0	0	0	0	0	0	0	0	0	विकसित हो जाना
outgrowth	0	0	0	0	0	0	0	0	0	0	परिणाम
outhouse	0	0	1	0	0	1	0	0	0	0	इमारत का बाज़ू
outing	0	0	0	0	0	0	0	0	0	0	गोट
outlandish	0	0	0	0	0	1	0	0	0	0	विदेशी
outlast	0	0	0	0	0	0	0	0	0	0	जीवित रहना
outlaw	0	0	0	0	0	1	0	0	0	0	डाकू
outlet	0	0	0	0	0	0	0	0	0	0	दुकान
outline	0	0	0	0	0	0	0	0	0	0	खाका
outlines	0	0	0	0	0	0	0	0	0	0	रूपरेखा
outlook	0	0	0	0	0	0	0	0	0	0	आउटलुक
outlying	0	0	0	0	0	0	0	0	0	0	दूर
outnumber	0	0	0	0	0	0	0	0	0	0	संख्या से बढ़ना
outpost	0	0	0	1	0	0	0	0	0	0	चौकी
outpouring	0	0	0	0	0	0	0	0	0	0	दिल से बोझ उठाना
output	0	0	0	0	0	0	0	0	0	0	उत्पादन
outrage	1	0	1	0	0	1	0	0	0	0	उल्लंघन
outrageous	0	0	0	0	0	0	0	0	1	0	अपमानजनक
outright	0	0	0	0	0	0	0	0	0	0	प्रत्यक्ष
outrun	0	0	0	0	0	0	0	0	0	0	आगे बढ़ना
outset	0	0	0	0	0	0	0	0	0	0	शुरू
outsider	0	0	0	1	0	0	0	0	0	0	पराया
outskirts	0	0	0	0	0	0	0	0	0	0	सरहद
outspoken	0	0	0	0	0	0	0	0	0	0	मुखर
outstanding	0	0	0	0	1	1	1	0	0	0	असाधारण
outstretched	0	0	0	0	0	0	0	0	0	0	फैलाया हुआ
outward	0	0	0	0	0	0	1	0	0	0	बाहर
outwards	0	0	0	0	0	0	0	0	0	0	के बाहर
outweigh	0	0	0	0	0	0	0	0	0	0	पल्ला झुकना
oval	0	0	0	0	0	0	0	0	0	0	अंडाकार
ovary	0	0	0	0	0	0	0	0	0	0	अंडाशय
ovate	0	0	0	0	0	0	0	0	0	0	अंडाकार
ovation	0	0	0	0	0	1	0	1	0	0	जयध्वनि
oven	0	0	0	0	0	0	0	0	0	0	तंदूर
overalls	0	0	0	0	0	0	0	0	0	0	चौग़ा
overbearing	1	0	0	0	0	1	0	0	0	0	रोबदार
overburden	0	0	0	0	0	1	0	0	0	0	पल्ला झुकना
overcast	0	0	0	0	0	1	0	0	0	0	घटाटोप
overcharged	0	0	0	0	0	0	0	0	0	0	अधिक शुल्क
overcoat	0	0	0	0	0	0	0	0	0	0	ओवरकोट
overdo	0	0	0	0	0	1	0	0	0	0	ज़्यादा
overdose	0	0	0	0	0	1	0	0	0	0	जरूरत से ज्यादा
overdue	0	1	0	0	0	1	0	1	1	0	अतिदेय
overestimate	0	0	0	0	0	0	0	0	1	0	अत्यधिक
overestimated	0	0	0	0	0	1	0	0	0	0	अधिक अनुमानित
overflow	0	0	0	0	0	1	0	0	0	0	बाढ़
overflowing	0	0	0	0	0	0	0	0	0	0	बह निकला
overgrown	0	0	0	0	0	1	0	0	0	0	ऊंचा हो गया हुआ
overgrowth	0	0	0	0	0	0	0	0	0	0	ऊंचा हो जाना
overhanging	0	0	0	0	0	0	0	0	0	0	लटकती
overhaul	0	0	0	0	0	0	0	0	0	0	ओवरहाल
overhead	0	0	0	0	0	0	0	0	0	0	भूमि के ऊपर
overjoyed	0	0	0	0	1	0	1	0	0	0	मस्त
overlaid	0	0	0	0	0	0	0	0	0	0	मढ़ा
overlap	0	0	0	0	0	0	0	0	0	0	ओवरलैप
overlay	0	0	0	0	0	0	0	0	0	0	उपरिशायी
overload	0	0	0	0	0	1	0	1	0	0	अधिभार
overlying	0	0	0	0	0	0	0	0	0	0	अतिव्यापी
overpaid	0	0	0	0	0	1	0	0	0	0	overpaid
overpass	0	0	0	0	0	0	0	0	0	0	पुल
overpower	0	0	0	0	0	1	0	0	0	0	प्रबल
overpowering	1	0	0	1	0	1	0	0	0	0	जोरदार
overpriced	1	0	1	0	0	1	0	1	0	0	अधिक
override	0	0	0	0	0	0	0	0	0	0	अवहेलना
overrule	0	0	0	0	0	0	0	0	0	0	रद्द
overseer	0	0	0	0	0	0	0	0	0	0	ओवरसियर
overshadow	0	0	0	0	0	0	0	0	0	0	छाया में रखना
oversight	0	0	0	0	0	1	0	0	0	0	निगरानी
overstate	0	0	0	0	0	0	0	0	0	0	अतिराज्य
overstock	0	0	0	0	0	0	0	0	0	0	overstock
overt	0	0	0	1	0	0	0	0	0	0	अपरोक्ष
overtake	0	0	0	0	0	0	0	0	0	0	आगे निकल
overtaken	0	0	0	0	0	0	0	0	0	0	आगे निकल
overthrow	0	1	0	1	0	1	0	0	0	0	को उखाड़ फेंकने के
overture	0	1	0	0	0	0	0	0	0	0	प्रस्ताव
overturn	0	0	0	0	0	1	0	0	0	0	उलट
overwhelm	0	0	0	0	0	1	0	0	0	0	डूब
overwhelmed	0	0	0	0	0	1	0	1	0	0	अभिभूत
overwhelming	0	0	0	0	0	0	1	0	0	0	ज़बर्दस्त
overzealous	0	0	0	0	0	0	0	0	0	0	ज्यादा
owe	0	0	0	0	0	0	0	0	0	0	देनदार होना
owing	1	1	1	1	0	1	0	1	0	1	कारण
owner	0	0	0	0	0	0	0	0	0	0	मालिक
ownership	0	0	0	0	0	0	1	0	0	0	स्वामित्व
ox	0	0	0	0	0	0	0	0	0	0	बैल
oxidation	0	0	0	0	0	1	0	0	0	0	ऑक्सीकरण
oxygen	0	0	0	0	0	0	0	0	0	0	ऑक्सीजन
oxymoron	0	0	0	0	0	0	0	0	0	0	आक्सीमोरण
oyster	0	0	0	0	0	0	0	0	0	0	सीप
pace	0	0	0	0	0	0	0	0	0	0	गति
pacific	0	0	0	0	0	0	1	0	0	0	शांत
pacify	0	0	0	0	0	0	0	0	0	0	शांत करना
pack	0	0	0	0	0	0	0	0	0	0	सामान बाँधना
package	0	0	0	0	0	0	0	0	0	0	पैकेट
packer	0	0	0	0	0	0	0	0	0	0	लपेटनेवाला
packet	0	0	0	0	0	0	0	0	0	0	पैकेट
pact	0	0	0	0	0	0	0	0	0	1	समझौता
pad	0	0	0	0	0	0	1	0	0	0	तकती
padding	0	0	0	0	0	0	1	0	0	0	गद्दी
paddle	0	1	0	0	0	0	1	0	0	0	चप्पू
paddock	0	0	0	0	0	0	0	0	0	0	मंडूक
paddy	0	0	0	0	0	0	0	0	0	0	धान का खेत
padlock	0	0	0	0	0	0	0	0	0	0	ताला
padre	0	0	0	0	0	0	0	0	0	0	पादरे
pagan	0	0	0	0	0	0	0	0	0	0	बुतपरस्त
paganism	0	0	0	0	0	0	0	0	0	0	बुतपरस्ती
page	0	0	0	0	0	0	0	0	0	0	पृष्ठ
pageant	0	0	0	0	0	0	0	0	0	0	तमाशा
pagination	0	0	0	0	0	0	0	0	0	0	पृष्ठ पर अंक लगाना
pagoda	0	0	0	0	0	0	0	0	0	0	शिवालय
pail	0	0	0	0	0	0	0	0	0	0	बाल्टी
pain	0	0	0	1	0	1	0	1	0	0	दर्द
pained	0	0	0	1	0	1	0	1	0	0	पीड़ा हुई
painful	1	0	1	1	0	1	0	1	0	0	दर्दनाक
painfully	0	0	0	0	0	1	0	1	0	0	दर्दनाक
painless	0	0	0	0	0	0	0	0	0	0	दर्दरहित
pains	0	0	0	0	0	1	0	0	0	0	दर्द
painstaking	0	0	0	0	0	0	0	0	0	0	श्रमसाध्य
paint	0	0	0	0	0	0	0	0	0	0	रंग
painted	0	0	0	0	0	0	0	0	0	0	पेंट
painter	0	0	0	0	0	0	0	0	0	0	चित्रकार
painting	0	0	0	0	0	0	0	0	0	0	चित्र
pair	0	0	0	0	0	0	0	0	0	0	जोड़ा
pajamas	0	0	0	0	0	0	0	0	0	0	पाजामा
pal	0	0	0	0	0	0	0	0	0	0	दोस्त
palace	0	0	0	0	0	0	0	0	0	0	महल
palatable	0	0	0	0	0	0	1	0	0	0	स्वादिष्ट
palate	0	0	0	0	0	0	0	0	0	0	तालु
paleontology	0	0	0	0	0	0	0	0	0	0	जीवाश्म विज्ञान
palette	0	0	0	0	0	0	0	0	0	0	पैलेट
pall	0	0	0	0	0	0	0	0	0	0	कष्ट देना
palladium	0	0	0	0	0	0	0	0	0	0	दुर्ग
pallet	0	0	0	0	0	0	0	0	0	0	चटाई
palliative	0	0	0	0	0	0	1	0	0	0	शांति देनेवाला
palm	0	0	0	0	0	0	0	0	0	0	हथेली
palmer	0	0	0	0	0	0	0	0	0	0	बाज़ीगर
palpable	0	0	0	0	0	0	0	0	1	0	स्पर्शनीय
palsy	0	0	1	1	0	1	0	1	0	0	पाल्सी
paltry	0	0	0	0	0	0	0	0	0	0	तुच्छ
pamper	0	0	0	0	0	0	0	0	0	0	संतुष्ट करना
pamphlet	0	0	0	0	0	0	0	0	0	0	पुस्तिका
pan	0	0	0	0	0	0	0	0	0	0	बरतन
panacea	0	0	0	0	0	0	1	0	0	0	रामबाण
panache	0	0	0	0	0	0	1	0	0	0	कलँगी
pancake	0	0	0	0	0	0	0	0	0	0	पैनकेक
pandemic	0	0	0	1	0	1	0	1	0	0	महामारी
panel	0	0	0	0	0	0	0	0	0	0	पैनल
pang	0	0	0	0	0	1	0	0	1	0	वेदना
panic	0	0	0	1	0	1	0	0	0	0	घबराहट
panier	0	0	0	0	0	0	1	0	0	0	पनीर
panorama	0	0	0	0	0	0	0	0	0	0	चित्रमाला
panoramic	0	0	0	0	0	0	0	0	0	0	मनोरम
pant	0	0	0	0	0	0	0	0	0	0	पंत
pantheon	0	0	0	0	0	0	0	0	0	0	सब देवताओं का मंदिर
panther	0	0	0	0	0	0	0	0	0	0	तेंदुआ
panties	0	0	0	0	0	0	0	0	0	0	जाँघिया
pantomime	0	0	0	0	0	0	0	0	0	0	मूकाभिनय
pantry	0	0	0	0	0	0	0	0	0	0	कोठार
pants	0	0	0	0	0	0	0	0	0	0	पैंट
pap	0	0	0	0	0	0	0	0	0	0	गूदा
papacy	0	0	0	0	0	0	0	0	0	0	पोप का पद
papal	0	0	0	0	0	0	0	0	0	0	कैथोलिक
paper	0	0	0	0	0	0	0	0	0	0	कागज़
paprika	0	0	0	0	0	0	1	0	0	0	लाल शिमला मिर्च
papyrus	0	0	0	0	0	0	0	0	0	0	पेपिरस
par	0	0	0	0	0	0	0	0	0	0	सममूल्य
parable	0	0	0	0	0	0	0	0	0	0	दृष्टांत
parabola	0	0	0	0	0	0	0	0	0	0	परवलय
parabolic	0	0	0	0	0	0	0	0	0	0	अणुवृत्त आकार का
parachute	0	0	0	1	0	0	0	0	0	0	पैराशूट
parade	0	1	0	1	1	1	1	0	1	0	परेड
paradigm	0	0	0	0	0	0	0	0	0	0	आदर्श
paradox	0	0	0	0	0	0	0	0	0	0	विरोधाभास
paradoxical	0	0	0	0	0	0	0	0	0	0	असत्यवत
paraffin	0	0	0	0	0	0	0	0	0	0	तेल
paragon	0	1	0	0	1	0	1	0	0	1	प्रतिद्वंद्वी
paragraph	0	0	0	0	0	0	0	0	0	0	अनुच्छेद
parallax	0	0	0	0	0	0	0	0	0	0	लंबन
parallel	0	0	0	0	0	0	0	0	0	0	समानांतर
parallelism	0	0	0	0	0	0	0	0	0	0	समानता
paralysis	1	1	0	1	0	1	0	1	0	0	पक्षाघात
