English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Arabic Word
lurking	0	0	0	0	0	1	0	0	0	0	يترصد
luscious	0	1	0	0	1	0	1	0	0	0	فاتنة
lush	0	0	1	0	0	1	0	1	0	0	الوفرة
lust	0	1	0	0	0	1	0	0	0	0	شهوة
luster	0	0	0	0	1	0	1	0	0	0	بريق
lustful	0	0	0	0	0	1	0	0	0	0	شهواني
lustrous	0	0	0	0	0	0	1	0	0	0	لامع
lusty	0	0	1	0	0	0	0	0	0	0	مفعم بالحيوية
lute	0	0	0	0	0	0	0	0	0	0	عود
luxuriant	0	0	0	0	0	0	1	0	0	0	مترف
luxurious	0	0	0	0	1	0	1	0	0	0	فاخر
luxury	0	0	0	0	1	0	1	0	0	0	فخم. ترف
lying	1	0	1	0	0	1	0	0	0	0	يكذب
lymph	0	0	0	0	0	0	0	0	0	0	الليمفاوية
lymphatic	0	0	0	0	0	0	0	0	0	0	الجهاز اللمفاوي
lynch	1	0	1	1	0	1	0	1	0	0	شنق
lynx	0	0	0	0	0	0	0	0	0	0	حيوان الوشق
lyre	0	0	0	0	1	0	1	0	0	0	قيثارة
lyric	0	0	0	0	0	0	0	0	0	0	كلمات الاغنية
lyrical	0	0	0	0	1	0	1	0	0	0	غنائي
mace	0	0	0	1	0	1	0	0	0	0	صولجان
machine	0	0	0	0	0	0	0	0	0	1	آلة
machinery	0	0	0	0	0	0	0	0	0	0	الات
machinist	0	0	0	0	0	0	0	0	0	0	ميكانيكي
mackerel	0	0	0	0	0	0	0	0	0	0	سمك الأسقمري البحري
mad	1	0	1	1	0	1	0	1	0	0	مجنون
madam	0	0	0	0	0	0	0	0	0	0	سيدتي
madame	0	0	0	0	0	0	0	0	0	0	سيدتي
madden	1	0	0	1	0	1	0	0	0	0	مادن
madman	1	0	0	1	0	1	0	0	0	0	مجنون
madness	1	0	0	1	0	1	0	0	0	0	جنون
mafia	0	0	0	1	0	1	0	0	0	0	المافيا
magazine	0	0	0	0	0	0	0	0	0	0	مجلة
mage	0	0	0	1	0	0	0	0	0	0	بركه
magenta	0	0	0	0	0	0	0	0	0	0	أرجواني
maggot	0	0	1	0	0	1	0	0	0	0	يرقة
magic	0	0	0	0	0	0	0	0	0	0	سحر
magical	0	1	0	0	1	0	1	0	1	0	سحري
magician	0	0	0	0	0	0	0	0	1	0	ساحر
magistrate	0	0	0	0	0	0	0	0	0	0	قاضي التحقيق
magma	0	0	0	0	0	0	0	0	0	0	الصهارة
magnate	0	0	0	0	0	0	0	0	0	0	قطب
magnet	0	0	0	0	0	0	1	0	0	1	مغناطيس
magnetism	0	0	0	0	0	0	1	0	0	0	المغناطيسية
magnetite	0	0	0	0	0	0	1	0	0	0	أكسيد الحديد الأسود
magnificence	0	1	0	0	1	0	1	0	0	1	روعة
magnificent	0	1	0	0	1	0	1	0	1	1	رائع
magnifier	0	0	0	0	0	0	0	0	0	0	المكبر
magnify	0	0	0	0	0	0	0	0	0	0	كبر
magnitude	0	0	0	0	0	0	0	0	0	0	ضخامة
magpie	0	0	0	0	0	0	0	0	0	0	العقعق
maid	0	0	0	0	0	0	0	0	0	0	خادمة
maiden	0	0	0	0	0	0	1	0	0	0	عذراء
mail	0	1	0	0	0	0	0	0	0	0	بريد
main	0	0	0	0	0	0	1	0	0	0	رئيسي
mainland	0	0	0	0	0	0	0	0	0	0	البر الرئيسى
mainstay	0	0	0	0	0	0	1	0	0	1	عماد
maintenance	0	0	0	0	0	0	0	0	0	1	اعمال صيانة
majestic	0	1	0	0	1	0	1	0	1	1	مهيب
majesty	0	0	0	0	0	0	1	0	0	1	جلالة
major	0	0	0	0	0	0	1	0	0	0	رائد
majority	0	0	0	0	1	0	1	0	0	1	غالبية
make	0	0	0	0	0	0	0	0	0	0	صنع
maker	0	0	0	0	0	0	0	0	0	0	صانع
makeshift	0	0	0	0	0	1	0	0	0	0	مؤقت
makeup	0	0	0	0	0	0	0	0	0	0	ميك أب
malady	0	0	0	0	0	1	0	0	0	0	داء
malaise	0	0	0	0	0	1	0	1	0	0	توعك
malaria	0	0	1	1	0	1	0	1	0	0	ملاريا
malevolent	1	0	1	1	0	1	0	1	0	0	حاقد
malfeasance	0	0	1	0	0	1	0	0	0	0	المخالفات
malformation	0	0	0	0	0	1	0	0	0	0	تشوه
malice	1	0	0	1	0	1	0	0	0	0	حقد
malicious	1	0	1	1	0	1	0	1	0	0	ضار
malign	1	0	1	0	0	1	0	0	0	0	خبيث
malignancy	0	0	0	1	0	1	0	1	0	0	خباثة
malignant	1	0	0	1	0	1	0	0	0	0	خبيث
mall	0	0	0	0	0	0	0	0	0	0	مجمع تجاري
malleable	0	0	0	0	0	0	0	0	0	0	طيع
mallet	0	0	0	0	0	0	0	0	0	0	مطرقة
malpractice	1	0	0	0	0	1	0	0	0	0	سوء التصرف
mamma	0	0	0	0	0	0	0	0	0	1	ماما
mammal	0	0	0	0	0	0	0	0	0	0	الحيوان الثديي
mammoth	0	0	0	0	0	0	0	0	0	0	الماموث
manage	0	0	0	0	0	0	1	0	0	1	تدبير
management	0	0	0	0	0	0	1	0	0	1	إدارة
manager	0	0	0	0	0	0	0	0	0	0	إدارة
mandamus	0	0	0	1	0	1	0	0	0	0	منداموس
mandarin	0	0	0	0	0	0	1	0	0	1	اليوسفي
mandate	0	0	0	0	0	0	0	0	0	0	امر رسمى
mandible	0	0	0	0	0	0	0	0	0	0	الفك السفلي
mandolin	0	0	0	0	0	0	0	0	0	0	مندولين
mandrel	0	0	0	0	0	0	0	0	0	0	مغزل
mane	0	0	0	0	0	0	0	0	0	0	بدة
maneuver	0	0	0	0	0	0	0	0	0	0	مناورة
maneuvering	0	0	0	0	0	0	0	0	0	0	المناورة
mange	0	0	1	1	0	1	0	0	0	0	الجرب
manger	0	0	0	0	0	0	0	0	0	0	مدير
mangle	1	0	1	1	0	1	0	1	0	0	فسد
mango	0	0	0	0	0	0	0	0	0	0	مانجو
mangosteen	0	0	0	0	0	0	0	0	0	0	مانغوستين
manhood	0	0	0	0	0	0	1	0	0	0	الرجولة
mania	0	0	0	0	0	1	0	0	0	0	هوس
maniac	1	0	0	1	0	1	0	0	0	0	معتوه
maniacal	0	0	0	0	0	1	0	0	0	0	مهووس
manicure	0	0	0	0	0	0	0	0	0	0	صباغة الاظافر
manifest	0	0	0	0	0	0	0	0	0	0	قائمة
manifestation	0	0	0	1	0	0	0	0	0	0	مظهر
manifested	0	0	0	0	0	0	1	0	0	0	تتجلى
manifestly	0	0	0	0	0	0	0	0	0	0	بشكل واضح
manifesto	0	0	0	0	0	0	0	0	0	0	بيان
manifold	0	0	0	0	0	0	0	0	0	0	متشعب
manipulate	0	0	0	0	0	1	0	0	0	0	معالجة
manipulation	1	0	0	1	0	1	0	0	0	0	بمعالجة
mankind	0	0	0	0	0	0	0	0	0	0	بشرية
manly	0	0	0	0	0	0	1	0	0	0	رجولي
manna	0	0	0	0	0	0	1	0	0	0	المن
manner	0	0	0	0	0	0	0	0	0	0	طريقة
mannered	0	0	0	0	0	0	1	0	0	0	مهذب
manners	0	0	0	0	0	0	1	0	0	0	أخلاق
manor	0	0	0	0	0	0	0	0	0	0	مانور
mansion	0	0	0	0	0	0	0	0	0	0	بيت كبير
manslaughter	1	0	1	1	0	1	0	1	1	0	القتل غير العمد
mantle	0	0	0	0	0	0	0	0	0	0	عباءة
manual	0	0	0	0	0	0	0	0	0	1	كتيب
manufacture	0	0	0	0	0	0	0	0	0	0	صناعة
manufacturer	0	0	0	0	0	0	1	0	0	0	الصانع
manure	0	0	1	0	0	1	0	0	0	0	السماد
manuscript	0	0	0	0	0	0	0	0	0	0	مخطوطة
map	0	0	0	0	0	0	0	0	0	0	خريطة
mar	0	0	0	0	0	1	0	0	0	0	مار
marble	0	0	0	0	0	0	0	0	0	0	رخام
marbled	0	0	0	0	0	0	0	0	0	0	رخامي
marbles	0	0	0	0	0	0	0	0	0	0	الرخام
march	0	0	0	0	0	0	1	0	0	0	مارس
mare	0	0	0	0	0	0	0	0	0	0	فرس
margin	0	0	0	0	0	1	0	1	0	0	حافة
marginal	0	0	0	0	0	0	0	0	0	0	هامش
marijuana	0	0	0	0	0	0	0	0	0	0	قنب هندي
marine	0	0	0	0	0	0	0	0	0	1	البحرية
mariner	0	0	0	0	0	0	0	0	0	0	بحار
maritime	0	0	0	0	0	0	0	0	0	0	بحري
mark	0	0	0	0	0	0	0	0	0	0	علامة
marked	0	0	0	0	0	0	1	0	0	0	ملحوظ
market	0	0	0	0	0	0	0	0	0	0	سوق
marketable	0	0	0	0	0	0	1	0	0	0	قابل للتسويق
marketplace	0	0	0	0	0	0	0	0	0	0	المتجر
marks	0	0	0	0	0	0	0	0	0	0	علامات
marl	0	0	0	0	0	0	0	0	0	0	مارل
marmalade	0	0	0	0	0	0	0	0	0	0	مربى البرتقال
maroon	0	0	0	0	0	1	0	0	0	0	كستنائي
marquee	0	0	0	0	0	0	0	0	0	0	سرادق
marquis	0	0	0	0	0	0	1	0	0	0	ماركيز
marriage	0	1	0	0	1	0	1	0	0	1	زواج
married	0	0	0	0	0	0	0	0	0	0	متزوج \ متزوجة
marrow	0	0	0	0	1	0	1	0	0	1	نخاع
marry	0	1	0	1	1	0	1	0	1	1	الزواج
marsh	0	0	0	0	0	0	0	0	0	0	اهوار
marshal	0	0	0	0	0	0	1	0	0	1	مارشال
mart	0	0	0	0	0	0	0	0	0	0	مارت
martial	1	0	0	0	0	0	0	0	0	0	عسكري
martingale	0	0	0	0	0	1	0	0	0	0	مارتينجال
martyr	0	0	0	1	0	1	0	1	0	0	شهيد
martyrdom	0	0	0	1	0	1	0	1	0	0	استشهاد
marvel	0	0	0	0	0	0	1	0	1	0	أعجوبة
marvelous	0	0	0	0	1	0	1	0	0	0	رائع
marvelously	0	0	0	0	1	0	1	0	0	0	بشكل رائع
masculine	0	0	0	0	0	0	1	0	0	0	مذكر
masculinity	0	0	0	0	0	0	0	0	0	0	الرجولة
mash	0	0	0	0	0	0	0	0	0	0	الهريس
mask	0	0	0	0	0	0	0	0	0	0	قناع
masochism	1	0	1	1	0	1	0	0	0	0	الماسوشية
mason	0	0	0	0	0	0	0	0	0	0	بناء
masquerade	0	0	0	0	0	0	0	0	0	0	حفلة تنكرية
mass	0	0	0	0	0	0	0	0	0	0	كتلة
massacre	1	0	1	1	0	1	0	1	0	0	مذبحة
massage	0	0	0	0	1	0	1	0	0	0	رسالة
massive	0	0	0	0	0	0	0	0	0	0	جَسِيم
master	0	0	0	0	0	0	1	0	0	0	رئيسي - سيد
mastermind	0	0	0	0	0	0	0	0	0	0	العقل المدبر
masterpiece	0	0	0	0	1	0	1	0	0	0	تحفة
mastery	1	0	0	0	1	0	1	0	0	1	تمكن
masturbate	0	0	0	0	0	0	0	0	0	0	مارس العادة السرية
masturbation	0	0	0	0	0	0	0	0	0	0	الاستمناء
mat	0	0	0	0	0	0	0	0	0	0	حصيرة
match	0	0	0	0	0	0	0	0	0	0	مباراة
matching	0	0	0	0	0	0	0	0	0	0	مطابقة
matchmaker	0	1	0	0	0	0	0	0	0	0	وسيط زواج
mate	0	0	0	0	0	0	1	0	0	1	رَفِيق
material	0	0	0	0	0	0	0	0	0	0	مواد
materialism	0	0	0	0	0	1	0	0	0	0	المادية
materialist	0	0	1	0	0	1	0	0	0	0	المادي
materialistic	0	0	0	0	0	0	0	0	0	0	مادي
materiality	0	0	0	0	0	0	0	0	0	0	المادية
materialize	0	0	0	0	0	0	0	0	0	0	تتحقق
materially	0	0	0	0	0	0	0	0	0	0	ماديا
materials	0	0	0	0	0	0	0	0	0	0	المواد
materiel	0	0	0	0	0	0	0	0	0	0	العتاد
maternal	0	1	0	0	0	1	1	0	0	0	الأم
maternity	0	0	0	0	0	0	0	0	0	0	التوليد
mathematical	0	0	0	0	0	0	0	0	0	1	رياضي
mathematician	0	0	0	0	0	0	0	0	0	0	رياضياتي
mathematics	0	0	0	0	0	0	0	0	0	0	الرياضيات
matriculation	0	0	0	0	0	0	0	0	0	0	شهادة الثانوية العامة
matrimony	0	1	0	0	1	0	1	0	0	1	الزواج
matrix	0	0	0	0	0	0	0	0	0	0	مصفوفة
matron	0	0	0	0	0	0	1	0	0	1	مربية
matted	0	0	0	0	0	0	0	0	0	0	متعقد
matter	0	0	0	0	0	0	0	0	0	0	قضيه
matting	0	0	0	0	0	0	0	0	0	0	حصيرة
mattress	0	0	0	0	0	0	0	0	0	0	فراش
maturation	0	0	0	0	0	0	0	0	0	0	إنضاج
maturity	0	0	0	0	0	0	0	0	0	0	نضج
mausoleum	0	0	0	0	0	0	0	1	0	0	ضريح
mauve	0	0	0	0	0	0	0	0	0	0	خبازي
maxim	0	0	0	0	0	0	0	0	0	1	حكمة - قول مأثور
maximum	0	0	0	0	0	0	1	0	0	0	أقصى
mayor	0	0	0	0	0	0	1	0	0	0	عمدة
maze	0	0	0	0	0	0	0	0	0	0	متاهة
mead	0	0	0	0	0	0	0	0	0	0	ميد
meadow	0	0	0	0	0	0	1	0	0	0	مرج
meal	0	0	0	0	0	0	0	0	0	0	وجبة
meander	0	0	0	0	0	0	0	0	0	0	تسكع
meandering	0	0	0	0	0	1	0	0	0	0	التعرج
meaning	0	0	0	0	0	0	0	0	0	0	المعنى
meaningless	0	0	0	0	0	1	0	1	0	0	لا معنى له
means	0	0	0	0	0	0	0	0	0	0	يعني
meantime	0	0	0	0	0	0	0	0	0	0	غضون ذلك
measles	0	0	1	1	0	1	0	1	0	0	مرض الحصبة
measurable	0	0	0	0	0	0	0	0	0	0	قابل للقياس
measure	0	0	0	0	0	0	0	0	0	1	يقيس
measured	0	0	0	0	0	0	1	0	0	1	تقاس
measurement	0	0	0	0	0	0	0	0	0	0	قياس
measuring	0	0	0	0	0	0	0	0	0	0	قياس
meat	0	0	0	0	0	0	0	0	0	0	لحم
mechanic	0	0	0	0	0	0	0	0	0	0	ميكانيكي
mechanical	0	0	0	0	0	0	0	0	0	0	ميكانيكي
mechanism	0	0	0	0	0	0	0	0	0	0	آلية
medal	0	1	0	0	1	0	1	0	1	1	ميدالية
medallion	0	0	0	0	0	0	0	0	0	0	ميدالية
medallist	0	0	0	0	0	0	0	0	0	0	الحاصل على الميدالية
meddle	1	0	0	0	0	1	0	0	0	0	تدخل
meddling	0	0	0	0	0	0	0	0	0	0	تدخل
media	0	0	0	0	0	0	0	0	0	0	وسائل الإعلام
medial	0	0	0	0	0	0	0	0	0	0	وسطي
median	0	0	0	0	0	0	0	0	0	0	الوسيط
mediate	0	1	0	0	0	0	1	0	0	1	توسط
mediation	0	0	0	0	0	0	1	0	0	0	وساطة
mediator	0	1	0	0	0	0	1	0	0	1	الوسيط
medical	0	1	0	1	0	0	1	0	0	1	طبي
medicinal	0	0	0	0	0	0	0	0	0	0	طبي
medicine	0	0	0	0	0	0	0	0	0	0	دواء
medieval	0	0	0	0	0	0	0	0	0	0	من القرون الوسطى
mediocre	0	0	0	0	0	1	0	0	0	0	متوسط
mediocrity	0	0	0	0	0	1	0	0	0	0	توسط
meditate	0	1	0	0	1	0	1	0	0	1	يتأمل
meditation	0	0	0	0	0	0	0	0	0	0	تأمل
meditative	0	0	0	0	0	0	0	0	0	0	تأملي
mediterranean	0	0	0	0	0	0	1	0	0	0	البحر المتوسط
medium	0	0	0	0	0	0	0	0	0	0	متوسط
medley	0	0	0	0	0	0	1	0	0	0	متنوع
meek	0	0	0	0	0	0	0	1	0	0	وديع
meet	0	0	0	0	0	0	0	0	0	0	يجتمع
meeting	0	0	0	0	0	0	0	0	0	0	اجتماع
melancholic	0	0	0	0	0	1	0	1	0	0	حزين
melancholy	0	0	0	0	0	1	0	1	0	0	كآبة
melee	0	0	0	1	0	1	0	0	0	0	المشاجرة
melodious	0	0	0	0	0	0	0	0	0	0	رخيم
melodrama	1	0	0	0	0	1	0	1	0	0	ميلودراما
melodramatic	0	0	0	0	0	0	0	0	0	0	مليودرامي
melody	0	0	0	0	0	0	0	0	0	0	لحن
melt	0	0	0	0	0	0	0	0	0	0	إنصهار
meltdown	0	0	0	0	0	1	0	1	0	0	الانهيار
melting	0	0	0	0	0	0	0	0	0	0	ذوبان
member	0	0	0	0	0	0	0	0	0	0	عضو
membrane	0	0	0	0	0	0	0	0	0	0	غشاء
memento	0	0	0	0	0	0	1	0	0	0	تذكار
memo	0	0	0	0	0	0	0	0	0	0	مذكرة
memoir	0	0	0	0	0	0	0	0	0	0	مذكرات
memorabilia	0	0	0	0	0	0	0	0	0	0	تذكارات
memorable	0	0	0	0	1	0	1	0	1	1	لا تنسى
memorandum	0	0	0	0	0	0	0	0	0	0	مذكرة
memorial	0	0	0	0	0	0	0	0	0	0	النصب التذكاري
memorials	0	0	0	0	0	0	0	1	0	0	النصب التذكارية
memorize	0	0	0	0	0	0	0	0	0	0	حفظ
memory	0	0	0	0	0	0	0	0	0	0	ذاكرة
menace	1	0	0	1	0	1	0	0	0	0	تهديد
menacing	1	0	0	1	0	1	0	0	0	0	تهديد
menagerie	0	0	0	0	0	0	0	0	0	0	حديقة الحيوانات
mend	0	0	0	0	0	0	0	0	0	0	يصلح
mending	0	0	0	0	0	0	1	0	0	0	الإصلاح
menial	0	0	0	0	0	1	0	0	0	0	وضيع
meniscus	0	0	0	0	0	0	0	0	0	0	الغضروف المفصلي
menses	0	0	0	0	0	0	1	0	0	0	الحيض
menstrual	0	0	0	0	0	0	0	0	0	0	الحيض
mental	0	0	0	0	0	0	0	0	0	0	عقلي
mention	0	0	0	0	0	0	0	0	0	0	أشير
mentor	0	0	0	0	0	0	1	0	0	1	مرشد
menu	0	0	0	0	0	0	0	0	0	0	قائمة
meow	0	0	0	0	0	0	0	0	0	0	مواء
mercantile	0	0	0	0	0	0	0	0	0	0	تجاري
mercenary	0	0	0	1	0	1	0	0	0	0	مرتزقة
merchandise	0	0	0	0	0	0	0	0	0	0	بضائع
merchant	0	0	0	0	0	0	0	0	0	1	تاجر
merciful	0	0	0	0	0	0	1	0	0	0	رحيم
merciless	0	0	0	1	0	1	0	0	0	0	بدون رحمة
mercurial	0	0	0	0	0	0	0	0	0	0	زئبقي
mercy	0	0	0	0	0	0	1	0	0	0	رحمة
mere	0	0	0	0	0	0	0	0	0	0	مجرد
merge	0	1	0	0	0	0	1	0	0	0	دمج
meridian	0	0	0	0	0	0	0	0	0	0	خط الطول
meridional	0	0	0	0	0	0	0	0	0	0	الزوال
merit	0	0	0	0	0	0	1	0	0	1	ميزة
meritorious	0	0	0	0	1	0	1	0	0	1	جدير بالتقدير
mermaid	0	0	0	0	0	0	0	0	0	0	حورية البحر
merriment	0	0	0	0	1	0	1	0	1	0	فرح
merry	0	0	0	0	1	0	1	0	0	0	مرح
mesa	0	0	0	0	0	0	0	0	0	0	ميسا
mesh	0	0	0	0	0	0	0	0	0	0	شبكة
meshes	0	0	0	0	0	0	0	0	0	0	تنسجم
mesmerized	0	0	0	0	0	0	0	0	0	0	مفتون
mess	0	0	1	0	0	1	0	0	0	0	فوضى
message	0	0	0	0	0	0	0	0	0	0	رسالة
messenger	0	0	0	0	0	0	0	0	0	1	رسول
messy	0	0	1	0	0	1	0	0	0	0	فوضوي
metabolism	0	0	0	0	0	0	0	0	0	0	التمثيل الغذائي
metal	0	0	0	0	0	0	0	0	0	0	فلز
metallurgy	0	0	0	0	0	0	0	0	0	0	علم المعادن
metamorphosis	0	0	0	0	0	0	0	0	0	0	التحول
metaphor	0	0	0	0	0	0	0	0	0	0	استعارة
metaphorical	0	0	0	0	0	0	0	0	0	0	مجازي
metaphysical	0	0	0	0	0	0	0	0	0	0	غيبي
metaphysics	0	0	0	0	0	0	0	0	0	0	الميتافيزيقيا
metastasis	0	0	0	0	0	1	0	0	0	0	ورم خبيث
meteor	0	0	0	0	0	0	0	0	0	0	نيزك
meteoric	0	0	0	0	0	0	0	0	0	0	نيزكي
meteorite	0	0	0	0	0	0	0	0	0	0	نيزك
meteorological	0	0	0	0	0	0	0	0	0	0	الأرصاد الجوية
meteorology	0	0	0	0	0	0	0	0	0	0	علم الارصاد الجوية
meter	0	0	0	0	0	0	0	0	0	0	متر
methanol	0	0	0	0	0	1	0	0	0	0	الميثانول
method	0	0	0	0	0	0	0	0	0	0	طريقة
methodical	0	0	0	0	0	0	0	0	0	0	المنهجي او نظامى
meticulous	0	0	0	0	0	0	0	0	0	0	شديد الإنتباه للتفاصيل
metric	0	0	0	0	0	0	0	0	0	0	قياس
metrical	0	0	0	0	0	0	0	0	0	0	متري
metrology	0	0	0	0	0	0	0	0	0	0	علم القياس
metropolis	0	0	0	0	0	0	0	0	0	0	حاضرة
metropolitan	0	0	0	0	0	0	1	0	0	0	محافظه
mettle	0	0	0	0	0	0	1	0	0	0	همة
mew	0	0	0	0	0	0	0	0	0	0	ميو
mica	0	0	0	0	0	0	0	0	0	0	الميكا
mick	0	0	0	0	0	0	0	0	0	0	ميك
microbe	0	0	0	0	0	0	0	0	0	0	ميكروب
microbiology	0	0	0	0	0	0	0	0	0	0	علم الاحياء المجهري
microcosm	0	0	0	0	0	0	0	0	0	0	عالم مصغر
microgram	0	0	0	0	0	0	0	0	0	0	ميكروغرام
micrometer	0	0	0	0	0	0	0	0	0	0	ميكرومتر
micron	0	0	0	0	0	0	0	0	0	0	ميكرون
microphone	0	0	0	0	0	0	0	0	0	0	ميكروفون
microscope	0	0	0	0	0	0	0	0	0	1	مجهر
microscopic	0	0	0	0	0	0	0	0	0	0	مجهري
microscopically	0	0	0	0	0	0	0	0	0	0	مجهريا
microscopy	0	0	0	0	0	0	1	0	0	0	الفحص المجهري
mid	0	0	0	0	0	0	0	0	0	0	منتصف
midday	0	0	0	0	0	0	0	0	0	0	منتصف النهار
middle	0	0	0	0	0	0	0	0	0	0	وسط
middleman	0	0	0	0	0	0	0	0	0	0	وسيط
midland	0	0	0	0	0	0	0	0	0	0	ميدلاند
midnight	0	0	0	0	0	0	0	0	0	0	منتصف الليل
midst	0	0	0	0	0	0	0	0	0	0	وسط
midsummer	0	0	0	0	0	0	0	0	0	0	منتصف الصيف
midway	0	0	0	0	0	0	0	0	0	0	منتصف الطريق
midwife	0	1	0	0	1	1	1	0	0	1	قابلة
midwifery	0	0	0	0	0	0	1	0	0	0	القبالة
mien	0	0	0	0	0	0	0	0	0	0	سحنة
mighty	1	0	0	1	1	0	1	0	0	1	الجبار
migrate	0	0	0	0	0	0	0	0	0	0	يهاجر
migration	0	0	0	0	0	0	0	0	0	0	الهجرة
migratory	0	0	0	0	0	0	0	0	0	0	مهاجرة
mike	0	0	0	0	0	0	0	0	0	0	مايك
mildew	0	0	1	0	0	1	0	0	0	0	العفن الفطري
mile	0	0	0	0	0	0	0	0	0	0	ميل
mileage	0	0	0	0	0	0	0	0	0	0	عدد الأميال
milestone	0	0	0	0	0	0	0	0	0	0	معلما
militant	0	0	0	0	0	0	0	0	0	0	مناضل
military	0	0	0	1	0	0	0	0	0	0	جيش
militia	1	0	0	1	0	1	0	1	0	0	ميليشيا
milk	0	0	0	0	0	0	0	0	0	0	حليب
milky	0	0	0	0	0	0	0	0	0	0	حليبي
mill	0	1	0	0	0	0	0	0	0	0	مطحنة
millennium	0	0	0	0	0	0	0	0	0	0	الألفية
milligram	0	0	0	0	0	0	0	0	0	0	مليغرام
millimeter	0	0	0	0	0	0	0	0	0	0	ملليمتر
million	0	0	0	0	0	0	0	0	0	0	مليون
millionaire	0	0	0	0	0	0	0	0	0	0	مليونير
mime	0	0	0	0	0	0	1	0	0	0	التمثيل الصامت
mimic	0	0	0	0	0	0	0	0	0	0	مقلد الصوت والحركة
mimicking	0	0	0	0	0	0	0	0	0	0	تقليد
mimicry	0	0	0	0	0	1	0	0	1	0	تشابه
mind	0	0	0	0	0	0	0	0	0	0	عقل _ يمانع
minded	0	0	0	0	0	0	0	0	0	0	التفكير
mindful	0	0	0	0	0	0	1	0	0	0	إدراكا
mindfulness	0	0	0	0	0	0	1	0	0	0	تركيز كامل للذهن
mine	0	0	0	0	0	0	0	0	0	0	مِلكِي
miner	0	0	0	0	0	0	0	0	0	0	عامل منجم
mineral	0	0	0	0	0	0	0	0	0	0	المعدنية
mineralogy	0	0	0	0	0	0	0	0	0	0	علم المعادن
mingle	0	0	0	0	0	0	0	0	0	0	مزج
mingled	0	0	0	0	0	0	0	0	0	0	مختلط
miniature	0	0	0	0	0	0	0	0	0	0	مصغر
minibus	0	0	0	0	0	0	0	0	0	0	حافلة صغيرة
minim	0	0	0	0	0	0	0	0	0	0	الحد الأدنى
minimize	0	0	0	0	0	1	0	0	0	0	قلل
minimum	0	0	0	0	0	1	0	0	0	0	الحد الأدنى
minister	0	0	0	0	0	0	0	0	0	0	وزيرة
ministerial	0	0	0	0	0	0	0	0	0	0	وزاري
ministry	0	0	0	0	1	0	1	0	0	1	الوزارة
minivan	0	0	0	0	0	0	0	0	0	0	ميني فان
minnow	0	0	0	0	0	0	0	0	0	0	البلمة
minor	0	0	0	0	0	0	0	0	0	0	تحت السن القانوني
minority	0	0	0	0	0	1	0	0	0	0	أقلية
minstrel	0	0	0	0	0	0	0	0	0	0	المنشد
mint	0	0	0	0	0	0	0	0	0	0	نعناع
minuscule	0	0	0	0	0	0	0	0	0	0	جزء صغير، ضئيل
minute	0	0	0	0	0	0	0	0	0	0	اللحظة
minutiae	0	0	0	0	0	0	0	0	0	0	التفاصيل
mir	0	0	0	0	0	0	0	0	0	0	مير
miracle	0	1	0	0	1	0	1	0	1	1	معجزة
miraculous	0	0	0	0	1	0	1	0	1	0	معجزة
mirage	0	0	0	0	0	0	0	0	0	0	سراب
mire	0	0	1	0	0	1	0	0	0	0	الوحل
mirror	0	0	0	0	0	0	0	0	0	0	مرآة
mirth	0	0	0	0	1	0	1	0	0	0	طرب
misappropriation	0	0	0	0	0	0	0	0	0	0	اختلاس
misbehavior	1	0	1	0	0	1	0	0	1	0	سوء سلوك
miscarriage	0	0	0	1	0	1	0	1	0	0	إجهاض
miscellaneous	0	0	0	0	0	0	0	0	0	0	متفرقات
miscellany	0	0	0	0	0	0	0	0	0	0	المنوعات
mischief	0	0	0	0	0	1	0	0	0	0	الأذى
mischievous	0	0	0	0	0	1	0	0	0	0	مزعج
misconception	1	0	1	1	0	1	0	0	0	0	مفهوم خاطئ
misconduct	0	0	1	0	0	1	0	0	0	0	سوء السلوك
misdemeanor	0	0	0	0	0	0	0	0	0	0	جنحة
miserable	1	0	1	0	0	1	0	1	0	0	تعيس
miserably	0	0	0	0	0	1	0	1	0	0	بائسة
misery	1	0	1	1	0	1	0	1	0	0	بؤس
misfortune	0	0	0	1	0	1	0	1	0	0	مصيبة
misguided	0	0	1	0	0	1	0	0	0	0	مضلل
mishap	0	0	1	1	0	1	0	1	1	0	حادث مؤسف
misinformed	0	0	0	0	0	0	0	0	0	0	معلومات مضللة
misinterpretation	0	0	0	0	0	1	0	0	0	0	تفسير خاطئ
mislead	1	0	0	1	0	1	0	0	0	1	تضليل
misleading	1	0	1	0	0	1	0	0	0	0	مضلل
mismanagement	0	0	0	0	0	1	0	0	0	0	سوء الإدارة
mismatch	0	0	0	0	0	1	0	0	0	0	عدم تطابق
mismatched	0	0	0	0	0	0	0	0	0	0	غير متطابق
misnomer	0	0	0	0	0	1	0	0	0	0	تسمية خاطئة
misplace	1	0	1	0	0	1	0	0	0	0	في غير مكانه
misplaced	0	0	0	0	0	1	0	0	0	0	في غير محله
misrepresent	0	0	0	0	0	1	0	0	0	0	تحريف
misrepresentation	0	0	0	0	0	1	0	1	0	0	تحريف
misrepresented	1	0	0	0	0	1	0	0	0	0	تحريف
miss	0	0	0	0	0	0	0	0	0	0	يغيب
missile	0	0	0	1	0	0	0	0	0	0	صاروخ
missing	0	0	0	1	0	1	0	1	0	0	مفقود
